contig	color	chromosome
haplotype2-0000089	#D57533	chr13
haplotype2-0000090	#E69F00	chr1
haplotype2-0000091	#D57533	chr13
haplotype2-0000092	#D57533	chr13
haplotype2-0000093	#9467BD	chrX
haplotype2-0000094	#D57533	chr13
haplotype2-0000095	#D57533	chr13
haplotype2-0000096	#D57533	chr13
haplotype2-0000097	#D57533	chr13
haplotype2-0000098	#D57533	chr13
haplotype2-0000099	#D57533	chr13
haplotype2-0000100	#D57533	chr13
haplotype2-0000101	#D57533	chr13
haplotype2-0000102	#D57533	chr13
haplotype2-0000103	#D57533	chr13
haplotype2-0000104	#D57533	chr13
haplotype2-0000105	#D57533	chr13
haplotype2-0000106	#D57533	chr13
haplotype2-0000107	#D57533	chr13
haplotype2-0000108	#D57533	chr13
haplotype2-0000109	#D57533	chr13
haplotype2-0000110	#D57533	chr13
haplotype2-0000111	#D57533	chr13
haplotype2-0000112	#D57533	chr13
haplotype2-0000113	#D57533	chr13
haplotype2-0000114	#D57533	chr13
haplotype2-0000115	#D57533	chr13
haplotype2-0000116	#D57533	chr13
haplotype2-0000117	#D57533	chr13
haplotype2-0000118	#737373	chr14
haplotype2-0000119	#D57533	chr13
haplotype2-0000120	#D57533	chr13
haplotype2-0000121	#D57533	chr13
haplotype2-0000122	#D57533	chr13
haplotype2-0000123	#D57533	chr13
haplotype2-0000124	#D57533	chr13
haplotype2-0000125	#E6AB23	chr8
haplotype2-0000126	#D57533	chr13
haplotype2-0000127	#E6B847	chr15
unassigned-0000128	#D58C66	chr20
unassigned-0000129	#808080	chr21
unassigned-0000130	#737373	chr14
unassigned-0000131	#808080	chr21
unassigned-0000132	#D57533	chr13
unassigned-0000133	#D57533	chr13
unassigned-0000134	#D57533	chr13
unassigned-0000135	#808080	chr21
unassigned-0000136	#D57533	chr13
unassigned-0000137	#E6B847	chr15
unassigned-0000138	#D57533	chr13
unassigned-0000142	#E6B847	chr15
unassigned-0000143	#737373	chr14
unassigned-0000144	#737373	chr14
unassigned-0000145	#D57533	chr13
unassigned-0000146	#D57533	chr13
unassigned-0000147	#D57533	chr13
unassigned-0000148	#737373	chr14
unassigned-0000149	#D57533	chr13
unassigned-0000150	#D57533	chr13
unassigned-0000151	#D57533	chr13
unassigned-0000152	#D57533	chr13
unassigned-0000153	#D57533	chr13
unassigned-0000154	#E6B847	chr15
unassigned-0000155	#D57533	chr13
unassigned-0000156	#D57533	chr13
unassigned-0000157	#D57533	chr13
unassigned-0000158	#E6C47F	chr22
unassigned-0000159	#808080	chr21
unassigned-0000160	#D57533	chr13
unassigned-0000161	#D57533	chr13
unassigned-0000162	#808080	chr21
unassigned-0000163	#D57533	chr13
unassigned-0000164	#D57533	chr13
unassigned-0000165	#D57533	chr13
unassigned-0000166	#D57533	chr13
unassigned-0000167	#737373	chr14
unassigned-0000168	#D57533	chr13
unassigned-0000169	#D57533	chr13
unassigned-0000170	#D57533	chr13
unassigned-0000171	#D57533	chr13
unassigned-0000173	#E6B847	chr15
unassigned-0000174	#D57533	chr13
unassigned-0000175	#808080	chr21
unassigned-0000176	#D57533	chr13
unassigned-0000177	#D57533	chr13
unassigned-0000178	#D57533	chr13
unassigned-0000179	#808080	chr21
unassigned-0000180	#D57533	chr13
unassigned-0000181	#D57533	chr13
unassigned-0000182	#737373	chr14
unassigned-0000183	#D57533	chr13
unassigned-0000184	#808080	chr21
unassigned-0000185	#D57533	chr13
unassigned-0000186	#D57533	chr13
unassigned-0000187	#E6B847	chr15
unassigned-0000188	#E6B847	chr15
unassigned-0000189	#737373	chr14
unassigned-0000190	#E6B847	chr15
unassigned-0000191	#737373	chr14
unassigned-0000192	#737373	chr14
unassigned-0000194	#D57533	chr13
unassigned-0000195	#D57533	chr13
unassigned-0000196	#D57533	chr13
unassigned-0000198	#E6C47F	chr22
unassigned-0000199	#E6B847	chr15
unassigned-0000200	#D57533	chr13
unassigned-0000201	#737373	chr14
unassigned-0000202	#808080	chr21
unassigned-0000203	#D57533	chr13
unassigned-0000204	#D57533	chr13
unassigned-0000205	#E6C47F	chr22
unassigned-0000206	#D57533	chr13
unassigned-0000207	#E6C47F	chr22
unassigned-0000209	#E6C47F	chr22
unassigned-0000211	#D57533	chr13
unassigned-0000212	#D57533	chr13
unassigned-0000213	#D57533	chr13
unassigned-0000214	#D57533	chr13
unassigned-0000215	#D57533	chr13
unassigned-0000216	#D57533	chr13
unassigned-0000217	#737373	chr14
unassigned-0000218	#737373	chr14
unassigned-0000219	#D57533	chr13
unassigned-0000220	#737373	chr14
unassigned-0000221	#808080	chr21
unassigned-0000222	#808080	chr21
unassigned-0000223	#D57533	chr13
unassigned-0000224	#D57533	chr13
unassigned-0000227	#D57533	chr13
unassigned-0000228	#E6C47F	chr22
unassigned-0000229	#808080	chr21
unassigned-0000230	#E6B847	chr15
unassigned-0000232	#E6C47F	chr22
unassigned-0000233	#E6C47F	chr22
unassigned-0000234	#D57533	chr13
unassigned-0000235	#D57533	chr13
unassigned-0000236	#D57533	chr13
unassigned-0000237	#D57533	chr13
unassigned-0000238	#737373	chr14
unassigned-0000239	#808080	chr21
unassigned-0000240	#808080	chr21
unassigned-0000241	#D57533	chr13
unassigned-0000242	#E6B847	chr15
unassigned-0000243	#D57533	chr13
unassigned-0000244	#E6C47F	chr22
unassigned-0000245	#D57533	chr13
unassigned-0000246	#737373	chr14
unassigned-0000247	#737373	chr14
unassigned-0000248	#E6C47F	chr22
unassigned-0000249	#E6C47F	chr22
unassigned-0000250	#E6C47F	chr22
unassigned-0000251	#E6C47F	chr22
unassigned-0000252	#E6C47F	chr22
unassigned-0000253	#D57533	chr13
unassigned-0000254	#D57533	chr13
unassigned-0000255	#D57533	chr13
unassigned-0000256	#D57533	chr13
unassigned-0000257	#E6C47F	chr22
unassigned-0000258	#D57533	chr13
unassigned-0000261	#D57533	chr13
unassigned-0000262	#D57533	chr13
unassigned-0000265	#E69F00	chr1
unassigned-0000266	#E6C47F	chr22
unassigned-0000267	#737373	chr14
unassigned-0000268	#737373	chr14
unassigned-0000269	#808080	chr21
unassigned-0000270	#D57533	chr13
unassigned-0000271	#D57533	chr13
unassigned-0000272	#D57533	chr13
unassigned-0000273	#D57533	chr13
unassigned-0000274	#D57533	chr13
unassigned-0000275	#737373	chr14
unassigned-0000276	#D57533	chr13
unassigned-0000277	#D57533	chr13
unassigned-0000278	#D57533	chr13
unassigned-0000279	#D57533	chr13
unassigned-0000280	#D57533	chr13
unassigned-0000281	#E6B847	chr15
unassigned-0000282	#E6C47F	chr22
unassigned-0000283	#E6C47F	chr22
unassigned-0000284	#737373	chr14
unassigned-0000285	#D57533	chr13
unassigned-0000286	#737373	chr14
unassigned-0000287	#808080	chr21
unassigned-0000290	#D57533	chr13
unassigned-0000291	#D57533	chr13
unassigned-0000292	#808080	chr21
unassigned-0000293	#D57533	chr13
unassigned-0000294	#D57533	chr13
unassigned-0000295	#D57533	chr13
unassigned-0000296	#D57533	chr13
unassigned-0000297	#737373	chr14
unassigned-0000301	#D57533	chr13
unassigned-0000302	#D57533	chr13
unassigned-0000303	#E6B847	chr15
unassigned-0000304	#737373	chr14
unassigned-0000305	#737373	chr14
unassigned-0000307	#D57533	chr13
unassigned-0000308	#737373	chr14
unassigned-0000309	#737373	chr14
unassigned-0000310	#D57533	chr13
unassigned-0000311	#E6C47F	chr22
unassigned-0000312	#E6B847	chr15
unassigned-0000313	#E6B847	chr15
unassigned-0000315	#D57533	chr13
unassigned-0000316	#E69F00	chr1
unassigned-0000318	#666666	chr7
unassigned-0000323	#D57533	chr13
unassigned-0000324	#808080	chr21
unassigned-0000325	#808080	chr21
unassigned-0000326	#E6C47F	chr22
unassigned-0000327	#808080	chr21
unassigned-0000328	#808080	chr21
unassigned-0000330	#E6C47F	chr22
unassigned-0000333	#D57533	chr13
unassigned-0000338	#D57533	chr13
unassigned-0000339	#D57533	chr13
unassigned-0000340	#D57533	chr13
unassigned-0000341	#D57533	chr13
unassigned-0000342	#D57533	chr13
unassigned-0000344	#E6B847	chr15
unassigned-0000345	#D57533	chr13
unassigned-0000346	#D57533	chr13
unassigned-0000347	#D57533	chr13
unassigned-0000348	#808080	chr21
unassigned-0000349	#E6C47F	chr22
unassigned-0000350	#D57533	chr13
unassigned-0000351	#D57533	chr13
unassigned-0000352	#E6B847	chr15
unassigned-0000353	#00A880	chr10
unassigned-0000354	#E6C47F	chr22
unassigned-0000355	#D57533	chr13
unassigned-0000356	#737373	chr14
unassigned-0000357	#737373	chr14
unassigned-0000358	#808080	chr21
unassigned-0000359	#D57533	chr13
unassigned-0000360	#D57533	chr13
unassigned-0000361	#D57533	chr13
unassigned-0000362	#808080	chr21
unassigned-0000363	#E6B847	chr15
unassigned-0000364	#E6C47F	chr22
unassigned-0000365	#E6C47F	chr22
unassigned-0000366	#E6B847	chr15
unassigned-0000367	#808080	chr21
unassigned-0000368	#E6B847	chr15
unassigned-0000369	#E6B847	chr15
unassigned-0000370	#808080	chr21
unassigned-0000371	#E6B847	chr15
unassigned-0000373	#D57533	chr13
unassigned-0000375	#D57533	chr13
unassigned-0000376	#D57533	chr13
unassigned-0000377	#808080	chr21
unassigned-0000378	#567DE9	chr16
unassigned-0000380	#D57533	chr13
unassigned-0000381	#D57533	chr13
unassigned-0000382	#737373	chr14
unassigned-0000383	#D57533	chr13
unassigned-0000384	#E69F00	chr1
unassigned-0000385	#E69F00	chr1
unassigned-0000386	#E69F00	chr1
unassigned-0000387	#E6C47F	chr22
unassigned-0000388	#D57533	chr13
unassigned-0000389	#808080	chr21
unassigned-0000390	#E6C47F	chr22
unassigned-0000391	#0072B2	chr5
unassigned-0000392	#D57533	chr13
unassigned-0000393	#D57533	chr13
unassigned-0000394	#D57533	chr13
unassigned-0000395	#D57533	chr13
unassigned-0000396	#E6B847	chr15
unassigned-0000397	#666666	chr7
unassigned-0000398	#D57533	chr13
unassigned-0000399	#E6C47F	chr22
unassigned-0000400	#666666	chr7
unassigned-0000401	#666666	chr7
unassigned-0000403	#808080	chr21
unassigned-0000404	#D57533	chr13
unassigned-0000405	#737373	chr14
unassigned-0000406	#737373	chr14
unassigned-0000407	#D57533	chr13
unassigned-0000408	#D57533	chr13
unassigned-0000409	#56B4E9	chr2
unassigned-0000410	#56B4E9	chr2
unassigned-0000411	#E6B847	chr15
unassigned-0000412	#D57533	chr13
unassigned-0000413	#E6B847	chr15
unassigned-0000414	#737373	chr14
unassigned-0000415	#737373	chr14
unassigned-0000416	#737373	chr14
unassigned-0000417	#E6B847	chr15
unassigned-0000418	#737373	chr14
unassigned-0000419	#D57533	chr13
unassigned-0000420	#D57533	chr13
unassigned-0000421	#E6B847	chr15
unassigned-0000422	#D57533	chr13
unassigned-0000423	#808080	chr21
unassigned-0000424	#808080	chr21
unassigned-0000425	#808080	chr21
unassigned-0000429	#D57533	chr13
unassigned-0000430	#737373	chr14
unassigned-0000431	#D57533	chr13
unassigned-0000432	#737373	chr14
unassigned-0000433	#D57533	chr13
unassigned-0000434	#808080	chr21
unassigned-0000435	#808080	chr21
unassigned-0000436	#E6B847	chr15
unassigned-0000437	#808080	chr21
unassigned-0000439	#56B4E9	chr2
unassigned-0000440	#9467BD	chrX
unassigned-0000441	#E6B847	chr15
unassigned-0000442	#808080	chr21
unassigned-0000443	#808080	chr21
unassigned-0000444	#E6C47F	chr22
unassigned-0000445	#E6C47F	chr22
unassigned-0000446	#D57533	chr13
unassigned-0000447	#D57533	chr13
unassigned-0000448	#737373	chr14
unassigned-0000449	#737373	chr14
unassigned-0000450	#D57533	chr13
unassigned-0000451	#808080	chr21
unassigned-0000452	#737373	chr14
unassigned-0000453	#D57533	chr13
unassigned-0000454	#D57533	chr13
unassigned-0000455	#D57533	chr13
unassigned-0000456	#737373	chr14
unassigned-0000457	#808080	chr21
unassigned-0000458	#737373	chr14
unassigned-0000459	#E6C47F	chr22
unassigned-0000460	#E6C47F	chr22
unassigned-0000461	#E6C47F	chr22
unassigned-0000462	#E6C47F	chr22
unassigned-0000463	#E6C47F	chr22
unassigned-0000464	#E6C47F	chr22
unassigned-0000465	#E6C47F	chr22
unassigned-0000466	#E6C47F	chr22
unassigned-0000467	#E6C47F	chr22
unassigned-0000468	#E6C47F	chr22
unassigned-0000469	#E6C47F	chr22
unassigned-0000470	#E6C47F	chr22
unassigned-0000471	#E6C47F	chr22
unassigned-0000472	#E6C47F	chr22
unassigned-0000473	#E6C47F	chr22
unassigned-0000474	#E6C47F	chr22
unassigned-0000475	#E6C47F	chr22
unassigned-0000476	#808080	chr21
unassigned-0000477	#E6C47F	chr22
unassigned-0000478	#E6C47F	chr22
unassigned-0000479	#E6C47F	chr22
unassigned-0000480	#D57533	chr13
unassigned-0000481	#E6C47F	chr22
unassigned-0000482	#808080	chr21
unassigned-0000483	#E6C47F	chr22
unassigned-0000484	#E6B847	chr15
unassigned-0000485	#808080	chr21
unassigned-0000486	#D57533	chr13
unassigned-0000487	#E6B847	chr15
unassigned-0000488	#E6B847	chr15
unassigned-0000489	#D57533	chr13
unassigned-0000490	#808080	chr21
unassigned-0000491	#D57533	chr13
unassigned-0000492	#D57533	chr13
unassigned-0000493	#E6B847	chr15
unassigned-0000494	#808080	chr21
unassigned-0000495	#808080	chr21
unassigned-0000496	#1A7FBA	chr12
unassigned-0000497	#D57533	chr13
unassigned-0000498	#E6B847	chr15
unassigned-0000499	#D57533	chr13
unassigned-0000500	#D57533	chr13
unassigned-0000501	#D57533	chr13
unassigned-0000502	#737373	chr14
unassigned-0000503	#737373	chr14
unassigned-0000504	#D57533	chr13
unassigned-0000505	#D57533	chr13
unassigned-0000506	#737373	chr14
unassigned-0000507	#D57533	chr13
unassigned-0000508	#808080	chr21
unassigned-0000509	#808080	chr21
unassigned-0000510	#D57533	chr13
unassigned-0000511	#808080	chr21
unassigned-0000512	#D57533	chr13
unassigned-0000513	#E6B847	chr15
unassigned-0000514	#D57533	chr13
unassigned-0000515	#D57533	chr13
unassigned-0000516	#808080	chr21
unassigned-0000517	#808080	chr21
unassigned-0000518	#D57533	chr13
unassigned-0000519	#808080	chr21
unassigned-0000520	#D57533	chr13
unassigned-0000521	#D57533	chr13
unassigned-0000522	#E6B847	chr15
unassigned-0000523	#D57533	chr13
unassigned-0000524	#D57533	chr13
unassigned-0000525	#737373	chr14
unassigned-0000526	#D57533	chr13
unassigned-0000527	#737373	chr14
unassigned-0000528	#D57533	chr13
unassigned-0000529	#E6B847	chr15
unassigned-0000530	#D57533	chr13
unassigned-0000531	#737373	chr14
unassigned-0000532	#D57533	chr13
unassigned-0000533	#D57533	chr13
unassigned-0000534	#D57533	chr13
unassigned-0000535	#D57533	chr13
unassigned-0000536	#D57533	chr13
unassigned-0000537	#D57533	chr13
unassigned-0000538	#D57533	chr13
unassigned-0000539	#E6B847	chr15
unassigned-0000540	#D57533	chr13
unassigned-0000541	#E6C47F	chr22
unassigned-0000542	#E6C47F	chr22
unassigned-0000543	#D57533	chr13
unassigned-0000544	#E6B847	chr15
unassigned-0000545	#D57533	chr13
unassigned-0000546	#E6B847	chr15
unassigned-0000547	#D57533	chr13
unassigned-0000548	#D57533	chr13
unassigned-0000549	#D57533	chr13
unassigned-0000550	#D57533	chr13
unassigned-0000551	#E6C47F	chr22
unassigned-0000552	#808080	chr21
unassigned-0000553	#E6B847	chr15
unassigned-0000554	#808080	chr21
unassigned-0000555	#CC79A7	chr4
unassigned-0000556	#D57533	chr13
unassigned-0000557	#D57533	chr13
unassigned-0000558	#D57533	chr13
unassigned-0000559	#D57533	chr13
unassigned-0000560	#E6C47F	chr22
unassigned-0000561	#737373	chr14
unassigned-0000562	#737373	chr14
unassigned-0000563	#E6B847	chr15
unassigned-0000564	#808080	chr21
unassigned-0000565	#808080	chr21
unassigned-0000566	#E6B847	chr15
unassigned-0000567	#CC79A7	chr4
unassigned-0000568	#D57533	chr13
unassigned-0000569	#D57533	chr13
unassigned-0000570	#D57533	chr13
unassigned-0000571	#D57533	chr13
unassigned-0000572	#D57533	chr13
unassigned-0000573	#737373	chr14
unassigned-0000574	#808080	chr21
unassigned-0000575	#E6B847	chr15
unassigned-0000577	#E6C47F	chr22
unassigned-0000578	#E6C47F	chr22
unassigned-0000579	#D57533	chr13
unassigned-0000580	#808080	chr21
unassigned-0000581	#D57533	chr13
