contig	color	chromosome
haplotype1-0000082	#00B28C	chr17
haplotype1-0000083	#00A880	chr10
haplotype1-0000084	#D58C66	chr20
haplotype1-0000085	#E6AB23	chr8
haplotype1-0000086	#E6AB23	chr8
haplotype1-0000087	#E6AB23	chr8
haplotype1-0000088	#00B28C	chr17
haplotype1-0000089	#00B28C	chr17
haplotype1-0000090	#E69F00	chr1
haplotype1-0000091	#737373	chr14
haplotype1-0000092	#737373	chr14
haplotype1-0000093	#737373	chr14
haplotype1-0000094	#E6AB23	chr8
haplotype1-0000095	#E6AB23	chr8
haplotype1-0000096	#E69F00	chr1
haplotype1-0000097	#00A880	chr10
haplotype1-0000098	#009E73	chr3
haplotype1-0000099	#009E73	chr3
haplotype1-0000100	#009E73	chr3
haplotype1-0000101	#00A880	chr10
haplotype1-0000102	#E6C47F	chr22
haplotype1-0000103	#009E73	chr3
haplotype1-0000104	#E6C47F	chr22
haplotype1-0000105	#808080	chr21
haplotype1-0000106	#009E73	chr3
haplotype1-0000107	#009E73	chr3
haplotype1-0000108	#0072B2	chr5
haplotype1-0000109	#0072B2	chr5
haplotype1-0000110	#009E73	chr3
haplotype1-0000111	#009E73	chr3
haplotype1-0000112	#009E73	chr3
haplotype1-0000113	#009E73	chr3
haplotype1-0000114	#009E73	chr3
haplotype1-0000115	#E6AB23	chr8
haplotype1-0000116	#D57533	chr13
haplotype1-0000117	#E6C47F	chr22
haplotype1-0000118	#CC79A7	chr4
haplotype1-0000119	#D57533	chr13
haplotype1-0000120	#E6C47F	chr22
haplotype1-0000121	#E6C47F	chr22
haplotype1-0000122	#E6C47F	chr22
haplotype1-0000123	#56B4E9	chr2
haplotype1-0000124	#737373	chr14
haplotype1-0000125	#E6C47F	chr22
haplotype1-0000126	#0072B2	chr5
haplotype1-0000127	#CC8DB3	chr11
haplotype1-0000128	#CC79A7	chr4
haplotype1-0000129	#E69F00	chr1
haplotype1-0000130	#338CC2	chr19
haplotype1-0000131	#338CC2	chr19
haplotype1-0000132	#338CC2	chr19
haplotype1-0000133	#737373	chr14
haplotype1-0000134	#E6C47F	chr22
haplotype1-0000135	#737373	chr14
haplotype1-0000136	#666666	chr7
haplotype1-0000137	#666666	chr7
haplotype1-0000138	#737373	chr14
haplotype1-0000139	#00B28C	chr17
haplotype1-0000140	#00B28C	chr17
haplotype1-0000141	#00B28C	chr17
haplotype1-0000142	#00B28C	chr17
haplotype1-0000143	#009E73	chr3
haplotype1-0000144	#009E73	chr3
haplotype1-0000145	#009E73	chr3
haplotype1-0000146	#009E73	chr3
haplotype1-0000147	#D58C66	chr20
haplotype1-0000148	#D58C66	chr20
haplotype1-0000149	#666666	chr7
haplotype1-0000150	#666666	chr7
haplotype1-0000151	#737373	chr14
haplotype1-0000152	#737373	chr14
haplotype1-0000153	#737373	chr14
haplotype1-0000154	#00B28C	chr17
haplotype1-0000155	#737373	chr14
haplotype1-0000156	#737373	chr14
haplotype1-0000157	#737373	chr14
haplotype1-0000158	#737373	chr14
haplotype1-0000159	#737373	chr14
haplotype1-0000160	#CC79A7	chr4
haplotype1-0000161	#CC79A7	chr4
haplotype1-0000162	#D58C66	chr20
haplotype1-0000163	#D58C66	chr20
haplotype1-0000164	#567DE9	chr16
haplotype1-0000165	#737373	chr14
haplotype1-0000166	#737373	chr14
haplotype1-0000167	#737373	chr14
haplotype1-0000168	#D55E00	chr6
haplotype1-0000169	#338CC2	chr19
haplotype1-0000170	#338CC2	chr19
haplotype1-0000171	#338CC2	chr19
haplotype1-0000172	#567DE9	chr16
haplotype2-0000173	#0072B2	chr5
haplotype2-0000174	#D57533	chr13
haplotype2-0000175	#D57533	chr13
haplotype2-0000176	#D57533	chr13
haplotype2-0000177	#E6B847	chr15
haplotype2-0000178	#E6C47F	chr22
haplotype2-0000179	#808080	chr21
haplotype2-0000180	#737373	chr14
haplotype2-0000181	#E6B847	chr15
haplotype2-0000182	#E6B847	chr15
haplotype2-0000183	#E6B847	chr15
haplotype2-0000184	#737373	chr14
haplotype2-0000185	#D57533	chr13
haplotype2-0000186	#9467BD	chrX
haplotype2-0000187	#56B4E9	chr2
haplotype2-0000188	#00A880	chr10
haplotype2-0000189	#CC79A7	chr4
haplotype2-0000190	#00A880	chr10
haplotype2-0000191	#00B28C	chr17
haplotype2-0000192	#D58C66	chr20
haplotype2-0000193	#CC8DB3	chr11
haplotype2-0000194	#E6AB23	chr8
haplotype2-0000195	#338CC2	chr19
haplotype2-0000196	#567DE9	chr16
haplotype2-0000197	#CCA0BF	chr18
haplotype2-0000198	#1A7FBA	chr12
haplotype2-0000199	#D55E00	chr6
haplotype2-0000200	#8C564B	chrY
haplotype2-0000201	#E69F00	chr1
haplotype2-0000202	#5699E9	chr9
haplotype2-0000203	#666666	chr7
haplotype2-0000204	#E6B847	chr15
haplotype2-0000205	#E6B847	chr15
haplotype2-0000206	#8C564B	chrY
haplotype2-0000207	#E6C47F	chr22
haplotype2-0000208	#009E73	chr3
haplotype2-0000209	#E6AB23	chr8
haplotype2-0000210	#E6AB23	chr8
haplotype2-0000211	#8C564B	chrY
haplotype2-0000212	#8C564B	chrY
haplotype2-0000213	#737373	chr14
haplotype2-0000214	#009E73	chr3
haplotype2-0000215	#338CC2	chr19
haplotype2-0000216	#D57533	chr13
haplotype2-0000217	#666666	chr7
haplotype2-0000218	#E6C47F	chr22
haplotype2-0000219	#808080	chr21
haplotype2-0000220	#CC79A7	chr4
haplotype2-0000221	#8C564B	chrY
haplotype2-0000222	#8C564B	chrY
haplotype2-0000223	#9467BD	chrX
haplotype2-0000224	#E69F00	chr1
haplotype2-0000225	#00A880	chr10
haplotype2-0000226	#9467BD	chrX
haplotype2-0000227	#009E73	chr3
haplotype2-0000228	#0072B2	chr5
haplotype2-0000229	#D55E00	chr6
haplotype2-0000230	#D55E00	chr6
haplotype2-0000231	#0072B2	chr5
haplotype2-0000232	#8C564B	chrY
haplotype2-0000233	#8C564B	chrY
haplotype2-0000234	#8C564B	chrY
haplotype2-0000235	#8C564B	chrY
haplotype2-0000236	#8C564B	chrY
haplotype2-0000237	#8C564B	chrY
haplotype2-0000238	#00B28C	chr17
haplotype2-0000239	#E69F00	chr1
haplotype2-0000240	#D57533	chr13
haplotype2-0000241	#9467BD	chrX
haplotype2-0000242	#9467BD	chrX
haplotype2-0000243	#9467BD	chrX
haplotype2-0000244	#9467BD	chrX
haplotype2-0000245	#9467BD	chrX
haplotype2-0000246	#9467BD	chrX
haplotype2-0000247	#9467BD	chrX
haplotype2-0000248	#9467BD	chrX
haplotype2-0000249	#5699E9	chr9
haplotype2-0000250	#D57533	chr13
haplotype2-0000251	#0072B2	chr5
haplotype2-0000252	#567DE9	chr16
haplotype2-0000253	#9467BD	chrX
haplotype2-0000254	#9467BD	chrX
haplotype2-0000255	#9467BD	chrX
haplotype2-0000256	#9467BD	chrX
haplotype2-0000257	#9467BD	chrX
haplotype2-0000258	#9467BD	chrX
haplotype2-0000259	#CCA0BF	chr18
haplotype2-0000260	#CCA0BF	chr18
haplotype2-0000261	#8C564B	chrY
haplotype2-0000262	#666666	chr7
haplotype2-0000263	#9467BD	chrX
haplotype2-0000264	#9467BD	chrX
haplotype2-0000265	#9467BD	chrX
haplotype2-0000266	#D55E00	chr6
haplotype2-0000267	#CCA0BF	chr18
haplotype2-0000268	#E6B847	chr15
haplotype2-0000269	#E6B847	chr15
haplotype2-0000270	#E6B847	chr15
haplotype2-0000271	#D55E00	chr6
haplotype2-0000272	#1A7FBA	chr12
haplotype2-0000273	#D55E00	chr6
haplotype2-0000274	#737373	chr14
haplotype2-0000275	#E6B847	chr15
haplotype2-0000276	#E6AB23	chr8
haplotype2-0000277	#E6AB23	chr8
haplotype2-0000278	#CCA0BF	chr18
haplotype2-0000279	#CCA0BF	chr18
haplotype2-0000280	#9467BD	chrX
haplotype2-0000281	#CCA0BF	chr18
haplotype2-0000282	#8C564B	chrY
haplotype2-0000283	#9467BD	chrX
haplotype2-0000284	#9467BD	chrX
haplotype2-0000285	#5699E9	chr9
haplotype2-0000286	#E6AB23	chr8
haplotype2-0000287	#737373	chr14
haplotype2-0000288	#737373	chr14
haplotype2-0000289	#E6AB23	chr8
haplotype2-0000290	#E6AB23	chr8
haplotype2-0000291	#E6AB23	chr8
haplotype2-0000292	#E6AB23	chr8
haplotype2-0000293	#E6AB23	chr8
haplotype2-0000294	#338CC2	chr19
haplotype2-0000295	#56B4E9	chr2
haplotype2-0000296	#CC8DB3	chr11
haplotype2-0000297	#338CC2	chr19
haplotype2-0000298	#338CC2	chr19
haplotype2-0000299	#737373	chr14
haplotype2-0000300	#567DE9	chr16
haplotype2-0000301	#E6B847	chr15
haplotype2-0000302	#E6B847	chr15
haplotype2-0000303	#E6B847	chr15
haplotype2-0000304	#CC8DB3	chr11
haplotype2-0000305	#E6B847	chr15
haplotype2-0000306	#737373	chr14
haplotype2-0000307	#8C564B	chrY
haplotype2-0000308	#D57533	chr13
haplotype2-0000309	#CCA0BF	chr18
haplotype2-0000310	#CCA0BF	chr18
haplotype2-0000311	#CCA0BF	chr18
haplotype2-0000312	#CCA0BF	chr18
haplotype2-0000313	#E6AB23	chr8
haplotype2-0000314	#E6AB23	chr8
haplotype2-0000315	#E6AB23	chr8
haplotype2-0000316	#E6AB23	chr8
haplotype2-0000317	#CCA0BF	chr18
haplotype2-0000318	#00A880	chr10
haplotype2-0000319	#E6B847	chr15
haplotype2-0000320	#8C564B	chrY
haplotype2-0000321	#8C564B	chrY
haplotype2-0000322	#E6AB23	chr8
haplotype2-0000323	#8C564B	chrY
haplotype2-0000324	#8C564B	chrY
haplotype2-0000325	#8C564B	chrY
haplotype2-0000326	#E6AB23	chr8
unassigned-0000327	#0072B2	chr5
unassigned-0000328	#E6C47F	chr22
unassigned-0000330	#D57533	chr13
unassigned-0000332	#338CC2	chr19
unassigned-0000333	#D57533	chr13
unassigned-0000334	#009E73	chr3
unassigned-0000335	#CC79A7	chr4
unassigned-0000336	#CC79A7	chr4
unassigned-0000337	#5699E9	chr9
unassigned-0000338	#D57533	chr13
unassigned-0000339	#D57533	chr13
unassigned-0000340	#E6C47F	chr22
unassigned-0000341	#D57533	chr13
unassigned-0000342	#D57533	chr13
unassigned-0000343	#E6C47F	chr22
unassigned-0000344	#D57533	chr13
unassigned-0000345	#56B4E9	chr2
unassigned-0000346	#E6C47F	chr22
unassigned-0000347	#D57533	chr13
unassigned-0000348	#E6B847	chr15
unassigned-0000349	#E6B847	chr15
unassigned-0000350	#E6C47F	chr22
unassigned-0000351	#E6AB23	chr8
unassigned-0000352	#D58C66	chr20
unassigned-0000354	#D57533	chr13
unassigned-0000355	#737373	chr14
unassigned-0000356	#808080	chr21
unassigned-0000357	#737373	chr14
unassigned-0000358	#737373	chr14
unassigned-0000359	#D57533	chr13
unassigned-0000360	#1A7FBA	chr12
unassigned-0000361	#56B4E9	chr2
unassigned-0000362	#5699E9	chr9
unassigned-0000363	#00A880	chr10
unassigned-0000364	#00A880	chr10
unassigned-0000365	#00A880	chr10
unassigned-0000366	#00A880	chr10
unassigned-0000367	#00A880	chr10
unassigned-0000368	#00A880	chr10
unassigned-0000369	#00A880	chr10
unassigned-0000370	#009E73	chr3
unassigned-0000371	#E69F00	chr1
unassigned-0000374	#5699E9	chr9
unassigned-0000375	#D57533	chr13
unassigned-0000376	#56B4E9	chr2
unassigned-0000377	#D57533	chr13
unassigned-0000378	#D57533	chr13
unassigned-0000379	#D57533	chr13
unassigned-0000380	#D57533	chr13
unassigned-0000381	#D57533	chr13
unassigned-0000382	#737373	chr14
unassigned-0000383	#E6C47F	chr22
unassigned-0000384	#D58C66	chr20
unassigned-0000385	#D57533	chr13
unassigned-0000386	#00A880	chr10
unassigned-0000387	#737373	chr14
unassigned-0000388	#D57533	chr13
unassigned-0000389	#737373	chr14
unassigned-0000390	#737373	chr14
unassigned-0000391	#E6C47F	chr22
unassigned-0000392	#E6C47F	chr22
unassigned-0000393	#5699E9	chr9
unassigned-0000394	#5699E9	chr9
unassigned-0000396	#338CC2	chr19
unassigned-0000397	#009E73	chr3
unassigned-0000398	#CCA0BF	chr18
unassigned-0000399	#CCA0BF	chr18
unassigned-0000400	#567DE9	chr16
unassigned-0000402	#D55E00	chr6
unassigned-0000404	#567DE9	chr16
unassigned-0000405	#CCA0BF	chr18
unassigned-0000406	#CCA0BF	chr18
unassigned-0000407	#CCA0BF	chr18
unassigned-0000409	#D57533	chr13
unassigned-0000410	#CC8DB3	chr11
unassigned-0000411	#CC8DB3	chr11
unassigned-0000412	#E6C47F	chr22
unassigned-0000413	#E69F00	chr1
unassigned-0000414	#D57533	chr13
unassigned-0000415	#CCA0BF	chr18
unassigned-0000416	#D57533	chr13
unassigned-0000417	#338CC2	chr19
unassigned-0000418	#338CC2	chr19
unassigned-0000419	#D57533	chr13
unassigned-0000420	#D57533	chr13
unassigned-0000421	#D57533	chr13
unassigned-0000422	#E6AB23	chr8
unassigned-0000423	#D57533	chr13
unassigned-0000424	#567DE9	chr16
unassigned-0000425	#567DE9	chr16
unassigned-0000427	#737373	chr14
unassigned-0000429	#567DE9	chr16
unassigned-0000430	#567DE9	chr16
unassigned-0000431	#567DE9	chr16
unassigned-0000432	#5699E9	chr9
unassigned-0000433	#E69F00	chr1
unassigned-0000434	#5699E9	chr9
unassigned-0000435	#5699E9	chr9
unassigned-0000436	#567DE9	chr16
unassigned-0000438	#D57533	chr13
unassigned-0000439	#E6B847	chr15
unassigned-0000440	#E6B847	chr15
unassigned-0000441	#E6B847	chr15
unassigned-0000442	#E6B847	chr15
unassigned-0000443	#D57533	chr13
unassigned-0000444	#00A880	chr10
unassigned-0000445	#00A880	chr10
unassigned-0000446	#56B4E9	chr2
unassigned-0000447	#CCA0BF	chr18
unassigned-0000450	#CCA0BF	chr18
unassigned-0000451	#56B4E9	chr2
unassigned-0000452	#666666	chr7
unassigned-0000453	#D58C66	chr20
unassigned-0000454	#E6C47F	chr22
unassigned-0000455	#D58C66	chr20
unassigned-0000456	#D58C66	chr20
unassigned-0000457	#D57533	chr13
unassigned-0000458	#D57533	chr13
unassigned-0000459	#D57533	chr13
unassigned-0000460	#D57533	chr13
unassigned-0000461	#E6C47F	chr22
unassigned-0000462	#D57533	chr13
unassigned-0000463	#D57533	chr13
unassigned-0000464	#D57533	chr13
unassigned-0000465	#D57533	chr13
unassigned-0000466	#338CC2	chr19
unassigned-0000467	#737373	chr14
unassigned-0000468	#338CC2	chr19
unassigned-0000469	#737373	chr14
unassigned-0000470	#567DE9	chr16
unassigned-0000471	#567DE9	chr16
unassigned-0000472	#567DE9	chr16
unassigned-0000473	#0072B2	chr5
unassigned-0000474	#567DE9	chr16
unassigned-0000475	#666666	chr7
unassigned-0000476	#666666	chr7
unassigned-0000478	#567DE9	chr16
unassigned-0000479	#1A7FBA	chr12
unassigned-0000480	#D57533	chr13
unassigned-0000481	#737373	chr14
unassigned-0000482	#666666	chr7
unassigned-0000483	#666666	chr7
unassigned-0000484	#00A880	chr10
unassigned-0000485	#E6B847	chr15
unassigned-0000486	#00A880	chr10
unassigned-0000487	#567DE9	chr16
unassigned-0000488	#666666	chr7
unassigned-0000490	#567DE9	chr16
unassigned-0000491	#567DE9	chr16
unassigned-0000492	#567DE9	chr16
unassigned-0000493	#CCA0BF	chr18
unassigned-0000494	#567DE9	chr16
unassigned-0000495	#567DE9	chr16
unassigned-0000497	#009E73	chr3
unassigned-0000498	#00A880	chr10
unassigned-0000500	#338CC2	chr19
unassigned-0000501	#56B4E9	chr2
unassigned-0000502	#56B4E9	chr2
unassigned-0000503	#0072B2	chr5
unassigned-0000504	#0072B2	chr5
unassigned-0000505	#E69F00	chr1
unassigned-0000506	#009E73	chr3
unassigned-0000507	#009E73	chr3
unassigned-0000508	#E6C47F	chr22
unassigned-0000509	#CC79A7	chr4
unassigned-0000510	#CC79A7	chr4
unassigned-0000511	#E6C47F	chr22
unassigned-0000512	#1A7FBA	chr12
unassigned-0000514	#D57533	chr13
unassigned-0000515	#567DE9	chr16
unassigned-0000516	#567DE9	chr16
unassigned-0000517	#D57533	chr13
unassigned-0000518	#CC79A7	chr4
unassigned-0000519	#1A7FBA	chr12
unassigned-0000520	#1A7FBA	chr12
unassigned-0000521	#E6C47F	chr22
unassigned-0000522	#00A880	chr10
unassigned-0000523	#E6AB23	chr8
unassigned-0000524	#1A7FBA	chr12
unassigned-0000525	#1A7FBA	chr12
unassigned-0000526	#D57533	chr13
unassigned-0000527	#1A7FBA	chr12
unassigned-0000528	#737373	chr14
unassigned-0000531	#E6B847	chr15
unassigned-0000532	#0072B2	chr5
unassigned-0000533	#E69F00	chr1
unassigned-0000534	#CC79A7	chr4
unassigned-0000535	#D57533	chr13
unassigned-0000536	#737373	chr14
unassigned-0000537	#567DE9	chr16
unassigned-0000538	#737373	chr14
unassigned-0000539	#E6AB23	chr8
unassigned-0000540	#E6AB23	chr8
unassigned-0000542	#009E73	chr3
unassigned-0000543	#E6B847	chr15
unassigned-0000544	#D57533	chr13
unassigned-0000545	#E6B847	chr15
unassigned-0000546	#00B28C	chr17
unassigned-0000547	#00B28C	chr17
unassigned-0000548	#D57533	chr13
unassigned-0000549	#D57533	chr13
unassigned-0000550	#00B28C	chr17
unassigned-0000551	#00B28C	chr17
unassigned-0000552	#00B28C	chr17
unassigned-0000553	#009E73	chr3
unassigned-0000554	#338CC2	chr19
unassigned-0000555	#338CC2	chr19
unassigned-0000556	#E6B847	chr15
unassigned-0000557	#00A880	chr10
unassigned-0000558	#00A880	chr10
unassigned-0000559	#56B4E9	chr2
unassigned-0000560	#E6AB23	chr8
unassigned-0000561	#CCA0BF	chr18
unassigned-0000562	#CCA0BF	chr18
unassigned-0000563	#567DE9	chr16
unassigned-0000564	#5699E9	chr9
unassigned-0000565	#5699E9	chr9
unassigned-0000566	#567DE9	chr16
unassigned-0000567	#567DE9	chr16
unassigned-0000568	#567DE9	chr16
unassigned-0000571	#56B4E9	chr2
unassigned-0000572	#666666	chr7
unassigned-0000573	#567DE9	chr16
unassigned-0000576	#D57533	chr13
unassigned-0000577	#E6B847	chr15
unassigned-0000578	#567DE9	chr16
unassigned-0000579	#567DE9	chr16
unassigned-0000580	#567DE9	chr16
unassigned-0000581	#567DE9	chr16
unassigned-0000582	#666666	chr7
unassigned-0000583	#567DE9	chr16
unassigned-0000584	#567DE9	chr16
unassigned-0000585	#567DE9	chr16
unassigned-0000586	#567DE9	chr16
unassigned-0000587	#009E73	chr3
unassigned-0000588	#D57533	chr13
unassigned-0000589	#D57533	chr13
unassigned-0000590	#0072B2	chr5
unassigned-0000591	#D57533	chr13
unassigned-0000592	#56B4E9	chr2
unassigned-0000593	#D57533	chr13
unassigned-0000594	#D58C66	chr20
unassigned-0000595	#D57533	chr13
unassigned-0000596	#1A7FBA	chr12
unassigned-0000597	#1A7FBA	chr12
unassigned-0000598	#009E73	chr3
unassigned-0000599	#E69F00	chr1
unassigned-0000600	#E69F00	chr1
unassigned-0000601	#E69F00	chr1
unassigned-0000603	#D55E00	chr6
unassigned-0000604	#D55E00	chr6
unassigned-0000605	#D55E00	chr6
unassigned-0000606	#D57533	chr13
unassigned-0000607	#CC79A7	chr4
unassigned-0000608	#009E73	chr3
unassigned-0000609	#E69F00	chr1
unassigned-0000610	#1A7FBA	chr12
unassigned-0000611	#1A7FBA	chr12
unassigned-0000612	#1A7FBA	chr12
unassigned-0000614	#E69F00	chr1
unassigned-0000615	#E69F00	chr1
unassigned-0000616	#666666	chr7
unassigned-0000617	#E69F00	chr1
unassigned-0000618	#D58C66	chr20
unassigned-0000619	#9467BD	chrX
unassigned-0000620	#9467BD	chrX
unassigned-0000621	#56B4E9	chr2
unassigned-0000622	#9467BD	chrX
unassigned-0000623	#9467BD	chrX
unassigned-0000624	#567DE9	chr16
unassigned-0000625	#5699E9	chr9
unassigned-0000626	#5699E9	chr9
unassigned-0000627	#D57533	chr13
unassigned-0000628	#D57533	chr13
unassigned-0000630	#009E73	chr3
unassigned-0000631	#56B4E9	chr2
unassigned-0000632	#CCA0BF	chr18
unassigned-0000633	#567DE9	chr16
unassigned-0000634	#D57533	chr13
unassigned-0000635	#567DE9	chr16
unassigned-0000636	#E6C47F	chr22
unassigned-0000637	#E6B847	chr15
unassigned-0000638	#567DE9	chr16
unassigned-0000639	#567DE9	chr16
unassigned-0000640	#567DE9	chr16
unassigned-0000641	#666666	chr7
unassigned-0000642	#56B4E9	chr2
unassigned-0000643	#1A7FBA	chr12
unassigned-0000644	#56B4E9	chr2
unassigned-0000645	#9467BD	chrX
unassigned-0000647	#567DE9	chr16
unassigned-0000648	#E69F00	chr1
unassigned-0000649	#E69F00	chr1
unassigned-0000650	#E69F00	chr1
unassigned-0000651	#737373	chr14
unassigned-0000652	#E6B847	chr15
unassigned-0000653	#737373	chr14
unassigned-0000654	#D57533	chr13
unassigned-0000655	#737373	chr14
unassigned-0000656	#CC8DB3	chr11
unassigned-0000657	#CC8DB3	chr11
unassigned-0000658	#CC8DB3	chr11
unassigned-0000659	#8C564B	chrY
unassigned-0000660	#D57533	chr13
unassigned-0000663	#338CC2	chr19
unassigned-0000665	#1A7FBA	chr12
unassigned-0000666	#00B28C	chr17
unassigned-0000667	#1A7FBA	chr12
unassigned-0000669	#009E73	chr3
unassigned-0000670	#009E73	chr3
unassigned-0000671	#009E73	chr3
unassigned-0000672	#CCA0BF	chr18
unassigned-0000674	#737373	chr14
unassigned-0000675	#E6AB23	chr8
unassigned-0000676	#5699E9	chr9
unassigned-0000677	#5699E9	chr9
unassigned-0000678	#CC79A7	chr4
unassigned-0000679	#737373	chr14
unassigned-0000680	#338CC2	chr19
unassigned-0000681	#338CC2	chr19
unassigned-0000682	#56B4E9	chr2
unassigned-0000684	#00B28C	chr17
unassigned-0000685	#CC8DB3	chr11
unassigned-0000688	#009E73	chr3
unassigned-0000689	#666666	chr7
unassigned-0000690	#666666	chr7
unassigned-0000691	#338CC2	chr19
unassigned-0000692	#D55E00	chr6
unassigned-0000693	#D58C66	chr20
unassigned-0000694	#0072B2	chr5
unassigned-0000695	#E69F00	chr1
unassigned-0000696	#E69F00	chr1
unassigned-0000697	#00B28C	chr17
unassigned-0000698	#00B28C	chr17
unassigned-0000700	#E6B847	chr15
unassigned-0000701	#E6B847	chr15
unassigned-0000702	#00A880	chr10
unassigned-0000704	#56B4E9	chr2
unassigned-0000705	#56B4E9	chr2
unassigned-0000706	#56B4E9	chr2
unassigned-0000707	#00A880	chr10
unassigned-0000709	#00A880	chr10
unassigned-0000710	#00A880	chr10
unassigned-0000711	#00B28C	chr17
unassigned-0000712	#00B28C	chr17
unassigned-0000713	#737373	chr14
unassigned-0000715	#00A880	chr10
unassigned-0000716	#00A880	chr10
unassigned-0000717	#E6B847	chr15
unassigned-0000718	#9467BD	chrX
unassigned-0000719	#D58C66	chr20
unassigned-0000720	#E6C47F	chr22
unassigned-0000721	#737373	chr14
unassigned-0000722	#737373	chr14
unassigned-0000723	#D57533	chr13
unassigned-0000724	#338CC2	chr19
unassigned-0000725	#56B4E9	chr2
unassigned-0000726	#56B4E9	chr2
unassigned-0000727	#D57533	chr13
unassigned-0000728	#D57533	chr13
unassigned-0000729	#D57533	chr13
unassigned-0000730	#D57533	chr13
unassigned-0000731	#D57533	chr13
unassigned-0000732	#D57533	chr13
unassigned-0000733	#D57533	chr13
unassigned-0000734	#00B28C	chr17
unassigned-0000735	#666666	chr7
unassigned-0000736	#666666	chr7
unassigned-0000737	#5699E9	chr9
unassigned-0000738	#E6C47F	chr22
unassigned-0000739	#D57533	chr13
unassigned-0000740	#737373	chr14
unassigned-0000741	#E6C47F	chr22
unassigned-0000742	#666666	chr7
unassigned-0000744	#00B28C	chr17
unassigned-0000745	#CCA0BF	chr18
unassigned-0000746	#CCA0BF	chr18
unassigned-0000747	#CCA0BF	chr18
unassigned-0000748	#0072B2	chr5
unassigned-0000749	#737373	chr14
unassigned-0000750	#808080	chr21
unassigned-0000751	#D57533	chr13
unassigned-0000752	#D57533	chr13
unassigned-0000753	#009E73	chr3
unassigned-0000754	#E69F00	chr1
unassigned-0000755	#E69F00	chr1
unassigned-0000757	#D57533	chr13
unassigned-0000758	#E6B847	chr15
unassigned-0000759	#D57533	chr13
unassigned-0000760	#808080	chr21
unassigned-0000761	#5699E9	chr9
unassigned-0000762	#E6B847	chr15
unassigned-0000763	#E6C47F	chr22
unassigned-0000764	#56B4E9	chr2
unassigned-0000765	#56B4E9	chr2
unassigned-0000766	#00B28C	chr17
