contig	color	chromosome
haplotype1-0000059	#808080	chr21
haplotype1-0000060	#808080	chr21
haplotype1-0000061	#808080	chr21
haplotype1-0000062	#808080	chr21
haplotype1-0000063	#00B28C	chr17
haplotype1-0000064	#D58C66	chr20
haplotype1-0000065	#8C564B	chrY
haplotype1-0000066	#00B28C	chr17
haplotype1-0000067	#8C564B	chrY
haplotype2-0000068	#808080	chr21
haplotype2-0000069	#56B4E9	chr2
haplotype2-0000070	#00B28C	chr17
haplotype2-0000071	#9467BD	chrX
haplotype2-0000072	#E6B847	chr15
haplotype2-0000073	#737373	chr14
haplotype2-0000074	#CCA0BF	chr18
haplotype2-0000075	#00A880	chr10
haplotype2-0000076	#0072B2	chr5
haplotype2-0000077	#5699E9	chr9
haplotype2-0000078	#D55E00	chr6
haplotype2-0000079	#009E73	chr3
haplotype2-0000080	#666666	chr7
haplotype2-0000081	#808080	chr21
haplotype2-0000082	#E6AB23	chr8
haplotype2-0000083	#CC8DB3	chr11
haplotype2-0000084	#E6C47F	chr22
haplotype2-0000085	#D58C66	chr20
haplotype2-0000086	#D57533	chr13
haplotype2-0000087	#567DE9	chr16
haplotype2-0000088	#E69F00	chr1
haplotype2-0000089	#567DE9	chr16
haplotype2-0000090	#1A7FBA	chr12
haplotype2-0000091	#338CC2	chr19
haplotype2-0000092	#CC79A7	chr4
haplotype2-0000093	#567DE9	chr16
haplotype2-0000094	#D57533	chr13
haplotype2-0000095	#CC79A7	chr4
haplotype2-0000096	#CC79A7	chr4
haplotype2-0000097	#567DE9	chr16
haplotype2-0000098	#567DE9	chr16
haplotype2-0000099	#E69F00	chr1
haplotype2-0000100	#9467BD	chrX
haplotype2-0000101	#8C564B	chrY
haplotype2-0000102	#0072B2	chr5
haplotype2-0000103	#00A880	chr10
haplotype2-0000104	#E69F00	chr1
haplotype2-0000105	#1A7FBA	chr12
haplotype2-0000106	#9467BD	chrX
haplotype2-0000107	#00A880	chr10
haplotype2-0000108	#E6B847	chr15
haplotype2-0000109	#E6B847	chr15
haplotype2-0000110	#CC79A7	chr4
haplotype2-0000111	#D58C66	chr20
haplotype2-0000112	#E6B847	chr15
haplotype2-0000113	#00A880	chr10
haplotype2-0000114	#00B28C	chr17
haplotype2-0000115	#0072B2	chr5
haplotype2-0000116	#666666	chr7
haplotype2-0000117	#00A880	chr10
haplotype2-0000118	#0072B2	chr5
haplotype2-0000119	#0072B2	chr5
haplotype2-0000120	#0072B2	chr5
haplotype2-0000121	#D55E00	chr6
haplotype2-0000122	#D55E00	chr6
unassigned-0000124	#808080	chr21
unassigned-0000125	#808080	chr21
unassigned-0000127	#737373	chr14
unassigned-0000128	#D57533	chr13
unassigned-0000129	#E6B847	chr15
unassigned-0000130	#E6C47F	chr22
unassigned-0000132	#D57533	chr13
unassigned-0000133	#E6C47F	chr22
unassigned-0000134	#E6B847	chr15
unassigned-0000135	#D57533	chr13
unassigned-0000136	#808080	chr21
unassigned-0000138	#009E73	chr3
unassigned-0000139	#009E73	chr3
unassigned-0000140	#009E73	chr3
unassigned-0000141	#009E73	chr3
unassigned-0000142	#009E73	chr3
unassigned-0000143	#808080	chr21
unassigned-0000144	#808080	chr21
unassigned-0000145	#808080	chr21
unassigned-0000146	#009E73	chr3
unassigned-0000147	#E6C47F	chr22
unassigned-0000148	#E6C47F	chr22
unassigned-0000149	#009E73	chr3
unassigned-0000150	#009E73	chr3
unassigned-0000151	#009E73	chr3
unassigned-0000152	#56B4E9	chr2
unassigned-0000153	#009E73	chr3
unassigned-0000154	#E6C47F	chr22
unassigned-0000155	#E6B847	chr15
unassigned-0000157	#D57533	chr13
unassigned-0000158	#D57533	chr13
unassigned-0000160	#00A880	chr10
unassigned-0000161	#CC8DB3	chr11
unassigned-0000163	#D57533	chr13
unassigned-0000164	#808080	chr21
unassigned-0000165	#808080	chr21
unassigned-0000166	#808080	chr21
unassigned-0000167	#808080	chr21
unassigned-0000168	#808080	chr21
unassigned-0000169	#808080	chr21
unassigned-0000171	#737373	chr14
unassigned-0000172	#E6C47F	chr22
unassigned-0000173	#E6C47F	chr22
unassigned-0000174	#009E73	chr3
unassigned-0000175	#E6C47F	chr22
unassigned-0000176	#E6B847	chr15
unassigned-0000177	#D57533	chr13
unassigned-0000178	#E6C47F	chr22
unassigned-0000179	#E6C47F	chr22
unassigned-0000180	#808080	chr21
unassigned-0000181	#808080	chr21
unassigned-0000182	#E6C47F	chr22
unassigned-0000183	#E6C47F	chr22
unassigned-0000184	#00B28C	chr17
unassigned-0000185	#D57533	chr13
unassigned-0000186	#D57533	chr13
unassigned-0000187	#E6C47F	chr22
unassigned-0000188	#808080	chr21
unassigned-0000189	#808080	chr21
unassigned-0000190	#808080	chr21
unassigned-0000191	#808080	chr21
unassigned-0000192	#808080	chr21
unassigned-0000193	#808080	chr21
unassigned-0000194	#808080	chr21
unassigned-0000195	#D57533	chr13
unassigned-0000196	#808080	chr21
unassigned-0000197	#808080	chr21
unassigned-0000198	#D57533	chr13
unassigned-0000199	#808080	chr21
unassigned-0000200	#808080	chr21
unassigned-0000201	#D57533	chr13
unassigned-0000202	#808080	chr21
unassigned-0000203	#808080	chr21
unassigned-0000204	#808080	chr21
unassigned-0000205	#808080	chr21
unassigned-0000206	#D57533	chr13
unassigned-0000207	#808080	chr21
unassigned-0000208	#009E73	chr3
unassigned-0000209	#009E73	chr3
unassigned-0000210	#009E73	chr3
unassigned-0000211	#00A880	chr10
unassigned-0000213	#808080	chr21
unassigned-0000214	#808080	chr21
unassigned-0000215	#808080	chr21
unassigned-0000216	#808080	chr21
unassigned-0000217	#808080	chr21
unassigned-0000218	#808080	chr21
unassigned-0000219	#808080	chr21
unassigned-0000221	#737373	chr14
unassigned-0000222	#737373	chr14
unassigned-0000223	#D57533	chr13
unassigned-0000224	#808080	chr21
unassigned-0000225	#808080	chr21
unassigned-0000226	#808080	chr21
unassigned-0000227	#00B28C	chr17
unassigned-0000228	#00B28C	chr17
unassigned-0000230	#E6B847	chr15
unassigned-0000231	#E6C47F	chr22
unassigned-0000232	#E6C47F	chr22
unassigned-0000233	#E6C47F	chr22
unassigned-0000234	#E6C47F	chr22
unassigned-0000235	#E6C47F	chr22
unassigned-0000236	#E6C47F	chr22
unassigned-0000237	#E6C47F	chr22
unassigned-0000238	#E6C47F	chr22
unassigned-0000239	#D57533	chr13
unassigned-0000240	#E6C47F	chr22
unassigned-0000241	#E6C47F	chr22
unassigned-0000242	#E6C47F	chr22
unassigned-0000243	#737373	chr14
unassigned-0000244	#D57533	chr13
unassigned-0000245	#808080	chr21
unassigned-0000246	#666666	chr7
unassigned-0000247	#E6C47F	chr22
unassigned-0000248	#808080	chr21
unassigned-0000249	#D57533	chr13
unassigned-0000250	#E6C47F	chr22
unassigned-0000251	#E6C47F	chr22
unassigned-0000252	#00B28C	chr17
unassigned-0000253	#E6B847	chr15
unassigned-0000255	#009E73	chr3
unassigned-0000256	#009E73	chr3
unassigned-0000257	#D57533	chr13
unassigned-0000259	#00A880	chr10
unassigned-0000260	#737373	chr14
unassigned-0000261	#009E73	chr3
unassigned-0000262	#E6C47F	chr22
unassigned-0000263	#D57533	chr13
unassigned-0000264	#567DE9	chr16
unassigned-0000265	#E6C47F	chr22
unassigned-0000266	#D57533	chr13
unassigned-0000267	#E6C47F	chr22
unassigned-0000268	#E6C47F	chr22
unassigned-0000269	#E6C47F	chr22
unassigned-0000270	#808080	chr21
unassigned-0000271	#808080	chr21
unassigned-0000272	#E6B847	chr15
unassigned-0000273	#D57533	chr13
unassigned-0000274	#E6B847	chr15
unassigned-0000275	#E6B847	chr15
unassigned-0000276	#E6B847	chr15
unassigned-0000277	#737373	chr14
unassigned-0000278	#737373	chr14
unassigned-0000279	#E6B847	chr15
unassigned-0000281	#5699E9	chr9
unassigned-0000282	#00B28C	chr17
unassigned-0000283	#737373	chr14
unassigned-0000284	#E6B847	chr15
unassigned-0000285	#737373	chr14
unassigned-0000286	#808080	chr21
unassigned-0000287	#808080	chr21
unassigned-0000288	#737373	chr14
unassigned-0000289	#E6C47F	chr22
unassigned-0000290	#E6C47F	chr22
unassigned-0000291	#E6C47F	chr22
unassigned-0000292	#E6AB23	chr8
unassigned-0000293	#E6AB23	chr8
unassigned-0000294	#737373	chr14
unassigned-0000296	#808080	chr21
unassigned-0000297	#808080	chr21
unassigned-0000298	#808080	chr21
unassigned-0000299	#808080	chr21
unassigned-0000300	#CCA0BF	chr18
unassigned-0000301	#E6C47F	chr22
unassigned-0000302	#E6C47F	chr22
unassigned-0000303	#E6C47F	chr22
unassigned-0000304	#E6C47F	chr22
unassigned-0000305	#737373	chr14
unassigned-0000306	#E6C47F	chr22
unassigned-0000308	#E6B847	chr15
unassigned-0000309	#737373	chr14
unassigned-0000310	#E6C47F	chr22
unassigned-0000311	#E6C47F	chr22
unassigned-0000312	#E6C47F	chr22
unassigned-0000313	#E6C47F	chr22
unassigned-0000314	#808080	chr21
unassigned-0000315	#808080	chr21
unassigned-0000316	#808080	chr21
unassigned-0000317	#808080	chr21
unassigned-0000320	#E6C47F	chr22
unassigned-0000322	#E6C47F	chr22
unassigned-0000323	#E6C47F	chr22
unassigned-0000324	#E6C47F	chr22
unassigned-0000325	#E6C47F	chr22
unassigned-0000326	#E6C47F	chr22
unassigned-0000327	#D57533	chr13
unassigned-0000328	#D57533	chr13
unassigned-0000329	#567DE9	chr16
unassigned-0000330	#808080	chr21
unassigned-0000331	#808080	chr21
unassigned-0000332	#808080	chr21
unassigned-0000333	#808080	chr21
unassigned-0000334	#E6C47F	chr22
unassigned-0000335	#E6C47F	chr22
unassigned-0000336	#E6C47F	chr22
unassigned-0000337	#E6C47F	chr22
unassigned-0000338	#E6C47F	chr22
unassigned-0000339	#E6C47F	chr22
unassigned-0000340	#E6C47F	chr22
unassigned-0000341	#009E73	chr3
unassigned-0000342	#009E73	chr3
unassigned-0000343	#E6C47F	chr22
unassigned-0000344	#009E73	chr3
unassigned-0000345	#737373	chr14
unassigned-0000346	#D57533	chr13
unassigned-0000347	#E6C47F	chr22
unassigned-0000348	#D57533	chr13
unassigned-0000350	#E6C47F	chr22
unassigned-0000351	#737373	chr14
unassigned-0000352	#E6C47F	chr22
unassigned-0000353	#E6C47F	chr22
unassigned-0000354	#D57533	chr13
unassigned-0000355	#E6C47F	chr22
unassigned-0000356	#E6C47F	chr22
unassigned-0000357	#808080	chr21
unassigned-0000358	#808080	chr21
unassigned-0000359	#00B28C	chr17
unassigned-0000360	#808080	chr21
unassigned-0000361	#808080	chr21
unassigned-0000362	#808080	chr21
unassigned-0000363	#808080	chr21
unassigned-0000364	#808080	chr21
unassigned-0000365	#808080	chr21
unassigned-0000366	#E6C47F	chr22
unassigned-0000367	#E6C47F	chr22
unassigned-0000368	#E6C47F	chr22
unassigned-0000370	#808080	chr21
unassigned-0000371	#E6C47F	chr22
unassigned-0000372	#E6C47F	chr22
unassigned-0000373	#E6C47F	chr22
unassigned-0000374	#D57533	chr13
unassigned-0000375	#D57533	chr13
unassigned-0000376	#E6C47F	chr22
unassigned-0000377	#E6C47F	chr22
unassigned-0000378	#E6C47F	chr22
unassigned-0000379	#00B28C	chr17
unassigned-0000380	#E6C47F	chr22
unassigned-0000381	#E6C47F	chr22
unassigned-0000382	#E6C47F	chr22
unassigned-0000383	#E6C47F	chr22
unassigned-0000384	#D57533	chr13
unassigned-0000385	#D57533	chr13
unassigned-0000386	#D57533	chr13
unassigned-0000387	#808080	chr21
unassigned-0000388	#E6C47F	chr22
unassigned-0000389	#E6C47F	chr22
unassigned-0000390	#E6C47F	chr22
unassigned-0000391	#E6C47F	chr22
unassigned-0000394	#D57533	chr13
unassigned-0000395	#E6C47F	chr22
unassigned-0000396	#D57533	chr13
unassigned-0000397	#E6C47F	chr22
unassigned-0000398	#E6C47F	chr22
unassigned-0000399	#737373	chr14
unassigned-0000401	#808080	chr21
unassigned-0000402	#E6B847	chr15
unassigned-0000403	#D57533	chr13
unassigned-0000404	#737373	chr14
unassigned-0000405	#D57533	chr13
unassigned-0000406	#E69F00	chr1
unassigned-0000407	#D57533	chr13
unassigned-0000408	#808080	chr21
unassigned-0000409	#808080	chr21
unassigned-0000410	#808080	chr21
unassigned-0000411	#808080	chr21
unassigned-0000412	#D57533	chr13
unassigned-0000415	#D57533	chr13
unassigned-0000416	#808080	chr21
unassigned-0000418	#737373	chr14
unassigned-0000419	#E6C47F	chr22
unassigned-0000420	#E6C47F	chr22
unassigned-0000421	#E6C47F	chr22
unassigned-0000425	#E6C47F	chr22
unassigned-0000426	#808080	chr21
unassigned-0000428	#808080	chr21
unassigned-0000429	#567DE9	chr16
unassigned-0000431	#E6C47F	chr22
unassigned-0000432	#808080	chr21
unassigned-0000433	#808080	chr21
unassigned-0000434	#737373	chr14
unassigned-0000436	#E6B847	chr15
unassigned-0000437	#737373	chr14
unassigned-0000439	#D57533	chr13
unassigned-0000440	#737373	chr14
unassigned-0000441	#D57533	chr13
unassigned-0000442	#D57533	chr13
unassigned-0000443	#00B28C	chr17
unassigned-0000444	#E6C47F	chr22
unassigned-0000445	#E6C47F	chr22
unassigned-0000446	#D57533	chr13
unassigned-0000447	#808080	chr21
unassigned-0000448	#808080	chr21
unassigned-0000449	#808080	chr21
unassigned-0000450	#E6AB23	chr8
unassigned-0000451	#E6C47F	chr22
unassigned-0000452	#808080	chr21
unassigned-0000453	#E6C47F	chr22
unassigned-0000454	#E6C47F	chr22
unassigned-0000455	#E6C47F	chr22
unassigned-0000456	#E6C47F	chr22
unassigned-0000457	#E6C47F	chr22
unassigned-0000458	#567DE9	chr16
unassigned-0000459	#737373	chr14
unassigned-0000460	#737373	chr14
unassigned-0000461	#666666	chr7
unassigned-0000462	#E6C47F	chr22
unassigned-0000463	#E6C47F	chr22
unassigned-0000464	#D57533	chr13
unassigned-0000465	#E6C47F	chr22
unassigned-0000466	#E6C47F	chr22
unassigned-0000467	#D57533	chr13
unassigned-0000468	#808080	chr21
unassigned-0000469	#808080	chr21
unassigned-0000470	#E6C47F	chr22
unassigned-0000472	#009E73	chr3
unassigned-0000474	#E6C47F	chr22
unassigned-0000475	#D57533	chr13
unassigned-0000477	#808080	chr21
unassigned-0000478	#E6C47F	chr22
unassigned-0000479	#E6C47F	chr22
unassigned-0000480	#E6B847	chr15
unassigned-0000481	#E6C47F	chr22
unassigned-0000482	#D57533	chr13
unassigned-0000483	#56B4E9	chr2
unassigned-0000484	#E6C47F	chr22
unassigned-0000485	#E6C47F	chr22
unassigned-0000486	#D57533	chr13
unassigned-0000487	#D57533	chr13
unassigned-0000488	#E6C47F	chr22
unassigned-0000489	#E6C47F	chr22
unassigned-0000490	#D57533	chr13
unassigned-0000491	#E6C47F	chr22
unassigned-0000492	#D57533	chr13
unassigned-0000493	#E6C47F	chr22
unassigned-0000494	#E6C47F	chr22
unassigned-0000495	#E6C47F	chr22
unassigned-0000496	#D57533	chr13
unassigned-0000497	#E6C47F	chr22
unassigned-0000498	#D57533	chr13
unassigned-0000499	#D57533	chr13
unassigned-0000500	#808080	chr21
unassigned-0000501	#808080	chr21
unassigned-0000502	#808080	chr21
unassigned-0000503	#009E73	chr3
unassigned-0000504	#D57533	chr13
unassigned-0000505	#D57533	chr13
unassigned-0000506	#666666	chr7
unassigned-0000507	#808080	chr21
unassigned-0000508	#D57533	chr13
unassigned-0000509	#E6C47F	chr22
unassigned-0000510	#E6C47F	chr22
unassigned-0000512	#808080	chr21
unassigned-0000513	#E6C47F	chr22
unassigned-0000514	#D57533	chr13
unassigned-0000515	#808080	chr21
unassigned-0000516	#D57533	chr13
unassigned-0000517	#E6B847	chr15
unassigned-0000518	#808080	chr21
unassigned-0000519	#737373	chr14
unassigned-0000520	#737373	chr14
unassigned-0000521	#808080	chr21
unassigned-0000522	#808080	chr21
unassigned-0000523	#808080	chr21
unassigned-0000524	#808080	chr21
unassigned-0000525	#808080	chr21
unassigned-0000526	#808080	chr21
unassigned-0000527	#808080	chr21
unassigned-0000528	#808080	chr21
unassigned-0000529	#E6C47F	chr22
unassigned-0000530	#737373	chr14
unassigned-0000531	#E6C47F	chr22
unassigned-0000532	#D57533	chr13
unassigned-0000533	#E6C47F	chr22
unassigned-0000534	#E6C47F	chr22
unassigned-0000535	#E6B847	chr15
unassigned-0000536	#E6B847	chr15
unassigned-0000537	#737373	chr14
unassigned-0000538	#D57533	chr13
unassigned-0000539	#737373	chr14
unassigned-0000540	#E6B847	chr15
unassigned-0000541	#808080	chr21
unassigned-0000542	#D57533	chr13
unassigned-0000543	#D57533	chr13
unassigned-0000544	#E6C47F	chr22
unassigned-0000546	#E6C47F	chr22
unassigned-0000547	#D57533	chr13
unassigned-0000548	#E6C47F	chr22
unassigned-0000549	#808080	chr21
unassigned-0000550	#E6C47F	chr22
unassigned-0000551	#E6C47F	chr22
unassigned-0000552	#D57533	chr13
unassigned-0000553	#E6C47F	chr22
unassigned-0000554	#808080	chr21
unassigned-0000555	#808080	chr21
unassigned-0000556	#808080	chr21
unassigned-0000557	#808080	chr21
unassigned-0000558	#E6C47F	chr22
unassigned-0000559	#E6C47F	chr22
unassigned-0000560	#E69F00	chr1
unassigned-0000561	#808080	chr21
unassigned-0000562	#808080	chr21
unassigned-0000563	#00A880	chr10
unassigned-0000564	#808080	chr21
unassigned-0000565	#808080	chr21
unassigned-0000566	#808080	chr21
unassigned-0000567	#E6B847	chr15
unassigned-0000568	#808080	chr21
unassigned-0000569	#808080	chr21
unassigned-0000570	#808080	chr21
unassigned-0000571	#00A880	chr10
unassigned-0000572	#808080	chr21
unassigned-0000573	#808080	chr21
unassigned-0000574	#808080	chr21
unassigned-0000575	#D57533	chr13
unassigned-0000576	#808080	chr21
unassigned-0000577	#00A880	chr10
unassigned-0000579	#666666	chr7
unassigned-0000580	#808080	chr21
unassigned-0000581	#808080	chr21
unassigned-0000586	#E6B847	chr15
unassigned-0000587	#E6C47F	chr22
unassigned-0000588	#D57533	chr13
unassigned-0000589	#E6C47F	chr22
unassigned-0000590	#D57533	chr13
unassigned-0000591	#009E73	chr3
unassigned-0000592	#808080	chr21
unassigned-0000593	#E6C47F	chr22
unassigned-0000595	#00A880	chr10
unassigned-0000596	#D57533	chr13
unassigned-0000597	#00B28C	chr17
unassigned-0000598	#E6C47F	chr22
unassigned-0000599	#808080	chr21
unassigned-0000600	#808080	chr21
unassigned-0000601	#808080	chr21
unassigned-0000602	#D57533	chr13
unassigned-0000603	#567DE9	chr16
unassigned-0000604	#567DE9	chr16
unassigned-0000605	#E6C47F	chr22
unassigned-0000606	#E6C47F	chr22
unassigned-0000607	#737373	chr14
unassigned-0000608	#808080	chr21
unassigned-0000609	#808080	chr21
unassigned-0000610	#E6C47F	chr22
unassigned-0000611	#00A880	chr10
unassigned-0000612	#E6C47F	chr22
unassigned-0000613	#808080	chr21
unassigned-0000614	#808080	chr21
unassigned-0000615	#808080	chr21
unassigned-0000616	#808080	chr21
unassigned-0000617	#D57533	chr13
unassigned-0000618	#E6B847	chr15
unassigned-0000619	#E6B847	chr15
unassigned-0000620	#737373	chr14
unassigned-0000621	#E6B847	chr15
unassigned-0000622	#D57533	chr13
unassigned-0000623	#737373	chr14
unassigned-0000624	#E6B847	chr15
unassigned-0000625	#E6B847	chr15
unassigned-0000626	#808080	chr21
unassigned-0000627	#D57533	chr13
unassigned-0000628	#E6C47F	chr22
unassigned-0000629	#E6C47F	chr22
unassigned-0000630	#E6C47F	chr22
unassigned-0000631	#E6C47F	chr22
unassigned-0000632	#E6C47F	chr22
unassigned-0000634	#D57533	chr13
unassigned-0000635	#E6C47F	chr22
unassigned-0000636	#E6C47F	chr22
unassigned-0000637	#E6C47F	chr22
unassigned-0000638	#E6B847	chr15
unassigned-0000639	#D57533	chr13
unassigned-0000640	#E6C47F	chr22
unassigned-0000641	#E6C47F	chr22
unassigned-0000642	#8C564B	chrY
unassigned-0000643	#00B28C	chr17
unassigned-0000644	#808080	chr21
unassigned-0000645	#737373	chr14
unassigned-0000646	#808080	chr21
unassigned-0000647	#737373	chr14
unassigned-0000648	#D57533	chr13
unassigned-0000649	#E6C47F	chr22
unassigned-0000650	#E6C47F	chr22
unassigned-0000651	#737373	chr14
unassigned-0000652	#D57533	chr13
unassigned-0000653	#E6C47F	chr22
unassigned-0000654	#E6C47F	chr22
unassigned-0000655	#E6C47F	chr22
unassigned-0000656	#E6C47F	chr22
unassigned-0000657	#D57533	chr13
unassigned-0000658	#E6C47F	chr22
unassigned-0000659	#D57533	chr13
unassigned-0000660	#D57533	chr13
unassigned-0000661	#808080	chr21
unassigned-0000662	#808080	chr21
unassigned-0000664	#808080	chr21
unassigned-0000665	#808080	chr21
unassigned-0000666	#E6C47F	chr22
unassigned-0000667	#E6C47F	chr22
unassigned-0000668	#D57533	chr13
unassigned-0000669	#808080	chr21
unassigned-0000670	#D57533	chr13
unassigned-0000671	#D57533	chr13
unassigned-0000672	#737373	chr14
unassigned-0000673	#D57533	chr13
unassigned-0000675	#D57533	chr13
unassigned-0000676	#737373	chr14
unassigned-0000677	#808080	chr21
unassigned-0000678	#808080	chr21
unassigned-0000679	#808080	chr21
unassigned-0000680	#808080	chr21
unassigned-0000681	#808080	chr21
unassigned-0000682	#808080	chr21
unassigned-0000683	#E6C47F	chr22
unassigned-0000686	#0072B2	chr5
unassigned-0000687	#D57533	chr13
unassigned-0000688	#D57533	chr13
unassigned-0000689	#D57533	chr13
unassigned-0000690	#808080	chr21
unassigned-0000691	#737373	chr14
unassigned-0000692	#808080	chr21
unassigned-0000693	#737373	chr14
unassigned-0000695	#808080	chr21
unassigned-0000696	#E6C47F	chr22
unassigned-0000697	#808080	chr21
unassigned-0000698	#E6C47F	chr22
unassigned-0000699	#808080	chr21
unassigned-0000700	#737373	chr14
unassigned-0000701	#808080	chr21
unassigned-0000703	#D57533	chr13
unassigned-0000704	#D57533	chr13
unassigned-0000705	#737373	chr14
unassigned-0000706	#737373	chr14
unassigned-0000707	#D57533	chr13
unassigned-0000708	#E6B847	chr15
unassigned-0000709	#D57533	chr13
unassigned-0000711	#737373	chr14
unassigned-0000713	#D57533	chr13
unassigned-0000714	#E69F00	chr1
unassigned-0000715	#E6B847	chr15
unassigned-0000716	#E6C47F	chr22
unassigned-0000717	#CC8DB3	chr11
unassigned-0000719	#808080	chr21
unassigned-0000720	#737373	chr14
unassigned-0000721	#D57533	chr13
unassigned-0000722	#E6B847	chr15
unassigned-0000723	#E6C47F	chr22
unassigned-0000724	#808080	chr21
unassigned-0000725	#E6C47F	chr22
unassigned-0000726	#E6C47F	chr22
unassigned-0000727	#E6C47F	chr22
unassigned-0000728	#737373	chr14
unassigned-0000729	#D57533	chr13
unassigned-0000730	#808080	chr21
unassigned-0000731	#D57533	chr13
unassigned-0000732	#D57533	chr13
unassigned-0000733	#808080	chr21
unassigned-0000734	#567DE9	chr16
unassigned-0000735	#737373	chr14
unassigned-0000736	#D57533	chr13
unassigned-0000737	#737373	chr14
unassigned-0000738	#D57533	chr13
unassigned-0000739	#009E73	chr3
unassigned-0000740	#737373	chr14
unassigned-0000741	#808080	chr21
unassigned-0000742	#009E73	chr3
unassigned-0000743	#D57533	chr13
unassigned-0000744	#0072B2	chr5
unassigned-0000745	#D57533	chr13
unassigned-0000746	#D57533	chr13
unassigned-0000748	#009E73	chr3
unassigned-0000749	#D57533	chr13
unassigned-0000751	#009E73	chr3
unassigned-0000752	#737373	chr14
unassigned-0000753	#0072B2	chr5
unassigned-0000754	#D57533	chr13
unassigned-0000755	#D57533	chr13
unassigned-0000756	#D57533	chr13
unassigned-0000757	#D57533	chr13
unassigned-0000758	#D57533	chr13
unassigned-0000759	#009E73	chr3
unassigned-0000760	#009E73	chr3
unassigned-0000761	#009E73	chr3
unassigned-0000762	#00A880	chr10
unassigned-0000763	#737373	chr14
unassigned-0000764	#8C564B	chrY
unassigned-0000765	#8C564B	chrY
unassigned-0000766	#808080	chr21
unassigned-0000767	#D57533	chr13
unassigned-0000768	#E6C47F	chr22
unassigned-0000769	#808080	chr21
unassigned-0000770	#D57533	chr13
unassigned-0000771	#E6B847	chr15
unassigned-0000772	#808080	chr21
unassigned-0000773	#737373	chr14
unassigned-0000774	#56B4E9	chr2
unassigned-0000775	#E6C47F	chr22
unassigned-0000776	#D57533	chr13
unassigned-0000777	#737373	chr14
unassigned-0000778	#E6C47F	chr22
unassigned-0000779	#737373	chr14
unassigned-0000780	#737373	chr14
unassigned-0000781	#737373	chr14
unassigned-0000782	#737373	chr14
unassigned-0000783	#E6C47F	chr22
unassigned-0000784	#E6C47F	chr22
unassigned-0000785	#D57533	chr13
unassigned-0000786	#D57533	chr13
unassigned-0000787	#D57533	chr13
unassigned-0000788	#E6C47F	chr22
unassigned-0000789	#E6B847	chr15
unassigned-0000790	#D57533	chr13
unassigned-0000791	#737373	chr14
unassigned-0000792	#808080	chr21
unassigned-0000793	#D57533	chr13
unassigned-0000794	#E6B847	chr15
unassigned-0000795	#808080	chr21
unassigned-0000796	#E6C47F	chr22
unassigned-0000797	#00A880	chr10
unassigned-0000798	#E6C47F	chr22
unassigned-0000799	#666666	chr7
unassigned-0000800	#666666	chr7
unassigned-0000801	#009E73	chr3
unassigned-0000802	#009E73	chr3
unassigned-0000803	#808080	chr21
unassigned-0000804	#E6C47F	chr22
unassigned-0000806	#E6C47F	chr22
unassigned-0000807	#00A880	chr10
unassigned-0000808	#808080	chr21
unassigned-0000809	#808080	chr21
unassigned-0000810	#D57533	chr13
