Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr11	2787890	2790647	Maternal	KvDMR1,KCNQ1,KCNQ1OT1	Akbari,Court,Hernandez,Zink	204	204	0	0.90901	0	0.96953	0.06052	Included
chr11	7147542	7148122	Maternal	RBMXL2	Akbari,Hernandez,Zink	55	0	0	0	0	0.7195	0.61093	Ignored:DidNotMeet_cpg_difference
chr11	132831291	132831483	Maternal	OPCML	Hernandez	10	10	0	0.41727	0	0.93389	0.51662	Included
chr11	133121414	133122305	Maternal	OPCML	Akbari	45	44	0	0.44145	0	0.82255	0.38797	Included
chr12	200351	201073	Maternal	SLC6A12,RP11-283I3.2	Zink	84	0	0	0	0	0.10109	0.11416	Ignored:DidNotMeet_cpg_difference
chr12	3845430	3845920	Paternal	PARP11	Akbari	69	0	0	0	0	0.6473	0.61181	Ignored:DidNotMeet_cpg_difference
chr12	6454803	6455271	Maternal	CD27,CD27-AS1,LOC678655	Hernandez	10	0	0	0	0	0.53633	0.56573	Ignored:DidNotMeet_cpg_difference
chr12	14651159	14651402	Maternal	H2AFJ	Hernandez	13	0	0	0	0	0.1636	0.11233	Ignored:DidNotMeet_cpg_difference
chr12	30992265	30994810	Maternal	AC024940.1	Akbari	143	139	0	0.75497	0	0.80021	0.06221	Included
chr12	30996914	30997274	Maternal	AC024940.1	Akbari	21	21	0	0.58724	0	0.94123	0.35399	Included
chr12	96198127	96198449	Paternal	ELK3	Hernandez	7	7	0	0.3164	0	0.74513	0.42873	Included
chr12	130374845	130375163	Maternal	PIWIL1	Hernandez	40	0	0	0	0	0.73244	0.63518	Ignored:DidNotMeet_cpg_difference
chr13	19317211	19317685	Maternal	GJA3	Akbari	25	25	0	0.31091	0	0.86624	0.55534	Included
chr13	47537482	47542150	Maternal	RB1,PPP1R26P1	Akbari,Court,Hernandez,Joshi,Zink	258	0	205	0	0.79535	0.32809	0.97172	Included
chr13	47630529	47633749	Maternal	LPAR6,RB1	Akbari	29	0	23	0	0.5999	0.20315	0.73917	Included
chr13	59487091	59488917	Maternal	TARDBPP2	Akbari,Hernandez,Zink	38	0	35	0	0.67752	0.14832	0.77393	Included
chr13	98425642	98426046	Paternal	UBAC2	Akbari	18	0	0	0	0	0.5933	0.63902	Ignored:DidNotMeet_cpg_difference
chr13	100190731	100191002	Maternal	NALCN-AS1	Akbari	22	0	0	0	0	0.74697	0.82873	Ignored:DidNotMeet_cpg_difference
chr14	27997060	27998007	Maternal	NPAS3	Akbari,Zink	117	0	77	0	0.25373	0.41447	0.62964	Included
chr14	46476152	46476528	Maternal	PTGDR	Akbari	18	0	0	0	0	0.18281	0.25861	Ignored:DidNotMeet_cpg_difference
chr14	94961427	94961490	Paternal	DLK1	Joshi,Zink	7	0	0	0	0	0.37402	0.34142	Ignored:DidNotMeet_cpg_difference
chr14	95042558	95046625	Paternal	IG-DMR,MEG3,MEG3/DLK1	Akbari,Court,Hernandez,Zink	94	59	0	0.49607	0	0.94749	0.59936	Included
chr14	95058592	95063118	Paternal	MEG3,AL117190.1	Akbari,Court,Hernandez,Joshi,Zink	246	234	0	0.74787	0	0.96228	0.24398	Included
chr14	95135834	95136700	Maternal	MEG8,SNHG23	Zink	26	0	12	0	0.40963	0.19537	0.44343	Included
chr14	95139591	95140676	Maternal	MEG8,SNHG23	Akbari,Court,Hernandez,Zink	52	0	50	0	0.80396	0.11199	0.89341	Included
chr14	100719510	100719614	Maternal	IGHV3-37	Hernandez	10	0	0	0	0	0.59741	0.62235	Ignored:DidNotMeet_cpg_difference
chr15	21296256	21301762	Maternal	MIR4508,MKRN3	Akbari,Court,Hernandez,Joshi	109	0	23	0	0.40427	0.71098	0.80749	Included
chr15	21341062	21343880	Paternal	MKRN3	Zink	14	0	0	0	0	0.78063	0.64393	Ignored:DidNotMeet_cpg_difference
chr15	21363464	21363638	Maternal	MKRN3	Zink	10	0	10	0	0.54636	0.17492	0.72128	Included
chr15	21368503	21368715	Maternal	MKRN3	Zink	8	0	0	0	0	0.67301	0.84193	Ignored:DidNotMeet_cpg_difference
chr15	21377299	21377524	Maternal	MAGEL2	Zink	6	0	5	0	0.36614	0.19516	0.5392	Included
chr15	21381510	21383473	Maternal	MAGEL2	Akbari,Court,Hernandez,Joshi,Zink	64	0	57	0	0.67275	0.26876	0.88615	Included
chr15	21420762	21422619	Maternal	NDN	Akbari,Court,Hernandez,Joshi,Zink	117	0	110	0	0.52734	0.17804	0.67898	Included
chr15	21532265	21532875	Maternal	RNU6-741P	Zink	22	0	11	0	0.23556	0.55874	0.79361	Included
chr15	21563910	21564305	Paternal	RNU6-741P	Zink	6	0	0	0	0	0.92399	0.80863	Ignored:DidNotMeet_cpg_difference
chr15	21589212	21590074	Maternal	RP11-484P15.1	Zink	9	0	0	0	0	0.23981	0.41796	Ignored:DidNotMeet_cpg_difference
chr15	21591584	21596455	Maternal	RP11-484P15.1	Akbari,Zink,Zink	84	0	34	0	0.39104	0.54899	0.68983	Included
chr15	21603570	21604377	Maternal	RP11-484P15.1	Akbari,Zink	36	0	33	0	0.45033	0.13615	0.57431	Included
chr15	21611867	21613067	Maternal	RP11-484P15.1	Akbari,Zink	40	0	33	0	0.26542	0.14246	0.38551	Included
chr15	21617488	21617845	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.8788	0.783	Ignored:DidNotMeet_cpg_difference
chr15	21630697	21633011	Maternal	PWRN4,RP11-484P15.1	Akbari,Joshi,Zink	59	0	0	0	0	0.72449	0.74924	Ignored:DidNotMeet_cpg_difference
chr15	21648478	21650220	Paternal	RP11-484P15.1	Zink	11	3	0	0.335	0	0.84352	0.51982	Included
chr15	21674147	21675281	Paternal	RP11-484P15.1	Zink	12	3	0	0.55255	0	0.87483	0.63879	Included
chr15	21743102	21743985	Paternal	PWRN4	Zink	7	0	0	0	0	0.72954	0.49865	Ignored:DidNotMeet_cpg_difference
chr15	21763297	21763709	Paternal	PWRN4	Zink	5	0	0	0	0	0.82778	0.70077	Ignored:DidNotMeet_cpg_difference
chr15	21784164	21785579	Paternal	PWRN4	Zink	12	8	0	0.50936	0	0.85672	0.45169	Included
chr15	21835134	21836136	Maternal	SNRPN_intragenic_CpG32,PWRN2	Akbari,Court,Zink	46	0	41	0	0.36212	0.17798	0.51781	Included
chr15	21890432	21891180	Paternal	PWRN2	Zink	8	0	0	0	0	0.77816	0.72731	Ignored:DidNotMeet_cpg_difference
chr15	21897209	21897954	Paternal	PWRN2	Zink	8	1	0	0.29817	0	0.84936	0.5762	Included
chr15	21908292	21909250	Paternal	PWRN2	Zink	9	6	0	0.4127	0	0.7719	0.44406	Included
chr15	22008923	22009869	Paternal	RP11-580I1.2	Zink	10	0	0	0	0	0.80475	0.65807	Ignored:DidNotMeet_cpg_difference
chr15	22160590	22161837	Maternal	SNRPN_intragenic_CpG29,PWRN3	Akbari,Court,Zink	53	10	35	0.31103	0.29131	0.29023	0.43172	Included
chr15	22211722	22212175	Maternal	SNRPN_intragenic_CpG30	Akbari,Court	31	0	30	0	0.29232	0.1353	0.42402	Included
chr15	22310237	22311050	Paternal	PWRN1	Zink	8	0	0	0	0	0.88489	0.67626	Ignored:DidNotMeet_cpg_difference
chr15	22312618	22313135	Paternal	PWRN1	Zink	7	2	0	0.39092	0	0.79245	0.60468	Included
chr15	22505473	22506455	Paternal	PWRN1,SNRPN	Hernandez,Zink	14	0	0	0	0	0.8734	0.74823	Ignored:DidNotMeet_cpg_difference
chr15	22508944	22510547	Maternal	SNRPN_intragenic_CpG40,SNRPN	Akbari,Court,Hernandez,Joshi,Zink	81	0	76	0	0.46602	0.16911	0.61676	Included
chr15	22560068	22561411	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	22	0	16	0	0.67843	0.2825	0.82735	Included
chr15	22583384	22585283	Maternal	SNRPN,RP11-385H1.1	Akbari,Court,Hernandez,Joshi,Zink	73	0	72	0	0.50243	0.16436	0.66259	Included
chr15	22593074	22595820	Maternal	SNRPN	Joshi,Zink	36	0	19	0	0.49528	0.48037	0.81526	Included
chr15	22614163	22616870	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	88	0	0	0	0	0.66973	0.72418	Ignored:DidNotMeet_cpg_difference
chr15	22647266	22647904	Paternal	SNRPN,AC090602.2	Zink	8	0	0	0	0	0.88909	0.73365	Ignored:DidNotMeet_cpg_difference
chr15	22688234	22693913	Maternal	SNURF,SNRPN,RP11-701H24.9	Akbari,Court,Hernandez,Joshi,Zink	149	0	122	0	0.89652	0.20618	0.91809	Included
chr15	22693914	22738212	Paternal	PWAR5,PWARSN,SNORD107,SNORD64,SNORD108,RP11-701H24.9,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	385	23	1	0.44083	0.46648	0.93992	0.80751	Ignored:DidNotMeet_cpg_difference
chr15	22739217	22767775	Paternal	SNHG14	Akbari,Zink	210	33	0	0.41018	0	0.93821	0.75513	Included
chr15	22775157	22793910	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	217	9	0	0.35287	0	0.9477	0.84759	Ignored:DidNotMeet_cpg_difference
chr15	22796137	22837398	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	576	39	0	0.32151	0	0.93581	0.81153	Ignored:DidNotMeet_cpg_difference
chr15	22877695	22880669	Paternal	SNHG14	Akbari	16	5	0	0.49047	0	0.77209	0.53405	Included
chr15	22917914	22920700	Paternal	SNORD115Cluster	Joshi,Zink	49	0	0	0	0	0.89356	0.87394	Ignored:DidNotMeet_cpg_difference
chr15	27466585	27466749	Maternal	AC022613.1	Hernandez	17	0	0	0	0	0.54645	0.43521	Ignored:DidNotMeet_cpg_difference
chr15	42830610	42830766	Maternal	SORD	Hernandez,Joshi,Zink	12	0	0	0	0	0.09646	0.17406	Ignored:DidNotMeet_cpg_difference
chr15	48716873	48717145	Maternal	AP4E1	Zink	19	0	0	0	0	0.62523	0.59096	Ignored:DidNotMeet_cpg_difference
chr15	60148414	60148894	Paternal	MIR6085	Akbari	19	19	0	0.26739	0	0.43002	0.16263	Included
chr15	78982358	78982976	Paternal	CFAP161	Akbari	44	0	0	0	0	0.62129	0.75009	Ignored:DidNotMeet_cpg_difference
chr15	96629415	96631475	Maternal	IGF1R	Akbari,Court,Hernandez,Joshi,Zink	70	0	65	0	0.63786	0.26985	0.8739	Included
chr16	811704	813589	Maternal	PRR25	Akbari,Zink	141	101	0	0.28337	0	0.38834	0.15228	Included
chr16	821900	823268	Maternal	PRR25	Akbari,Zink	83	19	0	0.20297	0	0.67684	0.53998	Included
chr16	3281461	3281826	Paternal	MEFV	Zink	34	0	0	0	0	0.74543	0.80294	Ignored:DidNotMeet_cpg_difference
chr16	3322511	3322654	Maternal	TIGD7	Joshi	19	0	0	0	0	0.6289	0.7877	Ignored:DidNotMeet_cpg_difference
chr16	3391703	3393524	Paternal	MTRNR2L4,LA16c-306E5.2	Akbari,Joshi,Zink	84	0	56	0	0.27808	0.37269	0.55794	Included
chr16	3441035	3441528	Paternal	LA16c-306E5.2	Zink	27	0	0	0	0	0.48432	0.48571	Ignored:DidNotMeet_cpg_difference
chr16	3458714	3468983	Maternal	ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	132	47	0	0.47879	0	0.94255	0.70899	Included
chr16	3470097	3472038	Paternal	NAA60,ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	78	0	73	0	0.76044	0.12869	0.83984	Included
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	110	0	0.27314	0	0.56653	0.33246	Included
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	0	0	0	0	0.39079	0.3554	Ignored:DidNotMeet_cpg_difference
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	0	0	0	0	0.53871	0.43077	Ignored:DidNotMeet_cpg_difference
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	0	91	0	0.74583	0.15965	0.90548	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	0	94	0	0.48312	0.22866	0.69618	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	0	0	0	0	0.49269	0.35505	Ignored:DidNotMeet_cpg_difference
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	0	65	0	0.50205	0.32134	0.82339	Included
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	0	0	0	0	0.02194	0.02135	Ignored:DidNotMeet_cpg_difference
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.20297	0.18419	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	0	38	0	0.32171	0.52851	0.81323	Included
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	0	0	0	0	0.68643	0.77063	Ignored:DidNotMeet_cpg_difference
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	0	126	0	0.88026	0.11922	0.95953	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	124	0	110	0	0.86244	0.1874	0.9615	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	0	217	0	0.88639	0.07043	0.95032	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	20	0	0	0	0	0.79744	0.82355	Ignored:DidNotMeet_cpg_difference
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	20	0	0.32321	0	0.66072	0.37256	Included
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	27	0	0.8158	0	0.94227	0.12647	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	54	0	0.39198	0	0.90869	0.51671	Included
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	56	0	0	0	0	0.34332	0.35723	Ignored:DidNotMeet_cpg_difference
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	0	36	0	0.21184	0.54161	0.75283	Included
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	29	0	0.29448	0	0.56108	0.27602	Included
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	0	0	0	0	0.36617	0.40949	Ignored:DidNotMeet_cpg_difference
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	475	0	430	0	0.65558	0.29639	0.90844	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	0	14	0	0.37341	0.24793	0.60663	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	66	0	0	0	0	0.9048	0.91198	Ignored:DidNotMeet_cpg_difference
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	35	0	0	0	0	0.15868	0.15352	Ignored:DidNotMeet_cpg_difference
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	0	0	0	0	0.64372	0.51648	Ignored:DidNotMeet_cpg_difference
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	2	0	0.12229	0	0.13311	0.02881	Ignored:DidNotMeet_cpg_difference
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	140	0	0.6154	0	0.96945	0.37127	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	88	0	0.89639	0	0.95389	0.10225	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	50	50	0	0.54893	0	0.91456	0.36563	Included
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	331	0	260	0	0.85166	0.26354	0.95209	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	362	337	0	0.86781	0	0.9454	0.1365	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	242	0	0.81517	0	0.87142	0.05914	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	25	0	0.33644	0	0.58496	0.24853	Included
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	16	0	0	0	0	0.31657	0.42536	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	96	0	0.35698	0	0.76587	0.40889	Included
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	0	0	0	0	0.95665	0.96349	Ignored:DidNotMeet_cpg_difference
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	59	0	44	0	0.41435	0.60057	0.94696	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	0	19	0	0.19731	0.34085	0.45395	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	64	0	0	0	0	0.43815	0.30787	Ignored:DidNotMeet_cpg_difference
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	22	0	0	0	0	0.37588	0.47227	Ignored:DidNotMeet_cpg_difference
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	82	0	70	0	0.81222	0.21327	0.92196	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	56	0	0.37116	0	0.48653	0.11784	Included
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	27	22	0	0.30254	0	0.73937	0.47016	Included
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	58	0	0.25767	0	0.50699	0.25013	Included
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	15	0	0.19891	0	0.73418	0.57729	Included
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	0	0	0	0.85409	0.75973	Ignored:DidNotMeet_cpg_difference
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	62	0	0.85563	0	0.96549	0.10986	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	67	0	0.50046	0	0.96919	0.46872	Included
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	0	0	0	0	0.71557	0.82344	Ignored:DidNotMeet_cpg_difference
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	15	0	0.22202	0	0.58564	0.40561	Included
chr5	561353	562753	Paternal	MIR4456	Akbari	81	1	0	0.22633	0	0.72441	0.6036	Ignored:DidNotMeet_cpg_difference
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	28	0	0.16573	0	0.97002	0.8089	Included
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	0	0	0	0.16306	0.16673	Ignored:DidNotMeet_cpg_difference
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	0	0	0	0	0.07668	0.01794	Ignored:DidNotMeet_cpg_difference
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	79	0	0.49115	0	0.57754	0.11012	Included
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	6	0	0.13797	0.04323	0.17826	Included
chr5	138659249	138659851	Maternal	NME5	Akbari	21	0	0	0	0	0.43872	0.38484	Ignored:DidNotMeet_cpg_difference
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	0	110	0	0.67895	0.26542	0.94437	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	51	0	51	0	0.59751	0.28284	0.88035	Included
chr6	31425008	31425410	Maternal	LTA	Hernandez	16	0	15	0	0.2741	0.53498	0.80703	Included
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	0	156	0	0.88292	0.07781	0.96073	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	0	0	0	0.45737	0.48799	Ignored:DidNotMeet_cpg_difference
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	0	106	0	0.53851	0.43289	0.96851	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.60805	0.60514	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	69	0	60	0	0.79453	0.23435	0.93396	Included
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	41	0	0.30974	0	0.80446	0.50582	Included
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	62	0	0.64433	0	0.6937	0.04937	Included
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	57	0	0.42547	0	0.65636	0.23481	Included
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	171	151	0	0.83554	0	0.91512	0.15944	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	0	3	0	0.13802	0.05156	0.19126	Included
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	121	0	0.86709	0	0.8932	0.03263	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	229	221	0	0.86962	0	0.91429	0.07088	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	0	0	0	0	0.94455	0.93292	Ignored:DidNotMeet_cpg_difference
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	85	0	0.40587	0	0.46971	0.07299	Included
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	60	0	0.48139	0	0.74841	0.30633	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	0	0	0	0	0.08242	0.0684	Ignored:DidNotMeet_cpg_difference
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	20	20	0	0.29794	0	0.31927	0.02133	Included
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	41	34	0	0.40463	0	0.52767	0.15343	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	0	0	0	0.88766	0.85467	Ignored:DidNotMeet_cpg_difference
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	52	0	0.27514	0	0.96355	0.70376	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	15	0	0.26654	0	0.7808	0.65216	Included
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	27	0	0.32717	0	0.61029	0.41233	Included
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	204	0	0.86614	0	0.95357	0.15599	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	53	0	0	0	0	0.87011	0.87235	Ignored:DidNotMeet_cpg_difference
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	70	0	0.15518	0	0.90951	0.77019	Included
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	22	0	0	0	0	0.12511	0.06692	Ignored:DidNotMeet_cpg_difference
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	0	0	0	0.86872	0.82912	Ignored:DidNotMeet_cpg_difference
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	34	0	0.82494	0	0.9035	0.07856	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	22	21	0	0.27095	0	0.48766	0.21767	Included
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	0	33	0	0.20378	0.34521	0.53536	Included
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	0	0	0	0	0.94607	0.95482	Ignored:DidNotMeet_cpg_difference
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	142	53	0	0.16881	0	0.74462	0.59576	Included
