contig	color	chromosome
haplotype2-0000087	#D57533	chr13
haplotype2-0000088	#E6B847	chr15
haplotype2-0000089	#808080	chr21
haplotype2-0000090	#808080	chr21
haplotype2-0000091	#00A880	chr10
haplotype2-0000092	#D57533	chr13
haplotype2-0000093	#737373	chr14
haplotype2-0000094	#D57533	chr13
unassigned-0000095	#D57533	chr13
unassigned-0000098	#E6C47F	chr22
unassigned-0000099	#808080	chr21
unassigned-0000100	#808080	chr21
unassigned-0000101	#D57533	chr13
unassigned-0000102	#808080	chr21
unassigned-0000103	#808080	chr21
unassigned-0000104	#0072B2	chr5
unassigned-0000105	#56B4E9	chr2
unassigned-0000106	#808080	chr21
unassigned-0000108	#808080	chr21
unassigned-0000109	#808080	chr21
unassigned-0000110	#808080	chr21
unassigned-0000111	#D57533	chr13
unassigned-0000112	#737373	chr14
unassigned-0000114	#737373	chr14
unassigned-0000115	#808080	chr21
unassigned-0000116	#D57533	chr13
unassigned-0000118	#E6C47F	chr22
unassigned-0000119	#E6C47F	chr22
unassigned-0000120	#E6C47F	chr22
unassigned-0000121	#D57533	chr13
unassigned-0000122	#808080	chr21
unassigned-0000123	#808080	chr21
unassigned-0000124	#808080	chr21
unassigned-0000126	#E6B847	chr15
unassigned-0000127	#D57533	chr13
unassigned-0000128	#D57533	chr13
unassigned-0000129	#D57533	chr13
unassigned-0000132	#E6C47F	chr22
unassigned-0000133	#737373	chr14
unassigned-0000134	#737373	chr14
unassigned-0000138	#D57533	chr13
unassigned-0000139	#D57533	chr13
unassigned-0000140	#E6B847	chr15
unassigned-0000141	#E6C47F	chr22
unassigned-0000142	#56B4E9	chr2
unassigned-0000143	#D57533	chr13
unassigned-0000144	#E6C47F	chr22
unassigned-0000145	#D57533	chr13
unassigned-0000146	#808080	chr21
unassigned-0000147	#808080	chr21
unassigned-0000148	#E6C47F	chr22
unassigned-0000149	#00B28C	chr17
unassigned-0000150	#E6C47F	chr22
unassigned-0000151	#808080	chr21
unassigned-0000152	#808080	chr21
unassigned-0000153	#D57533	chr13
unassigned-0000154	#808080	chr21
unassigned-0000155	#D57533	chr13
unassigned-0000156	#E6C47F	chr22
unassigned-0000157	#808080	chr21
unassigned-0000158	#737373	chr14
unassigned-0000159	#D57533	chr13
unassigned-0000160	#D57533	chr13
unassigned-0000161	#D57533	chr13
unassigned-0000162	#808080	chr21
unassigned-0000163	#1A7FBA	chr12
unassigned-0000165	#CC8DB3	chr11
unassigned-0000167	#0072B2	chr5
unassigned-0000169	#808080	chr21
unassigned-0000170	#D57533	chr13
unassigned-0000171	#CC8DB3	chr11
unassigned-0000172	#D57533	chr13
unassigned-0000173	#CC8DB3	chr11
unassigned-0000174	#D55E00	chr6
unassigned-0000175	#D57533	chr13
unassigned-0000176	#D55E00	chr6
unassigned-0000177	#D57533	chr13
unassigned-0000178	#D55E00	chr6
unassigned-0000179	#D57533	chr13
unassigned-0000180	#E6B847	chr15
unassigned-0000181	#E6B847	chr15
unassigned-0000182	#E6B847	chr15
unassigned-0000183	#E6C47F	chr22
unassigned-0000184	#E6C47F	chr22
unassigned-0000186	#E6B847	chr15
unassigned-0000187	#E6C47F	chr22
unassigned-0000188	#E6B847	chr15
unassigned-0000189	#E6C47F	chr22
unassigned-0000190	#E6C47F	chr22
unassigned-0000191	#808080	chr21
unassigned-0000192	#808080	chr21
unassigned-0000193	#E6C47F	chr22
unassigned-0000194	#E6C47F	chr22
unassigned-0000195	#E6C47F	chr22
unassigned-0000196	#808080	chr21
unassigned-0000197	#D57533	chr13
unassigned-0000198	#808080	chr21
unassigned-0000199	#D57533	chr13
unassigned-0000200	#567DE9	chr16
unassigned-0000201	#E6C47F	chr22
unassigned-0000202	#D57533	chr13
unassigned-0000203	#808080	chr21
unassigned-0000204	#E6C47F	chr22
unassigned-0000205	#D57533	chr13
unassigned-0000206	#737373	chr14
unassigned-0000207	#737373	chr14
unassigned-0000208	#E6B847	chr15
unassigned-0000209	#D57533	chr13
unassigned-0000210	#D57533	chr13
unassigned-0000211	#E6C47F	chr22
unassigned-0000212	#E6B847	chr15
unassigned-0000213	#E6B847	chr15
unassigned-0000214	#D57533	chr13
unassigned-0000215	#D57533	chr13
unassigned-0000216	#808080	chr21
unassigned-0000217	#E6B847	chr15
unassigned-0000218	#E6B847	chr15
unassigned-0000219	#E6C47F	chr22
unassigned-0000220	#E6C47F	chr22
unassigned-0000221	#737373	chr14
unassigned-0000222	#808080	chr21
unassigned-0000223	#338CC2	chr19
unassigned-0000224	#808080	chr21
unassigned-0000225	#737373	chr14
unassigned-0000226	#D57533	chr13
unassigned-0000227	#808080	chr21
unassigned-0000228	#808080	chr21
unassigned-0000229	#D57533	chr13
unassigned-0000230	#D57533	chr13
unassigned-0000231	#E6C47F	chr22
unassigned-0000233	#E6C47F	chr22
unassigned-0000234	#E6C47F	chr22
unassigned-0000235	#D57533	chr13
unassigned-0000236	#E6B847	chr15
unassigned-0000237	#D57533	chr13
unassigned-0000238	#D57533	chr13
unassigned-0000239	#E6B847	chr15
unassigned-0000240	#E6B847	chr15
unassigned-0000241	#E6C47F	chr22
unassigned-0000242	#D57533	chr13
unassigned-0000243	#808080	chr21
unassigned-0000244	#E6C47F	chr22
unassigned-0000245	#E6C47F	chr22
unassigned-0000246	#009E73	chr3
unassigned-0000247	#E6C47F	chr22
unassigned-0000248	#E6C47F	chr22
unassigned-0000249	#E6B847	chr15
unassigned-0000250	#808080	chr21
unassigned-0000251	#D57533	chr13
unassigned-0000252	#E6B847	chr15
unassigned-0000253	#737373	chr14
unassigned-0000254	#737373	chr14
unassigned-0000255	#808080	chr21
unassigned-0000256	#808080	chr21
unassigned-0000257	#808080	chr21
unassigned-0000258	#E6B847	chr15
unassigned-0000259	#808080	chr21
unassigned-0000260	#808080	chr21
unassigned-0000261	#D57533	chr13
unassigned-0000262	#D57533	chr13
unassigned-0000263	#D57533	chr13
unassigned-0000264	#D57533	chr13
unassigned-0000265	#D57533	chr13
unassigned-0000266	#D57533	chr13
unassigned-0000267	#D57533	chr13
unassigned-0000268	#E6B847	chr15
unassigned-0000269	#E6B847	chr15
unassigned-0000270	#E6C47F	chr22
unassigned-0000271	#E6B847	chr15
unassigned-0000272	#808080	chr21
unassigned-0000273	#E6B847	chr15
unassigned-0000274	#E6B847	chr15
unassigned-0000275	#808080	chr21
unassigned-0000276	#E6B847	chr15
unassigned-0000277	#E6C47F	chr22
unassigned-0000278	#D57533	chr13
unassigned-0000279	#D57533	chr13
unassigned-0000280	#808080	chr21
unassigned-0000281	#E6C47F	chr22
unassigned-0000282	#E6C47F	chr22
unassigned-0000283	#E6B847	chr15
unassigned-0000284	#E6C47F	chr22
unassigned-0000285	#D57533	chr13
unassigned-0000286	#D57533	chr13
unassigned-0000287	#D57533	chr13
unassigned-0000288	#D57533	chr13
unassigned-0000289	#E6C47F	chr22
unassigned-0000290	#D57533	chr13
unassigned-0000291	#E6C47F	chr22
unassigned-0000292	#808080	chr21
unassigned-0000293	#808080	chr21
unassigned-0000294	#808080	chr21
unassigned-0000295	#808080	chr21
unassigned-0000296	#808080	chr21
unassigned-0000297	#E6B847	chr15
unassigned-0000298	#808080	chr21
unassigned-0000299	#808080	chr21
unassigned-0000300	#808080	chr21
unassigned-0000301	#808080	chr21
unassigned-0000302	#808080	chr21
unassigned-0000303	#808080	chr21
unassigned-0000304	#D57533	chr13
unassigned-0000305	#E6B847	chr15
unassigned-0000306	#808080	chr21
unassigned-0000307	#D57533	chr13
unassigned-0000308	#D57533	chr13
unassigned-0000309	#E6B847	chr15
unassigned-0000310	#808080	chr21
unassigned-0000311	#E6C47F	chr22
unassigned-0000312	#E6B847	chr15
unassigned-0000313	#E6B847	chr15
unassigned-0000314	#E6B847	chr15
unassigned-0000315	#E6C47F	chr22
unassigned-0000316	#808080	chr21
unassigned-0000317	#E6B847	chr15
unassigned-0000318	#808080	chr21
unassigned-0000319	#808080	chr21
unassigned-0000320	#808080	chr21
unassigned-0000321	#808080	chr21
unassigned-0000322	#E6B847	chr15
unassigned-0000323	#D58C66	chr20
unassigned-0000324	#E6B847	chr15
unassigned-0000325	#D57533	chr13
unassigned-0000326	#808080	chr21
unassigned-0000327	#808080	chr21
unassigned-0000328	#E6B847	chr15
unassigned-0000329	#E6B847	chr15
unassigned-0000330	#808080	chr21
unassigned-0000331	#D57533	chr13
unassigned-0000332	#D57533	chr13
unassigned-0000333	#D57533	chr13
unassigned-0000334	#D57533	chr13
unassigned-0000336	#D57533	chr13
unassigned-0000337	#E6C47F	chr22
unassigned-0000338	#E6C47F	chr22
unassigned-0000339	#D57533	chr13
unassigned-0000340	#808080	chr21
unassigned-0000341	#808080	chr21
unassigned-0000342	#808080	chr21
unassigned-0000343	#808080	chr21
unassigned-0000344	#808080	chr21
unassigned-0000345	#808080	chr21
unassigned-0000346	#E6B847	chr15
unassigned-0000347	#808080	chr21
unassigned-0000348	#D57533	chr13
unassigned-0000349	#737373	chr14
unassigned-0000350	#808080	chr21
unassigned-0000351	#808080	chr21
unassigned-0000352	#808080	chr21
unassigned-0000353	#808080	chr21
unassigned-0000354	#808080	chr21
unassigned-0000355	#808080	chr21
unassigned-0000356	#E6B847	chr15
unassigned-0000357	#808080	chr21
unassigned-0000358	#808080	chr21
unassigned-0000359	#808080	chr21
unassigned-0000360	#808080	chr21
unassigned-0000361	#808080	chr21
unassigned-0000362	#808080	chr21
unassigned-0000363	#E6C47F	chr22
unassigned-0000364	#808080	chr21
unassigned-0000365	#808080	chr21
unassigned-0000366	#E6B847	chr15
unassigned-0000367	#E6B847	chr15
unassigned-0000368	#D57533	chr13
unassigned-0000369	#E6C47F	chr22
unassigned-0000370	#808080	chr21
unassigned-0000371	#808080	chr21
unassigned-0000372	#D57533	chr13
unassigned-0000374	#E6B847	chr15
unassigned-0000375	#D57533	chr13
unassigned-0000377	#737373	chr14
unassigned-0000378	#E6B847	chr15
unassigned-0000380	#D57533	chr13
unassigned-0000381	#D57533	chr13
unassigned-0000382	#737373	chr14
unassigned-0000383	#737373	chr14
unassigned-0000384	#E6C47F	chr22
unassigned-0000385	#808080	chr21
unassigned-0000386	#808080	chr21
unassigned-0000387	#E6C47F	chr22
unassigned-0000388	#D57533	chr13
unassigned-0000389	#737373	chr14
unassigned-0000390	#737373	chr14
unassigned-0000391	#737373	chr14
unassigned-0000392	#737373	chr14
unassigned-0000393	#808080	chr21
unassigned-0000394	#D57533	chr13
unassigned-0000395	#E6C47F	chr22
unassigned-0000397	#808080	chr21
unassigned-0000398	#D57533	chr13
unassigned-0000399	#D57533	chr13
unassigned-0000400	#D57533	chr13
unassigned-0000402	#808080	chr21
unassigned-0000403	#E6B847	chr15
unassigned-0000404	#808080	chr21
unassigned-0000405	#808080	chr21
unassigned-0000406	#808080	chr21
unassigned-0000407	#E6B847	chr15
unassigned-0000408	#808080	chr21
unassigned-0000409	#808080	chr21
unassigned-0000410	#808080	chr21
unassigned-0000411	#808080	chr21
unassigned-0000412	#808080	chr21
unassigned-0000413	#808080	chr21
unassigned-0000414	#E6B847	chr15
unassigned-0000415	#808080	chr21
unassigned-0000416	#808080	chr21
unassigned-0000417	#808080	chr21
unassigned-0000418	#808080	chr21
unassigned-0000419	#E6C47F	chr22
unassigned-0000420	#737373	chr14
unassigned-0000421	#E6B847	chr15
unassigned-0000422	#E6B847	chr15
unassigned-0000423	#808080	chr21
unassigned-0000424	#808080	chr21
unassigned-0000425	#D57533	chr13
unassigned-0000426	#D57533	chr13
unassigned-0000427	#808080	chr21
unassigned-0000428	#D57533	chr13
unassigned-0000429	#808080	chr21
unassigned-0000430	#D57533	chr13
unassigned-0000431	#E6B847	chr15
unassigned-0000432	#D57533	chr13
unassigned-0000433	#737373	chr14
unassigned-0000434	#D57533	chr13
unassigned-0000435	#E6C47F	chr22
unassigned-0000436	#E6B847	chr15
unassigned-0000437	#E6B847	chr15
unassigned-0000438	#D57533	chr13
unassigned-0000439	#D57533	chr13
unassigned-0000440	#808080	chr21
unassigned-0000442	#D57533	chr13
unassigned-0000443	#737373	chr14
unassigned-0000444	#E6B847	chr15
unassigned-0000445	#E6C47F	chr22
unassigned-0000446	#E6C47F	chr22
unassigned-0000447	#D57533	chr13
unassigned-0000449	#E6B847	chr15
unassigned-0000450	#737373	chr14
unassigned-0000451	#E6B847	chr15
unassigned-0000452	#808080	chr21
unassigned-0000453	#D57533	chr13
unassigned-0000454	#808080	chr21
unassigned-0000455	#D57533	chr13
unassigned-0000456	#D57533	chr13
unassigned-0000457	#D57533	chr13
unassigned-0000458	#D57533	chr13
unassigned-0000459	#D57533	chr13
unassigned-0000460	#D57533	chr13
unassigned-0000461	#E6C47F	chr22
unassigned-0000462	#E6C47F	chr22
unassigned-0000463	#E6C47F	chr22
unassigned-0000464	#D57533	chr13
unassigned-0000465	#D57533	chr13
unassigned-0000466	#D57533	chr13
unassigned-0000468	#E6C47F	chr22
unassigned-0000469	#E6C47F	chr22
unassigned-0000471	#E6C47F	chr22
unassigned-0000472	#D57533	chr13
unassigned-0000473	#D57533	chr13
unassigned-0000474	#E6C47F	chr22
unassigned-0000475	#E6C47F	chr22
unassigned-0000476	#E6C47F	chr22
unassigned-0000477	#D57533	chr13
unassigned-0000478	#D57533	chr13
unassigned-0000479	#00B28C	chr17
unassigned-0000482	#D57533	chr13
unassigned-0000483	#808080	chr21
unassigned-0000486	#D57533	chr13
unassigned-0000487	#737373	chr14
unassigned-0000490	#D57533	chr13
unassigned-0000491	#D57533	chr13
unassigned-0000492	#D57533	chr13
unassigned-0000494	#D57533	chr13
unassigned-0000495	#D57533	chr13
unassigned-0000496	#808080	chr21
unassigned-0000497	#808080	chr21
unassigned-0000498	#D57533	chr13
unassigned-0000499	#737373	chr14
unassigned-0000500	#737373	chr14
unassigned-0000501	#737373	chr14
unassigned-0000502	#D57533	chr13
unassigned-0000503	#737373	chr14
unassigned-0000505	#D57533	chr13
unassigned-0000506	#D57533	chr13
unassigned-0000507	#D57533	chr13
unassigned-0000509	#D57533	chr13
unassigned-0000510	#808080	chr21
unassigned-0000513	#808080	chr21
unassigned-0000514	#E6B847	chr15
unassigned-0000516	#E6B847	chr15
unassigned-0000517	#E6C47F	chr22
unassigned-0000518	#D57533	chr13
unassigned-0000519	#D57533	chr13
unassigned-0000520	#E6C47F	chr22
unassigned-0000521	#D57533	chr13
unassigned-0000522	#E6B847	chr15
unassigned-0000523	#D57533	chr13
unassigned-0000524	#D57533	chr13
unassigned-0000525	#E6C47F	chr22
unassigned-0000527	#E6B847	chr15
unassigned-0000528	#E6B847	chr15
unassigned-0000529	#E6B847	chr15
unassigned-0000530	#E6C47F	chr22
unassigned-0000531	#E6B847	chr15
unassigned-0000532	#E6C47F	chr22
unassigned-0000534	#E6C47F	chr22
unassigned-0000535	#E6C47F	chr22
unassigned-0000536	#E6C47F	chr22
unassigned-0000537	#D57533	chr13
unassigned-0000538	#D57533	chr13
unassigned-0000539	#D57533	chr13
unassigned-0000540	#808080	chr21
unassigned-0000541	#808080	chr21
unassigned-0000542	#808080	chr21
unassigned-0000543	#D57533	chr13
unassigned-0000545	#E6C47F	chr22
unassigned-0000546	#D57533	chr13
unassigned-0000547	#D57533	chr13
unassigned-0000548	#808080	chr21
unassigned-0000549	#D57533	chr13
unassigned-0000550	#D57533	chr13
unassigned-0000551	#D57533	chr13
unassigned-0000552	#737373	chr14
unassigned-0000553	#D57533	chr13
unassigned-0000554	#E6B847	chr15
unassigned-0000555	#E6B847	chr15
unassigned-0000556	#E6B847	chr15
unassigned-0000558	#808080	chr21
unassigned-0000559	#808080	chr21
unassigned-0000560	#808080	chr21
unassigned-0000561	#808080	chr21
unassigned-0000562	#E6C47F	chr22
unassigned-0000563	#E6C47F	chr22
unassigned-0000564	#E6C47F	chr22
unassigned-0000565	#666666	chr7
unassigned-0000566	#666666	chr7
unassigned-0000567	#666666	chr7
unassigned-0000569	#E6C47F	chr22
unassigned-0000570	#E6C47F	chr22
unassigned-0000571	#E6B847	chr15
unassigned-0000572	#808080	chr21
unassigned-0000573	#808080	chr21
unassigned-0000574	#D57533	chr13
unassigned-0000577	#808080	chr21
unassigned-0000578	#D57533	chr13
unassigned-0000579	#D57533	chr13
unassigned-0000580	#D57533	chr13
unassigned-0000582	#E6B847	chr15
unassigned-0000583	#E6C47F	chr22
unassigned-0000584	#E6C47F	chr22
unassigned-0000585	#009E73	chr3
unassigned-0000586	#009E73	chr3
unassigned-0000587	#009E73	chr3
unassigned-0000588	#D57533	chr13
unassigned-0000589	#808080	chr21
unassigned-0000590	#E6B847	chr15
unassigned-0000591	#E6C47F	chr22
unassigned-0000593	#808080	chr21
unassigned-0000594	#E6C47F	chr22
unassigned-0000595	#D57533	chr13
unassigned-0000596	#D57533	chr13
unassigned-0000598	#E6C47F	chr22
unassigned-0000599	#808080	chr21
unassigned-0000600	#E6C47F	chr22
unassigned-0000602	#E6C47F	chr22
unassigned-0000603	#D57533	chr13
unassigned-0000604	#D57533	chr13
unassigned-0000605	#D57533	chr13
unassigned-0000606	#808080	chr21
unassigned-0000608	#D57533	chr13
unassigned-0000609	#E6B847	chr15
unassigned-0000610	#009E73	chr3
unassigned-0000611	#808080	chr21
unassigned-0000612	#D57533	chr13
unassigned-0000613	#D57533	chr13
unassigned-0000614	#D55E00	chr6
unassigned-0000617	#D57533	chr13
unassigned-0000618	#D57533	chr13
unassigned-0000619	#D57533	chr13
