sample	category	subcategory	sv_type	count	total_length	mean_length
T2T08	haplotype	haplotype2	INS	12497	0	0
T2T08	haplotype	both	INV	4	0	0
T2T08	haplotype	haplotype1	INV	11	0	0
T2T08	haplotype	haplotype2	INV	14	0	0
T2T08	phasing	phased	all	62280	0	0
T2T08	chromosome	chr1	all	6360	0	0
T2T08	chromosome	chr2	all	3454	0	0
T2T08	chromosome	chr3	all	2681	0	0
T2T08	chromosome	chr4	all	2836	0	0
T2T08	chromosome	chr5	all	2654	0	0
T2T08	chromosome	chr6	all	2404	0	0
T2T08	chromosome	chr7	all	2887	0	0
T2T08	chromosome	chr8	all	2492	0	0
T2T08	chromosome	chr9	all	5867	0	0
T2T08	chromosome	chrX	all	1669	0	0
T2T08	chromosome	chrY	all	3	0	0
T2T08	chromosome	chr10	all	2539	0	0
T2T08	chromosome	chr11	all	2089	0	0
T2T08	chromosome	chr12	all	2081	0	0
T2T08	chromosome	chr13	all	2637	0	0
T2T08	chromosome	chr14	all	1816	0	0
T2T08	chromosome	chr15	all	2681	0	0
T2T08	chromosome	chr16	all	4022	0	0
T2T08	chromosome	chr17	all	2325	0	0
T2T08	chromosome	chr18	all	1750	0	0
T2T08	chromosome	chr19	all	1816	0	0
T2T08	chromosome	chr20	all	1873	0	0
T2T08	chromosome	chr21	all	1604	0	0
T2T08	chromosome	chr22	all	1740	0	0
T2T08	chromosome	chr1	DEL	3203	0	0
T2T08	chromosome	chr2	DEL	1767	0	0
T2T08	chromosome	chr3	DEL	1367	0	0
T2T08	chromosome	chr4	DEL	1382	0	0
T2T08	chromosome	chr5	DEL	1379	0	0
T2T08	chromosome	chr6	DEL	1067	0	0
T2T08	chromosome	chr7	DEL	1494	0	0
T2T08	chromosome	chr8	DEL	1225	0	0
T2T08	chromosome	chr9	DEL	3019	0	0
T2T08	chromosome	chrX	DEL	845	0	0
T2T08	chromosome	chrY	DEL	1	0	0
T2T08	chromosome	chr10	DEL	1297	0	0
T2T08	chromosome	chr11	DEL	986	0	0
T2T08	chromosome	chr12	DEL	1068	0	0
T2T08	chromosome	chr13	DEL	1424	0	0
T2T08	chromosome	chr14	DEL	962	0	0
T2T08	chromosome	chr15	DEL	1336	0	0
T2T08	chromosome	chr16	DEL	2280	0	0
T2T08	chromosome	chr17	DEL	1422	0	0
T2T08	chromosome	chr18	DEL	969	0	0
T2T08	chromosome	chr19	DEL	938	0	0
T2T08	chromosome	chr20	DEL	1031	0	0
T2T08	chromosome	chr21	DEL	784	0	0
T2T08	chromosome	chr22	DEL	865	0	0
T2T08	chromosome	chr1	INS	3152	0	0
T2T08	chromosome	chr2	INS	1684	0	0
T2T08	chromosome	chr3	INS	1311	0	0
T2T08	chromosome	chr4	INS	1448	0	0
T2T08	chromosome	chr5	INS	1270	0	0
T2T08	chromosome	chr6	INS	1332	0	0
T2T08	chromosome	chr7	INS	1392	0	0
T2T08	chromosome	chr8	INS	1264	0	0
T2T08	chromosome	chr9	INS	2842	0	0
T2T08	chromosome	chrX	INS	820	0	0
T2T08	chromosome	chrY	INS	2	0	0
T2T08	chromosome	chr10	INS	1231	0	0
T2T08	chromosome	chr11	INS	1101	0	0
T2T08	chromosome	chr12	INS	1012	0	0
T2T08	chromosome	chr13	INS	1211	0	0
T2T08	chromosome	chr14	INS	852	0	0
T2T08	chromosome	chr15	INS	1342	0	0
T2T08	chromosome	chr16	INS	1740	0	0
T2T08	chromosome	chr17	INS	897	0	0
T2T08	chromosome	chr18	INS	779	0	0
T2T08	chromosome	chr19	INS	877	0	0
T2T08	chromosome	chr20	INS	840	0	0
T2T08	chromosome	chr21	INS	819	0	0
T2T08	chromosome	chr22	INS	875	0	0
