sample	category	subcategory	sv_type	count	total_length	mean_length
HG01252	chromosome	chr3	INS	1803	0	0
HG01252	chromosome	chr4	INS	1480	0	0
HG01252	chromosome	chr5	INS	1526	0	0
HG01252	chromosome	chr6	INS	1308	0	0
HG01252	chromosome	chr7	INS	1427	0	0
HG01252	chromosome	chr8	INS	1220	0	0
HG01252	chromosome	chr9	INS	2845	0	0
HG01252	chromosome	chrX	INS	456	0	0
HG01252	chromosome	chrY	INS	653	0	0
HG01252	chromosome	chr10	INS	1311	0	0
HG01252	chromosome	chr11	INS	935	0	0
HG01252	chromosome	chr12	INS	1095	0	0
HG01252	chromosome	chr13	INS	1588	0	0
HG01252	chromosome	chr14	INS	797	0	0
HG01252	chromosome	chr15	INS	1345	0	0
HG01252	chromosome	chr16	INS	1344	0	0
HG01252	chromosome	chr17	INS	851	0	0
HG01252	chromosome	chr18	INS	754	0	0
HG01252	chromosome	chr19	INS	911	0	0
HG01252	chromosome	chr20	INS	892	0	0
HG01252	chromosome	chr21	INS	721	0	0
HG01252	chromosome	chr22	INS	1198	0	0
