contig	color
contig-0000122	#E6C47F	chr22
contig-0000123	#D57533	chr13
contig-0000124	#808080	chr21
contig-0000125	#737373	chr14
contig-0000126	#D57533	chr13
contig-0000127	#E6C47F	chr22
contig-0000129	#00B28C	chr17
contig-0000130	#E69F00	chr1
contig-0000131	#E69F00	chr1
contig-0000132	#E69F00	chr1
contig-0000133	#E69F00	chr1
contig-0000134	#D57533	chr13
contig-0000135	#E6B847	chr15
contig-0000136	#1A7FBA	chr12
contig-0000137	#E6C47F	chr22
contig-0000138	#E6C47F	chr22
contig-0000139	#D57533	chr13
contig-0000140	#E6C47F	chr22
contig-0000141	#E6C47F	chr22
contig-0000142	#808080	chr21
contig-0000143	#56B4E9	chr2
contig-0000144	#E69F00	chr1
contig-0000145	#808080	chr21
contig-0000146	#1A7FBA	chr12
contig-0000147	#D57533	chr13
contig-0000148	#00B28C	chr17
contig-0000149	#00B28C	chr17
contig-0000150	#00B28C	chr17
contig-0000151	#00B28C	chr17
contig-0000152	#00B28C	chr17
contig-0000153	#808080	chr21
contig-0000154	#808080	chr21
contig-0000155	#1A7FBA	chr12
contig-0000156	#D55E00	chr6
contig-0000157	#D55E00	chr6
contig-0000158	#D55E00	chr6
contig-0000159	#E6B847	chr15
contig-0000160	#D57533	chr13
contig-0000161	#E6C47F	chr22
contig-0000162	#D57533	chr13
contig-0000163	#D57533	chr13
contig-0000164	#1A7FBA	chr12
contig-0000165	#E6C47F	chr22
contig-0000166	#E6C47F	chr22
contig-0000167	#D57533	chr13
contig-0000168	#808080	chr21
contig-0000169	#808080	chr21
contig-0000170	#E69F00	chr1
contig-0000172	#338CC2	chr19
contig-0000173	#CC8DB3	chr11
contig-0000174	#CC8DB3	chr11
contig-0000175	#CC8DB3	chr11
contig-0000176	#E6AB23	chr8
contig-0000177	#E6AB23	chr8
contig-0000178	#E6AB23	chr8
contig-0000179	#E6AB23	chr8
contig-0000180	#E6AB23	chr8
contig-0000181	#D55E00	chr6
contig-0000182	#D57533	chr13
contig-0000183	#1A7FBA	chr12
contig-0000186	#D57533	chr13
contig-0000187	#D57533	chr13
contig-0000188	#E69F00	chr1
contig-0000189	#D57533	chr13
contig-0000190	#D57533	chr13
contig-0000191	#D57533	chr13
contig-0000192	#00B28C	chr17
contig-0000193	#00B28C	chr17
contig-0000194	#00B28C	chr17
contig-0000195	#00B28C	chr17
contig-0000196	#00B28C	chr17
contig-0000197	#567DE9	chr16
contig-0000198	#567DE9	chr16
contig-0000199	#567DE9	chr16
contig-0000200	#567DE9	chr16
contig-0000201	#E69F00	chr1
contig-0000202	#E69F00	chr1
contig-0000203	#E69F00	chr1
contig-0000204	#E69F00	chr1
contig-0000206	#D57533	chr13
contig-0000207	#D57533	chr13
contig-0000209	#CCA0BF	chr18
contig-0000210	#00B28C	chr17
contig-0000211	#00B28C	chr17
contig-0000212	#00B28C	chr17
contig-0000213	#00B28C	chr17
contig-0000214	#00B28C	chr17
contig-0000219	#737373	chr14
contig-0000220	#E69F00	chr1
contig-0000221	#E6B847	chr15
contig-0000222	#E6B847	chr15
contig-0000223	#E6B847	chr15
contig-0000224	#737373	chr14
contig-0000225	#E6B847	chr15
contig-0000226	#808080	chr21
contig-0000227	#D57533	chr13
contig-0000228	#D57533	chr13
contig-0000229	#E69F00	chr1
contig-0000230	#D57533	chr13
contig-0000231	#D57533	chr13
contig-0000232	#D57533	chr13
contig-0000233	#808080	chr21
contig-0000234	#808080	chr21
contig-0000235	#808080	chr21
contig-0000236	#808080	chr21
contig-0000237	#808080	chr21
contig-0000238	#E69F00	chr1
contig-0000239	#56B4E9	chr2
contig-0000240	#56B4E9	chr2
contig-0000241	#56B4E9	chr2
contig-0000243	#D57533	chr13
contig-0000244	#D57533	chr13
contig-0000245	#E6C47F	chr22
contig-0000246	#D57533	chr13
contig-0000247	#D57533	chr13
contig-0000248	#D57533	chr13
contig-0000249	#CC8DB3	chr11
contig-0000250	#E6C47F	chr22
contig-0000251	#D57533	chr13
contig-0000252	#808080	chr21
contig-0000253	#808080	chr21
contig-0000254	#808080	chr21
contig-0000256	#56B4E9	chr2
contig-0000257	#56B4E9	chr2
contig-0000258	#56B4E9	chr2
contig-0000259	#CC8DB3	chr11
contig-0000261	#D57533	chr13
contig-0000262	#808080	chr21
contig-0000263	#808080	chr21
contig-0000264	#56B4E9	chr2
contig-0000265	#56B4E9	chr2
contig-0000266	#CC8DB3	chr11
contig-0000267	#E6B847	chr15
contig-0000268	#808080	chr21
contig-0000270	#D55E00	chr6
contig-0000271	#D55E00	chr6
contig-0000272	#D55E00	chr6
contig-0000273	#D55E00	chr6
contig-0000274	#CC79A7	chr4
contig-0000275	#CC8DB3	chr11
contig-0000276	#E6B847	chr15
contig-0000277	#E69F00	chr1
contig-0000278	#E69F00	chr1
contig-0000279	#CC8DB3	chr11
contig-0000280	#808080	chr21
contig-0000281	#808080	chr21
contig-0000282	#666666	chr7
contig-0000283	#666666	chr7
contig-0000284	#666666	chr7
contig-0000285	#666666	chr7
contig-0000286	#737373	chr14
contig-0000287	#737373	chr14
contig-0000288	#737373	chr14
contig-0000289	#D57533	chr13
contig-0000290	#9467BD	chrX
contig-0000291	#D57533	chr13
contig-0000292	#D57533	chr13
contig-0000293	#D57533	chr13
contig-0000294	#CC8DB3	chr11
contig-0000295	#CC8DB3	chr11
contig-0000296	#CC8DB3	chr11
contig-0000297	#CC8DB3	chr11
contig-0000298	#D57533	chr13
contig-0000299	#CC8DB3	chr11
contig-0000300	#808080	chr21
contig-0000301	#808080	chr21
contig-0000302	#808080	chr21
contig-0000303	#808080	chr21
contig-0000304	#808080	chr21
contig-0000305	#808080	chr21
contig-0000306	#808080	chr21
contig-0000307	#808080	chr21
contig-0000308	#E6B847	chr15
contig-0000309	#D57533	chr13
contig-0000310	#808080	chr21
contig-0000311	#808080	chr21
contig-0000312	#808080	chr21
contig-0000313	#808080	chr21
contig-0000314	#808080	chr21
contig-0000315	#808080	chr21
contig-0000316	#808080	chr21
contig-0000317	#808080	chr21
contig-0000318	#808080	chr21
contig-0000319	#D57533	chr13
contig-0000320	#808080	chr21
contig-0000321	#808080	chr21
contig-0000322	#D57533	chr13
contig-0000323	#D57533	chr13
contig-0000325	#567DE9	chr16
contig-0000326	#567DE9	chr16
contig-0000327	#56B4E9	chr2
contig-0000328	#56B4E9	chr2
contig-0000329	#56B4E9	chr2
contig-0000330	#56B4E9	chr2
contig-0000331	#D57533	chr13
contig-0000332	#56B4E9	chr2
contig-0000333	#808080	chr21
contig-0000334	#808080	chr21
contig-0000335	#808080	chr21
contig-0000336	#CC8DB3	chr11
contig-0000337	#CC8DB3	chr11
contig-0000338	#CC8DB3	chr11
contig-0000339	#CC8DB3	chr11
contig-0000340	#808080	chr21
contig-0000343	#CCA0BF	chr18
contig-0000344	#CCA0BF	chr18
contig-0000345	#CCA0BF	chr18
contig-0000346	#CCA0BF	chr18
contig-0000347	#CCA0BF	chr18
contig-0000348	#808080	chr21
contig-0000349	#808080	chr21
contig-0000350	#56B4E9	chr2
contig-0000351	#E6C47F	chr22
contig-0000352	#56B4E9	chr2
contig-0000353	#56B4E9	chr2
contig-0000354	#56B4E9	chr2
contig-0000355	#56B4E9	chr2
contig-0000356	#808080	chr21
contig-0000357	#808080	chr21
contig-0000358	#E6C47F	chr22
contig-0000359	#D57533	chr13
contig-0000360	#D57533	chr13
contig-0000361	#E6AB23	chr8
contig-0000362	#E6AB23	chr8
contig-0000365	#808080	chr21
contig-0000366	#D57533	chr13
contig-0000367	#D57533	chr13
contig-0000368	#CC79A7	chr4
contig-0000369	#D57533	chr13
contig-0000370	#E6C47F	chr22
contig-0000371	#D57533	chr13
contig-0000372	#D57533	chr13
contig-0000373	#1A7FBA	chr12
contig-0000374	#D57533	chr13
contig-0000375	#D57533	chr13
contig-0000376	#5699E9	chr9
contig-0000377	#808080	chr21
contig-0000378	#808080	chr21
contig-0000379	#808080	chr21
contig-0000380	#338CC2	chr19
contig-0000381	#338CC2	chr19
contig-0000382	#E6B847	chr15
contig-0000383	#5699E9	chr9
contig-0000384	#E6C47F	chr22
contig-0000385	#E6B847	chr15
contig-0000386	#808080	chr21
contig-0000388	#D57533	chr13
contig-0000389	#E6C47F	chr22
contig-0000390	#5699E9	chr9
contig-0000391	#E69F00	chr1
contig-0000392	#E69F00	chr1
contig-0000393	#E69F00	chr1
contig-0000394	#E69F00	chr1
contig-0000395	#E69F00	chr1
contig-0000402	#E6C47F	chr22
contig-0000403	#E6C47F	chr22
contig-0000404	#E6C47F	chr22
contig-0000405	#D57533	chr13
contig-0000406	#808080	chr21
contig-0000407	#9467BD	chrX
contig-0000408	#5699E9	chr9
contig-0000409	#9467BD	chrX
contig-0000410	#9467BD	chrX
contig-0000411	#9467BD	chrX
contig-0000414	#E6AB23	chr8
contig-0000416	#567DE9	chr16
contig-0000417	#567DE9	chr16
contig-0000418	#567DE9	chr16
contig-0000419	#D55E00	chr6
contig-0000420	#567DE9	chr16
contig-0000421	#567DE9	chr16
contig-0000422	#56B4E9	chr2
contig-0000423	#56B4E9	chr2
contig-0000424	#56B4E9	chr2
contig-0000425	#567DE9	chr16
contig-0000426	#567DE9	chr16
contig-0000427	#E6C47F	chr22
contig-0000428	#D57533	chr13
contig-0000429	#D55E00	chr6
contig-0000430	#808080	chr21
contig-0000431	#D57533	chr13
contig-0000432	#808080	chr21
contig-0000433	#D57533	chr13
contig-0000434	#D57533	chr13
contig-0000435	#D57533	chr13
contig-0000436	#D55E00	chr6
contig-0000437	#D57533	chr13
contig-0000438	#D57533	chr13
contig-0000440	#808080	chr21
contig-0000441	#D57533	chr13
contig-0000442	#D57533	chr13
contig-0000443	#D57533	chr13
contig-0000444	#D57533	chr13
contig-0000445	#D55E00	chr6
contig-0000446	#D57533	chr13
contig-0000447	#D57533	chr13
contig-0000448	#00B28C	chr17
contig-0000449	#00B28C	chr17
contig-0000450	#00B28C	chr17
contig-0000452	#D57533	chr13
contig-0000453	#D57533	chr13
contig-0000454	#D57533	chr13
contig-0000455	#CC79A7	chr4
contig-0000456	#D55E00	chr6
contig-0000457	#D57533	chr13
contig-0000458	#D57533	chr13
contig-0000461	#E69F00	chr1
contig-0000462	#737373	chr14
contig-0000463	#737373	chr14
contig-0000464	#737373	chr14
contig-0000465	#737373	chr14
contig-0000466	#808080	chr21
contig-0000467	#808080	chr21
contig-0000468	#808080	chr21
contig-0000469	#E6C47F	chr22
contig-0000470	#808080	chr21
contig-0000471	#737373	chr14
contig-0000472	#E6B847	chr15
contig-0000473	#737373	chr14
contig-0000474	#D57533	chr13
contig-0000475	#D57533	chr13
contig-0000476	#00B28C	chr17
contig-0000477	#00B28C	chr17
contig-0000478	#00B28C	chr17
contig-0000479	#00B28C	chr17
contig-0000480	#00B28C	chr17
contig-0000481	#00B28C	chr17
contig-0000482	#00B28C	chr17
contig-0000483	#737373	chr14
contig-0000484	#00B28C	chr17
contig-0000486	#E6C47F	chr22
contig-0000488	#E69F00	chr1
contig-0000489	#56B4E9	chr2
contig-0000490	#56B4E9	chr2
contig-0000491	#56B4E9	chr2
contig-0000493	#009E73	chr3
contig-0000494	#009E73	chr3
contig-0000495	#009E73	chr3
contig-0000496	#E6C47F	chr22
contig-0000499	#8C564B	chrY
contig-0000500	#8C564B	chrY
contig-0000501	#737373	chr14
contig-0000504	#338CC2	chr19
contig-0000505	#338CC2	chr19
contig-0000506	#338CC2	chr19
contig-0000507	#338CC2	chr19
contig-0000508	#338CC2	chr19
contig-0000510	#CC79A7	chr4
contig-0000511	#56B4E9	chr2
contig-0000512	#56B4E9	chr2
contig-0000513	#56B4E9	chr2
contig-0000514	#56B4E9	chr2
contig-0000515	#56B4E9	chr2
contig-0000516	#56B4E9	chr2
contig-0000517	#56B4E9	chr2
contig-0000518	#CC8DB3	chr11
contig-0000519	#CC79A7	chr4
contig-0000520	#D57533	chr13
contig-0000521	#E69F00	chr1
contig-0000522	#E69F00	chr1
contig-0000523	#E69F00	chr1
contig-0000524	#D55E00	chr6
contig-0000525	#D57533	chr13
contig-0000526	#808080	chr21
contig-0000527	#CC79A7	chr4
contig-0000528	#D57533	chr13
contig-0000529	#D57533	chr13
contig-0000530	#CCA0BF	chr18
contig-0000531	#CCA0BF	chr18
contig-0000532	#CCA0BF	chr18
contig-0000533	#CCA0BF	chr18
contig-0000534	#CCA0BF	chr18
contig-0000537	#009E73	chr3
contig-0000538	#CC79A7	chr4
contig-0000539	#009E73	chr3
contig-0000540	#009E73	chr3
contig-0000541	#009E73	chr3
contig-0000542	#009E73	chr3
contig-0000544	#E6C47F	chr22
contig-0000545	#E6C47F	chr22
contig-0000546	#CC79A7	chr4
contig-0000547	#CC79A7	chr4
contig-0000548	#666666	chr7
contig-0000549	#666666	chr7
contig-0000550	#666666	chr7
contig-0000551	#737373	chr14
contig-0000552	#737373	chr14
contig-0000553	#737373	chr14
contig-0000555	#338CC2	chr19
contig-0000556	#CC79A7	chr4
contig-0000557	#CC8DB3	chr11
contig-0000558	#CC8DB3	chr11
contig-0000559	#CC8DB3	chr11
contig-0000560	#567DE9	chr16
contig-0000561	#567DE9	chr16
contig-0000562	#567DE9	chr16
contig-0000563	#567DE9	chr16
contig-0000564	#567DE9	chr16
contig-0000565	#E6C47F	chr22
contig-0000566	#808080	chr21
contig-0000567	#666666	chr7
contig-0000568	#5699E9	chr9
contig-0000569	#5699E9	chr9
contig-0000570	#5699E9	chr9
contig-0000571	#5699E9	chr9
contig-0000572	#5699E9	chr9
contig-0000573	#E6C47F	chr22
contig-0000574	#D57533	chr13
contig-0000575	#666666	chr7
contig-0000576	#CC79A7	chr4
contig-0000577	#CC79A7	chr4
contig-0000578	#D57533	chr13
contig-0000579	#D57533	chr13
contig-0000580	#808080	chr21
contig-0000581	#808080	chr21
contig-0000583	#D57533	chr13
contig-0000584	#808080	chr21
contig-0000585	#666666	chr7
contig-0000586	#808080	chr21
contig-0000587	#D57533	chr13
contig-0000588	#D57533	chr13
contig-0000589	#E6AB23	chr8
contig-0000590	#E6AB23	chr8
contig-0000591	#E6C47F	chr22
contig-0000592	#666666	chr7
contig-0000595	#00B28C	chr17
contig-0000596	#00B28C	chr17
contig-0000597	#D57533	chr13
contig-0000598	#D57533	chr13
contig-0000599	#666666	chr7
contig-0000600	#D57533	chr13
contig-0000601	#D57533	chr13
contig-0000602	#5699E9	chr9
contig-0000603	#5699E9	chr9
contig-0000604	#5699E9	chr9
contig-0000605	#5699E9	chr9
contig-0000606	#5699E9	chr9
contig-0000607	#5699E9	chr9
contig-0000608	#5699E9	chr9
contig-0000609	#5699E9	chr9
contig-0000610	#0072B2	chr5
contig-0000611	#5699E9	chr9
contig-0000612	#D57533	chr13
contig-0000613	#808080	chr21
contig-0000614	#338CC2	chr19
contig-0000615	#567DE9	chr16
contig-0000616	#567DE9	chr16
contig-0000617	#567DE9	chr16
contig-0000618	#D57533	chr13
contig-0000620	#E6C47F	chr22
contig-0000621	#0072B2	chr5
contig-0000622	#808080	chr21
contig-0000624	#E6B847	chr15
contig-0000625	#E6B847	chr15
contig-0000627	#808080	chr21
contig-0000628	#D57533	chr13
contig-0000629	#D57533	chr13
contig-0000630	#CC79A7	chr4
contig-0000631	#0072B2	chr5
contig-0000632	#CC79A7	chr4
contig-0000633	#CC79A7	chr4
contig-0000634	#E6C47F	chr22
contig-0000635	#D57533	chr13
contig-0000636	#808080	chr21
contig-0000637	#D57533	chr13
contig-0000639	#CC79A7	chr4
contig-0000640	#CC79A7	chr4
contig-0000641	#CC79A7	chr4
contig-0000642	#1A7FBA	chr12
contig-0000643	#CC79A7	chr4
contig-0000644	#56B4E9	chr2
contig-0000645	#56B4E9	chr2
contig-0000646	#56B4E9	chr2
contig-0000647	#D57533	chr13
contig-0000648	#808080	chr21
contig-0000649	#D57533	chr13
contig-0000650	#808080	chr21
contig-0000651	#D57533	chr13
contig-0000652	#1A7FBA	chr12
contig-0000653	#E6B847	chr15
contig-0000654	#CC79A7	chr4
contig-0000655	#CC79A7	chr4
contig-0000656	#CC79A7	chr4
contig-0000657	#CC79A7	chr4
contig-0000658	#CC79A7	chr4
contig-0000659	#D57533	chr13
contig-0000660	#D57533	chr13
contig-0000661	#808080	chr21
contig-0000662	#00A880	chr10
contig-0000663	#00A880	chr10
contig-0000664	#00A880	chr10
contig-0000665	#00A880	chr10
contig-0000666	#00A880	chr10
contig-0000667	#00A880	chr10
contig-0000669	#E6C47F	chr22
contig-0000670	#1A7FBA	chr12
contig-0000671	#E6C47F	chr22
contig-0000672	#D57533	chr13
contig-0000673	#56B4E9	chr2
contig-0000674	#56B4E9	chr2
contig-0000675	#56B4E9	chr2
contig-0000676	#56B4E9	chr2
contig-0000677	#56B4E9	chr2
contig-0000678	#CC8DB3	chr11
contig-0000679	#CC8DB3	chr11
contig-0000680	#CC8DB3	chr11
contig-0000681	#1A7FBA	chr12
contig-0000682	#CC79A7	chr4
contig-0000683	#CC79A7	chr4
contig-0000684	#CC79A7	chr4
contig-0000685	#CC79A7	chr4
contig-0000686	#CC79A7	chr4
contig-0000687	#9467BD	chrX
contig-0000689	#1A7FBA	chr12
contig-0000692	#CCA0BF	chr18
contig-0000693	#CCA0BF	chr18
contig-0000694	#CCA0BF	chr18
contig-0000695	#00B28C	chr17
contig-0000696	#D57533	chr13
contig-0000697	#D57533	chr13
contig-0000698	#D57533	chr13
contig-0000699	#D57533	chr13
contig-0000700	#D57533	chr13
contig-0000701	#D57533	chr13
contig-0000702	#D57533	chr13
contig-0000704	#E69F00	chr1
contig-0000705	#E69F00	chr1
contig-0000706	#737373	chr14
contig-0000707	#E69F00	chr1
contig-0000708	#E69F00	chr1
contig-0000709	#E69F00	chr1
contig-0000710	#E6C47F	chr22
contig-0000711	#D57533	chr13
contig-0000712	#D57533	chr13
contig-0000714	#D57533	chr13
contig-0000715	#808080	chr21
contig-0000716	#737373	chr14
contig-0000717	#808080	chr21
contig-0000718	#808080	chr21
contig-0000719	#00B28C	chr17
contig-0000720	#00B28C	chr17
contig-0000721	#00B28C	chr17
contig-0000722	#D55E00	chr6
contig-0000723	#D55E00	chr6
contig-0000724	#D55E00	chr6
contig-0000726	#737373	chr14
contig-0000728	#E6B847	chr15
contig-0000729	#808080	chr21
contig-0000730	#E6B847	chr15
contig-0000731	#D57533	chr13
contig-0000732	#808080	chr21
contig-0000733	#D57533	chr13
contig-0000734	#D57533	chr13
contig-0000736	#56B4E9	chr2
contig-0000737	#56B4E9	chr2
contig-0000738	#56B4E9	chr2
contig-0000739	#D57533	chr13
contig-0000741	#567DE9	chr16
contig-0000743	#1A7FBA	chr12
contig-0000744	#1A7FBA	chr12
contig-0000745	#1A7FBA	chr12
contig-0000746	#1A7FBA	chr12
contig-0000747	#1A7FBA	chr12
contig-0000748	#00B28C	chr17
contig-0000749	#00B28C	chr17
contig-0000750	#567DE9	chr16
contig-0000753	#E69F00	chr1
contig-0000754	#D57533	chr13
contig-0000755	#D57533	chr13
contig-0000756	#E69F00	chr1
contig-0000757	#E69F00	chr1
contig-0000758	#E69F00	chr1
contig-0000759	#E69F00	chr1
contig-0000760	#567DE9	chr16
contig-0000761	#E69F00	chr1
contig-0000762	#D58C66	chr20
contig-0000763	#D58C66	chr20
contig-0000764	#D57533	chr13
contig-0000765	#E6C47F	chr22
contig-0000766	#E6C47F	chr22
contig-0000767	#00B28C	chr17
contig-0000768	#00B28C	chr17
contig-0000769	#5699E9	chr9
contig-0000770	#808080	chr21
contig-0000771	#D57533	chr13
contig-0000772	#808080	chr21
contig-0000773	#00B28C	chr17
contig-0000774	#00B28C	chr17
contig-0000777	#5699E9	chr9
contig-0000778	#5699E9	chr9
contig-0000779	#5699E9	chr9
contig-0000780	#5699E9	chr9
contig-0000781	#5699E9	chr9
contig-0000782	#5699E9	chr9
contig-0000783	#808080	chr21
contig-0000784	#808080	chr21
contig-0000785	#666666	chr7
contig-0000786	#666666	chr7
contig-0000787	#666666	chr7
contig-0000788	#666666	chr7
contig-0000789	#5699E9	chr9
contig-0000790	#00B28C	chr17
contig-0000791	#D57533	chr13
contig-0000792	#567DE9	chr16
contig-0000793	#567DE9	chr16
contig-0000794	#0072B2	chr5
contig-0000795	#0072B2	chr5
contig-0000796	#0072B2	chr5
contig-0000797	#0072B2	chr5
contig-0000798	#0072B2	chr5
contig-0000799	#5699E9	chr9
contig-0000802	#567DE9	chr16
contig-0000803	#567DE9	chr16
contig-0000804	#CC8DB3	chr11
contig-0000805	#CC8DB3	chr11
contig-0000807	#666666	chr7
contig-0000808	#666666	chr7
contig-0000809	#666666	chr7
contig-0000810	#5699E9	chr9
contig-0000811	#666666	chr7
contig-0000812	#666666	chr7
contig-0000813	#1A7FBA	chr12
contig-0000814	#1A7FBA	chr12
contig-0000815	#E6B847	chr15
contig-0000816	#808080	chr21
contig-0000817	#808080	chr21
contig-0000818	#D57533	chr13
contig-0000819	#E6B847	chr15
contig-0000820	#E6B847	chr15
contig-0000821	#E6AB23	chr8
contig-0000822	#E6AB23	chr8
contig-0000823	#E6AB23	chr8
contig-0000824	#E6AB23	chr8
contig-0000825	#E6AB23	chr8
contig-0000826	#E6AB23	chr8
contig-0000827	#808080	chr21
contig-0000828	#808080	chr21
contig-0000829	#D57533	chr13
contig-0000830	#808080	chr21
contig-0000831	#D57533	chr13
contig-0000832	#E6B847	chr15
contig-0000833	#808080	chr21
contig-0000834	#808080	chr21
contig-0000835	#666666	chr7
contig-0000836	#666666	chr7
contig-0000837	#666666	chr7
contig-0000838	#56B4E9	chr2
contig-0000839	#56B4E9	chr2
contig-0000840	#56B4E9	chr2
contig-0000841	#56B4E9	chr2
contig-0000842	#56B4E9	chr2
contig-0000843	#E6B847	chr15
contig-0000844	#737373	chr14
contig-0000845	#737373	chr14
contig-0000846	#009E73	chr3
contig-0000847	#009E73	chr3
contig-0000848	#009E73	chr3
contig-0000849	#D58C66	chr20
contig-0000850	#D58C66	chr20
contig-0000851	#D58C66	chr20
contig-0000852	#D58C66	chr20
contig-0000853	#E6B847	chr15
contig-0000854	#D58C66	chr20
contig-0000855	#009E73	chr3
contig-0000856	#666666	chr7
contig-0000857	#666666	chr7
contig-0000858	#666666	chr7
contig-0000859	#666666	chr7
contig-0000860	#CCA0BF	chr18
contig-0000863	#CCA0BF	chr18
contig-0000864	#E6B847	chr15
contig-0000865	#CC8DB3	chr11
contig-0000866	#CC8DB3	chr11
contig-0000867	#CC8DB3	chr11
contig-0000868	#CC8DB3	chr11
contig-0000869	#CC8DB3	chr11
contig-0000870	#D57533	chr13
contig-0000872	#D57533	chr13
contig-0000873	#E6AB23	chr8
contig-0000874	#E6AB23	chr8
contig-0000875	#0072B2	chr5
contig-0000876	#E6AB23	chr8
contig-0000877	#E6AB23	chr8
contig-0000878	#E6AB23	chr8
contig-0000880	#808080	chr21
contig-0000881	#808080	chr21
contig-0000882	#808080	chr21
contig-0000883	#808080	chr21
contig-0000884	#808080	chr21
contig-0000885	#808080	chr21
contig-0000886	#E6B847	chr15
contig-0000887	#D57533	chr13
contig-0000888	#808080	chr21
contig-0000889	#808080	chr21
contig-0000890	#808080	chr21
contig-0000891	#D55E00	chr6
contig-0000892	#009E73	chr3
contig-0000893	#009E73	chr3
contig-0000894	#009E73	chr3
contig-0000895	#E6B847	chr15
contig-0000896	#009E73	chr3
contig-0000897	#009E73	chr3
contig-0000898	#CCA0BF	chr18
contig-0000899	#CCA0BF	chr18
contig-0000900	#CCA0BF	chr18
contig-0000901	#E6AB23	chr8
contig-0000902	#D55E00	chr6
contig-0000904	#D55E00	chr6
contig-0000905	#D57533	chr13
contig-0000906	#00A880	chr10
contig-0000907	#00A880	chr10
contig-0000908	#00A880	chr10
contig-0000909	#00A880	chr10
contig-0000910	#00A880	chr10
contig-0000911	#808080	chr21
contig-0000913	#E69F00	chr1
contig-0000914	#E69F00	chr1
contig-0000915	#CC79A7	chr4
contig-0000916	#CC79A7	chr4
contig-0000917	#CC79A7	chr4
contig-0000918	#D55E00	chr6
contig-0000919	#D55E00	chr6
contig-0000920	#D55E00	chr6
contig-0000921	#D55E00	chr6
