contig	color	chromosome
haplotype2-0000176	#E6B847	chr15
haplotype2-0000177	#E6B847	chr15
haplotype2-0000178	#E6B847	chr15
haplotype2-0000179	#0072B2	chr5
haplotype2-0000180	#808080	chr21
haplotype2-0000181	#5699E9	chr9
haplotype2-0000182	#E6B847	chr15
haplotype2-0000183	#00B28C	chr17
haplotype2-0000184	#00B28C	chr17
haplotype2-0000185	#E6C47F	chr22
haplotype2-0000186	#E6B847	chr15
haplotype2-0000187	#567DE9	chr16
haplotype2-0000188	#E69F00	chr1
haplotype2-0000189	#E69F00	chr1
haplotype2-0000190	#D55E00	chr6
haplotype2-0000191	#CCA0BF	chr18
haplotype2-0000192	#CCA0BF	chr18
haplotype2-0000193	#E6C47F	chr22
haplotype2-0000194	#D55E00	chr6
haplotype2-0000195	#D55E00	chr6
haplotype2-0000196	#D55E00	chr6
haplotype2-0000197	#D55E00	chr6
haplotype2-0000198	#666666	chr7
haplotype2-0000199	#00B28C	chr17
haplotype2-0000200	#00B28C	chr17
haplotype2-0000201	#E6AB23	chr8
haplotype2-0000202	#CC79A7	chr4
haplotype2-0000203	#5699E9	chr9
haplotype2-0000204	#5699E9	chr9
haplotype2-0000205	#5699E9	chr9
haplotype2-0000206	#E6C47F	chr22
haplotype2-0000207	#CC79A7	chr4
haplotype2-0000208	#808080	chr21
haplotype2-0000209	#808080	chr21
haplotype2-0000210	#8C564B	chrY
haplotype2-0000211	#E69F00	chr1
haplotype2-0000212	#E6AB23	chr8
haplotype2-0000213	#00B28C	chr17
haplotype2-0000214	#00B28C	chr17
haplotype2-0000215	#D57533	chr13
haplotype2-0000216	#D57533	chr13
haplotype2-0000217	#00A880	chr10
haplotype2-0000218	#D55E00	chr6
haplotype2-0000219	#E69F00	chr1
haplotype2-0000220	#E69F00	chr1
haplotype2-0000221	#8C564B	chrY
haplotype2-0000222	#737373	chr14
haplotype2-0000223	#E6B847	chr15
haplotype2-0000224	#009E73	chr3
haplotype2-0000225	#0072B2	chr5
haplotype2-0000226	#D55E00	chr6
unassigned-0000227	#56B4E9	chr2
unassigned-0000228	#56B4E9	chr2
unassigned-0000230	#808080	chr21
unassigned-0000231	#CCA0BF	chr18
unassigned-0000233	#D57533	chr13
unassigned-0000234	#D57533	chr13
unassigned-0000235	#808080	chr21
unassigned-0000237	#009E73	chr3
unassigned-0000238	#808080	chr21
unassigned-0000239	#D57533	chr13
unassigned-0000240	#E6C47F	chr22
unassigned-0000242	#E69F00	chr1
unassigned-0000243	#D57533	chr13
unassigned-0000244	#338CC2	chr19
unassigned-0000245	#338CC2	chr19
unassigned-0000246	#D57533	chr13
unassigned-0000247	#338CC2	chr19
unassigned-0000248	#338CC2	chr19
unassigned-0000250	#E6B847	chr15
unassigned-0000251	#00B28C	chr17
unassigned-0000252	#D57533	chr13
unassigned-0000253	#737373	chr14
unassigned-0000254	#E6C47F	chr22
unassigned-0000255	#E6B847	chr15
unassigned-0000256	#E6B847	chr15
unassigned-0000257	#808080	chr21
unassigned-0000258	#E6C47F	chr22
unassigned-0000259	#737373	chr14
unassigned-0000261	#D57533	chr13
unassigned-0000262	#00A880	chr10
unassigned-0000263	#E6C47F	chr22
unassigned-0000264	#0072B2	chr5
unassigned-0000265	#E6B847	chr15
unassigned-0000266	#E6B847	chr15
unassigned-0000267	#E6B847	chr15
unassigned-0000268	#00B28C	chr17
unassigned-0000269	#CCA0BF	chr18
unassigned-0000270	#808080	chr21
unassigned-0000271	#737373	chr14
unassigned-0000272	#D58C66	chr20
unassigned-0000273	#D57533	chr13
unassigned-0000274	#1A7FBA	chr12
unassigned-0000275	#CCA0BF	chr18
unassigned-0000276	#CCA0BF	chr18
unassigned-0000277	#CCA0BF	chr18
unassigned-0000278	#D57533	chr13
unassigned-0000279	#D55E00	chr6
unassigned-0000280	#D57533	chr13
unassigned-0000281	#D57533	chr13
unassigned-0000282	#567DE9	chr16
unassigned-0000283	#D57533	chr13
unassigned-0000284	#E6C47F	chr22
unassigned-0000285	#D57533	chr13
unassigned-0000286	#0072B2	chr5
unassigned-0000287	#009E73	chr3
unassigned-0000288	#D57533	chr13
unassigned-0000289	#D57533	chr13
unassigned-0000290	#D57533	chr13
unassigned-0000291	#E69F00	chr1
unassigned-0000292	#E69F00	chr1
unassigned-0000293	#E6C47F	chr22
unassigned-0000294	#00B28C	chr17
unassigned-0000295	#E6AB23	chr8
unassigned-0000296	#E6C47F	chr22
unassigned-0000300	#E6C47F	chr22
unassigned-0000301	#737373	chr14
unassigned-0000302	#009E73	chr3
unassigned-0000303	#00B28C	chr17
unassigned-0000304	#CC79A7	chr4
unassigned-0000305	#CC79A7	chr4
unassigned-0000307	#0072B2	chr5
unassigned-0000308	#E69F00	chr1
unassigned-0000309	#E6AB23	chr8
unassigned-0000310	#CCA0BF	chr18
unassigned-0000311	#E6B847	chr15
unassigned-0000313	#D57533	chr13
unassigned-0000314	#737373	chr14
unassigned-0000315	#737373	chr14
unassigned-0000316	#D57533	chr13
unassigned-0000317	#737373	chr14
unassigned-0000319	#808080	chr21
unassigned-0000320	#808080	chr21
unassigned-0000321	#E69F00	chr1
unassigned-0000322	#0072B2	chr5
unassigned-0000323	#0072B2	chr5
unassigned-0000324	#0072B2	chr5
unassigned-0000326	#1A7FBA	chr12
unassigned-0000328	#00A880	chr10
unassigned-0000329	#56B4E9	chr2
unassigned-0000330	#CCA0BF	chr18
unassigned-0000331	#E6C47F	chr22
unassigned-0000332	#D57533	chr13
unassigned-0000333	#D57533	chr13
unassigned-0000334	#CCA0BF	chr18
unassigned-0000335	#808080	chr21
unassigned-0000336	#808080	chr21
unassigned-0000337	#D57533	chr13
unassigned-0000338	#D57533	chr13
unassigned-0000339	#CCA0BF	chr18
unassigned-0000340	#D57533	chr13
unassigned-0000341	#E6B847	chr15
unassigned-0000342	#808080	chr21
unassigned-0000343	#808080	chr21
unassigned-0000344	#D57533	chr13
unassigned-0000345	#808080	chr21
unassigned-0000346	#D57533	chr13
unassigned-0000347	#E6B847	chr15
unassigned-0000348	#E69F00	chr1
unassigned-0000349	#D57533	chr13
unassigned-0000350	#D57533	chr13
unassigned-0000351	#00A880	chr10
unassigned-0000352	#D57533	chr13
unassigned-0000353	#737373	chr14
unassigned-0000354	#E6B847	chr15
unassigned-0000355	#D57533	chr13
unassigned-0000356	#E69F00	chr1
unassigned-0000357	#E69F00	chr1
unassigned-0000358	#E69F00	chr1
unassigned-0000359	#D58C66	chr20
unassigned-0000360	#338CC2	chr19
unassigned-0000361	#E6C47F	chr22
unassigned-0000362	#E6C47F	chr22
unassigned-0000363	#E69F00	chr1
unassigned-0000365	#D57533	chr13
unassigned-0000366	#0072B2	chr5
unassigned-0000367	#338CC2	chr19
unassigned-0000368	#00B28C	chr17
unassigned-0000369	#E6C47F	chr22
unassigned-0000370	#E6C47F	chr22
unassigned-0000371	#E6C47F	chr22
unassigned-0000372	#D57533	chr13
unassigned-0000373	#E6C47F	chr22
unassigned-0000374	#D57533	chr13
unassigned-0000375	#666666	chr7
unassigned-0000376	#E6C47F	chr22
unassigned-0000377	#00B28C	chr17
unassigned-0000378	#D57533	chr13
unassigned-0000379	#D57533	chr13
unassigned-0000380	#E6B847	chr15
unassigned-0000381	#737373	chr14
unassigned-0000382	#737373	chr14
unassigned-0000383	#338CC2	chr19
unassigned-0000384	#808080	chr21
unassigned-0000386	#E69F00	chr1
unassigned-0000387	#D57533	chr13
unassigned-0000388	#666666	chr7
unassigned-0000389	#CC8DB3	chr11
unassigned-0000391	#E6B847	chr15
unassigned-0000393	#567DE9	chr16
unassigned-0000394	#567DE9	chr16
unassigned-0000395	#567DE9	chr16
unassigned-0000396	#E6B847	chr15
unassigned-0000397	#737373	chr14
unassigned-0000398	#E6B847	chr15
unassigned-0000399	#737373	chr14
unassigned-0000400	#0072B2	chr5
unassigned-0000401	#0072B2	chr5
unassigned-0000402	#D57533	chr13
unassigned-0000404	#E69F00	chr1
unassigned-0000405	#E69F00	chr1
unassigned-0000407	#E6B847	chr15
unassigned-0000408	#E6B847	chr15
unassigned-0000409	#E6B847	chr15
unassigned-0000410	#CCA0BF	chr18
unassigned-0000411	#567DE9	chr16
unassigned-0000413	#E6B847	chr15
unassigned-0000414	#E6B847	chr15
unassigned-0000415	#666666	chr7
unassigned-0000416	#00B28C	chr17
unassigned-0000417	#808080	chr21
unassigned-0000418	#808080	chr21
unassigned-0000419	#808080	chr21
unassigned-0000420	#CCA0BF	chr18
unassigned-0000421	#CCA0BF	chr18
unassigned-0000422	#00B28C	chr17
unassigned-0000423	#CC8DB3	chr11
unassigned-0000424	#666666	chr7
unassigned-0000425	#009E73	chr3
unassigned-0000426	#D55E00	chr6
unassigned-0000427	#808080	chr21
unassigned-0000428	#E6B847	chr15
unassigned-0000429	#E6AB23	chr8
unassigned-0000430	#5699E9	chr9
unassigned-0000431	#E6C47F	chr22
unassigned-0000432	#E6C47F	chr22
unassigned-0000433	#5699E9	chr9
unassigned-0000435	#56B4E9	chr2
unassigned-0000436	#56B4E9	chr2
unassigned-0000437	#56B4E9	chr2
unassigned-0000438	#56B4E9	chr2
unassigned-0000439	#E69F00	chr1
unassigned-0000440	#E69F00	chr1
unassigned-0000441	#5699E9	chr9
unassigned-0000442	#E6B847	chr15
unassigned-0000443	#0072B2	chr5
unassigned-0000444	#00B28C	chr17
unassigned-0000445	#00B28C	chr17
unassigned-0000447	#0072B2	chr5
unassigned-0000449	#567DE9	chr16
unassigned-0000450	#338CC2	chr19
unassigned-0000451	#D57533	chr13
unassigned-0000452	#567DE9	chr16
unassigned-0000453	#567DE9	chr16
unassigned-0000454	#567DE9	chr16
unassigned-0000455	#009E73	chr3
unassigned-0000456	#CCA0BF	chr18
unassigned-0000457	#D57533	chr13
unassigned-0000458	#E6B847	chr15
unassigned-0000459	#666666	chr7
unassigned-0000460	#808080	chr21
unassigned-0000461	#D57533	chr13
unassigned-0000462	#0072B2	chr5
unassigned-0000463	#00B28C	chr17
unassigned-0000464	#567DE9	chr16
unassigned-0000466	#E6B847	chr15
unassigned-0000467	#E6B847	chr15
unassigned-0000468	#E6B847	chr15
unassigned-0000469	#E6C47F	chr22
unassigned-0000470	#E6B847	chr15
unassigned-0000471	#CCA0BF	chr18
unassigned-0000473	#E6C47F	chr22
unassigned-0000474	#E6B847	chr15
unassigned-0000475	#666666	chr7
unassigned-0000476	#E6B847	chr15
unassigned-0000477	#808080	chr21
unassigned-0000478	#E6B847	chr15
unassigned-0000479	#E6C47F	chr22
unassigned-0000480	#E6C47F	chr22
unassigned-0000481	#E6C47F	chr22
unassigned-0000482	#E6B847	chr15
unassigned-0000483	#D57533	chr13
unassigned-0000484	#737373	chr14
unassigned-0000485	#737373	chr14
unassigned-0000487	#737373	chr14
unassigned-0000488	#E6C47F	chr22
unassigned-0000489	#D57533	chr13
unassigned-0000490	#808080	chr21
unassigned-0000491	#D57533	chr13
unassigned-0000492	#D57533	chr13
unassigned-0000493	#D57533	chr13
unassigned-0000494	#D57533	chr13
unassigned-0000495	#D57533	chr13
unassigned-0000496	#D57533	chr13
unassigned-0000497	#D57533	chr13
unassigned-0000498	#E6B847	chr15
unassigned-0000499	#E69F00	chr1
unassigned-0000501	#E6B847	chr15
unassigned-0000502	#E6B847	chr15
unassigned-0000503	#E6B847	chr15
unassigned-0000504	#E6B847	chr15
unassigned-0000505	#E6B847	chr15
unassigned-0000506	#D57533	chr13
unassigned-0000507	#D57533	chr13
unassigned-0000508	#E6C47F	chr22
unassigned-0000509	#E6C47F	chr22
unassigned-0000510	#E6C47F	chr22
unassigned-0000511	#56B4E9	chr2
unassigned-0000512	#E6C47F	chr22
unassigned-0000513	#666666	chr7
unassigned-0000515	#D58C66	chr20
unassigned-0000516	#D57533	chr13
unassigned-0000517	#D57533	chr13
unassigned-0000518	#D57533	chr13
unassigned-0000519	#D57533	chr13
unassigned-0000520	#D57533	chr13
unassigned-0000522	#E6B847	chr15
unassigned-0000523	#D57533	chr13
unassigned-0000524	#D57533	chr13
unassigned-0000525	#567DE9	chr16
unassigned-0000526	#808080	chr21
unassigned-0000527	#808080	chr21
unassigned-0000528	#E6B847	chr15
unassigned-0000529	#808080	chr21
unassigned-0000530	#808080	chr21
unassigned-0000531	#808080	chr21
unassigned-0000532	#808080	chr21
unassigned-0000533	#808080	chr21
unassigned-0000534	#E6C47F	chr22
unassigned-0000535	#808080	chr21
unassigned-0000536	#56B4E9	chr2
unassigned-0000537	#CCA0BF	chr18
unassigned-0000538	#D57533	chr13
unassigned-0000539	#D57533	chr13
unassigned-0000540	#737373	chr14
unassigned-0000541	#D57533	chr13
unassigned-0000542	#E6B847	chr15
unassigned-0000543	#737373	chr14
unassigned-0000544	#737373	chr14
unassigned-0000545	#D57533	chr13
unassigned-0000547	#737373	chr14
unassigned-0000548	#E6B847	chr15
unassigned-0000549	#E6C47F	chr22
unassigned-0000550	#0072B2	chr5
unassigned-0000551	#0072B2	chr5
unassigned-0000552	#0072B2	chr5
unassigned-0000553	#E6B847	chr15
unassigned-0000554	#E6C47F	chr22
unassigned-0000555	#CCA0BF	chr18
unassigned-0000556	#E6AB23	chr8
unassigned-0000557	#666666	chr7
unassigned-0000558	#E6C47F	chr22
unassigned-0000559	#808080	chr21
unassigned-0000560	#808080	chr21
unassigned-0000561	#808080	chr21
unassigned-0000562	#808080	chr21
unassigned-0000563	#808080	chr21
unassigned-0000564	#808080	chr21
unassigned-0000565	#808080	chr21
unassigned-0000566	#808080	chr21
unassigned-0000567	#56B4E9	chr2
unassigned-0000568	#808080	chr21
unassigned-0000569	#E6C47F	chr22
unassigned-0000570	#E6C47F	chr22
unassigned-0000571	#E6C47F	chr22
unassigned-0000572	#E6C47F	chr22
unassigned-0000573	#E6C47F	chr22
unassigned-0000574	#E6C47F	chr22
unassigned-0000575	#D57533	chr13
unassigned-0000576	#E6C47F	chr22
unassigned-0000577	#E6C47F	chr22
unassigned-0000578	#E6C47F	chr22
unassigned-0000579	#E6C47F	chr22
unassigned-0000580	#56B4E9	chr2
unassigned-0000581	#56B4E9	chr2
unassigned-0000582	#E6C47F	chr22
unassigned-0000583	#D57533	chr13
unassigned-0000584	#D57533	chr13
unassigned-0000585	#E6C47F	chr22
unassigned-0000586	#E6C47F	chr22
unassigned-0000587	#567DE9	chr16
unassigned-0000588	#666666	chr7
unassigned-0000589	#567DE9	chr16
unassigned-0000590	#D57533	chr13
unassigned-0000591	#567DE9	chr16
unassigned-0000592	#5699E9	chr9
unassigned-0000593	#737373	chr14
unassigned-0000594	#D57533	chr13
unassigned-0000595	#D57533	chr13
unassigned-0000596	#737373	chr14
unassigned-0000597	#737373	chr14
unassigned-0000598	#567DE9	chr16
unassigned-0000599	#E6B847	chr15
unassigned-0000600	#737373	chr14
unassigned-0000601	#D57533	chr13
unassigned-0000602	#D55E00	chr6
unassigned-0000603	#CC79A7	chr4
unassigned-0000604	#D55E00	chr6
unassigned-0000605	#0072B2	chr5
unassigned-0000606	#CCA0BF	chr18
unassigned-0000607	#CCA0BF	chr18
unassigned-0000608	#CCA0BF	chr18
unassigned-0000609	#808080	chr21
unassigned-0000610	#D57533	chr13
unassigned-0000611	#D57533	chr13
unassigned-0000612	#808080	chr21
unassigned-0000613	#00A880	chr10
unassigned-0000614	#808080	chr21
unassigned-0000615	#CCA0BF	chr18
unassigned-0000616	#808080	chr21
unassigned-0000617	#E6C47F	chr22
unassigned-0000618	#E6C47F	chr22
unassigned-0000619	#808080	chr21
unassigned-0000620	#737373	chr14
unassigned-0000621	#CC79A7	chr4
unassigned-0000622	#808080	chr21
unassigned-0000623	#E6C47F	chr22
unassigned-0000624	#0072B2	chr5
unassigned-0000625	#CCA0BF	chr18
unassigned-0000626	#CCA0BF	chr18
unassigned-0000627	#CCA0BF	chr18
unassigned-0000628	#D57533	chr13
unassigned-0000629	#808080	chr21
unassigned-0000630	#E6C47F	chr22
unassigned-0000631	#808080	chr21
unassigned-0000632	#D57533	chr13
unassigned-0000633	#737373	chr14
unassigned-0000634	#D57533	chr13
unassigned-0000635	#D57533	chr13
unassigned-0000636	#D57533	chr13
unassigned-0000637	#D57533	chr13
unassigned-0000638	#808080	chr21
unassigned-0000639	#808080	chr21
unassigned-0000640	#D57533	chr13
unassigned-0000641	#E69F00	chr1
unassigned-0000642	#E69F00	chr1
unassigned-0000643	#5699E9	chr9
unassigned-0000644	#1A7FBA	chr12
unassigned-0000645	#808080	chr21
unassigned-0000646	#1A7FBA	chr12
unassigned-0000647	#E6B847	chr15
unassigned-0000648	#D57533	chr13
unassigned-0000650	#E69F00	chr1
unassigned-0000651	#E6C47F	chr22
unassigned-0000652	#D58C66	chr20
unassigned-0000653	#737373	chr14
unassigned-0000654	#E69F00	chr1
unassigned-0000655	#E69F00	chr1
unassigned-0000656	#567DE9	chr16
unassigned-0000657	#338CC2	chr19
unassigned-0000658	#D57533	chr13
unassigned-0000659	#737373	chr14
unassigned-0000660	#808080	chr21
unassigned-0000661	#CCA0BF	chr18
unassigned-0000662	#737373	chr14
unassigned-0000663	#808080	chr21
unassigned-0000664	#E6B847	chr15
unassigned-0000665	#E6C47F	chr22
unassigned-0000666	#D57533	chr13
unassigned-0000667	#CCA0BF	chr18
unassigned-0000668	#D57533	chr13
unassigned-0000669	#D57533	chr13
unassigned-0000670	#D57533	chr13
unassigned-0000671	#D57533	chr13
unassigned-0000672	#E6B847	chr15
unassigned-0000673	#737373	chr14
unassigned-0000674	#D57533	chr13
unassigned-0000675	#CCA0BF	chr18
unassigned-0000676	#E69F00	chr1
unassigned-0000677	#567DE9	chr16
unassigned-0000678	#567DE9	chr16
unassigned-0000679	#D57533	chr13
unassigned-0000681	#E6C47F	chr22
unassigned-0000682	#E6C47F	chr22
unassigned-0000683	#D57533	chr13
unassigned-0000684	#E6C47F	chr22
unassigned-0000685	#E6C47F	chr22
unassigned-0000686	#E6C47F	chr22
unassigned-0000687	#E6B847	chr15
unassigned-0000688	#D57533	chr13
unassigned-0000689	#808080	chr21
unassigned-0000690	#D57533	chr13
unassigned-0000691	#808080	chr21
unassigned-0000692	#808080	chr21
unassigned-0000693	#808080	chr21
unassigned-0000694	#E69F00	chr1
unassigned-0000696	#E6C47F	chr22
unassigned-0000697	#E6C47F	chr22
unassigned-0000698	#737373	chr14
unassigned-0000699	#808080	chr21
unassigned-0000700	#D57533	chr13
unassigned-0000701	#D57533	chr13
unassigned-0000702	#D57533	chr13
unassigned-0000703	#E6C47F	chr22
unassigned-0000704	#56B4E9	chr2
unassigned-0000705	#E6C47F	chr22
unassigned-0000706	#D57533	chr13
unassigned-0000707	#E6B847	chr15
unassigned-0000708	#D57533	chr13
unassigned-0000709	#737373	chr14
unassigned-0000710	#E6B847	chr15
unassigned-0000711	#CC79A7	chr4
unassigned-0000712	#E6B847	chr15
unassigned-0000713	#D57533	chr13
unassigned-0000714	#D57533	chr13
unassigned-0000715	#CC8DB3	chr11
unassigned-0000716	#E6C47F	chr22
unassigned-0000717	#D57533	chr13
unassigned-0000718	#E6C47F	chr22
unassigned-0000719	#808080	chr21
unassigned-0000720	#00B28C	chr17
unassigned-0000721	#00B28C	chr17
unassigned-0000722	#00B28C	chr17
unassigned-0000723	#00B28C	chr17
unassigned-0000724	#00B28C	chr17
unassigned-0000725	#00B28C	chr17
unassigned-0000726	#00B28C	chr17
unassigned-0000727	#00B28C	chr17
unassigned-0000728	#808080	chr21
unassigned-0000729	#737373	chr14
unassigned-0000730	#808080	chr21
unassigned-0000732	#D57533	chr13
unassigned-0000733	#5699E9	chr9
unassigned-0000734	#5699E9	chr9
unassigned-0000735	#D57533	chr13
unassigned-0000736	#808080	chr21
unassigned-0000737	#009E73	chr3
unassigned-0000738	#E6C47F	chr22
unassigned-0000739	#E6AB23	chr8
unassigned-0000740	#808080	chr21
unassigned-0000741	#E6AB23	chr8
unassigned-0000742	#808080	chr21
unassigned-0000745	#D57533	chr13
unassigned-0000746	#D57533	chr13
unassigned-0000747	#E6B847	chr15
unassigned-0000748	#D57533	chr13
unassigned-0000749	#737373	chr14
unassigned-0000750	#5699E9	chr9
unassigned-0000751	#D57533	chr13
unassigned-0000753	#E6B847	chr15
unassigned-0000754	#737373	chr14
unassigned-0000757	#808080	chr21
unassigned-0000758	#D55E00	chr6
unassigned-0000759	#D55E00	chr6
unassigned-0000760	#E69F00	chr1
unassigned-0000761	#D57533	chr13
unassigned-0000762	#D57533	chr13
unassigned-0000763	#E6B847	chr15
unassigned-0000764	#E6C47F	chr22
unassigned-0000765	#56B4E9	chr2
unassigned-0000766	#E6C47F	chr22
unassigned-0000767	#808080	chr21
unassigned-0000768	#737373	chr14
unassigned-0000769	#808080	chr21
unassigned-0000770	#E6C47F	chr22
unassigned-0000772	#56B4E9	chr2
unassigned-0000773	#808080	chr21
unassigned-0000774	#808080	chr21
