sample	category	subcategory	sv_type	count	total_length	mean_length
T2T04_1	haplotype	both	INV	1	0	0
T2T04_1	haplotype	haplotype1	INV	15	0	0
T2T04_1	haplotype	haplotype2	INV	16	0	0
T2T04_1	phasing	phased	all	60398	0	0
T2T04_1	chromosome	chr1	all	7809	0	0
T2T04_1	chromosome	chr2	all	3340	0	0
T2T04_1	chromosome	chr3	all	3138	0	0
T2T04_1	chromosome	chr4	all	2208	0	0
T2T04_1	chromosome	chr5	all	2676	0	0
T2T04_1	chromosome	chr6	all	2174	0	0
T2T04_1	chromosome	chr7	all	2641	0	0
T2T04_1	chromosome	chr8	all	2429	0	0
T2T04_1	chromosome	chr9	all	5414	0	0
T2T04_1	chromosome	chrX	all	943	0	0
T2T04_1	chromosome	chrY	all	1069	0	0
T2T04_1	chromosome	chr10	all	2739	0	0
T2T04_1	chromosome	chr11	all	1743	0	0
T2T04_1	chromosome	chr12	all	2192	0	0
T2T04_1	chromosome	chr13	all	3442	0	0
T2T04_1	chromosome	chr14	all	1776	0	0
T2T04_1	chromosome	chr15	all	2429	0	0
T2T04_1	chromosome	chr16	all	2323	0	0
T2T04_1	chromosome	chr17	all	1747	0	0
T2T04_1	chromosome	chr18	all	1724	0	0
T2T04_1	chromosome	chr19	all	1766	0	0
T2T04_1	chromosome	chr20	all	1870	0	0
T2T04_1	chromosome	chr21	all	1285	0	0
T2T04_1	chromosome	chr22	all	1521	0	0
T2T04_1	chromosome	chr1	DEL	4066	0	0
T2T04_1	chromosome	chr2	DEL	1736	0	0
T2T04_1	chromosome	chr3	DEL	1646	0	0
T2T04_1	chromosome	chr4	DEL	1043	0	0
T2T04_1	chromosome	chr5	DEL	1340	0	0
T2T04_1	chromosome	chr6	DEL	1086	0	0
T2T04_1	chromosome	chr7	DEL	1326	0	0
T2T04_1	chromosome	chr8	DEL	1236	0	0
T2T04_1	chromosome	chr9	DEL	2821	0	0
T2T04_1	chromosome	chrX	DEL	495	0	0
T2T04_1	chromosome	chrY	DEL	503	0	0
T2T04_1	chromosome	chr10	DEL	1324	0	0
T2T04_1	chromosome	chr11	DEL	871	0	0
T2T04_1	chromosome	chr12	DEL	1087	0	0
T2T04_1	chromosome	chr13	DEL	1858	0	0
T2T04_1	chromosome	chr14	DEL	946	0	0
T2T04_1	chromosome	chr15	DEL	1223	0	0
T2T04_1	chromosome	chr16	DEL	1194	0	0
T2T04_1	chromosome	chr17	DEL	1021	0	0
T2T04_1	chromosome	chr18	DEL	906	0	0
T2T04_1	chromosome	chr19	DEL	928	0	0
T2T04_1	chromosome	chr20	DEL	1007	0	0
T2T04_1	chromosome	chr21	DEL	661	0	0
T2T04_1	chromosome	chr22	DEL	786	0	0
T2T04_1	chromosome	chr1	INS	3741	0	0
T2T04_1	chromosome	chr2	INS	1598	0	0
T2T04_1	chromosome	chr3	INS	1492	0	0
T2T04_1	chromosome	chr4	INS	1163	0	0
T2T04_1	chromosome	chr5	INS	1330	0	0
T2T04_1	chromosome	chr6	INS	1082	0	0
T2T04_1	chromosome	chr7	INS	1314	0	0
T2T04_1	chromosome	chr8	INS	1189	0	0
T2T04_1	chromosome	chr9	INS	2588	0	0
T2T04_1	chromosome	chrX	INS	447	0	0
T2T04_1	chromosome	chrY	INS	565	0	0
T2T04_1	chromosome	chr10	INS	1409	0	0
T2T04_1	chromosome	chr11	INS	871	0	0
T2T04_1	chromosome	chr12	INS	1103	0	0
T2T04_1	chromosome	chr13	INS	1580	0	0
T2T04_1	chromosome	chr14	INS	829	0	0
T2T04_1	chromosome	chr15	INS	1206	0	0
T2T04_1	chromosome	chr16	INS	1126	0	0
T2T04_1	chromosome	chr17	INS	725	0	0
T2T04_1	chromosome	chr18	INS	818	0	0
T2T04_1	chromosome	chr19	INS	836	0	0
T2T04_1	chromosome	chr20	INS	861	0	0
T2T04_1	chromosome	chr21	INS	623	0	0
T2T04_1	chromosome	chr22	INS	734	0	0
