contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000641	60938	unassigned	chr16	60911	0	0	non_satellite
unassigned-0000628	4738593	unassigned	chr21	9725520	1953302	0.200843	non_satellite
unassigned-0000168	149508	unassigned	chr4	179436	0	0	non_satellite
unassigned-0000395	63184	unassigned	chr12	165158	61954	0.37512	non_satellite
unassigned-0000181	60280	unassigned	chr10	60824	0	0	non_satellite
unassigned-0000169	20065	unassigned	chr13	20073	20073	1	satellite
unassigned-0000397	134925	unassigned	chr21	26344	26344	1	satellite
unassigned-0000184	123813	unassigned	chr5	123792	0	0	non_satellite
unassigned-0000431	45762	unassigned	chr15	45700	0	0	non_satellite
unassigned-0000204	175866	unassigned	chr14	348698	174349	0.5	satellite
unassigned-0000185	50081	unassigned	chr5	50043	0	0	non_satellite
unassigned-0000205	126412	unassigned	chr22	356940	118980	0.333333	non_satellite
unassigned-0000432	39800	unassigned	chr2	39811	0	0	non_satellite
unassigned-0000399	37492	unassigned	chr13	37360	37360	1	satellite
unassigned-0000206	107796	unassigned	chr22	646842	107807	0.166667	non_satellite
unassigned-0000186	63896	unassigned	chr1	63866	0	0	non_satellite
unassigned-0000187	118284	unassigned	chr22	330102	110034	0.333333	non_satellite
unassigned-0000220	212241	unassigned	chr21	231229	231229	1	satellite
unassigned-0000221	67657	unassigned	chr21	11815	11815	1	satellite
unassigned-0000188	100886	unassigned	chr2	99974	0	0	non_satellite
unassigned-0000208	93458	unassigned	chr1	93542	0	0	non_satellite
unassigned-0000189	237785	unassigned	chr2	237809	0	0	non_satellite
unassigned-0000663	45130	unassigned	chr13	44878	44878	1	satellite
unassigned-0000438	138431	unassigned	chr17	103188	0	0	non_satellite
unassigned-0000666	53170	unassigned	chr17	53142	0	0	non_satellite
unassigned-0000226	146570	unassigned	chr12	146629	0	0	non_satellite
unassigned-0000701	33260	unassigned	chr7	32936	0	0	non_satellite
unassigned-0000668	75107	unassigned	chr13	85051	85051	1	satellite
unassigned-0000227	96861	unassigned	chr13	125884	125884	1	satellite
unassigned-0000228	137493	unassigned	chr22	42833	42833	1	satellite
unassigned-0000682	116540	unassigned	chr1	116910	116910	1	satellite
unassigned-0000669	62235	unassigned	chr11	62231	0	0	non_satellite
unassigned-0000242	161521	unassigned	chr22	243077	209287	0.860991	satellite
unassigned-0000229	109313	unassigned	chr13	137615	137615	1	satellite
unassigned-0000683	121582	unassigned	chr12	128613	0	0	non_satellite
haplotype1-0000014	1092804	haplotype1	chr21	16208037	1200538	0.0740705	non_satellite
unassigned-0000684	67883	unassigned	chr11	67903	0	0	non_satellite
unassigned-0000458	140562	unassigned	chr21	80258	80258	1	satellite
haplotype1-0000015	3890018	haplotype1	chr22	28866721	2732170	0.0946477	non_satellite
unassigned-0000245	131838	unassigned	chr21	26889	26889	1	satellite
unassigned-0000706	133832	unassigned	chr15	411366	137122	0.333333	non_satellite
unassigned-0000686	47213	unassigned	chr1	47025	0	0	non_satellite
haplotype1-0000030	511944	haplotype1	chr17	423352	0	0	non_satellite
unassigned-0000707	40468	unassigned	chr1	40783	0	0	non_satellite
unassigned-0000688	150206	unassigned	chr20	149857	0	0	non_satellite
haplotype1-0000031	89859	haplotype1	chr17	169123	0	0	non_satellite
unassigned-0000260	100500	unassigned	chr14	100331	0	0	non_satellite
unassigned-0000708	67999	unassigned	chr13	68734	68734	1	satellite
haplotype1-0000019	1178061	haplotype1	chr22	17363973	861361	0.0496062	non_satellite
haplotype1-0000032	35326	haplotype1	chr16	35160	0	0	non_satellite
unassigned-0000475	31887	unassigned	chr1	31761	0	0	non_satellite
haplotype1-0000033	223151	haplotype1	chr16	223179	0	0	non_satellite
unassigned-0000263	152371	unassigned	chr22	437103	145701	0.333333	non_satellite
haplotype1-0000034	33939	haplotype1	chr17	33913	0	0	non_satellite
unassigned-0000264	80366	unassigned	chr5	80694	0	0	non_satellite
haplotype1-0000035	410323	haplotype1	chr17	375118	0	0	non_satellite
unassigned-0000511	157663	unassigned	chr14	1134853	190816	0.168142	non_satellite
haplotype2-0000054	4287909	haplotype2	chr22	11803523	3071274	0.2602	non_satellite
unassigned-0000265	49350	unassigned	chr21	22184	22184	1	satellite
haplotype1-0000036	94217	haplotype1	chr16	376776	94194	0.25	non_satellite
unassigned-0000492	117886	unassigned	chr13	33667	33667	1	satellite
haplotype1-0000037	225765	haplotype1	chr3	20120	20120	1	satellite
unassigned-0000300	148068	unassigned	chr9	148741	0	0	non_satellite
unassigned-0000267	122299	unassigned	chr21	42928	42928	1	satellite
unassigned-0000280	180217	unassigned	chr17	180205	0	0	non_satellite
haplotype2-0000070	652301	haplotype2	chr14	9620157	655477	0.0681358	non_satellite
haplotype1-0000038	227741	haplotype1	chr1	227437	0	0	non_satellite
haplotype2-0000071	581978	haplotype2	chr9	458094	458094	1	satellite
haplotype1-0000039	32820	haplotype1	chr16	41726	0	0	non_satellite
unassigned-0000301	68783	unassigned	chr12	195405	65135	0.333333	non_satellite
unassigned-0000281	32889	unassigned	chr1	32886	0	0	non_satellite
unassigned-0000269	39104	unassigned	chrX	38981	0	0	non_satellite
haplotype2-0000072	205852	haplotype2	chr9	226969	226969	1	satellite
unassigned-0000282	55971	unassigned	chr8	55949	0	0	non_satellite
haplotype2-0000059	988007	haplotype2	chr15	11151650	1060272	0.0950776	non_satellite
haplotype2-0000073	45775	haplotype2	chr9	38029	38029	1	satellite
unassigned-0000499	54402	unassigned	chr21	54345	54345	1	satellite
unassigned-0000532	66136	unassigned	chr21	66634	66634	1	satellite
unassigned-0000285	138565	unassigned	chr20	138211	0	0	non_satellite
unassigned-0000286	100463	unassigned	chr6	100332	0	0	non_satellite
unassigned-0000533	146141	unassigned	chr21	147523	147523	1	satellite
unassigned-0000306	88023	unassigned	chr10	88013	0	0	non_satellite
haplotype2-0000090	85483	haplotype2	chr8	87561	87561	1	satellite
unassigned-0000534	123397	unassigned	chr21	124332	124332	1	satellite
haplotype2-0000077	861005	haplotype2	chr21	2278069	762746	0.334821	non_satellite
unassigned-0000287	116330	unassigned	chr11	116306	0	0	non_satellite
haplotype2-0000091	171874	haplotype2	chr8	94322	94322	1	satellite
haplotype2-0000078	73823	haplotype2	chr18	66445	66445	1	satellite
unassigned-0000535	67343	unassigned	chr13	66975	66975	1	satellite
unassigned-0000308	48573	unassigned	chr1	48580	48580	1	satellite
unassigned-0000289	48052	unassigned	chr19	48017	0	0	non_satellite
unassigned-0000309	33115	unassigned	chr17	33089	0	0	non_satellite
haplotype2-0000079	530745	haplotype2	chr13	4867316	635817	0.13063	non_satellite
haplotype2-0000092	117838	haplotype2	chr11	117863	0	0	non_satellite
haplotype2-0000093	132652	haplotype2	chr8	128295	128295	1	satellite
unassigned-0000323	146986	unassigned	chr22	423783	141261	0.333333	non_satellite
unassigned-0000537	125704	unassigned	chr21	16214	16214	1	satellite
unassigned-0000110	210143	unassigned	chr4	210049	0	0	non_satellite
unassigned-0000551	28321	unassigned	chr13	28330	28330	1	satellite
unassigned-0000538	199209	unassigned	chr13	415580	207790	0.5	satellite
haplotype2-0000094	45850	haplotype2	chr11	45864	0	0	non_satellite
haplotype2-0000095	71360	haplotype2	chr6	15191	15191	1	satellite
unassigned-0000111	187692	unassigned	chr21	23020	23020	1	satellite
unassigned-0000552	70449	unassigned	chr13	70453	70453	1	satellite
