sample	category	subcategory	sv_type	count	total_length	mean_length
HG002	size_class	medium (50-500bp)	all	28634	0	0.0
HG002	size_class	small (<50bp)	all	13039	0	0.0
HG002	size_class	very_large (5kb-50kb)	all	1779	0	0.0
HG002	sv_type	BND	BND	14	0	0.0
HG002	sv_type	DEL	DEL	29068	30929600	1064.0429338103756
HG002	sv_type	DUP:TANDEM	DUP:TANDEM	25	26117	1044.68
HG002	sv_type	INS	INS	28910	31552254	1091.3958491871324
HG002	sv_type	INV	INV	27	0	0.0
HG002	total	all_svs	all	58044	62507971	1076.906674247123
HG002	zygosity	HET	BND	14	0	0.0
HG002	zygosity	ALT_HOM	DEL	5131	0	0.0
HG002	zygosity	HET	DEL	23937	0	0.0
HG002	zygosity	ALT_HOM	DUP:TANDEM	1	0	0.0
HG002	zygosity	HET	DUP:TANDEM	24	0	0.0
HG002	zygosity	ALT_HOM	INS	4747	0	0.0
HG002	zygosity	HET	INS	24163	0	0.0
HG002	zygosity	ALT_HOM	INV	4	0	0.0
HG002	zygosity	HET	INV	23	0	0.0
HG002	zygosity	ALT_HOM	all	9883	0	0.0
HG002	zygosity	HET	all	48161	0	0.0
HG00272	chromosome	chr1	DEL	4195	0	0.0
HG00272	chromosome	chr10	DEL	1283	0	0.0
HG00272	chromosome	chr11	DEL	959	0	0.0
HG00272	chromosome	chr12	DEL	1121	0	0.0
HG00272	chromosome	chr13	DEL	1590	0	0.0
HG00272	chromosome	chr14	DEL	972	0	0.0
HG00272	chromosome	chr15	DEL	1315	0	0.0
HG00272	chromosome	chr16	DEL	1958	0	0.0
HG00272	chromosome	chr17	DEL	912	0	0.0
HG00272	chromosome	chr18	DEL	860	0	0.0
HG00272	chromosome	chr19	DEL	910	0	0.0
HG00272	chromosome	chr2	DEL	1620	0	0.0
HG00272	chromosome	chr20	DEL	921	0	0.0
HG00272	chromosome	chr21	DEL	639	0	0.0
HG00272	chromosome	chr22	DEL	1066	0	0.0
HG00272	chromosome	chr3	DEL	1598	0	0.0
HG00272	chromosome	chr4	DEL	1306	0	0.0
HG00272	chromosome	chr5	DEL	1289	0	0.0
HG00272	chromosome	chr6	DEL	1094	0	0.0
HG00272	chromosome	chr7	DEL	1342	0	0.0
HG00272	chromosome	chr8	DEL	1217	0	0.0
HG00272	chromosome	chr9	DEL	3045	0	0.0
HG00272	chromosome	chrX	DEL	724	0	0.0
HG00272	chromosome	chrY	DEL	75	0	0.0
HG00272	chromosome	chr1	INS	3780	0	0.0
HG00272	chromosome	chr10	INS	1213	0	0.0
HG00272	chromosome	chr11	INS	899	0	0.0
HG00272	chromosome	chr12	INS	1066	0	0.0
HG00272	chromosome	chr13	INS	1396	0	0.0
HG00272	chromosome	chr14	INS	1000	0	0.0
HG00272	chromosome	chr15	INS	1186	0	0.0
HG00272	chromosome	chr16	INS	1815	0	0.0
HG00272	chromosome	chr17	INS	872	0	0.0
HG00272	chromosome	chr18	INS	912	0	0.0
HG00272	chromosome	chr19	INS	850	0	0.0
HG00272	chromosome	chr2	INS	1550	0	0.0
HG00272	chromosome	chr20	INS	819	0	0.0
HG00272	chromosome	chr21	INS	657	0	0.0
HG00272	chromosome	chr22	INS	1107	0	0.0
HG00272	chromosome	chr3	INS	1917	0	0.0
HG00272	chromosome	chr4	INS	1465	0	0.0
HG00272	chromosome	chr5	INS	1447	0	0.0
HG00272	chromosome	chr6	INS	1182	0	0.0
HG00272	chromosome	chr7	INS	1306	0	0.0
HG00272	chromosome	chr8	INS	1237	0	0.0
HG00272	chromosome	chr9	INS	3009	0	0.0
HG00272	chromosome	chrX	INS	795	0	0.0
HG00272	chromosome	chrY	INS	61	0	0.0
HG00272	chromosome	chr1	all	7979	0	0.0
HG00272	chromosome	chr10	all	2501	0	0.0
HG00272	chromosome	chr11	all	1860	0	0.0
HG00272	chromosome	chr12	all	2187	0	0.0
HG00272	chromosome	chr13	all	2989	0	0.0
HG00272	chromosome	chr14	all	1976	0	0.0
HG00272	chromosome	chr15	all	2501	0	0.0
HG00272	chromosome	chr16	all	3776	0	0.0
HG00272	chromosome	chr17	all	1785	0	0.0
HG00272	chromosome	chr18	all	1773	0	0.0
HG00272	chromosome	chr19	all	1764	0	0.0
HG00272	chromosome	chr2	all	3175	0	0.0
HG00272	chromosome	chr20	all	1743	0	0.0
HG00272	chromosome	chr21	all	1297	0	0.0
HG00272	chromosome	chr22	all	2173	0	0.0
HG00272	chromosome	chr3	all	3522	0	0.0
HG00272	chromosome	chr4	all	2776	0	0.0
HG00272	chromosome	chr5	all	2745	0	0.0
HG00272	chromosome	chr6	all	2280	0	0.0
HG00272	chromosome	chr7	all	2650	0	0.0
HG00272	chromosome	chr8	all	2458	0	0.0
HG00272	chromosome	chr9	all	6060	0	0.0
HG00272	chromosome	chrX	all	1526	0	0.0
HG00272	chromosome	chrY	all	136	0	0.0
HG00272	haplotype	haplotype1	BND	8	0	0.0
HG00272	haplotype	haplotype2	BND	6	0	0.0
HG00272	haplotype	both	DEL	5436	0	0.0
HG00272	haplotype	haplotype1	DEL	14796	0	0.0
HG00272	haplotype	haplotype2	DEL	11779	0	0.0
HG00272	haplotype	haplotype1	DUP:TANDEM	17	0	0.0
HG00272	haplotype	haplotype2	DUP:TANDEM	19	0	0.0
HG00272	haplotype	both	INS	5079	0	0.0
HG00272	haplotype	haplotype1	INS	14153	0	0.0
HG00272	haplotype	haplotype2	INS	12309	0	0.0
HG00272	haplotype	both	INV	3	0	0.0
HG00272	haplotype	haplotype1	INV	11	0	0.0
HG00272	haplotype	haplotype2	INV	16	0	0.0
HG00272	haplotype	both	all	10518	0	0.0
HG00272	haplotype	haplotype1	all	28985	0	0.0
HG00272	haplotype	haplotype2	all	24129	0	0.0
HG00272	phasing	phased	all	63632	0	0.0
HG00272	size_class	small (<50bp)	BND	14	0	0.0
HG00272	size_class	large (500bp-5kb)	DEL	8101	0	0.0
HG00272	size_class	massive (>50kb)	DEL	57	0	0.0
HG00272	size_class	medium (50-500bp)	DEL	16302	0	0.0
HG00272	size_class	small (<50bp)	DEL	6753	0	0.0
HG00272	size_class	very_large (5kb-50kb)	DEL	798	0	0.0
HG00272	size_class	large (500bp-5kb)	DUP:TANDEM	25	0	0.0
HG00272	size_class	medium (50-500bp)	DUP:TANDEM	11	0	0.0
HG00272	size_class	large (500bp-5kb)	INS	7542	0	0.0
HG00272	size_class	massive (>50kb)	INS	92	0	0.0
HG00272	size_class	medium (50-500bp)	INS	16307	0	0.0
HG00272	size_class	small (<50bp)	INS	6810	0	0.0
HG00272	size_class	very_large (5kb-50kb)	INS	790	0	0.0
HG00272	size_class	small (<50bp)	INV	30	0	0.0
HG00272	size_class	large (500bp-5kb)	all	15668	0	0.0
HG00272	size_class	massive (>50kb)	all	149	0	0.0
HG00272	size_class	medium (50-500bp)	all	32620	0	0.0
HG00272	size_class	small (<50bp)	all	13607	0	0.0
HG00272	size_class	very_large (5kb-50kb)	all	1588	0	0.0
HG00272	sv_type	BND	BND	14	0	0.0
HG00272	sv_type	DEL	DEL	32011	29035835	907.0580425478742
HG00272	sv_type	DUP:TANDEM	DUP:TANDEM	36	32184	894.0
HG00272	sv_type	INS	INS	31541	30777057	975.7793665387908
HG00272	sv_type	INV	INV	30	0	0.0
HG00272	total	all_svs	all	63632	59845076	940.4871134020618
HG00272	zygosity	HET	BND	14	0	0.0
HG00272	zygosity	ALT_HOM	DEL	5436	0	0.0
HG00272	zygosity	HET	DEL	26575	0	0.0
HG00272	zygosity	HET	DUP:TANDEM	36	0	0.0
HG00272	zygosity	ALT_HOM	INS	5079	0	0.0
HG00272	zygosity	HET	INS	26462	0	0.0
HG00272	zygosity	ALT_HOM	INV	3	0	0.0
HG00272	zygosity	HET	INV	27	0	0.0
HG00272	zygosity	ALT_HOM	all	10518	0	0.0
HG00272	zygosity	HET	all	53114	0	0.0
HG005	chromosome	chr1	DEL	2563	0	0.0
HG005	chromosome	chr10	DEL	1403	0	0.0
HG005	chromosome	chr11	DEL	827	0	0.0
HG005	chromosome	chr12	DEL	821	0	0.0
HG005	chromosome	chr13	DEL	1236	0	0.0
HG005	chromosome	chr14	DEL	1125	0	0.0
HG005	chromosome	chr15	DEL	1339	0	0.0
HG005	chromosome	chr16	DEL	1109	0	0.0
HG005	chromosome	chr17	DEL	883	0	0.0
HG005	chromosome	chr18	DEL	722	0	0.0
HG005	chromosome	chr19	DEL	861	0	0.0
HG005	chromosome	chr2	DEL	1735	0	0.0
HG005	chromosome	chr20	DEL	908	0	0.0
HG005	chromosome	chr21	DEL	786	0	0.0
HG005	chromosome	chr22	DEL	966	0	0.0
HG005	chromosome	chr3	DEL	1396	0	0.0
HG005	chromosome	chr4	DEL	1099	0	0.0
HG005	chromosome	chr5	DEL	973	0	0.0
HG005	chromosome	chr6	DEL	1094	0	0.0
HG005	chromosome	chr7	DEL	1421	0	0.0
HG005	chromosome	chr8	DEL	1232	0	0.0
HG005	chromosome	chr9	DEL	3123	0	0.0
HG005	chromosome	chrX	DEL	557	0	0.0
HG005	chromosome	chrY	DEL	381	0	0.0
HG005	chromosome	chr1	INS	2615	0	0.0
HG005	chromosome	chr10	INS	1423	0	0.0
HG005	chromosome	chr11	INS	793	0	0.0
HG005	chromosome	chr12	INS	859	0	0.0
HG005	chromosome	chr13	INS	1151	0	0.0
HG005	chromosome	chr14	INS	1025	0	0.0
HG005	chromosome	chr15	INS	1347	0	0.0
HG005	chromosome	chr16	INS	1079	0	0.0
HG005	chromosome	chr17	INS	816	0	0.0
HG005	chromosome	chr18	INS	793	0	0.0
HG005	chromosome	chr19	INS	782	0	0.0
HG005	chromosome	chr2	INS	1792	0	0.0
HG005	chromosome	chr20	INS	788	0	0.0
HG005	chromosome	chr21	INS	777	0	0.0
HG005	chromosome	chr22	INS	836	0	0.0
HG005	chromosome	chr3	INS	1399	0	0.0
HG005	chromosome	chr4	INS	1353	0	0.0
HG005	chromosome	chr5	INS	1050	0	0.0
HG005	chromosome	chr6	INS	1259	0	0.0
HG005	chromosome	chr7	INS	1343	0	0.0
HG005	chromosome	chr8	INS	1147	0	0.0
HG005	chromosome	chr9	INS	2966	0	0.0
HG005	chromosome	chrX	INS	508	0	0.0
HG005	chromosome	chrY	INS	395	0	0.0
HG005	chromosome	chr1	all	5181	0	0.0
HG005	chromosome	chr10	all	2832	0	0.0
HG005	chromosome	chr11	all	1622	0	0.0
HG005	chromosome	chr12	all	1680	0	0.0
HG005	chromosome	chr13	all	2388	0	0.0
HG005	chromosome	chr14	all	2155	0	0.0
HG005	chromosome	chr15	all	2687	0	0.0
HG005	chromosome	chr16	all	2189	0	0.0
HG005	chromosome	chr17	all	1703	0	0.0
HG005	chromosome	chr18	all	1515	0	0.0
HG005	chromosome	chr19	all	1643	0	0.0
HG005	chromosome	chr2	all	3534	0	0.0
HG005	chromosome	chr20	all	1698	0	0.0
HG005	chromosome	chr21	all	1565	0	0.0
HG005	chromosome	chr22	all	1802	0	0.0
HG005	chromosome	chr3	all	2798	0	0.0
HG005	chromosome	chr4	all	2457	0	0.0
HG005	chromosome	chr5	all	2026	0	0.0
HG005	chromosome	chr6	all	2357	0	0.0
HG005	chromosome	chr7	all	2767	0	0.0
HG005	chromosome	chr8	all	2381	0	0.0
HG005	chromosome	chr9	all	6093	0	0.0
HG005	chromosome	chrX	all	1067	0	0.0
HG005	chromosome	chrY	all	777	0	0.0
HG005	haplotype	both	BND	2	0	0.0
HG005	haplotype	haplotype1	BND	2	0	0.0
HG005	haplotype	haplotype2	BND	6	0	0.0
HG005	haplotype	both	DEL	5866	0	0.0
HG005	haplotype	haplotype1	DEL	11368	0	0.0
HG005	haplotype	haplotype2	DEL	11326	0	0.0
HG005	haplotype	both	DUP:TANDEM	1	0	0.0
HG005	haplotype	haplotype1	DUP:TANDEM	11	0	0.0
HG005	haplotype	haplotype2	DUP:TANDEM	7	0	0.0
HG005	haplotype	both	INS	5493	0	0.0
HG005	haplotype	haplotype1	INS	11621	0	0.0
HG005	haplotype	haplotype2	INS	11182	0	0.0
HG005	haplotype	both	INV	4	0	0.0
HG005	haplotype	haplotype1	INV	10	0	0.0
HG005	haplotype	haplotype2	INV	18	0	0.0
HG005	haplotype	both	all	11366	0	0.0
HG005	haplotype	haplotype1	all	23012	0	0.0
HG005	haplotype	haplotype2	all	22539	0	0.0
HG005	phasing	phased	all	56917	0	0.0
HG005	size_class	small (<50bp)	BND	10	0	0.0
HG005	size_class	large (500bp-5kb)	DEL	6297	0	0.0
HG005	size_class	massive (>50kb)	DEL	50	0	0.0
HG005	size_class	medium (50-500bp)	DEL	14722	0	0.0
HG005	size_class	small (<50bp)	DEL	6653	0	0.0
HG005	size_class	very_large (5kb-50kb)	DEL	838	0	0.0
HG005	size_class	large (500bp-5kb)	DUP:TANDEM	13	0	0.0
HG005	size_class	medium (50-500bp)	DUP:TANDEM	6	0	0.0
HG005	size_class	large (500bp-5kb)	INS	6238	0	0.0
HG005	size_class	massive (>50kb)	INS	89	0	0.0
HG005	size_class	medium (50-500bp)	INS	14295	0	0.0
HG005	size_class	small (<50bp)	INS	6937	0	0.0
HG005	size_class	very_large (5kb-50kb)	INS	737	0	0.0
HG005	size_class	small (<50bp)	INV	32	0	0.0
HG005	size_class	large (500bp-5kb)	all	12548	0	0.0
HG005	size_class	massive (>50kb)	all	139	0	0.0
HG005	size_class	medium (50-500bp)	all	29023	0	0.0
HG005	size_class	small (<50bp)	all	13632	0	0.0
HG005	size_class	very_large (5kb-50kb)	all	1575	0	0.0
HG005	sv_type	BND	BND	10	0	0.0
HG005	sv_type	DEL	DEL	28560	26529733	928.9122198879552
HG005	sv_type	DUP:TANDEM	DUP:TANDEM	19	16383	862.2631578947369
HG005	sv_type	INS	INS	28296	28978286	1024.1124540571109
HG005	sv_type	INV	INV	32	0	0.0
HG005	total	all_svs	all	56917	55524402	975.5328285046648
HG005	zygosity	ALT_HOM	BND	2	0	0.0
HG005	zygosity	HET	BND	8	0	0.0
HG005	zygosity	ALT_HOM	DEL	5866	0	0.0
HG005	zygosity	HET	DEL	22694	0	0.0
HG005	zygosity	ALT_HOM	DUP:TANDEM	1	0	0.0
HG005	zygosity	HET	DUP:TANDEM	18	0	0.0
HG005	zygosity	ALT_HOM	INS	5493	0	0.0
HG005	zygosity	HET	INS	22803	0	0.0
HG005	zygosity	ALT_HOM	INV	4	0	0.0
HG005	zygosity	HET	INV	28	0	0.0
HG005	zygosity	ALT_HOM	all	11366	0	0.0
HG005	zygosity	HET	all	45551	0	0.0
HG00639	chromosome	chr1	DEL	2989	0	0.0
HG00639	chromosome	chr10	DEL	1371	0	0.0
HG00639	chromosome	chr11	DEL	993	0	0.0
HG00639	chromosome	chr12	DEL	1133	0	0.0
HG00639	chromosome	chr13	DEL	877	0	0.0
HG00639	chromosome	chr14	DEL	1024	0	0.0
HG00639	chromosome	chr15	DEL	1472	0	0.0
HG00639	chromosome	chr16	DEL	1729	0	0.0
HG00639	chromosome	chr17	DEL	991	0	0.0
HG00639	chromosome	chr18	DEL	900	0	0.0
HG00639	chromosome	chr19	DEL	836	0	0.0
HG00639	chromosome	chr2	DEL	1967	0	0.0
HG00639	chromosome	chr20	DEL	1071	0	0.0
HG00639	chromosome	chr21	DEL	699	0	0.0
HG00639	chromosome	chr22	DEL	1307	0	0.0
HG00639	chromosome	chr3	DEL	1790	0	0.0
HG00639	chromosome	chr4	DEL	1043	0	0.0
HG00639	chromosome	chr5	DEL	1381	0	0.0
HG00639	chromosome	chr6	DEL	1092	0	0.0
HG00639	chromosome	chr7	DEL	1336	0	0.0
HG00639	chromosome	chr8	DEL	1077	0	0.0
HG00639	chromosome	chr9	DEL	3001	0	0.0
HG00639	chromosome	chrX	DEL	842	0	0.0
HG00639	chromosome	chr1	INS	2771	0	0.0
HG00639	chromosome	chr10	INS	1432	0	0.0
HG00639	chromosome	chr11	INS	924	0	0.0
HG00639	chromosome	chr12	INS	1073	0	0.0
HG00639	chromosome	chr13	INS	932	0	0.0
HG00639	chromosome	chr14	INS	1018	0	0.0
HG00639	chromosome	chr15	INS	1354	0	0.0
HG00639	chromosome	chr16	INS	1488	0	0.0
HG00639	chromosome	chr17	INS	942	0	0.0
HG00639	chromosome	chr18	INS	850	0	0.0
HG00639	chromosome	chr19	INS	876	0	0.0
HG00639	chromosome	chr2	INS	1771	0	0.0
HG00639	chromosome	chr20	INS	869	0	0.0
HG00639	chromosome	chr21	INS	726	0	0.0
HG00639	chromosome	chr22	INS	1157	0	0.0
HG00639	chromosome	chr3	INS	1848	0	0.0
HG00639	chromosome	chr4	INS	1240	0	0.0
HG00639	chromosome	chr5	INS	1412	0	0.0
HG00639	chromosome	chr6	INS	1277	0	0.0
HG00639	chromosome	chr7	INS	1366	0	0.0
HG00639	chromosome	chr8	INS	1154	0	0.0
HG00639	chromosome	chr9	INS	2957	0	0.0
HG00639	chromosome	chrX	INS	830	0	0.0
HG00639	chromosome	chrY	INS	1	0	0.0
HG00639	chromosome	chr1	all	5764	0	0.0
HG00639	chromosome	chr10	all	2808	0	0.0
HG00639	chromosome	chr11	all	1920	0	0.0
HG00639	chromosome	chr12	all	2208	0	0.0
HG00639	chromosome	chr13	all	1809	0	0.0
HG00639	chromosome	chr14	all	2045	0	0.0
HG00639	chromosome	chr15	all	2826	0	0.0
HG00639	chromosome	chr16	all	3219	0	0.0
HG00639	chromosome	chr17	all	1935	0	0.0
HG00639	chromosome	chr18	all	1750	0	0.0
HG00639	chromosome	chr19	all	1715	0	0.0
HG00639	chromosome	chr2	all	3743	0	0.0
HG00639	chromosome	chr20	all	1944	0	0.0
HG00639	chromosome	chr21	all	1425	0	0.0
HG00639	chromosome	chr22	all	2467	0	0.0
HG00639	chromosome	chr3	all	3643	0	0.0
HG00639	chromosome	chr4	all	2283	0	0.0
HG00639	chromosome	chr5	all	2797	0	0.0
HG00639	chromosome	chr6	all	2373	0	0.0
HG00639	chromosome	chr7	all	2704	0	0.0
HG00639	chromosome	chr8	all	2232	0	0.0
HG00639	chromosome	chr9	all	5964	0	0.0
HG00639	chromosome	chrX	all	1675	0	0.0
HG00639	chromosome	chrY	all	2	0	0.0
HG00639	haplotype	both	BND	2	0	0.0
HG00639	haplotype	haplotype1	BND	4	0	0.0
HG00639	haplotype	haplotype2	BND	6	0	0.0
HG00639	haplotype	both	DEL	5189	0	0.0
HG00639	haplotype	haplotype1	DEL	12439	0	0.0
HG00639	haplotype	haplotype2	DEL	13293	0	0.0
HG00639	haplotype	haplotype1	DUP:TANDEM	12	0	0.0
HG00639	haplotype	haplotype2	DUP:TANDEM	7	0	0.0
HG00639	haplotype	both	INS	4737	0	0.0
HG00639	haplotype	haplotype1	INS	12498	0	0.0
HG00639	haplotype	haplotype2	INS	13033	0	0.0
HG00639	haplotype	both	INV	10	0	0.0
HG00639	haplotype	haplotype1	INV	13	0	0.0
HG00639	haplotype	haplotype2	INV	8	0	0.0
HG00639	haplotype	both	all	9938	0	0.0
HG00639	haplotype	haplotype1	all	24966	0	0.0
HG00639	haplotype	haplotype2	all	26347	0	0.0
HG00639	phasing	phased	all	61251	0	0.0
HG00639	size_class	small (<50bp)	BND	12	0	0.0
HG00639	size_class	large (500bp-5kb)	DEL	6979	0	0.0
HG00639	size_class	massive (>50kb)	DEL	65	0	0.0
HG00639	size_class	medium (50-500bp)	DEL	15901	0	0.0
HG00639	size_class	small (<50bp)	DEL	7259	0	0.0
HG00639	size_class	very_large (5kb-50kb)	DEL	717	0	0.0
HG00639	size_class	large (500bp-5kb)	DUP:TANDEM	17	0	0.0
HG00639	size_class	medium (50-500bp)	DUP:TANDEM	2	0	0.0
HG00639	size_class	large (500bp-5kb)	INS	6583	0	0.0
HG00639	size_class	massive (>50kb)	INS	96	0	0.0
HG00639	size_class	medium (50-500bp)	INS	15566	0	0.0
HG00639	size_class	small (<50bp)	INS	7353	0	0.0
HG00639	size_class	very_large (5kb-50kb)	INS	670	0	0.0
HG00639	size_class	small (<50bp)	INV	31	0	0.0
HG00639	size_class	large (500bp-5kb)	all	13579	0	0.0
HG00639	size_class	massive (>50kb)	all	161	0	0.0
HG00639	size_class	medium (50-500bp)	all	31469	0	0.0
HG00639	size_class	small (<50bp)	all	14655	0	0.0
HG00639	size_class	very_large (5kb-50kb)	all	1387	0	0.0
HG00639	sv_type	BND	BND	12	0	0.0
HG00639	sv_type	DEL	DEL	30921	27376379	885.3652533876653
HG00639	sv_type	DUP:TANDEM	DUP:TANDEM	19	28893	1520.6842105263158
HG00639	sv_type	INS	INS	30268	28630310	945.8936830976608
HG00639	sv_type	INV	INV	31	0	0.0
HG00639	total	all_svs	all	61251	56035582	914.851708543534
HG00639	zygosity	ALT_HOM	BND	2	0	0.0
HG00639	zygosity	HET	BND	10	0	0.0
HG00639	zygosity	ALT_HOM	DEL	5189	0	0.0
HG00639	zygosity	HET	DEL	25732	0	0.0
HG00639	zygosity	HET	DUP:TANDEM	19	0	0.0
HG00639	zygosity	ALT_HOM	INS	4737	0	0.0
HG00639	zygosity	HET	INS	25531	0	0.0
HG00639	zygosity	ALT_HOM	INV	10	0	0.0
HG00639	zygosity	HET	INV	21	0	0.0
HG00639	zygosity	ALT_HOM	all	9938	0	0.0
HG00639	zygosity	HET	all	51313	0	0.0
HG01252	chromosome	chr1	DEL	2084	0	0.0
HG01252	chromosome	chr10	DEL	1344	0	0.0
HG01252	chromosome	chr11	DEL	1073	0	0.0
HG01252	chromosome	chr12	DEL	1131	0	0.0
HG01252	chromosome	chr13	DEL	1580	0	0.0
HG01252	chromosome	chr14	DEL	918	0	0.0
HG01252	chromosome	chr15	DEL	1375	0	0.0
HG01252	chromosome	chr16	DEL	1483	0	0.0
HG01252	chromosome	chr17	DEL	1136	0	0.0
HG01252	chromosome	chr18	DEL	718	0	0.0
HG01252	chromosome	chr19	DEL	995	0	0.0
HG01252	chromosome	chr2	DEL	1802	0	0.0
HG01252	chromosome	chr20	DEL	1040	0	0.0
HG01252	chromosome	chr21	DEL	667	0	0.0
HG01252	chromosome	chr22	DEL	1233	0	0.0
HG01252	chromosome	chr3	DEL	1700	0	0.0
HG01252	chromosome	chr4	DEL	1348	0	0.0
HG01252	chromosome	chr5	DEL	1425	0	0.0
HG01252	chromosome	chr6	DEL	1038	0	0.0
