sample	category	subcategory	sv_type	count	total_length	mean_length
T2T00	chromosome	chr22	INS	1113	0	0.0
T2T00	chromosome	chr3	INS	1433	0	0.0
T2T00	chromosome	chr4	INS	1205	0	0.0
T2T00	chromosome	chr5	INS	1353	0	0.0
T2T00	chromosome	chr6	INS	1100	0	0.0
T2T00	chromosome	chr7	INS	1272	0	0.0
T2T00	chromosome	chr8	INS	1177	0	0.0
T2T00	chromosome	chr9	INS	2994	0	0.0
T2T00	chromosome	chrX	INS	503	0	0.0
T2T00	chromosome	chrY	INS	618	0	0.0
T2T00	chromosome	chr1	all	4911	0	0.0
T2T00	chromosome	chr10	all	2657	0	0.0
T2T00	chromosome	chr11	all	2084	0	0.0
T2T00	chromosome	chr12	all	1977	0	0.0
T2T00	chromosome	chr13	all	1970	0	0.0
T2T00	chromosome	chr14	all	1861	0	0.0
T2T00	chromosome	chr15	all	3472	0	0.0
T2T00	chromosome	chr16	all	4157	0	0.0
T2T00	chromosome	chr17	all	2472	0	0.0
T2T00	chromosome	chr18	all	1677	0	0.0
T2T00	chromosome	chr19	all	1616	0	0.0
T2T00	chromosome	chr2	all	3396	0	0.0
T2T00	chromosome	chr20	all	1784	0	0.0
T2T00	chromosome	chr21	all	1446	0	0.0
T2T00	chromosome	chr22	all	2249	0	0.0
T2T00	chromosome	chr3	all	2869	0	0.0
T2T00	chromosome	chr4	all	2257	0	0.0
T2T00	chromosome	chr5	all	2686	0	0.0
T2T00	chromosome	chr6	all	2148	0	0.0
T2T00	chromosome	chr7	all	2533	0	0.0
T2T00	chromosome	chr8	all	2334	0	0.0
T2T00	chromosome	chr9	all	5989	0	0.0
T2T00	chromosome	chrX	all	978	0	0.0
T2T00	chromosome	chrY	all	1190	0	0.0
T2T00	haplotype	haplotype1	BND	10	0	0.0
T2T00	haplotype	haplotype2	BND	6	0	0.0
T2T00	haplotype	both	DEL	5303	0	0.0
T2T00	haplotype	haplotype1	DEL	12842	0	0.0
T2T00	haplotype	haplotype2	DEL	12655	0	0.0
T2T00	haplotype	both	DUP:TANDEM	1	0	0.0
T2T00	haplotype	haplotype1	DUP:TANDEM	13	0	0.0
T2T00	haplotype	haplotype2	DUP:TANDEM	7	0	0.0
T2T00	haplotype	both	INS	4580	0	0.0
T2T00	haplotype	haplotype1	INS	12510	0	0.0
T2T00	haplotype	haplotype2	INS	12756	0	0.0
T2T00	haplotype	both	INV	5	0	0.0
T2T00	haplotype	haplotype1	INV	15	0	0.0
T2T00	haplotype	haplotype2	INV	10	0	0.0
T2T00	haplotype	both	all	9889	0	0.0
T2T00	haplotype	haplotype1	all	25390	0	0.0
T2T00	haplotype	haplotype2	all	25434	0	0.0
T2T00	phasing	phased	all	60713	0	0.0
T2T00	size_class	small (<50bp)	BND	16	0	0.0
T2T00	size_class	large (500bp-5kb)	DEL	8495	0	0.0
T2T00	size_class	massive (>50kb)	DEL	74	0	0.0
T2T00	size_class	medium (50-500bp)	DEL	14584	0	0.0
T2T00	size_class	small (<50bp)	DEL	6787	0	0.0
T2T00	size_class	very_large (5kb-50kb)	DEL	860	0	0.0
T2T00	size_class	large (500bp-5kb)	DUP:TANDEM	14	0	0.0
T2T00	size_class	massive (>50kb)	DUP:TANDEM	1	0	0.0
T2T00	size_class	medium (50-500bp)	DUP:TANDEM	5	0	0.0
T2T00	size_class	very_large (5kb-50kb)	DUP:TANDEM	1	0	0.0
T2T00	size_class	large (500bp-5kb)	INS	7423	0	0.0
T2T00	size_class	massive (>50kb)	INS	108	0	0.0
T2T00	size_class	medium (50-500bp)	INS	14718	0	0.0
T2T00	size_class	small (<50bp)	INS	6742	0	0.0
T2T00	size_class	very_large (5kb-50kb)	INS	855	0	0.0
T2T00	size_class	small (<50bp)	INV	30	0	0.0
T2T00	size_class	large (500bp-5kb)	all	15932	0	0.0
T2T00	size_class	massive (>50kb)	all	183	0	0.0
T2T00	size_class	medium (50-500bp)	all	29307	0	0.0
T2T00	size_class	small (<50bp)	all	13575	0	0.0
T2T00	size_class	very_large (5kb-50kb)	all	1716	0	0.0
T2T00	sv_type	BND	BND	16	0	0.0
T2T00	sv_type	DEL	DEL	30800	30969131	1005.4912662337664
T2T00	sv_type	DUP:TANDEM	DUP:TANDEM	21	132084	6289.714285714285
T2T00	sv_type	INS	INS	29846	33313058	1116.164913221202
T2T00	sv_type	INV	INV	30	0	0.0
T2T00	total	all_svs	all	60713	64414273	1060.96343451979
T2T00	zygosity	HET	BND	16	0	0.0
T2T00	zygosity	ALT_HOM	DEL	5303	0	0.0
T2T00	zygosity	HET	DEL	25497	0	0.0
T2T00	zygosity	ALT_HOM	DUP:TANDEM	1	0	0.0
T2T00	zygosity	HET	DUP:TANDEM	20	0	0.0
T2T00	zygosity	ALT_HOM	INS	4580	0	0.0
T2T00	zygosity	HET	INS	25266	0	0.0
T2T00	zygosity	ALT_HOM	INV	5	0	0.0
T2T00	zygosity	HET	INV	25	0	0.0
T2T00	zygosity	ALT_HOM	all	9889	0	0.0
T2T00	zygosity	HET	all	50824	0	0.0
T2T00_1	chromosome	chr1	DEL	2953	0	0.0
T2T00_1	chromosome	chr10	DEL	1284	0	0.0
T2T00_1	chromosome	chr11	DEL	992	0	0.0
T2T00_1	chromosome	chr12	DEL	949	0	0.0
T2T00_1	chromosome	chr13	DEL	1012	0	0.0
T2T00_1	chromosome	chr14	DEL	1029	0	0.0
T2T00_1	chromosome	chr15	DEL	1360	0	0.0
T2T00_1	chromosome	chr16	DEL	1788	0	0.0
T2T00_1	chromosome	chr17	DEL	1574	0	0.0
T2T00_1	chromosome	chr18	DEL	971	0	0.0
T2T00_1	chromosome	chr19	DEL	917	0	0.0
T2T00_1	chromosome	chr2	DEL	1623	0	0.0
T2T00_1	chromosome	chr20	DEL	982	0	0.0
T2T00_1	chromosome	chr21	DEL	825	0	0.0
T2T00_1	chromosome	chr22	DEL	1146	0	0.0
T2T00_1	chromosome	chr3	DEL	1386	0	0.0
T2T00_1	chromosome	chr4	DEL	1092	0	0.0
T2T00_1	chromosome	chr5	DEL	1333	0	0.0
T2T00_1	chromosome	chr6	DEL	1066	0	0.0
T2T00_1	chromosome	chr7	DEL	1210	0	0.0
T2T00_1	chromosome	chr8	DEL	1231	0	0.0
T2T00_1	chromosome	chr9	DEL	2530	0	0.0
T2T00_1	chromosome	chrX	DEL	460	0	0.0
T2T00_1	chromosome	chrY	DEL	366	0	0.0
T2T00_1	chromosome	chr1	INS	2667	0	0.0
T2T00_1	chromosome	chr10	INS	1386	0	0.0
T2T00_1	chromosome	chr11	INS	1255	0	0.0
T2T00_1	chromosome	chr12	INS	973	0	0.0
T2T00_1	chromosome	chr13	INS	991	0	0.0
T2T00_1	chromosome	chr14	INS	964	0	0.0
T2T00_1	chromosome	chr15	INS	1269	0	0.0
T2T00_1	chromosome	chr16	INS	1553	0	0.0
T2T00_1	chromosome	chr17	INS	897	0	0.0
T2T00_1	chromosome	chr18	INS	872	0	0.0
T2T00_1	chromosome	chr19	INS	849	0	0.0
T2T00_1	chromosome	chr2	INS	1565	0	0.0
T2T00_1	chromosome	chr20	INS	806	0	0.0
T2T00_1	chromosome	chr21	INS	950	0	0.0
T2T00_1	chromosome	chr22	INS	1057	0	0.0
T2T00_1	chromosome	chr3	INS	1407	0	0.0
T2T00_1	chromosome	chr4	INS	1240	0	0.0
T2T00_1	chromosome	chr5	INS	1392	0	0.0
T2T00_1	chromosome	chr6	INS	1218	0	0.0
T2T00_1	chromosome	chr7	INS	1267	0	0.0
T2T00_1	chromosome	chr8	INS	1253	0	0.0
T2T00_1	chromosome	chr9	INS	2363	0	0.0
T2T00_1	chromosome	chrX	INS	481	0	0.0
T2T00_1	chromosome	chrY	INS	375	0	0.0
T2T00_1	chromosome	chr1	all	5627	0	0.0
T2T00_1	chromosome	chr10	all	2673	0	0.0
T2T00_1	chromosome	chr11	all	2251	0	0.0
T2T00_1	chromosome	chr12	all	1923	0	0.0
T2T00_1	chromosome	chr13	all	2006	0	0.0
T2T00_1	chromosome	chr14	all	1996	0	0.0
T2T00_1	chromosome	chr15	all	2629	0	0.0
T2T00_1	chromosome	chr16	all	3343	0	0.0
T2T00_1	chromosome	chr17	all	2475	0	0.0
T2T00_1	chromosome	chr18	all	1844	0	0.0
T2T00_1	chromosome	chr19	all	1768	0	0.0
T2T00_1	chromosome	chr2	all	3192	0	0.0
T2T00_1	chromosome	chr20	all	1793	0	0.0
T2T00_1	chromosome	chr21	all	1776	0	0.0
T2T00_1	chromosome	chr22	all	2204	0	0.0
T2T00_1	chromosome	chr3	all	2795	0	0.0
T2T00_1	chromosome	chr4	all	2335	0	0.0
T2T00_1	chromosome	chr5	all	2730	0	0.0
T2T00_1	chromosome	chr6	all	2288	0	0.0
T2T00_1	chromosome	chr7	all	2478	0	0.0
T2T00_1	chromosome	chr8	all	2488	0	0.0
T2T00_1	chromosome	chr9	all	4902	0	0.0
T2T00_1	chromosome	chrX	all	942	0	0.0
T2T00_1	chromosome	chrY	all	742	0	0.0
T2T00_1	haplotype	haplotype1	BND	4	0	0.0
T2T00_1	haplotype	haplotype2	BND	10	0	0.0
T2T00_1	haplotype	both	DEL	5942	0	0.0
T2T00_1	haplotype	haplotype1	DEL	11761	0	0.0
T2T00_1	haplotype	haplotype2	DEL	12376	0	0.0
T2T00_1	haplotype	both	DUP:TANDEM	1	0	0.0
T2T00_1	haplotype	haplotype1	DUP:TANDEM	10	0	0.0
T2T00_1	haplotype	haplotype2	DUP:TANDEM	16	0	0.0
T2T00_1	haplotype	both	INS	5223	0	0.0
T2T00_1	haplotype	haplotype1	INS	11158	0	0.0
T2T00_1	haplotype	haplotype2	INS	12669	0	0.0
T2T00_1	haplotype	both	INV	8	0	0.0
T2T00_1	haplotype	haplotype1	INV	9	0	0.0
T2T00_1	haplotype	haplotype2	INV	13	0	0.0
T2T00_1	haplotype	both	all	11174	0	0.0
T2T00_1	haplotype	haplotype1	all	22942	0	0.0
T2T00_1	haplotype	haplotype2	all	25084	0	0.0
T2T00_1	phasing	phased	all	59200	0	0.0
T2T00_1	size_class	small (<50bp)	BND	14	0	0.0
T2T00_1	size_class	large (500bp-5kb)	DEL	8080	0	0.0
T2T00_1	size_class	massive (>50kb)	DEL	72	0	0.0
T2T00_1	size_class	medium (50-500bp)	DEL	14522	0	0.0
T2T00_1	size_class	small (<50bp)	DEL	6592	0	0.0
T2T00_1	size_class	very_large (5kb-50kb)	DEL	813	0	0.0
T2T00_1	size_class	large (500bp-5kb)	DUP:TANDEM	21	0	0.0
T2T00_1	size_class	medium (50-500bp)	DUP:TANDEM	6	0	0.0
T2T00_1	size_class	large (500bp-5kb)	INS	6785	0	0.0
T2T00_1	size_class	massive (>50kb)	INS	113	0	0.0
T2T00_1	size_class	medium (50-500bp)	INS	14956	0	0.0
T2T00_1	size_class	small (<50bp)	INS	6399	0	0.0
T2T00_1	size_class	very_large (5kb-50kb)	INS	797	0	0.0
T2T00_1	size_class	small (<50bp)	INV	30	0	0.0
T2T00_1	size_class	large (500bp-5kb)	all	14886	0	0.0
T2T00_1	size_class	massive (>50kb)	all	185	0	0.0
T2T00_1	size_class	medium (50-500bp)	all	29484	0	0.0
T2T00_1	size_class	small (<50bp)	all	13035	0	0.0
T2T00_1	size_class	very_large (5kb-50kb)	all	1610	0	0.0
T2T00_1	sv_type	BND	BND	14	0	0.0
T2T00_1	sv_type	DEL	DEL	30079	29347220	975.6713986502212
T2T00_1	sv_type	DUP:TANDEM	DUP:TANDEM	27	26473	980.4814814814816
T2T00_1	sv_type	INS	INS	29050	32398462	1115.265473321859
T2T00_1	sv_type	INV	INV	30	0	0.0
T2T00_1	total	all_svs	all	59200	61772155	1043.4485641891893
T2T00_1	zygosity	HET	BND	14	0	0.0
T2T00_1	zygosity	ALT_HOM	DEL	5942	0	0.0
T2T00_1	zygosity	HET	DEL	24137	0	0.0
T2T00_1	zygosity	ALT_HOM	DUP:TANDEM	1	0	0.0
T2T00_1	zygosity	HET	DUP:TANDEM	26	0	0.0
T2T00_1	zygosity	ALT_HOM	INS	5223	0	0.0
T2T00_1	zygosity	HET	INS	23827	0	0.0
T2T00_1	zygosity	ALT_HOM	INV	8	0	0.0
T2T00_1	zygosity	HET	INV	22	0	0.0
T2T00_1	zygosity	ALT_HOM	all	11174	0	0.0
T2T00_1	zygosity	HET	all	48026	0	0.0
T2T00_2	chromosome	chr1	DEL	2337	0	0.0
T2T00_2	chromosome	chr10	DEL	1300	0	0.0
T2T00_2	chromosome	chr11	DEL	1013	0	0.0
T2T00_2	chromosome	chr12	DEL	936	0	0.0
T2T00_2	chromosome	chr13	DEL	1700	0	0.0
T2T00_2	chromosome	chr14	DEL	1002	0	0.0
T2T00_2	chromosome	chr15	DEL	1146	0	0.0
T2T00_2	chromosome	chr16	DEL	1805	0	0.0
T2T00_2	chromosome	chr17	DEL	1187	0	0.0
T2T00_2	chromosome	chr18	DEL	886	0	0.0
T2T00_2	chromosome	chr19	DEL	754	0	0.0
T2T00_2	chromosome	chr2	DEL	1730	0	0.0
T2T00_2	chromosome	chr20	DEL	1055	0	0.0
T2T00_2	chromosome	chr21	DEL	744	0	0.0
T2T00_2	chromosome	chr22	DEL	973	0	0.0
T2T00_2	chromosome	chr3	DEL	1553	0	0.0
T2T00_2	chromosome	chr4	DEL	1114	0	0.0
T2T00_2	chromosome	chr5	DEL	1288	0	0.0
T2T00_2	chromosome	chr6	DEL	890	0	0.0
T2T00_2	chromosome	chr7	DEL	1314	0	0.0
T2T00_2	chromosome	chr8	DEL	1054	0	0.0
T2T00_2	chromosome	chr9	DEL	2936	0	0.0
T2T00_2	chromosome	chrX	DEL	786	0	0.0
T2T00_2	chromosome	chrY	DEL	1	0	0.0
T2T00_2	chromosome	chr1	INS	2369	0	0.0
T2T00_2	chromosome	chr10	INS	1197	0	0.0
T2T00_2	chromosome	chr11	INS	976	0	0.0
T2T00_2	chromosome	chr12	INS	876	0	0.0
T2T00_2	chromosome	chr13	INS	1545	0	0.0
T2T00_2	chromosome	chr14	INS	886	0	0.0
T2T00_2	chromosome	chr15	INS	1055	0	0.0
T2T00_2	chromosome	chr16	INS	1691	0	0.0
T2T00_2	chromosome	chr17	INS	876	0	0.0
T2T00_2	chromosome	chr18	INS	832	0	0.0
T2T00_2	chromosome	chr19	INS	799	0	0.0
T2T00_2	chromosome	chr2	INS	1780	0	0.0
T2T00_2	chromosome	chr20	INS	912	0	0.0
T2T00_2	chromosome	chr21	INS	803	0	0.0
T2T00_2	chromosome	chr22	INS	903	0	0.0
T2T00_2	chromosome	chr3	INS	1540	0	0.0
T2T00_2	chromosome	chr4	INS	1261	0	0.0
T2T00_2	chromosome	chr5	INS	1211	0	0.0
T2T00_2	chromosome	chr6	INS	1002	0	0.0
T2T00_2	chromosome	chr7	INS	1237	0	0.0
T2T00_2	chromosome	chr8	INS	1071	0	0.0
T2T00_2	chromosome	chr9	INS	3046	0	0.0
T2T00_2	chromosome	chrX	INS	785	0	0.0
T2T00_2	chromosome	chr1	all	4707	0	0.0
T2T00_2	chromosome	chr10	all	2499	0	0.0
T2T00_2	chromosome	chr11	all	1990	0	0.0
T2T00_2	chromosome	chr12	all	1812	0	0.0
T2T00_2	chromosome	chr13	all	3245	0	0.0
T2T00_2	chromosome	chr14	all	1890	0	0.0
T2T00_2	chromosome	chr15	all	2202	0	0.0
T2T00_2	chromosome	chr16	all	3499	0	0.0
T2T00_2	chromosome	chr17	all	2067	0	0.0
T2T00_2	chromosome	chr18	all	1719	0	0.0
T2T00_2	chromosome	chr19	all	1555	0	0.0
T2T00_2	chromosome	chr2	all	3518	0	0.0
T2T00_2	chromosome	chr20	all	1973	0	0.0
T2T00_2	chromosome	chr21	all	1548	0	0.0
T2T00_2	chromosome	chr22	all	1876	0	0.0
T2T00_2	chromosome	chr3	all	3093	0	0.0
T2T00_2	chromosome	chr4	all	2376	0	0.0
T2T00_2	chromosome	chr5	all	2503	0	0.0
T2T00_2	chromosome	chr6	all	1897	0	0.0
T2T00_2	chromosome	chr7	all	2552	0	0.0
T2T00_2	chromosome	chr8	all	2126	0	0.0
T2T00_2	chromosome	chr9	all	5987	0	0.0
T2T00_2	chromosome	chrX	all	1573	0	0.0
T2T00_2	chromosome	chrY	all	1	0	0.0
T2T00_2	haplotype	haplotype1	BND	2	0	0.0
T2T00_2	haplotype	haplotype2	BND	2	0	0.0
T2T00_2	haplotype	both	DEL	5194	0	0.0
T2T00_2	haplotype	haplotype1	DEL	11438	0	0.0
T2T00_2	haplotype	haplotype2	DEL	12872	0	0.0
T2T00_2	haplotype	haplotype1	DUP:TANDEM	4	0	0.0
T2T00_2	haplotype	haplotype2	DUP:TANDEM	10	0	0.0
T2T00_2	haplotype	both	INS	4642	0	0.0
T2T00_2	haplotype	haplotype1	INS	11589	0	0.0
T2T00_2	haplotype	haplotype2	INS	12422	0	0.0
T2T00_2	haplotype	both	INV	4	0	0.0
T2T00_2	haplotype	haplotype1	INV	12	0	0.0
T2T00_2	haplotype	haplotype2	INV	17	0	0.0
T2T00_2	haplotype	both	all	9840	0	0.0
T2T00_2	haplotype	haplotype1	all	23045	0	0.0
T2T00_2	haplotype	haplotype2	all	25323	0	0.0
T2T00_2	phasing	phased	all	58208	0	0.0
T2T00_2	size_class	small (<50bp)	BND	4	0	0.0
T2T00_2	size_class	large (500bp-5kb)	DEL	6912	0	0.0
T2T00_2	size_class	massive (>50kb)	DEL	63	0	0.0
T2T00_2	size_class	medium (50-500bp)	DEL	14992	0	0.0
T2T00_2	size_class	small (<50bp)	DEL	6780	0	0.0
T2T00_2	size_class	very_large (5kb-50kb)	DEL	757	0	0.0
T2T00_2	size_class	large (500bp-5kb)	DUP:TANDEM	7	0	0.0
T2T00_2	size_class	massive (>50kb)	DUP:TANDEM	1	0	0.0
T2T00_2	size_class	medium (50-500bp)	DUP:TANDEM	5	0	0.0
T2T00_2	size_class	very_large (5kb-50kb)	DUP:TANDEM	1	0	0.0
T2T00_2	size_class	large (500bp-5kb)	INS	6272	0	0.0
T2T00_2	size_class	massive (>50kb)	INS	127	0	0.0
T2T00_2	size_class	medium (50-500bp)	INS	14781	0	0.0
T2T00_2	size_class	small (<50bp)	INS	6740	0	0.0
T2T00_2	size_class	very_large (5kb-50kb)	INS	733	0	0.0
T2T00_2	size_class	small (<50bp)	INV	33	0	0.0
T2T00_2	size_class	large (500bp-5kb)	all	13191	0	0.0
T2T00_2	size_class	massive (>50kb)	all	191	0	0.0
T2T00_2	size_class	medium (50-500bp)	all	29778	0	0.0
T2T00_2	size_class	small (<50bp)	all	13557	0	0.0
T2T00_2	size_class	very_large (5kb-50kb)	all	1491	0	0.0
T2T00_2	sv_type	BND	BND	4	0	0.0
T2T00_2	sv_type	DEL	DEL	29504	26972909	914.2119373644252
T2T00_2	sv_type	DUP:TANDEM	DUP:TANDEM	14	120249	8589.214285714286
T2T00_2	sv_type	INS	INS	28653	31503694	1099.4902453495272
T2T00_2	sv_type	INV	INV	33	0	0.0
T2T00_2	total	all_svs	all	58208	58596852	1006.680387575591
T2T00_2	zygosity	HET	BND	4	0	0.0
T2T00_2	zygosity	ALT_HOM	DEL	5194	0	0.0
T2T00_2	zygosity	HET	DEL	24310	0	0.0
T2T00_2	zygosity	HET	DUP:TANDEM	14	0	0.0
T2T00_2	zygosity	ALT_HOM	INS	4642	0	0.0
T2T00_2	zygosity	HET	INS	24011	0	0.0
T2T00_2	zygosity	ALT_HOM	INV	4	0	0.0
T2T00_2	zygosity	HET	INV	29	0	0.0
T2T00_2	zygosity	ALT_HOM	all	9840	0	0.0
T2T00_2	zygosity	HET	all	48368	0	0.0
T2T01	chromosome	chr1	DEL	2101	0	0.0
T2T01	chromosome	chr10	DEL	1193	0	0.0
T2T01	chromosome	chr11	DEL	1032	0	0.0
T2T01	chromosome	chr12	DEL	1158	0	0.0
T2T01	chromosome	chr13	DEL	1015	0	0.0
T2T01	chromosome	chr14	DEL	906	0	0.0
T2T01	chromosome	chr15	DEL	1160	0	0.0
T2T01	chromosome	chr16	DEL	2278	0	0.0
T2T01	chromosome	chr17	DEL	1088	0	0.0
T2T01	chromosome	chr18	DEL	1011	0	0.0
T2T01	chromosome	chr19	DEL	906	0	0.0
T2T01	chromosome	chr2	DEL	1689	0	0.0
T2T01	chromosome	chr20	DEL	1010	0	0.0
T2T01	chromosome	chr21	DEL	673	0	0.0
T2T01	chromosome	chr22	DEL	961	0	0.0
T2T01	chromosome	chr3	DEL	1118	0	0.0
T2T01	chromosome	chr4	DEL	1053	0	0.0
T2T01	chromosome	chr5	DEL	1301	0	0.0
T2T01	chromosome	chr6	DEL	1066	0	0.0
T2T01	chromosome	chr7	DEL	1350	0	0.0
T2T01	chromosome	chr8	DEL	1252	0	0.0
T2T01	chromosome	chr9	DEL	2957	0	0.0
T2T01	chromosome	chrX	DEL	803	0	0.0
T2T01	chromosome	chr1	INS	2178	0	0.0
T2T01	chromosome	chr10	INS	1231	0	0.0
T2T01	chromosome	chr11	INS	950	0	0.0
T2T01	chromosome	chr12	INS	1096	0	0.0
T2T01	chromosome	chr13	INS	925	0	0.0
T2T01	chromosome	chr14	INS	868	0	0.0
T2T01	chromosome	chr15	INS	999	0	0.0
T2T01	chromosome	chr16	INS	1923	0	0.0
T2T01	chromosome	chr17	INS	810	0	0.0
T2T01	chromosome	chr18	INS	941	0	0.0
T2T01	chromosome	chr19	INS	835	0	0.0
T2T01	chromosome	chr2	INS	1740	0	0.0
T2T01	chromosome	chr20	INS	889	0	0.0
T2T01	chromosome	chr21	INS	711	0	0.0
T2T01	chromosome	chr22	INS	950	0	0.0
T2T01	chromosome	chr3	INS	1146	0	0.0
T2T01	chromosome	chr4	INS	1300	0	0.0
T2T01	chromosome	chr5	INS	1188	0	0.0
T2T01	chromosome	chr6	INS	1083	0	0.0
T2T01	chromosome	chr7	INS	1283	0	0.0
T2T01	chromosome	chr8	INS	1196	0	0.0
T2T01	chromosome	chr9	INS	2824	0	0.0
T2T01	chromosome	chrX	INS	792	0	0.0
T2T01	chromosome	chrY	INS	2	0	0.0
T2T01	chromosome	chr1	all	4287	0	0.0
T2T01	chromosome	chr10	all	2425	0	0.0
T2T01	chromosome	chr11	all	1987	0	0.0
T2T01	chromosome	chr12	all	2258	0	0.0
T2T01	chromosome	chr13	all	1940	0	0.0
T2T01	chromosome	chr14	all	1776	0	0.0
T2T01	chromosome	chr15	all	2160	0	0.0
T2T01	chromosome	chr16	all	4204	0	0.0
T2T01	chromosome	chr17	all	1901	0	0.0
T2T01	chromosome	chr18	all	1952	0	0.0
T2T01	chromosome	chr19	all	1741	0	0.0
T2T01	chromosome	chr2	all	3435	0	0.0
T2T01	chromosome	chr20	all	1901	0	0.0
T2T01	chromosome	chr21	all	1386	0	0.0
T2T01	chromosome	chr22	all	1912	0	0.0
T2T01	chromosome	chr3	all	2264	0	0.0
T2T01	chromosome	chr4	all	2356	0	0.0
T2T01	chromosome	chr5	all	2493	0	0.0
T2T01	chromosome	chr6	all	2154	0	0.0
T2T01	chromosome	chr7	all	2635	0	0.0
T2T01	chromosome	chr8	all	2451	0	0.0
T2T01	chromosome	chr9	all	5785	0	0.0
T2T01	chromosome	chrX	all	1599	0	0.0
T2T01	chromosome	chrY	all	2	0	0.0
T2T01	haplotype	haplotype1	BND	8	0	0.0
T2T01	haplotype	haplotype2	BND	2	0	0.0
T2T01	haplotype	both	DEL	5112	0	0.0
T2T01	haplotype	haplotype1	DEL	12061	0	0.0
T2T01	haplotype	haplotype2	DEL	11908	0	0.0
T2T01	haplotype	haplotype1	DUP:TANDEM	6	0	0.0
T2T01	haplotype	haplotype2	DUP:TANDEM	13	0	0.0
T2T01	haplotype	both	INS	4636	0	0.0
T2T01	haplotype	haplotype1	INS	11575	0	0.0
T2T01	haplotype	haplotype2	INS	11649	0	0.0
T2T01	haplotype	both	INV	7	0	0.0
T2T01	haplotype	haplotype1	INV	13	0	0.0
T2T01	haplotype	haplotype2	INV	14	0	0.0
T2T01	haplotype	both	all	9755	0	0.0
T2T01	haplotype	haplotype1	all	23663	0	0.0
T2T01	haplotype	haplotype2	all	23586	0	0.0
T2T01	phasing	phased	all	57004	0	0.0
T2T01	size_class	small (<50bp)	BND	10	0	0.0
T2T01	size_class	large (500bp-5kb)	DEL	7879	0	0.0
T2T01	size_class	massive (>50kb)	DEL	68	0	0.0
T2T01	size_class	medium (50-500bp)	DEL	13831	0	0.0
T2T01	size_class	small (<50bp)	DEL	6456	0	0.0
T2T01	size_class	very_large (5kb-50kb)	DEL	847	0	0.0
T2T01	size_class	large (500bp-5kb)	DUP:TANDEM	13	0	0.0
T2T01	size_class	medium (50-500bp)	DUP:TANDEM	6	0	0.0
T2T01	size_class	large (500bp-5kb)	INS	6774	0	0.0
T2T01	size_class	massive (>50kb)	INS	67	0	0.0
T2T01	size_class	medium (50-500bp)	INS	13824	0	0.0
T2T01	size_class	small (<50bp)	INS	6427	0	0.0
T2T01	size_class	very_large (5kb-50kb)	INS	768	0	0.0
T2T01	size_class	small (<50bp)	INV	34	0	0.0
T2T01	size_class	large (500bp-5kb)	all	14666	0	0.0
T2T01	size_class	massive (>50kb)	all	135	0	0.0
T2T01	size_class	medium (50-500bp)	all	27661	0	0.0
T2T01	size_class	small (<50bp)	all	12927	0	0.0
T2T01	size_class	very_large (5kb-50kb)	all	1615	0	0.0
T2T01	sv_type	BND	BND	10	0	0.0
T2T01	sv_type	DEL	DEL	29081	30084950	1034.5225404903545
T2T01	sv_type	DUP:TANDEM	DUP:TANDEM	19	20503	1079.1052631578948
T2T01	sv_type	INS	INS	27860	27370651	982.4354271356784
T2T01	sv_type	INV	INV	34	0	0.0
T2T01	total	all_svs	all	57004	57476104	1008.2819451266578
