sample	category	subcategory	var_type	count	percentage
HG002	chromosome	chr4	SNV	267895	6.150068136405042
HG002	chromosome	chr5	SNV	244224	5.606652757779671
HG002	chromosome	chr6	SNV	261774	6.009548279509859
HG002	chromosome	chr7	SNV	234756	5.389295789133437
HG002	chromosome	chr8	SNV	218577	5.017874327818753
HG002	chromosome	chr9	SNV	184977	4.246518799036173
HG002	chromosome	chrX	SNV	99781	2.2906733933766272
HG002	chromosome	chr1	all	382240	7.093577921721224
HG002	chromosome	chr10	all	238608	4.4280672895198245
HG002	chromosome	chr11	all	298771	5.544567207122677
HG002	chromosome	chr12	all	227145	4.215337895116596
HG002	chromosome	chr13	all	185918	3.450250680333211
HG002	chromosome	chr14	all	208257	3.864815972278927
HG002	chromosome	chr15	all	227819	4.2278459306943486
HG002	chromosome	chr16	all	189668	3.519842866411211
HG002	chromosome	chr17	all	170060	3.1559592438465662
HG002	chromosome	chr18	all	135431	2.513317160727886
HG002	chromosome	chr19	all	149780	2.779604701536744
HG002	chromosome	chr2	all	363020	6.736894770676116
HG002	chromosome	chr20	all	149940	2.7825739681427386
HG002	chromosome	chr21	all	82325	1.527780458365686
HG002	chromosome	chr22	all	158406	2.93968528743243
HG002	chromosome	chr3	all	338753	6.286549816128166
HG002	chromosome	chr4	all	332361	6.167927615218679
HG002	chromosome	chr5	all	305121	5.66240997554809
HG002	chromosome	chr6	all	322788	5.9902726825987616
HG002	chromosome	chr7	all	293490	5.446562851208566
HG002	chromosome	chr8	all	267644	4.966914946842705
HG002	chromosome	chr9	all	237463	4.406818475370676
HG002	chromosome	chrX	all	123528	2.2924222831581718
HG002	filter	GAP1	all	287783	5.340652822955994
HG002	filter	GAP2	all	119185	2.211825252721704
HG002	filter	HET1	all	4255	0.0789639338031702
HG002	filter	HET2	all	7097	0.1317055318921503
HG002	filter	PASS	all	4970216	92.23685245862698
HG002	haplotype	both	DEL	123196	23.58734589706623
HG002	haplotype	haplotype1	DEL	192751	36.90448154976957
HG002	haplotype	haplotype2	DEL	206350	39.508172553164194
HG002	haplotype	both	INS	118438	23.301035815815617
HG002	haplotype	haplotype1	INS	188230	37.03164500929578
HG002	haplotype	haplotype2	INS	201627	39.6673191748886
HG002	haplotype	haplotype1	MNV	994	50.30364372469636
HG002	haplotype	haplotype2	MNV	982	49.69635627530364
HG002	haplotype	both	SNV	1273589	29.2377951353178
HG002	haplotype	haplotype1	SNV	1494777	34.3156102156857
HG002	haplotype	haplotype2	SNV	1587602	36.4465946489965
HG002	haplotype	both	all	1515223	28.119381590843968
HG002	haplotype	haplotype1	all	1876752	34.82860650833548
HG002	haplotype	haplotype2	all	1996561	37.05201190082056
HG002	indel_size	11-20bp	DEL	32276	6.179625768480386
HG002	indel_size	1bp	DEL	216936	41.534988713318285
HG002	indel_size	2-5bp	DEL	190538	36.480776263313786
HG002	indel_size	21-50bp	DEL	16525	3.163908657334812
HG002	indel_size	6-10bp	DEL	49549	9.48674796140893
HG002	indel_size	>50bp	DEL	16473	3.153952636143803
HG002	indel_size	11-20bp	INS	31173	6.132855920282513
HG002	indel_size	1bp	INS	214626	42.22469235384963
HG002	indel_size	2-5bp	INS	182237	35.85260527843083
HG002	indel_size	21-50bp	INS	16412	3.228833649750637
HG002	indel_size	6-10bp	INS	47963	9.436055833718608
HG002	indel_size	>50bp	INS	15884	3.1249569639677746
HG002	indel_size	11-20bp	all	63449	1.1774812305234668
HG002	indel_size	1bp	all	431562	8.008891468851651
HG002	indel_size	2-5bp	all	372775	6.917927244060354
HG002	indel_size	21-50bp	all	32937	0.6112420887602866
HG002	indel_size	6-10bp	all	97512	1.8096195330234408
HG002	indel_size	>50bp	all	32357	0.600478497313556
HG002	phasing	phased	DEL	522297	100.0
HG002	phasing	phased	INS	508295	100.0
HG002	phasing	phased	MNV	1976	100.0
HG002	phasing	phased	SNV	4355968	100.0
HG002	phasing	phased	all	5388536	100.0
HG002	ti_tv	transitions	SNV	2713937	1.652792791366302
HG002	ti_tv	transversions	SNV	1642031	1.652792791366302
HG002	total	all_variants	all	5388536	100.0
HG002	variant_type	DEL	DEL	522297	9.692744003194932
HG002	variant_type	INS	INS	508295	9.432896059337825
HG002	variant_type	MNV	MNV	1976	0.0366704425840339
HG002	variant_type	SNV	SNV	4355968	80.83768949488321
HG002	zygosity	HET	DEL	399101	76.41265410293377
HG002	zygosity	HOM_ALT	DEL	123196	23.58734589706623
HG002	zygosity	HET	INS	389857	76.69896418418438
HG002	zygosity	HOM_ALT	INS	118438	23.301035815815617
HG002	zygosity	HET	MNV	1976	100.0
HG002	zygosity	HET	SNV	3082379	70.7622048646822
HG002	zygosity	HOM_ALT	SNV	1273589	29.2377951353178
HG002	zygosity	HET	all	3873313	71.88061840915603
HG002	zygosity	HOM_ALT	all	1515223	28.119381590843968
HG00272	allelic	biallelic	DEL	420923	80.39202579127101
HG00272	allelic	multiallelic	DEL	102665	19.607974208729
HG00272	allelic	biallelic	INS	407105	81.54070175016925
HG00272	allelic	multiallelic	INS	92161	18.459298249830752
HG00272	allelic	multiallelic	MNV	1932	100.0
HG00272	allelic	biallelic	SNV	4137751	96.96132842670426
HG00272	allelic	multiallelic	SNV	129673	3.03867157329574
HG00272	allelic	biallelic	all	4965779	93.83185852413264
HG00272	allelic	multiallelic	all	326431	6.16814147586736
HG00272	chromosome	chr1	DEL	39659	7.574466947294438
HG00272	chromosome	chr10	DEL	24374	4.655186902679206
HG00272	chromosome	chr11	DEL	22227	4.245131668411041
HG00272	chromosome	chr12	DEL	24183	4.618707838987906
HG00272	chromosome	chr13	DEL	18502	3.533694431499576
HG00272	chromosome	chr14	DEL	17100	3.265926644613704
HG00272	chromosome	chr15	DEL	19569	3.737480614528981
HG00272	chromosome	chr16	DEL	16452	3.142165213870448
HG00272	chromosome	chr17	DEL	17362	3.315965988525329
HG00272	chromosome	chr18	DEL	13529	2.5839018464899883
HG00272	chromosome	chr19	DEL	14711	2.809651863679076
HG00272	chromosome	chr2	DEL	38629	7.377747389168583
HG00272	chromosome	chr20	DEL	12240	2.3377159140392827
HG00272	chromosome	chr21	DEL	8312	1.5875077350894211
HG00272	chromosome	chr22	DEL	10949	2.091148001864061
HG00272	chromosome	chr3	DEL	33002	6.30304743424219
HG00272	chromosome	chr4	DEL	32302	6.169354530661512
HG00272	chromosome	chr5	DEL	29565	5.646615277661062
HG00272	chromosome	chr6	DEL	30842	5.89050933176467
HG00272	chromosome	chr7	DEL	30795	5.881532808238539
HG00272	chromosome	chr8	DEL	24690	4.715539699152769
HG00272	chromosome	chr9	DEL	24116	4.6059115182166135
HG00272	chromosome	chrX	DEL	20478	3.911090399321604
HG00272	chromosome	chr1	INS	38442	7.699703164245111
HG00272	chromosome	chr10	INS	23228	4.652429766897806
HG00272	chromosome	chr11	INS	21152	4.2366193572163935
HG00272	chromosome	chr12	INS	23136	4.634002715987069
HG00272	chromosome	chr13	INS	17896	3.584461990201616
HG00272	chromosome	chr14	INS	16435	3.2918324099778475
HG00272	chromosome	chr15	INS	18645	3.734482219898812
HG00272	chromosome	chr16	INS	15555	3.115573662136016
HG00272	chromosome	chr17	INS	16115	3.227738319853545
HG00272	chromosome	chr18	INS	12868	2.577383599123513
HG00272	chromosome	chr19	INS	13938	2.791698212976649
HG00272	chromosome	chr2	INS	36928	7.396458000344505
HG00272	chromosome	chr20	INS	11380	2.279346080045507
HG00272	chromosome	chr21	INS	7556	1.5134217030600925
HG00272	chromosome	chr22	INS	10359	2.074845873742654
HG00272	chromosome	chr3	INS	32055	6.420425184170362
HG00272	chromosome	chr4	INS	31218	6.252779079688983
HG00272	chromosome	chr5	INS	28226	5.653499337026755
HG00272	chromosome	chr6	INS	29410	5.890647470486674
HG00272	chromosome	chr7	INS	29249	5.858400131392885
HG00272	chromosome	chr8	INS	23402	4.687280928402895
HG00272	chromosome	chr9	INS	23053	4.617378311361079
HG00272	chromosome	chrX	INS	19020	3.809592481763228
HG00272	chromosome	chr1	SNV	291164	6.822945177231042
HG00272	chromosome	chr10	SNV	178007	4.171298656988385
HG00272	chromosome	chr11	SNV	234344	5.491462765359149
HG00272	chromosome	chr12	SNV	170677	3.999532270521983
HG00272	chromosome	chr13	SNV	137535	3.222904496951791
HG00272	chromosome	chr14	SNV	157420	3.68887647442579
HG00272	chromosome	chr15	SNV	178611	4.185452394699941
HG00272	chromosome	chr16	SNV	154545	3.621505620252405
HG00272	chromosome	chr17	SNV	135194	3.168047046649219
HG00272	chromosome	chr18	SNV	117088	2.7437629820706824
HG00272	chromosome	chr19	SNV	104314	2.444425489475618
HG00272	chromosome	chr2	SNV	289492	6.78376463177786
HG00272	chromosome	chr20	SNV	116604	2.732421245228972
HG00272	chromosome	chr21	SNV	62683	1.4688720877044326
HG00272	chromosome	chr22	SNV	137673	3.2261382979521134
HG00272	chromosome	chr3	SNV	270065	6.3285251242904375
HG00272	chromosome	chr4	SNV	265115	6.212530088409308
HG00272	chromosome	chr5	SNV	232650	5.451766686413162
HG00272	chromosome	chr6	SNV	246916	5.786066723156639
HG00272	chromosome	chr7	SNV	238826	5.596490997847882
HG00272	chromosome	chr8	SNV	212121	4.970703637604325
HG00272	chromosome	chr9	SNV	173126	4.056920521607415
HG00272	chromosome	chrX	SNV	163254	3.8255865833814497
HG00272	chromosome	chr1	all	369408	6.980221873281672
HG00272	chromosome	chr10	all	225705	4.264853435521266
HG00272	chromosome	chr11	all	277802	5.249262595399654
HG00272	chromosome	chr12	all	218067	4.120528096957603
HG00272	chromosome	chr13	all	174011	3.2880592417912364
HG00272	chromosome	chr14	all	191025	3.6095506414144567
HG00272	chromosome	chr15	all	216904	4.098552400603907
HG00272	chromosome	chr16	all	186601	3.525956075061269
HG00272	chromosome	chr17	all	168732	3.1883088539570426
HG00272	chromosome	chr18	all	143534	2.712175064859482
HG00272	chromosome	chr19	all	133019	2.513486804189554
HG00272	chromosome	chr2	all	365176	6.900255280875098
HG00272	chromosome	chr20	all	140269	2.650480612069438
HG00272	chromosome	chr21	all	78589	1.4849939817203022
HG00272	chromosome	chr22	all	159038	3.005133961048409
HG00272	chromosome	chr3	all	335246	6.33470705055166
HG00272	chromosome	chr4	all	328720	6.211393727762126
HG00272	chromosome	chr5	all	290553	5.490201635989502
HG00272	chromosome	chr6	all	307289	5.806440031669189
HG00272	chromosome	chr7	all	299000	5.649813593942795
HG00272	chromosome	chr8	all	260313	4.918795739398096
HG00272	chromosome	chr9	all	220380	4.164233845595696
HG00272	chromosome	chrX	all	202829	3.8325954563405458
HG00272	filter	GAP1	all	157364	2.9735025632013845
HG00272	filter	GAP2	all	122878	2.3218655344364643
HG00272	filter	HET1	all	11478	0.2168848174959043
HG00272	filter	HET2	all	9768	0.1845731745338903
HG00272	filter	PASS	all	4990722	94.30317391033236
HG00272	haplotype	both	DEL	133584	25.513189759887545
HG00272	haplotype	haplotype1	DEL	194487	37.1450453409933
HG00272	haplotype	haplotype2	DEL	195517	37.34176489911916
HG00272	haplotype	both	INS	126253	25.287722376448627
HG00272	haplotype	haplotype1	INS	186522	37.35924336926608
HG00272	haplotype	haplotype2	INS	186491	37.35303425428529
HG00272	haplotype	haplotype1	MNV	935	48.39544513457557
HG00272	haplotype	haplotype2	MNV	997	51.60455486542443
HG00272	haplotype	both	SNV	1304988	30.580228259483945
HG00272	haplotype	haplotype1	SNV	1471073	34.47215463005316
HG00272	haplotype	haplotype2	SNV	1491363	34.94761711046289
HG00272	haplotype	both	all	1564825	29.56846005732955
HG00272	haplotype	haplotype1	all	1853017	35.014048951194304
HG00272	haplotype	haplotype2	all	1874368	35.41749099147615
HG00272	indel_size	11-20bp	DEL	31833	6.079780285262458
HG00272	indel_size	1bp	DEL	221248	42.25612504488262
HG00272	indel_size	2-5bp	DEL	188976	36.09250021008884
HG00272	indel_size	21-50bp	DEL	16437	3.139300365936576
HG00272	indel_size	6-10bp	DEL	49301	9.415991199187149
HG00272	indel_size	>50bp	DEL	15793	3.016302894642352
HG00272	indel_size	11-20bp	INS	31037	6.216525859962425
HG00272	indel_size	1bp	INS	210087	42.079172224826046
HG00272	indel_size	2-5bp	INS	178920	35.83660814075062
HG00272	indel_size	21-50bp	INS	16320	3.268798596339426
HG00272	indel_size	6-10bp	INS	47744	9.56283824654593
HG00272	indel_size	>50bp	INS	15158	3.036056931575553
HG00272	indel_size	11-20bp	all	62870	1.1879725105390757
HG00272	indel_size	1bp	all	431335	8.150375740947544
HG00272	indel_size	2-5bp	all	367896	6.951651578452102
HG00272	indel_size	21-50bp	all	32757	0.6189663675477731
HG00272	indel_size	6-10bp	all	97045	1.8337329773383897
HG00272	indel_size	>50bp	all	30951	0.584840737612453
HG00272	phasing	phased	DEL	523588	100.0
HG00272	phasing	phased	INS	499266	100.0
HG00272	phasing	phased	MNV	1932	100.0
HG00272	phasing	phased	SNV	4267424	100.0
HG00272	phasing	phased	all	5292210	100.0
HG00272	ti_tv	transitions	SNV	2670141	1.671676841236024
HG00272	ti_tv	transversions	SNV	1597283	1.671676841236024
HG00272	total	all_variants	all	5292210	100.0
HG00272	variant_type	DEL	DEL	523588	9.89356053520174
HG00272	variant_type	INS	INS	499266	9.433979377235598
HG00272	variant_type	MNV	MNV	1932	0.0365064878377842
HG00272	variant_type	SNV	SNV	4267424	80.63595359972487
HG00272	zygosity	HET	DEL	390004	74.48681024011246
HG00272	zygosity	HOM_ALT	DEL	133584	25.513189759887545
HG00272	zygosity	HET	INS	373013	74.71227762355137
HG00272	zygosity	HOM_ALT	INS	126253	25.287722376448627
HG00272	zygosity	HET	MNV	1932	100.0
HG00272	zygosity	HET	SNV	2962436	69.41977174051605
HG00272	zygosity	HOM_ALT	SNV	1304988	30.580228259483945
HG00272	zygosity	HET	all	3727385	70.43153994267045
HG00272	zygosity	HOM_ALT	all	1564825	29.56846005732955
HG005	allelic	biallelic	DEL	421355	80.90627004151354
HG005	allelic	multiallelic	DEL	99439	19.093729958486467
HG005	allelic	biallelic	INS	417251	81.10449577324617
HG005	allelic	multiallelic	INS	97210	18.895504226753825
HG005	allelic	multiallelic	MNV	1910	100.0
HG005	allelic	biallelic	SNV	4210247	97.80643036068012
HG005	allelic	multiallelic	SNV	94426	2.193569639319874
HG005	allelic	biallelic	all	5048853	94.5152773258942
HG005	allelic	multiallelic	all	292985	5.484722674105804
HG005	chromosome	chr1	DEL	40157	7.710726314051238
HG005	chromosome	chr10	DEL	24974	4.795370146353452
HG005	chromosome	chr11	DEL	22251	4.272514660307147
HG005	chromosome	chr12	DEL	24092	4.626013356528684
HG005	chromosome	chr13	DEL	18338	3.5211619181480587
HG005	chromosome	chr14	DEL	18823	3.614288951101587
HG005	chromosome	chr15	DEL	18394	3.531914730200425
HG005	chromosome	chr16	DEL	16675	3.20184180309297
HG005	chromosome	chr17	DEL	16295	3.128876292737628
HG005	chromosome	chr18	DEL	13766	2.6432716198727326
HG005	chromosome	chr19	DEL	15675	3.0098273021578588
HG005	chromosome	chr2	DEL	39725	7.627776049647269
HG005	chromosome	chr20	DEL	12173	2.3373925198831014
HG005	chromosome	chr21	DEL	8480	1.628282967929738
HG005	chromosome	chr22	DEL	9928	1.9063199652837783
HG005	chromosome	chr3	DEL	33348	6.403299577184068
HG005	chromosome	chr4	DEL	32560	6.251992150447201
HG005	chromosome	chr5	DEL	29992	5.758898912045838
HG005	chromosome	chr6	DEL	31150	5.981251704128695
HG005	chromosome	chr7	DEL	30605	5.87660380111906
HG005	chromosome	chr8	DEL	24290	4.664032227713837
HG005	chromosome	chr9	DEL	26500	5.088384274780432
HG005	chromosome	chrX	DEL	12603	2.419958755285199
HG005	chromosome	chr1	INS	40039	7.782708504629117
HG005	chromosome	chr10	INS	24396	4.742050417815928
HG005	chromosome	chr11	INS	21937	4.264074439073127
HG005	chromosome	chr12	INS	24250	4.71367120150993
HG005	chromosome	chr13	INS	18069	3.5122195851580584
HG005	chromosome	chr14	INS	18201	3.537877506749783
HG005	chromosome	chr15	INS	18250	3.547402038249741
HG005	chromosome	chr16	INS	16623	3.2311487168123527
HG005	chromosome	chr17	INS	16109	3.1312383251597304
HG005	chromosome	chr18	INS	13443	2.613026060284453
HG005	chromosome	chr19	INS	15293	2.9726257189563445
HG005	chromosome	chr2	INS	39633	7.703790957915177
HG005	chromosome	chr20	INS	11470	2.229517883765728
HG005	chromosome	chr21	INS	8351	1.6232522970643062
HG005	chromosome	chr22	INS	9449	1.8366795539409209
HG005	chromosome	chr3	INS	32995	6.413508506961656
HG005	chromosome	chr4	INS	32448	6.307183634911101
HG005	chromosome	chr5	INS	29636	5.760592153729826
HG005	chromosome	chr6	INS	31178	6.060323328687694
HG005	chromosome	chr7	INS	29685	5.770116685229784
HG005	chromosome	chr8	INS	23962	4.657690281673441
HG005	chromosome	chr9	INS	26366	5.124975459753022
HG005	chromosome	chrX	INS	12678	2.464326741968779
HG005	chromosome	chr1	SNV	307143	7.135106429686994
HG005	chromosome	chr10	SNV	184655	4.2896405836169205
HG005	chromosome	chr11	SNV	212348	4.93296471067605
HG005	chromosome	chr12	SNV	172138	3.998863560600305
HG005	chromosome	chr13	SNV	143378	3.330752417198705
HG005	chromosome	chr14	SNV	183484	4.262437588174526
HG005	chromosome	chr15	SNV	169379	3.934770422747559
HG005	chromosome	chr16	SNV	141941	3.297370090596893
HG005	chromosome	chr17	SNV	122427	2.844048781405696
HG005	chromosome	chr18	SNV	119363	2.7728703202310605
HG005	chromosome	chr19	SNV	115296	2.678391599083136
HG005	chromosome	chr2	SNV	301039	6.993307040976167
HG005	chromosome	chr20	SNV	116419	2.7044795272486435
HG005	chromosome	chr21	SNV	71862	1.6693950969098
HG005	chromosome	chr22	SNV	127054	2.9515366207839717
HG005	chromosome	chr3	SNV	278042	6.459073662505839
HG005	chromosome	chr4	SNV	273357	6.350238450167992
HG005	chromosome	chr5	SNV	235338	5.467035475168497
HG005	chromosome	chr6	SNV	262194	6.090915616586905
HG005	chromosome	chr7	SNV	248310	5.768382406747272
HG005	chromosome	chr8	SNV	209278	4.861646866091803
HG005	chromosome	chr9	SNV	200327	4.653710049520603
HG005	chromosome	chrX	SNV	109901	2.553062683274665
HG005	chromosome	chr1	all	387466	7.253421013516322
HG005	chromosome	chr10	all	234117	4.382704979072746
HG005	chromosome	chr11	all	256609	4.803758556511823
HG005	chromosome	chr12	all	220579	4.129271610258491
HG005	chromosome	chr13	all	179852	3.366856127048405
HG005	chromosome	chr14	all	220596	4.1295898527810095
HG005	chromosome	chr15	all	206081	3.857866898996188
HG005	chromosome	chr16	all	175290	3.2814548101234067
HG005	chromosome	chr17	all	154914	2.9000130666635715
HG005	chromosome	chr18	all	146629	2.744916637307234
HG005	chromosome	chr19	all	146324	2.7392069920503017
HG005	chromosome	chr2	all	380523	7.123447023290486
HG005	chromosome	chr20	all	140111	2.622898710144336
HG005	chromosome	chr21	all	88714	1.660739243683541
HG005	chromosome	chr22	all	146472	2.7419775740110426
HG005	chromosome	chr3	all	344510	6.449278319559672
HG005	chromosome	chr4	all	338503	6.336826388220683
HG005	chromosome	chr5	all	295077	5.523885224523844
HG005	chromosome	chr6	all	324631	6.0771404898463794
HG005	chromosome	chr7	all	308755	5.779939414111772
HG005	chromosome	chr8	all	257627	4.822815667566108
HG005	chromosome	chr9	all	253274	4.741326861653236
HG005	chromosome	chrX	all	135184	2.5306645390594027
HG005	filter	GAP1	all	270228	5.058708257345131
HG005	filter	GAP2	all	191501	3.584927135566448
HG005	filter	HET1	all	8328	0.1559013957368231
HG005	filter	HET2	all	15613	0.2922776767097766
HG005	filter	PASS	all	4856168	90.90818553464182
HG005	haplotype	both	DEL	149748	28.753787486030944
HG005	haplotype	haplotype1	DEL	181446	34.840263136672085
HG005	haplotype	haplotype2	DEL	189600	36.40594937729698
HG005	haplotype	both	INS	145898	28.359389730222507
HG005	haplotype	haplotype1	INS	180831	35.1496031769172
HG005	haplotype	haplotype2	INS	187732	36.49100709286029
HG005	haplotype	haplotype1	MNV	951	49.79057591623037
HG005	haplotype	haplotype2	MNV	959	50.20942408376964
HG005	haplotype	both	SNV	1465527	34.04502502280661
HG005	haplotype	haplotype1	SNV	1411100	32.78065488365783
HG005	haplotype	haplotype2	SNV	1428046	33.17432009353556
HG005	haplotype	both	all	1761173	32.96941988880981
HG005	haplotype	haplotype1	all	1774328	33.21568344079323
HG005	haplotype	haplotype2	all	1806337	33.81489667039696
HG005	indel_size	11-20bp	DEL	31542	6.056521388495259
HG005	indel_size	1bp	DEL	217857	41.83170313022039
HG005	indel_size	2-5bp	DEL	189253	36.339320345472494
HG005	indel_size	21-50bp	DEL	16728	3.2120185716425302
HG005	indel_size	6-10bp	DEL	49582	9.520462985364654
HG005	indel_size	>50bp	DEL	15832	3.039973578804671
HG005	indel_size	11-20bp	INS	31512	6.125245645442512
HG005	indel_size	1bp	INS	217582	42.29319618007973
HG005	indel_size	2-5bp	INS	184256	35.81534849094489
HG005	indel_size	21-50bp	INS	16945	3.29373849524065
HG005	indel_size	6-10bp	INS	49056	9.535416678815304
HG005	indel_size	>50bp	INS	15110	2.937054509476909
HG005	indel_size	11-20bp	all	63054	1.180380236165904
HG005	indel_size	1bp	all	435439	8.15148269191241
HG005	indel_size	2-5bp	all	373509	6.992143902529429
HG005	indel_size	21-50bp	all	33673	0.6303635565136944
HG005	indel_size	6-10bp	all	98638	1.8465179962402452
HG005	indel_size	>50bp	all	30942	0.5792388312786723
HG005	phasing	phased	DEL	520794	100.0
HG005	phasing	phased	INS	514461	100.0
HG005	phasing	phased	MNV	1910	100.0
HG005	phasing	phased	SNV	4304673	100.0
HG005	phasing	phased	all	5341838	100.0
HG005	ti_tv	transitions	SNV	2720265	1.7168967841616554
HG005	ti_tv	transversions	SNV	1584408	1.7168967841616554
HG005	total	all_variants	all	5341838	100.0
HG005	variant_type	DEL	DEL	520794	9.749340957176162
HG005	variant_type	INS	INS	514461	9.630786257464193
HG005	variant_type	MNV	MNV	1910	0.0357554834122637
HG005	variant_type	SNV	SNV	4304673	80.58411730194737
HG005	zygosity	HET	DEL	371046	71.24621251396906
HG005	zygosity	HOM_ALT	DEL	149748	28.753787486030944
HG005	zygosity	HET	INS	368563	71.6406102697775
HG005	zygosity	HOM_ALT	INS	145898	28.359389730222507
HG005	zygosity	HET	MNV	1910	100.0
HG005	zygosity	HET	SNV	2839146	65.95497497719339
HG005	zygosity	HOM_ALT	SNV	1465527	34.04502502280661
HG005	zygosity	HET	all	3580665	67.03058011119019
HG005	zygosity	HOM_ALT	all	1761173	32.96941988880981
HG00639	allelic	biallelic	DEL	441339	79.15159428035446
HG00639	allelic	multiallelic	DEL	116248	20.848405719645545
HG00639	allelic	biallelic	INS	430520	80.40790407530537
HG00639	allelic	multiallelic	INS	104900	19.592095924694632
HG00639	allelic	multiallelic	MNV	2150	100.0
HG00639	allelic	biallelic	SNV	4422186	96.59306433303678
HG00639	allelic	multiallelic	SNV	155975	3.406935666963219
HG00639	allelic	biallelic	all	5294045	93.3147939177744
HG00639	allelic	multiallelic	all	379273	6.685206082225605
HG00639	chromosome	chr1	DEL	43065	7.72345840200722
HG00639	chromosome	chr10	DEL	27102	4.860586778386153
HG00639	chromosome	chr11	DEL	23953	4.295831861216277
HG00639	chromosome	chr12	DEL	24712	4.431954116577323
HG00639	chromosome	chr13	DEL	18927	3.394447861948001
HG00639	chromosome	chr14	DEL	19259	3.4539901396553363
HG00639	chromosome	chr15	DEL	20812	3.7325116977260944
HG00639	chromosome	chr16	DEL	17501	3.138703018542398
HG00639	chromosome	chr17	DEL	19083	3.4224255587020505
HG00639	chromosome	chr18	DEL	14286	2.562111383515039
HG00639	chromosome	chr19	DEL	15170	2.7206516651213173
HG00639	chromosome	chr2	DEL	42127	7.555233533063002
HG00639	chromosome	chr20	DEL	13052	2.340800628422112
HG00639	chromosome	chr21	DEL	10198	1.8289522531909816
