Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr12	200351	201073	Maternal	SLC6A12,RP11-283I3.2	Zink	84	1	0	0.11888	0	0.252	0.14696	Ignored:DidNotMeet_cpg_difference
chr12	3845430	3845920	Paternal	PARP11	Akbari	69	0	44	0	0.20017	0.46339	0.63909	Included
chr12	6454803	6455271	Maternal	CD27,CD27-AS1,LOC678655	Hernandez	9	2	0	0.26839	0	0.77541	0.50919	Included
chr12	14651159	14651402	Maternal	H2AFJ	Hernandez	13	0	0	0	0	0.16163	0.12233	Ignored:DidNotMeet_cpg_difference
chr12	30992265	30994810	Maternal	AC024940.1	Akbari	143	137	0	0.45031	0	0.47826	0.04142	Included
chr12	30996914	30997274	Maternal	AC024940.1	Akbari	21	21	0	0.79421	0	0.93986	0.14564	Included
chr12	96198127	96198449	Paternal	ELK3	Hernandez	7	0	7	0	0.55277	0.23592	0.7887	Included
chr12	130374845	130375163	Maternal	PIWIL1	Hernandez	40	40	0	0.19993	0	0.83888	0.63895	Included
chr13	19317211	19317685	Maternal	GJA3	Akbari	24	24	0	0.36346	0	0.73059	0.36713	Included
chr13	47537482	47542150	Maternal	RB1,PPP1R26P1	Akbari,Court,Hernandez,Joshi,Zink	258	0	248	0	0.72549	0.26355	0.9647	Included
chr13	47630529	47633749	Maternal	LPAR6,RB1	Akbari	29	0	23	0	0.58977	0.36309	0.85007	Included
chr13	59487091	59488917	Maternal	TARDBPP2	Akbari,Hernandez,Zink	39	0	34	0	0.57153	0.24114	0.75037	Included
chr13	98425642	98426046	Paternal	UBAC2	Akbari	18	0	0	0	0	0.53326	0.59788	Ignored:DidNotMeet_cpg_difference
chr13	100190731	100191002	Maternal	NALCN-AS1	Akbari	21	0	0	0	0	0.52459	0.48811	Ignored:DidNotMeet_cpg_difference
chr14	27997060	27998007	Maternal	NPAS3	Akbari,Zink	117	0	117	0	0.30926	0.18531	0.49456	Included
chr14	46476152	46476528	Maternal	PTGDR	Akbari	18	0	0	0	0	0.30141	0.47583	Ignored:DidNotMeet_cpg_difference
chr14	94961427	94961490	Paternal	DLK1	Joshi,Zink	7	0	0	0	0	0.38151	0.35828	Ignored:DidNotMeet_cpg_difference
chr14	95042558	95046625	Paternal	IG-DMR,MEG3,MEG3/DLK1	Akbari,Court,Hernandez,Zink	96	55	0	0.50777	0	0.91609	0.57501	Included
chr14	95058592	95063118	Paternal	MEG3,AL117190.1	Akbari,Court,Hernandez,Joshi,Zink	246	246	0	0.74424	0	0.94834	0.2041	Included
chr14	95135834	95136700	Maternal	MEG8,SNHG23	Zink	26	0	12	0	0.35445	0.17793	0.39143	Included
chr14	95139591	95140676	Maternal	MEG8,SNHG23	Akbari,Court,Hernandez,Zink	52	0	52	0	0.77864	0.10195	0.88058	Included
chr14	100719510	100719614	Maternal	IGHV3-37	Hernandez	10	0	0	0	0	0.86568	0.74979	Ignored:DidNotMeet_cpg_difference
chr15	21296256	21301762	Maternal	MIR4508,MKRN3	Akbari,Court,Hernandez,Joshi	109	0	23	0	0.24061	0.73008	0.82366	Included
chr15	21341062	21343880	Paternal	MKRN3	Zink	14	0	0	0	0	0.76497	0.64071	Ignored:DidNotMeet_cpg_difference
chr15	21363464	21363638	Maternal	MKRN3	Zink	10	0	10	0	0.35083	0.27976	0.63059	Included
chr15	21368503	21368715	Maternal	MKRN3	Zink	8	0	2	0	0.23624	0.67694	0.8894	Included
chr15	21377299	21377524	Maternal	MAGEL2	Zink	6	0	0	0	0	0.2088	0.4294	Ignored:DidNotMeet_cpg_difference
chr15	21381510	21383473	Maternal	MAGEL2	Akbari,Court,Hernandez,Joshi,Zink	64	0	56	0	0.6964	0.25844	0.89042	Included
chr15	21420762	21422619	Maternal	NDN	Akbari,Court,Hernandez,Joshi,Zink	116	0	110	0	0.54181	0.20129	0.72371	Included
chr15	21532265	21532875	Maternal	RNU6-741P	Zink	22	0	0	0	0	0.68889	0.79028	Ignored:DidNotMeet_cpg_difference
chr15	21563910	21564305	Paternal	RNU6-741P	Zink	6	0	0	0	0	0.78112	0.81667	Ignored:DidNotMeet_cpg_difference
chr15	21589212	21590074	Maternal	RP11-484P15.1	Zink	9	0	8	0	0.41252	0.15944	0.56139	Included
chr15	21591584	21596455	Maternal	RP11-484P15.1	Akbari,Zink,Zink	84	0	44	0	0.43716	0.53736	0.76334	Included
chr15	21603570	21604377	Maternal	RP11-484P15.1	Akbari,Zink	36	0	34	0	0.49704	0.14786	0.63455	Included
chr15	21611867	21613067	Maternal	RP11-484P15.1	Akbari,Zink	40	0	34	0	0.35639	0.13492	0.46466	Included
chr15	21617488	21617845	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.88132	0.80525	Ignored:DidNotMeet_cpg_difference
chr15	21630697	21633011	Maternal	PWRN4,RP11-484P15.1	Akbari,Joshi,Zink	59	0	31	0	0.42789	0.49994	0.74075	Included
chr15	21648478	21650220	Paternal	RP11-484P15.1	Zink	11	1	0	0.33068	0	0.80074	0.63057	Ignored:DidNotMeet_cpg_difference
chr15	21674147	21675281	Paternal	RP11-484P15.1	Zink	12	0	0	0	0	0.76825	0.66048	Ignored:DidNotMeet_cpg_difference
chr15	21743102	21743985	Paternal	PWRN4	Zink	7	0	0	0	0	0.74408	0.51506	Ignored:DidNotMeet_cpg_difference
chr15	21763297	21763709	Paternal	PWRN4	Zink	5	0	0	0	0	0.82854	0.67794	Ignored:DidNotMeet_cpg_difference
chr15	21784164	21785579	Paternal	PWRN4	Zink	12	4	0	0.49396	0	0.86655	0.57355	Included
chr15	21835134	21836136	Maternal	SNRPN_intragenic_CpG32,PWRN2	Akbari,Court,Zink	46	0	37	0	0.30569	0.22024	0.49573	Included
chr15	21890432	21891180	Paternal	PWRN2	Zink	8	0	0	0	0	0.77575	0.58651	Ignored:DidNotMeet_cpg_difference
chr15	21897209	21897954	Paternal	PWRN2	Zink	8	0	0	0	0	0.80394	0.63749	Ignored:DidNotMeet_cpg_difference
chr15	21908292	21909250	Paternal	PWRN2	Zink	9	6	0	0.46429	0	0.82988	0.47424	Included
chr15	22008923	22009869	Paternal	RP11-580I1.2	Zink	10	0	0	0	0	0.78798	0.66547	Ignored:DidNotMeet_cpg_difference
chr15	22160590	22161837	Maternal	SNRPN_intragenic_CpG29,PWRN3	Akbari,Court,Zink	53	0	39	0	0.45583	0.25463	0.592	Included
chr15	22211722	22212175	Maternal	SNRPN_intragenic_CpG30	Akbari,Court	31	0	31	0	0.36098	0.11642	0.4774	Included
chr15	22310237	22311050	Paternal	PWRN1	Zink	8	0	0	0	0	0.7529	0.64692	Ignored:DidNotMeet_cpg_difference
chr15	22312618	22313135	Paternal	PWRN1	Zink	7	1	0	0.28883	0	0.82054	0.60174	Included
chr15	22505473	22506455	Paternal	PWRN1,SNRPN	Hernandez,Zink	14	0	0	0	0	0.87286	0.74404	Ignored:DidNotMeet_cpg_difference
chr15	22508944	22510547	Maternal	SNRPN_intragenic_CpG40,SNRPN	Akbari,Court,Hernandez,Joshi,Zink	81	0	78	0	0.49942	0.11828	0.60958	Included
chr15	22560068	22561411	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	22	0	16	0	0.69581	0.27842	0.83355	Included
chr15	22583384	22585283	Maternal	SNRPN,RP11-385H1.1	Akbari,Court,Hernandez,Joshi,Zink	75	0	74	0	0.48257	0.2195	0.69941	Included
chr15	22593074	22595820	Maternal	SNRPN	Joshi,Zink	38	0	21	0	0.58808	0.45756	0.8493	Included
chr15	22614163	22616870	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	88	0	49	0	0.48984	0.47903	0.75968	Included
chr15	22647266	22647904	Paternal	SNRPN,AC090602.2	Zink	8	0	0	0	0	0.86823	0.76746	Ignored:DidNotMeet_cpg_difference
chr15	22688234	22693913	Maternal	SNURF,SNRPN,RP11-701H24.9	Akbari,Court,Hernandez,Joshi,Zink	149	0	122	0	0.88839	0.21008	0.92525	Included
chr15	22693914	22738212	Paternal	PWAR5,PWARSN,SNORD107,SNORD64,SNORD108,RP11-701H24.9,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	386	16	1	0.37669	0.43346	0.93089	0.81025	Ignored:DidNotMeet_cpg_difference
chr15	22739217	22767775	Paternal	SNHG14	Akbari,Zink	210	4	0	0.38634	0	0.9138	0.7877	Ignored:DidNotMeet_cpg_difference
chr15	22775157	22793910	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	217	3	0	0.52439	0	0.93301	0.855	Ignored:DidNotMeet_cpg_difference
chr15	22796137	22837398	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	576	11	0	0.42718	0	0.91698	0.82015	Ignored:DidNotMeet_cpg_difference
chr15	22877695	22880669	Paternal	SNHG14	Akbari	15	0	0	0	0	0.77608	0.58549	Ignored:DidNotMeet_cpg_difference
chr15	22917914	22920700	Paternal	SNORD115Cluster	Joshi,Zink	49	0	0	0	0	0.90289	0.85069	Ignored:DidNotMeet_cpg_difference
chr15	27466585	27466749	Maternal	AC022613.1	Hernandez	17	0	3	0	0.19979	0.32892	0.5175	Included
chr15	42830610	42830766	Maternal	SORD	Hernandez,Joshi,Zink	12	0	0	0	0	0.40724	0.33892	Ignored:DidNotMeet_cpg_difference
chr15	48716873	48717145	Maternal	AP4E1	Zink	19	0	19	0	0.26208	0.49133	0.75341	Included
chr15	60148414	60148894	Paternal	MIR6085	Akbari	19	19	0	0.62069	0	0.86746	0.24676	Included
chr15	78982358	78982976	Paternal	CFAP161	Akbari	44	0	0	0	0	0.29077	0.36221	Ignored:DidNotMeet_cpg_difference
chr15	96629415	96631475	Maternal	IGF1R	Akbari,Court,Hernandez,Joshi,Zink	70	0	67	0	0.66292	0.23326	0.8786	Included
chr16	811704	813589	Maternal	PRR25	Akbari,Zink	141	125	0	0.46057	0	0.59245	0.17248	Included
chr16	821900	823268	Maternal	PRR25	Akbari,Zink	83	2	0	0.15903	0	0.78568	0.65969	Ignored:DidNotMeet_cpg_difference
chr16	3281461	3281826	Paternal	MEFV	Zink	34	0	34	0	0.30233	0.42853	0.73085	Included
chr16	3322511	3322654	Maternal	TIGD7	Joshi	19	0	0	0	0	0.48616	0.5659	Ignored:DidNotMeet_cpg_difference
chr16	3391703	3393524	Paternal	MTRNR2L4,LA16c-306E5.2	Akbari,Joshi,Zink	84	0	60	0	0.41627	0.32387	0.63534	Included
chr16	3441035	3441528	Paternal	LA16c-306E5.2	Zink	27	0	0	0	0	0.4459	0.59311	Ignored:DidNotMeet_cpg_difference
chr16	3458714	3468983	Maternal	ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	132	45	0	0.73005	0	0.95564	0.65214	Included
chr16	3470097	3472038	Paternal	NAA60,ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	78	0	73	0	0.83384	0.07498	0.86578	Included
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	0	93	0	0.40659	0.2125	0.50473	Included
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	0	17	0	0.26709	0.3168	0.56862	Included
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	0	0	0	0	0.29414	0.29749	Ignored:DidNotMeet_cpg_difference
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	0	91	0	0.73626	0.09697	0.83322	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	0	99	0	0.62623	0.09337	0.7196	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	56	0	0.39448	0	0.7949	0.40042	Included
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	61	0	0.32435	0	0.47793	0.16521	Included
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	0	0	0	0	0.0354	0.02199	Ignored:DidNotMeet_cpg_difference
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.15633	0.15464	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	52	0	0.44286	0	0.91284	0.46999	Included
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	22	0	0.42074	0	0.75682	0.3881	Included
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	129	0	0.84991	0	0.94005	0.11238	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	124	108	0	0.86216	0	0.94982	0.19007	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	217	0	0.8535	0	0.93926	0.09179	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	20	0	0	0	0	0.85256	0.68347	Ignored:DidNotMeet_cpg_difference
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	0	22	0	0.56425	0.1723	0.68001	Included
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	0	27	0	0.57767	0.19892	0.77659	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	0	0	0	0	0.5489	0.57837	Ignored:DidNotMeet_cpg_difference
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	54	0	0	0	0	0.79708	0.74925	Ignored:DidNotMeet_cpg_difference
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	0	0	0	0	0.75824	0.7873	Ignored:DidNotMeet_cpg_difference
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	0	32	0	0.25077	0.35204	0.60281	Included
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	88	0	0.20442	0	0.43187	0.22795	Included
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	474	473	0	0.68128	0	0.91096	0.23078	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	16	0	0.56082	0	0.79432	0.2335	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	66	0	0	0	0	0.90031	0.9004	Ignored:DidNotMeet_cpg_difference
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	34	0	31	0	0.34079	0.08976	0.41476	Included
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	50	0	0.74213	0	0.91895	0.26617	Included
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	51	0	0.22241	0	0.24492	0.02251	Included
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	140	0	0.55571	0	0.95651	0.41597	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	88	0	0.89742	0	0.96291	0.1101	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	50	29	0	0.23186	0	0.94212	0.75719	Included
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	329	0	257	0	0.86763	0.24925	0.94047	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	360	335	0	0.83107	0	0.89599	0.11943	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	242	0	0.78806	0	0.82622	0.04078	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	0	0	0	0	0.72869	0.70394	Ignored:DidNotMeet_cpg_difference
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	16	0	0	0	0	0.31272	0.46079	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	92	0	0.27472	0	0.78491	0.51263	Included
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	0	0	0	0	0.96729	0.95866	Ignored:DidNotMeet_cpg_difference
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	58	0	57	0	0.57258	0.38782	0.95261	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	0	54	0	0.43316	0.48699	0.92015	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	64	0	0	0	0	0.41915	0.43777	Ignored:DidNotMeet_cpg_difference
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	22	16	0	0.22933	0	0.70436	0.48311	Included
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	81	69	0	0.8436	0	0.93322	0.20679	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	0	57	0	0.61666	0.09967	0.71633	Included
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	28	0	27	0	0.49113	0.24097	0.72333	Included
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	0	59	0	0.42428	0.28038	0.70466	Included
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	0	77	0	0.56633	0.29512	0.85769	Included
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	29	0	0.33301	0.51958	0.85258	Included
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	0	62	0	0.86997	0.09315	0.96311	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	0	64	0	0.3107	0.6539	0.9565	Included
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	0	38	0	0.19411	0.504	0.68713	Included
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	0	0	0	0	0.2227	0.35966	Ignored:DidNotMeet_cpg_difference
chr5	561353	562753	Paternal	MIR4456	Akbari	68	36	0	0.24369	0	0.77184	0.59356	Included
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	0	35	0	0.43452	0.52922	0.96374	Included
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	0	0	0	0.17624	0.32578	Ignored:DidNotMeet_cpg_difference
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	0	0	0	0	0.05656	0.02456	Ignored:DidNotMeet_cpg_difference
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	0	83	0	0.69915	0.25022	0.9189	Included
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	0	0	0	0.09952	0.05847	Ignored:DidNotMeet_cpg_difference
chr5	138659249	138659851	Maternal	NME5	Akbari	21	0	19	0	0.41425	0.15427	0.54894	Included
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	110	0	0.74817	0	0.9546	0.20643	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	51	51	0	0.27192	0	0.83664	0.56472	Included
chr6	31425008	31425410	Maternal	LTA	Hernandez	16	0	0	0	0	0.61034	0.69191	Ignored:DidNotMeet_cpg_difference
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	155	0	0.87572	0	0.95132	0.07973	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	0	0	0	0.61036	0.69557	Ignored:DidNotMeet_cpg_difference
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	107	0	0.63455	0	0.96356	0.32902	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.63624	0.654	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	69	59	0	0.77578	0	0.92518	0.25202	Included
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	29	0	0.22457	0	0.44656	0.25117	Included
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	62	0	0.83252	0	0.93412	0.1016	Included
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	51	0	0.41281	0	0.58683	0.19407	Included
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	171	163	0	0.81588	0	0.922	0.13878	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	0	0	0	0	0.27848	0.34871	Ignored:DidNotMeet_cpg_difference
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	121	0	0.86265	0	0.88746	0.03098	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	229	222	0	0.85944	0	0.9237	0.08876	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	0	0	0	0	0.92035	0.78932	Ignored:DidNotMeet_cpg_difference
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	89	0	0.80787	0	0.90013	0.09227	Included
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	62	0	0.58104	0	0.77924	0.23502	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	77	0	0.70857	0	0.85193	0.14337	Included
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	19	19	0	0.60152	0	0.80029	0.19877	Included
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	41	39	0	0.46542	0	0.64076	0.18274	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	0	0	0	0.47059	0.58606	Ignored:DidNotMeet_cpg_difference
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	54	0	0.35572	0	0.84495	0.49867	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	26	0	0.52209	0	0.94424	0.58167	Included
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	27	0	0.62578	0	0.75883	0.42677	Included
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	204	0	0.82284	0	0.94384	0.18544	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	53	53	0	0.39415	0	0.85514	0.46099	Included
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	0	0	0	0	0.74462	0.65967	Ignored:DidNotMeet_cpg_difference
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	22	0	0	0	0	0.08344	0.15996	Ignored:DidNotMeet_cpg_difference
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	0	0	0	0.54414	0.48333	Ignored:DidNotMeet_cpg_difference
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	0	34	0	0.7155	0.12227	0.83777	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	22	0	0	0	0	0.30976	0.38372	Ignored:DidNotMeet_cpg_difference
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	0	79	0	0.31175	0.28372	0.59132	Included
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	0	0	0	0	0.81323	0.69943	Ignored:DidNotMeet_cpg_difference
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	142	0	133	0	0.36444	0.5825	0.93161	Included
