Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr15	27466585	27466749	Maternal	AC022613.1	Hernandez	17	0	0	0	0	0.33161	0.42598	Ignored:DidNotMeet_cpg_difference
chr15	42830610	42830766	Maternal	SORD	Hernandez,Joshi,Zink	12	0	10	0	0.1767	0.11465	0.29092	Included
chr15	48716873	48717145	Maternal	AP4E1	Zink	19	0	19	0	0.26863	0.57136	0.83998	Included
chr15	60148414	60148894	Paternal	MIR6085	Akbari	19	0	0	0	0	0.1981	0.23801	Ignored:DidNotMeet_cpg_difference
chr15	78982358	78982976	Paternal	CFAP161	Akbari	44	0	0	0	0	0.52167	0.55293	Ignored:DidNotMeet_cpg_difference
chr15	96629415	96631475	Maternal	IGF1R	Akbari,Court,Hernandez,Joshi,Zink	70	0	67	0	0.75279	0.1018	0.82545	Included
chr16	811704	813589	Maternal	PRR25	Akbari,Zink	141	0	0	0	0	0.15076	0.15496	Ignored:DidNotMeet_cpg_difference
chr16	821900	823268	Maternal	PRR25	Akbari,Zink	83	0	64	0	0.25243	0.43659	0.6593	Included
chr16	3281461	3281826	Paternal	MEFV	Zink	34	22	0	0.20367	0	0.69841	0.50397	Included
chr16	3322511	3322654	Maternal	TIGD7	Joshi	19	0	0	0	0	0.5915	0.5156	Ignored:DidNotMeet_cpg_difference
chr16	3391703	3393524	Paternal	MTRNR2L4,LA16c-306E5.2	Akbari,Joshi,Zink	84	58	0	0.31096	0	0.5571	0.31754	Included
chr16	3441035	3441528	Paternal	LA16c-306E5.2	Zink	27	27	0	0.46392	0	0.76171	0.2978	Included
chr16	3458714	3468983	Maternal	ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	130	0	54	0	0.62341	0.58595	0.93115	Included
chr16	3470097	3472038	Paternal	NAA60,ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	78	73	0	0.80517	0	0.82363	0.07179	Included
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	0	0	0	0	0.28609	0.361	Ignored:DidNotMeet_cpg_difference
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	0	0	0	0	0.45148	0.32977	Ignored:DidNotMeet_cpg_difference
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	0	0	0	0	0.36178	0.27604	Ignored:DidNotMeet_cpg_difference
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	91	0	0.6814	0	0.76243	0.08103	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	98	0	0.67372	0	0.77954	0.11132	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	56	0	0.3059	0	0.68156	0.37566	Included
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	61	0	0.51334	0	0.60497	0.11098	Included
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	38	0	0.61636	0	0.63821	0.02185	Included
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.15108	0.14305	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	32	0	0.26333	0	0.84153	0.64455	Included
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	21	0	0.338	0	0.63619	0.33147	Included
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	130	0	0.84012	0	0.91884	0.09541	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	123	107	0	0.85239	0	0.93248	0.18546	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	218	0	0.83113	0	0.91967	0.0912	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	20	0	0	0	0	0.77572	0.61315	Ignored:DidNotMeet_cpg_difference
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	0	20	0	0.2268	0.18524	0.376	Included
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	0	27	0	0.28317	0.65918	0.94235	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	0	0	0	0	0.59008	0.61025	Ignored:DidNotMeet_cpg_difference
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	55	49	0	0.27989	0	0.75669	0.48773	Included
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	31	0	0.19986	0	0.76488	0.56887	Included
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	0	0	0	0	0.47294	0.36879	Ignored:DidNotMeet_cpg_difference
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	0	0	0	0	0.49935	0.60376	Ignored:DidNotMeet_cpg_difference
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	475	472	0	0.62274	0	0.87802	0.25753	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	16	0	0.51794	0	0.73995	0.222	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	66	0	0	0	0	0.86873	0.85866	Ignored:DidNotMeet_cpg_difference
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	35	0	31	0	0.25706	0.11858	0.36407	Included
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	50	0	0.80293	0	0.93503	0.24205	Included
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	0	0	0	0	0.07495	0.01796	Ignored:DidNotMeet_cpg_difference
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	140	0	0.5817	0	0.93305	0.36836	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	88	0	0.87124	0	0.92452	0.10379	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	50	50	0	0.37697	0	0.9095	0.53252	Included
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	331	0	263	0	0.85129	0.23182	0.92592	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	362	337	0	0.81134	0	0.87062	0.11307	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	242	0	0.75037	0	0.78379	0.03586	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	17	0	0.29781	0	0.68826	0.40366	Included
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	16	0	0	0	0	0.33365	0.36383	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	16	0	0.18019	0	0.62145	0.46826	Included
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	0	0	0	0	0.94734	0.93265	Ignored:DidNotMeet_cpg_difference
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	59	58	0	0.59405	0	0.92598	0.33977	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	54	0	0.51673	0	0.83063	0.3139	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	63	0	0	0	0	0.57134	0.49931	Ignored:DidNotMeet_cpg_difference
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	22	0	0	0	0	0.2257	0.36722	Ignored:DidNotMeet_cpg_difference
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	82	0	70	0	0.80917	0.21058	0.91738	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	0	56	0	0.23199	0.07422	0.30709	Included
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	28	0	0	0	0	0.26173	0.25161	Ignored:DidNotMeet_cpg_difference
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	0	58	0	0.22685	0.20809	0.43447	Included
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	0	74	0	0.43963	0.42228	0.84837	Included
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	0	0	0	0.7148	0.65832	Ignored:DidNotMeet_cpg_difference
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	0	62	0	0.8464	0.08853	0.93492	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	0	67	0	0.43552	0.41977	0.85529	Included
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	0	0	0	0	0.63883	0.72297	Ignored:DidNotMeet_cpg_difference
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	0	0	0	0	0.287	0.36757	Ignored:DidNotMeet_cpg_difference
chr5	561353	562753	Paternal	MIR4456	Akbari	136	0	136	0	0.54196	0.28745	0.8294	Included
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	0	29	0	0.2367	0.69869	0.92051	Included
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	0	0	0	0.21035	0.33396	Ignored:DidNotMeet_cpg_difference
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	5	0	0.2216	0	0.33621	0.11461	Included
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	0	83	0	0.64824	0.12202	0.74003	Included
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	0	0	0	0.07403	0.04231	Ignored:DidNotMeet_cpg_difference
chr5	138659249	138659851	Maternal	NME5	Akbari	21	0	1	0	0.20298	0.30969	0.49846	Ignored:DidNotMeet_cpg_difference
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	0	110	0	0.69364	0.21857	0.91221	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	51	51	0	0.5491	0	0.79271	0.24361	Included
chr6	31425008	31425410	Maternal	LTA	Hernandez	16	0	0	0	0	0.44074	0.42724	Ignored:DidNotMeet_cpg_difference
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	0	154	0	0.85811	0.09551	0.94587	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	0	0	0	0.4026	0.58373	Ignored:DidNotMeet_cpg_difference
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	0	107	0	0.59923	0.35247	0.9517	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.51639	0.50801	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	69	0	57	0	0.66351	0.22143	0.77672	Included
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	19	0	0.19714	0	0.45674	0.28371	Included
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	62	0	0.6858	0	0.74442	0.05862	Included
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	45	0	0.24057	0	0.39219	0.1594	Included
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	172	157	0	0.8144	0	0.87013	0.11431	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	0	0	0	0	0.0162	0.10773	Ignored:DidNotMeet_cpg_difference
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	121	0	0.84627	0	0.86678	0.02696	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	229	222	0	0.85512	0	0.91091	0.07652	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	0	0	0	0	0.77542	0.6249	Ignored:DidNotMeet_cpg_difference
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	89	0	0.75593	0	0.83382	0.07789	Included
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	59	0	0.36787	0	0.70996	0.37059	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	0	41	0	0.16495	0.03886	0.17855	Included
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	21	0	0	0	0	0.01711	0.10321	Ignored:DidNotMeet_cpg_difference
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	41	41	0	0.65011	0	0.80342	0.15331	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	0	0	0	0.68192	0.61316	Ignored:DidNotMeet_cpg_difference
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	55	0	0.40492	0	0.85019	0.45302	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	22	0	0.63044	0	0.84666	0.45248	Included
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	0	0	0	0	0.46278	0.40631	Ignored:DidNotMeet_cpg_difference
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	202	0	0.81135	0	0.91287	0.17251	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	53	53	0	0.39495	0	0.70482	0.30987	Included
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	116	0	0.21186	0	0.67337	0.4615	Included
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	22	0	0	0	0	0.26355	0.19725	Ignored:DidNotMeet_cpg_difference
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	0	0	0	0.51379	0.60189	Ignored:DidNotMeet_cpg_difference
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	0	34	0	0.60069	0.21486	0.81555	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	21	0	0	0	0	0.38736	0.21718	Ignored:DidNotMeet_cpg_difference
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	82	0	0.3256	0	0.74941	0.42381	Included
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	0	63	0	0.62054	0.20972	0.83026	Included
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	142	0	142	0	0.6263	0.29965	0.92595	Included
