read_id	filename	runid	sample_name	read_length	mean_quality	channel	read_number	start_time
b672f586-4483-43cc-9f9f-2d2450bcb993	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	83628	18.23	0	0	
833af4ae-27a9-43d8-9b48-bd16065f2bdc	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	142885	18.16	0	0	
c6304eea-47a9-45fd-b8b2-3e3ebf17808c	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	101308	16.01	0	0	
257906b8-6ebd-4a2b-8493-dc8b10949e91	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	95032	16.40	0	0	
ef133d01-1706-4979-9f7f-c9abdf0f6607	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	123815	18.66	0	0	
f902d683-1f51-4829-a15e-87e6a813d202	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	134358	15.34	0	0	
02be36c9-32cb-425c-9281-50006f3e85f5	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	123087	18.19	0	0	
348a2232-a387-447f-b67c-274bfdf024d7	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	121170	16.51	0	0	
e9d703e6-23e2-4ed8-87bc-7c8c00cb4006	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	128499	14.70	0	0	
d32da972-7e80-4b44-ac3c-d72e3f358329	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	114601	14.76	0	0	
d4895980-5197-4208-b39a-4ea156d31ee8	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	73251	17.54	0	0	
7cc6b3b3-5ed4-4626-8eaf-7eb727cc78eb	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	256817	14.87	0	0	
9d8f2717-81fc-4f93-9958-dc63859747ed	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	106665	16.93	0	0	
85cd43ce-bc8e-4684-848e-8920c78f7051	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	185711	18.78	0	0	
e9231dc4-7d7e-4573-8a4f-cfe2877f890f	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	84266	17.90	0	0	
8b1f9bdf-69d4-47fd-a0b4-46914bf5edb0	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	66441	17.83	0	0	
086e091a-bc4d-4e5d-a058-eafd01ba3728	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	70995	18.95	0	0	
147b0475-06b0-4c40-a49b-24eb558e851a	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	173159	16.19	0	0	
35b4d093-f580-4942-9a7d-33fe79c12036	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	64433	18.08	0	0	
0740b1ed-e962-4aaf-b0a6-b8f05f766dea	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	75154	17.74	0	0	
761651ce-4fe6-4dc3-b8e1-1911c443f946	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	225001	16.84	0	0	
7e527126-df64-40db-8a41-fb5be289ef33	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	130081	14.82	0	0	
690fb604-573f-4222-96c4-5bdfb820532f	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	95707	16.54	0	0	
a486307b-e869-47a0-97a1-bbbebbd85d48	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	75740	18.45	0	0	
ababbd35-af44-4728-9d36-dc96c5b16426	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	140993	16.36	0	0	
c845bf6f-9864-4482-983f-113961c7a3cc	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	125088	17.59	0	0	
9bd96e79-3314-44a0-9c49-c2dc24c279d6	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	70093	17.42	0	0	
9b7a30d4-ca6d-4384-8763-9f548b9e85a3	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	212167	14.27	0	0	
3faf8e82-6cb6-414a-b928-4f39f70330b0	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	74392	17.07	0	0	
cb8bc9a2-9ba6-4442-9b6a-a206a51977ea	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	77149	18.91	0	0	
2a14e6ef-83af-4434-844b-1822629af2a5	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	97503	18.06	0	0	
490370be-d32f-4737-bebc-cc1eeba11d22	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	87740	16.55	0	0	
3df48698-37fb-4ee0-b2e8-7968343f85e6	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	90047	17.28	0	0	
02c28378-95a5-48d0-8ba5-251999f2d7e6	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	83855	16.04	0	0	
681eb095-48c1-4140-89a8-bdd5b42e2dc6	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	97888	15.17	0	0	
b2307df1-713f-4216-b18a-0a5bfbc55a83	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	141215	15.43	0	0	
4bac72a5-eef3-47c6-81f1-556a53697d7f	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	126224	15.16	0	0	
dc34aa51-dfb6-4fce-be3b-00f94b98d362	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	67177	17.04	0	0	
4cf3166e-d7d3-4b2e-ab66-e889d57755ef	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	119735	15.27	0	0	
2119aa64-5f29-4cb0-8f02-650a22e40bb3	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	102530	17.01	0	0	
666d0625-1c6d-409f-823f-8cfd68de5071	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	97097	17.67	0	0	
50bb75d2-7a84-4e1a-879f-5fb51b70fe83	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	91658	17.24	0	0	
8f5ec1c5-635b-48b0-afe5-fa347918090f	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	141861	16.28	0	0	
73f47f09-6f18-49af-80d1-cd93e958df89	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	110659	16.48	0	0	
8e6be347-7d6f-45a5-b2c7-1687c0442248	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	123025	15.90	0	0	
500b8592-e8c7-4504-a1d4-12cb9c79f78c	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	105266	17.91	0	0	
79606d5b-b1c9-4b55-8fbf-36db1b29582b	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	232642	16.85	0	0	
c372e2f1-89d7-4a1a-9a2e-b18dc0ce69b9	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	89010	17.26	0	0	
46c45526-a7f6-4cc3-a706-a5406f222bd6	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	65137	17.65	0	0	
882d8110-1f5b-4d09-858b-d15d1e3f8631	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	117982	16.41	0	0	
e7df745c-8a05-4963-81af-38642729a3d9	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	89974	16.11	0	0	
27b13551-a14b-4a9b-8b30-6ba49773b25c	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	59546	18.78	0	0	
f728565f-31ce-4db6-99fb-ffe6e5cf9298	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	81531	17.39	0	0	
9b6cec56-006f-4447-81d6-1871c0333eee	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	146207	16.50	0	0	
0dc2847d-0cfe-45a0-8dd5-b9579bf179fe	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	88032	16.19	0	0	
cb5b7ad1-369e-4975-80ba-4e953d447406	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	145368	16.82	0	0	
8a3c767f-06ee-4869-a80d-7737b5564dae	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	91816	15.69	0	0	
4cddf691-46bd-43dc-8203-e003ec604609	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	99182	16.47	0	0	
b84e594c-4ebc-4b2d-bf5b-e9f318c7b9cf	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	137361	15.42	0	0	
b0d659d0-a3e1-41ce-8f40-dcca3e88ae8a	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	106468	17.59	0	0	
50aaa789-fad5-4c9a-8adb-9d0122fa953c	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	149890	13.95	0	0	
bcfaa187-744c-41be-b1db-1e0d6549aa97	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	158865	17.59	0	0	
5e2d5534-7f61-4d15-ba09-4412a966a3a8	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	158030	15.66	0	0	
89311185-3d0c-44a2-8695-9db9081a3de2	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	116090	15.55	0	0	
88ead8de-323c-4b00-8e6a-a75799a27610	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	104098	16.65	0	0	
f059cb2e-0cd4-460b-b4a5-590811fedec9	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	112101	14.98	0	0	
aed2ec07-3447-4cd6-8e49-531375b2828a	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	105103	16.27	0	0	
057d2878-4bd2-434e-8ed6-7034e6ab39bf	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	87237	16.43	0	0	
d17f7846-7829-4092-be3c-603802a3e4da	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	123801	17.01	0	0	
10514163-c96a-421e-8b36-4949c818fe73	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	175842	17.20	0	0	
21651a54-5a75-4b50-9f31-186c667cfb13	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	177106	17.56	0	0	
0202484f-6804-4339-bf9d-85aa7eda6a0e	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	121757	15.09	0	0	
92ae29bc-6075-47eb-a28d-42d45cc96dd7	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	193061	14.94	0	0	
7d3eba29-020f-4452-b567-d8e4069e5023	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	126165	14.71	0	0	
224c99c5-e3e6-495d-a112-e9036cddeb13	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	180191	16.78	0	0	
351964b8-1a67-4529-ac32-18ad6394625a	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	117068	15.80	0	0	
ee964628-3a80-426c-9a18-2b0c0ec9c958	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	127054	16.27	0	0	
a9ff0dc1-cc10-42e8-aa9d-5beac089a866	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	203570	15.32	0	0	
8137fbcd-67d2-4bb9-b1c3-2acaf3b4b846	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	128880	15.00	0	0	
c5aab40c-8f8f-425f-a1ba-7d9ffc8ef33a	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	155710	15.65	0	0	
43f57ec9-eb72-4701-82ed-150617c76b85	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	84214	18.40	0	0	
e5ad4988-bc3a-4f8c-9f6d-588e46584126	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	165881	15.58	0	0	
784de85e-34f0-4090-b422-53b7b807bdc4	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	90129	16.30	0	0	
8f3585ce-9d34-4264-b8b6-f74bb00254b1	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	98648	15.11	0	0	
2596f9d2-ee8c-47da-a2da-94e312fa1f78	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	104717	15.37	0	0	
8f0ef3a7-2917-4e23-bdf9-df5292f6aaad	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	91406	15.14	0	0	
4b6c3f15-b37b-4a5c-8f12-0c015852f7a2	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	107365	15.70	0	0	
b735c07f-621b-4cb7-b29d-17b4a68fd0c1	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	166260	14.82	0	0	
ea3b60b3-d7b8-413a-9431-5155c7dbb1f0	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	98346	16.56	0	0	
c1ddfe85-150e-42f0-a717-6d62388874a9	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	100684	16.42	0	0	
2c74a039-d1df-4656-913a-d11f7c9f6367	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	133857	15.33	0	0	
2887de2a-bb29-457e-a93f-04da4bd8baf5	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	81467	17.55	0	0	
78f48097-0fdd-4508-866c-46411842384d	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	90342	16.61	0	0	
13bb40fc-3c2f-4241-b6d6-eb41679c8bf6	assembly/input/published/published.UL.50x.chr19.fastq.gz		published_UL.50x.chr19	73712	16.99	0	0	
