chrom	end_start	end_end	contig_name	contig_length	haplotype	end_side	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr1	146822241	146822242	haplotype2-0000163	64862	haplotype2	left_end	chr1	146813830	146879130	GPR89B	0
chr1	146822719	146822720	haplotype2-0000137	19752	haplotype2	left_end	chr1	146813830	146879130	GPR89B	0
chr1	146823535	146823536	haplotype2-0000145	26089	haplotype2	left_end	chr1	146813830	146879130	GPR89B	0
chr1	146837163	146837164	haplotype2-0000138	70700	haplotype2	left_end	chr1	146813830	146879130	GPR89B	0
chr1	146842483	146842484	haplotype2-0000137	19752	haplotype2	right_end	chr1	146813830	146879130	GPR89B	0
chr1	146849633	146849634	haplotype2-0000145	26089	haplotype2	right_end	chr1	146813830	146879130	GPR89B	0
chr1	146858190	146858191	haplotype2-0000162	40623	haplotype2	left_end	chr1	146813830	146879130	GPR89B	0
chr1	146887103	146887104	haplotype2-0000163	64862	haplotype2	right_end	chr1	146879231	146890958	LOC105371229	0
chr1	146898927	146898928	haplotype2-0000162	40623	haplotype2	right_end	chr1	146879231	146890958	LOC105371229	7970
chr1	146907843	146907844	haplotype2-0000138	70700	haplotype2	right_end	chr1	146879231	146890958	LOC105371229	16886
chr1	152818111	152818112	haplotype2-0000112	45114	haplotype2	left_end	chr1	152799052	152808258	ILF2	9854
chr1	152863249	152863250	haplotype2-0000112	45114	haplotype2	right_end	chr1	152799052	152808258	ILF2	54992
chr1	227735805	227735806	haplotype2-0000154	164789	haplotype2	left_end	chr1	227746777	227746898	RNA5S1	10972
chr1	227900531	227900532	haplotype2-0000154	164789	haplotype2	right_end	chr1	227901124	227901245	RNA5S1	593
chr10	61693920	61693921	unassigned-0000662	155045	unassigned	left_end	chr10	60881044	61590258	ANK3	103663
chr10	61849002	61849003	unassigned-0000662	155045	unassigned	right_end	chr10	60881044	61590258	ANK3	258745
chr10	96282150	96282151	unassigned-0000594	157330	unassigned	left_end	chr10	96116720	96170181	PDLIM1	111970
chr10	96282251	96282252	unassigned-0000598	140914	unassigned	left_end	chr10	96116720	96170181	PDLIM1	112071
chr10	96291419	96291420	unassigned-0000634	81544	unassigned	left_end	chr10	96116720	96170181	PDLIM1	121239
chr10	96297658	96297659	unassigned-0000639	68066	unassigned	left_end	chr10	96116720	96170181	PDLIM1	127478
chr10	96357371	96357372	unassigned-0000583	43101	unassigned	left_end	chr10	96473756	96474614	RPS3AP36	116385
chr10	96365711	96365712	unassigned-0000639	68066	unassigned	right_end	chr10	96473756	96474614	RPS3AP36	108045
chr10	96372983	96372984	unassigned-0000634	81544	unassigned	right_end	chr10	96473756	96474614	RPS3AP36	100773
chr10	96400461	96400462	unassigned-0000583	43101	unassigned	right_end	chr10	96473756	96474614	RPS3AP36	73295
chr10	96423182	96423183	unassigned-0000598	140914	unassigned	right_end	chr10	96473756	96474614	RPS3AP36	50574
chr10	96439233	96439234	unassigned-0000594	157330	unassigned	right_end	chr10	96473756	96474614	RPS3AP36	34523
chr10	102871205	102871206	unassigned-0000981	55198	unassigned	left_end	chr10	103037368	103048850	NOLC1	166163
chr10	102926260	102926261	unassigned-0000981	55198	unassigned	right_end	chr10	103037368	103048850	NOLC1	111108
chr11	3589460	3589461	unassigned-0001061	100761	unassigned	left_end	chr11	3553449	3617450	LOC101927708	0
chr11	3606484	3606485	unassigned-0001062	85405	unassigned	left_end	chr11	3553449	3617450	LOC101927708	0
chr11	3606484	3606485	unassigned-0001062	85405	unassigned	left_end	chr11	3600085	3627004	LOC107987159	0
chr11	3690230	3690231	unassigned-0001061	100761	unassigned	right_end	chr11	3690583	3729789	ART1	353
chr11	3691877	3691878	unassigned-0001062	85405	unassigned	right_end	chr11	3690583	3729789	ART1	0
chr11	47127954	47127955	unassigned-0000202	83390	unassigned	left_end	chr11	47093557	47321154	CSTPP1	0
chr11	47165230	47165231	unassigned-0000418	28574	unassigned	left_end	chr11	47093557	47321154	CSTPP1	0
chr11	47192907	47192908	unassigned-0000418	28574	unassigned	right_end	chr11	47093557	47321154	CSTPP1	0
chr11	47217442	47217443	unassigned-0000202	83390	unassigned	right_end	chr11	47093557	47321154	CSTPP1	0
chr11	64122012	64122013	haplotype2-0000140	909844	haplotype2	left_end	chr11	63749258	63758142	ZFTA	363871
chr11	64826940	64826941	haplotype2-0000161	184753	haplotype2	left_end	chr11	65138237	65139283	HIGD1AP10	311297
chr11	64871799	64871800	haplotype2-0000148	224747	haplotype2	left_end	chr11	65138237	65139283	HIGD1AP10	266438
chr11	64925808	64925809	unassigned-0000355	69498	unassigned	left_end	chr11	65138237	65139283	HIGD1AP10	212429
chr11	64995271	64995272	unassigned-0000355	69498	unassigned	right_end	chr11	65138237	65139283	HIGD1AP10	142966
chr11	65011727	65011728	haplotype2-0000161	184753	haplotype2	right_end	chr11	65138237	65139283	HIGD1AP10	126510
chr11	65031782	65031783	haplotype2-0000140	909844	haplotype2	right_end	chr11	65138237	65139283	HIGD1AP10	106455
chr11	65096581	65096582	haplotype2-0000148	224747	haplotype2	right_end	chr11	65138237	65139283	HIGD1AP10	41656
chr11	66935308	66935309	unassigned-0000455	13361	unassigned	left_end	chr11	67501173	67502839	CDK2AP2	565865
chr11	66948315	66948316	unassigned-0000455	13361	unassigned	right_end	chr11	67501173	67502839	CDK2AP2	552858
chr11	73762809	73762810	unassigned-0000214	50956	unassigned	left_end	chr11	73604788	73690219	RAB6A	72591
chr11	73795346	73795347	unassigned-0000213	10045	unassigned	left_end	chr11	73604788	73690219	RAB6A	105128
chr11	73797812	73797813	unassigned-0000212	35024	unassigned	left_end	chr11	73604788	73690219	RAB6A	107594
chr11	73805361	73805362	unassigned-0000213	10045	unassigned	right_end	chr11	73604788	73690219	RAB6A	115143
chr11	73813739	73813740	unassigned-0000214	50956	unassigned	right_end	chr11	73604788	73690219	RAB6A	123521
chr11	73832827	73832828	unassigned-0000212	35024	unassigned	right_end	chr11	73604788	73690219	RAB6A	142609
chr11	73848265	73848266	unassigned-0001026	51240	unassigned	left_end	chr11	73604788	73690219	RAB6A	158047
chr11	73899476	73899477	unassigned-0001026	51240	unassigned	right_end	chr11	73604788	73690219	RAB6A	209258
chr11	74739482	74739483	unassigned-0001039	28551	unassigned	left_end	chr11	74878799	74908597	SPCS2	139317
chr11	74768004	74768005	unassigned-0001039	28551	unassigned	right_end	chr11	74878799	74908597	SPCS2	110795
chr11	85028000	85028001	unassigned-0001007	260888	unassigned	left_end	chr11	83391508	85565050	DLG2	0
chr11	85047826	85047827	unassigned-0000823	106429	unassigned	left_end	chr11	83391508	85565050	DLG2	0
chr11	85122328	85122329	unassigned-0001024	10992	unassigned	left_end	chr11	83391508	85565050	DLG2	0
chr11	85133298	85133299	unassigned-0001024	10992	unassigned	right_end	chr11	83391508	85565050	DLG2	0
chr11	85154273	85154274	unassigned-0000823	106429	unassigned	right_end	chr11	83391508	85565050	DLG2	0
chr11	85288915	85288916	unassigned-0001007	260888	unassigned	right_end	chr11	83391508	85565050	DLG2	0
chr12	9335389	9335390	unassigned-0000825	70681	unassigned	left_end	chr12	9317522	9329460	LOC105369649	5930
chr12	9390362	9390363	haplotype2-0000191	48136	haplotype2	left_end	chr12	9379677	9390158	LOC728715	205
chr12	9396061	9396062	unassigned-0000784	34362	unassigned	left_end	chr12	9400441	9430908	DDX12P	4380
chr12	9405187	9405188	unassigned-0000825	70681	unassigned	right_end	chr12	9400441	9430908	DDX12P	0
chr12	9430327	9430328	unassigned-0000784	34362	unassigned	right_end	chr12	9400441	9430908	DDX12P	0
chr12	9438468	9438469	haplotype2-0000191	48136	haplotype2	right_end	chr12	9400441	9430908	DDX12P	7561
chr12	34937212	34937213	haplotype1-0000048	304806	haplotype1	left_end	chr12	34108001	34127897	AK6P1	809316
chr12	36537715	36537716	haplotype1-0000048	304806	haplotype1	right_end	chr12	37527623	37529787	ZNF970P	989908
chr12	40252811	40252812	unassigned-0000693	76123	unassigned	left_end	chr12	40306902	40396085	LOC105369736	54091
chr12	40328965	40328966	unassigned-0000693	76123	unassigned	right_end	chr12	40306902	40396085	LOC105369736	0
chr12	59010442	59010443	unassigned-0000200	56937	unassigned	left_end	chr12	58900979	59152741	LRIG3-DT	0
chr12	59067369	59067370	unassigned-0000200	56937	unassigned	right_end	chr12	58900979	59152741	LRIG3-DT	0
chr12	70924790	70924791	unassigned-0001042	174320	unassigned	left_end	chr12	70617476	70900236	PTPRR	24555
chr12	71098161	71098162	unassigned-0001042	174320	unassigned	right_end	chr12	70617476	70900236	PTPRR	197926
chr12	87544860	87544861	unassigned-0000490	22193	unassigned	left_end	chr12	87728086	87731854	CYCSP30	183226
chr12	87567041	87567042	unassigned-0000490	22193	unassigned	right_end	chr12	87728086	87731854	CYCSP30	161045
chr12	124627116	124627117	unassigned-0000949	35623	unassigned	left_end	chr12	124916853	124919858	UBC	289737
chr12	124662747	124662748	unassigned-0000949	35623	unassigned	right_end	chr12	124916853	124919858	UBC	254106
chr12	133126613	133126614	haplotype2-0000109	201996	haplotype2	left_end	chr12	133094845	133120602	ZNF84	6012
chr12	133134202	133134203	haplotype2-0000108	192652	haplotype2	left_end	chr12	133094845	133120602	ZNF84	13601
chr12	133322342	133322343	haplotype2-0000108	192652	haplotype2	right_end	chr12	133094845	133120602	ZNF84	201741
chr12	133324511	133324512	haplotype2-0000109	201996	haplotype2	right_end	chr12	133094845	133120602	ZNF84	203910
chr13	1	2	unassigned-0001002	3899217	unassigned	left_end	chr13	5228525	5291184	LOC105379566	5228524
chr13	4621867	4621868	unassigned-0000848	1221449	unassigned	left_end	chr13	5228525	5291184	LOC105379566	606658
chr13	4637717	4637718	unassigned-0000848	1221449	unassigned	right_end	chr13	5228525	5291184	LOC105379566	590808
chr13	5341188	5341189	unassigned-0001001	203968	unassigned	left_end	chr13	5329122	5329714	MTCO3P34	11475
chr13	5358331	5358332	unassigned-0001003	546278	unassigned	left_end	chr13	5329122	5329714	MTCO3P34	28618
chr13	5387533	5387534	unassigned-0001004	211907	unassigned	left_end	chr13	5437063	5437610	LOC100287188	49530
chr13	5411801	5411802	unassigned-0001000	215148	unassigned	left_end	chr13	5437063	5437610	LOC100287188	25262
chr13	5466716	5466717	unassigned-0000508	270515	unassigned	left_end	chr13	5484399	5491040	CH507-145C22.1	17683
chr13	5474119	5474120	unassigned-0001003	546278	unassigned	right_end	chr13	5484399	5491040	CH507-145C22.1	10280
chr13	5477601	5477602	unassigned-0001002	3899217	unassigned	right_end	chr13	5484399	5491040	CH507-145C22.1	6798
chr13	5533692	5533693	unassigned-0000508	270515	unassigned	right_end	chr13	5531076	5533824	LOC105379488	0
chr13	5533692	5533693	unassigned-0001000	215148	unassigned	right_end	chr13	5531076	5533824	LOC105379488	0
chr13	5533692	5533693	unassigned-0001001	203968	unassigned	right_end	chr13	5531076	5533824	LOC105379488	0
chr13	5533692	5533693	unassigned-0001004	211907	unassigned	right_end	chr13	5531076	5533824	LOC105379488	0
chr13	5715907	5715908	unassigned-0000410	124677	unassigned	left_end	chr13	5727724	5727877	VN1R112P	11817
chr13	5845034	5845035	unassigned-0000410	124677	unassigned	right_end	chr13	5821272	5834653	RNA45S1	10382
chr13	9099443	9099444	unassigned-0000884	185210	unassigned	left_end	chr13	9109172	9122553	RNA45S1	9729
chr13	9106895	9106896	unassigned-0000432	88909	unassigned	left_end	chr13	9109172	9122553	RNA45S1	2277
chr13	9137549	9137550	unassigned-0000340	100877	unassigned	left_end	chr13	9109172	9122553	RNA45S1	14997
chr13	9152908	9152909	unassigned-0000432	88909	unassigned	right_end	chr13	9155309	9168690	RNA45S1	2401
chr13	9153032	9153033	unassigned-0000486	27465	unassigned	left_end	chr13	9155309	9168690	RNA45S1	2277
chr13	9153032	9153033	unassigned-0000491	27231	unassigned	left_end	chr13	9155309	9168690	RNA45S1	2277
chr13	9177242	9177243	unassigned-0000486	27465	unassigned	right_end	chr13	9155309	9168690	RNA45S1	8553
chr13	9177242	9177243	unassigned-0000491	27231	unassigned	right_end	chr13	9155309	9168690	RNA45S1	8553
chr13	9186102	9186103	unassigned-0000565	70191	unassigned	left_end	chr13	9201670	9215006	RNA45S1	15568
chr13	9209087	9209088	unassigned-0000561	105318	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9209317	9209318	unassigned-0000909	91276	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9209644	9209645	unassigned-0000667	104767	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9209644	9209645	unassigned-0000667	104767	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9209712	9209713	unassigned-0000480	58748	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9209712	9209713	unassigned-0000480	58748	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9209811	9209812	unassigned-0000530	77995	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9209811	9209812	unassigned-0000530	77995	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9212885	9212886	unassigned-0000504	76153	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9212885	9212886	unassigned-0000504	76153	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9213698	9213699	unassigned-0000940	99447	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9213698	9213699	unassigned-0000940	99447	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9213919	9213920	unassigned-0000905	110118	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9213919	9213920	unassigned-0000905	110118	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9214295	9214296	unassigned-0000450	68680	unassigned	left_end	chr13	9201670	9215006	RNA45S1	0
chr13	9214295	9214296	unassigned-0000450	68680	unassigned	left_end	chr13	9209586	9214648	RNA28S1	0
chr13	9215750	9215751	unassigned-0000255	81355	unassigned	left_end	chr13	9201670	9215006	RNA45S1	745
chr13	9217233	9217234	unassigned-0000563	78978	unassigned	left_end	chr13	9201670	9215006	RNA45S1	2228
chr13	9217497	9217498	unassigned-0000673	77925	unassigned	left_end	chr13	9201670	9215006	RNA45S1	2492
chr13	9217603	9217604	unassigned-0000411	47332	unassigned	left_end	chr13	9201670	9215006	RNA45S1	2598
chr13	9217630	9217631	unassigned-0000538	54974	unassigned	left_end	chr13	9201670	9215006	RNA45S1	2625
chr13	9219257	9219258	unassigned-0000230	53299	unassigned	left_end	chr13	9201670	9215006	RNA45S1	4252
chr13	9219350	9219351	unassigned-0000647	72375	unassigned	left_end	chr13	9201670	9215006	RNA45S1	4345
chr13	9220219	9220220	unassigned-0000447	39548	unassigned	left_end	chr13	9201670	9215006	RNA45S1	5214
chr13	9222578	9222579	unassigned-0000603	70195	unassigned	left_end	chr13	9201670	9215006	RNA45S1	7573
chr13	9231928	9231929	unassigned-0000864	28684	unassigned	left_end	chr13	9246540	9259894	RNA45S1	14612
chr13	9232319	9232320	unassigned-0000279	28288	unassigned	left_end	chr13	9246540	9259894	RNA45S1	14221
chr13	9244240	9244241	unassigned-0000751	103861	unassigned	left_end	chr13	9246540	9259894	RNA45S1	2300
chr13	9244244	9244245	unassigned-0000353	118981	unassigned	left_end	chr13	9246540	9259894	RNA45S1	2296
chr13	9250762	9250763	unassigned-0000256	82274	unassigned	left_end	chr13	9246540	9259894	RNA45S1	0
chr13	9250762	9250763	unassigned-0000256	82274	unassigned	left_end	chr13	9250196	9252065	RNA18S1	0
chr13	9254648	9254649	unassigned-0000565	70191	unassigned	right_end	chr13	9246540	9259894	RNA45S1	0
chr13	9254648	9254649	unassigned-0000565	70191	unassigned	right_end	chr13	9254471	9259539	RNA28S1	0
chr13	9259804	9259805	unassigned-0000447	39548	unassigned	right_end	chr13	9246540	9259894	RNA45S1	0
chr13	9260468	9260469	unassigned-0000884	185210	unassigned	right_end	chr13	9246540	9259894	RNA45S1	575
chr13	9260496	9260497	unassigned-0000561	105318	unassigned	right_end	chr13	9246540	9259894	RNA45S1	603
chr13	9260642	9260643	unassigned-0000279	28288	unassigned	right_end	chr13	9246540	9259894	RNA45S1	749
chr13	9260642	9260643	unassigned-0000864	28684	unassigned	right_end	chr13	9246540	9259894	RNA45S1	749
chr13	9264924	9264925	unassigned-0000411	47332	unassigned	right_end	chr13	9246540	9259894	RNA45S1	5031
chr13	9267227	9267228	unassigned-0000751	103861	unassigned	right_end	chr13	9246540	9259894	RNA45S1	7334
chr13	9267774	9267775	unassigned-0000285	11643	unassigned	left_end	chr13	9246540	9259894	RNA45S1	7881
chr13	9268442	9268443	unassigned-0000480	58748	unassigned	right_end	chr13	9246540	9259894	RNA45S1	8549
chr13	9268450	9268451	unassigned-0000284	10985	unassigned	left_end	chr13	9246540	9259894	RNA45S1	8557
chr13	9272298	9272299	unassigned-0000353	118981	unassigned	right_end	chr13	9246540	9259894	RNA45S1	12405
chr13	9272424	9272425	unassigned-0000230	53299	unassigned	right_end	chr13	9246540	9259894	RNA45S1	12531
chr13	9272522	9272523	unassigned-0000538	54974	unassigned	right_end	chr13	9246540	9259894	RNA45S1	12629
chr13	9279344	9279345	unassigned-0000284	10985	unassigned	right_end	chr13	9295789	9309130	RNA45S1	16445
chr13	9279344	9279345	unassigned-0000285	11643	unassigned	right_end	chr13	9295789	9309130	RNA45S1	16445
chr13	9283093	9283094	unassigned-0000546	27735	unassigned	left_end	chr13	9295789	9309130	RNA45S1	12696
chr13	9287393	9287394	unassigned-0000450	68680	unassigned	right_end	chr13	9295789	9309130	RNA45S1	8396
chr13	9292128	9292129	unassigned-0000530	77995	unassigned	right_end	chr13	9295789	9309130	RNA45S1	3661
chr13	9292702	9292703	unassigned-0000255	81355	unassigned	right_end	chr13	9295789	9309130	RNA45S1	3087
chr13	9293412	9293413	unassigned-0000504	76153	unassigned	right_end	chr13	9295789	9309130	RNA45S1	2377
chr13	9296317	9296318	unassigned-0000647	72375	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9297123	9297124	unassigned-0000603	70195	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9299816	9299817	unassigned-0000673	77925	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9299816	9299817	unassigned-0000673	77925	unassigned	right_end	chr13	9299442	9301311	RNA18S1	0
chr13	9300711	9300712	unassigned-0000563	78978	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9300711	9300712	unassigned-0000563	78978	unassigned	right_end	chr13	9299442	9301311	RNA18S1	0
chr13	9305110	9305111	unassigned-0000909	91276	unassigned	right_end	chr13	9295789	9309130	RNA45S1	0
chr13	9305110	9305111	unassigned-0000909	91276	unassigned	right_end	chr13	9303703	9308777	RNA28S1	0
chr13	9310467	9310468	unassigned-0000546	27735	unassigned	right_end	chr13	9295789	9309130	RNA45S1	1338
chr13	9310494	9310495	unassigned-0000256	82274	unassigned	right_end	chr13	9295789	9309130	RNA45S1	1365
chr13	9310494	9310495	unassigned-0000340	100877	unassigned	right_end	chr13	9295789	9309130	RNA45S1	1365
chr13	9317645	9317646	unassigned-0000940	99447	unassigned	right_end	chr13	9295789	9309130	RNA45S1	8516
chr13	9321053	9321054	unassigned-0000667	104767	unassigned	right_end	chr13	9295789	9309130	RNA45S1	11924
chr13	9329619	9329620	unassigned-0000905	110118	unassigned	right_end	chr13	9295789	9309130	RNA45S1	20490
chr13	19606263	19606264	unassigned-0000849	21432	unassigned	left_end	chr13	19760319	19884580	IFT88	154056
chr13	19627681	19627682	unassigned-0000849	21432	unassigned	right_end	chr13	19760319	19884580	IFT88	132638
chr13	19670217	19670218	unassigned-0000855	29021	unassigned	left_end	chr13	19760319	19884580	IFT88	90102
chr13	19699135	19699136	unassigned-0000855	29021	unassigned	right_end	chr13	19760319	19884580	IFT88	61184
chr13	51761151	51761152	unassigned-0001043	126243	unassigned	left_end	chr13	51699628	51816154	LINC00345	0
chr13	51761151	51761152	unassigned-0001043	126243	unassigned	left_end	chr13	51704465	51802566	TPTE2P3	0
chr13	51877212	51877213	unassigned-0001043	126243	unassigned	right_end	chr13	51832996	51859241	HNRNPA1L2	17972
chr14	1865488	1865489	unassigned-0001000	215148	unassigned	left_end	chr14	1862862	1865604	LOC105379488	0
chr14	1956534	1956535	unassigned-0001000	215148	unassigned	right_end	chr14	1909636	1953351	LOC102724701	3184
chr14	1963641	1963642	unassigned-0000288	113965	unassigned	left_end	chr14	1909636	1953351	LOC102724701	10291
chr14	2003086	2003087	unassigned-0000830	106955	unassigned	left_end	chr14	1999183	2005879	LOC124904989	0
chr14	2040140	2040141	unassigned-0001006	132962	unassigned	left_end	chr14	2056878	2057031	VN1R112P	16738
chr14	2064135	2064136	unassigned-0000312	75333	unassigned	left_end	chr14	2056878	2057031	VN1R112P	7105
chr14	2077044	2077045	unassigned-0000400	36942	unassigned	left_end	chr14	2056878	2057031	VN1R112P	20014
chr14	2077375	2077376	unassigned-0000288	113965	unassigned	right_end	chr14	2056878	2057031	VN1R112P	20345
chr14	2086947	2086948	unassigned-0000915	66318	unassigned	left_end	chr14	2103527	2116889	RNA45S2	16580
chr14	2090464	2090465	unassigned-0000493	37567	unassigned	left_end	chr14	2103527	2116889	RNA45S2	13063
chr14	2110189	2110190	unassigned-0000830	106955	unassigned	right_end	chr14	2103527	2116889	RNA45S2	0
chr14	2110189	2110190	unassigned-0000830	106955	unassigned	right_end	chr14	2110112	2110269	RNA5-8S2	0
chr14	2114095	2114096	unassigned-0000400	36942	unassigned	right_end	chr14	2103527	2116889	RNA45S2	0
chr14	2114095	2114096	unassigned-0000400	36942	unassigned	right_end	chr14	2111437	2116522	RNA28S2	0
chr14	2128227	2128228	unassigned-0000493	37567	unassigned	right_end	chr14	2103527	2116889	RNA45S2	11339
chr14	2139593	2139594	unassigned-0000312	75333	unassigned	right_end	chr14	2147806	2161161	RNA45S2	8213
chr14	2152764	2152765	unassigned-0000915	66318	unassigned	right_end	chr14	2147806	2161161	RNA45S2	0
chr14	2152764	2152765	unassigned-0000915	66318	unassigned	right_end	chr14	2151444	2153313	RNA18S2	0
chr14	2162507	2162508	unassigned-0001006	132962	unassigned	right_end	chr14	2147806	2161161	RNA45S2	1347
chr14	2677643	2677644	unassigned-0000812	164223	unassigned	left_end	chr14	2679070	2692425	RNA45S2	1427
chr14	2702334	2702335	haplotype1-0000011	39441591	haplotype1	left_end	chr14	2679070	2692425	RNA45S2	9910
chr14	2839863	2839864	unassigned-0000812	164223	unassigned	right_end	chr14	2858277	2868203	CDRT15P9	18414
chr14	3921730	3921731	haplotype1-0000011	39441591	haplotype1	right_end	chr14	3908177	3914027	LOC105379428	7704
chr14	5738880	5738881	haplotype2-0000175	305782	haplotype2	left_end	chr14	5670930	5786054	LOC105379271	0
chr14	5785702	5785703	haplotype2-0000172	223914	haplotype2	left_end	chr14	5670930	5786054	LOC105379271	0
chr14	5805589	5805590	haplotype2-0000144	97534	haplotype2	left_end	chr14	5804593	5807610	LOC124904996	0
chr14	5858811	5858812	haplotype2-0000143	436713	haplotype2	left_end	chr14	5835099	5881430	LINC01666	0
chr14	5877489	5877490	haplotype2-0000116	307986	haplotype2	left_end	chr14	5835099	5881430	LINC01666	0
chr14	5891863	5891864	haplotype2-0000173	90360	haplotype2	left_end	chr14	5835099	5881430	LINC01666	10434
chr14	5897139	5897140	haplotype2-0000174	75624	haplotype2	left_end	chr14	5835099	5881430	LINC01666	15710
chr14	5903131	5903132	haplotype2-0000144	97534	haplotype2	right_end	chr14	5835099	5881430	LINC01666	21702
chr14	5972732	5972733	haplotype2-0000174	75624	haplotype2	right_end	chr14	5956934	5957127	CYCSP41	15606
chr14	5982081	5982082	haplotype2-0000173	90360	haplotype2	right_end	chr14	5992901	5994025	SLC25A15P4	10820
chr14	6009548	6009549	haplotype2-0000172	223914	haplotype2	right_end	chr14	5992901	5994025	SLC25A15P4	15524
chr14	6054513	6054514	haplotype2-0000142	232400	haplotype2	left_end	chr14	6030035	6030481	IGHV1OR21-1	24033
chr14	6092478	6092479	haplotype2-0000117	358523	haplotype2	left_end	chr14	6030035	6030481	IGHV1OR21-1	61998
chr14	6179016	6179017	haplotype2-0000141	269663	haplotype2	left_end	chr14	6030035	6030481	IGHV1OR21-1	148536
chr14	6185206	6185207	haplotype2-0000116	307986	haplotype2	right_end	chr14	6030035	6030481	IGHV1OR21-1	154726
chr14	6287544	6287545	haplotype2-0000142	232400	haplotype2	right_end	chr14	6505147	6521551	FRG1DP	217603
chr14	6296049	6296050	haplotype2-0000143	436713	haplotype2	right_end	chr14	6505147	6521551	FRG1DP	209098
chr14	6449459	6449460	haplotype2-0000141	269663	haplotype2	right_end	chr14	6505147	6521551	FRG1DP	55688
chr14	6451621	6451622	haplotype2-0000117	358523	haplotype2	right_end	chr14	6505147	6521551	FRG1DP	53526
