contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000347	48680	unassigned	chr7	48763	0	0	non_satellite
unassigned-0000388	29701	unassigned	chr7	29715	0	0	non_satellite
unassigned-0000306	71118	unassigned	chr4	71127	0	0	non_satellite
unassigned-0000307	13651	unassigned	chr4	13655	0	0	non_satellite
unassigned-0000389	98047	unassigned	chr1	98070	0	0	non_satellite
unassigned-0000308	29799	unassigned	chr10	29772	0	0	non_satellite
unassigned-0000349	34762	unassigned	chr17	34788	0	0	non_satellite
unassigned-0000309	119977	unassigned	chr1	119979	0	0	non_satellite
haplotype2-0000190	12755	haplotype2	chrX	12726	0	0	non_satellite
haplotype2-0000191	42757	haplotype2	chr2	42751	42751	1	satellite
haplotype2-0000150	97801	haplotype2	chr16	97889	0	0	non_satellite
haplotype2-0000192	133004	haplotype2	chr5	133119	0	0	non_satellite
haplotype2-0000151	269315	haplotype2	chr16	268876	0	0	non_satellite
haplotype2-0000152	73816	haplotype2	chr9	295320	73830	0.25	non_satellite
haplotype2-0000153	243486	haplotype2	chr5	243488	0	0	non_satellite
haplotype2-0000154	180089	haplotype2	chr5	180118	0	0	non_satellite
haplotype2-0000196	120879	haplotype2	chr1	103209	0	0	non_satellite
haplotype2-0000155	156793	haplotype2	chr16	156833	0	0	non_satellite
haplotype1-0000110	61305	haplotype1	chr6	53416	26708	0.5	satellite
haplotype2-0000156	322627	haplotype2	chr16	322736	0	0	non_satellite
haplotype2-0000157	177639	haplotype2	chr1	177640	0	0	non_satellite
haplotype1-0000111	244701	haplotype1	chr16	244762	0	0	non_satellite
haplotype2-0000158	26727	haplotype2	chr1	26702	0	0	non_satellite
haplotype1-0000112	221393	haplotype1	chr11	132473	132473	1	satellite
haplotype2-0000159	87569	haplotype2	chr14	350100	87525	0.25	non_satellite
haplotype1-0000113	201285	haplotype1	chr11	55189	55189	1	satellite
unassigned-0001030	177055	unassigned	chrX	176956	0	0	non_satellite
unassigned-0001386	109944	unassigned	chr22	86851	86851	1	satellite
unassigned-0001031	124304	unassigned	chrX	124316	0	0	non_satellite
unassigned-0001072	34906	unassigned	chr6	34909	0	0	non_satellite
unassigned-0001032	154085	unassigned	chrX	154665	0	0	non_satellite
unassigned-0001073	69729	unassigned	chr18	69387	69387	1	satellite
unassigned-0001033	88283	unassigned	chrX	88837	0	0	non_satellite
unassigned-0001074	92058	unassigned	chr18	91690	91690	1	satellite
unassigned-0001034	66735	unassigned	chrX	66736	0	0	non_satellite
unassigned-0001308	100952	unassigned	chr14	198810	99405	0.5	satellite
unassigned-0001035	129441	unassigned	chr1	244620	122310	0.5	satellite
unassigned-0001077	54128	unassigned	chr10	54197	0	0	non_satellite
unassigned-0001036	64257	unassigned	chr14	321265	64253	0.2	non_satellite
unassigned-0001078	85416	unassigned	chr2	85426	0	0	non_satellite
unassigned-0001037	58953	unassigned	chr14	235704	58926	0.25	non_satellite
unassigned-0001079	97520	unassigned	chr16	100076	0	0	non_satellite
unassigned-0000770	95280	unassigned	chr21	69711	69711	1	satellite
unassigned-0000771	106500	unassigned	chr21	26053	26053	1	satellite
unassigned-0000772	18257	unassigned	chr13	17611	17611	1	satellite
unassigned-0000774	58237	unassigned	chr21	10025	10025	1	satellite
unassigned-0000734	131953	unassigned	chr13	264356	136254	0.515419	satellite
unassigned-0000460	10244	unassigned	chr10	10216	0	0	non_satellite
unassigned-0000461	42253	unassigned	chr10	42261	0	0	non_satellite
unassigned-0000420	86749	unassigned	chr14	172340	86170	0.5	satellite
unassigned-0000737	82637	unassigned	chr14	123030	81597	0.663228	satellite
unassigned-0000463	153549	unassigned	chr2	318304	159152	0.5	satellite
unassigned-0000779	104967	unassigned	chr15	128084	0	0	non_satellite
unassigned-0000464	47736	unassigned	chr1	47718	0	0	non_satellite
unassigned-0000423	234640	unassigned	chr1	234642	0	0	non_satellite
unassigned-0000424	66528	unassigned	chr7	66515	0	0	non_satellite
unassigned-0000465	28061	unassigned	chr11	28031	28031	1	satellite
unassigned-0000425	38434	unassigned	chr7	38404	0	0	non_satellite
unassigned-0000466	41086	unassigned	chr2	41102	0	0	non_satellite
unassigned-0000467	162949	unassigned	chrX	162942	0	0	non_satellite
unassigned-0000426	49496	unassigned	chr7	49468	0	0	non_satellite
unassigned-0000427	46910	unassigned	chr7	46869	0	0	non_satellite
unassigned-0000468	79133	unassigned	chr5	78972	0	0	non_satellite
unassigned-0000469	37077	unassigned	chr5	37007	0	0	non_satellite
unassigned-0000428	61275	unassigned	chr16	61280	61280	1	satellite
unassigned-0000429	135138	unassigned	chr16	405462	135154	0.333333	non_satellite
haplotype2-0000230	572774	haplotype2	chr16	573212	0	0	non_satellite
haplotype2-0000231	235335	haplotype2	chr8	271569	0	0	non_satellite
haplotype2-0000232	62112	haplotype2	chr7	62142	0	0	non_satellite
haplotype2-0000233	156193	haplotype2	chr16	155809	0	0	non_satellite
haplotype2-0000234	358331	haplotype2	chr16	356226	0	0	non_satellite
haplotype2-0000236	183479	haplotype2	chr5	183501	0	0	non_satellite
haplotype2-0000237	194017	haplotype2	chr5	194070	0	0	non_satellite
unassigned-0001463	31692	unassigned	chr8	31674	0	0	non_satellite
unassigned-0001464	88753	unassigned	chr16	88753	0	0	non_satellite
unassigned-0001111	124845	unassigned	chr12	124824	0	0	non_satellite
unassigned-0001112	53109	unassigned	chr11	53106	0	0	non_satellite
unassigned-0001468	113330	unassigned	chr14	13779	13779	1	satellite
unassigned-0001113	46550	unassigned	chr11	46520	0	0	non_satellite
unassigned-0001428	60513	unassigned	chr13	25196	25196	1	satellite
unassigned-0001114	126438	unassigned	chr1	126355	0	0	non_satellite
unassigned-0001115	68312	unassigned	chr1	68314	0	0	non_satellite
unassigned-0001197	42819	unassigned	chr13	42668	42668	1	satellite
unassigned-0001116	175162	unassigned	chr6	526104	175368	0.333333	non_satellite
unassigned-0001117	65154	unassigned	chr6	65341	65341	1	satellite
unassigned-0001158	32176	unassigned	chr13	32150	32150	1	satellite
unassigned-0001118	50225	unassigned	chr6	100468	50234	0.5	satellite
unassigned-0001119	139704	unassigned	chr6	419007	139669	0.333333	non_satellite
unassigned-0000890	26148	unassigned	chr22	26137	0	0	non_satellite
unassigned-0000891	42547	unassigned	chr5	42512	0	0	non_satellite
unassigned-0000892	43139	unassigned	chr13	43021	43021	1	satellite
unassigned-0000852	83165	unassigned	chr3	82915	0	0	non_satellite
unassigned-0000853	87582	unassigned	chr22	85593	85593	1	satellite
unassigned-0000812	75129	unassigned	chr21	74140	74140	1	satellite
unassigned-0000854	48246	unassigned	chr13	48284	48284	1	satellite
unassigned-0000580	82238	unassigned	chr14	33887	33887	1	satellite
unassigned-0000897	100801	unassigned	chr3	100582	0	0	non_satellite
unassigned-0000856	94014	unassigned	chr13	87442	87442	1	satellite
unassigned-0000501	2691597	unassigned	chr15	6154712	1649242	0.267964	non_satellite
unassigned-0000858	28676	unassigned	chr13	28526	28526	1	satellite
unassigned-0000543	138806	unassigned	chr21	133154	133154	1	satellite
unassigned-0000503	20012	unassigned	chr8	19911	0	0	non_satellite
unassigned-0000818	93847	unassigned	chr21	42326	42326	1	satellite
unassigned-0000859	69681	unassigned	chr13	71322	71322	1	satellite
unassigned-0000270	148713	unassigned	chr13	148730	0	0	non_satellite
unassigned-0000504	28676	unassigned	chr8	28604	0	0	non_satellite
unassigned-0000819	92532	unassigned	chr21	51892	51892	1	satellite
unassigned-0000271	31723	unassigned	chr20	31636	31636	1	satellite
unassigned-0000272	286429	unassigned	chr10	286459	0	0	non_satellite
unassigned-0000505	16155	unassigned	chr1	16148	0	0	non_satellite
unassigned-0000273	58530	unassigned	chr10	58562	0	0	non_satellite
unassigned-0000506	29000	unassigned	chr1	29004	0	0	non_satellite
unassigned-0000507	281912	unassigned	chr6	265778	265778	1	satellite
unassigned-0000274	154895	unassigned	chr10	154922	0	0	non_satellite
unassigned-0000275	93498	unassigned	chr12	93512	0	0	non_satellite
unassigned-0000276	126516	unassigned	chr7	126457	0	0	non_satellite
unassigned-0000509	51691	unassigned	chr3	51659	0	0	non_satellite
unassigned-0000277	17328	unassigned	chr6	17313	17313	1	satellite
unassigned-0000278	203666	unassigned	chr6	166966	0	0	non_satellite
unassigned-0000279	216056	unassigned	chr6	191595	0	0	non_satellite
haplotype1-0000080	459241	haplotype1	chr21	5715248	519568	0.0909091	non_satellite
haplotype1-0000083	96883	haplotype1	chr17	95527	95527	1	satellite
haplotype1-0000042	70608	haplotype1	chr16	70457	0	0	non_satellite
haplotype1-0000084	102575	haplotype1	chr17	180166	90083	0.5	satellite
haplotype1-0000085	608885	haplotype1	chr11	251689	200021	0.794715	satellite
haplotype1-0000044	48358	haplotype1	chr11	26479	26479	1	satellite
haplotype1-0000087	382383	haplotype1	chr18	325811	325811	1	satellite
haplotype1-0000005	7630765	haplotype1	chr14	373968410	7571402	0.0202461	non_satellite
haplotype1-0000088	91428	haplotype1	chr4	86371	0	0	non_satellite
haplotype1-0000089	33191	haplotype1	chr8	33238	0	0	non_satellite
haplotype1-0000048	30571	haplotype1	chr7	30521	0	0	non_satellite
unassigned-0001238	112897	unassigned	chr21	14709	14709	1	satellite
unassigned-0000930	147847	unassigned	chr8	147884	0	0	non_satellite
unassigned-0000973	272301	unassigned	chr20	507856	200902	0.395589	non_satellite
unassigned-0000932	90099	unassigned	chr1	161546	80773	0.5	satellite
unassigned-0000974	292647	unassigned	chr20	486392	197093	0.405214	non_satellite
unassigned-0000934	29833	unassigned	chr1	40790	20395	0.5	satellite
unassigned-0000935	91223	unassigned	chr11	91547	91547	1	satellite
unassigned-0000977	25079	unassigned	chr4	18485	18485	1	satellite
unassigned-0000978	41152	unassigned	chr14	82066	41033	0.5	satellite
unassigned-0000937	158058	unassigned	chr21	159072	159072	1	satellite
unassigned-0000390	118791	unassigned	chr9	593765	118753	0.2	non_satellite
unassigned-0000938	158207	unassigned	chr21	157695	157695	1	satellite
unassigned-0000623	65917	unassigned	chr21	67220	67220	1	satellite
unassigned-0000391	10717	unassigned	chr9	10721	10721	1	satellite
unassigned-0000350	36898	unassigned	chr17	36889	0	0	non_satellite
unassigned-0000392	21445	unassigned	chr9	21326	21326	1	satellite
unassigned-0000351	50534	unassigned	chr18	50501	50501	1	satellite
unassigned-0000310	215123	unassigned	chr2	215361	0	0	non_satellite
unassigned-0000393	66321	unassigned	chr9	66298	66298	1	satellite
unassigned-0000352	104812	unassigned	chr17	105171	0	0	non_satellite
unassigned-0000311	134140	unassigned	chr2	134138	0	0	non_satellite
unassigned-0000394	24586	unassigned	chr5	24564	0	0	non_satellite
unassigned-0000627	79906	unassigned	chr14	158398	79199	0.5	satellite
unassigned-0000353	17190	unassigned	chr17	17107	0	0	non_satellite
unassigned-0000312	134045	unassigned	chr2	133979	0	0	non_satellite
unassigned-0000669	119226	unassigned	chr6	76536	38268	0.5	satellite
unassigned-0000395	41753	unassigned	chr5	41756	0	0	non_satellite
unassigned-0000313	222202	unassigned	chr21	222193	222193	1	satellite
unassigned-0000354	281585	unassigned	chr18	242545	242545	1	satellite
unassigned-0000314	50432	unassigned	chr21	50147	50147	1	satellite
unassigned-0000629	31981	unassigned	chr17	31980	0	0	non_satellite
unassigned-0000355	27827	unassigned	chr1	27843	0	0	non_satellite
unassigned-0000397	28538	unassigned	chr5	28505	0	0	non_satellite
unassigned-0000356	47596	unassigned	chr2	142767	47589	0.333333	non_satellite
unassigned-0000315	16434	unassigned	chr2	16412	0	0	non_satellite
unassigned-0000316	48244	unassigned	chr6	48259	0	0	non_satellite
unassigned-0000398	88909	unassigned	chr5	88907	0	0	non_satellite
unassigned-0000357	38496	unassigned	chr2	115332	38444	0.333333	non_satellite
unassigned-0000317	36871	unassigned	chr16	36802	0	0	non_satellite
unassigned-0000318	186984	unassigned	chr6	186635	0	0	non_satellite
unassigned-0000359	32273	unassigned	chr13	32018	32018	1	satellite
unassigned-0000319	274661	unassigned	chr5	275095	0	0	non_satellite
haplotype2-0000161	183802	haplotype2	chr1	183759	0	0	non_satellite
haplotype2-0000122	2079143	haplotype2	chr14	9446809	1492919	0.158034	non_satellite
haplotype2-0000164	721373	haplotype2	chr18	453687	453687	1	satellite
haplotype2-0000166	436135	haplotype2	chr18	282134	282134	1	satellite
unassigned-0001310	27899	unassigned	chr15	27900	0	0	non_satellite
haplotype2-0000168	93843	haplotype2	chr14	93867	0	0	non_satellite
unassigned-0001394	52234	unassigned	chr21	10289	10289	1	satellite
haplotype2-0000169	435814	haplotype2	chr20	24452	24452	1	satellite
unassigned-0001354	125168	unassigned	chr18	50186	50186	1	satellite
unassigned-0001080	37793	unassigned	chr16	41417	0	0	non_satellite
unassigned-0001081	70367	unassigned	chr2	70336	0	0	non_satellite
unassigned-0001040	10266	unassigned	chr20	20494	10247	0.5	satellite
unassigned-0001041	129543	unassigned	chr1	129316	0	0	non_satellite
unassigned-0001000	211023	unassigned	chr14	1266576	211096	0.166667	non_satellite
unassigned-0001042	18135	unassigned	chrM	12196	0	0	non_satellite
unassigned-0001083	60202	unassigned	chr1	60170	0	0	non_satellite
unassigned-0001043	38091	unassigned	chrM	32210	0	0	non_satellite
unassigned-0001084	42865	unassigned	chr4	42829	0	0	non_satellite
unassigned-0001044	31918	unassigned	chrM	27292	0	0	non_satellite
unassigned-0001085	28683	unassigned	chr4	28655	0	0	non_satellite
unassigned-0001359	186177	unassigned	chr21	435195	188938	0.434146	non_satellite
unassigned-0001086	34105	unassigned	chr4	34098	0	0	non_satellite
unassigned-0001045	117042	unassigned	chr2	116998	0	0	non_satellite
unassigned-0001004	109758	unassigned	chr1	197588	98794	0.5	satellite
unassigned-0001087	173185	unassigned	chrX	172611	0	0	non_satellite
unassigned-0001005	97483	unassigned	chr1	190970	95485	0.5	satellite
unassigned-0001088	137893	unassigned	chrX	135592	0	0	non_satellite
unassigned-0001006	20142	unassigned	chrX	20112	0	0	non_satellite
unassigned-0001047	43330	unassigned	chr6	43336	0	0	non_satellite
unassigned-0001048	84815	unassigned	chrX	84789	0	0	non_satellite
unassigned-0001089	38088	unassigned	chr12	38076	0	0	non_satellite
unassigned-0001007	169480	unassigned	chr15	629004	166530	0.264752	non_satellite
unassigned-0001049	80753	unassigned	chr5	80719	0	0	non_satellite
unassigned-0001008	49191	unassigned	chr21	119894	39626	0.330509	non_satellite
unassigned-0001009	52407	unassigned	chr22	122838	40946	0.333333	non_satellite
unassigned-0000780	61377	unassigned	chr15	61387	0	0	non_satellite
unassigned-0000740	233024	unassigned	chr22	202103	202103	1	satellite
unassigned-0000781	32932	unassigned	chr15	32929	0	0	non_satellite
unassigned-0000782	51632	unassigned	chr15	51595	0	0	non_satellite
unassigned-0000783	47080	unassigned	chr15	47044	0	0	non_satellite
unassigned-0000784	25043	unassigned	chr12	25049	0	0	non_satellite
unassigned-0000785	43273	unassigned	chr9	43261	0	0	non_satellite
unassigned-0000471	35808	unassigned	chr5	35773	0	0	non_satellite
unassigned-0000430	36092	unassigned	chr16	36131	36131	1	satellite
unassigned-0000705	56814	unassigned	chr17	55307	0	0	non_satellite
unassigned-0000431	34016	unassigned	chr16	33984	33984	1	satellite
unassigned-0000706	100438	unassigned	chr17	88317	0	0	non_satellite
unassigned-0000432	46011	unassigned	chr16	45991	45991	1	satellite
unassigned-0000433	30662	unassigned	chr10	30775	15111	0.491015	non_satellite
unassigned-0000475	45013	unassigned	chr15	45010	0	0	non_satellite
unassigned-0000708	32613	unassigned	chr17	32668	0	0	non_satellite
unassigned-0000434	16968	unassigned	chr10	17087	0	0	non_satellite
unassigned-0000476	30648	unassigned	chr1	30498	0	0	non_satellite
unassigned-0000435	89050	unassigned	chr15	89011	0	0	non_satellite
unassigned-0000477	13676	unassigned	chr13	13656	0	0	non_satellite
unassigned-0000478	82440	unassigned	chr4	81899	0	0	non_satellite
unassigned-0000439	157456	unassigned	chr11	157428	0	0	non_satellite
haplotype2-0000240	94896	haplotype2	chr18	94556	94556	1	satellite
haplotype2-0000241	152656	haplotype2	chrX	153227	0	0	non_satellite
haplotype2-0000244	251823	haplotype2	chr1	259712	259712	1	satellite
haplotype2-0000245	119044	haplotype2	chr21	249238	133956	0.537462	satellite
haplotype2-0000246	76121	haplotype2	chrX	76099	0	0	non_satellite
haplotype2-0000247	24960	haplotype2	chrX	24942	0	0	non_satellite
haplotype2-0000206	115422	haplotype2	chr5	114122	0	0	non_satellite
unassigned-0001473	103188	unassigned	chr15	222942	117754	0.528182	satellite
unassigned-0001474	214706	unassigned	chrX	214317	0	0	non_satellite
haplotype2-0000208	95928	haplotype2	chr5	95960	0	0	non_satellite
unassigned-0001433	84219	unassigned	chr16	84199	84199	1	satellite
unassigned-0001475	84190	unassigned	chr20	84108	0	0	non_satellite
unassigned-0001160	67047	unassigned	chr13	68460	68460	1	satellite
unassigned-0001476	32956	unassigned	chr10	32940	0	0	non_satellite
unassigned-0001120	135952	unassigned	chr2	135928	0	0	non_satellite
unassigned-0001121	74214	unassigned	chrX	74169	0	0	non_satellite
unassigned-0001477	90856	unassigned	chr14	90829	0	0	non_satellite
unassigned-0001122	133304	unassigned	chr5	142843	0	0	non_satellite
unassigned-0001478	103139	unassigned	chr19	99639	0	0	non_satellite
unassigned-0001479	14942	unassigned	chr6	14950	0	0	non_satellite
unassigned-0001123	198679	unassigned	chr16	198362	0	0	non_satellite
unassigned-0001124	74688	unassigned	chr11	74709	0	0	non_satellite
unassigned-0001127	33537	unassigned	chr6	33419	0	0	non_satellite
unassigned-0001168	26644	unassigned	chr1	26659	0	0	non_satellite
unassigned-0001129	179799	unassigned	chr6	179742	0	0	non_satellite
unassigned-0000860	153929	unassigned	chr18	114573	114573	1	satellite
unassigned-0000820	30939	unassigned	chr21	13017	13017	1	satellite
unassigned-0000862	60798	unassigned	chr12	60750	0	0	non_satellite
unassigned-0000591	79285	unassigned	chr21	78232	78232	1	satellite
unassigned-0000510	16401	unassigned	chr10	16372	0	0	non_satellite
unassigned-0000867	87422	unassigned	chr5	87393	0	0	non_satellite
unassigned-0000511	194173	unassigned	chr22	15199	15199	1	satellite
unassigned-0000593	114520	unassigned	chr14	103584	103584	1	satellite
unassigned-0000512	90647	unassigned	chr13	44042	44042	1	satellite
unassigned-0000828	16691	unassigned	chr8	16660	16660	1	satellite
unassigned-0000280	51601	unassigned	chr1	51608	0	0	non_satellite
unassigned-0000513	133874	unassigned	chr13	123904	123904	1	satellite
unassigned-0000282	187738	unassigned	chr6	209202	0	0	non_satellite
unassigned-0000515	49638	unassigned	chr13	45068	45068	1	satellite
unassigned-0000283	29775	unassigned	chr7	29777	0	0	non_satellite
unassigned-0000557	98362	unassigned	chr21	98128	98128	1	satellite
unassigned-0000516	97001	unassigned	chr13	96171	96171	1	satellite
unassigned-0000598	68063	unassigned	chr1	68061	68061	1	satellite
unassigned-0000558	168033	unassigned	chr21	123987	123987	1	satellite
unassigned-0000284	282030	unassigned	chr1	282036	0	0	non_satellite
unassigned-0000517	48577	unassigned	chr13	29791	29791	1	satellite
unassigned-0000599	81563	unassigned	chr1	81579	81579	1	satellite
unassigned-0000285	47785	unassigned	chr1	47792	0	0	non_satellite
unassigned-0000518	43097	unassigned	chr13	22325	22325	1	satellite
unassigned-0000286	27317	unassigned	chr8	27276	27276	1	satellite
unassigned-0000287	140168	unassigned	chr8	140129	140129	1	satellite
unassigned-0000288	44319	unassigned	chr11	44320	0	0	non_satellite
unassigned-0000289	80759	unassigned	chr13	80760	0	0	non_satellite
haplotype1-0000090	75227	haplotype1	chr8	75438	0	0	non_satellite
haplotype1-0000091	33765	haplotype1	chr8	33762	0	0	non_satellite
haplotype1-0000050	555309	haplotype1	chr18	363817	363817	1	satellite
haplotype1-0000092	107128	haplotype1	chr8	107137	0	0	non_satellite
unassigned-0001281	46724	unassigned	chr8	46742	0	0	non_satellite
haplotype1-0000051	217290	haplotype1	chr2	110368	110368	1	satellite
haplotype1-0000052	20478	haplotype1	chr2	14360	14360	1	satellite
haplotype1-0000011	1494519	haplotype1	chr15	5165695	1419005	0.274698	non_satellite
unassigned-0001200	97728	unassigned	chr14	97715	0	0	non_satellite
haplotype1-0000093	156193	haplotype1	chr16	155809	0	0	non_satellite
haplotype1-0000012	1092010	haplotype1	chr21	18111426	1230258	0.0679272	non_satellite
haplotype1-0000094	351701	haplotype1	chr16	348770	0	0	non_satellite
haplotype1-0000013	2971151	haplotype1	chr21	11400576	2200045	0.192977	non_satellite
unassigned-0001243	79712	unassigned	chr16	79677	0	0	non_satellite
haplotype1-0000095	114238	haplotype1	chr2	114249	0	0	non_satellite
unassigned-0001203	51594	unassigned	chr21	12880	12880	1	satellite
unassigned-0001246	92934	unassigned	chr8	92947	0	0	non_satellite
haplotype1-0000057	405249	haplotype1	chr11	238489	238489	1	satellite
haplotype1-0000017	3747796	haplotype1	chr13	82751166	3510898	0.0424272	non_satellite
haplotype1-0000099	30299	haplotype1	chr2	15649	15649	1	satellite
haplotype1-0000059	197830	haplotype1	chr7	198221	0	0	non_satellite
unassigned-0001249	205670	unassigned	chr16	206641	0	0	non_satellite
unassigned-0000980	41615	unassigned	chr14	82020	41010	0.5	satellite
unassigned-0000940	84395	unassigned	chr21	75643	75643	1	satellite
unassigned-0000941	103800	unassigned	chr15	103955	0	0	non_satellite
unassigned-0000983	75721	unassigned	chr8	75727	0	0	non_satellite
unassigned-0000942	152136	unassigned	chr7	152195	0	0	non_satellite
unassigned-0000984	104833	unassigned	chr8	104834	0	0	non_satellite
unassigned-0000943	52176	unassigned	chr12	52136	0	0	non_satellite
unassigned-0000985	122049	unassigned	chr8	115331	0	0	non_satellite
unassigned-0000944	42372	unassigned	chr5	42372	0	0	non_satellite
unassigned-0000630	122340	unassigned	chr6	122345	0	0	non_satellite
unassigned-0000986	36523	unassigned	chr1	36452	0	0	non_satellite
unassigned-0000946	112633	unassigned	chr3	120451	0	0	non_satellite
unassigned-0000631	22525	unassigned	chr10	22242	0	0	non_satellite
unassigned-0000632	98267	unassigned	chr6	98279	0	0	non_satellite
unassigned-0000947	222114	unassigned	chr3	235790	0	0	non_satellite
unassigned-0000906	25851	unassigned	chr16	25879	0	0	non_satellite
unassigned-0000633	23014	unassigned	chr6	23000	0	0	non_satellite
unassigned-0000948	146393	unassigned	chr10	146730	0	0	non_satellite
unassigned-0000907	38533	unassigned	chr16	38419	0	0	non_satellite
unassigned-0000634	49209	unassigned	chr6	49211	0	0	non_satellite
unassigned-0000360	198040	unassigned	chr21	67720	67720	1	satellite
unassigned-0000949	103102	unassigned	chr17	103078	0	0	non_satellite
unassigned-0000908	51855	unassigned	chr16	52200	0	0	non_satellite
unassigned-0000320	79639	unassigned	chr7	79622	0	0	non_satellite
unassigned-0000635	50064	unassigned	chr3	50045	0	0	non_satellite
unassigned-0000362	165363	unassigned	chr21	37055	37055	1	satellite
unassigned-0000321	118368	unassigned	chr12	118406	0	0	non_satellite
unassigned-0000322	133788	unassigned	chr2	133788	0	0	non_satellite
unassigned-0000637	52263	unassigned	chr2	52175	52175	1	satellite
unassigned-0000323	72981	unassigned	chr2	72951	0	0	non_satellite
unassigned-0000638	23078	unassigned	chr15	22972	0	0	non_satellite
unassigned-0000364	17555	unassigned	chr2	17556	0	0	non_satellite
