contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000442	87785	unassigned	chr13	27795	27795	1	satellite
unassigned-0000215	118289	unassigned	chr21	71343	71343	1	satellite
unassigned-0000195	76085	unassigned	chr13	28396	28396	1	satellite
unassigned-0000429	144577	unassigned	chr13	66681	66681	1	satellite
unassigned-0000196	195645	unassigned	chr13	107971	107971	1	satellite
unassigned-0000444	156864	unassigned	chr13	137091	137091	1	satellite
unassigned-0000197	100182	unassigned	chr13	47742	47742	1	satellite
unassigned-0000218	277612	unassigned	chr8	277716	0	0	non_satellite
unassigned-0000198	92179	unassigned	chr19	92184	0	0	non_satellite
unassigned-0000446	82271	unassigned	chr13	37322	37322	1	satellite
unassigned-0000447	77996	unassigned	chr13	30608	30608	1	satellite
unassigned-0000449	111739	unassigned	chr21	218747	126557	0.578554	satellite
unassigned-0000250	366432	unassigned	chr18	387977	387977	1	satellite
unassigned-0000238	81281	unassigned	chr13	30130	30130	1	satellite
unassigned-0000252	75681	unassigned	chr2	75676	0	0	non_satellite
haplotype1-0000024	558027	haplotype1	chr8	551129	0	0	non_satellite
unassigned-0000253	230136	unassigned	chr18	234736	234736	1	satellite
unassigned-0000467	239933	unassigned	chr13	244653	244653	1	satellite
haplotype1-0000025	363741	haplotype1	chr17	363541	0	0	non_satellite
haplotype1-0000026	308980	haplotype1	chr17	307606	0	0	non_satellite
unassigned-0000482	76886	unassigned	chr13	76789	76789	1	satellite
haplotype1-0000027	310871	haplotype1	chr8	311002	0	0	non_satellite
unassigned-0000503	272911	unassigned	chr14	57613	57613	1	satellite
haplotype2-0000060	410174	haplotype2	chr5	308017	308017	1	satellite
haplotype1-0000028	200807	haplotype1	chr12	200781	0	0	non_satellite
haplotype1-0000029	847760	haplotype1	chr8	848118	0	0	non_satellite
haplotype2-0000061	158843	haplotype2	chr17	158838	0	0	non_satellite
unassigned-0000259	284693	unassigned	chr15	1644544	301205	0.183154	non_satellite
unassigned-0000487	375126	unassigned	chr18	411497	360995	0.877272	satellite
unassigned-0000275	77018	unassigned	chr13	78490	78490	1	satellite
unassigned-0000278	106204	unassigned	chr13	107515	107515	1	satellite
unassigned-0000292	89666	unassigned	chr21	90518	90518	1	satellite
unassigned-0000279	3507919	unassigned	chr15	17361211	2340513	0.134813	non_satellite
unassigned-0000312	3232738	unassigned	chr14	12051428	2104544	0.17463	non_satellite
unassigned-0000293	108000	unassigned	chr21	107938	107938	1	satellite
unassigned-0000314	117148	unassigned	chr14	232894	116447	0.5	satellite
unassigned-0000315	99420	unassigned	chr15	25605	25605	1	satellite
unassigned-0000068	98180	unassigned	chr13	18024	18024	1	satellite
unassigned-0000296	150036	unassigned	chr21	17458	17458	1	satellite
unassigned-0000543	240648	unassigned	chr22	216337	216337	1	satellite
unassigned-0000544	147665	unassigned	chr22	116607	116607	1	satellite
unassigned-0000104	140558	unassigned	chr13	142721	142721	1	satellite
unassigned-0000546	196925	unassigned	chr13	64511	64511	1	satellite
unassigned-0000121	147648	unassigned	chr22	40141	40141	1	satellite
unassigned-0000122	104079	unassigned	chr13	138475	99601	0.719271	satellite
unassigned-0000350	125460	unassigned	chr15	240970	120485	0.5	satellite
unassigned-0000123	160312	unassigned	chr13	338899	206408	0.609055	satellite
unassigned-0000338	68813	unassigned	chr13	67313	67313	1	satellite
unassigned-0000143	80917	unassigned	chr6	80868	0	0	non_satellite
unassigned-0000144	106993	unassigned	chr6	103083	0	0	non_satellite
unassigned-0000371	119254	unassigned	chr21	240586	120293	0.5	satellite
unassigned-0000146	108636	unassigned	chr22	106016	106016	1	satellite
unassigned-0000147	83324	unassigned	chr21	46168	46168	1	satellite
unassigned-0000161	115813	unassigned	chr22	102972	102972	1	satellite
unassigned-0000148	129050	unassigned	chr21	82760	82760	1	satellite
unassigned-0000376	138472	unassigned	chr21	276552	138276	0.5	satellite
unassigned-0000162	76900	unassigned	chr1	77183	0	0	non_satellite
unassigned-0000377	133991	unassigned	chr21	267110	133555	0.5	satellite
unassigned-0000163	37986	unassigned	chr2	37965	0	0	non_satellite
unassigned-0000410	119341	unassigned	chr15	70005	70005	1	satellite
unassigned-0000411	151765	unassigned	chr15	88020	88020	1	satellite
unassigned-0000164	2585922	unassigned	chr15	8691153	1573380	0.181032	non_satellite
unassigned-0000412	280413	unassigned	chr22	163255	163255	1	satellite
unassigned-0000413	82754	unassigned	chr22	98429	79666	0.809375	satellite
unassigned-0000393	139667	unassigned	chr13	124092	124092	1	satellite
unassigned-0000414	79027	unassigned	chr15	77025	77025	1	satellite
unassigned-0000394	114693	unassigned	chr13	43029	43029	1	satellite
unassigned-0000201	134262	unassigned	chr14	355089	133417	0.375728	non_satellite
unassigned-0000415	102485	unassigned	chr13	96876	96876	1	satellite
unassigned-0000395	88087	unassigned	chr13	58362	58362	1	satellite
unassigned-0000181	222124	unassigned	chr13	129135	129135	1	satellite
unassigned-0000182	164014	unassigned	chr22	322146	161073	0.5	satellite
unassigned-0000416	48505	unassigned	chr15	33298	33298	1	satellite
unassigned-0000396	131092	unassigned	chr13	43377	43377	1	satellite
unassigned-0000417	83608	unassigned	chr22	81934	81934	1	satellite
unassigned-0000183	160862	unassigned	chr13	475404	153668	0.323237	non_satellite
unassigned-0000203	219651	unassigned	chr13	95097	95097	1	satellite
unassigned-0000430	78398	unassigned	chr13	118072	76098	0.644505	satellite
unassigned-0000431	3177207	unassigned	chr21	10521276	2345747	0.222953	non_satellite
unassigned-0000204	75481	unassigned	chr13	30608	30608	1	satellite
unassigned-0000398	79323	unassigned	chr13	25361	25361	1	satellite
unassigned-0000205	159871	unassigned	chr22	155601	155601	1	satellite
unassigned-0000399	163065	unassigned	chr13	180003	180003	1	satellite
unassigned-0000419	139202	unassigned	chr13	295381	213348	0.722281	satellite
unassigned-0000206	144882	unassigned	chr13	139533	139533	1	satellite
unassigned-0000220	83445	unassigned	chr2	83459	0	0	non_satellite
unassigned-0000187	118148	unassigned	chr15	44798	44798	1	satellite
unassigned-0000207	186099	unassigned	chr21	89189	89189	1	satellite
unassigned-0000208	119147	unassigned	chr21	72998	72998	1	satellite
unassigned-0000222	265053	unassigned	chr8	265164	0	0	non_satellite
unassigned-0000209	196594	unassigned	chr13	44217	44217	1	satellite
unassigned-0000225	112970	unassigned	chr17	112994	0	0	non_satellite
unassigned-0000439	105153	unassigned	chr13	107445	107445	1	satellite
unassigned-0000242	83154	unassigned	chr13	27410	27410	1	satellite
unassigned-0000243	114629	unassigned	chr22	111971	111971	1	satellite
unassigned-0000244	95936	unassigned	chr13	94625	94625	1	satellite
unassigned-0000246	106210	unassigned	chr1	107701	0	0	non_satellite
unassigned-0000260	113984	unassigned	chr15	110553	110553	1	satellite
unassigned-0000247	4417434	unassigned	chr14	9858771	2119628	0.214999	non_satellite
unassigned-0000261	72061	unassigned	chr8	71929	0	0	non_satellite
unassigned-0000248	388064	unassigned	chr18	475240	475240	1	satellite
unassigned-0000262	284170	unassigned	chr8	288714	0	0	non_satellite
unassigned-0000263	305940	unassigned	chr8	310488	0	0	non_satellite
haplotype2-0000053	74746	haplotype2	chr6	70840	0	0	non_satellite
haplotype2-0000054	22704	haplotype2	chr19	22711	0	0	non_satellite
unassigned-0000491	287547	unassigned	chr18	318013	267511	0.841195	satellite
haplotype2-0000055	187050	haplotype2	chr5	371492	0	0	non_satellite
haplotype2-0000056	392603	haplotype2	chr5	186044	186044	1	satellite
unassigned-0000266	122590	unassigned	chr22	341263	119194	0.349273	non_satellite
unassigned-0000493	80090	unassigned	chr15	61349	61349	1	satellite
unassigned-0000513	187081	unassigned	chr13	202271	145095	0.71733	satellite
haplotype2-0000057	72243	haplotype2	chr5	56429	56429	1	satellite
unassigned-0000280	117028	unassigned	chr22	230914	115457	0.5	satellite
haplotype2-0000058	97143	haplotype2	chr5	74120	74120	1	satellite
haplotype2-0000059	197687	haplotype2	chr5	142932	142932	1	satellite
unassigned-0000531	188718	unassigned	chr13	125449	125449	1	satellite
unassigned-0000073	54942	unassigned	chr22	54069	54069	1	satellite
unassigned-0000307	152946	unassigned	chr14	760315	152063	0.2	non_satellite
unassigned-0000077	77648	unassigned	chr13	159292	79646	0.5	satellite
unassigned-0000325	56666	unassigned	chr13	58151	58151	1	satellite
