metric	value	haplotype	asm_method	asm_name	source	chromosome
insertions_length_100_300	3235	haplotype1	phased_hprc	HG00272	stat	NA
insertions_length_300_400	2041	haplotype1	phased_hprc	HG00272	stat	NA
insertions_length_400_1000	2044	haplotype1	phased_hprc	HG00272	stat	NA
insertions_length_1000_inf	1921	haplotype1	phased_hprc	HG00272	stat	NA
deletions_length_0_50	362858	haplotype1	phased_hprc	HG00272	stat	NA
deletions_length_50_100	3946	haplotype1	phased_hprc	HG00272	stat	NA
deletions_length_100_300	3536	haplotype1	phased_hprc	HG00272	stat	NA
deletions_length_300_400	2016	haplotype1	phased_hprc	HG00272	stat	NA
deletions_length_400_1000	2132	haplotype1	phased_hprc	HG00272	stat	NA
deletions_length_1000_inf	1942	haplotype1	phased_hprc	HG00272	stat	NA
mapped_sequences_n	68	haplotype2	phased_hprc	HG00272	stat	NA
primary_alignments_n	15452	haplotype2	phased_hprc	HG00272	stat	NA
secondary_alignments_n	1691	haplotype2	phased_hprc	HG00272	stat	NA
primary_alignments_long_cigar_n	0	haplotype2	phased_hprc	HG00272	stat	NA
bases_in_mapped_sequences	3041009244	haplotype2	phased_hprc	HG00272	stat	NA
bases_mapped	3003690827	haplotype2	phased_hprc	HG00272	stat	NA
substitutions	4070152	haplotype2	phased_hprc	HG00272	stat	NA
insertions_length_0_50	343239	haplotype2	phased_hprc	HG00272	stat	NA
insertions_length_50_100	3625	haplotype2	phased_hprc	HG00272	stat	NA
insertions_length_100_300	3053	haplotype2	phased_hprc	HG00272	stat	NA
insertions_length_300_400	1715	haplotype2	phased_hprc	HG00272	stat	NA
insertions_length_400_1000	1640	haplotype2	phased_hprc	HG00272	stat	NA
insertions_length_1000_inf	2105	haplotype2	phased_hprc	HG00272	stat	NA
deletions_length_0_50	358077	haplotype2	phased_hprc	HG00272	stat	NA
deletions_length_50_100	3697	haplotype2	phased_hprc	HG00272	stat	NA
deletions_length_100_300	3202	haplotype2	phased_hprc	HG00272	stat	NA
deletions_length_300_400	1708	haplotype2	phased_hprc	HG00272	stat	NA
deletions_length_400_1000	1748	haplotype2	phased_hprc	HG00272	stat	NA
deletions_length_1000_inf	2164	haplotype2	phased_hprc	HG00272	stat	NA
mapped_sequences_n	110	haplotype1	phased_hprc	HG005	stat	NA
primary_alignments_n	9709	haplotype1	phased_hprc	HG005	stat	NA
secondary_alignments_n	3032	haplotype1	phased_hprc	HG005	stat	NA
primary_alignments_long_cigar_n	0	haplotype1	phased_hprc	HG005	stat	NA
bases_in_mapped_sequences	2936560154	haplotype1	phased_hprc	HG005	stat	NA
bases_mapped	2906898020	haplotype1	phased_hprc	HG005	stat	NA
substitutions	4123285	haplotype1	phased_hprc	HG005	stat	NA
insertions_length_0_50	362831	haplotype1	phased_hprc	HG005	stat	NA
insertions_length_50_100	3537	haplotype1	phased_hprc	HG005	stat	NA
insertions_length_100_300	3004	haplotype1	phased_hprc	HG005	stat	NA
insertions_length_300_400	2007	haplotype1	phased_hprc	HG005	stat	NA
insertions_length_400_1000	2011	haplotype1	phased_hprc	HG005	stat	NA
insertions_length_1000_inf	2756	haplotype1	phased_hprc	HG005	stat	NA
deletions_length_0_50	364177	haplotype1	phased_hprc	HG005	stat	NA
deletions_length_50_100	3472	haplotype1	phased_hprc	HG005	stat	NA
deletions_length_100_300	3144	haplotype1	phased_hprc	HG005	stat	NA
deletions_length_300_400	2013	haplotype1	phased_hprc	HG005	stat	NA
deletions_length_400_1000	1882	haplotype1	phased_hprc	HG005	stat	NA
deletions_length_1000_inf	2587	haplotype1	phased_hprc	HG005	stat	NA
mapped_sequences_n	135	haplotype2	phased_hprc	HG005	stat	NA
primary_alignments_n	11355	haplotype2	phased_hprc	HG005	stat	NA
secondary_alignments_n	3423	haplotype2	phased_hprc	HG005	stat	NA
primary_alignments_long_cigar_n	0	haplotype2	phased_hprc	HG005	stat	NA
bases_in_mapped_sequences	3039594550	haplotype2	phased_hprc	HG005	stat	NA
bases_mapped	3009100017	haplotype2	phased_hprc	HG005	stat	NA
substitutions	4140316	haplotype2	phased_hprc	HG005	stat	NA
insertions_length_0_50	365435	haplotype2	phased_hprc	HG005	stat	NA
insertions_length_50_100	3656	haplotype2	phased_hprc	HG005	stat	NA
insertions_length_100_300	3024	haplotype2	phased_hprc	HG005	stat	NA
insertions_length_300_400	2130	haplotype2	phased_hprc	HG005	stat	NA
insertions_length_400_1000	1993	haplotype2	phased_hprc	HG005	stat	NA
insertions_length_1000_inf	2290	haplotype2	phased_hprc	HG005	stat	NA
deletions_length_0_50	366920	haplotype2	phased_hprc	HG005	stat	NA
deletions_length_50_100	3637	haplotype2	phased_hprc	HG005	stat	NA
deletions_length_100_300	3159	haplotype2	phased_hprc	HG005	stat	NA
deletions_length_300_400	2398	haplotype2	phased_hprc	HG005	stat	NA
deletions_length_400_1000	2037	haplotype2	phased_hprc	HG005	stat	NA
deletions_length_1000_inf	2378	haplotype2	phased_hprc	HG005	stat	NA
mapped_sequences_n	73	haplotype1	phased_hprc	HG00639	stat	NA
primary_alignments_n	11877	haplotype1	phased_hprc	HG00639	stat	NA
secondary_alignments_n	1504	haplotype1	phased_hprc	HG00639	stat	NA
primary_alignments_long_cigar_n	0	haplotype1	phased_hprc	HG00639	stat	NA
bases_in_mapped_sequences	3019487537	haplotype1	phased_hprc	HG00639	stat	NA
bases_mapped	2988069778	haplotype1	phased_hprc	HG00639	stat	NA
substitutions	3878428	haplotype1	phased_hprc	HG00639	stat	NA
insertions_length_0_50	356463	haplotype1	phased_hprc	HG00639	stat	NA
insertions_length_50_100	3759	haplotype1	phased_hprc	HG00639	stat	NA
insertions_length_100_300	3211	haplotype1	phased_hprc	HG00639	stat	NA
insertions_length_300_400	2050	haplotype1	phased_hprc	HG00639	stat	NA
insertions_length_400_1000	1787	haplotype1	phased_hprc	HG00639	stat	NA
insertions_length_1000_inf	2056	haplotype1	phased_hprc	HG00639	stat	NA
deletions_length_0_50	368220	haplotype1	phased_hprc	HG00639	stat	NA
deletions_length_50_100	3992	haplotype1	phased_hprc	HG00639	stat	NA
deletions_length_100_300	3399	haplotype1	phased_hprc	HG00639	stat	NA
deletions_length_300_400	2132	haplotype1	phased_hprc	HG00639	stat	NA
deletions_length_400_1000	1624	haplotype1	phased_hprc	HG00639	stat	NA
deletions_length_1000_inf	2154	haplotype1	phased_hprc	HG00639	stat	NA
mapped_sequences_n	80	haplotype2	phased_hprc	HG00639	stat	NA
primary_alignments_n	17282	haplotype2	phased_hprc	HG00639	stat	NA
secondary_alignments_n	2430	haplotype2	phased_hprc	HG00639	stat	NA
primary_alignments_long_cigar_n	0	haplotype2	phased_hprc	HG00639	stat	NA
bases_in_mapped_sequences	3035663863	haplotype2	phased_hprc	HG00639	stat	NA
bases_mapped	3000630446	haplotype2	phased_hprc	HG00639	stat	NA
substitutions	4306094	haplotype2	phased_hprc	HG00639	stat	NA
insertions_length_0_50	369498	haplotype2	phased_hprc	HG00639	stat	NA
insertions_length_50_100	3919	haplotype2	phased_hprc	HG00639	stat	NA
insertions_length_100_300	3267	haplotype2	phased_hprc	HG00639	stat	NA
insertions_length_300_400	2000	haplotype2	phased_hprc	HG00639	stat	NA
insertions_length_400_1000	1875	haplotype2	phased_hprc	HG00639	stat	NA
insertions_length_1000_inf	1827	haplotype2	phased_hprc	HG00639	stat	NA
deletions_length_0_50	377583	haplotype2	phased_hprc	HG00639	stat	NA
deletions_length_50_100	4214	haplotype2	phased_hprc	HG00639	stat	NA
deletions_length_100_300	3693	haplotype2	phased_hprc	HG00639	stat	NA
deletions_length_300_400	2045	haplotype2	phased_hprc	HG00639	stat	NA
deletions_length_400_1000	2449	haplotype2	phased_hprc	HG00639	stat	NA
deletions_length_1000_inf	1743	haplotype2	phased_hprc	HG00639	stat	NA
mapped_sequences_n	68	haplotype1	phased_hprc	HG01252	stat	NA
primary_alignments_n	12823	haplotype1	phased_hprc	HG01252	stat	NA
secondary_alignments_n	1910	haplotype1	phased_hprc	HG01252	stat	NA
primary_alignments_long_cigar_n	0	haplotype1	phased_hprc	HG01252	stat	NA
bases_in_mapped_sequences	2927093043	haplotype1	phased_hprc	HG01252	stat	NA
bases_mapped	2900004005	haplotype1	phased_hprc	HG01252	stat	NA
substitutions	4184780	haplotype1	phased_hprc	HG01252	stat	NA
insertions_length_0_50	355082	haplotype1	phased_hprc	HG01252	stat	NA
insertions_length_50_100	3561	haplotype1	phased_hprc	HG01252	stat	NA
insertions_length_100_300	3107	haplotype1	phased_hprc	HG01252	stat	NA
insertions_length_300_400	2056	haplotype1	phased_hprc	HG01252	stat	NA
insertions_length_400_1000	1784	haplotype1	phased_hprc	HG01252	stat	NA
insertions_length_1000_inf	2532	haplotype1	phased_hprc	HG01252	stat	NA
deletions_length_0_50	364585	haplotype1	phased_hprc	HG01252	stat	NA
deletions_length_50_100	3636	haplotype1	phased_hprc	HG01252	stat	NA
deletions_length_100_300	3400	haplotype1	phased_hprc	HG01252	stat	NA
deletions_length_300_400	2127	haplotype1	phased_hprc	HG01252	stat	NA
deletions_length_400_1000	2135	haplotype1	phased_hprc	HG01252	stat	NA
deletions_length_1000_inf	2328	haplotype1	phased_hprc	HG01252	stat	NA
mapped_sequences_n	75	haplotype2	phased_hprc	HG01252	stat	NA
primary_alignments_n	13674	haplotype2	phased_hprc	HG01252	stat	NA
secondary_alignments_n	1781	haplotype2	phased_hprc	HG01252	stat	NA
primary_alignments_long_cigar_n	0	haplotype2	phased_hprc	HG01252	stat	NA
bases_in_mapped_sequences	3036106664	haplotype2	phased_hprc	HG01252	stat	NA
bases_mapped	3002874465	haplotype2	phased_hprc	HG01252	stat	NA
substitutions	4006775	haplotype2	phased_hprc	HG01252	stat	NA
insertions_length_0_50	352362	haplotype2	phased_hprc	HG01252	stat	NA
insertions_length_50_100	3655	haplotype2	phased_hprc	HG01252	stat	NA
insertions_length_100_300	3308	haplotype2	phased_hprc	HG01252	stat	NA
insertions_length_300_400	2063	haplotype2	phased_hprc	HG01252	stat	NA
insertions_length_400_1000	1688	haplotype2	phased_hprc	HG01252	stat	NA
insertions_length_1000_inf	2237	haplotype2	phased_hprc	HG01252	stat	NA
deletions_length_0_50	362746	haplotype2	phased_hprc	HG01252	stat	NA
deletions_length_50_100	3735	haplotype2	phased_hprc	HG01252	stat	NA
deletions_length_100_300	3319	haplotype2	phased_hprc	HG01252	stat	NA
deletions_length_300_400	2026	haplotype2	phased_hprc	HG01252	stat	NA
deletions_length_400_1000	1651	haplotype2	phased_hprc	HG01252	stat	NA
deletions_length_1000_inf	2259	haplotype2	phased_hprc	HG01252	stat	NA
mapped_sequences_n	85	haplotype1	phased_hprc	HG01361	stat	NA
primary_alignments_n	11123	haplotype1	phased_hprc	HG01361	stat	NA
secondary_alignments_n	1741	haplotype1	phased_hprc	HG01361	stat	NA
primary_alignments_long_cigar_n	0	haplotype1	phased_hprc	HG01361	stat	NA
bases_in_mapped_sequences	3024996016	haplotype1	phased_hprc	HG01361	stat	NA
bases_mapped	2992533175	haplotype1	phased_hprc	HG01361	stat	NA
substitutions	3943650	haplotype1	phased_hprc	HG01361	stat	NA
insertions_length_0_50	343538	haplotype1	phased_hprc	HG01361	stat	NA
insertions_length_50_100	3564	haplotype1	phased_hprc	HG01361	stat	NA
insertions_length_100_300	2849	haplotype1	phased_hprc	HG01361	stat	NA
insertions_length_300_400	1793	haplotype1	phased_hprc	HG01361	stat	NA
insertions_length_400_1000	1749	haplotype1	phased_hprc	HG01361	stat	NA
insertions_length_1000_inf	1990	haplotype1	phased_hprc	HG01361	stat	NA
deletions_length_0_50	352782	haplotype1	phased_hprc	HG01361	stat	NA
deletions_length_50_100	3537	haplotype1	phased_hprc	HG01361	stat	NA
deletions_length_100_300	3188	haplotype1	phased_hprc	HG01361	stat	NA
deletions_length_300_400	1790	haplotype1	phased_hprc	HG01361	stat	NA
deletions_length_400_1000	1815	haplotype1	phased_hprc	HG01361	stat	NA
deletions_length_1000_inf	1906	haplotype1	phased_hprc	HG01361	stat	NA
mapped_sequences_n	87	haplotype2	phased_hprc	HG01361	stat	NA
primary_alignments_n	13051	haplotype2	phased_hprc	HG01361	stat	NA
secondary_alignments_n	1877	haplotype2	phased_hprc	HG01361	stat	NA
primary_alignments_long_cigar_n	0	haplotype2	phased_hprc	HG01361	stat	NA
bases_in_mapped_sequences	3037739883	haplotype2	phased_hprc	HG01361	stat	NA
bases_mapped	3005153670	haplotype2	phased_hprc	HG01361	stat	NA
substitutions	3834257	haplotype2	phased_hprc	HG01361	stat	NA
insertions_length_0_50	354230	haplotype2	phased_hprc	HG01361	stat	NA
insertions_length_50_100	3727	haplotype2	phased_hprc	HG01361	stat	NA
insertions_length_100_300	3551	haplotype2	phased_hprc	HG01361	stat	NA
insertions_length_300_400	1869	haplotype2	phased_hprc	HG01361	stat	NA
insertions_length_400_1000	1555	haplotype2	phased_hprc	HG01361	stat	NA
insertions_length_1000_inf	2275	haplotype2	phased_hprc	HG01361	stat	NA
deletions_length_0_50	362301	haplotype2	phased_hprc	HG01361	stat	NA
deletions_length_50_100	3891	haplotype2	phased_hprc	HG01361	stat	NA
deletions_length_100_300	3300	haplotype2	phased_hprc	HG01361	stat	NA
deletions_length_300_400	1894	haplotype2	phased_hprc	HG01361	stat	NA
deletions_length_400_1000	1527	haplotype2	phased_hprc	HG01361	stat	NA
deletions_length_1000_inf	2220	haplotype2	phased_hprc	HG01361	stat	NA
mapped_sequences_n	75	haplotype1	phased_hprc	HG02083	stat	NA
primary_alignments_n	11259	haplotype1	phased_hprc	HG02083	stat	NA
secondary_alignments_n	1843	haplotype1	phased_hprc	HG02083	stat	NA
primary_alignments_long_cigar_n	0	haplotype1	phased_hprc	HG02083	stat	NA
bases_in_mapped_sequences	2949481628	haplotype1	phased_hprc	HG02083	stat	NA
bases_mapped	2915953220	haplotype1	phased_hprc	HG02083	stat	NA
substitutions	4065055	haplotype1	phased_hprc	HG02083	stat	NA
insertions_length_0_50	356685	haplotype1	phased_hprc	HG02083	stat	NA
insertions_length_50_100	3392	haplotype1	phased_hprc	HG02083	stat	NA
insertions_length_100_300	3026	haplotype1	phased_hprc	HG02083	stat	NA
insertions_length_300_400	2047	haplotype1	phased_hprc	HG02083	stat	NA
insertions_length_400_1000	1869	haplotype1	phased_hprc	HG02083	stat	NA
insertions_length_1000_inf	2900	haplotype1	phased_hprc	HG02083	stat	NA
deletions_length_0_50	357365	haplotype1	phased_hprc	HG02083	stat	NA
deletions_length_50_100	3430	haplotype1	phased_hprc	HG02083	stat	NA
deletions_length_100_300	3100	haplotype1	phased_hprc	HG02083	stat	NA
deletions_length_300_400	1990	haplotype1	phased_hprc	HG02083	stat	NA
deletions_length_400_1000	1764	haplotype1	phased_hprc	HG02083	stat	NA
deletions_length_1000_inf	3043	haplotype1	phased_hprc	HG02083	stat	NA
mapped_sequences_n	71	haplotype2	phased_hprc	HG02083	stat	NA
primary_alignments_n	15775	haplotype2	phased_hprc	HG02083	stat	NA
secondary_alignments_n	2051	haplotype2	phased_hprc	HG02083	stat	NA
primary_alignments_long_cigar_n	0	haplotype2	phased_hprc	HG02083	stat	NA
bases_in_mapped_sequences	3026866187	haplotype2	phased_hprc	HG02083	stat	NA
bases_mapped	2994796534	haplotype2	phased_hprc	HG02083	stat	NA
substitutions	4247977	haplotype2	phased_hprc	HG02083	stat	NA
insertions_length_0_50	368011	haplotype2	phased_hprc	HG02083	stat	NA
insertions_length_50_100	3944	haplotype2	phased_hprc	HG02083	stat	NA
insertions_length_100_300	3357	haplotype2	phased_hprc	HG02083	stat	NA
insertions_length_300_400	2331	haplotype2	phased_hprc	HG02083	stat	NA
insertions_length_400_1000	1803	haplotype2	phased_hprc	HG02083	stat	NA
insertions_length_1000_inf	1758	haplotype2	phased_hprc	HG02083	stat	NA
deletions_length_0_50	368988	haplotype2	phased_hprc	HG02083	stat	NA
deletions_length_50_100	3762	haplotype2	phased_hprc	HG02083	stat	NA
deletions_length_100_300	3683	haplotype2	phased_hprc	HG02083	stat	NA
deletions_length_300_400	2212	haplotype2	phased_hprc	HG02083	stat	NA
deletions_length_400_1000	2442	haplotype2	phased_hprc	HG02083	stat	NA
deletions_length_1000_inf	1733	haplotype2	phased_hprc	HG02083	stat	NA
mapped_sequences_n	83	haplotype1	phased_hprc	HG02155	stat	NA
primary_alignments_n	14662	haplotype1	phased_hprc	HG02155	stat	NA
secondary_alignments_n	2610	haplotype1	phased_hprc	HG02155	stat	NA
primary_alignments_long_cigar_n	0	haplotype1	phased_hprc	HG02155	stat	NA
bases_in_mapped_sequences	3028269862	haplotype1	phased_hprc	HG02155	stat	NA
bases_mapped	3001379767	haplotype1	phased_hprc	HG02155	stat	NA
substitutions	4257223	haplotype1	phased_hprc	HG02155	stat	NA
insertions_length_0_50	367280	haplotype1	phased_hprc	HG02155	stat	NA
insertions_length_50_100	3959	haplotype1	phased_hprc	HG02155	stat	NA
insertions_length_100_300	3205	haplotype1	phased_hprc	HG02155	stat	NA
insertions_length_300_400	2052	haplotype1	phased_hprc	HG02155	stat	NA
insertions_length_400_1000	1925	haplotype1	phased_hprc	HG02155	stat	NA
insertions_length_1000_inf	1726	haplotype1	phased_hprc	HG02155	stat	NA
deletions_length_0_50	371672	haplotype1	phased_hprc	HG02155	stat	NA
deletions_length_50_100	3818	haplotype1	phased_hprc	HG02155	stat	NA
deletions_length_100_300	3546	haplotype1	phased_hprc	HG02155	stat	NA
deletions_length_300_400	2108	haplotype1	phased_hprc	HG02155	stat	NA
deletions_length_400_1000	2484	haplotype1	phased_hprc	HG02155	stat	NA
deletions_length_1000_inf	1724	haplotype1	phased_hprc	HG02155	stat	NA
mapped_sequences_n	82	haplotype2	phased_hprc	HG02155	stat	NA
primary_alignments_n	15505	haplotype2	phased_hprc	HG02155	stat	NA
secondary_alignments_n	2559	haplotype2	phased_hprc	HG02155	stat	NA
primary_alignments_long_cigar_n	0	haplotype2	phased_hprc	HG02155	stat	NA
bases_in_mapped_sequences	3032908006	haplotype2	phased_hprc	HG02155	stat	NA
bases_mapped	3002091955	haplotype2	phased_hprc	HG02155	stat	NA
substitutions	4253694	haplotype2	phased_hprc	HG02155	stat	NA
insertions_length_0_50	366411	haplotype2	phased_hprc	HG02155	stat	NA
insertions_length_50_100	3935	haplotype2	phased_hprc	HG02155	stat	NA
insertions_length_100_300	3621	haplotype2	phased_hprc	HG02155	stat	NA
insertions_length_300_400	1892	haplotype2	phased_hprc	HG02155	stat	NA
insertions_length_400_1000	1962	haplotype2	phased_hprc	HG02155	stat	NA
insertions_length_1000_inf	1789	haplotype2	phased_hprc	HG02155	stat	NA
deletions_length_0_50	369858	haplotype2	phased_hprc	HG02155	stat	NA
deletions_length_50_100	3666	haplotype2	phased_hprc	HG02155	stat	NA
deletions_length_100_300	3482	haplotype2	phased_hprc	HG02155	stat	NA
deletions_length_300_400	1897	haplotype2	phased_hprc	HG02155	stat	NA
deletions_length_400_1000	2250	haplotype2	phased_hprc	HG02155	stat	NA
deletions_length_1000_inf	1905	haplotype2	phased_hprc	HG02155	stat	NA
mapped_sequences_n	87	haplotype1	phased_hprc	HG03834	stat	NA
primary_alignments_n	12136	haplotype1	phased_hprc	HG03834	stat	NA
secondary_alignments_n	2135	haplotype1	phased_hprc	HG03834	stat	NA
primary_alignments_long_cigar_n	0	haplotype1	phased_hprc	HG03834	stat	NA
bases_in_mapped_sequences	3042936088	haplotype1	phased_hprc	HG03834	stat	NA
bases_mapped	3008857782	haplotype1	phased_hprc	HG03834	stat	NA
substitutions	4036052	haplotype1	phased_hprc	HG03834	stat	NA
insertions_length_0_50	354416	haplotype1	phased_hprc	HG03834	stat	NA
insertions_length_50_100	3548	haplotype1	phased_hprc	HG03834	stat	NA
insertions_length_100_300	3520	haplotype1	phased_hprc	HG03834	stat	NA
insertions_length_300_400	2197	haplotype1	phased_hprc	HG03834	stat	NA
insertions_length_400_1000	1856	haplotype1	phased_hprc	HG03834	stat	NA
insertions_length_1000_inf	2129	haplotype1	phased_hprc	HG03834	stat	NA
deletions_length_0_50	361232	haplotype1	phased_hprc	HG03834	stat	NA
deletions_length_50_100	3654	haplotype1	phased_hprc	HG03834	stat	NA
deletions_length_100_300	3410	haplotype1	phased_hprc	HG03834	stat	NA
deletions_length_300_400	2012	haplotype1	phased_hprc	HG03834	stat	NA
deletions_length_400_1000	2063	haplotype1	phased_hprc	HG03834	stat	NA
deletions_length_1000_inf	2140	haplotype1	phased_hprc	HG03834	stat	NA
mapped_sequences_n	86	haplotype2	phased_hprc	HG03834	stat	NA
primary_alignments_n	10201	haplotype2	phased_hprc	HG03834	stat	NA
secondary_alignments_n	1916	haplotype2	phased_hprc	HG03834	stat	NA
primary_alignments_long_cigar_n	0	haplotype2	phased_hprc	HG03834	stat	NA
bases_in_mapped_sequences	3035962555	haplotype2	phased_hprc	HG03834	stat	NA
bases_mapped	3007794240	haplotype2	phased_hprc	HG03834	stat	NA
substitutions	3890968	haplotype2	phased_hprc	HG03834	stat	NA
insertions_length_0_50	345989	haplotype2	phased_hprc	HG03834	stat	NA
insertions_length_50_100	3362	haplotype2	phased_hprc	HG03834	stat	NA
insertions_length_100_300	3195	haplotype2	phased_hprc	HG03834	stat	NA
insertions_length_300_400	1987	haplotype2	phased_hprc	HG03834	stat	NA
insertions_length_400_1000	1642	haplotype2	phased_hprc	HG03834	stat	NA
insertions_length_1000_inf	2072	haplotype2	phased_hprc	HG03834	stat	NA
deletions_length_0_50	353255	haplotype2	phased_hprc	HG03834	stat	NA
deletions_length_50_100	3294	haplotype2	phased_hprc	HG03834	stat	NA
deletions_length_100_300	2988	haplotype2	phased_hprc	HG03834	stat	NA
deletions_length_300_400	1879	haplotype2	phased_hprc	HG03834	stat	NA
deletions_length_400_1000	1575	haplotype2	phased_hprc	HG03834	stat	NA
deletions_length_1000_inf	1940	haplotype2	phased_hprc	HG03834	stat	NA
mapped_sequences_n	93	haplotype1	phased_hprc	HG04228	stat	NA
primary_alignments_n	15790	haplotype1	phased_hprc	HG04228	stat	NA
secondary_alignments_n	2848	haplotype1	phased_hprc	HG04228	stat	NA
primary_alignments_long_cigar_n	0	haplotype1	phased_hprc	HG04228	stat	NA
bases_in_mapped_sequences	2932691154	haplotype1	phased_hprc	HG04228	stat	NA
bases_mapped	2900525022	haplotype1	phased_hprc	HG04228	stat	NA
substitutions	4324998	haplotype1	phased_hprc	HG04228	stat	NA
insertions_length_0_50	363578	haplotype1	phased_hprc	HG04228	stat	NA
insertions_length_50_100	3805	haplotype1	phased_hprc	HG04228	stat	NA
insertions_length_100_300	3445	haplotype1	phased_hprc	HG04228	stat	NA
insertions_length_300_400	2331	haplotype1	phased_hprc	HG04228	stat	NA
insertions_length_400_1000	1941	haplotype1	phased_hprc	HG04228	stat	NA
insertions_length_1000_inf	2246	haplotype1	phased_hprc	HG04228	stat	NA
deletions_length_0_50	364674	haplotype1	phased_hprc	HG04228	stat	NA
deletions_length_50_100	3755	haplotype1	phased_hprc	HG04228	stat	NA
deletions_length_100_300	3475	haplotype1	phased_hprc	HG04228	stat	NA
deletions_length_300_400	2245	haplotype1	phased_hprc	HG04228	stat	NA
deletions_length_400_1000	1865	haplotype1	phased_hprc	HG04228	stat	NA
deletions_length_1000_inf	2248	haplotype1	phased_hprc	HG04228	stat	NA
mapped_sequences_n	62	haplotype2	phased_hprc	HG04228	stat	NA
primary_alignments_n	12819	haplotype2	phased_hprc	HG04228	stat	NA
secondary_alignments_n	1482	haplotype2	phased_hprc	HG04228	stat	NA
primary_alignments_long_cigar_n	0	haplotype2	phased_hprc	HG04228	stat	NA
bases_in_mapped_sequences	3019442738	haplotype2	phased_hprc	HG04228	stat	NA
bases_mapped	2985378102	haplotype2	phased_hprc	HG04228	stat	NA
substitutions	3951924	haplotype2	phased_hprc	HG04228	stat	NA
insertions_length_0_50	358386	haplotype2	phased_hprc	HG04228	stat	NA
insertions_length_50_100	3757	haplotype2	phased_hprc	HG04228	stat	NA
insertions_length_100_300	3118	haplotype2	phased_hprc	HG04228	stat	NA
insertions_length_300_400	1996	haplotype2	phased_hprc	HG04228	stat	NA
insertions_length_400_1000	1765	haplotype2	phased_hprc	HG04228	stat	NA
insertions_length_1000_inf	2193	haplotype2	phased_hprc	HG04228	stat	NA
