chrom	end_start	end_end	contig_name	contig_length	haplotype	end_side	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr1	25474627	25474628	unassigned-0001453	20206	unassigned	left_end	chr1	25198546	25266546	RHCE	208082
chr1	25494829	25494830	unassigned-0001453	20206	unassigned	right_end	chr1	25198546	25266546	RHCE	228284
chr1	26290481	26290482	unassigned-0001460	68972	unassigned	left_end	chr1	26270335	26309325	DHDDS	0
chr1	26359381	26359382	unassigned-0001460	68972	unassigned	right_end	chr1	26357068	26358216	DPPA2P2	1166
chr1	26458248	26458249	unassigned-0001025	11005	unassigned	left_end	chr1	26357068	26358216	DPPA2P2	100033
chr1	26469260	26469261	unassigned-0001025	11005	unassigned	right_end	chr1	26357068	26358216	DPPA2P2	111045
chr1	27076792	27076793	unassigned-0000859	122829	unassigned	left_end	chr1	27048141	27049097	NPM1P39	27696
chr1	27199632	27199633	unassigned-0000859	122829	unassigned	right_end	chr1	27163396	27177637	TMEM222	21996
chr1	37225507	37225508	unassigned-0001569	65563	unassigned	left_end	chr1	37339333	37349131	ZC3H12A	113826
chr1	37284902	37284903	unassigned-0001546	25186	unassigned	left_end	chr1	37339333	37349131	ZC3H12A	54431
chr1	37291067	37291068	unassigned-0001569	65563	unassigned	right_end	chr1	37339333	37349131	ZC3H12A	48266
chr1	37291611	37291612	unassigned-0001625	58140	unassigned	left_end	chr1	37339333	37349131	ZC3H12A	47722
chr1	37310058	37310059	unassigned-0001546	25186	unassigned	right_end	chr1	37339333	37349131	ZC3H12A	29275
chr1	37349598	37349599	unassigned-0001625	58140	unassigned	right_end	chr1	37339333	37349131	ZC3H12A	468
chr1	43982222	43982223	unassigned-0000990	53171	unassigned	left_end	chr1	43915020	44006090	KLF17	0
chr1	44035379	44035380	unassigned-0000990	53171	unassigned	right_end	chr1	43915020	44006090	KLF17	29290
chr1	55732483	55732484	unassigned-0000369	82307	unassigned	left_end	chr1	55666959	55738222	LOC105378740	0
chr1	55814791	55814792	unassigned-0000369	82307	unassigned	right_end	chr1	55666959	55738222	LOC105378740	76570
chr1	69971903	69971904	unassigned-0000728	105396	unassigned	left_end	chr1	69444557	70022853	LRRC7	0
chr1	70032703	70032704	unassigned-0000729	63248	unassigned	left_end	chr1	69444557	70022853	LRRC7	9851
chr1	70077333	70077334	unassigned-0000728	105396	unassigned	right_end	chr1	70084211	70131570	SRSF11	6878
chr1	70095990	70095991	unassigned-0000729	63248	unassigned	right_end	chr1	70084211	70131570	SRSF11	0
chr1	99810919	99810920	unassigned-0000591	30750	unassigned	left_end	chr1	100721211	100744025	EXTL2	910292
chr1	99841415	99841416	unassigned-0000591	30750	unassigned	right_end	chr1	100721211	100744025	EXTL2	879796
chr1	99969049	99969050	unassigned-0000890	37657	unassigned	left_end	chr1	100721211	100744025	EXTL2	752162
chr1	100006701	100006702	unassigned-0000890	37657	unassigned	right_end	chr1	100721211	100744025	EXTL2	714510
chr1	117075441	117075442	unassigned-0000976	29279	unassigned	left_end	chr1	116750225	116753094	NEFHP1	322348
chr1	117104716	117104717	unassigned-0000976	29279	unassigned	right_end	chr1	116750225	116753094	NEFHP1	351623
chr1	119308273	119308274	unassigned-0001685	56696	unassigned	left_end	chr1	119153622	119289212	WARS2-AS1	19062
chr1	119349001	119349002	unassigned-0001684	67799	unassigned	left_end	chr1	119153622	119289212	WARS2-AS1	59790
chr1	119364967	119364968	unassigned-0001685	56696	unassigned	right_end	chr1	119153622	119289212	WARS2-AS1	75756
chr1	119416722	119416723	unassigned-0001684	67799	unassigned	right_end	chr1	119153622	119289212	WARS2-AS1	127511
chr1	119897522	119897523	unassigned-0001062	184252	unassigned	left_end	chr1	119924809	120082923	NOTCH2	27287
chr1	120081782	120081783	unassigned-0001062	184252	unassigned	right_end	chr1	119924809	120082923	NOTCH2	0
chr1	127215230	127215231	haplotype1-0000153	463264	haplotype1	left_end	chr1	127720229	127766430	LINC01666	504999
chr1	127215230	127215231	haplotype1-0000154	68704	haplotype1	left_end	chr1	127720229	127766430	LINC01666	504999
chr1	127216153	127216154	haplotype1-0000109	52794	haplotype1	left_end	chr1	127720229	127766430	LINC01666	504076
chr1	127237821	127237822	haplotype1-0000109	52794	haplotype1	right_end	chr1	127720229	127766430	LINC01666	482408
chr1	127237837	127237838	haplotype1-0000154	68704	haplotype1	right_end	chr1	127720229	127766430	LINC01666	482392
chr1	127773475	127773476	haplotype1-0000033	6357492	haplotype1	left_end	chr1	127779522	127780806	LOC124905318	6047
chr1	128662169	128662170	haplotype1-0000033	6357492	haplotype1	right_end	chr1	128837886	128839126	LINC02799	175717
chr1	130960628	130960629	haplotype2-0000292	230274	haplotype2	left_end	chr1	128946077	128947329	LINC02799	2013300
chr1	131077376	131077377	haplotype2-0000294	123591	haplotype2	left_end	chr1	128946077	128947329	LINC02799	2130048
chr1	132368069	132368070	haplotype2-0000264	210134	haplotype2	left_end	chr1	128946077	128947329	LINC02799	3420741
chr1	132493794	132493795	haplotype2-0000292	230274	haplotype2	right_end	chr1	128946077	128947329	LINC02799	3546466
chr1	132566500	132566501	haplotype2-0000293	42413	haplotype2	left_end	chr1	128946077	128947329	LINC02799	3619172
chr1	132608911	132608912	haplotype2-0000293	42413	haplotype2	right_end	chr1	128946077	128947329	LINC02799	3661583
chr1	132707214	132707215	haplotype2-0000264	210134	haplotype2	right_end	chr1	128946077	128947329	LINC02799	3759886
chr1	137291360	137291361	haplotype2-0000294	123591	haplotype2	right_end	chr1	142264290	142273731	LOC101929814	4972930
chr1	142108512	142108513	haplotype1-0000153	463264	haplotype1	right_end	chr1	142264290	142273731	LOC101929814	155778
chr1	145507092	145507093	unassigned-0001455	55611	unassigned	left_end	chr1	145475229	145700086	PDE4DIP	0
chr1	145562700	145562701	unassigned-0001455	55611	unassigned	right_end	chr1	145475229	145700086	PDE4DIP	0
chr1	145858607	145858608	unassigned-0001454	127081	unassigned	left_end	chr1	145855207	145858795	LOC653513	0
chr1	145962065	145962066	unassigned-0001429	91276	unassigned	left_end	chr1	145898452	145979756	LOC124904395	0
chr1	145985667	145985668	unassigned-0001454	127081	unassigned	right_end	chr1	145898452	145979756	LOC124904395	5912
chr1	146054060	146054061	unassigned-0001429	91276	unassigned	right_end	chr1	146052201	146057065	LOC105371222	0
chr1	148312656	148312657	unassigned-0001089	114058	unassigned	left_end	chr1	147986384	148322048	HYDIN2	0
chr1	148327119	148327120	unassigned-0001090	15595	unassigned	left_end	chr1	147986384	148322048	HYDIN2	5072
chr1	148327708	148327709	unassigned-0001377	55498	unassigned	left_end	chr1	147986384	148322048	HYDIN2	5661
chr1	148328972	148328973	unassigned-0001092	90162	unassigned	left_end	chr1	147986384	148322048	HYDIN2	6925
chr1	148336992	148336993	haplotype2-0000295	169435	haplotype2	left_end	chr1	147986384	148322048	HYDIN2	14945
chr1	148342679	148342680	unassigned-0001090	15595	unassigned	right_end	chr1	148355844	148359920	LOC105371233	13165
chr1	148356957	148356958	unassigned-0001375	79453	unassigned	left_end	chr1	148355844	148359920	LOC105371233	0
chr1	148383180	148383181	unassigned-0001377	55498	unassigned	right_end	chr1	148364291	148387735	LOC105371235	0
chr1	148419109	148419110	unassigned-0001092	90162	unassigned	right_end	chr1	148388523	148431574	LOC112268274	0
chr1	148426710	148426711	unassigned-0001089	114058	unassigned	right_end	chr1	148388523	148431574	LOC112268274	0
chr1	148436418	148436419	unassigned-0001375	79453	unassigned	right_end	chr1	148431826	148492803	SEC22B4P	0
chr1	148453262	148453263	unassigned-0001376	83908	unassigned	left_end	chr1	148431826	148492803	SEC22B4P	0
chr1	148462448	148462449	unassigned-0001386	85307	unassigned	left_end	chr1	148431826	148492803	SEC22B4P	0
chr1	148466350	148466351	unassigned-0001384	219757	unassigned	left_end	chr1	148431826	148492803	SEC22B4P	0
chr1	148468902	148468903	unassigned-0001515	76971	unassigned	left_end	chr1	148431826	148492803	SEC22B4P	0
chr1	148476484	148476485	unassigned-0001378	80045	unassigned	left_end	chr1	148431826	148492803	SEC22B4P	0
chr1	148506416	148506417	haplotype2-0000295	169435	haplotype2	right_end	chr1	148512066	148519314	LOC105371403	5650
chr1	148509234	148509235	unassigned-0001385	129920	unassigned	left_end	chr1	148512066	148519314	LOC105371403	2832
chr1	148537151	148537152	unassigned-0001376	83908	unassigned	right_end	chr1	148519513	148600715	NOTCH2NLC	0
chr1	148539019	148539020	unassigned-0001350	343189	unassigned	left_end	chr1	148519513	148600715	NOTCH2NLC	0
chr1	148545839	148545840	unassigned-0001515	76971	unassigned	right_end	chr1	148519513	148600715	NOTCH2NLC	0
chr1	148547708	148547709	unassigned-0001386	85307	unassigned	right_end	chr1	148519513	148600715	NOTCH2NLC	0
chr1	148556505	148556506	unassigned-0001378	80045	unassigned	right_end	chr1	148519513	148600715	NOTCH2NLC	0
chr1	148639144	148639145	unassigned-0001385	129920	unassigned	right_end	chr1	148604779	148680529	NBPF10	0
chr1	148643868	148643869	unassigned-0001351	126240	unassigned	left_end	chr1	148604779	148680529	NBPF10	0
chr1	148652758	148652759	unassigned-0000874	195342	unassigned	left_end	chr1	148604779	148680529	NBPF10	0
chr1	148656818	148656819	unassigned-0001100	23985	unassigned	left_end	chr1	148604779	148680529	NBPF10	0
chr1	148658885	148658886	unassigned-0001097	45052	unassigned	left_end	chr1	148604779	148680529	NBPF10	0
chr1	148680785	148680786	unassigned-0001100	23985	unassigned	right_end	chr1	148604779	148680529	NBPF10	257
chr1	148681355	148681356	unassigned-0001384	219757	unassigned	right_end	chr1	148604779	148680529	NBPF10	827
chr1	148683465	148683466	unassigned-0001098	42476	unassigned	left_end	chr1	148682315	148685208	LOC101060227	0
chr1	148701182	148701183	unassigned-0001101	69034	unassigned	left_end	chr1	148688783	148730765	LOC124904410	0
chr1	148703907	148703908	unassigned-0001097	45052	unassigned	right_end	chr1	148688783	148730765	LOC124904410	0
chr1	148705716	148705717	unassigned-0001010	104536	unassigned	left_end	chr1	148688783	148730765	LOC124904410	0
chr1	148711760	148711761	unassigned-0001099	37952	unassigned	left_end	chr1	148688783	148730765	LOC124904410	0
chr1	148725932	148725933	unassigned-0001098	42476	unassigned	right_end	chr1	148688783	148730765	LOC124904410	0
chr1	148731257	148731258	unassigned-0000508	46464	unassigned	left_end	chr1	148728724	148735732	LOC124904409	0
chr1	148731257	148731258	unassigned-0000508	46464	unassigned	left_end	chr1	148731161	148803659	LINC00869	0
chr1	148748833	148748834	unassigned-0000875	26929	unassigned	left_end	chr1	148731161	148803659	LINC00869	0
chr1	148749669	148749670	unassigned-0001099	37952	unassigned	right_end	chr1	148731161	148803659	LINC00869	0
chr1	148766378	148766379	unassigned-0001009	88325	unassigned	left_end	chr1	148731161	148803659	LINC00869	0
chr1	148767264	148767265	unassigned-0000773	48161	unassigned	left_end	chr1	148731161	148803659	LINC00869	0
chr1	148770053	148770054	unassigned-0001351	126240	unassigned	right_end	chr1	148731161	148803659	LINC00869	0
chr1	148770190	148770191	unassigned-0001101	69034	unassigned	right_end	chr1	148731161	148803659	LINC00869	0
chr1	148775761	148775762	unassigned-0000875	26929	unassigned	right_end	chr1	148731161	148803659	LINC00869	0
chr1	148777716	148777717	unassigned-0000508	46464	unassigned	right_end	chr1	148731161	148803659	LINC00869	0
chr1	148810224	148810225	unassigned-0001010	104536	unassigned	right_end	chr1	148799275	148804617	FAM91A2P	5608
chr1	148813950	148813951	unassigned-0001011	44878	unassigned	left_end	chr1	148816840	148817113	TRE-TTC10-1	2890
chr1	148815425	148815426	unassigned-0000773	48161	unassigned	right_end	chr1	148816840	148817113	TRE-TTC10-1	1415
chr1	148848024	148848025	unassigned-0000874	195342	unassigned	right_end	chr1	148843819	148872982	PDE4DIPP7	0
chr1	148854717	148854718	unassigned-0001009	88325	unassigned	right_end	chr1	148843819	148872982	PDE4DIPP7	0
chr1	148858843	148858844	unassigned-0001011	44878	unassigned	right_end	chr1	148843819	148872982	PDE4DIPP7	0
chr1	148858843	148858844	unassigned-0001011	44878	unassigned	right_end	chr1	148857762	148902889	LOC105371406	0
chr1	148872680	148872681	unassigned-0001350	343189	unassigned	right_end	chr1	148843819	148872982	PDE4DIPP7	0
chr1	148872680	148872681	unassigned-0001350	343189	unassigned	right_end	chr1	148857762	148902889	LOC105371406	0
chr1	155739943	155739944	unassigned-0001103	43750	unassigned	left_end	chr1	155874135	155879549	MRPL24	134192
chr1	155745691	155745692	unassigned-0001104	49188	unassigned	left_end	chr1	155874135	155879549	MRPL24	128444
chr1	155771965	155771966	unassigned-0001105	36907	unassigned	left_end	chr1	155874135	155879549	MRPL24	102170
chr1	155783688	155783689	unassigned-0001103	43750	unassigned	right_end	chr1	155874135	155879549	MRPL24	90447
chr1	155794819	155794820	unassigned-0001104	49188	unassigned	right_end	chr1	155874135	155879549	MRPL24	79316
chr1	155808869	155808870	unassigned-0001105	36907	unassigned	right_end	chr1	155874135	155879549	MRPL24	65266
chr1	156407605	156407606	unassigned-0000845	42202	unassigned	left_end	chr1	156258039	156275241	ETV3	132365
chr1	156410341	156410342	unassigned-0001528	37297	unassigned	left_end	chr1	156258039	156275241	ETV3	135101
chr1	156438360	156438361	unassigned-0000844	26693	unassigned	left_end	chr1	156258039	156275241	ETV3	163120
chr1	156447660	156447661	unassigned-0001528	37297	unassigned	right_end	chr1	156258039	156275241	ETV3	172420
chr1	156449791	156449792	unassigned-0000845	42202	unassigned	right_end	chr1	156258039	156275241	ETV3	174551
chr1	156465036	156465037	unassigned-0000844	26693	unassigned	right_end	chr1	156258039	156275241	ETV3	189796
chr1	184294560	184294561	unassigned-0000551	148933	unassigned	left_end	chr1	184154227	184331389	NIBAN1	0
chr1	184345316	184345317	unassigned-0001412	104355	unassigned	left_end	chr1	184154227	184331389	NIBAN1	13928
chr1	184359326	184359327	unassigned-0000549	78532	unassigned	left_end	chr1	184154227	184331389	NIBAN1	27938
chr1	184365778	184365779	unassigned-0000548	49824	unassigned	left_end	chr1	184154227	184331389	NIBAN1	34390
chr1	184415449	184415450	unassigned-0000548	49824	unassigned	right_end	chr1	184154227	184331389	NIBAN1	84061
chr1	184437857	184437858	unassigned-0000549	78532	unassigned	right_end	chr1	184513969	184648685	SWT1	76112
chr1	184443456	184443457	unassigned-0000551	148933	unassigned	right_end	chr1	184513969	184648685	SWT1	70513
chr1	184449680	184449681	unassigned-0001412	104355	unassigned	right_end	chr1	184513969	184648685	SWT1	64289
chr1	184597713	184597714	unassigned-0001388	75894	unassigned	left_end	chr1	184513969	184648685	SWT1	0
chr1	184621246	184621247	unassigned-0000883	79392	unassigned	left_end	chr1	184513969	184648685	SWT1	0
chr1	184673579	184673580	unassigned-0001388	75894	unassigned	right_end	chr1	184513969	184648685	SWT1	24895
chr1	184700620	184700621	unassigned-0000883	79392	unassigned	right_end	chr1	184513969	184648685	SWT1	51936
chr1	200491558	200491559	unassigned-0000403	32289	unassigned	left_end	chr1	200796898	201084738	NAV1	305340
chr1	200523874	200523875	unassigned-0000403	32289	unassigned	right_end	chr1	200796898	201084738	NAV1	273024
chr1	213156742	213156743	unassigned-0001263	192898	unassigned	left_end	chr1	213588193	213791163	PTPN14	431451
chr1	213349609	213349610	unassigned-0001263	192898	unassigned	right_end	chr1	213588193	213791163	PTPN14	238584
chr1	248139362	248139363	unassigned-0001072	195841	unassigned	left_end	chr1	248177672	248193983	LYPD8	38310
chr1	248182385	248182386	unassigned-0001073	60356	unassigned	left_end	chr1	248177672	248193983	LYPD8	0
chr1	248242695	248242696	unassigned-0001073	60356	unassigned	right_end	chr1	248177672	248193983	LYPD8	48713
chr1	248258458	248258459	unassigned-0000662	128614	unassigned	left_end	chr1	248311347	248368818	PGBD2	52889
chr1	248273348	248273349	unassigned-0000661	74295	unassigned	left_end	chr1	248311347	248368818	PGBD2	37999
chr1	248297378	248297379	unassigned-0000663	93427	unassigned	left_end	chr1	248311347	248368818	PGBD2	13969
chr1	248307170	248307171	unassigned-0000660	52404	unassigned	left_end	chr1	248311347	248368818	PGBD2	4177
chr1	248309856	248309857	unassigned-0000664	17145	unassigned	left_end	chr1	248311347	248368818	PGBD2	1491
chr1	248318671	248318672	haplotype2-0000241	72274	haplotype2	left_end	chr1	248311347	248368818	PGBD2	0
chr1	248326983	248326984	unassigned-0000664	17145	unassigned	right_end	chr1	248311347	248368818	PGBD2	0
chr1	248335166	248335167	unassigned-0001072	195841	unassigned	right_end	chr1	248311347	248368818	PGBD2	0
chr1	248347643	248347644	unassigned-0000661	74295	unassigned	right_end	chr1	248311347	248368818	PGBD2	0
chr1	248359583	248359584	unassigned-0000660	52404	unassigned	right_end	chr1	248311347	248368818	PGBD2	0
chr1	248383456	248383457	unassigned-0000662	128614	unassigned	right_end	chr1	248375191	248375720	RPL23AP25	7737
chr1	248383456	248383457	unassigned-0000663	93427	unassigned	right_end	chr1	248375191	248375720	RPL23AP25	7737
chr1	248384214	248384215	haplotype2-0000241	72274	haplotype2	right_end	chr1	248375191	248375720	RPL23AP25	8495
chr10	7211097	7211098	unassigned-0001409	108084	unassigned	left_end	chr10	8162032	8163340	PRPF38AP1	950935
chr10	7319115	7319116	unassigned-0001409	108084	unassigned	right_end	chr10	8162032	8163340	PRPF38AP1	842917
chr10	13294284	13294285	unassigned-0001223	77876	unassigned	left_end	chr10	13330508	13361341	SEPHS1	36224
chr10	13335106	13335107	unassigned-0001137	57434	unassigned	left_end	chr10	13330508	13361341	SEPHS1	0
chr10	13372134	13372135	unassigned-0001223	77876	unassigned	right_end	chr10	13330508	13361341	SEPHS1	10794
chr10	13392399	13392400	unassigned-0001137	57434	unassigned	right_end	chr10	13330508	13361341	SEPHS1	31059
chr10	23171391	23171392	unassigned-0000928	139664	unassigned	left_end	chr10	23155881	23158777	YWHAZP3	12615
chr10	23311044	23311045	unassigned-0000928	139664	unassigned	right_end	chr10	23155881	23158777	YWHAZP3	152268
chr10	30832485	30832486	unassigned-0000717	156956	unassigned	left_end	chr10	30754478	30755007	LINC02644	77479
chr10	30881877	30881878	unassigned-0000631	48121	unassigned	left_end	chr10	30754478	30755007	LINC02644	126871
chr10	30929992	30929993	unassigned-0000631	48121	unassigned	right_end	chr10	30754478	30755007	LINC02644	174986
chr10	30989098	30989099	unassigned-0000717	156956	unassigned	right_end	chr10	30754478	30755007	LINC02644	234092
chr10	62362884	62362885	unassigned-0001411	256232	unassigned	left_end	chr10	60881044	61590258	ANK3	772627
chr10	62598133	62598134	unassigned-0001033	145466	unassigned	left_end	chr10	60881044	61590258	ANK3	1007876
chr10	62619083	62619084	unassigned-0001411	256232	unassigned	right_end	chr10	60881044	61590258	ANK3	1028826
chr10	62628271	62628272	unassigned-0001034	32443	unassigned	left_end	chr10	60881044	61590258	ANK3	1038014
chr10	62660723	62660724	unassigned-0001034	32443	unassigned	right_end	chr10	60881044	61590258	ANK3	1070466
chr10	62743620	62743621	unassigned-0001033	145466	unassigned	right_end	chr10	60881044	61590258	ANK3	1153363
chr10	74440502	74440503	unassigned-0001679	121631	unassigned	left_end	chr10	74525462	74540578	SYNPO2L-AS1	84960
chr10	74481858	74481859	unassigned-0001701	86426	unassigned	left_end	chr10	74525462	74540578	SYNPO2L-AS1	43604
chr10	74562116	74562117	unassigned-0001679	121631	unassigned	right_end	chr10	74545691	74601920	BMS1P4-AGAP5	0
chr10	74562116	74562117	unassigned-0001679	121631	unassigned	right_end	chr10	74545711	74569525	AGAP5	0
chr10	74568226	74568227	unassigned-0001701	86426	unassigned	right_end	chr10	74545691	74601920	BMS1P4-AGAP5	0
chr10	74568226	74568227	unassigned-0001701	86426	unassigned	right_end	chr10	74545711	74569525	AGAP5	0
chr10	89300053	89300054	unassigned-0000827	93686	unassigned	left_end	chr10	88747527	88855830	PTEN	444224
chr10	89373304	89373305	unassigned-0001562	53198	unassigned	left_end	chr10	88747527	88855830	PTEN	517475
chr10	89393766	89393767	unassigned-0000827	93686	unassigned	right_end	chr10	88747527	88855830	PTEN	537937
chr10	89426521	89426522	unassigned-0001562	53198	unassigned	right_end	chr10	88747527	88855830	PTEN	570692
chr10	95832773	95832774	unassigned-0001477	201906	unassigned	left_end	chr10	95817786	95869223	CYP2C9	0
chr10	95929730	95929731	unassigned-0001177	25351	unassigned	left_end	chr10	95915889	95948616	CYP2C8	0
chr10	95955065	95955066	unassigned-0001177	25351	unassigned	right_end	chr10	95915889	95948616	CYP2C8	6450
chr10	96034351	96034352	unassigned-0001477	201906	unassigned	right_end	chr10	96116720	96170181	PDLIM1	82369
chr10	99038415	99038416	haplotype1-0000099	186419	haplotype1	left_end	chr10	99293925	99326913	HPS1	255510
chr10	99075982	99075983	unassigned-0001160	47540	unassigned	left_end	chr10	99293925	99326913	HPS1	217943
chr10	99094225	99094226	unassigned-0001161	30597	unassigned	left_end	chr10	99293925	99326913	HPS1	199700
chr10	99123509	99123510	unassigned-0001160	47540	unassigned	right_end	chr10	99293925	99326913	HPS1	170416
chr10	99124797	99124798	unassigned-0001161	30597	unassigned	right_end	chr10	99293925	99326913	HPS1	169128
chr10	99224835	99224836	haplotype1-0000099	186419	haplotype1	right_end	chr10	99293925	99326913	HPS1	69090
chr10	99899578	99899579	haplotype2-0000271	129381	haplotype2	left_end	chr10	99337052	100197827	HPSE2	0
chr10	99972688	99972689	haplotype2-0000255	436615	haplotype2	left_end	chr10	99337052	100197827	HPSE2	0
chr10	100028987	100028988	haplotype2-0000271	129381	haplotype2	right_end	chr10	99337052	100197827	HPSE2	0
chr10	100344825	100344826	haplotype2-0000253	205175	haplotype2	left_end	chr10	99337052	100197827	HPSE2	146999
chr10	100409329	100409330	haplotype2-0000255	436615	haplotype2	right_end	chr10	99337052	100197827	HPSE2	211503
chr10	100425542	100425543	haplotype2-0000254	419005	haplotype2	left_end	chr10	99337052	100197827	HPSE2	227716
chr10	100550039	100550040	haplotype2-0000253	205175	haplotype2	right_end	chr10	100665561	100736331	ABCC2	115522
chr10	100721379	100721380	haplotype2-0000259	181335	haplotype2	left_end	chr10	100665561	100736331	ABCC2	0
chr10	100844580	100844581	haplotype2-0000254	419005	haplotype2	right_end	chr10	100759304	100893694	DNMBP	0
chr10	100898574	100898575	haplotype2-0000260	505735	haplotype2	left_end	chr10	100759304	100893694	DNMBP	4881
chr10	100902773	100902774	haplotype2-0000259	181335	haplotype2	right_end	chr10	100759304	100893694	DNMBP	9080
chr10	101403053	101403054	haplotype2-0000260	505735	haplotype2	right_end	chr10	101257805	101272632	OLMALINC	130422
chr10	104182601	104182602	unassigned-0000760	64249	unassigned	left_end	chr10	104190414	104238442	PCGF6	7813
chr10	104237001	104237002	haplotype1-0000069	22471	haplotype1	left_end	chr10	104190414	104238442	PCGF6	0
chr10	104246511	104246512	unassigned-0000760	64249	unassigned	right_end	chr10	104190414	104238442	PCGF6	8070
chr10	104259488	104259489	haplotype1-0000069	22471	haplotype1	right_end	chr10	104190414	104238442	PCGF6	21047
chr10	105326011	105326012	unassigned-0001425	51910	unassigned	left_end	chr10	105017998	105120456	CFAP43	205556
chr10	105341356	105341357	unassigned-0001426	45511	unassigned	left_end	chr10	105017998	105120456	CFAP43	220901
chr10	105356650	105356651	unassigned-0001427	22897	unassigned	left_end	chr10	105017998	105120456	CFAP43	236195
chr10	105377898	105377899	unassigned-0001425	51910	unassigned	right_end	chr10	105017998	105120456	CFAP43	257443
chr10	105379522	105379523	unassigned-0001427	22897	unassigned	right_end	chr10	105017998	105120456	CFAP43	259067
chr10	105386867	105386868	unassigned-0001426	45511	unassigned	right_end	chr10	105017998	105120456	CFAP43	266412
chr10	125161891	125161892	unassigned-0001225	98297	unassigned	left_end	chr10	125340027	125495193	LHPP	178136
chr10	125260263	125260264	unassigned-0001225	98297	unassigned	right_end	chr10	125340027	125495193	LHPP	79764
chr10	134625835	134625836	unassigned-0001298	137408	unassigned	left_end	chr10	134625178	134626703	DUX4L23	0
chr10	134755099	134755100	unassigned-0001298	137408	unassigned	right_end	chr10	134745870	134746398	RPL23AP60	8702
chr11	36159761	36159762	unassigned-0000440	79993	unassigned	left_end	chr11	35998917	36000323	KRT18P14	159439
chr11	36231963	36231964	unassigned-0000712	93653	unassigned	left_end	chr11	36436629	36607651	PRR5L	204666
chr11	36233044	36233045	unassigned-0000646	52266	unassigned	left_end	chr11	36436629	36607651	PRR5L	203585
chr11	36239756	36239757	unassigned-0000440	79993	unassigned	right_end	chr11	36436629	36607651	PRR5L	196873
chr11	36285532	36285533	unassigned-0000646	52266	unassigned	right_end	chr11	36436629	36607651	PRR5L	151097
chr11	36298396	36298397	unassigned-0000713	61663	unassigned	left_end	chr11	36436629	36607651	PRR5L	138233
chr11	36299017	36299018	unassigned-0000715	41117	unassigned	left_end	chr11	36436629	36607651	PRR5L	137612
chr11	36325843	36325844	unassigned-0000712	93653	unassigned	right_end	chr11	36436629	36607651	PRR5L	110786
chr11	36340136	36340137	unassigned-0000715	41117	unassigned	right_end	chr11	36436629	36607651	PRR5L	96493
chr11	36360048	36360049	unassigned-0000713	61663	unassigned	right_end	chr11	36436629	36607651	PRR5L	76581
chr11	47620879	47620880	unassigned-0000603	37703	unassigned	left_end	chr11	47371204	47395960	DDB2	224920
chr11	47658454	47658455	unassigned-0000603	37703	unassigned	right_end	chr11	47371204	47395960	DDB2	262495
chr11	48694418	48694419	haplotype2-0000251	233307	haplotype2	left_end	chr11	48695667	48696578	OR4A43P	1249
chr11	48780531	48780532	haplotype2-0000237	150823	haplotype2	left_end	chr11	48779689	48780623	OR4A42P	0
