contig	color
contig-0000170	#56B4E9	chr2
contig-0000171	#56B4E9	chr2
contig-0000172	#D57533	chr13
contig-0000173	#56B4E9	chr2
contig-0000174	#56B4E9	chr2
contig-0000175	#56B4E9	chr2
contig-0000176	#D57533	chr13
contig-0000177	#D57533	chr13
contig-0000178	#D57533	chr13
contig-0000179	#D57533	chr13
contig-0000180	#808080	chr21
contig-0000181	#D57533	chr13
contig-0000184	#00B28C	chr17
contig-0000185	#D57533	chr13
contig-0000186	#D57533	chr13
contig-0000187	#9467BD	chrX
contig-0000189	#338CC2	chr19
contig-0000190	#338CC2	chr19
contig-0000191	#338CC2	chr19
contig-0000192	#808080	chr21
contig-0000193	#808080	chr21
contig-0000194	#D57533	chr13
contig-0000195	#D57533	chr13
contig-0000197	#CC8DB3	chr11
contig-0000199	#D57533	chr13
contig-0000200	#D57533	chr13
contig-0000201	#D57533	chr13
contig-0000202	#D57533	chr13
contig-0000203	#D57533	chr13
contig-0000204	#D57533	chr13
contig-0000205	#808080	chr21
contig-0000206	#D57533	chr13
contig-0000207	#D57533	chr13
contig-0000208	#D57533	chr13
contig-0000209	#D57533	chr13
contig-0000210	#D57533	chr13
contig-0000211	#D57533	chr13
contig-0000212	#D57533	chr13
contig-0000213	#D57533	chr13
contig-0000214	#D57533	chr13
contig-0000215	#D57533	chr13
contig-0000216	#808080	chr21
contig-0000217	#D57533	chr13
contig-0000218	#CCA0BF	chr18
contig-0000219	#CCA0BF	chr18
contig-0000220	#CCA0BF	chr18
contig-0000221	#CCA0BF	chr18
contig-0000222	#CCA0BF	chr18
contig-0000223	#E69F00	chr1
contig-0000224	#E69F00	chr1
contig-0000225	#808080	chr21
contig-0000226	#E69F00	chr1
contig-0000227	#E69F00	chr1
contig-0000228	#E69F00	chr1
contig-0000229	#808080	chr21
contig-0000230	#E6B847	chr15
contig-0000231	#E6B847	chr15
contig-0000232	#808080	chr21
contig-0000233	#737373	chr14
contig-0000235	#D57533	chr13
contig-0000236	#E6C47F	chr22
contig-0000237	#D57533	chr13
contig-0000238	#808080	chr21
contig-0000239	#808080	chr21
contig-0000244	#E69F00	chr1
contig-0000245	#E6C47F	chr22
contig-0000246	#808080	chr21
contig-0000247	#808080	chr21
contig-0000248	#E6C47F	chr22
contig-0000249	#E6C47F	chr22
contig-0000250	#808080	chr21
contig-0000251	#808080	chr21
contig-0000252	#E6B847	chr15
contig-0000253	#E6B847	chr15
contig-0000254	#D57533	chr13
contig-0000255	#D57533	chr13
contig-0000256	#0072B2	chr5
contig-0000257	#D57533	chr13
contig-0000258	#808080	chr21
contig-0000260	#E6B847	chr15
contig-0000261	#808080	chr21
contig-0000263	#0072B2	chr5
contig-0000265	#808080	chr21
contig-0000266	#808080	chr21
contig-0000267	#808080	chr21
contig-0000269	#D57533	chr13
contig-0000270	#0072B2	chr5
contig-0000271	#D57533	chr13
contig-0000272	#D57533	chr13
contig-0000273	#737373	chr14
contig-0000274	#E6C47F	chr22
contig-0000275	#0072B2	chr5
contig-0000277	#737373	chr14
contig-0000278	#737373	chr14
contig-0000280	#D57533	chr13
contig-0000281	#D57533	chr13
contig-0000282	#0072B2	chr5
contig-0000283	#808080	chr21
contig-0000285	#8C564B	chrY
contig-0000286	#8C564B	chrY
contig-0000287	#737373	chr14
contig-0000288	#D57533	chr13
contig-0000289	#D57533	chr13
contig-0000290	#808080	chr21
contig-0000291	#808080	chr21
contig-0000292	#0072B2	chr5
contig-0000293	#E6C47F	chr22
contig-0000294	#D57533	chr13
contig-0000295	#D57533	chr13
contig-0000296	#D57533	chr13
contig-0000298	#737373	chr14
contig-0000299	#737373	chr14
contig-0000300	#808080	chr21
contig-0000301	#0072B2	chr5
contig-0000302	#808080	chr21
contig-0000303	#808080	chr21
contig-0000304	#808080	chr21
contig-0000305	#808080	chr21
contig-0000306	#808080	chr21
contig-0000307	#808080	chr21
contig-0000308	#808080	chr21
contig-0000309	#808080	chr21
contig-0000310	#808080	chr21
contig-0000311	#808080	chr21
contig-0000312	#0072B2	chr5
contig-0000313	#808080	chr21
contig-0000314	#808080	chr21
contig-0000315	#808080	chr21
contig-0000316	#808080	chr21
contig-0000317	#808080	chr21
contig-0000318	#808080	chr21
contig-0000319	#808080	chr21
contig-0000320	#808080	chr21
contig-0000321	#808080	chr21
contig-0000322	#0072B2	chr5
contig-0000323	#808080	chr21
contig-0000324	#808080	chr21
contig-0000325	#D57533	chr13
contig-0000326	#D57533	chr13
contig-0000327	#D57533	chr13
contig-0000328	#D57533	chr13
contig-0000329	#D57533	chr13
contig-0000330	#D57533	chr13
contig-0000331	#D57533	chr13
contig-0000332	#0072B2	chr5
contig-0000333	#D57533	chr13
contig-0000334	#D57533	chr13
contig-0000335	#D57533	chr13
contig-0000336	#D57533	chr13
contig-0000337	#D57533	chr13
contig-0000338	#D57533	chr13
contig-0000339	#D57533	chr13
contig-0000340	#D57533	chr13
contig-0000341	#D57533	chr13
contig-0000342	#0072B2	chr5
contig-0000344	#E6B847	chr15
contig-0000346	#808080	chr21
contig-0000348	#E6C47F	chr22
contig-0000349	#D57533	chr13
contig-0000350	#0072B2	chr5
contig-0000351	#E6C47F	chr22
contig-0000352	#D57533	chr13
contig-0000353	#E6C47F	chr22
contig-0000354	#E6C47F	chr22
contig-0000355	#D55E00	chr6
contig-0000356	#D55E00	chr6
contig-0000357	#D55E00	chr6
contig-0000358	#D55E00	chr6
contig-0000359	#0072B2	chr5
contig-0000360	#D55E00	chr6
contig-0000361	#D57533	chr13
contig-0000362	#737373	chr14
contig-0000363	#D57533	chr13
contig-0000364	#737373	chr14
contig-0000365	#737373	chr14
contig-0000366	#D57533	chr13
contig-0000367	#D57533	chr13
contig-0000368	#D57533	chr13
contig-0000369	#D57533	chr13
contig-0000370	#D57533	chr13
contig-0000371	#808080	chr21
contig-0000372	#808080	chr21
contig-0000373	#E69F00	chr1
contig-0000374	#808080	chr21
contig-0000375	#808080	chr21
contig-0000376	#0072B2	chr5
contig-0000377	#808080	chr21
contig-0000378	#808080	chr21
contig-0000379	#808080	chr21
contig-0000380	#E6C47F	chr22
contig-0000381	#808080	chr21
contig-0000382	#D57533	chr13
contig-0000384	#808080	chr21
contig-0000385	#808080	chr21
contig-0000386	#D57533	chr13
contig-0000387	#D57533	chr13
contig-0000388	#D57533	chr13
contig-0000389	#D57533	chr13
contig-0000393	#0072B2	chr5
contig-0000394	#00B28C	chr17
contig-0000395	#CCA0BF	chr18
contig-0000397	#E6B847	chr15
contig-0000398	#0072B2	chr5
contig-0000399	#0072B2	chr5
contig-0000400	#0072B2	chr5
contig-0000401	#0072B2	chr5
contig-0000402	#0072B2	chr5
contig-0000403	#0072B2	chr5
contig-0000404	#0072B2	chr5
contig-0000405	#0072B2	chr5
contig-0000406	#808080	chr21
contig-0000407	#808080	chr21
contig-0000408	#808080	chr21
contig-0000409	#808080	chr21
contig-0000410	#808080	chr21
contig-0000412	#E6B847	chr15
contig-0000414	#808080	chr21
contig-0000415	#E6B847	chr15
contig-0000417	#D57533	chr13
contig-0000418	#D57533	chr13
contig-0000419	#D57533	chr13
contig-0000420	#CC8DB3	chr11
contig-0000421	#CC8DB3	chr11
contig-0000422	#CC8DB3	chr11
contig-0000423	#E6B847	chr15
contig-0000424	#CC8DB3	chr11
contig-0000425	#CC8DB3	chr11
contig-0000426	#CC8DB3	chr11
contig-0000427	#CC8DB3	chr11
contig-0000428	#CC8DB3	chr11
contig-0000429	#CC8DB3	chr11
contig-0000430	#E6C47F	chr22
contig-0000431	#808080	chr21
contig-0000432	#E6B847	chr15
contig-0000433	#D57533	chr13
contig-0000434	#D57533	chr13
contig-0000435	#737373	chr14
contig-0000436	#D57533	chr13
contig-0000437	#666666	chr7
contig-0000439	#666666	chr7
contig-0000440	#666666	chr7
contig-0000441	#666666	chr7
contig-0000442	#666666	chr7
contig-0000443	#666666	chr7
contig-0000444	#737373	chr14
contig-0000445	#D57533	chr13
contig-0000446	#E6B847	chr15
contig-0000448	#0072B2	chr5
contig-0000449	#D57533	chr13
contig-0000450	#338CC2	chr19
contig-0000452	#CC79A7	chr4
contig-0000453	#CC79A7	chr4
contig-0000454	#D57533	chr13
contig-0000455	#CC79A7	chr4
contig-0000456	#CC79A7	chr4
contig-0000457	#CC79A7	chr4
contig-0000458	#CC79A7	chr4
contig-0000459	#D57533	chr13
contig-0000460	#E6C47F	chr22
contig-0000461	#E6C47F	chr22
contig-0000463	#D57533	chr13
contig-0000464	#737373	chr14
contig-0000465	#737373	chr14
contig-0000466	#737373	chr14
contig-0000467	#808080	chr21
contig-0000468	#808080	chr21
contig-0000469	#E6C47F	chr22
contig-0000470	#E6B847	chr15
contig-0000471	#E6B847	chr15
contig-0000472	#E6B847	chr15
contig-0000473	#808080	chr21
contig-0000474	#808080	chr21
contig-0000475	#E6B847	chr15
contig-0000476	#D57533	chr13
contig-0000477	#D57533	chr13
contig-0000479	#D57533	chr13
contig-0000480	#E6C47F	chr22
contig-0000481	#D57533	chr13
contig-0000482	#E6B847	chr15
contig-0000483	#808080	chr21
contig-0000484	#808080	chr21
contig-0000485	#E6B847	chr15
contig-0000487	#808080	chr21
contig-0000488	#808080	chr21
contig-0000489	#E6C47F	chr22
contig-0000490	#E6C47F	chr22
contig-0000491	#D57533	chr13
contig-0000492	#D57533	chr13
contig-0000493	#E6C47F	chr22
contig-0000494	#E6C47F	chr22
contig-0000495	#E6C47F	chr22
contig-0000496	#808080	chr21
contig-0000497	#808080	chr21
contig-0000499	#737373	chr14
contig-0000500	#D57533	chr13
contig-0000501	#737373	chr14
contig-0000502	#737373	chr14
contig-0000503	#737373	chr14
contig-0000504	#737373	chr14
contig-0000505	#737373	chr14
contig-0000506	#737373	chr14
contig-0000507	#D57533	chr13
contig-0000508	#D57533	chr13
contig-0000509	#D57533	chr13
contig-0000510	#E6B847	chr15
contig-0000512	#808080	chr21
contig-0000514	#737373	chr14
contig-0000515	#808080	chr21
contig-0000516	#808080	chr21
contig-0000517	#808080	chr21
contig-0000518	#D57533	chr13
contig-0000519	#E6C47F	chr22
contig-0000521	#CCA0BF	chr18
contig-0000522	#CCA0BF	chr18
contig-0000523	#CCA0BF	chr18
contig-0000524	#CCA0BF	chr18
contig-0000525	#CCA0BF	chr18
contig-0000526	#CCA0BF	chr18
contig-0000527	#CCA0BF	chr18
contig-0000528	#808080	chr21
contig-0000529	#808080	chr21
contig-0000530	#808080	chr21
contig-0000531	#808080	chr21
contig-0000532	#808080	chr21
contig-0000533	#808080	chr21
contig-0000534	#808080	chr21
contig-0000535	#808080	chr21
contig-0000536	#808080	chr21
contig-0000537	#808080	chr21
contig-0000538	#808080	chr21
contig-0000539	#E6B847	chr15
contig-0000540	#808080	chr21
contig-0000541	#808080	chr21
contig-0000542	#D57533	chr13
contig-0000543	#E6C47F	chr22
contig-0000544	#D57533	chr13
contig-0000545	#737373	chr14
contig-0000546	#808080	chr21
contig-0000548	#808080	chr21
contig-0000550	#00B28C	chr17
contig-0000551	#808080	chr21
contig-0000552	#E6B847	chr15
contig-0000553	#808080	chr21
contig-0000554	#CCA0BF	chr18
contig-0000555	#CCA0BF	chr18
contig-0000556	#CCA0BF	chr18
contig-0000557	#D57533	chr13
contig-0000558	#D57533	chr13
contig-0000559	#CCA0BF	chr18
contig-0000560	#CCA0BF	chr18
contig-0000561	#CCA0BF	chr18
contig-0000562	#737373	chr14
contig-0000563	#CCA0BF	chr18
contig-0000564	#D57533	chr13
contig-0000565	#E6C47F	chr22
contig-0000566	#E6C47F	chr22
contig-0000567	#D57533	chr13
contig-0000568	#D57533	chr13
contig-0000569	#808080	chr21
contig-0000570	#737373	chr14
contig-0000571	#338CC2	chr19
contig-0000572	#338CC2	chr19
contig-0000573	#338CC2	chr19
contig-0000574	#338CC2	chr19
contig-0000575	#338CC2	chr19
contig-0000576	#338CC2	chr19
contig-0000577	#E6C47F	chr22
contig-0000578	#D57533	chr13
contig-0000579	#E6B847	chr15
contig-0000580	#338CC2	chr19
contig-0000581	#338CC2	chr19
contig-0000582	#338CC2	chr19
contig-0000583	#0072B2	chr5
contig-0000584	#0072B2	chr5
contig-0000585	#0072B2	chr5
contig-0000586	#0072B2	chr5
contig-0000587	#D57533	chr13
contig-0000588	#E6B847	chr15
contig-0000589	#E6B847	chr15
contig-0000590	#E6C47F	chr22
contig-0000592	#E6B847	chr15
contig-0000593	#E6C47F	chr22
contig-0000594	#D57533	chr13
contig-0000595	#808080	chr21
contig-0000596	#808080	chr21
contig-0000597	#D57533	chr13
contig-0000598	#E6B847	chr15
contig-0000599	#808080	chr21
contig-0000600	#808080	chr21
contig-0000601	#808080	chr21
contig-0000602	#E6C47F	chr22
contig-0000603	#808080	chr21
contig-0000605	#E6C47F	chr22
contig-0000606	#808080	chr21
contig-0000607	#E6C47F	chr22
contig-0000608	#9467BD	chrX
contig-0000609	#808080	chr21
contig-0000610	#808080	chr21
contig-0000611	#E6B847	chr15
contig-0000612	#00B28C	chr17
contig-0000613	#00B28C	chr17
contig-0000614	#CC79A7	chr4
contig-0000615	#00B28C	chr17
contig-0000617	#808080	chr21
contig-0000618	#808080	chr21
contig-0000620	#E6C47F	chr22
contig-0000621	#D57533	chr13
contig-0000622	#E69F00	chr1
contig-0000623	#E69F00	chr1
contig-0000624	#808080	chr21
contig-0000625	#808080	chr21
contig-0000626	#E6B847	chr15
contig-0000627	#808080	chr21
contig-0000628	#808080	chr21
contig-0000629	#D57533	chr13
contig-0000630	#D57533	chr13
contig-0000631	#E6C47F	chr22
contig-0000632	#D57533	chr13
contig-0000633	#9467BD	chrX
contig-0000634	#D57533	chr13
contig-0000637	#D57533	chr13
contig-0000638	#D57533	chr13
contig-0000639	#737373	chr14
contig-0000640	#737373	chr14
contig-0000641	#737373	chr14
contig-0000642	#808080	chr21
contig-0000643	#808080	chr21
contig-0000644	#E6C47F	chr22
contig-0000645	#808080	chr21
contig-0000646	#808080	chr21
contig-0000647	#808080	chr21
contig-0000649	#808080	chr21
contig-0000650	#808080	chr21
contig-0000651	#808080	chr21
contig-0000652	#808080	chr21
contig-0000653	#808080	chr21
contig-0000654	#808080	chr21
contig-0000655	#808080	chr21
contig-0000657	#E6C47F	chr22
contig-0000658	#E6C47F	chr22
contig-0000660	#9467BD	chrX
contig-0000661	#808080	chr21
contig-0000665	#E6B847	chr15
contig-0000666	#808080	chr21
contig-0000667	#808080	chr21
contig-0000668	#808080	chr21
contig-0000669	#808080	chr21
contig-0000670	#808080	chr21
contig-0000671	#808080	chr21
contig-0000672	#808080	chr21
contig-0000673	#808080	chr21
contig-0000674	#808080	chr21
contig-0000675	#808080	chr21
contig-0000676	#808080	chr21
contig-0000677	#808080	chr21
contig-0000678	#00A880	chr10
contig-0000679	#D57533	chr13
contig-0000680	#00A880	chr10
contig-0000681	#00A880	chr10
contig-0000682	#00A880	chr10
contig-0000683	#567DE9	chr16
contig-0000684	#567DE9	chr16
contig-0000685	#567DE9	chr16
contig-0000686	#567DE9	chr16
contig-0000687	#567DE9	chr16
contig-0000688	#567DE9	chr16
contig-0000689	#567DE9	chr16
contig-0000690	#808080	chr21
contig-0000691	#D57533	chr13
contig-0000692	#D58C66	chr20
contig-0000693	#D58C66	chr20
contig-0000694	#D58C66	chr20
contig-0000695	#D58C66	chr20
contig-0000696	#D58C66	chr20
contig-0000697	#D58C66	chr20
contig-0000698	#D58C66	chr20
contig-0000700	#338CC2	chr19
contig-0000701	#338CC2	chr19
contig-0000702	#338CC2	chr19
contig-0000703	#338CC2	chr19
contig-0000704	#338CC2	chr19
contig-0000705	#338CC2	chr19
contig-0000706	#338CC2	chr19
contig-0000707	#338CC2	chr19
contig-0000708	#338CC2	chr19
contig-0000709	#D57533	chr13
contig-0000710	#338CC2	chr19
contig-0000711	#338CC2	chr19
contig-0000712	#338CC2	chr19
contig-0000713	#338CC2	chr19
contig-0000714	#338CC2	chr19
contig-0000715	#D57533	chr13
contig-0000716	#D57533	chr13
contig-0000717	#D57533	chr13
contig-0000718	#D57533	chr13
contig-0000719	#808080	chr21
contig-0000720	#737373	chr14
contig-0000721	#737373	chr14
contig-0000723	#666666	chr7
contig-0000724	#737373	chr14
contig-0000725	#737373	chr14
contig-0000726	#D57533	chr13
contig-0000727	#D57533	chr13
contig-0000728	#808080	chr21
contig-0000729	#808080	chr21
contig-0000730	#00B28C	chr17
contig-0000731	#D57533	chr13
contig-0000732	#00B28C	chr17
contig-0000733	#00B28C	chr17
contig-0000734	#00B28C	chr17
contig-0000735	#00B28C	chr17
contig-0000736	#00B28C	chr17
contig-0000737	#00B28C	chr17
contig-0000738	#D57533	chr13
contig-0000739	#D57533	chr13
contig-0000740	#D57533	chr13
contig-0000741	#D57533	chr13
contig-0000742	#E69F00	chr1
contig-0000746	#D57533	chr13
contig-0000747	#D57533	chr13
contig-0000748	#808080	chr21
contig-0000749	#E6C47F	chr22
contig-0000750	#E6C47F	chr22
contig-0000752	#808080	chr21
contig-0000753	#D57533	chr13
contig-0000754	#D57533	chr13
contig-0000755	#D57533	chr13
contig-0000758	#D57533	chr13
contig-0000759	#E6C47F	chr22
contig-0000760	#E6C47F	chr22
contig-0000761	#808080	chr21
contig-0000762	#E6C47F	chr22
contig-0000763	#E6C47F	chr22
contig-0000764	#D57533	chr13
contig-0000765	#737373	chr14
contig-0000766	#D57533	chr13
contig-0000769	#737373	chr14
contig-0000770	#E6C47F	chr22
contig-0000771	#737373	chr14
contig-0000772	#808080	chr21
contig-0000773	#E6B847	chr15
contig-0000774	#808080	chr21
contig-0000775	#808080	chr21
contig-0000776	#808080	chr21
contig-0000777	#808080	chr21
contig-0000778	#D55E00	chr6
contig-0000779	#D55E00	chr6
contig-0000780	#D57533	chr13
contig-0000781	#D55E00	chr6
contig-0000782	#D55E00	chr6
contig-0000783	#D55E00	chr6
contig-0000784	#D57533	chr13
contig-0000785	#E6C47F	chr22
contig-0000788	#D57533	chr13
contig-0000789	#808080	chr21
contig-0000790	#D57533	chr13
contig-0000791	#808080	chr21
contig-0000793	#D57533	chr13
contig-0000794	#808080	chr21
contig-0000795	#808080	chr21
contig-0000796	#808080	chr21
contig-0000797	#737373	chr14
contig-0000798	#E6B847	chr15
contig-0000799	#737373	chr14
contig-0000800	#D57533	chr13
contig-0000801	#CC79A7	chr4
contig-0000802	#CC79A7	chr4
contig-0000803	#CC79A7	chr4
contig-0000804	#CC79A7	chr4
contig-0000805	#D57533	chr13
contig-0000806	#E6B847	chr15
contig-0000807	#D57533	chr13
contig-0000808	#808080	chr21
contig-0000809	#808080	chr21
contig-0000810	#808080	chr21
contig-0000811	#808080	chr21
contig-0000812	#D57533	chr13
contig-0000813	#808080	chr21
contig-0000814	#D57533	chr13
contig-0000815	#D57533	chr13
contig-0000816	#9467BD	chrX
contig-0000817	#9467BD	chrX
contig-0000818	#E6C47F	chr22
contig-0000819	#E6C47F	chr22
contig-0000820	#E6C47F	chr22
contig-0000821	#D57533	chr13
contig-0000822	#D57533	chr13
contig-0000823	#0072B2	chr5
contig-0000824	#0072B2	chr5
contig-0000825	#0072B2	chr5
contig-0000826	#0072B2	chr5
contig-0000827	#0072B2	chr5
contig-0000828	#0072B2	chr5
contig-0000829	#0072B2	chr5
contig-0000830	#737373	chr14
contig-0000831	#00B28C	chr17
contig-0000832	#E6C47F	chr22
contig-0000833	#737373	chr14
contig-0000834	#D57533	chr13
contig-0000836	#E6C47F	chr22
contig-0000838	#E69F00	chr1
contig-0000839	#E69F00	chr1
contig-0000840	#E69F00	chr1
contig-0000841	#E69F00	chr1
contig-0000842	#737373	chr14
contig-0000844	#8C564B	chrY
contig-0000845	#D57533	chr13
contig-0000846	#808080	chr21
contig-0000848	#808080	chr21
contig-0000849	#E6C47F	chr22
contig-0000850	#D57533	chr13
contig-0000851	#E6C47F	chr22
contig-0000852	#D57533	chr13
contig-0000853	#E6B847	chr15
contig-0000854	#E6B847	chr15
contig-0000855	#E6C47F	chr22
contig-0000856	#737373	chr14
contig-0000857	#737373	chr14
contig-0000858	#737373	chr14
contig-0000860	#808080	chr21
contig-0000861	#E6B847	chr15
contig-0000862	#808080	chr21
contig-0000863	#E6B847	chr15
contig-0000864	#808080	chr21
contig-0000865	#808080	chr21
contig-0000866	#808080	chr21
contig-0000867	#808080	chr21
contig-0000868	#808080	chr21
contig-0000869	#E6B847	chr15
contig-0000870	#567DE9	chr16
contig-0000871	#567DE9	chr16
contig-0000872	#567DE9	chr16
contig-0000873	#567DE9	chr16
contig-0000874	#567DE9	chr16
contig-0000875	#567DE9	chr16
contig-0000876	#D57533	chr13
contig-0000877	#E6B847	chr15
contig-0000878	#D57533	chr13
contig-0000879	#CCA0BF	chr18
contig-0000880	#D57533	chr13
contig-0000881	#D57533	chr13
contig-0000882	#D57533	chr13
contig-0000883	#D57533	chr13
contig-0000884	#808080	chr21
contig-0000886	#808080	chr21
contig-0000887	#808080	chr21
contig-0000888	#D57533	chr13
contig-0000889	#E6C47F	chr22
contig-0000890	#D57533	chr13
contig-0000891	#E6B847	chr15
contig-0000892	#D57533	chr13
contig-0000894	#808080	chr21
contig-0000895	#808080	chr21
contig-0000896	#00B28C	chr17
contig-0000898	#56B4E9	chr2
contig-0000899	#56B4E9	chr2
contig-0000900	#56B4E9	chr2
contig-0000901	#56B4E9	chr2
contig-0000902	#56B4E9	chr2
contig-0000903	#56B4E9	chr2
contig-0000904	#56B4E9	chr2
contig-0000905	#808080	chr21
contig-0000906	#D57533	chr13
contig-0000907	#D57533	chr13
contig-0000908	#D57533	chr13
contig-0000909	#E6B847	chr15
contig-0000910	#D57533	chr13
contig-0000911	#808080	chr21
contig-0000912	#D57533	chr13
contig-0000913	#808080	chr21
contig-0000914	#808080	chr21
contig-0000915	#E6B847	chr15
contig-0000918	#00A880	chr10
contig-0000919	#00A880	chr10
contig-0000920	#00A880	chr10
contig-0000921	#00A880	chr10
contig-0000922	#00A880	chr10
contig-0000923	#E69F00	chr1
contig-0000924	#00A880	chr10
contig-0000925	#00A880	chr10
contig-0000926	#00A880	chr10
contig-0000928	#D57533	chr13
contig-0000929	#E6B847	chr15
contig-0000930	#D55E00	chr6
contig-0000931	#D55E00	chr6
contig-0000932	#D55E00	chr6
contig-0000933	#D55E00	chr6
contig-0000934	#D55E00	chr6
contig-0000935	#D55E00	chr6
contig-0000936	#D55E00	chr6
contig-0000937	#737373	chr14
contig-0000939	#808080	chr21
contig-0000940	#D57533	chr13
contig-0000941	#D57533	chr13
contig-0000943	#D57533	chr13
contig-0000945	#E6C47F	chr22
contig-0000946	#808080	chr21
contig-0000947	#D57533	chr13
contig-0000948	#D57533	chr13
contig-0000949	#737373	chr14
contig-0000950	#D57533	chr13
contig-0000952	#737373	chr14
contig-0000954	#E6C47F	chr22
contig-0000955	#808080	chr21
contig-0000958	#808080	chr21
contig-0000960	#E6C47F	chr22
contig-0000962	#808080	chr21
contig-0000963	#567DE9	chr16
contig-0000964	#567DE9	chr16
contig-0000965	#737373	chr14
