contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0001224	46563	unassigned	chr17	46535	0	0	non_satellite
haplotype1-0000038	269827	haplotype1	chrY	809667	269889	0.333333	non_satellite
unassigned-0001268	28870	unassigned	chr21	28792	0	0	non_satellite
haplotype1-0000079	299203	haplotype1	chr21	70907	70907	1	satellite
haplotype1-0000039	66672	haplotype1	chrY	66655	66655	1	satellite
unassigned-0001269	33164	unassigned	chr21	33155	0	0	non_satellite
unassigned-0000960	69703	unassigned	chr22	107655	107655	1	satellite
unassigned-0000963	69680	unassigned	chr22	76940	76940	1	satellite
unassigned-0000964	103822	unassigned	chr22	109238	109238	1	satellite
unassigned-0000650	150098	unassigned	chr13	301008	150504	0.5	satellite
unassigned-0000651	108249	unassigned	chr9	72383	72383	1	satellite
unassigned-0000966	48289	unassigned	chr22	60426	60426	1	satellite
unassigned-0000611	162415	unassigned	chr5	162446	0	0	non_satellite
unassigned-0000967	67023	unassigned	chr14	65557	0	0	non_satellite
unassigned-0000968	209706	unassigned	chr22	250681	250681	1	satellite
unassigned-0000653	71264	unassigned	chr15	69898	69898	1	satellite
unassigned-0000612	55706	unassigned	chr14	222680	55670	0.25	non_satellite
unassigned-0000380	49159	unassigned	chr2	49126	0	0	non_satellite
unassigned-0000613	37175	unassigned	chr14	111321	37107	0.333333	non_satellite
unassigned-0000381	147412	unassigned	chr6	144330	144330	1	satellite
unassigned-0000696	53585	unassigned	chr13	47257	47257	1	satellite
unassigned-0000655	124592	unassigned	chr14	246732	123366	0.5	satellite
unassigned-0000614	174411	unassigned	chr12	174245	0	0	non_satellite
unassigned-0000341	30437	unassigned	chr7	30414	0	0	non_satellite
unassigned-0000382	275915	unassigned	chr15	3000995	310919	0.103605	non_satellite
unassigned-0000615	211965	unassigned	chr15	212119	0	0	non_satellite
unassigned-0000301	48147	unassigned	chr7	48120	48120	1	satellite
unassigned-0000383	276724	unassigned	chr15	2767330	276733	0.1	non_satellite
unassigned-0000343	90729	unassigned	chr22	181386	90693	0.5	satellite
unassigned-0000658	34379	unassigned	chr15	30997	30997	1	satellite
unassigned-0000303	31729	unassigned	chr13	31742	31742	1	satellite
unassigned-0000344	28688	unassigned	chr12	28689	0	0	non_satellite
unassigned-0000345	400457	unassigned	chrY	856776	467050	0.545125	satellite
unassigned-0000386	50227	unassigned	chr13	52150	52150	1	satellite
unassigned-0000346	23784	unassigned	chr13	142518	23753	0.166667	non_satellite
unassigned-0000388	222993	unassigned	chrY	729550	91473	0.125383	non_satellite
unassigned-0000347	53770	unassigned	chr2	53649	0	0	non_satellite
unassigned-0000389	107133	unassigned	chr2	107191	0	0	non_satellite
unassigned-0000348	32078	unassigned	chr2	32087	0	0	non_satellite
unassigned-0000308	167102	unassigned	chr18	167083	0	0	non_satellite
unassigned-0000349	139283	unassigned	chr2	139141	0	0	non_satellite
unassigned-0000309	180999	unassigned	chr9	157489	157489	1	satellite
haplotype2-0000190	198528	haplotype2	chr7	198726	0	0	non_satellite
haplotype2-0000150	290394	haplotype2	chr9	108980	108980	1	satellite
haplotype2-0000191	766779	haplotype2	chr7	765096	0	0	non_satellite
haplotype2-0000151	254766	haplotype2	chr9	28033	28033	1	satellite
haplotype2-0000192	131281	haplotype2	chr19	131307	0	0	non_satellite
haplotype2-0000153	144148	haplotype2	chr9	104348	104348	1	satellite
haplotype2-0000195	263919	haplotype2	chr9	246205	246205	1	satellite
haplotype2-0000154	193250	haplotype2	chr9	160084	160084	1	satellite
haplotype2-0000196	160718	haplotype2	chr9	156991	156991	1	satellite
haplotype2-0000155	64422	haplotype2	chr9	81229	81229	1	satellite
haplotype2-0000156	143392	haplotype2	chr9	106876	106876	1	satellite
haplotype2-0000197	179097	haplotype2	chr9	203732	203732	1	satellite
haplotype2-0000198	312160	haplotype2	chr9	287800	287800	1	satellite
haplotype2-0000157	155387	haplotype2	chr9	127085	127085	1	satellite
haplotype2-0000199	234369	haplotype2	chr9	207397	207397	1	satellite
haplotype2-0000158	199363	haplotype2	chr9	169877	169877	1	satellite
haplotype2-0000159	524993	haplotype2	chr9	497852	497852	1	satellite
unassigned-0001031	29684	unassigned	chr19	29693	0	0	non_satellite
unassigned-0001074	116529	unassigned	chr9	127337	127337	1	satellite
unassigned-0001033	109581	unassigned	chr7	109555	0	0	non_satellite
unassigned-0001077	47081	unassigned	chr15	185972	46493	0.25	non_satellite
unassigned-0000771	42830	unassigned	chr21	56911	56911	1	satellite
unassigned-0000772	58106	unassigned	chr21	23821	23821	1	satellite
unassigned-0000460	82153	unassigned	chr6	82118	0	0	non_satellite
unassigned-0000775	155378	unassigned	chr2	155421	0	0	non_satellite
unassigned-0000420	52185	unassigned	chr22	52016	0	0	non_satellite
unassigned-0000421	61365	unassigned	chr1	92651	38546	0.416034	non_satellite
unassigned-0000422	52764	unassigned	chr18	52734	52734	1	satellite
unassigned-0000464	222438	unassigned	chr9	204859	204859	1	satellite
unassigned-0000779	87255	unassigned	chr21	56262	56262	1	satellite
unassigned-0000423	44216	unassigned	chr19	37283	0	0	non_satellite
unassigned-0000465	87457	unassigned	chr9	60038	60038	1	satellite
unassigned-0000424	46880	unassigned	chr19	40550	0	0	non_satellite
unassigned-0000466	148425	unassigned	chr21	299196	149598	0.5	satellite
unassigned-0000425	60345	unassigned	chr19	60275	0	0	non_satellite
unassigned-0000467	42456	unassigned	chr9	35615	35615	1	satellite
unassigned-0000426	44168	unassigned	chr22	44144	0	0	non_satellite
unassigned-0000427	94285	unassigned	chr22	94288	0	0	non_satellite
unassigned-0000428	50049	unassigned	chr1	79681	79681	1	satellite
haplotype2-0000230	88127	haplotype2	chr7	86405	0	0	non_satellite
haplotype2-0000231	125974	haplotype2	chr9	141516	141516	1	satellite
haplotype2-0000232	93342	haplotype2	chr9	87070	87070	1	satellite
haplotype2-0000233	56898	haplotype2	chr14	59341	59341	1	satellite
unassigned-0001150	146073	unassigned	chr21	131348	131348	1	satellite
unassigned-0001191	69959	unassigned	chr21	111553	111553	1	satellite
unassigned-0001192	108230	unassigned	chr22	106986	106986	1	satellite
unassigned-0001151	135773	unassigned	chr21	88645	88645	1	satellite
unassigned-0001111	37521	unassigned	chr13	37503	37503	1	satellite
unassigned-0001193	390509	unassigned	chr21	80369	80369	1	satellite
unassigned-0001152	116969	unassigned	chr21	174278	174278	1	satellite
unassigned-0001194	170992	unassigned	chr21	98023	98023	1	satellite
unassigned-0001153	197514	unassigned	chr21	133532	133532	1	satellite
unassigned-0001154	70330	unassigned	chr21	38140	38140	1	satellite
unassigned-0001114	46570	unassigned	chr13	37677	37677	1	satellite
unassigned-0001155	112325	unassigned	chr21	68550	68550	1	satellite
unassigned-0001156	95223	unassigned	chr22	150589	150589	1	satellite
unassigned-0001157	45280	unassigned	chr22	34044	34044	1	satellite
unassigned-0001198	113537	unassigned	chr21	127714	127714	1	satellite
unassigned-0001158	45280	unassigned	chr22	34044	34044	1	satellite
unassigned-0001199	301421	unassigned	chr22	120933	120933	1	satellite
unassigned-0001117	41773	unassigned	chr13	37334	37334	1	satellite
unassigned-0001159	46033	unassigned	chr22	34824	34824	1	satellite
unassigned-0001118	76086	unassigned	chr13	71646	71646	1	satellite
unassigned-0000892	48732	unassigned	chr6	48733	48733	1	satellite
unassigned-0000810	43841	unassigned	chr15	51953	51953	1	satellite
unassigned-0000852	61123	unassigned	chr13	61082	61082	1	satellite
unassigned-0000896	179292	unassigned	chr13	158471	158471	1	satellite
unassigned-0000581	192141	unassigned	chr15	435972	217986	0.5	satellite
unassigned-0000540	303093	unassigned	chr21	128020	128020	1	satellite
unassigned-0000897	68725	unassigned	chr16	68586	0	0	non_satellite
unassigned-0000856	149303	unassigned	chr15	76970	38485	0.5	satellite
unassigned-0000582	62990	unassigned	chr15	151706	75853	0.5	satellite
unassigned-0000541	81684	unassigned	chr21	46168	46168	1	satellite
unassigned-0000500	79295	unassigned	chr12	79267	0	0	non_satellite
unassigned-0000583	44875	unassigned	chr15	106938	53469	0.5	satellite
unassigned-0000542	57444	unassigned	chr21	26877	26877	1	satellite
unassigned-0000584	39262	unassigned	chr4	39294	0	0	non_satellite
unassigned-0000270	143803	unassigned	chrY	143819	143819	1	satellite
unassigned-0000585	295264	unassigned	chr9	279735	279735	1	satellite
unassigned-0000544	134968	unassigned	chr12	134568	0	0	non_satellite
unassigned-0000545	45901	unassigned	chr1	45880	0	0	non_satellite
unassigned-0000505	117640	unassigned	chr5	117634	0	0	non_satellite
unassigned-0000587	159844	unassigned	chr13	159825	0	0	non_satellite
unassigned-0000546	117424	unassigned	chr1	117320	0	0	non_satellite
unassigned-0000588	44077	unassigned	chr9	38400	38400	1	satellite
unassigned-0000273	61203	unassigned	chr5	61204	0	0	non_satellite
unassigned-0000547	161356	unassigned	chr15	161335	161335	1	satellite
unassigned-0000589	46156	unassigned	chr9	27672	27672	1	satellite
unassigned-0000274	58465	unassigned	chr8	58414	0	0	non_satellite
unassigned-0000548	151767	unassigned	chr5	172023	0	0	non_satellite
unassigned-0000275	295328	unassigned	chr8	295306	0	0	non_satellite
unassigned-0000549	54236	unassigned	chr5	53727	0	0	non_satellite
unassigned-0000234	151941	unassigned	chr11	151954	0	0	non_satellite
unassigned-0000276	33999	unassigned	chr8	34005	0	0	non_satellite
unassigned-0000235	73031	unassigned	chr1	72977	0	0	non_satellite
unassigned-0000278	109339	unassigned	chr22	109245	109245	1	satellite
unassigned-0000238	101238	unassigned	chr3	626700	101776	0.1624	non_satellite
unassigned-0000239	142389	unassigned	chr15	142416	142416	1	satellite
haplotype1-0000081	839390	haplotype1	chr14	10229329	864246	0.0844871	non_satellite
haplotype1-0000040	28687	haplotype1	chr15	28643	28643	1	satellite
unassigned-0001270	110229	unassigned	chr14	110220	0	0	non_satellite
haplotype1-0000041	240860	haplotype1	chr7	240278	0	0	non_satellite
haplotype1-0000082	73794	haplotype1	chr21	50958	50958	1	satellite
unassigned-0001271	84955	unassigned	chr19	84956	0	0	non_satellite
unassigned-0001230	91127	unassigned	chr22	147172	147172	1	satellite
unassigned-0001231	79438	unassigned	chr21	85411	85411	1	satellite
haplotype1-0000001	1242943	haplotype1	chr13	9497521	967176	0.101835	non_satellite
haplotype1-0000084	472506	haplotype1	chr1	1721926	463509	0.269181	non_satellite
unassigned-0001274	42996	unassigned	chr7	43000	0	0	non_satellite
haplotype1-0000085	306345	haplotype1	chr1	917259	305753	0.333333	non_satellite
haplotype1-0000044	181364	haplotype1	chr22	155312	155312	1	satellite
haplotype1-0000003	2163570	haplotype1	chr15	14630048	1871522	0.127923	non_satellite
unassigned-0001233	91746	unassigned	chr15	367036	91759	0.25	non_satellite
unassigned-0001275	66113	unassigned	chr7	66098	0	0	non_satellite
haplotype1-0000045	203404	haplotype1	chr21	53778	53778	1	satellite
haplotype1-0000086	592496	haplotype1	chr15	2762561	430762	0.155929	non_satellite
unassigned-0001276	48357	unassigned	chr8	48357	0	0	non_satellite
haplotype1-0000087	911644	haplotype1	chr15	2816132	655173	0.23265	non_satellite
unassigned-0001235	66334	unassigned	chr17	66236	0	0	non_satellite
haplotype1-0000006	1119221	haplotype1	chrY	1717499	877378	0.510846	satellite
haplotype1-0000088	641279	haplotype1	chr21	536714	536714	1	satellite
haplotype1-0000047	366593	haplotype1	chr21	43103	43103	1	satellite
haplotype1-0000089	170934	haplotype1	chr21	79614	79614	1	satellite
haplotype1-0000007	1458359	haplotype1	chr13	14080789	1124147	0.0798355	non_satellite
unassigned-0001237	57940	unassigned	chr16	58136	0	0	non_satellite
unassigned-0001279	38218	unassigned	chrY	38233	38233	1	satellite
haplotype1-0000008	2432804	haplotype1	chr21	2993665	923430	0.308461	non_satellite
unassigned-0001238	38796	unassigned	chr22	51414	51414	1	satellite
unassigned-0001239	77328	unassigned	chr17	77587	0	0	non_satellite
unassigned-0000970	54444	unassigned	chr9	54446	0	0	non_satellite
unassigned-0000974	111856	unassigned	chr21	44255	44255	1	satellite
unassigned-0000933	103453	unassigned	chr1	122603	122603	1	satellite
unassigned-0000976	66093	unassigned	chr17	42716	42716	1	satellite
unassigned-0000935	72475	unassigned	chr21	73291	73291	1	satellite
unassigned-0000620	189932	unassigned	chr18	189864	0	0	non_satellite
unassigned-0000621	56672	unassigned	chr17	56641	56641	1	satellite
unassigned-0000624	29754	unassigned	chr6	29728	0	0	non_satellite
unassigned-0000665	54675	unassigned	chr16	54595	0	0	non_satellite
unassigned-0000310	155117	unassigned	chr9	136884	136884	1	satellite
unassigned-0000625	194155	unassigned	chr10	159556	0	0	non_satellite
unassigned-0000667	60238	unassigned	chr21	41255	41255	1	satellite
unassigned-0000626	176318	unassigned	chr10	180825	0	0	non_satellite
unassigned-0000352	37855	unassigned	chr14	113631	37877	0.333333	non_satellite
unassigned-0000311	42881	unassigned	chr17	42846	42846	1	satellite
unassigned-0000312	75267	unassigned	chr22	677367	75263	0.111111	non_satellite
unassigned-0000668	32312	unassigned	chr21	22433	22433	1	satellite
unassigned-0000394	232897	unassigned	chr2	233331	0	0	non_satellite
unassigned-0000353	51226	unassigned	chr14	204764	51191	0.25	non_satellite
unassigned-0000313	87144	unassigned	chr22	214508	81623	0.380513	non_satellite
unassigned-0000628	77941	unassigned	chr22	31206	31206	1	satellite
unassigned-0000669	39221	unassigned	chr21	25509	25509	1	satellite
unassigned-0000354	63254	unassigned	chr19	62727	0	0	non_satellite
unassigned-0000355	84215	unassigned	chr2	84167	84167	1	satellite
unassigned-0000356	31821	unassigned	chr15	40674	40674	1	satellite
unassigned-0000357	561035	unassigned	chr15	543204	543204	1	satellite
unassigned-0000358	197284	unassigned	chr16	197308	197308	1	satellite
unassigned-0000359	61669	unassigned	chr16	61380	61380	1	satellite
unassigned-0000318	46393	unassigned	chr15	37621	37621	1	satellite
haplotype2-0000160	223799	haplotype2	chr9	193718	193718	1	satellite
haplotype2-0000161	163931	haplotype2	chr9	122162	122162	1	satellite
haplotype2-0000162	297660	haplotype2	chr9	270727	270727	1	satellite
haplotype2-0000122	116756	haplotype2	chr1	116620	0	0	non_satellite
haplotype2-0000164	353098	haplotype2	chr9	301183	301183	1	satellite
haplotype2-0000123	125218	haplotype2	chr1	125131	0	0	non_satellite
haplotype2-0000124	30796	haplotype2	chrX	30767	0	0	non_satellite
haplotype2-0000165	311456	haplotype2	chr9	275471	275471	1	satellite
haplotype2-0000166	187230	haplotype2	chr9	193574	193574	1	satellite
haplotype2-0000126	42931	haplotype2	chrX	42906	0	0	non_satellite
haplotype2-0000127	225158	haplotype2	chr9	218897	218897	1	satellite
haplotype2-0000168	310006	haplotype2	chr9	332815	332815	1	satellite
haplotype2-0000169	319109	haplotype2	chr9	338703	338703	1	satellite
haplotype2-0000129	153732	haplotype2	chr6	83436	83436	1	satellite
unassigned-0001080	54272	unassigned	chr21	69156	69156	1	satellite
unassigned-0001002	122867	unassigned	chr5	113550	0	0	non_satellite
unassigned-0001084	45314	unassigned	chr12	45314	0	0	non_satellite
unassigned-0001086	165338	unassigned	chr9	822645	164529	0.2	non_satellite
unassigned-0001004	41269	unassigned	chr6	41253	41253	1	satellite
unassigned-0001005	51053	unassigned	chr6	48467	48467	1	satellite
unassigned-0001087	59318	unassigned	chr21	27378	27378	1	satellite
unassigned-0001006	117348	unassigned	chr6	117329	117329	1	satellite
unassigned-0001048	40103	unassigned	chr5	40063	0	0	non_satellite
unassigned-0001009	124528	unassigned	chr9	124481	124481	1	satellite
unassigned-0000780	118696	unassigned	chr21	81129	81129	1	satellite
unassigned-0000470	147479	unassigned	chrY	294852	103684	0.351648	non_satellite
unassigned-0000785	187150	unassigned	chr21	114996	114996	1	satellite
unassigned-0000430	298649	unassigned	chr9	148446	148446	1	satellite
unassigned-0000786	77419	unassigned	chr21	78315	78315	1	satellite
unassigned-0000787	350962	unassigned	chr21	70224	70224	1	satellite
unassigned-0000747	34814	unassigned	chr13	34836	34836	1	satellite
unassigned-0000788	162392	unassigned	chr21	37546	37546	1	satellite
unassigned-0000707	44433	unassigned	chr15	36416	36416	1	satellite
unassigned-0000789	33449	unassigned	chr2	33372	0	0	non_satellite
unassigned-0000434	186131	unassigned	chr9	93802	93802	1	satellite
unassigned-0000475	182390	unassigned	chr22	1823830	182383	0.1	non_satellite
unassigned-0000476	170057	unassigned	chr22	1652459	167569	0.101406	non_satellite
unassigned-0000437	104798	unassigned	chr22	104757	0	0	non_satellite
unassigned-0000478	129944	unassigned	chr14	129938	0	0	non_satellite
unassigned-0000438	103665	unassigned	chr18	103715	103715	1	satellite
unassigned-0000439	17353	unassigned	chr6	17324	0	0	non_satellite
haplotype2-0000200	138378	haplotype2	chr9	143144	143144	1	satellite
haplotype2-0000203	100825	haplotype2	chr14	100033	100033	1	satellite
haplotype2-0000205	328525	haplotype2	chr17	192817	192817	1	satellite
haplotype2-0000206	194746	haplotype2	chr9	195367	195367	1	satellite
haplotype2-0000207	231353	haplotype2	chr9	243050	243050	1	satellite
haplotype2-0000208	65251	haplotype2	chr7	63534	0	0	non_satellite
haplotype2-0000209	478368	haplotype2	chr7	478499	0	0	non_satellite
unassigned-0001160	153039	unassigned	chr21	70344	70344	1	satellite
unassigned-0001120	139673	unassigned	chr13	130659	130659	1	satellite
unassigned-0001121	148966	unassigned	chr11	148987	148987	1	satellite
unassigned-0001122	148219	unassigned	chr15	402189	158814	0.394874	non_satellite
unassigned-0001124	34661	unassigned	chr13	103860	34620	0.333333	non_satellite
unassigned-0001166	148506	unassigned	chr14	125860	125860	1	satellite
unassigned-0001125	71843	unassigned	chr13	359180	71836	0.2	non_satellite
unassigned-0001168	234646	unassigned	chr9	1173265	234653	0.2	non_satellite
unassigned-0000862	100247	unassigned	chr14	180772	90386	0.5	satellite
unassigned-0000821	58346	unassigned	chr15	66129	66129	1	satellite
unassigned-0000590	36997	unassigned	chr9	32538	32538	1	satellite
unassigned-0000864	44050	unassigned	chr13	39642	39642	1	satellite
unassigned-0000550	335593	unassigned	chr21	634594	337827	0.532351	satellite
unassigned-0000865	59013	unassigned	chr14	95336	47668	0.5	satellite
unassigned-0000551	298824	unassigned	chr22	1887935	269705	0.142857	non_satellite
unassigned-0000592	66405	unassigned	chr17	66388	66388	1	satellite
unassigned-0000825	49503	unassigned	chr12	49387	0	0	non_satellite
unassigned-0000552	112399	unassigned	chr21	112349	0	0	non_satellite
unassigned-0000593	309498	unassigned	chr18	311003	0	0	non_satellite
unassigned-0000512	69198	unassigned	chr9	276796	69199	0.25	non_satellite
unassigned-0000868	110281	unassigned	chr21	86616	86616	1	satellite
unassigned-0000553	85009	unassigned	chr14	234321	78107	0.333333	non_satellite
unassigned-0000513	139272	unassigned	chr9	417825	139275	0.333333	non_satellite
unassigned-0000554	136094	unassigned	chr22	268572	134286	0.5	satellite
unassigned-0000280	174156	unassigned	chr22	870905	174181	0.2	non_satellite
unassigned-0000869	52004	unassigned	chr21	41715	41715	1	satellite
unassigned-0000281	80545	unassigned	chr1	80563	0	0	non_satellite
unassigned-0000514	38232	unassigned	chr15	76108	38054	0.5	satellite
unassigned-0000240	49899	unassigned	chr15	49903	49903	1	satellite
unassigned-0000596	41011	unassigned	chr22	98766	40884	0.413948	non_satellite
unassigned-0000282	54439	unassigned	chr1	54453	0	0	non_satellite
unassigned-0000515	44453	unassigned	chr15	53055	53055	1	satellite
unassigned-0000241	44113	unassigned	chr16	44081	0	0	non_satellite
unassigned-0000556	114504	unassigned	chr14	343458	114486	0.333333	non_satellite
unassigned-0000557	315529	unassigned	chr9	44077	44077	1	satellite
unassigned-0000283	79532	unassigned	chr22	302382	100794	0.333333	non_satellite
unassigned-0000242	356808	unassigned	chr22	3599024	327184	0.0909091	non_satellite
unassigned-0000516	57348	unassigned	chr15	140520	70260	0.5	satellite
unassigned-0000598	53785	unassigned	chr13	80597	56885	0.705796	satellite
unassigned-0000517	1821367	unassigned	chrY	2087341	1495229	0.716332	satellite
unassigned-0000558	153710	unassigned	chr9	16859	16859	1	satellite
unassigned-0000599	78647	unassigned	chr22	185824	76165	0.409877	non_satellite
unassigned-0000559	95717	unassigned	chr9	16859	16859	1	satellite
unassigned-0000285	83237	unassigned	chr6	83255	0	0	non_satellite
unassigned-0000244	36466	unassigned	chr16	36440	0	0	non_satellite
unassigned-0000519	85036	unassigned	chr21	165456	82728	0.5	satellite
unassigned-0000245	149804	unassigned	chr2	149829	0	0	non_satellite
unassigned-0000287	169778	unassigned	chr7	169192	0	0	non_satellite
unassigned-0000246	268692	unassigned	chr15	268826	268826	1	satellite
unassigned-0000288	37956	unassigned	chr7	37975	0	0	non_satellite
unassigned-0000247	34422	unassigned	chr2	34393	0	0	non_satellite
unassigned-0000289	115992	unassigned	chr6	116008	0	0	non_satellite
unassigned-0000248	55868	unassigned	chr2	55859	0	0	non_satellite
unassigned-0000249	31407	unassigned	chr14	31387	31387	1	satellite
haplotype1-0000090	170472	haplotype1	chr22	10626	10626	1	satellite
unassigned-0001280	190726	unassigned	chr4	190717	0	0	non_satellite
haplotype1-0000051	548584	haplotype1	chr13	78366	78366	1	satellite
unassigned-0001281	135674	unassigned	chr1	137068	0	0	non_satellite
haplotype1-0000052	354321	haplotype1	chr21	24334	24334	1	satellite
unassigned-0001282	135986	unassigned	chr1	136963	0	0	non_satellite
haplotype1-0000053	486205	haplotype1	chr13	38582	38582	1	satellite
haplotype1-0000012	1958766	haplotype1	chr15	1926474	1926474	1	satellite
unassigned-0001201	137469	unassigned	chr14	819474	136579	0.166667	non_satellite
haplotype1-0000054	38123	haplotype1	chr22	29528	29528	1	satellite
unassigned-0001284	96480	unassigned	chr11	96466	0	0	non_satellite
haplotype1-0000013	2473364	haplotype1	chr21	33773775	2111619	0.0625224	non_satellite
unassigned-0001202	90628	unassigned	chr15	142289	83265	0.585182	satellite
haplotype1-0000095	339139	haplotype1	chr12	10120	10120	1	satellite
unassigned-0001203	147658	unassigned	chr21	147612	147612	1	satellite
haplotype1-0000055	177286	haplotype1	chr22	276676	167861	0.606706	satellite
haplotype1-0000014	3015572	haplotype1	chr21	2790716	1077140	0.385973	non_satellite
haplotype1-0000056	752732	haplotype1	chrY	1368459	960955	0.702217	satellite
unassigned-0001286	48139	unassigned	chr16	144318	48106	0.333333	non_satellite
unassigned-0001245	170366	unassigned	chr17	169976	0	0	non_satellite
haplotype1-0000057	416540	haplotype1	chr9	357076	357076	1	satellite
unassigned-0001246	44647	unassigned	chr1	44620	0	0	non_satellite
unassigned-0001205	133806	unassigned	chr1	133813	133813	1	satellite
unassigned-0001247	131498	unassigned	chr8	131567	0	0	non_satellite
haplotype1-0000058	475545	haplotype1	chr22	2249835	498421	0.221537	non_satellite
unassigned-0001206	160324	unassigned	chr1	160295	160295	1	satellite
unassigned-0001248	112789	unassigned	chr21	112762	0	0	non_satellite
haplotype1-0000059	459369	haplotype1	chr22	2304716	430208	0.186664	non_satellite
unassigned-0001249	31265	unassigned	chr9	31366	31366	1	satellite
unassigned-0001208	17753	unassigned	chr1	17724	17724	1	satellite
unassigned-0001209	44993	unassigned	chr12	44962	0	0	non_satellite
unassigned-0000940	57264	unassigned	chr10	57279	0	0	non_satellite
unassigned-0000982	118644	unassigned	chr5	111744	0	0	non_satellite
unassigned-0000983	69585	unassigned	chr5	63710	0	0	non_satellite
unassigned-0000985	85664	unassigned	chr1	85827	0	0	non_satellite
unassigned-0000670	54977	unassigned	chr16	54959	0	0	non_satellite
unassigned-0000986	72377	unassigned	chr8	72383	0	0	non_satellite
unassigned-0000671	60086	unassigned	chr18	60084	60084	1	satellite
unassigned-0000630	93870	unassigned	chr14	84418	84418	1	satellite
unassigned-0000987	31018	unassigned	chr8	31015	0	0	non_satellite
unassigned-0000905	37991	unassigned	chr13	37922	37922	1	satellite
unassigned-0000631	103614	unassigned	chr14	81586	81586	1	satellite
unassigned-0000906	133325	unassigned	chr13	128756	128756	1	satellite
unassigned-0000632	85694	unassigned	chr10	80185	0	0	non_satellite
unassigned-0000907	186423	unassigned	chr13	170316	170316	1	satellite
unassigned-0000675	183129	unassigned	chr6	183278	0	0	non_satellite
unassigned-0000360	56876	unassigned	chr15	56929	56929	1	satellite
unassigned-0000909	88663	unassigned	chr21	86616	86616	1	satellite
