chrom	gap_start	gap_end	gap_type	gap_size	strand	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr22	5610171	5709514	N_region_windowed	100000	+	chr22	5631618	5636657	RNA28S5	0
chr22	5610171	5709514	N_region_windowed	100000	+	chr22	5669000	5682337	RNA45S5	0
chr22	5610171	5709514	N_region_windowed	100000	+	chr22	5672658	5674527	RNA18S5	0
chr22	5610171	5709514	N_region_windowed	100000	+	chr22	5675594	5675751	RNA5-8S5	0
chr22	5610171	5709514	N_region_windowed	100000	+	chr22	5676919	5681978	RNA28S5	0
chr22	5619501	5720205	N_region_windowed	100000	-	chr22	5623698	5637016	RNA45S5	0
chr22	5619501	5720205	N_region_windowed	100000	-	chr22	5627358	5629227	RNA18S5	0
chr22	5619501	5720205	N_region_windowed	100000	-	chr22	5630293	5630450	RNA5-8S5	0
chr22	5619501	5720205	N_region_windowed	100000	-	chr22	5631618	5636657	RNA28S5	0
chr22	5619501	5720205	N_region_windowed	100000	-	chr22	5669000	5682337	RNA45S5	0
chr22	5619501	5720205	N_region_windowed	100000	-	chr22	5672658	5674527	RNA18S5	0
chr22	5619501	5720205	N_region_windowed	100000	-	chr22	5675594	5675751	RNA5-8S5	0
chr22	5619501	5720205	N_region_windowed	100000	-	chr22	5676919	5681978	RNA28S5	0
chr3	92655211	92718304	N_region_windowed	100000	+	chr3	91568650	91708493	LOC101930420	946719
chr5	70544490	70555358	N_region_windowed	7500	-	chr5	70536689	70548622	LOC105379020	0
chr5	139857580	139865081	N_region_windowed	7500	+	chr5	139800175	139857743	MATR3	0
chr6	57120357	57127857	N_region	7500	-	chr6	57060565	57485715	PRIM2	0
chr7	74891112	74898611	N_region_windowed	7500	+	chr7	75035481	75043363	METTL27	136871
chr8	48106039	48113539	N_region_windowed	7500	+	chr8	47636639	48112023	SPIDR	0
chr9	41543188	41543189	N_region	7500	+	chr9	41527487	41533540	LOC105379437	9649
chrY	2070394	2079425	N_region_windowed	7500	-	chrY	1894159	2177723	DHRSX	0
chrY	14929718	15029713	N_region_windowed	100000	+	chrY	14962883	14963615	VCY1B	0
chrY	32224034	32313463	N_region_windowed	100000	+	chrY	27406618	27446611	PARP4P1	4777424
