sample	category	subcategory	var_type	count	percentage
HG00639	indel_size	6-10bp	INS	50940	9.514026371820252
HG00639	indel_size	>50bp	INS	15653	2.9234993089537187
HG00639	chromosome	chr1	all	397817	7.012069480328795
HG00639	chromosome	chr2	all	396736	6.993015374777159
HG00639	chromosome	chr3	all	376335	6.633419808302654
HG00639	chromosome	chr4	all	333861	5.884757385360736
HG00639	chromosome	chr5	all	320679	5.65240658112237
HG00639	chromosome	chr6	all	324844	5.725820410560452
HG00639	chromosome	chr7	all	321943	5.674686312313183
HG00639	chromosome	chr8	all	266955	4.705447500034372
HG00639	chromosome	chr9	all	235533	4.1515917140551615
HG00639	chromosome	chrX	all	220342	3.8838295332643082
HG00639	chromosome	chr10	all	253791	4.473413970449039
HG00639	chromosome	chr11	all	308900	5.444785573451021
HG00639	chromosome	chr12	all	225616	3.9767910066031904
HG00639	chromosome	chr13	all	184430	3.250831347722796
HG00639	chromosome	chr14	all	212310	3.7422545325328143
HG00639	chromosome	chr15	all	226132	3.985886213323491
HG00639	chromosome	chr16	all	189753	3.3446565131727146
HG00639	chromosome	chr17	all	180867	3.1880285927917313
HG00639	chromosome	chr18	all	151894	2.677339785994721
HG00639	chromosome	chr19	all	136876	2.4126269671469145
HG00639	chromosome	chr20	all	156292	2.7548605595526285
HG00639	chromosome	chr21	all	106765	1.8818793517303276
HG00639	chromosome	chr22	all	144647	2.5496014854094198
HG00639	chromosome	chr1	DEL	43065	7.72345840200722
HG00639	chromosome	chr2	DEL	42127	7.555233533063002
HG00639	chromosome	chr3	DEL	36396	6.52741186577162
HG00639	chromosome	chr4	DEL	32931	5.905984178253798
HG00639	chromosome	chr5	DEL	32252	5.7842094596896985
HG00639	chromosome	chr6	DEL	31429	5.636609174891094
HG00639	chromosome	chr7	DEL	33289	5.9701894054201405
HG00639	chromosome	chr8	DEL	25367	4.549424574102337
HG00639	chromosome	chr9	DEL	24276	4.353760041033955
HG00639	chromosome	chrX	DEL	21745	3.8998398456205043
HG00639	chromosome	chr10	DEL	27102	4.860586778386153
HG00639	chromosome	chr11	DEL	23953	4.295831861216277
HG00639	chromosome	chr12	DEL	24712	4.431954116577323
HG00639	chromosome	chr13	DEL	18927	3.394447861948001
HG00639	chromosome	chr14	DEL	19259	3.4539901396553363
HG00639	chromosome	chr15	DEL	20812	3.7325116977260944
HG00639	chromosome	chr16	DEL	17501	3.138703018542398
HG00639	chromosome	chr17	DEL	19083	3.4224255587020505
HG00639	chromosome	chr18	DEL	14286	2.562111383515039
HG00639	chromosome	chr19	DEL	15170	2.7206516651213173
HG00639	chromosome	chr20	DEL	13052	2.340800628422112
HG00639	chromosome	chr21	DEL	10198	1.8289522531909816
HG00639	chromosome	chr22	DEL	10655	1.910912557143549
HG00639	chromosome	chr1	INS	41785	7.8041537484591545
HG00639	chromosome	chr2	INS	40731	7.607298942885958
HG00639	chromosome	chr3	INS	35226	6.579134137686303
HG00639	chromosome	chr4	INS	31947	5.966717716932502
HG00639	chromosome	chr5	INS	30827	5.757536139852826
HG00639	chromosome	chr6	INS	30544	5.704680437787158
HG00639	chromosome	chr7	INS	31376	5.860072466474917
HG00639	chromosome	chr8	INS	24190	4.517948526390497
HG00639	chromosome	chr9	INS	23688	4.424190355235143
HG00639	chromosome	chrX	INS	20347	3.80019424003586
HG00639	chromosome	chr10	INS	26147	4.883455978484181
HG00639	chromosome	chr11	INS	22740	4.247133091778417
HG00639	chromosome	chr12	INS	23630	4.413357737850659
HG00639	chromosome	chr13	INS	18506	3.4563520227111426
HG00639	chromosome	chr14	INS	18596	3.4731612565836163
HG00639	chromosome	chr15	INS	19743	3.6873856038250343
HG00639	chromosome	chr16	INS	16657	3.111015651264428
HG00639	chromosome	chr17	INS	18415	3.439356019573419
HG00639	chromosome	chr18	INS	13507	2.52269246572784
HG00639	chromosome	chr19	INS	15002	2.801912517276157
HG00639	chromosome	chr20	INS	12287	2.294833962123193
HG00639	chromosome	chr21	INS	9567	1.7868215606439803
HG00639	chromosome	chr22	INS	9962	1.860595420417616
HG00639	chromosome	chr1	SNV	312807	6.832590640652436
HG00639	chromosome	chr2	SNV	313709	6.852292874802786
HG00639	chromosome	chr3	SNV	304585	6.652998878807451
HG00639	chromosome	chr4	SNV	268869	5.872860303514884
HG00639	chromosome	chr5	SNV	257483	5.624157822322108
HG00639	chromosome	chr6	SNV	262745	5.739094802476365
HG00639	chromosome	chr7	SNV	257141	5.61668757389703
HG00639	chromosome	chr8	SNV	217308	4.746622060692055
HG00639	chromosome	chr9	SNV	187491	4.095334349316243
HG00639	chromosome	chrX	SNV	178166	3.891649944158801
HG00639	chromosome	chr10	SNV	200432	4.378002433728303
HG00639	chromosome	chr11	SNV	262079	5.724547476595952
HG00639	chromosome	chr12	SNV	177183	3.870178440644617
HG00639	chromosome	chr13	SNV	146934	3.209454625995023
HG00639	chromosome	chr14	SNV	174362	3.808559812553556
HG00639	chromosome	chr15	SNV	185513	4.052129228308048
HG00639	chromosome	chr16	SNV	155518	3.396953492898131
HG00639	chromosome	chr17	SNV	143293	3.1299248759490985
HG00639	chromosome	chr18	SNV	124049	2.7095814236327644
HG00639	chromosome	chr19	SNV	106653	2.32960352420983
HG00639	chromosome	chr20	SNV	130901	2.8592485061141364
HG00639	chromosome	chr21	SNV	86959	1.8994307976499734
HG00639	chromosome	chr22	SNV	123981	2.70809611108041
