sample	category	subcategory	sv_type	count	total_length	mean_length
HG00639	chromosome	chr6	INS	1277	0	0
HG00639	chromosome	chr7	INS	1366	0	0
HG00639	chromosome	chr8	INS	1154	0	0
HG00639	chromosome	chr9	INS	2957	0	0
HG00639	chromosome	chrX	INS	830	0	0
HG00639	chromosome	chrY	INS	1	0	0
HG00639	chromosome	chr10	INS	1432	0	0
HG00639	chromosome	chr11	INS	924	0	0
HG00639	chromosome	chr12	INS	1073	0	0
HG00639	chromosome	chr13	INS	932	0	0
HG00639	chromosome	chr14	INS	1018	0	0
HG00639	chromosome	chr15	INS	1354	0	0
HG00639	chromosome	chr16	INS	1488	0	0
HG00639	chromosome	chr17	INS	942	0	0
HG00639	chromosome	chr18	INS	850	0	0
HG00639	chromosome	chr19	INS	876	0	0
HG00639	chromosome	chr20	INS	869	0	0
HG00639	chromosome	chr21	INS	726	0	0
HG00639	chromosome	chr22	INS	1157	0	0
