contig	color	chromosome
unassigned-0000245	#56B4E9	chr2
unassigned-0000246	#E6B847	chr15
unassigned-0000247	#56B4E9	chr2
unassigned-0000248	#56B4E9	chr2
unassigned-0000249	#737373	chr14
unassigned-0000250	#E6B847	chr15
unassigned-0000251	#CCA0BF	chr18
unassigned-0000252	#CCA0BF	chr18
unassigned-0000254	#5699E9	chr9
unassigned-0000255	#E69F00	chr1
unassigned-0000256	#E69F00	chr1
unassigned-0000257	#808080	chr21
unassigned-0000258	#808080	chr21
unassigned-0000259	#E69F00	chr1
unassigned-0000260	#00B28C	chr17
unassigned-0000261	#E69F00	chr1
unassigned-0000262	#009E73	chr3
unassigned-0000263	#E6B847	chr15
unassigned-0000264	#D57533	chr13
unassigned-0000265	#808080	chr21
unassigned-0000266	#8C564B	chrY
unassigned-0000267	#8C564B	chrY
unassigned-0000268	#8C564B	chrY
unassigned-0000269	#8C564B	chrY
unassigned-0000270	#8C564B	chrY
unassigned-0000271	#E6B847	chr15
unassigned-0000272	#CCA0BF	chr18
unassigned-0000273	#0072B2	chr5
unassigned-0000274	#E6AB23	chr8
unassigned-0000275	#E6AB23	chr8
unassigned-0000276	#E6AB23	chr8
unassigned-0000277	#E6B847	chr15
unassigned-0000278	#E6C47F	chr22
unassigned-0000280	#E6C47F	chr22
unassigned-0000281	#E69F00	chr1
unassigned-0000282	#E69F00	chr1
unassigned-0000283	#E6C47F	chr22
unassigned-0000285	#D55E00	chr6
unassigned-0000286	#E6C47F	chr22
unassigned-0000287	#666666	chr7
unassigned-0000288	#666666	chr7
unassigned-0000289	#D55E00	chr6
unassigned-0000290	#D55E00	chr6
unassigned-0000291	#666666	chr7
unassigned-0000292	#666666	chr7
unassigned-0000293	#666666	chr7
unassigned-0000294	#00B28C	chr17
unassigned-0000295	#E6C47F	chr22
unassigned-0000296	#338CC2	chr19
unassigned-0000297	#338CC2	chr19
unassigned-0000298	#338CC2	chr19
unassigned-0000299	#338CC2	chr19
unassigned-0000300	#E6B847	chr15
unassigned-0000301	#666666	chr7
unassigned-0000302	#D57533	chr13
unassigned-0000303	#D57533	chr13
unassigned-0000305	#E6C47F	chr22
unassigned-0000306	#E6C47F	chr22
unassigned-0000307	#E6C47F	chr22
unassigned-0000308	#CCA0BF	chr18
unassigned-0000309	#5699E9	chr9
unassigned-0000310	#5699E9	chr9
unassigned-0000311	#00B28C	chr17
unassigned-0000312	#E6C47F	chr22
unassigned-0000313	#E6C47F	chr22
unassigned-0000316	#E6C47F	chr22
unassigned-0000317	#E6B847	chr15
unassigned-0000318	#E6B847	chr15
unassigned-0000319	#E6C47F	chr22
unassigned-0000320	#E6C47F	chr22
unassigned-0000321	#E6B847	chr15
unassigned-0000322	#E6B847	chr15
unassigned-0000323	#E6B847	chr15
unassigned-0000324	#808080	chr21
unassigned-0000325	#808080	chr21
unassigned-0000326	#808080	chr21
unassigned-0000327	#808080	chr21
unassigned-0000328	#E6C47F	chr22
unassigned-0000329	#808080	chr21
unassigned-0000330	#E6C47F	chr22
unassigned-0000331	#808080	chr21
unassigned-0000332	#666666	chr7
unassigned-0000333	#E6C47F	chr22
unassigned-0000334	#666666	chr7
unassigned-0000335	#D57533	chr13
unassigned-0000336	#D57533	chr13
unassigned-0000337	#D57533	chr13
unassigned-0000340	#D57533	chr13
unassigned-0000341	#666666	chr7
unassigned-0000343	#E6C47F	chr22
unassigned-0000344	#1A7FBA	chr12
unassigned-0000345	#8C564B	chrY
unassigned-0000346	#D57533	chr13
unassigned-0000347	#56B4E9	chr2
unassigned-0000348	#56B4E9	chr2
unassigned-0000349	#56B4E9	chr2
unassigned-0000352	#737373	chr14
unassigned-0000353	#737373	chr14
unassigned-0000354	#338CC2	chr19
unassigned-0000355	#56B4E9	chr2
unassigned-0000356	#E6B847	chr15
unassigned-0000357	#E6B847	chr15
unassigned-0000358	#567DE9	chr16
unassigned-0000359	#567DE9	chr16
unassigned-0000360	#E6B847	chr15
unassigned-0000361	#E6B847	chr15
unassigned-0000362	#808080	chr21
unassigned-0000363	#E6C47F	chr22
unassigned-0000364	#E6C47F	chr22
unassigned-0000365	#E6B847	chr15
unassigned-0000366	#E6C47F	chr22
unassigned-0000367	#D57533	chr13
unassigned-0000368	#D57533	chr13
unassigned-0000369	#D57533	chr13
unassigned-0000370	#808080	chr21
unassigned-0000371	#E6C47F	chr22
unassigned-0000374	#567DE9	chr16
unassigned-0000375	#D55E00	chr6
unassigned-0000377	#E6B847	chr15
unassigned-0000379	#D55E00	chr6
unassigned-0000380	#56B4E9	chr2
unassigned-0000381	#D55E00	chr6
unassigned-0000382	#E6B847	chr15
unassigned-0000383	#E6B847	chr15
unassigned-0000384	#D57533	chr13
unassigned-0000385	#5699E9	chr9
unassigned-0000386	#D57533	chr13
unassigned-0000387	#808080	chr21
unassigned-0000388	#8C564B	chrY
unassigned-0000389	#56B4E9	chr2
unassigned-0000390	#D57533	chr13
unassigned-0000391	#E6B847	chr15
unassigned-0000392	#E6B847	chr15
unassigned-0000393	#808080	chr21
unassigned-0000394	#56B4E9	chr2
unassigned-0000396	#E6B847	chr15
unassigned-0000397	#1A7FBA	chr12
unassigned-0000398	#737373	chr14
unassigned-0000399	#D57533	chr13
unassigned-0000400	#E6B847	chr15
unassigned-0000401	#E6B847	chr15
unassigned-0000402	#E6B847	chr15
unassigned-0000403	#56B4E9	chr2
unassigned-0000404	#56B4E9	chr2
unassigned-0000407	#808080	chr21
unassigned-0000408	#567DE9	chr16
unassigned-0000409	#56B4E9	chr2
unassigned-0000410	#56B4E9	chr2
unassigned-0000411	#56B4E9	chr2
unassigned-0000412	#56B4E9	chr2
unassigned-0000413	#567DE9	chr16
unassigned-0000414	#56B4E9	chr2
unassigned-0000415	#666666	chr7
unassigned-0000418	#E6B847	chr15
unassigned-0000419	#E6C47F	chr22
unassigned-0000420	#E6C47F	chr22
unassigned-0000421	#E69F00	chr1
unassigned-0000422	#CCA0BF	chr18
unassigned-0000423	#338CC2	chr19
unassigned-0000424	#338CC2	chr19
unassigned-0000425	#338CC2	chr19
unassigned-0000426	#E6C47F	chr22
unassigned-0000427	#E6C47F	chr22
unassigned-0000428	#E69F00	chr1
unassigned-0000430	#5699E9	chr9
unassigned-0000431	#5699E9	chr9
unassigned-0000432	#5699E9	chr9
unassigned-0000433	#5699E9	chr9
unassigned-0000434	#5699E9	chr9
unassigned-0000435	#5699E9	chr9
unassigned-0000436	#5699E9	chr9
unassigned-0000437	#E6C47F	chr22
unassigned-0000438	#CCA0BF	chr18
unassigned-0000439	#D55E00	chr6
unassigned-0000440	#666666	chr7
unassigned-0000441	#CC8DB3	chr11
unassigned-0000444	#737373	chr14
unassigned-0000445	#E6C47F	chr22
unassigned-0000446	#E6B847	chr15
unassigned-0000447	#D57533	chr13
unassigned-0000448	#E6C47F	chr22
unassigned-0000449	#E6C47F	chr22
unassigned-0000450	#E6C47F	chr22
unassigned-0000451	#E6C47F	chr22
unassigned-0000452	#E6C47F	chr22
unassigned-0000453	#808080	chr21
unassigned-0000455	#808080	chr21
unassigned-0000456	#E6C47F	chr22
unassigned-0000457	#0072B2	chr5
unassigned-0000459	#737373	chr14
unassigned-0000460	#D55E00	chr6
unassigned-0000461	#737373	chr14
unassigned-0000464	#5699E9	chr9
unassigned-0000465	#5699E9	chr9
unassigned-0000466	#808080	chr21
unassigned-0000467	#5699E9	chr9
unassigned-0000469	#D57533	chr13
unassigned-0000470	#8C564B	chrY
unassigned-0000471	#737373	chr14
unassigned-0000472	#8C564B	chrY
unassigned-0000473	#8C564B	chrY
unassigned-0000475	#E6C47F	chr22
unassigned-0000476	#E6C47F	chr22
unassigned-0000478	#737373	chr14
unassigned-0000479	#737373	chr14
unassigned-0000480	#737373	chr14
unassigned-0000481	#D57533	chr13
unassigned-0000482	#D57533	chr13
unassigned-0000483	#737373	chr14
unassigned-0000485	#009E73	chr3
unassigned-0000486	#338CC2	chr19
unassigned-0000487	#E6B847	chr15
unassigned-0000488	#737373	chr14
unassigned-0000489	#737373	chr14
unassigned-0000490	#737373	chr14
unassigned-0000491	#5699E9	chr9
unassigned-0000492	#737373	chr14
unassigned-0000493	#5699E9	chr9
unassigned-0000494	#5699E9	chr9
unassigned-0000495	#5699E9	chr9
unassigned-0000496	#5699E9	chr9
unassigned-0000497	#737373	chr14
unassigned-0000498	#D57533	chr13
unassigned-0000499	#56B4E9	chr2
unassigned-0000500	#1A7FBA	chr12
unassigned-0000501	#737373	chr14
unassigned-0000503	#5699E9	chr9
unassigned-0000504	#737373	chr14
unassigned-0000505	#0072B2	chr5
unassigned-0000506	#808080	chr21
unassigned-0000508	#737373	chr14
unassigned-0000511	#737373	chr14
unassigned-0000512	#5699E9	chr9
unassigned-0000513	#5699E9	chr9
unassigned-0000514	#E6B847	chr15
unassigned-0000515	#E6B847	chr15
unassigned-0000516	#E6B847	chr15
unassigned-0000517	#8C564B	chrY
unassigned-0000518	#737373	chr14
unassigned-0000519	#808080	chr21
unassigned-0000520	#E6C47F	chr22
unassigned-0000521	#E69F00	chr1
unassigned-0000523	#E69F00	chr1
unassigned-0000524	#E69F00	chr1
unassigned-0000525	#E69F00	chr1
unassigned-0000526	#D57533	chr13
unassigned-0000527	#E6B847	chr15
unassigned-0000528	#009E73	chr3
unassigned-0000529	#E6C47F	chr22
unassigned-0000530	#E6C47F	chr22
unassigned-0000531	#E6AB23	chr8
unassigned-0000532	#5699E9	chr9
unassigned-0000533	#5699E9	chr9
unassigned-0000534	#5699E9	chr9
unassigned-0000535	#E6C47F	chr22
unassigned-0000536	#E6C47F	chr22
unassigned-0000537	#808080	chr21
unassigned-0000538	#E6C47F	chr22
unassigned-0000539	#E6C47F	chr22
unassigned-0000540	#808080	chr21
unassigned-0000541	#808080	chr21
unassigned-0000542	#E6C47F	chr22
unassigned-0000543	#5699E9	chr9
unassigned-0000544	#1A7FBA	chr12
unassigned-0000545	#E69F00	chr1
unassigned-0000546	#E69F00	chr1
unassigned-0000547	#E6B847	chr15
unassigned-0000548	#0072B2	chr5
unassigned-0000549	#0072B2	chr5
unassigned-0000550	#808080	chr21
unassigned-0000551	#E6C47F	chr22
unassigned-0000552	#808080	chr21
unassigned-0000553	#737373	chr14
unassigned-0000554	#E6C47F	chr22
unassigned-0000556	#737373	chr14
unassigned-0000557	#5699E9	chr9
unassigned-0000558	#5699E9	chr9
unassigned-0000559	#5699E9	chr9
unassigned-0000560	#5699E9	chr9
unassigned-0000561	#5699E9	chr9
unassigned-0000562	#5699E9	chr9
unassigned-0000564	#00B28C	chr17
unassigned-0000566	#5699E9	chr9
unassigned-0000567	#E69F00	chr1
unassigned-0000568	#5699E9	chr9
unassigned-0000570	#567DE9	chr16
unassigned-0000571	#567DE9	chr16
unassigned-0000572	#E6C47F	chr22
unassigned-0000573	#567DE9	chr16
unassigned-0000574	#567DE9	chr16
unassigned-0000575	#567DE9	chr16
unassigned-0000576	#567DE9	chr16
unassigned-0000577	#567DE9	chr16
unassigned-0000578	#808080	chr21
unassigned-0000579	#567DE9	chr16
unassigned-0000581	#E6B847	chr15
unassigned-0000582	#E6B847	chr15
unassigned-0000583	#E6B847	chr15
unassigned-0000584	#CC79A7	chr4
unassigned-0000585	#5699E9	chr9
unassigned-0000586	#E6B847	chr15
unassigned-0000587	#D57533	chr13
unassigned-0000588	#5699E9	chr9
unassigned-0000589	#5699E9	chr9
unassigned-0000590	#5699E9	chr9
unassigned-0000592	#00B28C	chr17
unassigned-0000593	#CCA0BF	chr18
unassigned-0000594	#8C564B	chrY
unassigned-0000595	#8C564B	chrY
unassigned-0000596	#808080	chr21
unassigned-0000597	#808080	chr21
unassigned-0000598	#D57533	chr13
unassigned-0000599	#E6C47F	chr22
unassigned-0000600	#E6C47F	chr22
unassigned-0000601	#0072B2	chr5
unassigned-0000606	#567DE9	chr16
unassigned-0000607	#E6C47F	chr22
unassigned-0000608	#D55E00	chr6
unassigned-0000609	#E6C47F	chr22
unassigned-0000611	#0072B2	chr5
unassigned-0000612	#737373	chr14
unassigned-0000613	#737373	chr14
unassigned-0000614	#1A7FBA	chr12
unassigned-0000615	#E6B847	chr15
unassigned-0000616	#D57533	chr13
unassigned-0000619	#8C564B	chrY
unassigned-0000620	#CCA0BF	chr18
unassigned-0000621	#00B28C	chr17
unassigned-0000624	#D55E00	chr6
unassigned-0000625	#00A880	chr10
unassigned-0000626	#00A880	chr10
unassigned-0000627	#808080	chr21
unassigned-0000628	#E6C47F	chr22
unassigned-0000629	#E6B847	chr15
unassigned-0000630	#737373	chr14
unassigned-0000631	#737373	chr14
unassigned-0000632	#00A880	chr10
unassigned-0000633	#808080	chr21
unassigned-0000635	#737373	chr14
unassigned-0000636	#D57533	chr13
unassigned-0000637	#D57533	chr13
unassigned-0000638	#D57533	chr13
unassigned-0000639	#D57533	chr13
unassigned-0000640	#D57533	chr13
unassigned-0000641	#D57533	chr13
unassigned-0000642	#D57533	chr13
unassigned-0000643	#D57533	chr13
unassigned-0000644	#D57533	chr13
unassigned-0000645	#D57533	chr13
unassigned-0000646	#00A880	chr10
unassigned-0000647	#D57533	chr13
unassigned-0000648	#D57533	chr13
unassigned-0000649	#5699E9	chr9
unassigned-0000650	#D57533	chr13
unassigned-0000651	#5699E9	chr9
unassigned-0000652	#D57533	chr13
unassigned-0000653	#E6B847	chr15
unassigned-0000654	#808080	chr21
unassigned-0000655	#737373	chr14
unassigned-0000656	#D57533	chr13
unassigned-0000657	#D57533	chr13
unassigned-0000658	#E6B847	chr15
unassigned-0000659	#E6C47F	chr22
unassigned-0000660	#D57533	chr13
unassigned-0000661	#E6C47F	chr22
unassigned-0000662	#D57533	chr13
unassigned-0000663	#D57533	chr13
unassigned-0000664	#D57533	chr13
unassigned-0000665	#567DE9	chr16
unassigned-0000666	#E6C47F	chr22
unassigned-0000667	#E6C47F	chr22
unassigned-0000668	#808080	chr21
unassigned-0000669	#D57533	chr13
unassigned-0000670	#567DE9	chr16
unassigned-0000671	#CCA0BF	chr18
unassigned-0000672	#808080	chr21
unassigned-0000673	#D57533	chr13
unassigned-0000674	#D57533	chr13
unassigned-0000675	#D55E00	chr6
unassigned-0000676	#E6C47F	chr22
unassigned-0000677	#D57533	chr13
unassigned-0000678	#D57533	chr13
unassigned-0000679	#D57533	chr13
unassigned-0000680	#D57533	chr13
unassigned-0000681	#D57533	chr13
unassigned-0000682	#D57533	chr13
unassigned-0000683	#D57533	chr13
unassigned-0000684	#D57533	chr13
unassigned-0000685	#E6B847	chr15
unassigned-0000686	#808080	chr21
unassigned-0000688	#D57533	chr13
unassigned-0000691	#338CC2	chr19
unassigned-0000692	#E6B847	chr15
unassigned-0000694	#808080	chr21
unassigned-0000695	#D57533	chr13
unassigned-0000696	#D57533	chr13
unassigned-0000697	#D57533	chr13
unassigned-0000698	#D57533	chr13
unassigned-0000699	#D57533	chr13
unassigned-0000700	#D57533	chr13
unassigned-0000701	#D57533	chr13
unassigned-0000702	#D57533	chr13
unassigned-0000704	#737373	chr14
unassigned-0000705	#737373	chr14
unassigned-0000706	#D57533	chr13
unassigned-0000707	#E6B847	chr15
unassigned-0000708	#E6C47F	chr22
unassigned-0000709	#E6C47F	chr22
unassigned-0000711	#00B28C	chr17
unassigned-0000712	#D57533	chr13
unassigned-0000713	#5699E9	chr9
unassigned-0000714	#E69F00	chr1
unassigned-0000715	#D57533	chr13
unassigned-0000716	#E6B847	chr15
unassigned-0000717	#D57533	chr13
unassigned-0000718	#E6B847	chr15
unassigned-0000719	#D57533	chr13
unassigned-0000720	#D57533	chr13
unassigned-0000721	#D57533	chr13
unassigned-0000722	#D57533	chr13
unassigned-0000723	#E6C47F	chr22
unassigned-0000725	#808080	chr21
unassigned-0000726	#737373	chr14
unassigned-0000727	#567DE9	chr16
unassigned-0000729	#E6B847	chr15
unassigned-0000731	#D57533	chr13
unassigned-0000732	#00B28C	chr17
unassigned-0000733	#D57533	chr13
unassigned-0000735	#737373	chr14
unassigned-0000736	#808080	chr21
unassigned-0000737	#E6B847	chr15
unassigned-0000740	#D57533	chr13
unassigned-0000741	#E6C47F	chr22
unassigned-0000743	#E6C47F	chr22
unassigned-0000744	#D57533	chr13
unassigned-0000745	#D57533	chr13
unassigned-0000746	#D57533	chr13
unassigned-0000747	#D57533	chr13
unassigned-0000748	#E6B847	chr15
unassigned-0000749	#808080	chr21
unassigned-0000750	#737373	chr14
unassigned-0000751	#D57533	chr13
unassigned-0000752	#D57533	chr13
unassigned-0000753	#E6B847	chr15
unassigned-0000755	#808080	chr21
unassigned-0000756	#808080	chr21
unassigned-0000757	#808080	chr21
unassigned-0000758	#D57533	chr13
unassigned-0000759	#D57533	chr13
unassigned-0000760	#E6C47F	chr22
unassigned-0000761	#D57533	chr13
unassigned-0000762	#D57533	chr13
unassigned-0000763	#E6B847	chr15
unassigned-0000764	#D57533	chr13
unassigned-0000766	#CCA0BF	chr18
unassigned-0000767	#737373	chr14
unassigned-0000768	#737373	chr14
unassigned-0000769	#737373	chr14
unassigned-0000771	#808080	chr21
unassigned-0000772	#E6C47F	chr22
unassigned-0000773	#737373	chr14
unassigned-0000774	#737373	chr14
unassigned-0000775	#56B4E9	chr2
unassigned-0000777	#D57533	chr13
unassigned-0000778	#E6C47F	chr22
unassigned-0000779	#808080	chr21
unassigned-0000780	#808080	chr21
unassigned-0000781	#737373	chr14
unassigned-0000782	#D57533	chr13
unassigned-0000783	#E6B847	chr15
unassigned-0000784	#E6C47F	chr22
unassigned-0000785	#808080	chr21
unassigned-0000786	#E6C47F	chr22
unassigned-0000787	#808080	chr21
unassigned-0000788	#E6C47F	chr22
unassigned-0000789	#56B4E9	chr2
unassigned-0000790	#808080	chr21
unassigned-0000791	#808080	chr21
unassigned-0000792	#808080	chr21
unassigned-0000793	#E6C47F	chr22
unassigned-0000794	#E6C47F	chr22
unassigned-0000795	#E6C47F	chr22
unassigned-0000796	#E6C47F	chr22
unassigned-0000797	#E6C47F	chr22
unassigned-0000798	#D57533	chr13
unassigned-0000799	#808080	chr21
unassigned-0000800	#808080	chr21
unassigned-0000801	#737373	chr14
unassigned-0000802	#E6B847	chr15
unassigned-0000804	#D57533	chr13
unassigned-0000805	#D57533	chr13
unassigned-0000806	#D57533	chr13
