contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0003107	51516	unassigned	chr2	51512	0	0	non_satellite
unassigned-0003149	67641	unassigned	chr21	67670	0	0	non_satellite
unassigned-0003108	87178	unassigned	chr21	261471	87157	0.333333	non_satellite
unassigned-0003109	194395	unassigned	chr1	148614	0	0	non_satellite
haplotype2-0000691	58507	haplotype2	chr4	58505	0	0	non_satellite
haplotype2-0000692	143139	haplotype2	chr14	142947	0	0	non_satellite
haplotype2-0000610	103726	haplotype2	chr1	103719	0	0	non_satellite
haplotype2-0000611	254240	haplotype2	chr2	2148461	306923	0.142857	non_satellite
haplotype2-0000652	464051	haplotype2	chr16	487106	487106	1	satellite
haplotype2-0000693	79953	haplotype2	chr1	79934	0	0	non_satellite
haplotype2-0000612	72218	haplotype2	chr21	144366	72183	0.5	satellite
haplotype2-0000694	39279	haplotype2	chr13	39235	39235	1	satellite
haplotype2-0000654	60551	haplotype2	chr5	60452	0	0	non_satellite
haplotype2-0000695	109237	haplotype2	chr22	215658	107829	0.5	satellite
haplotype2-0000613	45057	haplotype2	chr12	45062	0	0	non_satellite
unassigned-0001880	141863	unassigned	chrX	141873	0	0	non_satellite
haplotype2-0000655	504899	haplotype2	chr5	505252	0	0	non_satellite
haplotype2-0000614	513081	haplotype2	chr18	240210	240210	1	satellite
haplotype2-0000696	36180	haplotype2	chr13	36153	36153	1	satellite
haplotype2-0000615	226044	haplotype2	chrX	261446	0	0	non_satellite
haplotype2-0000656	157153	haplotype2	chrX	157166	0	0	non_satellite
unassigned-0001840	51418	unassigned	chr7	51389	0	0	non_satellite
unassigned-0001881	75118	unassigned	chr11	75125	0	0	non_satellite
haplotype2-0000616	177744	haplotype2	chrX	177756	0	0	non_satellite
unassigned-0001841	18781	unassigned	chrX	18735	18735	1	satellite
haplotype2-0000657	168616	haplotype2	chr8	168653	0	0	non_satellite
unassigned-0001882	29297	unassigned	chr16	29379	0	0	non_satellite
haplotype2-0000617	159685	haplotype2	chrX	159638	0	0	non_satellite
haplotype2-0000699	2050705	haplotype2	chr15	1866159	0	0	non_satellite
haplotype2-0000658	49012	haplotype2	chr12	49011	0	0	non_satellite
unassigned-0001883	33722	unassigned	chr1	33697	0	0	non_satellite
unassigned-0001884	83989	unassigned	chr4	83970	0	0	non_satellite
haplotype1-0000380	90162	haplotype1	chr17	20362	20362	1	satellite
haplotype2-0000659	117461	haplotype2	chr16	117475	117475	1	satellite
unassigned-0001802	65488	unassigned	chr14	65396	65396	1	satellite
unassigned-0001570	153037	unassigned	chr6	306190	153095	0.5	satellite
unassigned-0001885	25957	unassigned	chr4	25941	0	0	non_satellite
haplotype2-0000619	66893	haplotype2	chr16	66761	0	0	non_satellite
unassigned-0001803	35566	unassigned	chr14	106545	35515	0.333333	non_satellite
haplotype1-0000381	66628	haplotype1	chr11	66649	0	0	non_satellite
unassigned-0001844	42097	unassigned	chr11	42068	0	0	non_satellite
unassigned-0001571	55580	unassigned	chr6	111130	55565	0.5	satellite
haplotype1-0000300	23019	haplotype1	chr17	20362	20362	1	satellite
haplotype1-0000382	130802	haplotype1	chr16	130800	0	0	non_satellite
unassigned-0001804	59305	unassigned	chr16	56282	56282	1	satellite
unassigned-0001530	28560	unassigned	chr15	28517	28517	1	satellite
unassigned-0001845	23953	unassigned	chr11	23896	0	0	non_satellite
haplotype1-0000383	139052	haplotype1	chr9	148964	148964	1	satellite
unassigned-0001572	53427	unassigned	chr6	106994	53497	0.5	satellite
unassigned-0001846	32895	unassigned	chr20	32869	0	0	non_satellite
haplotype1-0000301	116306	haplotype1	chr2	116343	0	0	non_satellite
unassigned-0001887	177747	unassigned	chr16	177686	0	0	non_satellite
unassigned-0001531	77816	unassigned	chr15	77247	77247	1	satellite
unassigned-0001573	142963	unassigned	chr6	286098	143049	0.5	satellite
unassigned-0001847	77835	unassigned	chr20	77856	0	0	non_satellite
haplotype1-0000302	23248	haplotype1	chr2	23190	0	0	non_satellite
haplotype1-0000343	42695	haplotype1	chr17	40724	40724	1	satellite
unassigned-0001806	47021	unassigned	chr16	47023	0	0	non_satellite
unassigned-0001532	20975	unassigned	chr15	21058	21058	1	satellite
unassigned-0001888	52995	unassigned	chr12	52958	0	0	non_satellite
haplotype1-0000070	314191	haplotype1	chrX	314133	0	0	non_satellite
haplotype1-0000385	28435	haplotype1	chr8	28388	0	0	non_satellite
unassigned-0001889	21629	unassigned	chr6	21655	0	0	non_satellite
unassigned-0001848	76344	unassigned	chr20	76310	0	0	non_satellite
haplotype1-0000303	640584	haplotype1	chr2	2042964	682528	0.334087	non_satellite
haplotype1-0000344	152025	haplotype1	chr17	50905	50905	1	satellite
unassigned-0001574	50218	unassigned	chr16	150657	50219	0.333333	non_satellite
unassigned-0001533	32744	unassigned	chr15	43380	43380	1	satellite
unassigned-0001807	89111	unassigned	chr14	453497	88737	0.195673	non_satellite
haplotype1-0000304	240110	haplotype1	chrX	240112	0	0	non_satellite
haplotype1-0000071	108267	haplotype1	chr5	108265	0	0	non_satellite
haplotype1-0000345	154314	haplotype1	chr17	84163	84163	1	satellite
unassigned-0001260	124038	unassigned	chr1	123995	0	0	non_satellite
haplotype1-0000386	27975	haplotype1	chr10	27980	0	0	non_satellite
unassigned-0001849	85049	unassigned	chr10	85040	0	0	non_satellite
unassigned-0001576	28701	unassigned	chrX	28605	0	0	non_satellite
unassigned-0001535	25222	unassigned	chr9	25222	25222	1	satellite
unassigned-0001220	48620	unassigned	chr8	48576	0	0	non_satellite
haplotype1-0000072	175766	haplotype1	chr4	175744	0	0	non_satellite
unassigned-0001809	34719	unassigned	chr20	34691	0	0	non_satellite
haplotype1-0000031	992521	haplotype1	chr2	1395740	890884	0.638288	satellite
unassigned-0001261	31441	unassigned	chr19	31303	0	0	non_satellite
haplotype1-0000346	183220	haplotype1	chr17	94343	94343	1	satellite
haplotype1-0000387	282724	haplotype1	chr15	280995	280995	1	satellite
haplotype1-0000305	449925	haplotype1	chr15	545648	449862	0.824455	satellite
haplotype1-0000073	155204	haplotype1	chrX	155232	0	0	non_satellite
unassigned-0001221	21785	unassigned	chr17	21783	0	0	non_satellite
unassigned-0001536	25440	unassigned	chr17	25403	0	0	non_satellite
unassigned-0001577	35309	unassigned	chr16	35281	35281	1	satellite
haplotype1-0000388	101986	haplotype1	chr15	101695	0	0	non_satellite
haplotype1-0000306	291273	haplotype1	chr15	267399	267399	1	satellite
unassigned-0001537	55229	unassigned	chrX	55190	0	0	non_satellite
haplotype1-0000389	41637	haplotype1	chrX	41590	0	0	non_satellite
haplotype1-0000348	198345	haplotype1	chr9	116138	116138	1	satellite
unassigned-0001222	72374	unassigned	chr5	24574	0	0	non_satellite
unassigned-0001263	73842	unassigned	chr19	61108	0	0	non_satellite
unassigned-0001578	32191	unassigned	chr16	96483	32161	0.333333	non_satellite
haplotype1-0000307	495508	haplotype1	chr13	3886590	388659	0.1	non_satellite
unassigned-0001538	26349	unassigned	chrX	26323	0	0	non_satellite
haplotype1-0000075	218117	haplotype1	chrX	218512	0	0	non_satellite
unassigned-0001223	24009	unassigned	chr3	24012	0	0	non_satellite
haplotype1-0000349	36870	haplotype1	chr17	36813	0	0	non_satellite
unassigned-0001579	55142	unassigned	chr16	275730	55146	0.2	non_satellite
unassigned-0001264	22034	unassigned	chr15	22003	0	0	non_satellite
haplotype1-0000308	37890	haplotype1	chr1	37869	0	0	non_satellite
haplotype1-0000076	1446110	haplotype1	chrX	1328637	0	0	non_satellite
haplotype1-0000309	195507	haplotype1	chr17	195563	0	0	non_satellite
unassigned-0001265	154410	unassigned	chr15	142173	0	0	non_satellite
unassigned-0001539	49031	unassigned	chr14	48994	48994	1	satellite
unassigned-0001224	37300	unassigned	chr10	37280	0	0	non_satellite
unassigned-0001225	26872	unassigned	chr3	26826	0	0	non_satellite
haplotype1-0000077	86036	haplotype1	chr2	86001	0	0	non_satellite
unassigned-0001266	25548	unassigned	chr15	25550	0	0	non_satellite
haplotype1-0000078	114953	haplotype1	chrX	114956	0	0	non_satellite
unassigned-0001226	27598	unassigned	chrX	27591	0	0	non_satellite
haplotype1-0000037	5200089	haplotype1	chr16	5160804	0	0	non_satellite
unassigned-0001267	43175	unassigned	chr15	42757	0	0	non_satellite
unassigned-0001227	42785	unassigned	chrX	42787	0	0	non_satellite
haplotype1-0000079	42626	haplotype1	chrX	42627	0	0	non_satellite
unassigned-0001268	54497	unassigned	chr22	272070	54414	0.2	non_satellite
unassigned-0001228	20906	unassigned	chrX	20831	0	0	non_satellite
unassigned-0001229	22393	unassigned	chrX	22001	0	0	non_satellite
unassigned-0002840	116320	unassigned	chr16	116296	0	0	non_satellite
unassigned-0002800	25040	unassigned	chr22	25015	0	0	non_satellite
unassigned-0002841	41599	unassigned	chr14	41566	41566	1	satellite
unassigned-0002882	90576	unassigned	chr13	87550	87550	1	satellite
unassigned-0002883	68916	unassigned	chr8	74053	74053	1	satellite
unassigned-0002801	26944	unassigned	chr22	81243	27081	0.333333	non_satellite
unassigned-0002842	37391	unassigned	chr14	37385	37385	1	satellite
unassigned-0002884	68899	unassigned	chr8	63162	63162	1	satellite
unassigned-0002802	32682	unassigned	chr5	32661	0	0	non_satellite
unassigned-0002843	85901	unassigned	chr14	85893	85893	1	satellite
unassigned-0002570	21885	unassigned	chr10	21878	0	0	non_satellite
unassigned-0002886	36869	unassigned	chr8	41701	41701	1	satellite
unassigned-0002571	76919	unassigned	chr22	76927	76927	1	satellite
unassigned-0002530	20904	unassigned	chr22	20902	20902	1	satellite
unassigned-0002845	93040	unassigned	chr14	362164	90541	0.25	non_satellite
unassigned-0002572	71957	unassigned	chr22	71918	71918	1	satellite
unassigned-0002531	33314	unassigned	chr2	33142	0	0	non_satellite
unassigned-0002846	28188	unassigned	chr16	28134	0	0	non_satellite
unassigned-0002805	191950	unassigned	chr10	191611	0	0	non_satellite
unassigned-0002573	49864	unassigned	chr2	49855	0	0	non_satellite
unassigned-0002847	147672	unassigned	chr2	147715	0	0	non_satellite
unassigned-0002806	33546	unassigned	chr10	33203	0	0	non_satellite
unassigned-0002889	57335	unassigned	chr8	53086	53086	1	satellite
unassigned-0002574	24260	unassigned	chr8	15138	15138	1	satellite
unassigned-0002807	16929	unassigned	chr4	16898	0	0	non_satellite
unassigned-0002848	68053	unassigned	chr15	68135	68135	1	satellite
unassigned-0002260	78970	unassigned	chrX	78769	0	0	non_satellite
unassigned-0002575	32109	unassigned	chr8	35192	35192	1	satellite
unassigned-0002808	28426	unassigned	chr22	28417	0	0	non_satellite
unassigned-0002849	77183	unassigned	chr15	77159	77159	1	satellite
unassigned-0002534	49347	unassigned	chr13	49418	49418	1	satellite
unassigned-0002576	162865	unassigned	chr8	119594	119594	1	satellite
unassigned-0002261	31012	unassigned	chr8	30997	0	0	non_satellite
unassigned-0002220	89427	unassigned	chr8	84254	0	0	non_satellite
unassigned-0002809	104140	unassigned	chr3	104141	0	0	non_satellite
unassigned-0002535	29874	unassigned	chr20	29812	0	0	non_satellite
unassigned-0002262	59059	unassigned	chrX	58990	0	0	non_satellite
unassigned-0002221	57155	unassigned	chr8	57154	0	0	non_satellite
unassigned-0002577	28460	unassigned	chr7	28457	0	0	non_satellite
unassigned-0002536	21300	unassigned	chr10	21322	0	0	non_satellite
unassigned-0002222	25888	unassigned	chr8	25890	0	0	non_satellite
unassigned-0002578	38406	unassigned	chr7	38346	0	0	non_satellite
unassigned-0002537	134295	unassigned	chr10	134291	0	0	non_satellite
unassigned-0002263	148747	unassigned	chr12	148757	0	0	non_satellite
unassigned-0002538	85952	unassigned	chr8	85840	0	0	non_satellite
unassigned-0002579	30993	unassigned	chr7	30974	0	0	non_satellite
unassigned-0002223	46056	unassigned	chr14	138519	46173	0.333333	non_satellite
unassigned-0002224	130403	unassigned	chrX	130399	0	0	non_satellite
unassigned-0002539	101077	unassigned	chr6	101054	0	0	non_satellite
unassigned-0002265	33021	unassigned	chr1	27732	0	0	non_satellite
unassigned-0002266	32746	unassigned	chr1	32787	0	0	non_satellite
unassigned-0002226	48201	unassigned	chr17	48123	0	0	non_satellite
unassigned-0002267	112711	unassigned	chr1	107448	0	0	non_satellite
unassigned-0002268	102525	unassigned	chr8	102541	0	0	non_satellite
unassigned-0002227	95073	unassigned	chr17	94111	0	0	non_satellite
unassigned-0002228	52256	unassigned	chr5	52237	0	0	non_satellite
unassigned-0002229	87392	unassigned	chr5	87431	0	0	non_satellite
unassigned-0000960	103122	unassigned	chr1	103121	0	0	non_satellite
unassigned-0000920	39323	unassigned	chr9	39338	39338	1	satellite
unassigned-0000961	46197	unassigned	chr1	46169	0	0	non_satellite
unassigned-0000962	93229	unassigned	chr4	93317	0	0	non_satellite
unassigned-0000921	55347	unassigned	chr2	54856	0	0	non_satellite
unassigned-0000963	141655	unassigned	chr7	142010	0	0	non_satellite
unassigned-0000923	70389	unassigned	chr4	70354	0	0	non_satellite
unassigned-0000964	90951	unassigned	chr1	90977	0	0	non_satellite
unassigned-0000924	194431	unassigned	chr4	194385	0	0	non_satellite
unassigned-0000965	206920	unassigned	chr14	206935	0	0	non_satellite
unassigned-0000966	122569	unassigned	chr22	245132	122566	0.5	satellite
unassigned-0000925	72179	unassigned	chr2	72168	0	0	non_satellite
unassigned-0000967	142788	unassigned	chr22	285626	142813	0.5	satellite
unassigned-0003260	74828	unassigned	chr2	74826	74826	1	satellite
unassigned-0003261	64868	unassigned	chr2	195531	65177	0.333333	non_satellite
unassigned-0000927	34369	unassigned	chr12	34378	0	0	non_satellite
unassigned-0000928	10815	unassigned	chr19	10768	0	0	non_satellite
unassigned-0003221	171598	unassigned	chr15	171550	0	0	non_satellite
unassigned-0000969	65813	unassigned	chr11	65856	65856	1	satellite
unassigned-0003222	161972	unassigned	chr15	161933	0	0	non_satellite
unassigned-0003223	40984	unassigned	chr15	40843	0	0	non_satellite
unassigned-0003224	89385	unassigned	chr21	89355	89355	1	satellite
unassigned-0003225	36454	unassigned	chr21	36442	36442	1	satellite
unassigned-0003226	90252	unassigned	chr21	451615	90323	0.2	non_satellite
unassigned-0003227	47884	unassigned	chr2	47898	0	0	non_satellite
unassigned-0003228	34136	unassigned	chr12	34118	0	0	non_satellite
unassigned-0003229	49777	unassigned	chr5	50480	0	0	non_satellite
haplotype2-0000770	223444	haplotype2	chr6	259541	259541	1	satellite
haplotype2-0000730	26174	haplotype2	chr6	15360	0	0	non_satellite
haplotype2-0000771	28990	haplotype2	chr13	29061	29061	1	satellite
haplotype2-0000731	542886	haplotype2	chr5	538059	0	0	non_satellite
haplotype2-0000772	95048	haplotype2	chr14	162836	81418	0.5	satellite
haplotype2-0000732	150195	haplotype2	chr15	150182	0	0	non_satellite
haplotype2-0000733	51532	haplotype2	chr17	58735	58735	1	satellite
haplotype2-0000774	125190	haplotype2	chr13	121193	121193	1	satellite
haplotype2-0000734	103211	haplotype2	chr17	80194	80194	1	satellite
haplotype2-0000460	1041462	haplotype2	chr15	13292311	753313	0.0566728	non_satellite
haplotype2-0000775	29126	haplotype2	chr13	28331	28331	1	satellite
unassigned-0001960	38738	unassigned	chr8	38706	0	0	non_satellite
haplotype2-0000776	33124	haplotype2	chr13	33047	33047	1	satellite
haplotype2-0000735	77864	haplotype2	chr13	77065	77065	1	satellite
haplotype2-0000461	4033258	haplotype2	chr13	11595924	2710858	0.233777	non_satellite
haplotype2-0000421	935460	haplotype2	chr22	11460341	1057339	0.0922607	non_satellite
unassigned-0001961	132221	unassigned	chr2	132576	0	0	non_satellite
haplotype2-0000777	27693	haplotype2	chr13	26857	26857	1	satellite
unassigned-0001920	26562	unassigned	chr10	26453	0	0	non_satellite
haplotype2-0000778	28842	haplotype2	chr13	28842	28842	1	satellite
haplotype2-0000737	45156	haplotype2	chr13	45162	45162	1	satellite
unassigned-0001921	33122	unassigned	chr10	33088	0	0	non_satellite
haplotype2-0000422	1394310	haplotype2	chr13	10973109	1417004	0.129134	non_satellite
unassigned-0001963	127980	unassigned	chr3	127771	0	0	non_satellite
haplotype2-0000423	1038261	haplotype2	chr16	1145009	1145009	1	satellite
haplotype2-0000738	27912	haplotype2	chr13	27882	27882	1	satellite
haplotype2-0000779	112319	haplotype2	chr13	105794	105794	1	satellite
unassigned-0001922	78154	unassigned	chr10	78150	0	0	non_satellite
unassigned-0001690	126761	unassigned	chr7	126679	0	0	non_satellite
unassigned-0001964	113081	unassigned	chr4	113080	0	0	non_satellite
unassigned-0001923	24722	unassigned	chr2	24700	0	0	non_satellite
haplotype2-0000739	98351	haplotype2	chr13	92961	92961	1	satellite
haplotype2-0000466	55914	haplotype2	chr7	55873	0	0	non_satellite
unassigned-0001924	24004	unassigned	chr5	23980	0	0	non_satellite
unassigned-0001965	48766	unassigned	chr3	48770	0	0	non_satellite
haplotype2-0000425	6874162	haplotype2	chr14	17633150	4095011	0.232234	non_satellite
unassigned-0001650	50646	unassigned	chr1	50644	50644	1	satellite
unassigned-0001610	72899	unassigned	chrX	72890	0	0	non_satellite
unassigned-0001692	132099	unassigned	chrX	130441	130441	1	satellite
haplotype2-0000467	45849	haplotype2	chr15	56473	56473	1	satellite
unassigned-0001966	66643	unassigned	chr14	66595	0	0	non_satellite
unassigned-0001651	125050	unassigned	chr1	125483	125483	1	satellite
unassigned-0001693	35212	unassigned	chr2	35218	0	0	non_satellite
haplotype2-0000468	582588	haplotype2	chr15	3638426	569090	0.156411	non_satellite
unassigned-0001967	69872	unassigned	chr14	69869	0	0	non_satellite
unassigned-0001611	150559	unassigned	chr12	137890	137890	1	satellite
unassigned-0001652	22679	unassigned	chr1	22654	22654	1	satellite
unassigned-0001694	31796	unassigned	chr2	31768	0	0	non_satellite
haplotype1-0000190	243273	haplotype1	chr2	1478875	295775	0.2	non_satellite
haplotype2-0000469	283910	haplotype2	chr2	283643	0	0	non_satellite
unassigned-0001653	188659	unassigned	chr17	188703	0	0	non_satellite
haplotype2-0000428	5158235	haplotype2	chr16	5057577	0	0	non_satellite
unassigned-0001968	34620	unassigned	chr12	34596	0	0	non_satellite
unassigned-0001612	209243	unassigned	chr12	237669	237669	1	satellite
haplotype1-0000150	128022	haplotype1	chr8	175187	0	0	non_satellite
unassigned-0001613	45234	unassigned	chr7	45245	0	0	non_satellite
unassigned-0001969	21475	unassigned	chr3	21494	0	0	non_satellite
unassigned-0001654	23499	unassigned	chr21	23476	23476	1	satellite
haplotype1-0000191	63710	haplotype1	chr2	63688	63688	1	satellite
unassigned-0001928	62601	unassigned	chr15	62618	0	0	non_satellite
unassigned-0001695	58303	unassigned	chr15	58267	0	0	non_satellite
unassigned-0001380	21712	unassigned	chr13	21725	21725	1	satellite
haplotype1-0000110	67300	haplotype1	chrX	67284	0	0	non_satellite
unassigned-0001655	97275	unassigned	chr8	96790	0	0	non_satellite
haplotype1-0000151	42197	haplotype1	chr5	42191	0	0	non_satellite
unassigned-0001929	36743	unassigned	chr15	36707	0	0	non_satellite
unassigned-0001696	21706	unassigned	chr15	21692	0	0	non_satellite
unassigned-0001656	28734	unassigned	chr8	28151	0	0	non_satellite
unassigned-0001697	27173	unassigned	chr7	27176	0	0	non_satellite
unassigned-0001382	54834	unassigned	chr17	54839	0	0	non_satellite
haplotype1-0000193	335160	haplotype1	chr14	1005330	335110	0.333333	non_satellite
haplotype1-0000111	88424	haplotype1	chr11	88112	88112	1	satellite
haplotype1-0000194	226044	haplotype1	chrX	261446	0	0	non_satellite
unassigned-0001698	26504	unassigned	chrX	26506	0	0	non_satellite
unassigned-0001657	142582	unassigned	chr8	142095	0	0	non_satellite
haplotype1-0000112	77921	haplotype1	chr3	77917	0	0	non_satellite
unassigned-0001383	47217	unassigned	chr17	47155	0	0	non_satellite
unassigned-0001342	30390	unassigned	chr10	30258	0	0	non_satellite
unassigned-0001616	15590	unassigned	chr10	15561	0	0	non_satellite
haplotype1-0000195	159685	haplotype1	chrX	159638	0	0	non_satellite
unassigned-0001699	39325	unassigned	chrX	39291	0	0	non_satellite
unassigned-0001343	62915	unassigned	chr3	63342	0	0	non_satellite
haplotype1-0000113	169848	haplotype1	chr2	170232	0	0	non_satellite
unassigned-0001658	49159	unassigned	chr17	49155	0	0	non_satellite
unassigned-0001384	123748	unassigned	chr16	989600	123700	0.125	non_satellite
haplotype1-0000154	118480	haplotype1	chr15	118156	118156	1	satellite
unassigned-0001302	35974	unassigned	chr13	35957	0	0	non_satellite
unassigned-0001659	60441	unassigned	chr5	60454	0	0	non_satellite
unassigned-0001344	54398	unassigned	chr4	54412	0	0	non_satellite
unassigned-0001070	85570	unassigned	chr3	85575	0	0	non_satellite
haplotype1-0000114	648837	haplotype1	chr2	648510	0	0	non_satellite
unassigned-0001385	115866	unassigned	chr16	347610	115870	0.333333	non_satellite
unassigned-0001303	110535	unassigned	chr13	110534	0	0	non_satellite
haplotype1-0000155	126299	haplotype1	chr1	126251	0	0	non_satellite
unassigned-0001071	88329	unassigned	chr9	88416	0	0	non_satellite
haplotype1-0000115	40058	haplotype1	chr5	40046	0	0	non_satellite
unassigned-0001304	141270	unassigned	chr3	141272	0	0	non_satellite
unassigned-0001386	23822	unassigned	chr16	93896	23474	0.25	non_satellite
unassigned-0001345	25688	unassigned	chr13	25666	0	0	non_satellite
unassigned-0001030	188902	unassigned	chr10	188628	0	0	non_satellite
haplotype1-0000156	23011	haplotype1	chr1	22978	0	0	non_satellite
unassigned-0001619	39918	unassigned	chr10	39901	0	0	non_satellite
unassigned-0001072	103569	unassigned	chr9	103586	0	0	non_satellite
haplotype1-0000116	78074	haplotype1	chr4	78104	0	0	non_satellite
unassigned-0001305	244301	unassigned	chr2	1634718	243402	0.148895	non_satellite
unassigned-0001387	125265	unassigned	chr16	854840	120451	0.140905	non_satellite
haplotype1-0000157	644393	haplotype1	chr15	649869	649869	1	satellite
unassigned-0001031	34969	unassigned	chr14	35054	35054	1	satellite
unassigned-0001032	27368	unassigned	chr21	27370	27370	1	satellite
unassigned-0001388	117214	unassigned	chr2	575450	115090	0.2	non_satellite
unassigned-0001306	75042	unassigned	chr2	525406	75058	0.142857	non_satellite
unassigned-0001347	20277	unassigned	chr19	20299	0	0	non_satellite
haplotype1-0000158	458009	haplotype1	chr17	458023	0	0	non_satellite
unassigned-0001073	20992	unassigned	chr1	20960	0	0	non_satellite
haplotype1-0000118	160738	haplotype1	chr6	47430	47430	1	satellite
unassigned-0001033	120880	unassigned	chr3	121537	0	0	non_satellite
unassigned-0001074	77364	unassigned	chr3	77400	0	0	non_satellite
unassigned-0001389	32850	unassigned	chr2	32846	32846	1	satellite
unassigned-0001307	65827	unassigned	chr2	329175	65835	0.2	non_satellite
unassigned-0001348	54982	unassigned	chr19	54905	0	0	non_satellite
haplotype1-0000159	39421	haplotype1	chr17	39388	0	0	non_satellite
unassigned-0001308	103905	unassigned	chr7	103976	0	0	non_satellite
haplotype1-0000119	20315	haplotype1	chr7	20319	0	0	non_satellite
unassigned-0001034	73334	unassigned	chr22	77942	0	0	non_satellite
unassigned-0001075	135842	unassigned	chr22	362804	131186	0.361589	non_satellite
unassigned-0001349	142028	unassigned	chr19	142021	0	0	non_satellite
unassigned-0001309	131723	unassigned	chrX	131736	0	0	non_satellite
unassigned-0001076	95245	unassigned	chr22	205160	87272	0.425385	non_satellite
unassigned-0001077	140146	unassigned	chr14	396192	110048	0.277764	non_satellite
unassigned-0001037	119390	unassigned	chr8	119373	0	0	non_satellite
unassigned-0001078	125966	unassigned	chr22	199508	111508	0.558915	satellite
unassigned-0001038	151312	unassigned	chrX	151319	0	0	non_satellite
unassigned-0001079	30022	unassigned	chr4	30017	0	0	non_satellite
unassigned-0001039	50742	unassigned	chr5	50734	0	0	non_satellite
unassigned-0002920	113113	unassigned	chr21	113078	113078	1	satellite
unassigned-0002921	61570	unassigned	chr10	61531	0	0	non_satellite
unassigned-0002922	46133	unassigned	chr2	46130	46130	1	satellite
unassigned-0002923	60410	unassigned	chr5	60406	0	0	non_satellite
unassigned-0002690	131390	unassigned	chr22	130478	113129	0.867035	satellite
unassigned-0002924	159542	unassigned	chr5	182197	0	0	non_satellite
unassigned-0002691	53490	unassigned	chr22	51745	51745	1	satellite
unassigned-0002650	16868	unassigned	chr16	16815	0	0	non_satellite
unassigned-0002925	37822	unassigned	chr5	37798	0	0	non_satellite
unassigned-0002692	86718	unassigned	chr2	259773	86591	0.333333	non_satellite
unassigned-0002610	105284	unassigned	chr15	105704	105704	1	satellite
unassigned-0002693	96697	unassigned	chr7	96650	0	0	non_satellite
unassigned-0002926	49610	unassigned	chr5	49586	0	0	non_satellite
unassigned-0002611	22589	unassigned	chr15	22571	22571	1	satellite
unassigned-0002694	35745	unassigned	chrX	35719	0	0	non_satellite
unassigned-0002927	128563	unassigned	chr5	148810	0	0	non_satellite
unassigned-0002612	30567	unassigned	chr15	30586	30586	1	satellite
unassigned-0002969	73252	unassigned	chrX	73149	0	0	non_satellite
unassigned-0002928	21050	unassigned	chr8	21024	0	0	non_satellite
unassigned-0002695	41293	unassigned	chr15	41285	0	0	non_satellite
unassigned-0002613	43645	unassigned	chr15	43677	43677	1	satellite
unassigned-0002380	97404	unassigned	chr13	94952	94952	1	satellite
unassigned-0002340	131095	unassigned	chr2	131008	0	0	non_satellite
unassigned-0002696	22454	unassigned	chr2	22417	0	0	non_satellite
unassigned-0002614	35196	unassigned	chr15	35195	35195	1	satellite
unassigned-0002697	37689	unassigned	chr8	37657	0	0	non_satellite
unassigned-0002382	75304	unassigned	chr21	150596	75298	0.5	satellite
unassigned-0002341	99957	unassigned	chr16	100004	100004	1	satellite
