chrom	gap_start	gap_end	gap_type	gap_size	strand	nearest_gene_chrom	nearest_gene_start	nearest_gene_end	nearest_gene_name	distance
chr1	151255674	151331610	N_region_windowed	100000	-	chr1	151347685	151359749	HRNR	16076
chr1	160198194	160233121	N_region_windowed	40786	-	chr1	160031924	160033311	LOC646347	164884
chr1	163538302	163547902	N_region_windowed	7500	-	chr1	163702551	163703152	HMGB3P6	154650
chr1	221379262	221415052	N_region_windowed	28396	-	chr1	221702048	221703848	CICP13	286997
chr1	223176239	223182854	N_region	7500	-	chr1	223141054	223182396	GTF2IP20	0
chr1	223176239	223182854	N_region	7500	-	chr1	223182481	223223567	SEPTIN7P13	0
chr10	47329365	47336862	N_region_windowed	7500	+	chr10	47284403	47339346	LINC00842	0
chr10	48817225	48837238	N_region_windowed	18675	-	chr10	48359293	48840701	ANXA8	0
chr10	101810281	101810282	N_region	7500	+	chr10	101257805	101272632	OLMALINC	537650
chr11	13530543	13538043	N_region	7500	-	chr11	13480751	13555961	BTBD10	0
chr11	49126486	49133981	N_region_windowed	7500	+	chr11	49122174	49128560	TRIM51CP	0
chr11	55365665	55384798	N_region	7500	-	chr11	55429484	55430474	OR4A21P	44687
chr11	67821334	67828834	N_region	7500	-	chr11	67807209	67969787	LOC112268076	0
chr11	67821334	67828834	N_region	7500	-	chr11	67807742	67877073	ENPP7P7	0
chr11	100940867	100948367	N_region_windowed	7500	+	chr11	100696485	101003484	ARHGAP42	0
chr12	21710785	21715842	N_region	7500	-	chr12	21676072	21820157	ABCC9	0
chr12	26102246	26107838	N_region_windowed	7500	-	chr12	25675775	25678842	TDGP1	423405
chr12	30529003	30533539	N_region_windowed	7500	-	chr12	30801367	30891025	TSPAN11	267829
chr12	35991573	36004699	N_region_windowed	7500	-	chr12	37527623	37529787	ZNF970P	1522925
chr12	39992918	40096376	N_region_windowed	100000	-	chr12	39704873	40055977	SLC2A13	0
chr12	59858277	59865023	N_region_windowed	7500	-	chr12	58900979	59152741	LRIG3-DT	705537
chr13	13702617	13805726	N_region_windowed	100000	-	chr13	13678801	13717342	FAM230C	0
chr13	13702617	13805726	N_region_windowed	100000	-	chr13	13705228	13706276	EIF3FP2	0
chr13	13702617	13805726	N_region_windowed	100000	-	chr13	13718320	13735898	LOC124903223	0
chr13	13702617	13805726	N_region_windowed	100000	-	chr13	13732010	13732244	VN1R111P	0
chr13	13702617	13805726	N_region_windowed	100000	-	chr13	13740181	13747157	LOC105379557	0
chr13	58038619	58061441	N_region	28773	-	chr13	57747455	57749986	CTAGE16P	288634
chr14	5322486	5422486	N_region_windowed	100000	-	chr14	5670930	5786054	LOC105379271	248445
chr14	6746923	6846692	N_region_windowed	100000	+	chr14	6744565	6760634	LOC107987370	0
chr14	6746923	6846692	N_region_windowed	100000	+	chr14	6778548	6778830	CYP4F61P	0
chr14	6746923	6846692	N_region_windowed	100000	+	chr14	6797234	6798504	LOC107987073	0
chr14	6746923	6846692	N_region_windowed	100000	+	chr14	6802231	6802833	RPL7AP46	0
chr14	6746923	6846692	N_region_windowed	100000	+	chr14	6805486	6885307	LOC105376065	0
chr14	6746923	6846692	N_region_windowed	100000	+	chr14	6813657	6827410	LOC105372734	0
chr14	6746923	6846692	N_region_windowed	100000	+	chr14	6827688	6842251	LOC124902168	0
chr14	9050609	9141113	N_region_windowed	100000	-	chr14	9489674	9501027	FRG1GP	348562
chr14	13364457	13464458	N_region_windowed	100000	+	chr14	13328839	13368842	LINC01297	0
chr14	13364457	13464458	N_region_windowed	100000	+	chr14	13375525	13420650	DUXAP9	0
chr14	13364457	13464458	N_region_windowed	100000	+	chr14	13396285	13406489	BMS1P18	0
chr14	13364457	13464458	N_region_windowed	100000	+	chr14	13439679	13442124	LNCRNA-ATB	0
chr14	13364457	13464458	N_region_windowed	100000	+	chr14	13443784	13467487	NBEAP5	0
chr14	13364457	13464458	N_region_windowed	100000	+	chr14	13444494	13446107	LOC727980	0
chr14	16940114	16997678	N_region_windowed	64106	-	chr14	16902331	16964634	OXA1L-DT	0
chr14	27989838	28050637	N_region_windowed	64106	-	chr14	28738503	28740461	LOC105370447	687867
chr14	35418398	35495965	N_region	85287	-	chr14	35145506	35331880	LINC02315	86519
chr14	43139497	43150344	N_region_windowed	7500	-	chr14	42592788	43486261	LOC105378178	0
chr14	92009423	92020080	N_region_windowed	1500	-	chr14	90733978	90798717	PAPOLA	1210707
chr14	94897364	94920273	N_region_windowed	7500	-	chr14	94609582	94764104	WDR25	133261
chr15	14130356	14176658	N_region	53781	-	chr15	14503556	14519954	FRG1DP	326899
chr15	15961162	15975375	N_region	7500	-	chr15	16565882	16566923	LOC107987371	590508
chr15	17699609	17707109	N_region_windowed	7500	-	chr15	17787534	17787637	RNU6-978P	80426
chr15	19529922	19538833	N_region_windowed	7500	-	chr15	19516384	19524327	LOC105379203	5596
chr15	43070609	43084912	N_region_windowed	7500	-	chr15	43023397	43024113	H3P39	46497
chr15	57003098	57098970	N_region_windowed	100000	-	chr15	56934525	57174966	MYO1E	0
chr15	57003098	57098970	N_region_windowed	100000	-	chr15	57008916	57010662	LDHAL6B	0
chr15	60930956	60965484	N_region	28011	-	chr15	61082384	61113909	APH1B	116901
chr15	73895329	73947455	N_region	52262	-	chr15	73662254	73663421	DNM1P49	231909
chr15	74812429	74896479	N_region_windowed	87800	-	chr15	74219066	74764374	SCAPER	48056
chr15	79116589	79129244	N_region	7500	-	chr15	79046716	79178128	IL16	0
chr15	81712550	81720050	N_region	7500	-	chr15	81918945	81920008	LOC642677	198896
chr15	82104987	82144119	N_region	37482	-	chr15	82101560	82111473	LOC102724093	0
chr15	82104987	82144119	N_region	37482	-	chr15	82113011	82113876	DNM1P44	0
chr15	82104987	82144119	N_region	37482	-	chr15	82113949	82117301	LOC103171574	0
chr15	82104987	82144119	N_region	37482	-	chr15	82119039	82127045	UBE2Q2P11	0
chr15	82104987	82144119	N_region	37482	-	chr15	82128109	82141683	CSPG4P5	0
chr15	82945662	83056740	N_region_windowed	100000	-	chr15	82943629	82953870	CSPG4P12	0
chr15	82945662	83056740	N_region_windowed	100000	-	chr15	82955644	82987004	LOC727751	0
chr15	82945662	83056740	N_region_windowed	100000	-	chr15	82957202	82986991	LOC101929479	0
chr15	82945662	83056740	N_region_windowed	100000	-	chr15	82962247	82962494	RN7SL428P	0
chr15	82945662	83056740	N_region_windowed	100000	-	chr15	82971900	82979057	LOC105370948	0
chr15	82945662	83056740	N_region_windowed	100000	-	chr15	82992546	82999384	GOLGA6L3	0
chr15	82945662	83056740	N_region_windowed	100000	-	chr15	83003711	83005003	DNM1P45	0
chr15	82945662	83056740	N_region_windowed	100000	-	chr15	83007565	83023047	ADAMTS7P4	0
chr15	86102868	86110368	N_region	7500	-	chr15	86843309	86957178	ABHD2	732942
chr16	15118664	15218767	N_region_windowed	100000	-	chr16	14975788	15158065	PDXDC1	0
chr16	15118664	15218767	N_region_windowed	100000	-	chr16	15105366	15124458	NPIPP1	0
chr16	15118664	15218767	N_region_windowed	100000	-	chr16	15105773	15132561	PKD1P6-NPIPP1	0
chr16	15118664	15218767	N_region_windowed	100000	-	chr16	15126098	15159720	PKD1P6	0
chr16	15118664	15218767	N_region_windowed	100000	-	chr16	15138921	15138992	MIR6511B2	0
chr16	15118664	15218767	N_region_windowed	100000	-	chr16	15159696	15159849	MIR3180-4	0
chr16	15118664	15218767	N_region_windowed	100000	-	chr16	15163301	15163366	MIR3670-2	0
chr16	15118664	15218767	N_region_windowed	100000	-	chr16	15186070	15195357	LOC105371096	0
chr16	18242434	18340890	N_region_windowed	100000	-	chr16	18245516	18263507	LOC105376751	0
chr16	18242434	18340890	N_region_windowed	100000	-	chr16	18325161	18343979	NPIPA8	0
chr16	18242434	18340890	N_region_windowed	100000	-	chr16	18325161	18366727	PKD1P4-NPIPA8	0
chr16	18455771	18555788	N_region_windowed	100000	+	chr16	18431047	18493293	NOMO2	0
chr16	18455771	18555788	N_region_windowed	100000	+	chr16	18502426	18529473	ABCC6P1	0
chr16	18455771	18555788	N_region_windowed	100000	+	chr16	18512696	18516989	LOC105371100	0
chr16	18455771	18555788	N_region_windowed	100000	+	chr16	18552505	18554830	LOC124903655	0
chr16	18472442	18572435	N_region_windowed	100000	+	chr16	18431047	18493293	NOMO2	0
chr16	18472442	18572435	N_region_windowed	100000	+	chr16	18502426	18529473	ABCC6P1	0
chr16	18472442	18572435	N_region_windowed	100000	+	chr16	18512696	18516989	LOC105371100	0
chr16	18472442	18572435	N_region_windowed	100000	+	chr16	18552505	18554830	LOC124903655	0
chr16	26946537	26975423	N_region_windowed	28892	+	chr16	27410070	27412008	EEF1A1P38	434648
chr16	28734181	28744186	N_region_windowed	10050	+	chr16	28732445	28757220	LOC105376749	0
chr16	28734181	28744186	N_region_windowed	10050	+	chr16	28736989	28757801	NPIPB8	0
chr16	32590464	32678265	N_region_windowed	100000	-	chr16	32587345	32590475	ABHD17AP8	0
chr16	32590464	32678265	N_region_windowed	100000	-	chr16	32622561	32623176	LOC105379466	0
chr16	32590464	32678265	N_region_windowed	100000	-	chr16	32640715	32643358	TP53TG3D	0
chr16	32590464	32678265	N_region_windowed	100000	-	chr16	32651458	32667919	LOC100507221	0
chr16	32639665	32647165	N_region_windowed	7500	+	chr16	32640715	32643358	TP53TG3D	0
chr16	36635298	36730056	N_region_windowed	100000	+	chr16	35841971	35844892	BCLAF1P2	790407
chr16	51506109	51567736	N_region_windowed	100000	-	chr16	52266122	52365928	ANKRD26P1	698387
chr16	52116693	52124193	N_region_windowed	7500	-	chr16	52266122	52365928	ANKRD26P1	141930
chr16	56845260	56848386	N_region_windowed	7500	-	chr16	56933838	56950208	SALL1	85453
chr16	59882151	59889651	N_region	7500	-	chr16	59395984	59501692	RPGRIP1L	380460
chr16	76090519	76190549	N_region_windowed	100000	+	chr16	76057778	76062933	EXOSC6	27587
chr16	76773400	76774900	N_region	1500	-	chr16	76613255	77041852	HYDIN	0
chr17	16692676	16702093	N_region	7500	-	chr17	16689601	16707200	USP32P1	0
chr17	16692676	16702093	N_region	7500	-	chr17	16691583	16693206	FAM106C	0
chr17	33850421	33951901	N_region_windowed	100000	-	chr17	33959165	35103157	ASIC2	7265
chr17	37332595	37421771	N_region_windowed	100000	-	chr17	37325492	37336419	TBC1D3H	0
chr17	37332595	37421771	N_region_windowed	100000	-	chr17	37336464	37337321	LOC102724956	0
chr17	37332595	37421771	N_region_windowed	100000	-	chr17	37368266	37370156	CCL3L3	0
chr17	37332595	37421771	N_region_windowed	100000	-	chr17	37384425	37386236	CCL4L2	0
chr17	37332595	37421771	N_region_windowed	100000	-	chr17	37398702	37411102	LOC102723819	0
chr17	37332595	37421771	N_region_windowed	100000	-	chr17	37415115	37415223	YWHAEP6	0
chr17	37421519	37516483	N_region_windowed	100000	-	chr17	37422883	37423756	LOC100420853	0
chr17	37421519	37516483	N_region_windowed	100000	-	chr17	37427058	37438007	TBC1D3B	0
chr17	37421519	37516483	N_region_windowed	100000	-	chr17	37438024	37438881	LOC102724956	0
chr17	45041288	45048008	N_region	7500	-	chr17	45029073	45039819	ASB16-AS1	1470
chr17	51536281	51536978	N_region_windowed	7500	-	chr17	51138487	51148563	TMEM92	387719
chr18	16001408	16003569	N_region_windowed	7500	-	chr18	15474787	15491495	LOC644669	509914
chr18	19610021	19646986	N_region_windowed	100000	-	chr18	21131975	21296884	ROCK1	1484990
chr18	27679338	27680838	N_region	1500	-	chr18	27100537	27379358	CHST9	299981
chr18	39514657	39516274	N_region_windowed	7500	-	chr18	39402580	39947279	MIR924HG	0
chr18	45423319	45424819	N_region_windowed	1500	-	chr18	44871238	45259841	SETBP1	163479
chr18	50961682	51022535	N_region_windowed	65277	-	chr18	51176498	51231807	LOC107985152	153964
chr18	71405115	71419928	N_region_windowed	7500	-	chr18	70645321	70646274	RPS2P6	758842
chr19	9986382	9987482	N_region	1500	-	chr19	9874758	9912301	ZNF846	74082
chr19	37011638	37018655	N_region	7500	-	chr19	37086237	37221748	ZNF807P	67583
chr19	42691578	42698592	N_region_windowed	7500	-	chr19	42762865	42763962	PRR13P5	64274
chr19	51102281	51110158	N_region	7500	-	chr19	50948035	50948154	SNAR-C3	154128
chr2	48271050	48371022	N_region_windowed	100000	+	chr2	47812868	47912466	FBXO11	358585
chr2	48434598	48442080	N_region_windowed	7500	+	chr2	48911089	48912741	CTBP2P5	469010
chr2	74366696	74374197	N_region_windowed	7500	+	chr2	74422732	74430176	C2orf81	48536
chr2	114007396	114026884	N_region_windowed	7500	-	chr2	114002874	114008729	LOC124907875	0
chr2	114007396	114026884	N_region_windowed	7500	-	chr2	114007641	114007779	MIR1302-3	0
chr2	114007396	114026884	N_region_windowed	7500	-	chr2	114008335	114023723	WASH2P	0
chr2	114007396	114026884	N_region_windowed	7500	-	chr2	114023713	114028447	DDX11L2	0
chr2	114007396	114026884	N_region_windowed	7500	-	chr2	114025505	114035962	LOC124907874	0
chr2	114007401	114026878	N_region_windowed	7500	-	chr2	114002874	114008729	LOC124907875	0
chr2	114007401	114026878	N_region_windowed	7500	-	chr2	114007641	114007779	MIR1302-3	0
chr2	114007401	114026878	N_region_windowed	7500	-	chr2	114008335	114023723	WASH2P	0
chr2	114007401	114026878	N_region_windowed	7500	-	chr2	114023713	114028447	DDX11L2	0
chr2	114007401	114026878	N_region_windowed	7500	-	chr2	114025505	114035962	LOC124907874	0
chr2	224781249	224790724	N_region	7500	-	chr2	223052235	223141156	FARSB	1640094
chr20	54116597	54137055	N_region	7500	-	chr20	53855447	53963220	ZFP64	153378
chr21	9090722	9129316	N_region	52964	-	chr21	9109572	9125832	NCOR1P4	0
chr21	22448417	22535949	N_region_windowed	100000	-	chr21	22061501	22066605	LOC105372749	381813
chr22	9951974	9957171	N_region	1500	-	chr22	9859176	9876598	LOC107987323	75377
chr22	11370717	11398772	N_region_windowed	28000	+	chr22	11402454	11403055	RPSAP32	3683
chr22	11914248	11921754	N_region_windowed	7500	+	chr22	12241054	12252393	FRG1GP	319301
chr22	18004072	18017477	N_region	7500	-	chr22	18027655	18225897	CECR2	10179
chr22	50364305	50464308	N_region_windowed	100000	+	chr22	50277573	50332170	BRD1	32136
chr3	10048319	10066510	N_region	7500	-	chr3	10018434	10094151	FANCD2	0
chr3	10048319	10066510	N_region	7500	-	chr3	10049666	10050360	CYCSP11	0
chr3	48239686	48244661	N_region_windowed	7500	-	chr3	48495880	48533775	SHISA5	251220
chr3	111298759	111305811	N_region_windowed	7500	-	chr3	111309782	111415213	DZIP3	3972
chr3	136177291	136190498	N_region	7500	-	chr3	136318830	136335422	CDV3	128333
chr3	151125177	151131811	N_region_windowed	1500	-	chr3	150921305	150922596	HNRNPA1P20	202582
chr4	2971	10516	N_region_windowed	7500	+	chr4	12960	20452	LOC107986338	2445
chr4	192861088	192959883	N_region_windowed	100000	+	chr4	192907479	192908787	LOC105377615	0
chr4	192861088	192959883	N_region_windowed	100000	+	chr4	192950766	192951646	LOC124904997	0
chr4	192904515	193001908	N_region_windowed	100000	+	chr4	192907479	192908787	LOC105377615	0
chr4	192904515	193001908	N_region_windowed	100000	+	chr4	192950766	192951646	LOC124904997	0
chr5	16883423	16987461	N_region_windowed	100000	-	chr5	17156198	17216216	BASP1	168738
chr5	21047088	21143776	N_region_windowed	100000	-	chr5	21190257	21349873	LOC124900950	46482
chr5	62102026	62115397	N_region_windowed	7500	-	chr5	62151401	62365278	ZSWIM6	36005
chr5	71166188	71173698	N_region_windowed	7500	+	chr5	71165084	71177016	LOC105379020	0
chr5	87965942	87973442	N_region	7500	-	chr5	88666619	88749895	TMEM161B	693178
chr5	118631068	118633944	N_region_windowed	7500	-	chr5	118242728	118778606	LINC02147	0
chr5	131789501	131795290	N_region_windowed	7500	-	chr5	131943516	132155185	RAPGEF6	148227
chr5	137372739	137424427	N_region	7500	-	chr5	136951336	136952559	HNRNPA1P13	420181
chr5	148658307	148659090	N_region_windowed	1500	-	chr5	147116636	147617597	PPP2R2B	1040711
chr6	58131957	58232030	N_region_windowed	100000	+	chr6	57800229	58017709	LOC101927293	114249
chr6	63909517	63917017	N_region	7500	-	chr6	64357358	64358911	FKBP1C	440342
chr6	122363713	122371213	N_region	7500	-	chr6	122595464	122596069	HMGN2P29	224252
chr6	140695804	140698120	N_region_windowed	7500	-	chr6	139984634	140092615	ECT2L	603190
chr6	152258525	152287453	N_region	7500	-	chr6	152066258	152302476	MTHFD1L	0
chr6	162799754	162909548	N_region_windowed	100000	-	chr6	162121820	162257204	LOC107986665	542551
chr7	2494889	2499392	N_region_windowed	7500	-	chr7	1928870	2346389	MAD1L1	148501
chr7	19567953	19626615	N_region_windowed	64570	-	chr7	19856477	19948844	LOC107986774	229863
chr7	19859786	19880890	N_region	7500	-	chr7	19856477	19948844	LOC107986774	0
chr7	45072025	45080341	N_region_windowed	7500	-	chr7	45885520	45930765	SEPTIN7P2	805180
chr7	50286491	50289253	N_region_windowed	7500	-	chr7	51177452	51478069	COBL	888200
chr7	74789978	74858047	N_region_windowed	69166	-	chr7	74640899	74722781	BAZ1B	67198
chr7	75407874	75411358	N_region_windowed	7500	-	chr7	75376367	75399096	EIF4H	8779
chr7	106128836	106133729	N_region_windowed	7500	-	chr7	105642865	106223396	LHFPL3	0
chr7	132353073	132355274	N_region	7500	-	chr7	132048539	132171450	LOC105375508	181624
chr8	2614543	2622043	N_region_windowed	7500	-	chr8	2221330	2229017	LOC105377784	385527
chr8	6260183	6353474	N_region_windowed	100000	-	chr8	6722805	6723778	DEFA10P	369332
chr8	7021020	7121028	N_region_windowed	100000	+	chr8	7020086	7022960	LINC00965	0
chr8	7021020	7121028	N_region_windowed	100000	+	chr8	7022333	7027564	FAM90A11P	0
chr8	7021020	7121028	N_region_windowed	100000	+	chr8	7027723	7084344	FAM66B	0
chr8	7021020	7121028	N_region_windowed	100000	+	chr8	7038511	7049075	DEFB109B	0
chr8	7021020	7121028	N_region_windowed	100000	+	chr8	7061365	7062958	USP17L1	0
chr8	7021020	7121028	N_region_windowed	100000	+	chr8	7066093	7067686	USP17L4	0
chr8	7021020	7121028	N_region_windowed	100000	+	chr8	7070806	7072001	LOC402329	0
chr8	7021020	7121028	N_region_windowed	100000	+	chr8	7084497	7114544	ZNF705G	0
chr8	7021020	7121028	N_region_windowed	100000	+	chr8	7102124	7106634	DEFB108C	0
chr8	33597985	33690208	N_region_windowed	100000	-	chr8	33578140	33744498	FUT10	0
chr8	34467698	34516883	N_region	48243	-	chr8	34027049	34306325	LOC105379364	161374
chr8	54373840	54381512	N_region	7500	-	chr8	54343950	54399849	TCEA1	0
chr8	82271220	82273029	N_region_windowed	7500	-	chr8	82231263	82273872	SNX16	0
chr8	82278110	82372803	N_region_windowed	100000	-	chr8	82231263	82273872	SNX16	4239
chr8	117178808	117203904	N_region	15808	-	chr8	118648864	118668421	MED30	1444961
chr8	142870371	142891489	N_region	7500	-	chr8	142561182	142635781	MROH5	234591
chr9	4344955	4354735	N_region_windowed	7500	-	chr9	4713231	4747171	AK3	358497
chr9	33220680	33228180	N_region_windowed	7500	+	chr9	33283695	33300716	CHMP5	55516
chr9	36224828	36231786	N_region	6958	-	chr9	36310015	36340477	LOC102724322	78230
chr9	41064189	41164284	N_region_windowed	100000	+	chr9	41097082	41106583	LOC124902172	0
chr9	41064189	41164284	N_region_windowed	100000	+	chr9	41134748	41134945	CNTNAP3P3	0
chr9	41064189	41164284	N_region_windowed	100000	+	chr9	41134749	41134942	CNTNAP3P9	0
chr9	47111283	47118132	N_region_windowed	8100	-	chr9	47665781	47678653	FAM242A	547650
chr9	55514268	55515753	N_region_windowed	1500	+	chr9	48430407	48430603	CFTRP2	7083666
chr9	65544264	65546659	N_region_windowed	1500	-	chr9	76811316	76812270	SNX18P15	11264658
chr9	66138355	66139855	N_region	1500	-	chr9	76811316	76812270	SNX18P15	10671462
chr9	66800021	66801516	N_region	1500	-	chr9	76811316	76812270	SNX18P15	10009801
chr9	67173115	67173242	N_region	1500	-	chr9	76811316	76812270	SNX18P15	9638075
chr9	68195772	68195797	N_region	1500	+	chr9	76811316	76812270	SNX18P15	8615520
chr9	68642300	68643800	N_region_windowed	1500	+	chr9	76811316	76812270	SNX18P15	8167517
chr9	69162068	69163608	N_region_windowed	1500	+	chr9	76811316	76812270	SNX18P15	7647709
chr9	72791140	72792628	N_region_windowed	1500	-	chr9	76811316	76812270	SNX18P15	4018689
chr9	73306968	73308431	N_region_windowed	1500	-	chr9	76811316	76812270	SNX18P15	3502886
chr9	73363119	73364636	N_region_windowed	1500	-	chr9	76811316	76812270	SNX18P15	3446681
chr9	79652775	79712534	N_region_windowed	58668	-	chr9	79641628	79685095	ANKRD20A1	0
chr9	79652775	79712534	N_region_windowed	58668	-	chr9	79690513	79708565	ANKRD20A20P	0
chr9	79652775	79712534	N_region_windowed	58668	-	chr9	79711436	79712559	SNX18P9	0
chr9	86219220	86226924	N_region	7500	-	chr9	86875551	87041025	TRPM6	648628
chr9	89265169	89271520	N_region	7500	-	chr9	89873049	90188930	GNAQ	601530
chr9	123622772	123630272	N_region	7500	-	chr9	124658016	124840630	KIAA1958	1027745
chr9	127441222	127542608	N_region_windowed	100000	-	chr9	125420369	125463332	SLC31A1	1977891
chr9	134749420	134752846	N_region_windowed	1500	-	chr9	134883063	134885955	TLK1P1	130218
chr9	139004720	139012220	N_region	7500	-	chr9	139431056	139600139	GARNL3	418837
chrX	39127574	39127575	N_region	7500	+	chrX	39174308	39208610	LOC105373177	46734
chrX	39968934	39968935	N_region	7500	+	chrX	39982531	40008405	ATP6AP2	13597
chrX	59384665	59392165	N_region_windowed	7500	+	chrX	61200211	61201705	SSBL2P	1808047
chrX	60632459	60732463	N_region_windowed	100000	+	chrX	61200211	61201705	SSBL2P	467749
chrX	71337628	71345128	N_region_windowed	7500	+	chrX	71305531	71377353	DMRTC1	0
chrX	76781556	76789056	N_region_windowed	7500	+	chrX	76345748	76485475	ATP7A	296082
chrX	91781490	91881543	N_region_windowed	100000	+	chrX	91737817	91739124	ST13P18	42367
chrX	92413790	92487349	N_region_windowed	73560	+	chrX	91737817	91739124	ST13P18	674667
chrX	96654126	96664782	N_region_windowed	10694	+	chrX	98598097	98599135	RPSAP8	1933316
chrX	100792826	100800332	N_region_windowed	7500	+	chrX	100804940	100884503	NXF2B	4609
chrX	114155762	114163241	N_region_windowed	7500	+	chrX	114126522	114127537	SUMO2P21	28226
chrX	114269319	114269320	N_region	1500	+	chrX	114251983	114315153	DANT1	0
chrX	133499470	133506972	N_region_windowed	7500	+	chrX	133505296	133521136	LOC728470	0
chrX	134289847	134347896	N_region_windowed	58030	+	chrX	134189394	134201774	CT45A10	88074
chrX	152263436	152363437	N_region_windowed	100000	+	chrX	152221275	152245538	HCFC1	17899
