Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr15	21296256	21301762	Maternal	MIR4508,MKRN3	Akbari,Court,Hernandez,Joshi	109	43	0	0.24372	0	0.82389	0.67655	Included
chr15	21341062	21343880	Paternal	MKRN3	Zink	14	0	0	0	0	0.65007	0.78979	Ignored:DidNotMeet_cpg_difference
chr15	21363464	21363638	Maternal	MKRN3	Zink	10	10	0	0.48749	0	0.59379	0.1063	Included
chr15	21368503	21368715	Maternal	MKRN3	Zink	8	1	0	0.25077	0	0.85056	0.64942	Included
chr15	21377299	21377524	Maternal	MAGEL2	Zink	6	3	0	0.28184	0	0.52433	0.28278	Included
chr15	21381510	21383473	Maternal	MAGEL2	Akbari,Court,Hernandez,Joshi,Zink	64	58	0	0.67275	0	0.86497	0.2349	Included
chr15	21420762	21422619	Maternal	NDN	Akbari,Court,Hernandez,Joshi,Zink	116	108	0	0.48975	0	0.6333	0.17229	Included
chr15	21532265	21532875	Maternal	RNU6-741P	Zink	22	5	0	0.24769	0	0.79204	0.58399	Included
chr15	21563910	21564305	Paternal	RNU6-741P	Zink	6	0	0	0	0	0.80618	0.87063	Ignored:DidNotMeet_cpg_difference
chr15	21589212	21590074	Maternal	RP11-484P15.1	Zink	9	6	0	0.3881	0	0.53056	0.15546	Included
chr15	21591584	21596455	Maternal	RP11-484P15.1	Akbari,Zink,Zink	84	42	0	0.47486	0	0.73386	0.49531	Included
chr15	21603570	21604377	Maternal	RP11-484P15.1	Akbari,Zink	36	36	0	0.4409	0	0.56102	0.12012	Included
chr15	21611867	21613067	Maternal	RP11-484P15.1	Akbari,Zink	40	33	0	0.33713	0	0.43982	0.13917	Included
chr15	21617488	21617845	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.75139	0.89683	Ignored:DidNotMeet_cpg_difference
chr15	21630697	21633011	Maternal	PWRN4,RP11-484P15.1	Akbari,Joshi,Zink	59	27	0	0.34704	0	0.7237	0.56898	Included
chr15	21648478	21650220	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.65207	0.82195	Ignored:DidNotMeet_cpg_difference
chr15	21674147	21675281	Paternal	RP11-484P15.1	Zink	12	0	0	0	0	0.69808	0.85296	Ignored:DidNotMeet_cpg_difference
chr15	21743102	21743985	Paternal	PWRN4	Zink	7	0	2	0	0.42659	0.42606	0.78647	Included
chr15	21763297	21763709	Paternal	PWRN4	Zink	5	0	3	0	0.32348	0.59118	0.89982	Included
chr15	21784164	21785579	Paternal	PWRN4	Zink	12	0	4	0	0.39075	0.573	0.84858	Included
chr15	21835134	21836136	Maternal	SNRPN_intragenic_CpG32,PWRN2	Akbari,Court,Zink	46	27	0	0.22102	0	0.41233	0.23387	Included
chr15	21890432	21891180	Paternal	PWRN2	Zink	8	0	0	0	0	0.58053	0.73178	Ignored:DidNotMeet_cpg_difference
chr15	21897209	21897954	Paternal	PWRN2	Zink	8	0	0	0	0	0.65663	0.77633	Ignored:DidNotMeet_cpg_difference
chr15	21908292	21909250	Paternal	PWRN2	Zink	9	0	4	0	0.34428	0.55273	0.82074	Included
chr15	22008923	22009869	Paternal	RP11-580I1.2	Zink	10	0	4	0	0.34559	0.60729	0.84226	Included
chr15	22160590	22161837	Maternal	SNRPN_intragenic_CpG29,PWRN3	Akbari,Court,Zink	53	37	0	0.28221	0	0.45622	0.22164	Included
chr15	22211722	22212175	Maternal	SNRPN_intragenic_CpG30	Akbari,Court	31	31	0	0.23346	0	0.36424	0.13078	Included
chr15	22310237	22311050	Paternal	PWRN1	Zink	8	0	1	0	0.37645	0.62665	0.79645	Included
chr15	22312618	22313135	Paternal	PWRN1	Zink	7	0	1	0	0.34153	0.57886	0.83529	Included
chr15	22505473	22506455	Paternal	PWRN1,SNRPN	Hernandez,Zink	14	0	0	0	0	0.72767	0.83791	Ignored:DidNotMeet_cpg_difference
chr15	22508944	22510547	Maternal	SNRPN_intragenic_CpG40,SNRPN	Akbari,Court,Hernandez,Joshi,Zink	81	75	0	0.42323	0	0.54265	0.13789	Included
chr15	22560068	22561411	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	22	18	0	0.66335	0	0.80594	0.22202	Included
chr15	22583384	22585283	Maternal	SNRPN,RP11-385H1.1	Akbari,Court,Hernandez,Joshi,Zink	78	75	0	0.53682	0	0.71558	0.19161	Included
chr15	22593074	22595820	Maternal	SNRPN	Joshi,Zink	38	28	0	0.56655	0	0.83022	0.36576	Included
chr15	22614163	22616870	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	87	53	0	0.42593	0	0.74548	0.48493	Included
chr15	22647266	22647904	Paternal	SNRPN,AC090602.2	Zink	8	0	0	0	0	0.77243	0.91602	Ignored:DidNotMeet_cpg_difference
chr15	22688234	22693913	Maternal	SNURF,SNRPN,RP11-701H24.9	Akbari,Court,Hernandez,Joshi,Zink	149	122	0	0.88738	0	0.90888	0.18663	Included
chr15	22693914	22738212	Paternal	PWAR5,PWARSN,SNORD107,SNORD64,SNORD108,RP11-701H24.9,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	386	1	39	0.51137	0.34662	0.80754	0.93787	Ignored:DidNotMeet_cpg_difference
chr15	22739217	22767775	Paternal	SNHG14	Akbari,Zink	210	0	35	0	0.3554	0.74512	0.92237	Included
chr15	22775157	22793910	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	215	0	5	0	0.33131	0.849	0.9393	Ignored:DidNotMeet_cpg_difference
chr15	22796137	22837398	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	576	0	27	0	0.37012	0.80667	0.9309	Ignored:DidNotMeet_cpg_difference
chr15	22877695	22880669	Paternal	SNHG14	Akbari	17	0	4	0	0.43227	0.48726	0.79084	Included
chr15	22917914	22920700	Paternal	SNORD115Cluster	Joshi,Zink	49	0	0	0	0	0.84801	0.87365	Ignored:DidNotMeet_cpg_difference
chr15	27466585	27466749	Maternal	AC022613.1	Hernandez	17	0	0	0	0	0.4432	0.49518	Ignored:DidNotMeet_cpg_difference
chr15	42830610	42830766	Maternal	SORD	Hernandez,Joshi,Zink	12	12	0	0.2084	0	0.30914	0.10074	Included
chr15	48716873	48717145	Maternal	AP4E1	Zink	19	0	0	0	0	0.77167	0.64332	Ignored:DidNotMeet_cpg_difference
chr15	60148414	60148894	Paternal	MIR6085	Akbari	19	0	19	0	0.4451	0.10016	0.54526	Included
chr15	78982358	78982976	Paternal	CFAP161	Akbari	44	0	0	0	0	0.39309	0.49892	Ignored:DidNotMeet_cpg_difference
chr15	96629415	96631475	Maternal	IGF1R	Akbari,Court,Hernandez,Joshi,Zink	70	66	0	0.64433	0	0.86579	0.24789	Included
chr16	811704	813589	Maternal	PRR25	Akbari,Zink	141	0	50	0	0.25169	0.14612	0.29454	Included
chr16	821900	823268	Maternal	PRR25	Akbari,Zink	83	0	77	0	0.49866	0.29179	0.76215	Included
chr16	3281461	3281826	Paternal	MEFV	Zink	34	0	0	0	0	0.64507	0.48201	Ignored:DidNotMeet_cpg_difference
chr16	3322511	3322654	Maternal	TIGD7	Joshi	19	0	0	0	0	0.56556	0.46141	Ignored:DidNotMeet_cpg_difference
chr16	3391703	3393524	Paternal	MTRNR2L4,LA16c-306E5.2	Akbari,Joshi,Zink	84	53	0	0.18806	0	0.47784	0.33183	Included
chr16	3441035	3441528	Paternal	LA16c-306E5.2	Zink	27	27	0	0.40302	0	0.68358	0.28055	Included
chr16	3458714	3468983	Maternal	ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	130	0	48	0	0.65669	0.59442	0.94059	Included
chr16	3470097	3472038	Paternal	NAA60,ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	78	73	0	0.79188	0	0.82002	0.07283	Included
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	102	0	0.32194	0	0.4152	0.14905	Included
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	6	0	0.21523	0	0.49534	0.30285	Included
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	0	0	0	0	0.41857	0.45302	Ignored:DidNotMeet_cpg_difference
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	91	0	0.80637	0	0.8779	0.07152	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	98	0	0.74979	0	0.84646	0.10288	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	56	0	0.49477	0	0.80554	0.31077	Included
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	62	0	0.36132	0	0.47117	0.11642	Included
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	0	0	0	0	0.06717	0.01772	Ignored:DidNotMeet_cpg_difference
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.12367	0.11684	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	34	0	0.46469	0	0.85933	0.51254	Included
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	16	0	0.25636	0	0.68779	0.48255	Included
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	130	0	0.85575	0	0.94262	0.1036	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	124	111	0	0.83945	0	0.93983	0.17926	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	219	0	0.84197	0	0.9156	0.07363	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	19	0	0	0	0	0.83479	0.71763	Ignored:DidNotMeet_cpg_difference
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	0	21	0	0.35904	0.15588	0.4831	Included
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	27	0	0.77137	0	0.93278	0.16141	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	0	0	0	0	0.69237	0.78511	Ignored:DidNotMeet_cpg_difference
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	56	0	32	0	0.20654	0.35477	0.53951	Included
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	0	0	0	0	0.59367	0.5035	Ignored:DidNotMeet_cpg_difference
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	32	0	0.31681	0	0.56578	0.24897	Included
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	0	0	0	0	0.16919	0.23421	Ignored:DidNotMeet_cpg_difference
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	475	0	473	0	0.68397	0.19562	0.8781	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	0	16	0	0.51893	0.24625	0.76518	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	66	58	0	0.29481	0	0.87149	0.59391	Included
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	35	0	0	0	0	0.17841	0.09306	Ignored:DidNotMeet_cpg_difference
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	0	50	0	0.81512	0.23974	0.94559	Included
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	0	51	0	0.42378	0.02013	0.44391	Included
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	0	140	0	0.66064	0.29679	0.93977	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	0	88	0	0.88595	0.09918	0.93972	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	50	0	50	0	0.39976	0.52577	0.92553	Included
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	331	260	0	0.87059	0	0.93517	0.2298	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	362	0	337	0	0.83266	0.10196	0.88231	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	0	243	0	0.78572	0.03198	0.8177	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	0	17	0	0.2649	0.39505	0.64335	Included
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	16	0	0	0	0	0.43987	0.39222	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	0	0	0	0	0.5965	0.7044	Ignored:DidNotMeet_cpg_difference
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	0	0	0	0	0.955	0.92432	Ignored:DidNotMeet_cpg_difference
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	59	58	0	0.54448	0	0.91828	0.38129	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	53	0	0.43554	0	0.72578	0.29354	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	64	0	0	0	0	0.30739	0.30138	Ignored:DidNotMeet_cpg_difference
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	0	0	0	0	0	0	0	Ignored:No_CpG
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	82	70	0	0.8002	0	0.90625	0.2037	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	57	0	0.30196	0	0.38772	0.08576	Included
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	27	26	0	0.27947	0	0.36156	0.08754	Included
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	0	57	0	0.20517	0.10542	0.30934	Included
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	0	76	0	0.52002	0.33095	0.84297	Included
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	0	0	0	0.64728	0.72778	Ignored:DidNotMeet_cpg_difference
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	0	62	0	0.83863	0.10564	0.94427	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	0	67	0	0.3479	0.45593	0.80383	Included
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	50	0	0.19841	0	0.81156	0.61385	Included
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	0	31	0	0.22774	0.26089	0.48863	Included
chr5	561353	562753	Paternal	MIR4456	Akbari	121	121	0	0.29059	0	0.81365	0.52306	Included
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	35	0	0.40479	0	0.95082	0.54604	Included
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	0	0	0	0.38736	0.40642	Ignored:DidNotMeet_cpg_difference
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	0	0	0	0	0.11873	0.11319	Ignored:DidNotMeet_cpg_difference
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	83	0	0.72571	0	0.80627	0.11066	Included
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	0	0	0	0.08347	0.05362	Ignored:DidNotMeet_cpg_difference
chr5	138659249	138659851	Maternal	NME5	Akbari	21	0	0	0	0	0.34408	0.42878	Ignored:DidNotMeet_cpg_difference
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	110	0	0.59882	0	0.90034	0.30153	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	51	29	0	0.18122	0	0.89944	0.76494	Included
chr6	31425008	31425410	Maternal	LTA	Hernandez	15	0	0	0	0	0.48092	0.50358	Ignored:DidNotMeet_cpg_difference
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	155	0	0.87274	0	0.94915	0.08082	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	0	0	0	0.56837	0.66546	Ignored:DidNotMeet_cpg_difference
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	107	0	0.52038	0	0.95806	0.43768	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.61952	0.64164	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	69	59	0	0.78798	0	0.91858	0.238	Included
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	44	0	0.4282	0	0.82108	0.39946	Included
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	62	0	0.54888	0	0.59602	0.04714	Included
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	58	0	0.46503	0	0.66817	0.20314	Included
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	171	143	0	0.88196	0	0.88582	0.13189	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	0	0	0	0	0.02673	0.03207	Ignored:DidNotMeet_cpg_difference
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	121	0	0.84492	0	0.86719	0.02804	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	229	222	0	0.86883	0	0.91291	0.06682	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	0	0	0	0	0.91992	0.81504	Ignored:DidNotMeet_cpg_difference
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	89	0	0.707	0	0.77975	0.07275	Included
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	62	0	0.5475	0	0.76283	0.24183	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	0	0	0	0	0.16448	0.11499	Ignored:DidNotMeet_cpg_difference
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	21	0	21	0	0.34022	0.20579	0.54601	Included
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	41	0	41	0	0.74152	0.15871	0.90023	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	12	0	0.25881	0.59332	0.85212	Included
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	0	54	0	0.37736	0.47343	0.83851	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	0	19	0	0.39688	0.63552	0.86982	Included
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	0	28	0	0.52992	0.39376	0.68972	Included
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	0	207	0	0.84401	0.15669	0.94516	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	53	0	53	0	0.63001	0.25116	0.88117	Included
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	0	116	0	0.30341	0.44403	0.74744	Included
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	22	22	0	0.24277	0	0.2727	0.02993	Included
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	0	0	0	0.735	0.65764	Ignored:DidNotMeet_cpg_difference
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	0	34	0	0.69894	0.0629	0.76184	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	22	22	0	0.34874	0	0.5624	0.21366	Included
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	0	0	0	0	0.35149	0.35565	Ignored:DidNotMeet_cpg_difference
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	0	63	0	0.73127	0.20469	0.93595	Included
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	142	0	132	0	0.3923	0.53551	0.91047	Included
