Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr12	130374845	130375163	Maternal	PIWIL1	Hernandez	40	40	0	0.16565	0	0.89741	0.73176	Included
chr13	19317211	19317685	Maternal	GJA3	Akbari	24	0	24	0	0.35534	0.34937	0.7047	Included
chr13	47537482	47542150	Maternal	RB1,PPP1R26P1	Akbari,Court,Hernandez,Joshi,Zink	258	228	0	0.70676	0	0.9773	0.34521	Included
chr13	47630529	47633749	Maternal	LPAR6,RB1	Akbari	29	17	0	0.52402	0	0.7593	0.37183	Included
chr13	59487091	59488917	Maternal	TARDBPP2	Akbari,Hernandez,Zink	39	35	0	0.55992	0	0.82398	0.32014	Included
chr13	98425642	98426046	Paternal	UBAC2	Akbari	18	0	0	0	0	0.56653	0.52005	Ignored:DidNotMeet_cpg_difference
chr13	100190731	100191002	Maternal	NALCN-AS1	Akbari	22	0	0	0	0	0.56761	0.66668	Ignored:DidNotMeet_cpg_difference
chr14	27997060	27998007	Maternal	NPAS3	Akbari,Zink	117	117	0	0.27192	0	0.60596	0.33404	Included
chr14	46476152	46476528	Maternal	PTGDR	Akbari	18	0	0	0	0	0.36005	0.21296	Ignored:DidNotMeet_cpg_difference
chr14	94961427	94961490	Paternal	DLK1	Joshi,Zink	7	0	0	0	0	0.36257	0.4214	Ignored:DidNotMeet_cpg_difference
chr14	95042558	95046625	Paternal	IG-DMR,MEG3,MEG3/DLK1	Akbari,Court,Hernandez,Zink	96	0	60	0	0.54246	0.56999	0.95219	Included
chr14	95058592	95063118	Paternal	MEG3,AL117190.1	Akbari,Court,Hernandez,Joshi,Zink	246	0	238	0	0.70916	0.23799	0.93135	Included
chr14	95135834	95136700	Maternal	MEG8,SNHG23	Zink	27	13	0	0.40146	0	0.48581	0.23449	Included
chr14	95139591	95140676	Maternal	MEG8,SNHG23	Akbari,Court,Hernandez,Zink	52	51	0	0.78269	0	0.86615	0.09431	Included
chr14	100719510	100719614	Maternal	IGHV3-37	Hernandez	10	0	0	0	0	0.85225	0.81999	Ignored:DidNotMeet_cpg_difference
chr15	21296256	21301762	Maternal	MIR4508,MKRN3	Akbari,Court,Hernandez,Joshi	109	25	0	0.39554	0	0.8557	0.76003	Included
chr15	21341062	21343880	Paternal	MKRN3	Zink	14	0	0	0	0	0.7062	0.81534	Ignored:DidNotMeet_cpg_difference
chr15	21363464	21363638	Maternal	MKRN3	Zink	10	10	0	0.4099	0	0.64951	0.23961	Included
chr15	21368503	21368715	Maternal	MKRN3	Zink	8	6	0	0.28426	0	0.89355	0.62402	Included
chr15	21377299	21377524	Maternal	MAGEL2	Zink	6	1	0	0.24905	0	0.48809	0.27192	Included
chr15	21381510	21383473	Maternal	MAGEL2	Akbari,Court,Hernandez,Joshi,Zink	64	62	0	0.67382	0	0.89606	0.23785	Included
chr15	21420762	21422619	Maternal	NDN	Akbari,Court,Hernandez,Joshi,Zink	117	110	0	0.60138	0	0.75841	0.18779	Included
chr15	21532265	21532875	Maternal	RNU6-741P	Zink	22	3	0	0.21723	0	0.81472	0.63554	Included
chr15	21563910	21564305	Paternal	RNU6-741P	Zink	6	0	0	0	0	0.72882	0.86506	Ignored:DidNotMeet_cpg_difference
chr15	21589212	21590074	Maternal	RP11-484P15.1	Zink	9	7	0	0.39155	0	0.49886	0.12059	Included
chr15	21591584	21596455	Maternal	RP11-484P15.1	Akbari,Zink,Zink	84	42	0	0.4693	0	0.7316	0.51193	Included
chr15	21603570	21604377	Maternal	RP11-484P15.1	Akbari,Zink	36	33	0	0.50416	0	0.62349	0.13555	Included
chr15	21611867	21613067	Maternal	RP11-484P15.1	Akbari,Zink	40	34	0	0.43415	0	0.53354	0.13964	Included
chr15	21617488	21617845	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.76439	0.90536	Ignored:DidNotMeet_cpg_difference
chr15	21630697	21633011	Maternal	PWRN4,RP11-484P15.1	Akbari,Joshi,Zink	59	29	0	0.36924	0	0.77908	0.60467	Included
chr15	21648478	21650220	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.69319	0.80069	Ignored:DidNotMeet_cpg_difference
chr15	21674147	21675281	Paternal	RP11-484P15.1	Zink	12	0	0	0	0	0.67097	0.80059	Ignored:DidNotMeet_cpg_difference
chr15	21743102	21743985	Paternal	PWRN4	Zink	7	0	0	0	0	0.52074	0.75556	Ignored:DidNotMeet_cpg_difference
chr15	21763297	21763709	Paternal	PWRN4	Zink	5	0	0	0	0	0.74057	0.86213	Ignored:DidNotMeet_cpg_difference
chr15	21784164	21785579	Paternal	PWRN4	Zink	12	0	6	0	0.38897	0.57345	0.86911	Included
chr15	21835134	21836136	Maternal	SNRPN_intragenic_CpG32,PWRN2	Akbari,Court,Zink	46	40	0	0.34818	0	0.57937	0.26174	Included
chr15	21890432	21891180	Paternal	PWRN2	Zink	7	0	0	0	0	0.63681	0.7696	Ignored:DidNotMeet_cpg_difference
chr15	21897209	21897954	Paternal	PWRN2	Zink	8	0	0	0	0	0.67496	0.79643	Ignored:DidNotMeet_cpg_difference
chr15	21908292	21909250	Paternal	PWRN2	Zink	9	0	4	0	0.33861	0.56348	0.82265	Included
chr15	22008923	22009869	Paternal	RP11-580I1.2	Zink	10	0	0	0	0	0.56012	0.77374	Ignored:DidNotMeet_cpg_difference
chr15	22160590	22161837	Maternal	SNRPN_intragenic_CpG29,PWRN3	Akbari,Court,Zink	53	39	0	0.41508	0	0.61399	0.28226	Included
chr15	22211722	22212175	Maternal	SNRPN_intragenic_CpG30	Akbari,Court	31	31	0	0.41266	0	0.54073	0.12807	Included
chr15	22310237	22311050	Paternal	PWRN1	Zink	8	0	0	0	0	0.64189	0.83383	Ignored:DidNotMeet_cpg_difference
chr15	22312618	22313135	Paternal	PWRN1	Zink	7	0	1	0	0.2804	0.63264	0.82598	Included
chr15	22505473	22506455	Paternal	PWRN1,SNRPN	Hernandez,Zink	14	0	0	0	0	0.75118	0.86844	Ignored:DidNotMeet_cpg_difference
chr15	22508944	22510547	Maternal	SNRPN_intragenic_CpG40,SNRPN	Akbari,Court,Hernandez,Joshi,Zink	81	77	0	0.54487	0	0.68698	0.15702	Included
chr15	22560068	22561411	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	22	17	0	0.64339	0	0.81042	0.26739	Included
chr15	22583384	22585283	Maternal	SNRPN,RP11-385H1.1	Akbari,Court,Hernandez,Joshi,Zink	78	72	0	0.48801	0	0.6816	0.21265	Included
chr15	22593074	22595820	Maternal	SNRPN	Joshi,Zink	39	25	0	0.50456	0	0.83354	0.45575	Included
chr15	22614163	22616870	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	87	45	0	0.50451	0	0.77601	0.49904	Included
chr15	22647266	22647904	Paternal	SNRPN,AC090602.2	Zink	8	0	0	0	0	0.8028	0.84761	Ignored:DidNotMeet_cpg_difference
chr15	22688234	22693913	Maternal	SNURF,SNRPN,RP11-701H24.9	Akbari,Court,Hernandez,Joshi,Zink	149	122	0	0.89987	0	0.92953	0.20213	Included
chr15	22693914	22738212	Paternal	PWAR5,PWARSN,SNORD107,SNORD64,SNORD108,RP11-701H24.9,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	385	1	11	0.34611	0.47864	0.82832	0.94374	Ignored:DidNotMeet_cpg_difference
chr15	22739217	22767775	Paternal	SNHG14	Akbari,Zink	210	0	20	0	0.36959	0.77476	0.93307	Ignored:DidNotMeet_cpg_difference
chr15	22775157	22793910	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	217	0	8	0	0.37726	0.87833	0.94006	Ignored:DidNotMeet_cpg_difference
chr15	22796137	22837398	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	576	0	14	0	0.31179	0.82356	0.93469	Ignored:DidNotMeet_cpg_difference
chr15	22877695	22880669	Paternal	SNHG14	Akbari	17	0	4	0	0.36947	0.5533	0.81171	Included
chr15	22917914	22920700	Paternal	SNORD115Cluster	Joshi,Zink	49	0	0	0	0	0.87579	0.89878	Ignored:DidNotMeet_cpg_difference
chr15	27466585	27466749	Maternal	AC022613.1	Hernandez	17	0	0	0	0	0.39068	0.37662	Ignored:DidNotMeet_cpg_difference
chr15	42830610	42830766	Maternal	SORD	Hernandez,Joshi,Zink	12	8	0	0.20201	0	0.37456	0.17413	Included
chr15	48716873	48717145	Maternal	AP4E1	Zink	19	0	0	0	0	0.78821	0.74927	Ignored:DidNotMeet_cpg_difference
chr15	60148414	60148894	Paternal	MIR6085	Akbari	19	0	18	0	0.27605	0.26431	0.53577	Included
chr15	78982358	78982976	Paternal	CFAP161	Akbari	44	0	0	0	0	0.34289	0.34441	Ignored:DidNotMeet_cpg_difference
chr15	96629415	96631475	Maternal	IGF1R	Akbari,Court,Hernandez,Joshi,Zink	70	67	0	0.64536	0	0.86259	0.23881	Included
chr16	811704	813589	Maternal	PRR25	Akbari,Zink	141	0	125	0	0.3096	0.17017	0.45939	Included
chr16	821900	823268	Maternal	PRR25	Akbari,Zink	83	0	73	0	0.38182	0.53456	0.88297	Included
chr16	3281461	3281826	Paternal	MEFV	Zink	34	0	0	0	0	0.70575	0.53479	Ignored:DidNotMeet_cpg_difference
chr16	3322511	3322654	Maternal	TIGD7	Joshi	19	0	0	0	0	0.6889	0.64755	Ignored:DidNotMeet_cpg_difference
chr16	3391703	3393524	Paternal	MTRNR2L4,LA16c-306E5.2	Akbari,Joshi,Zink	84	56	0	0.31861	0	0.59188	0.36255	Included
chr16	3441035	3441528	Paternal	LA16c-306E5.2	Zink	27	16	0	0.23789	0	0.64295	0.41846	Included
chr16	3458714	3468983	Maternal	ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	131	0	45	0	0.60441	0.69252	0.95901	Included
chr16	3470097	3472038	Paternal	NAA60,ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	78	73	0	0.84681	0	0.8723	0.07651	Included
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	116	0	0.4164	0	0.59611	0.22624	Included
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	0	16	0	0.32393	0.32944	0.59471	Included
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	0	0	0	0	0.37722	0.5123	Ignored:DidNotMeet_cpg_difference
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	0	91	0	0.75002	0.13937	0.8894	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	0	98	0	0.45059	0.10657	0.5542	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	0	2	0	0.22092	0.45997	0.6288	Ignored:DidNotMeet_cpg_difference
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	0	52	0	0.22815	0.43059	0.64791	Included
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	0	0	0	0	0.01894	0.01972	Ignored:DidNotMeet_cpg_difference
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.24064	0.22751	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	0	0	0	0	0.85738	0.92317	Ignored:DidNotMeet_cpg_difference
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	0	21	0	0.40027	0.4055	0.74767	Included
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	0	130	0	0.8787	0.11113	0.97269	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	124	0	109	0	0.8685	0.19933	0.96953	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	0	219	0	0.86908	0.06702	0.9361	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	20	0	0	0	0	0.71162	0.74591	Ignored:DidNotMeet_cpg_difference
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	22	0	0.50365	0	0.66582	0.21013	Included
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	27	0	0.79441	0	0.97188	0.17747	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	0	0	0	0	0.40743	0.48933	Ignored:DidNotMeet_cpg_difference
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	55	0	0	0	0	0.72404	0.72665	Ignored:DidNotMeet_cpg_difference
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	37	0	0.26881	0	0.84481	0.576	Included
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	0	0	0	0	0.43295	0.46391	Ignored:DidNotMeet_cpg_difference
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	0	0	0	0	0.57894	0.47203	Ignored:DidNotMeet_cpg_difference
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	475	0	475	0	0.64975	0.22737	0.87711	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	0	12	0	0.43624	0.21869	0.6052	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	66	60	0	0.43735	0	0.89116	0.47282	Included
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	35	13	0	0.16921	0	0.31703	0.1666	Included
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	0	50	0	0.83757	0.24987	0.9727	Included
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	0	51	0	0.27537	0.02933	0.30469	Included
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	0	140	0	0.72576	0.25724	0.96048	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	0	88	0	0.90278	0.09637	0.95188	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	50	0	50	0	0.49196	0.43609	0.92805	Included
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	329	258	0	0.86286	0	0.94368	0.25069	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	360	0	335	0	0.80796	0.12031	0.87698	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	0	242	0	0.84619	0.04498	0.88833	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	0	0	0	0	0.43563	0.57048	Ignored:DidNotMeet_cpg_difference
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	16	0	0	0	0	0.34077	0.38482	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	0	65	0	0.20482	0.64959	0.84	Included
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	0	0	0	0	0.95847	0.96976	Ignored:DidNotMeet_cpg_difference
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	59	0	58	0	0.5746	0.38347	0.94967	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	0	49	0	0.34594	0.56961	0.8957	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	64	27	0	0.20232	0	0.75115	0.60053	Included
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	22	0	0	0	0	0.5524	0.55965	Ignored:DidNotMeet_cpg_difference
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	82	0	69	0	0.54138	0.22307	0.68971	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	57	0	0.53996	0	0.64478	0.10482	Included
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	27	0	0	0	0	0.2768	0.3512	Ignored:DidNotMeet_cpg_difference
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	0	0	0	0	0.45687	0.42256	Ignored:DidNotMeet_cpg_difference
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	76	0	0.48446	0	0.93798	0.46242	Included
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	0	0	0	0.7995	0.7977	Ignored:DidNotMeet_cpg_difference
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	62	0	0.87124	0	0.97073	0.09949	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	67	0	0.33751	0	0.85988	0.52237	Included
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	36	0	0.19152	0	0.71306	0.53464	Included
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	31	0	0.21497	0	0.47356	0.25859	Included
chr5	561353	562753	Paternal	MIR4456	Akbari	120	0	0	0	0	0.69083	0.66506	Ignored:DidNotMeet_cpg_difference
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	35	0	0.50153	0	0.97576	0.47424	Included
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	0	0	0	0.41622	0.43958	Ignored:DidNotMeet_cpg_difference
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	0	0	0	0	0.22409	0.13502	Ignored:DidNotMeet_cpg_difference
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	83	0	0.6805	0	0.79434	0.14919	Included
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	0	0	0	0.06946	0.09624	Ignored:DidNotMeet_cpg_difference
chr5	138659249	138659851	Maternal	NME5	Akbari	21	19	0	0.24043	0	0.37048	0.14563	Included
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	110	0	0.72074	0	0.95081	0.23007	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	51	51	0	0.74097	0	0.90933	0.16836	Included
chr6	31425008	31425410	Maternal	LTA	Hernandez	16	0	0	0	0	0.63004	0.75907	Ignored:DidNotMeet_cpg_difference
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	156	0	0.8914	0	0.97084	0.07944	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	18	0	0.23141	0.43372	0.64869	Included
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	106	0	0.58968	0	0.97026	0.38463	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.59103	0.59759	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	69	59	0	0.59715	0	0.85801	0.33774	Included
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	0	46	0	0.4947	0.27478	0.76948	Included
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	0	62	0	0.88393	0.05545	0.93939	Included
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	0	58	0	0.33267	0.16045	0.49312	Included
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	171	0	164	0	0.82112	0.14591	0.93857	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	0	0	0	0	0.12791	0.25451	Ignored:DidNotMeet_cpg_difference
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	0	121	0	0.86048	0.03286	0.88702	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	229	0	221	0	0.85236	0.1213	0.94793	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	0	0	0	0	0.78718	0.93303	Ignored:DidNotMeet_cpg_difference
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	0	89	0	0.55596	0.06535	0.62131	Included
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	0	59	0	0.43773	0.42862	0.82717	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	0	77	0	0.53333	0.05298	0.58631	Included
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	21	0	21	0	0.45269	0.07091	0.5236	Included
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	41	0	41	0	0.6771	0.15898	0.83608	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	0	0	0	0.77377	0.71574	Ignored:DidNotMeet_cpg_difference
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	0	56	0	0.4971	0.47848	0.97017	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	18	0	0.35316	0	0.68177	0.50387	Included
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	0	30	0	0.43491	0.39433	0.66044	Included
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	0	202	0	0.84673	0.19173	0.96271	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	53	0	53	0	0.38429	0.53287	0.91715	Included
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	0	0	0	0	0.66571	0.67941	Ignored:DidNotMeet_cpg_difference
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	22	0	0	0	0	0.02958	0.05047	Ignored:DidNotMeet_cpg_difference
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	0	0	0	0.8876	0.73862	Ignored:DidNotMeet_cpg_difference
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	34	0	0.81011	0	0.9394	0.12929	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	22	0	0	0	0	0.30471	0.13483	Ignored:DidNotMeet_cpg_difference
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	0	0	0	0	0.37713	0.30277	Ignored:DidNotMeet_cpg_difference
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	0	0	0	0	0.91353	0.91013	Ignored:DidNotMeet_cpg_difference
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	142	33	0	0.12874	0	0.95262	0.85209	Included
