sample	category	subcategory	sv_type	count	total_length	mean_length
NA20503	chromosome	chr17	DEL	829	0	0
NA20503	chromosome	chr18	DEL	1017	0	0
NA20503	chromosome	chr19	DEL	915	0	0
NA20503	chromosome	chr20	DEL	999	0	0
NA20503	chromosome	chr21	DEL	861	0	0
NA20503	chromosome	chr22	DEL	1011	0	0
NA20503	chromosome	chr1	INS	2494	0	0
NA20503	chromosome	chr2	INS	1623	0	0
NA20503	chromosome	chr3	INS	1168	0	0
NA20503	chromosome	chr4	INS	1280	0	0
NA20503	chromosome	chr5	INS	1286	0	0
NA20503	chromosome	chr6	INS	1262	0	0
NA20503	chromosome	chr7	INS	1307	0	0
NA20503	chromosome	chr8	INS	1238	0	0
NA20503	chromosome	chr9	INS	2870	0	0
NA20503	chromosome	chrX	INS	773	0	0
NA20503	chromosome	chr10	INS	1365	0	0
NA20503	chromosome	chr11	INS	902	0	0
NA20503	chromosome	chr12	INS	1127	0	0
NA20503	chromosome	chr13	INS	1173	0	0
NA20503	chromosome	chr14	INS	898	0	0
NA20503	chromosome	chr15	INS	1025	0	0
NA20503	chromosome	chr16	INS	1460	0	0
NA20503	chromosome	chr17	INS	749	0	0
NA20503	chromosome	chr18	INS	932	0	0
NA20503	chromosome	chr19	INS	836	0	0
NA20503	chromosome	chr20	INS	886	0	0
NA20503	chromosome	chr21	INS	865	0	0
NA20503	chromosome	chr22	INS	1002	0	0
