contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000149	202049	unassigned	chr21	403472	201736	0.5	satellite
unassigned-0000412	130111	unassigned	chr21	262628	131314	0.5	satellite
unassigned-0000165	110303	unassigned	chr21	220542	110271	0.5	satellite
unassigned-0000640	236641	unassigned	chr15	236667	0	0	non_satellite
unassigned-0000628	25379	unassigned	chr21	25363	25363	1	satellite
unassigned-0000644	76197	unassigned	chr21	47735	47735	1	satellite
unassigned-0000397	150922	unassigned	chr13	84858	84858	1	satellite
unassigned-0000645	105673	unassigned	chr13	62941	62941	1	satellite
unassigned-0000646	157231	unassigned	chr21	52355	52355	1	satellite
unassigned-0000647	128904	unassigned	chr21	26890	26890	1	satellite
unassigned-0000186	139277	unassigned	chr15	139276	0	0	non_satellite
unassigned-0000187	228333	unassigned	chr15	228343	0	0	non_satellite
unassigned-0000648	36869	unassigned	chr13	36333	36333	1	satellite
unassigned-0000649	118342	unassigned	chr21	47031	47031	1	satellite
unassigned-0000662	129436	unassigned	chr14	258098	129049	0.5	satellite
unassigned-0000436	51775	unassigned	chr21	55940	55940	1	satellite
unassigned-0000209	242436	unassigned	chr21	145558	145558	1	satellite
unassigned-0000680	169675	unassigned	chr13	349162	174581	0.5	satellite
unassigned-0000701	2958418	unassigned	chr13	14901933	2789521	0.187192	non_satellite
unassigned-0000669	194049	unassigned	chr15	778868	194717	0.25	non_satellite
unassigned-0000704	152057	unassigned	chr14	96381	96381	1	satellite
haplotype1-0000030	444675	haplotype1	chr21	699490	606781	0.867462	satellite
unassigned-0000246	61374	unassigned	chr13	61314	61314	1	satellite
unassigned-0000688	3582459	unassigned	chr22	12849707	2667186	0.207568	non_satellite
haplotype1-0000031	141501	haplotype1	chr15	137632	0	0	non_satellite
unassigned-0000689	138653	unassigned	chr14	274830	137415	0.5	satellite
haplotype1-0000032	404937	haplotype1	chr15	404458	0	0	non_satellite
haplotype1-0000033	100161	haplotype1	chr16	100160	0	0	non_satellite
unassigned-0000510	102724	unassigned	chr21	272574	90858	0.333333	non_satellite
haplotype1-0000034	98151	haplotype1	chr21	42710	42710	1	satellite
unassigned-0000490	157939	unassigned	chr13	319754	159877	0.5	satellite
haplotype1-0000035	42725	haplotype1	chr21	19942	19942	1	satellite
unassigned-0000512	73936	unassigned	chr21	131330	73845	0.562286	satellite
unassigned-0000493	38317	unassigned	chr11	38290	0	0	non_satellite
unassigned-0000267	35234	unassigned	chr13	35148	35148	1	satellite
unassigned-0000494	94500	unassigned	chr13	95622	95622	1	satellite
haplotype2-0000059	189172	haplotype2	chr16	186304	0	0	non_satellite
unassigned-0000302	82180	unassigned	chr15	82049	82049	1	satellite
unassigned-0000531	227800	unassigned	chr22	683139	227713	0.333333	non_satellite
unassigned-0000532	2117553	unassigned	chr14	19154500	1793946	0.0936566	non_satellite
unassigned-0000287	60625	unassigned	chr2	181749	60583	0.333333	non_satellite
unassigned-0000535	138821	unassigned	chr5	138594	0	0	non_satellite
unassigned-0000536	37647	unassigned	chr5	37528	0	0	non_satellite
unassigned-0000550	118687	unassigned	chr6	118658	0	0	non_satellite
unassigned-0000537	155537	unassigned	chr17	622020	155505	0.25	non_satellite
haplotype2-0000114	236357	haplotype2	chr6	235364	0	0	non_satellite
unassigned-0000324	55364	unassigned	chr13	55184	55184	1	satellite
haplotype2-0000115	911384	haplotype2	chr22	2914288	748410	0.256807	non_satellite
