contig	color
contig-0000093	#E6AB23	chr8
contig-0000094	#00A880	chr10
contig-0000095	#00A880	chr10
contig-0000096	#666666	chr7
contig-0000097	#00A880	chr10
contig-0000098	#00B28C	chr17
contig-0000099	#D55E00	chr6
contig-0000100	#D55E00	chr6
contig-0000101	#D55E00	chr6
contig-0000102	#D55E00	chr6
contig-0000103	#D55E00	chr6
contig-0000104	#666666	chr7
contig-0000105	#666666	chr7
contig-0000106	#666666	chr7
contig-0000107	#666666	chr7
contig-0000108	#00B28C	chr17
contig-0000109	#00B28C	chr17
contig-0000110	#D57533	chr13
contig-0000111	#D57533	chr13
contig-0000112	#D57533	chr13
contig-0000113	#CC79A7	chr4
contig-0000114	#CC79A7	chr4
contig-0000115	#666666	chr7
contig-0000116	#CC79A7	chr4
contig-0000117	#56B4E9	chr2
contig-0000118	#56B4E9	chr2
contig-0000119	#56B4E9	chr2
contig-0000120	#567DE9	chr16
contig-0000121	#567DE9	chr16
contig-0000122	#567DE9	chr16
contig-0000123	#567DE9	chr16
contig-0000124	#567DE9	chr16
contig-0000125	#666666	chr7
contig-0000126	#338CC2	chr19
contig-0000127	#338CC2	chr19
contig-0000128	#338CC2	chr19
contig-0000129	#338CC2	chr19
contig-0000130	#338CC2	chr19
contig-0000131	#E6C47F	chr22
contig-0000132	#666666	chr7
contig-0000133	#E6C47F	chr22
contig-0000134	#E6C47F	chr22
contig-0000136	#1A7FBA	chr12
contig-0000137	#1A7FBA	chr12
contig-0000138	#1A7FBA	chr12
contig-0000139	#00B28C	chr17
contig-0000140	#00B28C	chr17
contig-0000141	#00B28C	chr17
contig-0000142	#00B28C	chr17
contig-0000143	#56B4E9	chr2
contig-0000144	#00B28C	chr17
contig-0000145	#808080	chr21
contig-0000146	#CCA0BF	chr18
contig-0000147	#CCA0BF	chr18
contig-0000148	#CCA0BF	chr18
contig-0000149	#D57533	chr13
contig-0000150	#E6C47F	chr22
contig-0000151	#E6AB23	chr8
contig-0000152	#1A7FBA	chr12
contig-0000153	#E69F00	chr1
contig-0000154	#56B4E9	chr2
contig-0000155	#E69F00	chr1
contig-0000156	#E69F00	chr1
contig-0000157	#E69F00	chr1
contig-0000158	#E69F00	chr1
contig-0000159	#1A7FBA	chr12
contig-0000160	#1A7FBA	chr12
contig-0000161	#1A7FBA	chr12
contig-0000162	#E6B847	chr15
contig-0000163	#E6B847	chr15
contig-0000164	#E6B847	chr15
contig-0000165	#56B4E9	chr2
contig-0000166	#00B28C	chr17
contig-0000167	#00B28C	chr17
contig-0000168	#00B28C	chr17
contig-0000169	#E69F00	chr1
contig-0000170	#E69F00	chr1
contig-0000171	#E69F00	chr1
contig-0000172	#E69F00	chr1
contig-0000173	#E69F00	chr1
contig-0000174	#E6AB23	chr8
contig-0000175	#E6AB23	chr8
contig-0000176	#56B4E9	chr2
contig-0000177	#E6AB23	chr8
contig-0000178	#E6AB23	chr8
contig-0000179	#E6AB23	chr8
contig-0000180	#D57533	chr13
contig-0000181	#CC79A7	chr4
contig-0000182	#00B28C	chr17
contig-0000183	#00B28C	chr17
contig-0000184	#56B4E9	chr2
contig-0000185	#00B28C	chr17
contig-0000186	#00B28C	chr17
contig-0000187	#567DE9	chr16
contig-0000188	#567DE9	chr16
contig-0000189	#567DE9	chr16
contig-0000190	#1A7FBA	chr12
contig-0000191	#1A7FBA	chr12
contig-0000192	#1A7FBA	chr12
contig-0000193	#1A7FBA	chr12
contig-0000194	#1A7FBA	chr12
contig-0000195	#D57533	chr13
contig-0000196	#CC79A7	chr4
contig-0000197	#CC79A7	chr4
contig-0000198	#CC79A7	chr4
contig-0000199	#CC79A7	chr4
contig-0000200	#CC79A7	chr4
contig-0000201	#CC79A7	chr4
contig-0000202	#56B4E9	chr2
contig-0000203	#338CC2	chr19
contig-0000204	#E6B847	chr15
contig-0000205	#00B28C	chr17
contig-0000206	#00B28C	chr17
contig-0000207	#00B28C	chr17
contig-0000208	#D57533	chr13
contig-0000209	#D57533	chr13
contig-0000210	#E6C47F	chr22
contig-0000211	#808080	chr21
contig-0000212	#D57533	chr13
contig-0000213	#D57533	chr13
contig-0000214	#D57533	chr13
contig-0000215	#D57533	chr13
contig-0000216	#D57533	chr13
contig-0000217	#737373	chr14
contig-0000218	#D57533	chr13
contig-0000219	#E6B847	chr15
contig-0000220	#D57533	chr13
contig-0000221	#808080	chr21
contig-0000222	#CC79A7	chr4
contig-0000223	#D58C66	chr20
contig-0000224	#56B4E9	chr2
contig-0000225	#D58C66	chr20
contig-0000226	#D58C66	chr20
contig-0000227	#D58C66	chr20
contig-0000228	#D58C66	chr20
contig-0000229	#56B4E9	chr2
contig-0000230	#56B4E9	chr2
contig-0000231	#56B4E9	chr2
contig-0000232	#D57533	chr13
contig-0000233	#D57533	chr13
contig-0000234	#666666	chr7
contig-0000235	#56B4E9	chr2
contig-0000236	#666666	chr7
contig-0000237	#666666	chr7
contig-0000238	#666666	chr7
contig-0000239	#666666	chr7
contig-0000240	#338CC2	chr19
contig-0000241	#009E73	chr3
contig-0000242	#009E73	chr3
contig-0000243	#009E73	chr3
contig-0000244	#009E73	chr3
contig-0000245	#009E73	chr3
contig-0000246	#338CC2	chr19
contig-0000247	#E6C47F	chr22
contig-0000248	#E6C47F	chr22
contig-0000249	#009E73	chr3
contig-0000250	#009E73	chr3
contig-0000251	#009E73	chr3
contig-0000252	#009E73	chr3
contig-0000253	#009E73	chr3
contig-0000254	#D55E00	chr6
contig-0000255	#338CC2	chr19
contig-0000256	#D55E00	chr6
contig-0000257	#D55E00	chr6
contig-0000258	#5699E9	chr9
contig-0000259	#5699E9	chr9
contig-0000260	#5699E9	chr9
contig-0000261	#D57533	chr13
contig-0000262	#D57533	chr13
contig-0000263	#567DE9	chr16
contig-0000264	#567DE9	chr16
contig-0000265	#567DE9	chr16
contig-0000266	#338CC2	chr19
contig-0000267	#737373	chr14
contig-0000268	#737373	chr14
contig-0000269	#737373	chr14
contig-0000270	#00B28C	chr17
contig-0000271	#00B28C	chr17
contig-0000272	#00B28C	chr17
contig-0000273	#00B28C	chr17
contig-0000274	#00B28C	chr17
contig-0000275	#00B28C	chr17
contig-0000276	#00B28C	chr17
contig-0000277	#338CC2	chr19
contig-0000278	#567DE9	chr16
contig-0000279	#D55E00	chr6
contig-0000280	#D55E00	chr6
contig-0000281	#D55E00	chr6
contig-0000282	#D55E00	chr6
contig-0000283	#D55E00	chr6
contig-0000284	#00A880	chr10
contig-0000285	#00B28C	chr17
contig-0000286	#338CC2	chr19
contig-0000287	#00B28C	chr17
contig-0000288	#00B28C	chr17
contig-0000289	#E69F00	chr1
contig-0000290	#E69F00	chr1
contig-0000291	#E69F00	chr1
contig-0000292	#E69F00	chr1
contig-0000293	#E69F00	chr1
contig-0000294	#E69F00	chr1
contig-0000295	#E69F00	chr1
contig-0000296	#E69F00	chr1
contig-0000297	#CCA0BF	chr18
contig-0000298	#D57533	chr13
contig-0000299	#E6AB23	chr8
contig-0000300	#0072B2	chr5
contig-0000301	#0072B2	chr5
contig-0000302	#0072B2	chr5
contig-0000303	#CCA0BF	chr18
contig-0000304	#1A7FBA	chr12
contig-0000305	#1A7FBA	chr12
contig-0000306	#1A7FBA	chr12
contig-0000307	#CCA0BF	chr18
contig-0000308	#1A7FBA	chr12
contig-0000309	#1A7FBA	chr12
contig-0000310	#1A7FBA	chr12
contig-0000311	#E6B847	chr15
contig-0000312	#D55E00	chr6
contig-0000313	#D55E00	chr6
contig-0000314	#D55E00	chr6
contig-0000315	#CC79A7	chr4
contig-0000316	#CCA0BF	chr18
contig-0000317	#E69F00	chr1
contig-0000318	#737373	chr14
contig-0000319	#1A7FBA	chr12
contig-0000320	#1A7FBA	chr12
contig-0000321	#1A7FBA	chr12
contig-0000322	#1A7FBA	chr12
contig-0000323	#1A7FBA	chr12
contig-0000324	#1A7FBA	chr12
contig-0000325	#1A7FBA	chr12
contig-0000326	#CC8DB3	chr11
contig-0000327	#CC8DB3	chr11
contig-0000328	#CC8DB3	chr11
contig-0000329	#1A7FBA	chr12
contig-0000330	#1A7FBA	chr12
contig-0000331	#1A7FBA	chr12
contig-0000332	#1A7FBA	chr12
contig-0000333	#1A7FBA	chr12
contig-0000334	#CC8DB3	chr11
contig-0000335	#CC8DB3	chr11
contig-0000336	#CC8DB3	chr11
contig-0000337	#E6AB23	chr8
contig-0000338	#CC79A7	chr4
contig-0000339	#CCA0BF	chr18
contig-0000340	#D55E00	chr6
contig-0000341	#D55E00	chr6
contig-0000342	#D55E00	chr6
contig-0000343	#E6AB23	chr8
contig-0000344	#808080	chr21
contig-0000345	#D55E00	chr6
contig-0000346	#666666	chr7
contig-0000347	#666666	chr7
contig-0000348	#666666	chr7
contig-0000349	#666666	chr7
contig-0000350	#666666	chr7
contig-0000351	#666666	chr7
contig-0000352	#666666	chr7
contig-0000353	#666666	chr7
contig-0000354	#E6AB23	chr8
contig-0000355	#666666	chr7
contig-0000356	#0072B2	chr5
contig-0000357	#0072B2	chr5
contig-0000358	#0072B2	chr5
contig-0000359	#666666	chr7
contig-0000360	#666666	chr7
contig-0000361	#666666	chr7
contig-0000362	#666666	chr7
contig-0000363	#737373	chr14
contig-0000364	#E6AB23	chr8
contig-0000365	#E6C47F	chr22
contig-0000366	#737373	chr14
contig-0000367	#737373	chr14
contig-0000368	#56B4E9	chr2
contig-0000369	#E6AB23	chr8
contig-0000370	#D55E00	chr6
contig-0000371	#56B4E9	chr2
contig-0000372	#56B4E9	chr2
contig-0000373	#737373	chr14
contig-0000374	#56B4E9	chr2
contig-0000375	#56B4E9	chr2
contig-0000376	#56B4E9	chr2
contig-0000377	#737373	chr14
contig-0000378	#E6B847	chr15
contig-0000379	#E6C47F	chr22
contig-0000380	#E6C47F	chr22
contig-0000381	#E6C47F	chr22
contig-0000382	#737373	chr14
contig-0000383	#E6C47F	chr22
contig-0000384	#808080	chr21
contig-0000385	#D55E00	chr6
contig-0000386	#1A7FBA	chr12
contig-0000387	#1A7FBA	chr12
contig-0000388	#1A7FBA	chr12
contig-0000389	#CC8DB3	chr11
contig-0000390	#CC8DB3	chr11
contig-0000391	#CC8DB3	chr11
contig-0000392	#737373	chr14
contig-0000393	#CC8DB3	chr11
contig-0000394	#009E73	chr3
contig-0000395	#009E73	chr3
contig-0000396	#009E73	chr3
contig-0000397	#CC8DB3	chr11
contig-0000398	#808080	chr21
contig-0000399	#E6B847	chr15
contig-0000400	#E6B847	chr15
contig-0000401	#E6B847	chr15
contig-0000402	#E6B847	chr15
contig-0000403	#E6B847	chr15
contig-0000404	#E69F00	chr1
contig-0000405	#E69F00	chr1
contig-0000406	#E69F00	chr1
contig-0000407	#E69F00	chr1
contig-0000408	#808080	chr21
contig-0000409	#5699E9	chr9
contig-0000410	#5699E9	chr9
contig-0000411	#5699E9	chr9
contig-0000412	#CC8DB3	chr11
contig-0000413	#5699E9	chr9
contig-0000414	#CC8DB3	chr11
contig-0000415	#CC8DB3	chr11
contig-0000416	#D57533	chr13
contig-0000417	#D57533	chr13
contig-0000418	#D57533	chr13
contig-0000419	#737373	chr14
contig-0000420	#737373	chr14
contig-0000421	#737373	chr14
contig-0000422	#737373	chr14
contig-0000423	#737373	chr14
contig-0000424	#5699E9	chr9
contig-0000425	#E6B847	chr15
contig-0000426	#CC79A7	chr4
contig-0000427	#666666	chr7
contig-0000428	#D58C66	chr20
contig-0000429	#D58C66	chr20
contig-0000430	#1A7FBA	chr12
contig-0000431	#1A7FBA	chr12
contig-0000432	#1A7FBA	chr12
contig-0000433	#1A7FBA	chr12
contig-0000434	#5699E9	chr9
contig-0000435	#1A7FBA	chr12
contig-0000436	#1A7FBA	chr12
contig-0000437	#E6AB23	chr8
contig-0000438	#E6AB23	chr8
contig-0000439	#E6AB23	chr8
contig-0000440	#D55E00	chr6
contig-0000441	#CC8DB3	chr11
contig-0000442	#CC8DB3	chr11
contig-0000443	#CC8DB3	chr11
contig-0000444	#5699E9	chr9
contig-0000445	#E6B847	chr15
contig-0000446	#E6B847	chr15
contig-0000447	#E6B847	chr15
contig-0000448	#666666	chr7
contig-0000449	#CC8DB3	chr11
contig-0000450	#CC8DB3	chr11
contig-0000451	#CC8DB3	chr11
contig-0000452	#D57533	chr13
contig-0000453	#D57533	chr13
contig-0000454	#D57533	chr13
contig-0000455	#5699E9	chr9
contig-0000456	#D57533	chr13
contig-0000457	#D57533	chr13
contig-0000458	#D55E00	chr6
contig-0000459	#D55E00	chr6
contig-0000460	#D55E00	chr6
contig-0000461	#666666	chr7
contig-0000462	#666666	chr7
contig-0000463	#1A7FBA	chr12
contig-0000464	#666666	chr7
contig-0000465	#666666	chr7
contig-0000466	#E6AB23	chr8
contig-0000467	#E6AB23	chr8
contig-0000468	#CC8DB3	chr11
contig-0000469	#CC8DB3	chr11
contig-0000470	#CC8DB3	chr11
contig-0000471	#CC8DB3	chr11
contig-0000472	#CC8DB3	chr11
contig-0000473	#CC8DB3	chr11
contig-0000474	#1A7FBA	chr12
contig-0000475	#E69F00	chr1
contig-0000476	#D57533	chr13
contig-0000477	#D57533	chr13
contig-0000478	#E6C47F	chr22
contig-0000479	#D57533	chr13
contig-0000480	#D57533	chr13
contig-0000481	#1A7FBA	chr12
contig-0000482	#1A7FBA	chr12
contig-0000483	#1A7FBA	chr12
contig-0000484	#1A7FBA	chr12
contig-0000485	#5699E9	chr9
contig-0000486	#5699E9	chr9
contig-0000487	#5699E9	chr9
contig-0000488	#808080	chr21
contig-0000489	#0072B2	chr5
contig-0000490	#0072B2	chr5
contig-0000491	#CC8DB3	chr11
contig-0000492	#1A7FBA	chr12
contig-0000493	#0072B2	chr5
contig-0000494	#0072B2	chr5
contig-0000495	#0072B2	chr5
contig-0000496	#0072B2	chr5
contig-0000497	#CC79A7	chr4
contig-0000498	#CC79A7	chr4
contig-0000499	#CC79A7	chr4
contig-0000500	#CC79A7	chr4
contig-0000501	#D55E00	chr6
contig-0000502	#D55E00	chr6
contig-0000503	#1A7FBA	chr12
contig-0000504	#D55E00	chr6
contig-0000505	#E69F00	chr1
contig-0000506	#E69F00	chr1
contig-0000507	#E69F00	chr1
contig-0000508	#E69F00	chr1
contig-0000509	#56B4E9	chr2
contig-0000510	#56B4E9	chr2
contig-0000511	#56B4E9	chr2
contig-0000512	#56B4E9	chr2
contig-0000513	#56B4E9	chr2
contig-0000514	#56B4E9	chr2
contig-0000515	#56B4E9	chr2
contig-0000516	#56B4E9	chr2
contig-0000517	#56B4E9	chr2
contig-0000518	#56B4E9	chr2
contig-0000519	#D57533	chr13
contig-0000520	#E6AB23	chr8
contig-0000521	#E6AB23	chr8
contig-0000522	#E6AB23	chr8
contig-0000523	#1A7FBA	chr12
contig-0000524	#56B4E9	chr2
contig-0000525	#0072B2	chr5
contig-0000526	#1A7FBA	chr12
contig-0000527	#1A7FBA	chr12
contig-0000528	#CC8DB3	chr11
contig-0000529	#CC8DB3	chr11
contig-0000530	#CC8DB3	chr11
contig-0000531	#E6AB23	chr8
contig-0000532	#9467BD	chrX
contig-0000533	#00B28C	chr17
contig-0000534	#E6C47F	chr22
contig-0000535	#E6C47F	chr22
contig-0000536	#D57533	chr13
contig-0000537	#D57533	chr13
contig-0000538	#567DE9	chr16
contig-0000539	#567DE9	chr16
contig-0000540	#567DE9	chr16
contig-0000541	#CC8DB3	chr11
contig-0000543	#0072B2	chr5
contig-0000544	#0072B2	chr5
contig-0000545	#0072B2	chr5
contig-0000546	#D57533	chr13
contig-0000547	#00B28C	chr17
contig-0000548	#00B28C	chr17
contig-0000549	#00B28C	chr17
contig-0000550	#D57533	chr13
contig-0000551	#CC8DB3	chr11
contig-0000552	#5699E9	chr9
contig-0000553	#5699E9	chr9
contig-0000554	#5699E9	chr9
contig-0000555	#CC8DB3	chr11
contig-0000556	#CC8DB3	chr11
contig-0000557	#D57533	chr13
contig-0000558	#D57533	chr13
contig-0000559	#5699E9	chr9
contig-0000560	#5699E9	chr9
contig-0000561	#5699E9	chr9
contig-0000562	#5699E9	chr9
contig-0000563	#5699E9	chr9
contig-0000564	#808080	chr21
contig-0000565	#808080	chr21
contig-0000566	#808080	chr21
contig-0000567	#D57533	chr13
contig-0000568	#737373	chr14
contig-0000569	#737373	chr14
contig-0000570	#737373	chr14
contig-0000571	#737373	chr14
contig-0000572	#E6C47F	chr22
contig-0000573	#737373	chr14
contig-0000574	#808080	chr21
contig-0000575	#E69F00	chr1
contig-0000576	#E69F00	chr1
contig-0000577	#CC8DB3	chr11
contig-0000578	#CC8DB3	chr11
contig-0000579	#E69F00	chr1
contig-0000580	#338CC2	chr19
contig-0000581	#CC79A7	chr4
contig-0000582	#5699E9	chr9
contig-0000583	#1A7FBA	chr12
contig-0000584	#0072B2	chr5
contig-0000585	#0072B2	chr5
contig-0000586	#0072B2	chr5
contig-0000587	#00A880	chr10
contig-0000588	#CC8DB3	chr11
contig-0000589	#00A880	chr10
contig-0000590	#00A880	chr10
contig-0000591	#00A880	chr10
contig-0000592	#00A880	chr10
contig-0000593	#00A880	chr10
contig-0000594	#00A880	chr10
contig-0000595	#5699E9	chr9
contig-0000596	#CC8DB3	chr11
contig-0000597	#5699E9	chr9
contig-0000598	#5699E9	chr9
contig-0000599	#5699E9	chr9
contig-0000600	#808080	chr21
contig-0000601	#737373	chr14
contig-0000602	#CC8DB3	chr11
contig-0000603	#E69F00	chr1
contig-0000604	#E6C47F	chr22
contig-0000605	#D57533	chr13
contig-0000606	#5699E9	chr9
contig-0000607	#5699E9	chr9
contig-0000608	#D57533	chr13
contig-0000609	#D57533	chr13
contig-0000610	#D58C66	chr20
contig-0000611	#808080	chr21
contig-0000612	#5699E9	chr9
contig-0000613	#5699E9	chr9
contig-0000614	#5699E9	chr9
contig-0000615	#D55E00	chr6
contig-0000616	#D55E00	chr6
contig-0000617	#D55E00	chr6
contig-0000618	#D58C66	chr20
contig-0000619	#E6B847	chr15
contig-0000620	#E6C47F	chr22
contig-0000621	#56B4E9	chr2
contig-0000622	#00A880	chr10
contig-0000623	#00A880	chr10
contig-0000624	#00A880	chr10
contig-0000625	#D57533	chr13
contig-0000626	#D57533	chr13
contig-0000627	#808080	chr21
contig-0000628	#D58C66	chr20
contig-0000629	#808080	chr21
contig-0000630	#808080	chr21
contig-0000631	#808080	chr21
contig-0000632	#808080	chr21
contig-0000633	#808080	chr21
contig-0000634	#5699E9	chr9
contig-0000635	#D55E00	chr6
contig-0000636	#D55E00	chr6
contig-0000637	#D58C66	chr20
contig-0000638	#D55E00	chr6
contig-0000639	#808080	chr21
contig-0000640	#808080	chr21
contig-0000641	#808080	chr21
contig-0000642	#5699E9	chr9
contig-0000643	#E69F00	chr1
contig-0000644	#E69F00	chr1
contig-0000645	#E69F00	chr1
contig-0000646	#D55E00	chr6
contig-0000647	#D58C66	chr20
contig-0000648	#5699E9	chr9
contig-0000649	#5699E9	chr9
contig-0000650	#737373	chr14
contig-0000651	#737373	chr14
contig-0000652	#737373	chr14
contig-0000653	#737373	chr14
contig-0000654	#737373	chr14
contig-0000655	#567DE9	chr16
contig-0000656	#737373	chr14
contig-0000657	#737373	chr14
contig-0000658	#E6C47F	chr22
contig-0000659	#CC8DB3	chr11
contig-0000660	#737373	chr14
contig-0000661	#737373	chr14
contig-0000662	#737373	chr14
contig-0000664	#567DE9	chr16
contig-0000665	#009E73	chr3
contig-0000666	#009E73	chr3
contig-0000667	#009E73	chr3
contig-0000668	#CC8DB3	chr11
contig-0000669	#808080	chr21
contig-0000670	#808080	chr21
contig-0000671	#5699E9	chr9
contig-0000672	#567DE9	chr16
contig-0000675	#E69F00	chr1
contig-0000676	#E69F00	chr1
contig-0000677	#E69F00	chr1
contig-0000678	#E69F00	chr1
contig-0000679	#E69F00	chr1
contig-0000680	#D57533	chr13
contig-0000681	#D57533	chr13
contig-0000682	#567DE9	chr16
contig-0000683	#808080	chr21
contig-0000684	#E6B847	chr15
contig-0000685	#D57533	chr13
contig-0000686	#E6B847	chr15
contig-0000687	#808080	chr21
contig-0000688	#D57533	chr13
contig-0000689	#D57533	chr13
contig-0000690	#567DE9	chr16
contig-0000691	#D57533	chr13
contig-0000692	#567DE9	chr16
contig-0000693	#D57533	chr13
contig-0000694	#D57533	chr13
contig-0000696	#00A880	chr10
contig-0000697	#00A880	chr10
contig-0000698	#00A880	chr10
contig-0000699	#666666	chr7
contig-0000700	#1A7FBA	chr12
contig-0000701	#CCA0BF	chr18
contig-0000702	#56B4E9	chr2
contig-0000703	#56B4E9	chr2
contig-0000704	#56B4E9	chr2
contig-0000705	#338CC2	chr19
contig-0000706	#338CC2	chr19
contig-0000707	#D57533	chr13
contig-0000708	#D57533	chr13
contig-0000709	#D57533	chr13
contig-0000710	#666666	chr7
contig-0000711	#666666	chr7
contig-0000712	#1A7FBA	chr12
contig-0000713	#1A7FBA	chr12
contig-0000714	#1A7FBA	chr12
contig-0000715	#D57533	chr13
contig-0000717	#E6C47F	chr22
contig-0000718	#666666	chr7
contig-0000719	#D57533	chr13
contig-0000720	#56B4E9	chr2
contig-0000721	#D57533	chr13
contig-0000722	#CC79A7	chr4
contig-0000723	#CC79A7	chr4
contig-0000724	#CC79A7	chr4
contig-0000725	#E69F00	chr1
contig-0000726	#E69F00	chr1
contig-0000727	#666666	chr7
contig-0000728	#E69F00	chr1
contig-0000729	#E69F00	chr1
contig-0000730	#E69F00	chr1
contig-0000731	#D57533	chr13
contig-0000732	#00B28C	chr17
contig-0000733	#00B28C	chr17
contig-0000734	#00B28C	chr17
contig-0000735	#00B28C	chr17
contig-0000736	#666666	chr7
contig-0000737	#00B28C	chr17
contig-0000738	#666666	chr7
contig-0000739	#D58C66	chr20
contig-0000740	#D58C66	chr20
contig-0000741	#D58C66	chr20
contig-0000742	#00A880	chr10
contig-0000743	#1A7FBA	chr12
contig-0000744	#009E73	chr3
contig-0000745	#00B28C	chr17
contig-0000746	#00B28C	chr17
contig-0000747	#00B28C	chr17
contig-0000749	#567DE9	chr16
contig-0000750	#009E73	chr3
contig-0000751	#E69F00	chr1
contig-0000752	#E69F00	chr1
contig-0000753	#E69F00	chr1
contig-0000754	#CC8DB3	chr11
contig-0000755	#CC8DB3	chr11
contig-0000756	#CC8DB3	chr11
contig-0000757	#D55E00	chr6
contig-0000758	#56B4E9	chr2
contig-0000759	#5699E9	chr9
contig-0000760	#5699E9	chr9
contig-0000761	#5699E9	chr9
contig-0000762	#D57533	chr13
contig-0000763	#56B4E9	chr2
contig-0000764	#D57533	chr13
contig-0000765	#00A880	chr10
contig-0000766	#0072B2	chr5
contig-0000767	#56B4E9	chr2
contig-0000768	#E6C47F	chr22
contig-0000769	#E6C47F	chr22
contig-0000770	#E6C47F	chr22
contig-0000771	#56B4E9	chr2
contig-0000772	#D57533	chr13
contig-0000773	#009E73	chr3
contig-0000774	#009E73	chr3
contig-0000775	#009E73	chr3
contig-0000776	#E69F00	chr1
contig-0000777	#E69F00	chr1
contig-0000778	#E69F00	chr1
contig-0000779	#009E73	chr3
contig-0000780	#009E73	chr3
contig-0000781	#009E73	chr3
contig-0000782	#56B4E9	chr2
contig-0000783	#D55E00	chr6
contig-0000784	#00B28C	chr17
contig-0000785	#0072B2	chr5
contig-0000787	#009E73	chr3
contig-0000788	#CC79A7	chr4
contig-0000789	#D57533	chr13
contig-0000790	#00B28C	chr17
contig-0000791	#5699E9	chr9
contig-0000792	#56B4E9	chr2
contig-0000793	#5699E9	chr9
contig-0000794	#00B28C	chr17
contig-0000795	#00B28C	chr17
contig-0000796	#00B28C	chr17
contig-0000797	#00B28C	chr17
contig-0000798	#00B28C	chr17
contig-0000799	#1A7FBA	chr12
contig-0000800	#737373	chr14
contig-0000801	#737373	chr14
contig-0000802	#56B4E9	chr2
contig-0000803	#567DE9	chr16
contig-0000804	#56B4E9	chr2
contig-0000805	#56B4E9	chr2
contig-0000806	#56B4E9	chr2
contig-0000807	#338CC2	chr19
contig-0000808	#338CC2	chr19
contig-0000809	#338CC2	chr19
contig-0000810	#808080	chr21
contig-0000811	#666666	chr7
contig-0000812	#808080	chr21
contig-0000813	#D57533	chr13
contig-0000814	#D57533	chr13
contig-0000815	#E6C47F	chr22
contig-0000816	#D57533	chr13
contig-0000817	#808080	chr21
contig-0000818	#808080	chr21
contig-0000819	#808080	chr21
contig-0000820	#666666	chr7
contig-0000821	#E6C47F	chr22
contig-0000822	#808080	chr21
contig-0000823	#808080	chr21
contig-0000824	#808080	chr21
contig-0000825	#808080	chr21
contig-0000826	#808080	chr21
contig-0000827	#666666	chr7
contig-0000828	#808080	chr21
contig-0000829	#808080	chr21
contig-0000830	#808080	chr21
contig-0000831	#E6C47F	chr22
