#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr11	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	230489	158738	4571	0	1	158738	158738.0	158738	158738	158738	135032245	135032245.0	135032245	135032245	135032245	163309	126416	122502	0.972010115792761	0.9690387292747753	135032245
syndip	chr10	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	233178	168816	540	0	1	168816	168816.0	168816	168816	168816	134658105	134658105.0	134658105	134658105	134658105	169356	129684	129515	0.9968114504357685	0.9986968323000525	134658105
syndip	chr12	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	227396	164550	627	0	1	164550	164550.0	164550	164550	164550	133321411	133321411.0	133321411	133321411	133321411	165177	124945	124742	0.9962040719954958	0.9983752851254551	133321411
syndip	chr13	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	171432	121759	312	0	1	121759	121759.0	121759	121759	121759	113553912	113553912.0	113553912	113553912	113553912	122071	94697	94609	0.9974441103947702	0.9990707202973695	113553912
syndip	chr14	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	162050	115593	4696	0	1	115593	115593.0	115593	115593	115593	101154798	101154798.0	101154798	101154798	101154798	120289	91873	87931	0.9609606863470476	0.957092943519859	101154798
syndip	chr15	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	197541	151540	3143	0	1	151540	151540.0	151540	151540	151540	99743104	99743104.0	99743104	99743104	99743104	154683	124589	122026	0.9796810250641634	0.9794283604491568	99743104
syndip	chr16	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	184005	131630	5120	0	1	131630	131630.0	131630	131630	131630	96326112	96326112.0	96326112	96326112	96326112	136750	107656	103339	0.9625594149908593	0.9599000520175374	96326112
syndip	chr17	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	164203	120478	561	0	1	120478	120478.0	120478	120478	120478	84227656	84227656.0	84227656	84227656	84227656	121039	91180	90996	0.9953651302472757	0.9979820135994736	84227656
syndip	chr18	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	135971	100771	752	0	1	100771	100771.0	100771	100771	100771	80375733	80375733.0	80375733	80375733	80375733	101523	80121	79773	0.9925928114811422	0.9956565694387239	80375733
syndip	chr20	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	131100	98697	1028	0	1	98697	98697.0	98697	98697	98697	66197408	66197408.0	66197408	66197408	66197408	99725	79801	79011	0.9896916520431186	0.9901003746820215	66197408
syndip	chr19	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	111341	82845	740	0	1	82845	82845.0	82845	82845	82845	61702043	61702043.0	61702043	61702043	61702043	83585	59504	59081	0.9911467368546988	0.9928912342027427	61702043
syndip	chr22	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	153774	117378	12893	0	1	117378	117378.0	117378	117378	117378	50379297	50379297.0	50379297	50379297	50379297	130271	112688	100395	0.901029392573942	0.8909111884140282	50379297
syndip	chr21	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	76340	57216	703	0	1	57216	57216.0	57216	57216	57216	45083122	45083122.0	45083122	45083122	45083122	57919	45848	45341	0.9878623595020632	0.9889417204676322	45083122
syndip	ALL	assembly/variants/TUE_01/phased_gfase/small_variants.dip.vcf.gz	4975856	3580111	58947	0	23	158738	155657.0	2182	264680	3580111	133321411	126062416.13043478	1360943	248316685	2899435571	3639058	2822835	2775900	0.9838015772213579	0.9833730983213684	150609619
