contig	color	chromosome
haplotype1-0000055	#567DE9	chr16
haplotype1-0000056	#E6AB23	chr8
haplotype1-0000057	#E6AB23	chr8
haplotype1-0000058	#D55E00	chr6
haplotype1-0000059	#5699E9	chr9
haplotype1-0000060	#D55E00	chr6
haplotype1-0000061	#E6AB23	chr8
haplotype1-0000062	#00A880	chr10
haplotype1-0000063	#666666	chr7
haplotype1-0000064	#E6B847	chr15
haplotype1-0000065	#E69F00	chr1
haplotype1-0000066	#567DE9	chr16
haplotype1-0000067	#9467BD	chrX
haplotype1-0000068	#338CC2	chr19
haplotype1-0000069	#E69F00	chr1
haplotype1-0000070	#9467BD	chrX
haplotype1-0000071	#0072B2	chr5
haplotype1-0000072	#CC79A7	chr4
haplotype1-0000073	#9467BD	chrX
haplotype1-0000074	#D55E00	chr6
haplotype1-0000075	#9467BD	chrX
haplotype1-0000076	#9467BD	chrX
haplotype1-0000077	#56B4E9	chr2
haplotype1-0000078	#9467BD	chrX
haplotype1-0000079	#9467BD	chrX
haplotype1-0000080	#E6AB23	chr8
haplotype1-0000081	#E6AB23	chr8
haplotype1-0000082	#9467BD	chrX
haplotype1-0000083	#D55E00	chr6
haplotype1-0000084	#9467BD	chrX
haplotype1-0000085	#0072B2	chr5
haplotype1-0000086	#0072B2	chr5
haplotype1-0000087	#5699E9	chr9
haplotype1-0000088	#009E73	chr3
haplotype1-0000089	#808080	chr21
haplotype1-0000090	#808080	chr21
haplotype1-0000091	#CC8DB3	chr11
haplotype1-0000092	#5699E9	chr9
haplotype1-0000093	#5699E9	chr9
haplotype1-0000094	#5699E9	chr9
haplotype1-0000095	#5699E9	chr9
haplotype1-0000096	#5699E9	chr9
haplotype1-0000097	#E6B847	chr15
haplotype1-0000098	#CC8DB3	chr11
haplotype1-0000099	#E6B847	chr15
haplotype1-0000100	#E6C47F	chr22
haplotype1-0000101	#5699E9	chr9
haplotype1-0000102	#5699E9	chr9
haplotype1-0000103	#E6AB23	chr8
haplotype1-0000104	#E6AB23	chr8
haplotype1-0000105	#E69F00	chr1
haplotype1-0000106	#E69F00	chr1
haplotype1-0000107	#737373	chr14
haplotype1-0000108	#E6AB23	chr8
haplotype1-0000109	#0072B2	chr5
haplotype1-0000110	#9467BD	chrX
haplotype1-0000111	#CC8DB3	chr11
haplotype1-0000112	#009E73	chr3
haplotype1-0000113	#56B4E9	chr2
haplotype1-0000114	#56B4E9	chr2
haplotype1-0000115	#0072B2	chr5
haplotype1-0000116	#CC79A7	chr4
haplotype1-0000117	#D55E00	chr6
haplotype1-0000118	#D55E00	chr6
haplotype1-0000119	#666666	chr7
haplotype1-0000120	#0072B2	chr5
haplotype1-0000121	#666666	chr7
haplotype1-0000122	#666666	chr7
haplotype1-0000123	#E6B847	chr15
haplotype1-0000124	#9467BD	chrX
haplotype1-0000125	#9467BD	chrX
haplotype1-0000126	#0072B2	chr5
haplotype1-0000127	#00B28C	chr17
haplotype1-0000128	#E6B847	chr15
haplotype1-0000129	#00B28C	chr17
haplotype1-0000130	#E6B847	chr15
haplotype1-0000131	#E6B847	chr15
haplotype1-0000132	#00B28C	chr17
haplotype1-0000133	#808080	chr21
haplotype1-0000134	#0072B2	chr5
haplotype1-0000135	#CC79A7	chr4
haplotype1-0000136	#E69F00	chr1
haplotype1-0000137	#E69F00	chr1
haplotype1-0000138	#CC8DB3	chr11
haplotype1-0000139	#CC8DB3	chr11
haplotype1-0000140	#D57533	chr13
haplotype1-0000141	#CC79A7	chr4
haplotype1-0000142	#CC79A7	chr4
haplotype1-0000143	#009E73	chr3
haplotype1-0000144	#666666	chr7
haplotype1-0000145	#567DE9	chr16
haplotype1-0000146	#5699E9	chr9
haplotype1-0000147	#E69F00	chr1
haplotype1-0000148	#5699E9	chr9
haplotype1-0000149	#E6AB23	chr8
haplotype1-0000150	#E6AB23	chr8
haplotype1-0000151	#0072B2	chr5
haplotype1-0000152	#0072B2	chr5
haplotype1-0000153	#0072B2	chr5
haplotype1-0000154	#E6B847	chr15
haplotype1-0000155	#E69F00	chr1
haplotype1-0000156	#E69F00	chr1
haplotype1-0000157	#E6B847	chr15
haplotype1-0000158	#00B28C	chr17
haplotype1-0000159	#00B28C	chr17
haplotype1-0000160	#1A7FBA	chr12
haplotype1-0000161	#808080	chr21
haplotype1-0000162	#808080	chr21
haplotype1-0000163	#808080	chr21
haplotype1-0000164	#E6B847	chr15
haplotype1-0000165	#00B28C	chr17
haplotype1-0000166	#009E73	chr3
haplotype1-0000167	#56B4E9	chr2
haplotype1-0000168	#56B4E9	chr2
haplotype1-0000169	#56B4E9	chr2
haplotype1-0000170	#9467BD	chrX
haplotype1-0000171	#56B4E9	chr2
haplotype1-0000172	#E6B847	chr15
haplotype1-0000173	#E6B847	chr15
haplotype1-0000174	#E6B847	chr15
haplotype1-0000175	#E6B847	chr15
haplotype1-0000176	#00B28C	chr17
haplotype1-0000177	#E6B847	chr15
haplotype1-0000178	#E6AB23	chr8
haplotype1-0000179	#5699E9	chr9
haplotype1-0000180	#E69F00	chr1
haplotype1-0000181	#CC79A7	chr4
haplotype1-0000182	#CC79A7	chr4
haplotype1-0000183	#E69F00	chr1
haplotype1-0000184	#1A7FBA	chr12
haplotype1-0000185	#567DE9	chr16
haplotype1-0000186	#E69F00	chr1
haplotype1-0000187	#E69F00	chr1
haplotype1-0000188	#56B4E9	chr2
haplotype1-0000189	#56B4E9	chr2
haplotype1-0000190	#56B4E9	chr2
haplotype1-0000191	#56B4E9	chr2
haplotype1-0000192	#56B4E9	chr2
haplotype1-0000193	#737373	chr14
haplotype1-0000194	#9467BD	chrX
haplotype1-0000195	#9467BD	chrX
haplotype1-0000196	#CC79A7	chr4
haplotype1-0000197	#CC79A7	chr4
haplotype1-0000198	#CC79A7	chr4
haplotype1-0000199	#CC79A7	chr4
haplotype1-0000200	#E69F00	chr1
haplotype1-0000201	#5699E9	chr9
haplotype1-0000202	#338CC2	chr19
haplotype1-0000203	#567DE9	chr16
haplotype1-0000204	#CC79A7	chr4
haplotype1-0000205	#D57533	chr13
haplotype1-0000206	#00B28C	chr17
haplotype1-0000207	#E69F00	chr1
haplotype1-0000208	#E6B847	chr15
haplotype1-0000209	#D55E00	chr6
haplotype1-0000210	#E69F00	chr1
haplotype1-0000211	#E6B847	chr15
haplotype1-0000212	#E6B847	chr15
haplotype1-0000213	#0072B2	chr5
haplotype1-0000214	#0072B2	chr5
haplotype1-0000215	#E6B847	chr15
haplotype1-0000216	#0072B2	chr5
haplotype1-0000217	#E6AB23	chr8
haplotype1-0000218	#737373	chr14
haplotype1-0000219	#56B4E9	chr2
haplotype1-0000220	#E69F00	chr1
haplotype1-0000221	#9467BD	chrX
haplotype1-0000222	#666666	chr7
haplotype1-0000223	#567DE9	chr16
haplotype1-0000224	#E6B847	chr15
haplotype1-0000225	#E6B847	chr15
haplotype1-0000226	#9467BD	chrX
haplotype1-0000227	#CC79A7	chr4
haplotype1-0000228	#CC79A7	chr4
haplotype1-0000229	#CC79A7	chr4
haplotype1-0000230	#9467BD	chrX
haplotype1-0000231	#5699E9	chr9
haplotype1-0000232	#5699E9	chr9
haplotype1-0000233	#CC79A7	chr4
haplotype1-0000234	#1A7FBA	chr12
haplotype1-0000235	#567DE9	chr16
haplotype1-0000236	#00B28C	chr17
haplotype1-0000237	#E6AB23	chr8
haplotype1-0000238	#5699E9	chr9
haplotype1-0000239	#5699E9	chr9
haplotype1-0000240	#56B4E9	chr2
haplotype1-0000241	#00A880	chr10
haplotype1-0000242	#5699E9	chr9
haplotype1-0000243	#567DE9	chr16
haplotype1-0000244	#009E73	chr3
haplotype1-0000245	#D55E00	chr6
haplotype1-0000246	#9467BD	chrX
haplotype1-0000247	#CC8DB3	chr11
haplotype1-0000248	#CC8DB3	chr11
haplotype1-0000249	#567DE9	chr16
haplotype1-0000250	#567DE9	chr16
haplotype1-0000251	#567DE9	chr16
haplotype1-0000252	#CC8DB3	chr11
haplotype1-0000253	#737373	chr14
haplotype1-0000254	#5699E9	chr9
haplotype1-0000255	#D55E00	chr6
haplotype1-0000256	#737373	chr14
haplotype1-0000257	#808080	chr21
haplotype1-0000258	#00B28C	chr17
haplotype1-0000259	#E69F00	chr1
haplotype1-0000260	#E69F00	chr1
haplotype1-0000261	#00B28C	chr17
haplotype1-0000262	#00B28C	chr17
haplotype1-0000263	#00B28C	chr17
haplotype1-0000264	#00B28C	chr17
haplotype1-0000265	#00B28C	chr17
haplotype1-0000266	#00B28C	chr17
haplotype1-0000267	#D55E00	chr6
haplotype1-0000268	#808080	chr21
haplotype1-0000269	#808080	chr21
haplotype1-0000270	#9467BD	chrX
haplotype1-0000271	#9467BD	chrX
haplotype1-0000272	#808080	chr21
haplotype1-0000273	#CC79A7	chr4
haplotype1-0000274	#CC79A7	chr4
haplotype1-0000275	#CC79A7	chr4
haplotype1-0000276	#CC79A7	chr4
haplotype1-0000277	#CC8DB3	chr11
haplotype1-0000278	#9467BD	chrX
haplotype1-0000279	#567DE9	chr16
haplotype1-0000280	#D57533	chr13
haplotype1-0000281	#D57533	chr13
haplotype1-0000282	#D55E00	chr6
haplotype1-0000283	#D55E00	chr6
haplotype1-0000284	#E6C47F	chr22
haplotype1-0000285	#00B28C	chr17
haplotype1-0000286	#00B28C	chr17
haplotype1-0000287	#00B28C	chr17
haplotype1-0000288	#9467BD	chrX
haplotype1-0000289	#E69F00	chr1
haplotype1-0000290	#E69F00	chr1
haplotype1-0000291	#00B28C	chr17
haplotype1-0000292	#00B28C	chr17
haplotype1-0000293	#00B28C	chr17
haplotype1-0000294	#00B28C	chr17
haplotype1-0000295	#00B28C	chr17
haplotype1-0000296	#00B28C	chr17
haplotype1-0000297	#567DE9	chr16
haplotype1-0000298	#E69F00	chr1
haplotype1-0000299	#00B28C	chr17
haplotype1-0000300	#00B28C	chr17
haplotype1-0000301	#56B4E9	chr2
haplotype1-0000302	#56B4E9	chr2
haplotype1-0000303	#56B4E9	chr2
haplotype1-0000304	#9467BD	chrX
haplotype1-0000305	#E6B847	chr15
haplotype1-0000306	#E6B847	chr15
haplotype1-0000307	#D57533	chr13
haplotype1-0000308	#E69F00	chr1
haplotype1-0000309	#00B28C	chr17
haplotype1-0000310	#E69F00	chr1
haplotype1-0000311	#E69F00	chr1
haplotype1-0000312	#E69F00	chr1
haplotype1-0000313	#E69F00	chr1
haplotype1-0000314	#0072B2	chr5
haplotype1-0000315	#0072B2	chr5
haplotype1-0000316	#0072B2	chr5
haplotype1-0000317	#9467BD	chrX
haplotype1-0000318	#E6C47F	chr22
haplotype1-0000319	#0072B2	chr5
haplotype1-0000320	#0072B2	chr5
haplotype1-0000321	#0072B2	chr5
haplotype1-0000322	#0072B2	chr5
haplotype1-0000323	#0072B2	chr5
haplotype1-0000324	#00B28C	chr17
haplotype1-0000325	#E6C47F	chr22
haplotype1-0000326	#CC8DB3	chr11
haplotype1-0000327	#CC8DB3	chr11
haplotype1-0000328	#CC8DB3	chr11
haplotype1-0000329	#009E73	chr3
haplotype1-0000330	#56B4E9	chr2
haplotype1-0000331	#56B4E9	chr2
haplotype1-0000332	#CC8DB3	chr11
haplotype1-0000333	#E6C47F	chr22
haplotype1-0000334	#E6B847	chr15
haplotype1-0000335	#E6B847	chr15
haplotype1-0000336	#E6B847	chr15
haplotype1-0000337	#00B28C	chr17
haplotype1-0000338	#E69F00	chr1
haplotype1-0000339	#CC79A7	chr4
haplotype1-0000340	#CC79A7	chr4
haplotype1-0000341	#CC79A7	chr4
haplotype1-0000342	#5699E9	chr9
haplotype1-0000343	#00B28C	chr17
haplotype1-0000344	#00B28C	chr17
haplotype1-0000345	#00B28C	chr17
haplotype1-0000346	#00B28C	chr17
haplotype1-0000347	#5699E9	chr9
haplotype1-0000348	#5699E9	chr9
haplotype1-0000349	#00B28C	chr17
haplotype1-0000350	#00B28C	chr17
haplotype1-0000351	#00B28C	chr17
haplotype1-0000352	#00B28C	chr17
haplotype1-0000353	#00B28C	chr17
haplotype1-0000354	#00B28C	chr17
haplotype1-0000355	#5699E9	chr9
haplotype1-0000356	#00B28C	chr17
haplotype1-0000357	#E6B847	chr15
haplotype1-0000358	#E6B847	chr15
haplotype1-0000359	#00B28C	chr17
haplotype1-0000360	#00B28C	chr17
haplotype1-0000361	#00B28C	chr17
haplotype1-0000362	#00B28C	chr17
haplotype1-0000363	#CC79A7	chr4
haplotype1-0000364	#E6B847	chr15
haplotype1-0000365	#0072B2	chr5
haplotype1-0000366	#0072B2	chr5
haplotype1-0000367	#00B28C	chr17
haplotype1-0000368	#00B28C	chr17
haplotype1-0000369	#E6AB23	chr8
haplotype1-0000370	#D55E00	chr6
haplotype1-0000371	#9467BD	chrX
haplotype1-0000372	#00B28C	chr17
haplotype1-0000373	#CC79A7	chr4
haplotype1-0000374	#CC79A7	chr4
haplotype1-0000375	#9467BD	chrX
haplotype1-0000376	#9467BD	chrX
haplotype1-0000377	#009E73	chr3
haplotype1-0000378	#00B28C	chr17
haplotype1-0000379	#00B28C	chr17
haplotype1-0000380	#00B28C	chr17
haplotype1-0000381	#CC8DB3	chr11
haplotype1-0000382	#567DE9	chr16
haplotype1-0000383	#5699E9	chr9
haplotype1-0000384	#D55E00	chr6
haplotype1-0000385	#E6AB23	chr8
haplotype1-0000386	#00A880	chr10
haplotype1-0000387	#E6B847	chr15
haplotype1-0000388	#E6B847	chr15
haplotype1-0000389	#9467BD	chrX
haplotype1-0000390	#5699E9	chr9
haplotype1-0000391	#5699E9	chr9
haplotype1-0000392	#5699E9	chr9
haplotype1-0000393	#5699E9	chr9
haplotype1-0000394	#567DE9	chr16
haplotype1-0000395	#5699E9	chr9
haplotype1-0000396	#5699E9	chr9
haplotype1-0000397	#E6C47F	chr22
haplotype1-0000398	#CC79A7	chr4
haplotype1-0000399	#5699E9	chr9
haplotype1-0000400	#5699E9	chr9
haplotype1-0000401	#1A7FBA	chr12
haplotype1-0000402	#E6B847	chr15
haplotype1-0000403	#CC79A7	chr4
haplotype1-0000404	#00B28C	chr17
haplotype1-0000405	#9467BD	chrX
haplotype1-0000406	#9467BD	chrX
haplotype1-0000407	#567DE9	chr16
haplotype1-0000408	#808080	chr21
haplotype1-0000409	#1A7FBA	chr12
haplotype1-0000410	#E69F00	chr1
haplotype2-0000411	#D58C66	chr20
haplotype2-0000412	#1A7FBA	chr12
haplotype2-0000413	#E6AB23	chr8
haplotype2-0000414	#808080	chr21
haplotype2-0000415	#737373	chr14
haplotype2-0000416	#737373	chr14
haplotype2-0000417	#E6B847	chr15
haplotype2-0000418	#E6B847	chr15
haplotype2-0000419	#0072B2	chr5
haplotype2-0000420	#00A880	chr10
haplotype2-0000421	#E6C47F	chr22
haplotype2-0000422	#D57533	chr13
haplotype2-0000423	#567DE9	chr16
haplotype2-0000424	#567DE9	chr16
haplotype2-0000425	#737373	chr14
haplotype2-0000426	#338CC2	chr19
haplotype2-0000427	#567DE9	chr16
haplotype2-0000428	#567DE9	chr16
haplotype2-0000429	#CC79A7	chr4
haplotype2-0000430	#1A7FBA	chr12
haplotype2-0000431	#56B4E9	chr2
haplotype2-0000432	#E6B847	chr15
haplotype2-0000433	#D55E00	chr6
haplotype2-0000434	#CC8DB3	chr11
haplotype2-0000435	#567DE9	chr16
haplotype2-0000436	#E6C47F	chr22
haplotype2-0000437	#567DE9	chr16
haplotype2-0000438	#567DE9	chr16
haplotype2-0000439	#CCA0BF	chr18
haplotype2-0000440	#567DE9	chr16
haplotype2-0000441	#808080	chr21
haplotype2-0000442	#5699E9	chr9
haplotype2-0000443	#5699E9	chr9
haplotype2-0000444	#56B4E9	chr2
haplotype2-0000445	#E69F00	chr1
haplotype2-0000446	#E6C47F	chr22
haplotype2-0000447	#D55E00	chr6
haplotype2-0000448	#567DE9	chr16
haplotype2-0000449	#E6B847	chr15
haplotype2-0000450	#E6C47F	chr22
haplotype2-0000451	#E6B847	chr15
haplotype2-0000452	#666666	chr7
haplotype2-0000453	#9467BD	chrX
haplotype2-0000454	#737373	chr14
haplotype2-0000455	#E6C47F	chr22
haplotype2-0000456	#E6AB23	chr8
haplotype2-0000457	#E6B847	chr15
haplotype2-0000458	#737373	chr14
haplotype2-0000459	#00B28C	chr17
haplotype2-0000460	#E6B847	chr15
haplotype2-0000461	#D57533	chr13
haplotype2-0000462	#D55E00	chr6
haplotype2-0000463	#E69F00	chr1
haplotype2-0000464	#009E73	chr3
haplotype2-0000465	#D57533	chr13
haplotype2-0000466	#666666	chr7
haplotype2-0000467	#E6B847	chr15
haplotype2-0000468	#E6B847	chr15
haplotype2-0000469	#56B4E9	chr2
haplotype2-0000470	#0072B2	chr5
haplotype2-0000471	#009E73	chr3
haplotype2-0000472	#009E73	chr3
haplotype2-0000473	#009E73	chr3
haplotype2-0000474	#567DE9	chr16
haplotype2-0000475	#E6AB23	chr8
haplotype2-0000476	#E6AB23	chr8
haplotype2-0000477	#E6B847	chr15
haplotype2-0000478	#E6B847	chr15
haplotype2-0000479	#5699E9	chr9
haplotype2-0000480	#56B4E9	chr2
haplotype2-0000481	#00B28C	chr17
haplotype2-0000482	#009E73	chr3
haplotype2-0000483	#E6C47F	chr22
haplotype2-0000484	#009E73	chr3
haplotype2-0000485	#338CC2	chr19
haplotype2-0000486	#338CC2	chr19
haplotype2-0000487	#E6C47F	chr22
haplotype2-0000488	#D57533	chr13
haplotype2-0000489	#E6B847	chr15
haplotype2-0000490	#E6C47F	chr22
haplotype2-0000491	#E6C47F	chr22
haplotype2-0000492	#737373	chr14
haplotype2-0000493	#E6B847	chr15
haplotype2-0000494	#D55E00	chr6
haplotype2-0000495	#CC79A7	chr4
haplotype2-0000496	#737373	chr14
haplotype2-0000497	#9467BD	chrX
haplotype2-0000498	#CC8DB3	chr11
haplotype2-0000499	#E6B847	chr15
haplotype2-0000500	#5699E9	chr9
haplotype2-0000501	#5699E9	chr9
haplotype2-0000502	#567DE9	chr16
haplotype2-0000503	#D55E00	chr6
haplotype2-0000504	#009E73	chr3
haplotype2-0000505	#737373	chr14
haplotype2-0000506	#009E73	chr3
haplotype2-0000507	#E6B847	chr15
haplotype2-0000508	#E6AB23	chr8
haplotype2-0000509	#9467BD	chrX
haplotype2-0000510	#E6AB23	chr8
haplotype2-0000511	#E69F00	chr1
haplotype2-0000512	#E6C47F	chr22
haplotype2-0000513	#E6B847	chr15
haplotype2-0000514	#338CC2	chr19
haplotype2-0000515	#338CC2	chr19
haplotype2-0000516	#E69F00	chr1
haplotype2-0000517	#56B4E9	chr2
haplotype2-0000518	#E69F00	chr1
haplotype2-0000519	#E6C47F	chr22
haplotype2-0000520	#E6C47F	chr22
haplotype2-0000521	#E6C47F	chr22
haplotype2-0000522	#E6AB23	chr8
haplotype2-0000523	#E6AB23	chr8
haplotype2-0000524	#E6AB23	chr8
haplotype2-0000525	#0072B2	chr5
haplotype2-0000526	#D57533	chr13
haplotype2-0000527	#9467BD	chrX
haplotype2-0000528	#567DE9	chr16
haplotype2-0000529	#56B4E9	chr2
haplotype2-0000530	#56B4E9	chr2
haplotype2-0000531	#E6B847	chr15
haplotype2-0000532	#E6B847	chr15
haplotype2-0000533	#E6B847	chr15
haplotype2-0000534	#E6B847	chr15
haplotype2-0000535	#E6B847	chr15
haplotype2-0000536	#666666	chr7
haplotype2-0000537	#9467BD	chrX
haplotype2-0000538	#E69F00	chr1
haplotype2-0000539	#E6C47F	chr22
haplotype2-0000540	#0072B2	chr5
haplotype2-0000541	#56B4E9	chr2
haplotype2-0000542	#567DE9	chr16
haplotype2-0000543	#737373	chr14
haplotype2-0000544	#56B4E9	chr2
haplotype2-0000545	#E6B847	chr15
haplotype2-0000546	#56B4E9	chr2
haplotype2-0000547	#56B4E9	chr2
haplotype2-0000548	#E6B847	chr15
haplotype2-0000549	#E6B847	chr15
haplotype2-0000550	#E6B847	chr15
haplotype2-0000551	#E6B847	chr15
haplotype2-0000552	#0072B2	chr5
haplotype2-0000553	#0072B2	chr5
haplotype2-0000554	#0072B2	chr5
haplotype2-0000555	#0072B2	chr5
haplotype2-0000556	#0072B2	chr5
haplotype2-0000557	#0072B2	chr5
haplotype2-0000558	#0072B2	chr5
haplotype2-0000559	#0072B2	chr5
haplotype2-0000560	#0072B2	chr5
haplotype2-0000561	#D57533	chr13
haplotype2-0000562	#5699E9	chr9
haplotype2-0000563	#5699E9	chr9
haplotype2-0000564	#5699E9	chr9
haplotype2-0000565	#E6AB23	chr8
haplotype2-0000566	#567DE9	chr16
haplotype2-0000567	#5699E9	chr9
haplotype2-0000568	#5699E9	chr9
haplotype2-0000569	#00A880	chr10
haplotype2-0000570	#1A7FBA	chr12
haplotype2-0000571	#CC8DB3	chr11
haplotype2-0000572	#338CC2	chr19
haplotype2-0000573	#338CC2	chr19
haplotype2-0000574	#D55E00	chr6
haplotype2-0000575	#808080	chr21
haplotype2-0000576	#CCA0BF	chr18
haplotype2-0000577	#CCA0BF	chr18
haplotype2-0000578	#CCA0BF	chr18
haplotype2-0000579	#CCA0BF	chr18
haplotype2-0000580	#CCA0BF	chr18
haplotype2-0000581	#CCA0BF	chr18
haplotype2-0000582	#1A7FBA	chr12
haplotype2-0000583	#E6B847	chr15
haplotype2-0000584	#56B4E9	chr2
haplotype2-0000585	#567DE9	chr16
haplotype2-0000586	#567DE9	chr16
haplotype2-0000587	#D57533	chr13
haplotype2-0000588	#D57533	chr13
haplotype2-0000589	#D57533	chr13
haplotype2-0000590	#1A7FBA	chr12
haplotype2-0000591	#E6C47F	chr22
haplotype2-0000592	#E69F00	chr1
haplotype2-0000593	#9467BD	chrX
haplotype2-0000594	#E6AB23	chr8
haplotype2-0000595	#E69F00	chr1
haplotype2-0000596	#E69F00	chr1
haplotype2-0000597	#E69F00	chr1
haplotype2-0000598	#E69F00	chr1
haplotype2-0000599	#E69F00	chr1
haplotype2-0000600	#009E73	chr3
haplotype2-0000601	#5699E9	chr9
haplotype2-0000602	#E6C47F	chr22
haplotype2-0000603	#9467BD	chrX
haplotype2-0000604	#E69F00	chr1
haplotype2-0000605	#666666	chr7
haplotype2-0000606	#E69F00	chr1
haplotype2-0000607	#808080	chr21
haplotype2-0000608	#E6AB23	chr8
haplotype2-0000609	#E6AB23	chr8
haplotype2-0000610	#E69F00	chr1
haplotype2-0000611	#56B4E9	chr2
haplotype2-0000612	#808080	chr21
haplotype2-0000613	#1A7FBA	chr12
haplotype2-0000614	#CCA0BF	chr18
haplotype2-0000615	#9467BD	chrX
haplotype2-0000616	#9467BD	chrX
haplotype2-0000617	#9467BD	chrX
haplotype2-0000618	#567DE9	chr16
haplotype2-0000619	#567DE9	chr16
haplotype2-0000620	#E6C47F	chr22
haplotype2-0000621	#E6C47F	chr22
haplotype2-0000622	#E6C47F	chr22
haplotype2-0000623	#E6C47F	chr22
haplotype2-0000624	#E6B847	chr15
haplotype2-0000625	#E6B847	chr15
haplotype2-0000626	#E6AB23	chr8
haplotype2-0000627	#E6AB23	chr8
haplotype2-0000628	#E6AB23	chr8
haplotype2-0000629	#338CC2	chr19
haplotype2-0000630	#E69F00	chr1
haplotype2-0000631	#E69F00	chr1
haplotype2-0000632	#E69F00	chr1
haplotype2-0000633	#CC79A7	chr4
haplotype2-0000634	#E69F00	chr1
haplotype2-0000635	#0072B2	chr5
haplotype2-0000636	#E69F00	chr1
haplotype2-0000637	#E69F00	chr1
haplotype2-0000638	#D55E00	chr6
haplotype2-0000639	#009E73	chr3
haplotype2-0000640	#808080	chr21
haplotype2-0000641	#808080	chr21
haplotype2-0000642	#009E73	chr3
haplotype2-0000643	#00B28C	chr17
haplotype2-0000644	#00B28C	chr17
haplotype2-0000645	#00B28C	chr17
haplotype2-0000646	#E6B847	chr15
haplotype2-0000647	#E6C47F	chr22
haplotype2-0000648	#567DE9	chr16
haplotype2-0000649	#567DE9	chr16
haplotype2-0000650	#567DE9	chr16
haplotype2-0000651	#567DE9	chr16
haplotype2-0000652	#567DE9	chr16
haplotype2-0000653	#567DE9	chr16
haplotype2-0000654	#0072B2	chr5
haplotype2-0000655	#0072B2	chr5
haplotype2-0000656	#9467BD	chrX
haplotype2-0000657	#E6AB23	chr8
haplotype2-0000658	#1A7FBA	chr12
haplotype2-0000659	#567DE9	chr16
haplotype2-0000660	#E69F00	chr1
haplotype2-0000661	#E69F00	chr1
haplotype2-0000662	#E69F00	chr1
haplotype2-0000663	#CCA0BF	chr18
haplotype2-0000664	#E69F00	chr1
haplotype2-0000665	#1A7FBA	chr12
haplotype2-0000666	#1A7FBA	chr12
haplotype2-0000667	#E69F00	chr1
haplotype2-0000668	#E69F00	chr1
haplotype2-0000669	#0072B2	chr5
haplotype2-0000670	#E6C47F	chr22
haplotype2-0000671	#E6AB23	chr8
haplotype2-0000672	#737373	chr14
haplotype2-0000673	#567DE9	chr16
haplotype2-0000674	#567DE9	chr16
haplotype2-0000675	#567DE9	chr16
haplotype2-0000676	#567DE9	chr16
haplotype2-0000677	#567DE9	chr16
haplotype2-0000678	#567DE9	chr16
haplotype2-0000679	#E6C47F	chr22
haplotype2-0000680	#E6AB23	chr8
haplotype2-0000681	#567DE9	chr16
haplotype2-0000682	#E69F00	chr1
haplotype2-0000683	#CC79A7	chr4
haplotype2-0000684	#567DE9	chr16
haplotype2-0000685	#E69F00	chr1
haplotype2-0000686	#E6C47F	chr22
haplotype2-0000687	#567DE9	chr16
haplotype2-0000688	#00B28C	chr17
haplotype2-0000689	#E69F00	chr1
haplotype2-0000690	#D55E00	chr6
haplotype2-0000691	#CC79A7	chr4
haplotype2-0000692	#737373	chr14
haplotype2-0000693	#E69F00	chr1
haplotype2-0000694	#D57533	chr13
