#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
syndip	chr11	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	284074	184591	206	0	1	184591	184591.0	184591	184591	184591	135122791	135122791.0	135122791	135122791	135122791	184797	161272	161073	0.9988852632889063	0.998766059824396	135122791
syndip	chr10	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	224734	153091	77	0	1	153091	153091.0	153091	153091	153091	134720603	134720603.0	134720603	134720603	134720603	153168	127156	127088	0.9994972840279954	0.9994652238195603	134720603
syndip	chr12	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	204531	140536	298	0	1	140536	140536.0	140536	140536	140536	133319424	133319424.0	133319424	133319424	133319424	140834	115992	115722	0.9978840336850476	0.9976722532588455	133319424
syndip	chr13	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	177140	118445	2255	0	1	118445	118445.0	118445	118445	118445	112588539	112588539.0	112588539	112588539	112588539	120700	100823	98932	0.9813173156586579	0.9812443589260387	112588539
syndip	chr14	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	225637	160604	11580	0	1	160604	160604.0	160604	160604	160604	101157681	101157681.0	101157681	101157681	101157681	172184	150255	139492	0.9327463643544116	0.9283684403181258	101157681
syndip	chr15	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	200747	130944	21626	0	1	130944	130944.0	130944	130944	130944	99745541	99745541.0	99745541	99745541	99745541	152570	130634	111271	0.858255227108868	0.8517767196901266	99745541
syndip	chr16	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	196794	134904	9551	0	1	134904	134904.0	134904	134904	134904	96324298	96324298.0	96324298	96324298	96324298	144455	125714	116485	0.9338825239694022	0.9265873331530299	96324298
syndip	chr17	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	167244	115315	2	0	1	115315	115315.0	115315	115315	115315	84270002	84270002.0	84270002	84270002	84270002	115317	97023	97022	0.9999826565033777	0.9999896931655381	84270002
syndip	chr18	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	140760	97717	1024	0	1	97717	97717.0	97717	97717	97717	80374755	80374755.0	80374755	80374755	80374755	98741	84703	83715	0.9896294345813795	0.988335714201386	80374755
syndip	chr20	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	125878	85905	250	0	1	85905	85905.0	85905	85905	85905	66204730	66204730.0	66204730	66204730	66204730	86155	73044	72818	0.9970982531483953	0.9969059744811346	66204730
syndip	chr19	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	119467	86688	700	0	1	86688	86688.0	86688	86688	86688	61701747	61701747.0	61701747	61701747	61701747	87388	70725	70068	0.9919897468760013	0.9907104984093319	61701747
syndip	chr22	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	131581	90902	11043	0	1	90902	90902.0	90902	90902	90902	51244586	51244586.0	51244586	51244586	51244586	101945	89658	79796	0.8916768845946343	0.8900042383278681	51244586
syndip	chr21	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	97126	68511	2446	0	1	68511	68511.0	68511	68511	68511	45082994	45082994.0	45082994	45082994	45082994	70957	60714	58523	0.9655284186197275	0.9639127713542182	45082994
syndip	ALL	assembly/variants/T2T00_2/phased_verkko/small_variants.dip.vcf.gz	5170512	3482166	83296	0	23	152679	151398.52173913043	68511	246719	3482166	134720603	132752233.73913044	45082994	248381021	3053301376	3565462	3006609	2930424	0.9766380906597798	0.9746608222086743	154251354
