sample	category	subcategory	sv_type	count	total_length	mean_length
T2T00_2	chromosome	chr19	all	1555	0	0
T2T00_2	chromosome	chr20	all	1973	0	0
T2T00_2	chromosome	chr21	all	1548	0	0
T2T00_2	chromosome	chr22	all	1876	0	0
T2T00_2	chromosome	chr1	DEL	2337	0	0
T2T00_2	chromosome	chr2	DEL	1730	0	0
T2T00_2	chromosome	chr3	DEL	1553	0	0
T2T00_2	chromosome	chr4	DEL	1114	0	0
T2T00_2	chromosome	chr5	DEL	1288	0	0
T2T00_2	chromosome	chr6	DEL	890	0	0
T2T00_2	chromosome	chr7	DEL	1314	0	0
T2T00_2	chromosome	chr8	DEL	1054	0	0
T2T00_2	chromosome	chr9	DEL	2936	0	0
T2T00_2	chromosome	chrX	DEL	786	0	0
T2T00_2	chromosome	chrY	DEL	1	0	0
T2T00_2	chromosome	chr10	DEL	1300	0	0
T2T00_2	chromosome	chr11	DEL	1013	0	0
T2T00_2	chromosome	chr12	DEL	936	0	0
T2T00_2	chromosome	chr13	DEL	1700	0	0
T2T00_2	chromosome	chr14	DEL	1002	0	0
T2T00_2	chromosome	chr15	DEL	1146	0	0
T2T00_2	chromosome	chr16	DEL	1805	0	0
T2T00_2	chromosome	chr17	DEL	1187	0	0
T2T00_2	chromosome	chr18	DEL	886	0	0
T2T00_2	chromosome	chr19	DEL	754	0	0
T2T00_2	chromosome	chr20	DEL	1055	0	0
T2T00_2	chromosome	chr21	DEL	744	0	0
T2T00_2	chromosome	chr22	DEL	973	0	0
T2T00_2	chromosome	chr1	INS	2369	0	0
T2T00_2	chromosome	chr2	INS	1780	0	0
T2T00_2	chromosome	chr3	INS	1540	0	0
T2T00_2	chromosome	chr4	INS	1261	0	0
T2T00_2	chromosome	chr5	INS	1211	0	0
T2T00_2	chromosome	chr6	INS	1002	0	0
T2T00_2	chromosome	chr7	INS	1237	0	0
T2T00_2	chromosome	chr8	INS	1071	0	0
T2T00_2	chromosome	chr9	INS	3046	0	0
T2T00_2	chromosome	chrX	INS	785	0	0
T2T00_2	chromosome	chr10	INS	1197	0	0
T2T00_2	chromosome	chr11	INS	976	0	0
T2T00_2	chromosome	chr12	INS	876	0	0
T2T00_2	chromosome	chr13	INS	1545	0	0
T2T00_2	chromosome	chr14	INS	886	0	0
T2T00_2	chromosome	chr15	INS	1055	0	0
T2T00_2	chromosome	chr16	INS	1691	0	0
T2T00_2	chromosome	chr17	INS	876	0	0
T2T00_2	chromosome	chr18	INS	832	0	0
T2T00_2	chromosome	chr19	INS	799	0	0
T2T00_2	chromosome	chr20	INS	912	0	0
T2T00_2	chromosome	chr21	INS	803	0	0
T2T00_2	chromosome	chr22	INS	903	0	0
