Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr12	30996914	30997274	Maternal	AC024940.1	Akbari	20	0	0	0	0	0.73664	0.76039	Ignored:DidNotMeet_cpg_difference
chr12	96198127	96198449	Paternal	ELK3	Hernandez	7	0	7	0	0.41093	0.33796	0.74889	Included
chr12	130374845	130375163	Maternal	PIWIL1	Hernandez	39	7	0	0.17169	0	0.87947	0.73591	Included
chr13	19317211	19317685	Maternal	GJA3	Akbari	25	0	20	0	0.2714	0.46468	0.71492	Included
chr13	47537482	47542150	Maternal	RB1,PPP1R26P1	Akbari,Court,Hernandez,Joshi,Zink	258	0	215	0	0.77074	0.32512	0.97551	Included
chr13	47630529	47633749	Maternal	LPAR6,RB1	Akbari	29	0	8	0	0.32175	0.68392	0.83269	Included
chr13	59487091	59488917	Maternal	TARDBPP2	Akbari,Hernandez,Zink	39	0	34	0	0.47302	0.13608	0.56445	Included
chr13	98425642	98426046	Paternal	UBAC2	Akbari	18	0	18	0	0.31269	0.64239	0.95508	Included
chr13	100190731	100191002	Maternal	NALCN-AS1	Akbari	21	0	0	0	0	0.55951	0.62438	Ignored:DidNotMeet_cpg_difference
chr14	27997060	27998007	Maternal	NPAS3	Akbari,Zink	117	25	0	0.17622	0	0.60597	0.45881	Included
chr14	46476152	46476528	Maternal	PTGDR	Akbari	18	0	0	0	0	0.43739	0.32784	Ignored:DidNotMeet_cpg_difference
chr14	94961427	94961490	Paternal	DLK1	Joshi,Zink	7	0	0	0	0	0.40336	0.39157	Ignored:DidNotMeet_cpg_difference
chr14	95042558	95046625	Paternal	IG-DMR,MEG3,MEG3/DLK1	Akbari,Court,Hernandez,Zink	96	0	55	0	0.46639	0.61724	0.93076	Included
chr14	95058592	95063118	Paternal	MEG3,AL117190.1	Akbari,Court,Hernandez,Joshi,Zink	246	0	227	0	0.74107	0.25539	0.94942	Included
chr14	95135834	95136700	Maternal	MEG8,SNHG23	Zink	26	11	0	0.37361	0	0.41061	0.20874	Included
chr14	95139591	95140676	Maternal	MEG8,SNHG23	Akbari,Court,Hernandez,Zink	52	52	0	0.82761	0	0.93934	0.11173	Included
chr14	100719510	100719614	Maternal	IGHV3-37	Hernandez	10	0	0	0	0	0.82228	0.84299	Ignored:DidNotMeet_cpg_difference
chr15	21296256	21301762	Maternal	MIR4508,MKRN3	Akbari,Court,Hernandez,Joshi	109	0	53	0	0.29028	0.65395	0.85255	Included
chr15	21341062	21343880	Paternal	MKRN3	Zink	14	0	0	0	0	0.81211	0.69256	Ignored:DidNotMeet_cpg_difference
chr15	21363464	21363638	Maternal	MKRN3	Zink	10	0	10	0	0.47357	0.18741	0.66098	Included
chr15	21368503	21368715	Maternal	MKRN3	Zink	8	0	0	0	0	0.74247	0.87217	Ignored:DidNotMeet_cpg_difference
chr15	21377299	21377524	Maternal	MAGEL2	Zink	6	0	5	0	0.33754	0.24203	0.55531	Included
chr15	21381510	21383473	Maternal	MAGEL2	Akbari,Court,Hernandez,Joshi,Zink	64	0	58	0	0.66396	0.27114	0.89176	Included
chr15	21420762	21422619	Maternal	NDN	Akbari,Court,Hernandez,Joshi,Zink	117	0	109	0	0.55466	0.20438	0.72416	Included
chr15	21532265	21532875	Maternal	RNU6-741P	Zink	22	0	16	0	0.24312	0.58131	0.81366	Included
chr15	21563910	21564305	Paternal	RNU6-741P	Zink	6	0	0	0	0	0.8504	0.77432	Ignored:DidNotMeet_cpg_difference
chr15	21589212	21590074	Maternal	RP11-484P15.1	Zink	9	0	4	0	0.29634	0.14554	0.41438	Included
chr15	21591584	21596455	Maternal	RP11-484P15.1	Akbari,Zink,Zink	84	0	41	0	0.47157	0.50393	0.72982	Included
chr15	21603570	21604377	Maternal	RP11-484P15.1	Akbari,Zink	36	0	33	0	0.57616	0.14435	0.6917	Included
chr15	21611867	21613067	Maternal	RP11-484P15.1	Akbari,Zink	40	0	33	0	0.44295	0.14018	0.52255	Included
chr15	21617488	21617845	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.89411	0.76978	Ignored:DidNotMeet_cpg_difference
chr15	21630697	21633011	Maternal	PWRN4,RP11-484P15.1	Akbari,Joshi,Zink	59	0	31	0	0.54271	0.49242	0.77059	Included
chr15	21648478	21650220	Paternal	RP11-484P15.1	Zink	11	1	0	0.32956	0	0.84361	0.60788	Ignored:DidNotMeet_cpg_difference
chr15	21674147	21675281	Paternal	RP11-484P15.1	Zink	12	0	0	0	0	0.82225	0.65528	Ignored:DidNotMeet_cpg_difference
chr15	21743102	21743985	Paternal	PWRN4	Zink	7	2	0	0.35696	0	0.80014	0.53075	Included
chr15	21763297	21763709	Paternal	PWRN4	Zink	5	0	0	0	0	0.84275	0.71028	Ignored:DidNotMeet_cpg_difference
chr15	21784164	21785579	Paternal	PWRN4	Zink	12	4	0	0.45082	0	0.90407	0.61847	Included
chr15	21835134	21836136	Maternal	SNRPN_intragenic_CpG32,PWRN2	Akbari,Court,Zink	46	0	45	0	0.39364	0.17627	0.5682	Included
chr15	21890432	21891180	Paternal	PWRN2	Zink	7	0	0	0	0	0.77383	0.61594	Ignored:DidNotMeet_cpg_difference
chr15	21897209	21897954	Paternal	PWRN2	Zink	8	2	0	0.38215	0	0.80637	0.54705	Included
chr15	21908292	21909250	Paternal	PWRN2	Zink	9	6	0	0.38794	0	0.82096	0.55162	Included
chr15	22008923	22009869	Paternal	RP11-580I1.2	Zink	10	0	0	0	0	0.84205	0.67307	Ignored:DidNotMeet_cpg_difference
chr15	22160590	22161837	Maternal	SNRPN_intragenic_CpG29,PWRN3	Akbari,Court,Zink	53	0	39	0	0.44261	0.2721	0.56713	Included
chr15	22211722	22212175	Maternal	SNRPN_intragenic_CpG30	Akbari,Court	31	0	31	0	0.32025	0.13322	0.45347	Included
chr15	22310237	22311050	Paternal	PWRN1	Zink	8	0	0	0	0	0.80961	0.5828	Ignored:DidNotMeet_cpg_difference
chr15	22312618	22313135	Paternal	PWRN1	Zink	7	1	0	0.32217	0	0.76489	0.5602	Included
chr15	22505473	22506455	Paternal	PWRN1,SNRPN	Hernandez,Zink	14	0	0	0	0	0.87546	0.70346	Ignored:DidNotMeet_cpg_difference
chr15	22508944	22510547	Maternal	SNRPN_intragenic_CpG40,SNRPN	Akbari,Court,Hernandez,Joshi,Zink	81	0	77	0	0.60757	0.11854	0.6986	Included
chr15	22560068	22561411	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	22	0	16	0	0.69933	0.27116	0.81468	Included
chr15	22583384	22585283	Maternal	SNRPN,RP11-385H1.1	Akbari,Court,Hernandez,Joshi,Zink	78	0	68	0	0.48329	0.20779	0.65869	Included
chr15	22593074	22595820	Maternal	SNRPN	Joshi,Zink	39	0	21	0	0.47517	0.52647	0.85198	Included
chr15	22614163	22616870	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	89	0	0	0	0	0.72528	0.77573	Ignored:DidNotMeet_cpg_difference
chr15	22647266	22647904	Paternal	SNRPN,AC090602.2	Zink	8	0	0	0	0	0.88963	0.7813	Ignored:DidNotMeet_cpg_difference
chr15	22688234	22693913	Maternal	SNURF,SNRPN,RP11-701H24.9	Akbari,Court,Hernandez,Joshi,Zink	146	0	119	0	0.8988	0.20205	0.92013	Included
chr15	22693914	22738212	Paternal	PWAR5,PWARSN,SNORD107,SNORD64,SNORD108,RP11-701H24.9,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	384	27	0	0.41435	0	0.94583	0.81315	Ignored:DidNotMeet_cpg_difference
chr15	22739217	22767775	Paternal	SNHG14	Akbari,Zink	208	33	0	0.41278	0	0.94053	0.74082	Included
chr15	22775157	22793910	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	215	11	0	0.31738	0	0.95366	0.85443	Ignored:DidNotMeet_cpg_difference
chr15	22796137	22837398	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	573	27	0	0.35263	0	0.95158	0.81886	Ignored:DidNotMeet_cpg_difference
chr15	22877695	22880669	Paternal	SNHG14	Akbari	16	0	0	0	0	0.79284	0.58523	Ignored:DidNotMeet_cpg_difference
chr15	22917914	22920700	Paternal	SNORD115Cluster	Joshi,Zink	49	0	0	0	0	0.90249	0.87832	Ignored:DidNotMeet_cpg_difference
chr15	27466585	27466749	Maternal	AC022613.1	Hernandez	17	0	0	0	0	0.35282	0.49298	Ignored:DidNotMeet_cpg_difference
chr15	42830610	42830766	Maternal	SORD	Hernandez,Joshi,Zink	12	0	0	0	0	0.13035	0.19506	Ignored:DidNotMeet_cpg_difference
chr15	48716873	48717145	Maternal	AP4E1	Zink	19	0	0	0	0	0.58432	0.74456	Ignored:DidNotMeet_cpg_difference
chr15	60148414	60148894	Paternal	MIR6085	Akbari	19	0	0	0	0	0.30953	0.25993	Ignored:DidNotMeet_cpg_difference
chr15	78982358	78982976	Paternal	CFAP161	Akbari	44	44	0	0.48524	0	0.7438	0.25856	Included
chr15	96629415	96631475	Maternal	IGF1R	Akbari,Court,Hernandez,Joshi,Zink	70	0	67	0	0.77182	0.13641	0.87775	Included
chr16	811704	813589	Maternal	PRR25	Akbari,Zink	141	72	0	0.26881	0	0.36433	0.16619	Included
chr16	821900	823268	Maternal	PRR25	Akbari,Zink	83	73	0	0.3092	0	0.8414	0.55654	Included
chr16	3281461	3281826	Paternal	MEFV	Zink	34	0	0	0	0	0.6145	0.75744	Ignored:DidNotMeet_cpg_difference
chr16	3322511	3322654	Maternal	TIGD7	Joshi	19	0	0	0	0	0.62421	0.74639	Ignored:DidNotMeet_cpg_difference
chr16	3391703	3393524	Paternal	MTRNR2L4,LA16c-306E5.2	Akbari,Joshi,Zink	84	0	57	0	0.37222	0.34503	0.61103	Included
chr16	3441035	3441528	Paternal	LA16c-306E5.2	Zink	27	0	23	0	0.27821	0.40242	0.67013	Included
chr16	3458714	3468983	Maternal	ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	132	47	0	0.59106	0	0.96846	0.6836	Included
chr16	3470097	3472038	Paternal	NAA60,ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	78	0	73	0	0.78171	0.07895	0.81458	Included
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	0	110	0	0.27775	0.21943	0.47031	Included
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	0	0	0	0	0.50674	0.35624	Ignored:DidNotMeet_cpg_difference
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	0	0	0	0	0.41198	0.3984	Ignored:DidNotMeet_cpg_difference
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	91	0	0.5272	0	0.90249	0.37529	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	96	0	0.49643	0	0.59907	0.11182	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	0	0	0	0	0.54247	0.47116	Ignored:DidNotMeet_cpg_difference
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	0	0	0	0	0.41759	0.53287	Ignored:DidNotMeet_cpg_difference
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	38	0	0.66905	0	0.96729	0.29824	Included
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.28063	0.20663	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	52	0	0.47402	0	0.91085	0.43683	Included
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	0	0	0	0	0.79886	0.64235	Ignored:DidNotMeet_cpg_difference
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	127	0	0.88032	0	0.97344	0.12678	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	124	107	0	0.88207	0	0.97769	0.20628	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	217	0	0.87931	0	0.94886	0.07574	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	20	0	0	0	0	0.64981	0.49838	Ignored:DidNotMeet_cpg_difference
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	0	26	0	0.68333	0.21573	0.89906	Included
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	0	27	0	0.53254	0.39159	0.92413	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	0	0	0	0	0.66276	0.66243	Ignored:DidNotMeet_cpg_difference
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	56	23	0	0.18301	0	0.75795	0.59246	Included
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	0	0	0	0	0.69249	0.78336	Ignored:DidNotMeet_cpg_difference
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	0	0	0	0	0.45032	0.51234	Ignored:DidNotMeet_cpg_difference
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	0	0	0	0	0.38713	0.35392	Ignored:DidNotMeet_cpg_difference
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	474	474	0	0.6932	0	0.92315	0.22995	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	16	0	0.5786	0	0.79257	0.21397	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	66	0	57	0	0.33112	0.60605	0.91219	Included
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	35	0	35	0	0.43547	0.11259	0.54806	Included
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	50	0	0.82876	0	0.96566	0.25338	Included
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	51	0	0.35131	0	0.3883	0.03699	Included
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	133	0	0.50036	0	0.96707	0.50374	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	88	0	0.90299	0	0.96551	0.11003	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	50	36	0	0.21524	0	0.93662	0.7372	Included
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	331	0	262	0	0.86632	0.25485	0.95406	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	362	337	0	0.84603	0	0.92152	0.12713	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	242	0	0.83019	0	0.88531	0.0579	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	23	0	0.30888	0	0.78567	0.4835	Included
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	16	0	0	0	0	0.27981	0.49326	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	96	0	0.3682	0	0.70611	0.33791	Included
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	21	0	0.93734	0	0.97263	0.0353	Included
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	59	0	58	0	0.60423	0.34553	0.94173	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	0	53	0	0.359	0.35433	0.711	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	64	0	0	0	0	0.62839	0.57463	Ignored:DidNotMeet_cpg_difference
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	22	0	0	0	0	0.48057	0.60528	Ignored:DidNotMeet_cpg_difference
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	82	0	70	0	0.84411	0.21335	0.94794	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	57	0	0.29086	0	0.44006	0.1492	Included
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	28	27	0	0.44441	0	0.66995	0.23321	Included
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	0	59	0	0.45026	0.18227	0.63253	Included
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	0	73	0	0.48025	0.43118	0.88982	Included
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	0	0	0	0.79412	0.81587	Ignored:DidNotMeet_cpg_difference
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	0	61	0	0.88447	0.10141	0.975	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	0	67	0	0.43969	0.41171	0.8514	Included
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	0	0	0	0	0.88284	0.79112	Ignored:DidNotMeet_cpg_difference
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	0	9	0	0.2436	0.29562	0.44993	Included
chr5	561353	562753	Paternal	MIR4456	Akbari	132	0	7	0	0.17983	0.69383	0.80393	Ignored:DidNotMeet_cpg_difference
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	35	0	0.48398	0	0.98378	0.49981	Included
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	16	0	0.29752	0.21843	0.50047	Included
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	0	0	0	0	0.16639	0.14345	Ignored:DidNotMeet_cpg_difference
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	84	0	0.71133	0	0.84794	0.15281	Included
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	0	0	0	0.07583	0.11963	Ignored:DidNotMeet_cpg_difference
chr5	138659249	138659851	Maternal	NME5	Akbari	21	3	0	0.20872	0	0.38566	0.18727	Included
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	110	0	0.70659	0	0.95414	0.24755	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	49	0	0	0	0	0.65663	0.6543	Ignored:DidNotMeet_cpg_difference
chr6	31425008	31425410	Maternal	LTA	Hernandez	16	0	0	0	0	0.74987	0.85314	Ignored:DidNotMeet_cpg_difference
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	155	0	0.88847	0	0.97306	0.08901	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	0	0	0	0.4216	0.48604	Ignored:DidNotMeet_cpg_difference
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	106	0	0.6316	0	0.97399	0.34618	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.57661	0.66994	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	69	0	52	0	0.22781	0.78164	0.96844	Included
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	0	0	0	0	0.52592	0.49479	Ignored:DidNotMeet_cpg_difference
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	62	0	0.73803	0	0.81222	0.07419	Included
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	58	0	0.39932	0	0.54921	0.14989	Included
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	171	143	0	0.87805	0	0.92988	0.1878	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	16	0	0.22015	0	0.36811	0.14795	Included
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	121	0	0.87677	0	0.90234	0.03193	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	229	222	0	0.86308	0	0.93487	0.09532	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	20	0	0.22818	0	0.94792	0.71974	Included
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	89	0	0.69352	0	0.76514	0.07162	Included
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	59	0	0.44578	0	0.74697	0.34119	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	0	77	0	0.72541	0.05763	0.78304	Included
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	21	0	21	0	0.59906	0.02509	0.62415	Included
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	41	0	41	0	0.65893	0.16275	0.82168	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	0	0	0	0.70637	0.67274	Ignored:DidNotMeet_cpg_difference
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	0	56	0	0.49889	0.46457	0.9578	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	0	22	0	0.60159	0.48162	0.8464	Included
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	0	36	0	0.53913	0.39434	0.73919	Included
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	0	202	0	0.82876	0.21049	0.96653	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	53	0	0	0	0	0.70018	0.75723	Ignored:DidNotMeet_cpg_difference
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	0	111	0	0.30172	0.60938	0.90524	Included
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	0	0	0	0	0	0	0	Ignored:No_CpG
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	0	0	0	0.94057	0.89053	Ignored:DidNotMeet_cpg_difference
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	0	34	0	0.63951	0.23639	0.8759	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	22	0	0	0	0	0.37946	0.40926	Ignored:DidNotMeet_cpg_difference
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	0	0	0	0	0.19308	0.27421	Ignored:DidNotMeet_cpg_difference
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	63	0	0.76901	0	0.95589	0.18688	Included
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	142	0	87	0	0.14726	0.82045	0.95383	Included
