contig	color
contig-0000411	#D57533	chr13
contig-0000412	#E6B847	chr15
contig-0000413	#D57533	chr13
contig-0000414	#808080	chr21
contig-0000415	#E6C47F	chr22
contig-0000416	#808080	chr21
contig-0000417	#808080	chr21
contig-0000418	#737373	chr14
contig-0000419	#D57533	chr13
contig-0000420	#D57533	chr13
contig-0000421	#D57533	chr13
contig-0000422	#E6C47F	chr22
contig-0000423	#808080	chr21
contig-0000424	#808080	chr21
contig-0000425	#D55E00	chr6
contig-0000426	#D55E00	chr6
contig-0000427	#D55E00	chr6
contig-0000428	#D55E00	chr6
contig-0000429	#D55E00	chr6
contig-0000430	#808080	chr21
contig-0000431	#1A7FBA	chr12
contig-0000432	#1A7FBA	chr12
contig-0000433	#1A7FBA	chr12
contig-0000434	#1A7FBA	chr12
contig-0000435	#1A7FBA	chr12
contig-0000436	#1A7FBA	chr12
contig-0000437	#1A7FBA	chr12
contig-0000438	#1A7FBA	chr12
contig-0000439	#1A7FBA	chr12
contig-0000440	#808080	chr21
contig-0000441	#E69F00	chr1
contig-0000442	#808080	chr21
contig-0000443	#808080	chr21
contig-0000444	#808080	chr21
contig-0000445	#808080	chr21
contig-0000446	#808080	chr21
contig-0000447	#338CC2	chr19
contig-0000448	#338CC2	chr19
contig-0000449	#338CC2	chr19
contig-0000450	#338CC2	chr19
contig-0000451	#E6B847	chr15
contig-0000452	#E6B847	chr15
contig-0000453	#E6B847	chr15
contig-0000454	#E6B847	chr15
contig-0000455	#808080	chr21
contig-0000456	#E6B847	chr15
contig-0000457	#808080	chr21
contig-0000461	#808080	chr21
contig-0000462	#737373	chr14
contig-0000463	#E6B847	chr15
contig-0000464	#5699E9	chr9
contig-0000465	#5699E9	chr9
contig-0000466	#5699E9	chr9
contig-0000467	#808080	chr21
contig-0000468	#0072B2	chr5
contig-0000469	#D57533	chr13
contig-0000470	#D57533	chr13
contig-0000471	#737373	chr14
contig-0000472	#E69F00	chr1
contig-0000473	#56B4E9	chr2
contig-0000474	#E6AB23	chr8
contig-0000475	#D57533	chr13
contig-0000476	#D57533	chr13
contig-0000477	#D57533	chr13
contig-0000478	#D57533	chr13
contig-0000479	#567DE9	chr16
contig-0000480	#567DE9	chr16
contig-0000481	#567DE9	chr16
contig-0000482	#567DE9	chr16
contig-0000483	#567DE9	chr16
contig-0000484	#D57533	chr13
contig-0000485	#D57533	chr13
contig-0000486	#D57533	chr13
contig-0000488	#D58C66	chr20
contig-0000489	#D58C66	chr20
contig-0000490	#D58C66	chr20
contig-0000491	#E6C47F	chr22
contig-0000492	#D57533	chr13
contig-0000493	#808080	chr21
contig-0000494	#E6C47F	chr22
contig-0000495	#E6B847	chr15
contig-0000496	#E6C47F	chr22
contig-0000497	#E6B847	chr15
contig-0000498	#808080	chr21
contig-0000499	#D57533	chr13
contig-0000500	#D57533	chr13
contig-0000501	#E6C47F	chr22
contig-0000502	#D57533	chr13
contig-0000503	#D57533	chr13
contig-0000504	#E6C47F	chr22
contig-0000505	#E6B847	chr15
contig-0000506	#E6C47F	chr22
contig-0000507	#E6C47F	chr22
contig-0000508	#E6C47F	chr22
contig-0000509	#D57533	chr13
contig-0000510	#808080	chr21
contig-0000511	#D57533	chr13
contig-0000512	#E6AB23	chr8
contig-0000513	#E6AB23	chr8
contig-0000514	#E6C47F	chr22
contig-0000515	#E6B847	chr15
contig-0000516	#E6C47F	chr22
contig-0000517	#D57533	chr13
contig-0000518	#E6B847	chr15
contig-0000519	#9467BD	chrX
contig-0000520	#9467BD	chrX
contig-0000521	#9467BD	chrX
contig-0000522	#9467BD	chrX
contig-0000523	#E6B847	chr15
contig-0000524	#9467BD	chrX
contig-0000525	#D57533	chr13
contig-0000526	#D57533	chr13
contig-0000527	#9467BD	chrX
contig-0000528	#E6B847	chr15
contig-0000529	#9467BD	chrX
contig-0000530	#9467BD	chrX
contig-0000531	#9467BD	chrX
contig-0000532	#9467BD	chrX
contig-0000533	#9467BD	chrX
contig-0000534	#9467BD	chrX
contig-0000535	#737373	chr14
contig-0000536	#808080	chr21
contig-0000537	#17BECF	chrM
contig-0000538	#17BECF	chrM
contig-0000539	#17BECF	chrM
contig-0000540	#17BECF	chrM
contig-0000541	#17BECF	chrM
contig-0000542	#D57533	chr13
contig-0000543	#D57533	chr13
contig-0000544	#D57533	chr13
contig-0000545	#D57533	chr13
contig-0000546	#D57533	chr13
contig-0000547	#D57533	chr13
contig-0000548	#E69F00	chr1
contig-0000550	#E6C47F	chr22
contig-0000552	#737373	chr14
contig-0000553	#D57533	chr13
contig-0000554	#808080	chr21
contig-0000555	#E6B847	chr15
contig-0000556	#808080	chr21
contig-0000557	#CC8DB3	chr11
contig-0000558	#CC8DB3	chr11
contig-0000559	#CC8DB3	chr11
contig-0000560	#CC8DB3	chr11
contig-0000561	#17BECF	chrM
contig-0000562	#17BECF	chrM
contig-0000563	#17BECF	chrM
contig-0000564	#17BECF	chrM
contig-0000565	#D57533	chr13
contig-0000566	#808080	chr21
contig-0000567	#17BECF	chrM
contig-0000568	#17BECF	chrM
contig-0000569	#17BECF	chrM
contig-0000570	#737373	chr14
contig-0000571	#737373	chr14
contig-0000572	#808080	chr21
contig-0000573	#D57533	chr13
contig-0000574	#E6B847	chr15
contig-0000575	#808080	chr21
contig-0000576	#E6C47F	chr22
contig-0000577	#737373	chr14
contig-0000578	#17BECF	chrM
contig-0000579	#D57533	chr13
contig-0000581	#D57533	chr13
contig-0000582	#D57533	chr13
contig-0000583	#D57533	chr13
contig-0000584	#D57533	chr13
contig-0000585	#D57533	chr13
contig-0000586	#17BECF	chrM
contig-0000587	#808080	chr21
contig-0000588	#E6B847	chr15
contig-0000589	#E6B847	chr15
contig-0000590	#E6B847	chr15
contig-0000591	#808080	chr21
contig-0000592	#E6B847	chr15
contig-0000593	#808080	chr21
contig-0000594	#808080	chr21
contig-0000595	#56B4E9	chr2
contig-0000596	#808080	chr21
contig-0000597	#E6C47F	chr22
contig-0000598	#D57533	chr13
contig-0000599	#E6AB23	chr8
contig-0000600	#E6AB23	chr8
contig-0000601	#737373	chr14
contig-0000602	#808080	chr21
contig-0000603	#D57533	chr13
contig-0000604	#D57533	chr13
contig-0000605	#D57533	chr13
contig-0000606	#009E73	chr3
contig-0000607	#009E73	chr3
contig-0000608	#009E73	chr3
contig-0000609	#009E73	chr3
contig-0000610	#009E73	chr3
contig-0000611	#D57533	chr13
contig-0000612	#E6C47F	chr22
contig-0000613	#E6C47F	chr22
contig-0000614	#737373	chr14
contig-0000615	#56B4E9	chr2
contig-0000616	#D57533	chr13
contig-0000617	#D57533	chr13
contig-0000619	#9467BD	chrX
contig-0000620	#9467BD	chrX
contig-0000621	#56B4E9	chr2
contig-0000623	#D57533	chr13
contig-0000624	#D57533	chr13
contig-0000625	#D57533	chr13
contig-0000626	#E6C47F	chr22
contig-0000627	#E69F00	chr1
contig-0000628	#D57533	chr13
contig-0000629	#D57533	chr13
contig-0000630	#E6C47F	chr22
contig-0000631	#D57533	chr13
contig-0000632	#D57533	chr13
contig-0000633	#D57533	chr13
contig-0000634	#E69F00	chr1
contig-0000635	#D57533	chr13
contig-0000638	#D57533	chr13
contig-0000640	#D57533	chr13
contig-0000641	#E69F00	chr1
contig-0000643	#737373	chr14
contig-0000644	#737373	chr14
contig-0000645	#D57533	chr13
contig-0000646	#56B4E9	chr2
contig-0000647	#56B4E9	chr2
contig-0000648	#56B4E9	chr2
contig-0000649	#E69F00	chr1
contig-0000650	#56B4E9	chr2
contig-0000651	#56B4E9	chr2
contig-0000652	#D57533	chr13
contig-0000653	#D57533	chr13
contig-0000654	#D57533	chr13
contig-0000655	#D57533	chr13
contig-0000656	#D57533	chr13
contig-0000657	#D57533	chr13
contig-0000658	#E69F00	chr1
contig-0000659	#D57533	chr13
contig-0000660	#D57533	chr13
contig-0000661	#D57533	chr13
contig-0000662	#D57533	chr13
contig-0000663	#D57533	chr13
contig-0000664	#D57533	chr13
contig-0000665	#00B28C	chr17
contig-0000666	#E69F00	chr1
contig-0000667	#808080	chr21
contig-0000668	#D57533	chr13
contig-0000669	#D57533	chr13
contig-0000670	#D57533	chr13
contig-0000671	#808080	chr21
contig-0000672	#808080	chr21
contig-0000673	#00A880	chr10
contig-0000674	#00A880	chr10
contig-0000675	#E69F00	chr1
contig-0000678	#00B28C	chr17
contig-0000679	#00B28C	chr17
contig-0000680	#00B28C	chr17
contig-0000681	#D57533	chr13
contig-0000682	#D57533	chr13
contig-0000683	#D57533	chr13
contig-0000684	#E69F00	chr1
contig-0000685	#E6C47F	chr22
contig-0000686	#8C564B	chrY
contig-0000687	#E69F00	chr1
contig-0000688	#E69F00	chr1
contig-0000689	#E69F00	chr1
contig-0000690	#E69F00	chr1
contig-0000691	#E6AB23	chr8
contig-0000692	#E69F00	chr1
contig-0000693	#E6AB23	chr8
contig-0000694	#E69F00	chr1
contig-0000695	#E69F00	chr1
contig-0000696	#D57533	chr13
contig-0000697	#D57533	chr13
contig-0000700	#00B28C	chr17
contig-0000701	#00B28C	chr17
contig-0000702	#00B28C	chr17
contig-0000703	#E69F00	chr1
contig-0000704	#D57533	chr13
contig-0000705	#D57533	chr13
contig-0000706	#D57533	chr13
contig-0000707	#D57533	chr13
contig-0000708	#9467BD	chrX
contig-0000709	#9467BD	chrX
contig-0000710	#9467BD	chrX
contig-0000711	#9467BD	chrX
contig-0000713	#9467BD	chrX
contig-0000715	#D57533	chr13
contig-0000716	#D57533	chr13
contig-0000717	#D57533	chr13
contig-0000719	#E6B847	chr15
contig-0000720	#808080	chr21
contig-0000723	#5699E9	chr9
contig-0000724	#5699E9	chr9
contig-0000725	#5699E9	chr9
contig-0000727	#D57533	chr13
contig-0000728	#D57533	chr13
contig-0000729	#D57533	chr13
contig-0000730	#D57533	chr13
contig-0000731	#D57533	chr13
contig-0000732	#CC8DB3	chr11
contig-0000733	#D57533	chr13
contig-0000734	#D57533	chr13
contig-0000735	#D57533	chr13
contig-0000736	#D57533	chr13
contig-0000737	#D57533	chr13
contig-0000738	#E6B847	chr15
contig-0000739	#E6C47F	chr22
contig-0000740	#CC8DB3	chr11
contig-0000741	#E6C47F	chr22
contig-0000742	#E6C47F	chr22
contig-0000744	#0072B2	chr5
contig-0000745	#0072B2	chr5
contig-0000746	#0072B2	chr5
contig-0000749	#808080	chr21
contig-0000750	#CC8DB3	chr11
contig-0000751	#808080	chr21
contig-0000752	#808080	chr21
contig-0000753	#808080	chr21
contig-0000754	#808080	chr21
contig-0000755	#808080	chr21
contig-0000756	#D57533	chr13
contig-0000757	#E6B847	chr15
contig-0000758	#E6C47F	chr22
contig-0000759	#CC8DB3	chr11
contig-0000760	#D57533	chr13
contig-0000761	#808080	chr21
contig-0000762	#737373	chr14
contig-0000763	#D57533	chr13
contig-0000765	#CC8DB3	chr11
contig-0000766	#D57533	chr13
contig-0000768	#808080	chr21
contig-0000769	#D57533	chr13
contig-0000770	#D57533	chr13
contig-0000771	#D57533	chr13
contig-0000772	#D57533	chr13
contig-0000773	#D57533	chr13
contig-0000774	#CC8DB3	chr11
contig-0000775	#D57533	chr13
contig-0000776	#D57533	chr13
contig-0000777	#D57533	chr13
contig-0000778	#D57533	chr13
contig-0000779	#D57533	chr13
contig-0000780	#D57533	chr13
contig-0000781	#D57533	chr13
contig-0000782	#D57533	chr13
contig-0000783	#E69F00	chr1
contig-0000784	#CC8DB3	chr11
contig-0000787	#E69F00	chr1
contig-0000788	#E69F00	chr1
contig-0000790	#E6C47F	chr22
contig-0000791	#808080	chr21
contig-0000792	#D57533	chr13
contig-0000793	#E6C47F	chr22
contig-0000794	#808080	chr21
contig-0000795	#808080	chr21
contig-0000796	#009E73	chr3
contig-0000797	#D57533	chr13
contig-0000798	#808080	chr21
contig-0000799	#D57533	chr13
contig-0000800	#D57533	chr13
contig-0000801	#CCA0BF	chr18
contig-0000802	#CCA0BF	chr18
contig-0000803	#CCA0BF	chr18
contig-0000804	#D57533	chr13
contig-0000805	#D57533	chr13
contig-0000806	#D57533	chr13
contig-0000807	#E6AB23	chr8
contig-0000813	#D57533	chr13
contig-0000814	#D57533	chr13
contig-0000816	#808080	chr21
contig-0000817	#D55E00	chr6
contig-0000818	#D57533	chr13
contig-0000819	#D57533	chr13
contig-0000820	#D57533	chr13
contig-0000821	#E6B847	chr15
contig-0000822	#D57533	chr13
contig-0000823	#E6B847	chr15
contig-0000824	#E6C47F	chr22
contig-0000825	#E6C47F	chr22
contig-0000826	#D55E00	chr6
contig-0000827	#D57533	chr13
contig-0000828	#D57533	chr13
contig-0000829	#D57533	chr13
contig-0000830	#E6C47F	chr22
contig-0000831	#D57533	chr13
contig-0000832	#E6C47F	chr22
contig-0000833	#D55E00	chr6
contig-0000834	#D57533	chr13
contig-0000835	#E6C47F	chr22
contig-0000836	#D57533	chr13
contig-0000837	#D57533	chr13
contig-0000838	#D57533	chr13
contig-0000839	#D57533	chr13
contig-0000840	#E6C47F	chr22
contig-0000841	#D55E00	chr6
contig-0000842	#D55E00	chr6
contig-0000843	#D55E00	chr6
contig-0000844	#D55E00	chr6
contig-0000845	#D55E00	chr6
contig-0000846	#D55E00	chr6
contig-0000848	#E69F00	chr1
contig-0000849	#E69F00	chr1
contig-0000850	#808080	chr21
contig-0000851	#808080	chr21
contig-0000852	#D55E00	chr6
contig-0000853	#5699E9	chr9
contig-0000854	#5699E9	chr9
contig-0000855	#5699E9	chr9
contig-0000856	#5699E9	chr9
contig-0000857	#D57533	chr13
contig-0000858	#E69F00	chr1
contig-0000859	#D57533	chr13
contig-0000860	#D55E00	chr6
contig-0000861	#E6C47F	chr22
contig-0000862	#D57533	chr13
contig-0000863	#E6C47F	chr22
contig-0000864	#D57533	chr13
contig-0000865	#D57533	chr13
contig-0000866	#E6B847	chr15
contig-0000867	#E6B847	chr15
contig-0000868	#E69F00	chr1
contig-0000869	#D55E00	chr6
contig-0000870	#5699E9	chr9
contig-0000871	#D55E00	chr6
contig-0000872	#D55E00	chr6
contig-0000873	#9467BD	chrX
contig-0000874	#9467BD	chrX
contig-0000875	#9467BD	chrX
contig-0000876	#9467BD	chrX
contig-0000877	#9467BD	chrX
contig-0000878	#9467BD	chrX
contig-0000879	#9467BD	chrX
contig-0000880	#9467BD	chrX
contig-0000881	#9467BD	chrX
contig-0000883	#9467BD	chrX
contig-0000884	#D57533	chr13
contig-0000885	#5699E9	chr9
contig-0000886	#9467BD	chrX
contig-0000887	#9467BD	chrX
contig-0000888	#9467BD	chrX
contig-0000889	#9467BD	chrX
contig-0000890	#9467BD	chrX
contig-0000891	#9467BD	chrX
contig-0000892	#9467BD	chrX
contig-0000893	#9467BD	chrX
contig-0000894	#9467BD	chrX
contig-0000895	#9467BD	chrX
contig-0000896	#9467BD	chrX
contig-0000898	#D57533	chr13
contig-0000899	#D57533	chr13
contig-0000900	#D57533	chr13
contig-0000901	#737373	chr14
contig-0000902	#E6C47F	chr22
contig-0000904	#D57533	chr13
contig-0000906	#808080	chr21
contig-0000907	#E6B847	chr15
contig-0000908	#E6C47F	chr22
contig-0000909	#E6C47F	chr22
contig-0000910	#D57533	chr13
contig-0000911	#D57533	chr13
contig-0000912	#D57533	chr13
contig-0000913	#D57533	chr13
contig-0000914	#D57533	chr13
contig-0000915	#D57533	chr13
contig-0000916	#D57533	chr13
contig-0000917	#D57533	chr13
contig-0000918	#D57533	chr13
contig-0000919	#D57533	chr13
