[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.009030037559568882
Loss: 0.008966103196144104
Loss: 0.008901288732886314
Loss: 0.008828530088067055
Loss: 0.00875029806047678
Loss: 0.00866666529327631
Loss: 0.008578313514590263
Loss: 0.00848422572016716
Loss: 0.008385644294321537
Loss: 0.008282678201794624
Loss: 0.00818018801510334
Loss: 0.008080948144197464
Loss: 0.007982649840414524
Loss: 0.007883971557021141
Loss: 0.007786206901073456
Loss: 0.007690021302551031
Loss: 0.0076055447570979595
Loss: 0.007528382819145918
Loss: 0.0074618239887058735
Loss: 0.00740920752286911
Loss: 0.007363745477050543
Loss: 0.007313195616006851
Loss: 0.007260866463184357
Loss: 0.007213321514427662
Loss: 0.007168903481215239
Loss: 0.0071262759156525135
Loss: 0.00708108302205801
Loss: 0.007037181407213211
Loss: 0.006999748758971691
Loss: 0.006966677960008383
Loss: 0.00693470099940896
Loss: 0.0069046723656356335
Loss: 0.006876368075609207
Loss: 0.006850565783679485
Loss: 0.006828026380389929
Loss: 0.006806179881095886
Loss: 0.006786537356674671
Loss: 0.006768667139112949
Loss: 0.0067502642050385475
Loss: 0.006733121816068888
Loss: 0.006716497708112001
Loss: 0.006700905505567789
Loss: 0.006685751955956221
Loss: 0.006670359522104263
Loss: 0.006655537988990545
Loss: 0.006640974897891283
Loss: 0.006626621820032597
Loss: 0.0066118608228862286
Loss: 0.006597212515771389
Loss: 0.0065833805128932
Loss: 0.006569810211658478
Loss: 0.006556761916726828
Loss: 0.006544481031596661
Loss: 0.00653443019837141
Loss: 0.0065313586965203285
Loss: 0.006528413854539394
Loss: 0.006505570374429226
Loss: 0.006470167078077793
Loss: 0.006454522255808115
Loss: 0.006455149967223406
Loss: 0.006435120943933725
Loss: 0.006403404287993908
Loss: 0.006390022579580545
Loss: 0.006382427643984556
Loss: 0.00635836087167263
Loss: 0.006331150885671377
Loss: 0.006317137740552425
Loss: 0.006308036390691996
Loss: 0.006290297489613295
Loss: 0.006264058407396078
Loss: 0.0062418123707175255
Loss: 0.006228243932127953
Loss: 0.006215851753950119
Loss: 0.0061965580098330975
Loss: 0.006169757805764675
Loss: 0.006140814628452063
Loss: 0.006121733225882053
Loss: 0.006101097911596298
Loss: 0.006078412290662527
Loss: 0.006055844947695732
Loss: 0.006031284108757973
Loss: 0.005998124834150076
Loss: 0.00596395181491971
Loss: 0.005930252373218536
Loss: 0.005895291455090046
Loss: 0.005862588528543711
Loss: 0.005828951019793749
Loss: 0.005795995704829693
Loss: 0.005766855552792549
Loss: 0.005741642788052559
Loss: 0.005723242647945881
Loss: 0.0057120309211313725
Loss: 0.005684552248567343
Loss: 0.005633973050862551
Loss: 0.005562538281083107
Loss: 0.005524622742086649
Loss: 0.005524501670151949
Loss: 0.005533246789127588
Loss: 0.005537177436053753
Loss: 0.005495834164321423
Loss: 0.00544124748557806
Loss: 0.005396887194365263
Loss: 0.005387578625231981
Loss: 0.005396497901529074
Loss: 0.005388935562223196
Loss: 0.005360577255487442
Loss: 0.00531749427318573
Loss: 0.005289157386869192
Loss: 0.005282900761812925
Loss: 0.0052817692048847675
Loss: 0.005273031536489725
Loss: 0.005249132867902517
Loss: 0.005223450716584921
Loss: 0.005203897133469582
Loss: 0.005193798337131739
Loss: 0.005187738221138716
Loss: 0.005179777275770903
Loss: 0.0051697189919650555
Loss: 0.0051547265611588955
Loss: 0.005136959720402956
Loss: 0.005116804037243128
Loss: 0.005098132882267237
Loss: 0.005081696901470423
Loss: 0.005068859551101923
Loss: 0.005058807320892811
Loss: 0.005050604231655598
Loss: 0.005045280791819096
Loss: 0.005044763442128897
Loss: 0.005062524229288101
Loss: 0.005086008459329605
Loss: 0.005120798945426941
Loss: 0.005066410638391972
Loss: 0.004982068669050932
Loss: 0.004931543488055468
Loss: 0.004958731587976217
Loss: 0.004996315576136112
Loss: 0.004945195280015469
Loss: 0.004880351480096579
Loss: 0.004859349690377712
Loss: 0.004874802194535732
Loss: 0.004887228365987539
Loss: 0.004845817107707262
Loss: 0.004800735041499138
Loss: 0.004770196042954922
Loss: 0.004763791337609291
Loss: 0.0047635268419981
Loss: 0.004744073376059532
Loss: 0.004713436588644981
Loss: 0.004683430772274733
Loss: 0.004666629713028669
Loss: 0.004658420104533434
Loss: 0.004641799721866846
Loss: 0.004611439537256956
Loss: 0.004587796051055193
Loss: 0.004572744015604258
Loss: 0.0045565227046608925
Loss: 0.004533060826361179
Loss: 0.00450858986005187
Loss: 0.004490664228796959
Loss: 0.004473051056265831
Loss: 0.00445158826187253
Loss: 0.0044304137118160725
Loss: 0.004411942791193724
Loss: 0.0043898955918848515
Loss: 0.00436768215149641
Loss: 0.004346836823970079
Loss: 0.004329249728471041
Loss: 0.0043099671602249146
Loss: 0.004290126729756594
Loss: 0.004270756617188454
Loss: 0.004258421715348959
Loss: 0.004250579513609409
Loss: 0.004245245363563299
Loss: 0.004229393322020769
Loss: 0.0042158979922533035
Loss: 0.004172448068857193
Loss: 0.004135854542255402
Loss: 0.004105036146938801
Loss: 0.004089354071766138
Loss: 0.004083776380866766
Loss: 0.004072743467986584
Loss: 0.004058459307998419
Loss: 0.004019060637801886
Loss: 0.003984957002103329
Loss: 0.003959925379604101
Loss: 0.0039414213970303535
Loss: 0.003923299256712198
Loss: 0.003903202712535858
Loss: 0.0038852838333696127
Loss: 0.003858847776427865
Loss: 0.0038364080246537924
Loss: 0.0038139005191624165
Loss: 0.003788577625527978
Loss: 0.0037617827765643597
Loss: 0.0037369271740317345
Loss: 0.003713792422786355
Loss: 0.003693685168400407
Loss: 0.003673955798149109
Loss: 0.003652844810858369
Loss: 0.0036313715390861034
Loss: 0.003611780935898423
Loss: 0.003593293484300375
Loss: 0.0035778533201664686
Loss: 0.0035698935389518738
Loss: 0.003584134392440319
Loss: 0.00367186963558197
Loss: 0.003762684529647231
Loss: 0.0039623817428946495
Loss: 0.00370701658539474
Loss: 0.0038099142257124186
Loss: 0.00412703724578023
Loss: 0.00349987531080842
Loss: 0.004272778518497944
Loss: 0.004419171251356602
Loss: 0.004092572256922722
Loss: 0.004241608083248138
Loss: 0.003562741680070758
Loss: 0.003948640543967485
Loss: 0.003641498042270541
Loss: 0.003832320449873805
Loss: 0.0035271095111966133
Loss: 0.003694447223097086
Loss: 0.0035309065133333206
Loss: 0.0036156270653009415
Loss: 0.0034990294370800257
Loss: 0.0035464700777083635
Loss: 0.0034932084381580353
Loss: 0.0034863909240812063
Loss: 0.003463291795924306
Loss: 0.0034645935520529747
Loss: 0.0034555622842162848
Loss: 0.0034228479489684105
Loss: 0.003437368432059884
Loss: 0.0034110511187464
Loss: 0.003415752435103059
Loss: 0.003381633199751377
Loss: 0.0034029274247586727
Loss: 0.0033808883745223284
Loss: 0.003383277216926217
Loss: 0.0033664703369140625
Loss: 0.0033696438185870647
Loss: 0.0033584744669497013
Loss: 0.0033557903952896595
Loss: 0.0033470813650637865
Loss: 0.003344520227983594
Loss: 0.0033430096227675676
Loss: 0.0033353178296238184
Loss: 0.00333547149784863
Loss: 0.003327257465571165
Loss: 0.0033297024201601744
Loss: 0.003318055998533964
Loss: 0.003322827396914363
Loss: 0.003310933941975236
Loss: 0.0033166969660669565
Loss: 0.0033054626546800137
Loss: 0.0033100557047873735
Loss: 0.0033007345627993345
Loss: 0.0033044745214283466
Loss: 0.0032959342934191227
Loss: 0.003297952702268958
Loss: 0.0032925191335380077
Loss: 0.003292074194177985
Loss: 0.0032885808032006025
Loss: 0.003286481136456132
Loss: 0.0032853055745363235
Loss: 0.0032814587466418743
Loss: 0.003281456185504794
Training model using conversion value 1.4000000000000001.
Loss: 0.1413927972316742
Loss: 0.13630765676498413
Loss: 0.13020174205303192
Loss: 0.12212353944778442
Loss: 0.11127108335494995
Loss: 0.09857291728258133
Loss: 0.08293027430772781
Loss: 0.06520279496908188
Loss: 0.046896640211343765
Loss: 0.032924897968769073
Loss: 0.032822612673044205
Loss: 0.03947192803025246
Loss: 0.03546731546521187
Loss: 0.030077878385782242
Loss: 0.02863755077123642
Loss: 0.029351375997066498
Loss: 0.029816169291734695
Loss: 0.028544191271066666
Loss: 0.025757359340786934
Loss: 0.02329445444047451
Loss: 0.02319100871682167
Loss: 0.024763181805610657
Loss: 0.0252648014575243
Loss: 0.024090129882097244
Loss: 0.023101700469851494
Loss: 0.02317742258310318
Loss: 0.023608412593603134
Loss: 0.023544564843177795
Loss: 0.02295369654893875
Loss: 0.02242637425661087
Loss: 0.02245422825217247
Loss: 0.022788945585489273
Loss: 0.022777214646339417
Loss: 0.022354302927851677
Loss: 0.021945277228951454
Loss: 0.021813301369547844
Loss: 0.021757477894425392
Loss: 0.021498603746294975
Loss: 0.02105141431093216
Loss: 0.020682089030742645
Loss: 0.020515548065304756
Loss: 0.020395353436470032
Loss: 0.020101206377148628
Loss: 0.019637001678347588
Loss: 0.0191756933927536
Loss: 0.0187839362770319
Loss: 0.018378818407654762
Loss: 0.017877675592899323
Loss: 0.017291802912950516
Loss: 0.01670137792825699
Loss: 0.016083896160125732
Loss: 0.015455985441803932
Loss: 0.014840622432529926
Loss: 0.014321517199277878
Loss: 0.013954275287687778
Loss: 0.013676602393388748
Loss: 0.013478553853929043
Loss: 0.013348276726901531
Loss: 0.013270323164761066
Loss: 0.013142364099621773
Loss: 0.012920815497636795
Loss: 0.012617696076631546
Loss: 0.012330827303230762
Loss: 0.012115992605686188
Loss: 0.011927944608032703
Loss: 0.011760832741856575
Loss: 0.011537224054336548
Loss: 0.011273263022303581
Loss: 0.01103051844984293
Loss: 0.01080008503049612
Loss: 0.010585981421172619
Loss: 0.010426308959722519
Loss: 0.01030164584517479
Loss: 0.01015064213424921
Loss: 0.009952805005013943
Loss: 0.009707500226795673
Loss: 0.009454581886529922
Loss: 0.009224697016179562
Loss: 0.009022334590554237
Loss: 0.008834759704768658
Loss: 0.008657867088913918
Loss: 0.008515977300703526
Loss: 0.008416757918894291
Loss: 0.008292577229440212
Loss: 0.008140819147229195
Loss: 0.0080021433532238
Loss: 0.007897940464317799
Loss: 0.007781734690070152
Loss: 0.007691510487347841
Loss: 0.00764005770906806
Loss: 0.007582884281873703
Loss: 0.007525560911744833
Loss: 0.007482331711798906
Loss: 0.007440074346959591
Loss: 0.0073890541680157185
Loss: 0.007351504638791084
Loss: 0.007325230166316032
Loss: 0.007292995695024729
Loss: 0.007267321459949017
Loss: 0.007248747628182173
Loss: 0.007225834298878908
Loss: 0.007198188919574022
Loss: 0.007177997846156359
Loss: 0.007157465443015099
Loss: 0.007135552354156971
Loss: 0.00712343817576766
Loss: 0.007114639040082693
Loss: 0.007105260156095028
Loss: 0.007097783964127302
Loss: 0.007090095430612564
Loss: 0.007077982649207115
Loss: 0.00706917280331254
Loss: 0.007061645854264498
Loss: 0.007053256966173649
Loss: 0.007047249935567379
Loss: 0.007041861768811941
Loss: 0.007034851238131523
Loss: 0.007028508000075817
Loss: 0.0070222304202616215
Loss: 0.007015174720436335
Loss: 0.0070093413814902306
Loss: 0.007003821898251772
Loss: 0.006998014636337757
Loss: 0.006992545910179615
Loss: 0.006987239699810743
Loss: 0.006981289945542812
Loss: 0.006975904107093811
Loss: 0.00697069289162755
Loss: 0.006965571083128452
Loss: 0.006960914004594088
Loss: 0.00695663969963789
Loss: 0.0069521754048764706
Loss: 0.006947988178580999
Loss: 0.006943678483366966
Loss: 0.006939316634088755
Loss: 0.006935163866728544
Loss: 0.0069311331026256084
Loss: 0.0069270352832973
Loss: 0.006923294626176357
Loss: 0.0069193486124277115
Loss: 0.0069153704680502415
Loss: 0.006911438424140215
Loss: 0.006907627917826176
Loss: 0.0069040157832205296
Loss: 0.006900504231452942
Loss: 0.0068968371488153934
Loss: 0.0068932101130485535
Loss: 0.00688951974734664
Loss: 0.006885827053338289
Loss: 0.006882213056087494
Loss: 0.006878600921481848
Loss: 0.006875045597553253
Loss: 0.006871596910059452
Loss: 0.006868161726742983
Loss: 0.006864687893539667
Loss: 0.006861201487481594
Loss: 0.00685766851529479
Loss: 0.006854095030575991
Loss: 0.006850540172308683
Loss: 0.00684697087854147
Loss: 0.006843468174338341
Loss: 0.006839967332780361
Loss: 0.0068364194594323635
Loss: 0.006832979153841734
Loss: 0.006829523481428623
Loss: 0.006826119963079691
Loss: 0.006822654977440834
Loss: 0.006819155998528004
Loss: 0.006815601605921984
Loss: 0.006811981555074453
Loss: 0.006808245554566383
Loss: 0.0068044280633330345
Loss: 0.006800556089729071
Loss: 0.006796675268560648
Loss: 0.006792791653424501
Loss: 0.006788875441998243
Loss: 0.00678491685539484
Loss: 0.006781031843274832
Loss: 0.006777348928153515
Loss: 0.006773748435080051
Loss: 0.006770246662199497
Loss: 0.0067666275426745415
Loss: 0.006762878969311714
Loss: 0.006759047508239746
Loss: 0.006755279842764139
Loss: 0.006751506123691797
Loss: 0.006747872103005648
Loss: 0.00674422737210989
Loss: 0.006740525830537081
Loss: 0.0067367698065936565
Loss: 0.006732893642038107
Loss: 0.006728969048708677
Loss: 0.006724945269525051
Loss: 0.006720826029777527
Loss: 0.006716713309288025
Loss: 0.0067125787027180195
Loss: 0.006708381697535515
Loss: 0.006704200059175491
Loss: 0.006700077559798956
Loss: 0.006695904769003391
Loss: 0.006691710092127323
Loss: 0.006687450222671032
Loss: 0.006683144252747297
Loss: 0.006678811274468899
Loss: 0.006674462463706732
Loss: 0.006670048460364342
Loss: 0.006665609311312437
Loss: 0.006661193910986185
Loss: 0.006656798534095287
Loss: 0.006652408745139837
Loss: 0.006648031994700432
Loss: 0.006643667351454496
Loss: 0.006639241706579924
Loss: 0.006634849589318037
Loss: 0.006630477029830217
Loss: 0.006626115646213293
Loss: 0.006621783133596182
Loss: 0.006617370992898941
Loss: 0.006613079458475113
Loss: 0.006608776282519102
Loss: 0.006604478694498539
Loss: 0.006600311491638422
Loss: 0.00659620575606823
Loss: 0.00659198360517621
Loss: 0.0065877391025424
Loss: 0.00658351881429553
Loss: 0.006579358130693436
Loss: 0.0065752603113651276
Loss: 0.006571228615939617
Loss: 0.006567192729562521
Loss: 0.006563193630427122
Loss: 0.006559375207871199
Loss: 0.006555659230798483
Loss: 0.006552255712449551
Loss: 0.006549100391566753
Loss: 0.006546132732182741
Loss: 0.006543283816426992
Loss: 0.006539735943078995
Loss: 0.006535326596349478
Loss: 0.006530068349093199
Loss: 0.00652511790394783
Loss: 0.006520993076264858
Loss: 0.006517680361866951
Loss: 0.006514832377433777
Loss: 0.006512146443128586
Loss: 0.00650938693434
Loss: 0.006506396923214197
Loss: 0.006502764765173197
Loss: 0.006498362403362989
Loss: 0.006493560038506985
Loss: 0.006489021237939596
Loss: 0.006484894547611475
Loss: 0.006481286138296127
Loss: 0.006478087976574898
Loss: 0.006475214846432209
Loss: 0.00647253030911088
Loss: 0.006470088846981525
Loss: 0.006467703264206648
Loss: 0.006465338636189699
Loss: 0.006462520454078913
Loss: 0.0064584799110889435
Loss: 0.006453199777752161
Loss: 0.006447079125791788
Loss: 0.006441204808652401
Loss: 0.006436273921281099
Loss: 0.00643240287899971
Loss: 0.006429299246519804
Loss: 0.006426722276955843
Loss: 0.0064245350658893585
Loss: 0.006422358099371195
Loss: 0.006419904064387083
Loss: 0.006415986455976963
Loss: 0.0064103491604328156
Loss: 0.006402572616934776
Loss: 0.006394538097083569
Loss: 0.006387853063642979
Loss: 0.006383087486028671
Loss: 0.0063795847818255424
Loss: 0.006376195698976517
Loss: 0.0063722580671310425
Loss: 0.006366885267198086
Loss: 0.006360284984111786
Loss: 0.006352481432259083
Loss: 0.00634438032284379
Loss: 0.006336480379104614
Loss: 0.006328775081783533
Loss: 0.0063212839886546135
Loss: 0.006313695572316647
Loss: 0.00630617793649435
Loss: 0.006298377178609371
Loss: 0.006290325429290533
Loss: 0.006282678339630365
Loss: 0.006276080850511789
Loss: 0.006270314566791058
Loss: 0.0062658777460455894
Loss: 0.006258722860366106
Loss: 0.006246513221412897
Loss: 0.006227222271263599
Loss: 0.0062054116278886795
Loss: 0.006184800062328577
Loss: 0.00616804976016283
Loss: 0.006153400521725416
Loss: 0.006138563621789217
Loss: 0.006121535785496235
Loss: 0.006099160294979811
Loss: 0.006071245763450861
Loss: 0.006038163788616657
Loss: 0.006002675276249647
Loss: 0.005966220982372761
Loss: 0.005928786937147379
Loss: 0.00589094078168273
Loss: 0.005851367954164743
Loss: 0.005808346904814243
Loss: 0.005761020351201296
Loss: 0.005707822274416685
Loss: 0.0056490362621843815
Loss: 0.005585411097854376
Loss: 0.005520825274288654
Loss: 0.0054559954442083836
Loss: 0.005391979124397039
Loss: 0.005329187028110027
Loss: 0.005265469197183847
Loss: 0.005200501531362534
Loss: 0.00513115618377924
Loss: 0.0050588687881827354
Loss: 0.004989322274923325
Loss: 0.004921867977827787
Loss: 0.00485415942966938
Loss: 0.0047836326994001865
Loss: 0.004713277332484722
Loss: 0.0046463594771921635
Loss: 0.004586144350469112
Loss: 0.004531890153884888
Loss: 0.004476241767406464
Loss: 0.004423809237778187
Loss: 0.004379529505968094
Loss: 0.004340621177107096
Loss: 0.004302110522985458
Loss: 0.004262976814061403
Loss: 0.004224095027893782
Loss: 0.004188837483525276
Loss: 0.004153019282966852
Loss: 0.004124217201024294
Loss: 0.004094717558473349
Loss: 0.004065345041453838
Loss: 0.004038673825562
Loss: 0.004014885518699884
Loss: 0.003988849464803934
Loss: 0.003960305359214544
Loss: 0.00393420085310936
Loss: 0.003916325978934765
Loss: 0.0038980089593678713
Loss: 0.0038803040515631437
Loss: 0.0038644156884402037
Loss: 0.0038479540962725878
Loss: 0.0038288626819849014
Loss: 0.0038138972595334053
Loss: 0.003803288098424673
Loss: 0.0037925804499536753
Loss: 0.003779379650950432
Loss: 0.0037620102521032095
Loss: 0.0037466224748641253
Loss: 0.003733827732503414
Loss: 0.0037222623359411955
Loss: 0.0037084727082401514
Loss: 0.0036950877401977777
Loss: 0.0036871612537652254
Loss: 0.0036880970001220703
Loss: 0.0036890078336000443
Loss: 0.0036728642880916595
Loss: 0.0036514252424240112
Loss: 0.0036354316398501396
Loss: 0.003620844567194581
Loss: 0.0036030129995197058
Loss: 0.0035941556561738253
Loss: 0.0035951300524175167
Loss: 0.003587153274565935
Loss: 0.003568459302186966
Loss: 0.0035473546013236046
Loss: 0.0035399547778069973
Loss: 0.003534994786605239
Loss: 0.0035248075146228075
Loss: 0.0035144174471497536
Loss: 0.0035076667554676533
Loss: 0.003500676713883877
Loss: 0.003487387439236045
Loss: 0.0034752925857901573
Loss: 0.0034676226787269115
Loss: 0.0034638571087270975
Loss: 0.0034589823335409164
Loss: 0.003449837677180767
Loss: 0.0034412003587931395
Loss: 0.003434139536693692
Loss: 0.0034288058523088694
Loss: 0.0034225117415189743
Loss: 0.0034155321773141623
Loss: 0.003409299999475479
Loss: 0.0034045798238366842
Loss: 0.0033999786246567965
Loss: 0.003393846098333597
Loss: 0.0033871885389089584
Loss: 0.0033815421629697084
Loss: 0.0033772580791264772
Loss: 0.0033731190487742424
Loss: 0.003368078963831067
Loss: 0.003362262388691306
Loss: 0.003356880508363247
Loss: 0.0033524155151098967
Loss: 0.0033484071027487516
Loss: 0.0033444208092987537
Loss: 0.003340178169310093
Loss: 0.003336073365062475
Loss: 0.003332475433126092
Loss: 0.003329056780785322
Loss: 0.0033260902855545282
Loss: 0.0033230241388082504
Loss: 0.0033198159653693438
Loss: 0.0033166862558573484
Loss: 0.0033135146368294954
Loss: 0.003311099950224161
Loss: 0.0033089907374233007
Loss: 0.003307818667963147
Loss: 0.003308398649096489
Loss: 0.0033134017139673233
Loss: 0.0033254940062761307
Loss: 0.0033519198186695576
Loss: 0.0033810038585215807
Loss: 0.0033947303891181946
Loss: 0.0033627557568252087
Loss: 0.003305405145511031
Loss: 0.0032859048806130886
Loss: 0.003311791457235813
Loss: 0.0033367390278726816
Loss: 0.0033189118839800358
Loss: 0.003282964928075671
Loss: 0.003277015406638384
Loss: 0.0032974504865705967
Loss: 0.0033038442488759756
Loss: 0.003282453864812851
Loss: 0.0032665065955370665
Loss: 0.003274832386523485
Loss: 0.0032843409571796656
Loss: 0.003275095485150814
Loss: 0.0032613668590784073
Loss: 0.0032612995710223913
Loss: 0.0032673641107976437
Loss: 0.0032658115960657597
Loss: 0.0032566930167376995
Loss: 0.003251328133046627
Loss: 0.003253552597016096
Loss: 0.0032554902136325836
Loss: 0.003252981463447213
Loss: 0.0032463239040225744
Loss: 0.003242149017751217
Loss: 0.00324268639087677
Loss: 0.003243792802095413
Loss: 0.0032431944273412228
Loss: 0.003239276586100459
Loss: 0.0032355166040360928
Loss: 0.003233907511457801
Loss: 0.0032342371996492147
Loss: 0.003234417410567403
Loss: 0.0032329391688108444
Loss: 0.0032305868808180094
Loss: 0.003228166839107871
Loss: 0.003227442968636751
Loss: 0.003228675341233611
Loss: 0.003231773851439357
Loss: 0.003237264696508646
Loss: 0.00324459420517087
Loss: 0.0032546943984925747
Loss: 0.0032618471886962652
Loss: 0.003263135440647602
Loss: 0.003248857567086816
Loss: 0.003229806199669838
Loss: 0.0032190962228924036
Loss: 0.0032218906562775373
Loss: 0.0032301833853125572
Loss: 0.0032352448906749487
Loss: 0.0032316569704562426
Loss: 0.0032212347723543644
Loss: 0.0032125916332006454
Loss: 0.003209953662008047
Loss: 0.0032116540241986513
Loss: 0.0032152545172721148
Loss: 0.003217986086383462
Loss: 0.003218682948499918
Loss: 0.003214604454115033
Loss: 0.0032088749576359987
Loss: 0.003203136147931218
Loss: 0.003199055092409253
Loss: 0.0031980040948837996
Loss: 0.003199575003236532
Loss: 0.0032024856191128492
Loss: 0.0032031729351729155
Loss: 0.0032028898131102324
Loss: 0.0031989351846277714
Loss: 0.003195705823600292
Loss: 0.003192702541127801
Loss: 0.003191238036379218
Loss: 0.0031900890171527863
Loss: 0.003188726957887411
Loss: 0.003187306225299835
Loss: 0.003185790730640292
Loss: 0.0031844405457377434
Loss: 0.003183829365298152
Loss: 0.0031849718652665615
Loss: 0.0031875690910965204
Loss: 0.0031932885758578777
Loss: 0.0031985226087272167
Loss: 0.003205986227840185
Loss: 0.0032062502577900887
Loss: 0.0032029161229729652
Loss: 0.0031904291827231646
Loss: 0.0031797108240425587
Loss: 0.003175541292876005
Loss: 0.0031777082476764917
Loss: 0.0031828954815864563
Loss: 0.0031865029595792294
Loss: 0.0031856114510446787
Loss: 0.003177911974489689
Loss: 0.0031726807355880737
Loss: 0.003171550575643778
Loss: 0.0031724185682833195
Loss: 0.0031715012155473232
Loss: 0.0031694129575043917
Loss: 0.0031666832510381937
Loss: 0.003163353307172656
Loss: 0.003162035718560219
Loss: 0.003164144931361079
Loss: 0.003168671391904354
Loss: 0.0031721526756882668
Loss: 0.0031728658359497786
Loss: 0.0031708364840596914
Loss: 0.0031672196928411722
Loss: 0.0031641602981835604
Loss: 0.0031653381884098053
Loss: 0.0031661605462431908
Loss: 0.0031668415758758783
Loss: 0.0031638818327337503
Loss: 0.003157911356538534
Loss: 0.0031515308655798435
Loss: 0.003147703828290105
Loss: 0.003146066563203931
Loss: 0.0031456761062145233
Loss: 0.0031468337401747704
Loss: 0.0031477760057896376
Loss: 0.0031479434110224247
Loss: 0.0031473934650421143
Loss: 0.003146191593259573
Loss: 0.0031445694621652365
Loss: 0.0031440728344023228
Loss: 0.0031451513059437275
Loss: 0.003148914547637105
Loss: 0.003155072219669819
Loss: 0.0031680057290941477
Loss: 0.0031767808832228184
Loss: 0.0031857655849307775
Loss: 0.0031761620193719864
Loss: 0.003163805929943919
Loss: 0.003143498906865716
Loss: 0.0031330534256994724
Loss: 0.003133552148938179
Loss: 0.003141825320199132
Loss: 0.0031524747610092163
Loss: 0.003155661979690194
Loss: 0.0031580503564327955
Loss: 0.0031478814780712128
Loss: 0.003140778513625264
Loss: 0.0031362134031951427
Loss: 0.0031364464666694403
Loss: 0.0031369184143841267
Loss: 0.003136096987873316
Loss: 0.0031320832204073668
Loss: 0.003129855962470174
Loss: 0.0031320685520768166
Loss: 0.003134892787784338
Loss: 0.003139461623504758
Loss: 0.003139449516311288
Loss: 0.0031350390054285526
Loss: 0.0031275830697268248
Loss: 0.0031223571859300137
Loss: 0.0031221485696733
Loss: 0.0031248051673173904
Loss: 0.003127457806840539
Loss: 0.003126829629763961
Loss: 0.003124886192381382
Loss: 0.003120842855423689
Loss: 0.0031178852077573538
Loss: 0.003118445398285985
Loss: 0.003123234724625945
Loss: 0.0031329772900789976
Loss: 0.003142377594485879
Loss: 0.003147305455058813
Loss: 0.003144581103697419
Loss: 0.003141999477520585
Loss: 0.0031384762842208147
Loss: 0.0031367726624011993
Loss: 0.0031303821597248316
Loss: 0.003120090113952756
Loss: 0.0031128355767577887
Loss: 0.003110976191237569
Loss: 0.0031158907804638147
Loss: 0.003124180482700467
Loss: 0.003134187078103423
Loss: 0.003136769635602832
Loss: 0.003136311424896121
Loss: 0.003122903872281313
Loss: 0.0031130826100707054
Loss: 0.003108557313680649
Loss: 0.003109537996351719
Loss: 0.0031112530268728733
Loss: 0.0031128968112170696
Loss: 0.003113691695034504
Loss: 0.0031141359359025955
Loss: 0.0031168016139417887
Loss: 0.003118285210803151
Loss: 0.0031187015119940042
Loss: 0.0031138502527028322
Loss: 0.003107367316260934
Loss: 0.0031016727443784475
Loss: 0.0030983348842710257
Loss: 0.0030990298837423325
Loss: 0.003102513263002038
Loss: 0.0031070017721503973
Loss: 0.0031068995594978333
Loss: 0.003107811091467738
Loss: 0.003108010860159993
Loss: 0.0031124879606068134
Loss: 0.0031150984577834606
Loss: 0.0031171285081654787
Loss: 0.00311369844712317
Loss: 0.0031085701193660498
Loss: 0.00310129439458251
Loss: 0.0030954303219914436
Loss: 0.0030929469503462315
Loss: 0.003092185826972127
Loss: 0.0030934163369238377
Loss: 0.0030971691012382507
Loss: 0.00310128228738904
Loss: 0.003104083240032196
Loss: 0.003110321704298258
Loss: 0.0031131748110055923
Loss: 0.0031176437623798847
Loss: 0.003113446058705449
Loss: 0.003109581070020795
Loss: 0.0030987642239779234
Loss: 0.0030904291197657585
Loss: 0.0030866849701851606
Loss: 0.003087849821895361
Loss: 0.003092904342338443
Loss: 0.003097099019214511
Loss: 0.0031009449157863855
Loss: 0.0031013775151222944
Loss: 0.0031004524789750576
Loss: 0.003094694809988141
Loss: 0.0030896977987140417
Loss: 0.0030851331539452076
Loss: 0.0030830411706119776
Loss: 0.003083533141762018
Loss: 0.0030854984652251005
Loss: 0.003088379744440317
Loss: 0.0030900591518729925
Loss: 0.0030915443785488605
Loss: 0.0030919895507395267
Loss: 0.003093274775892496
Loss: 0.003092722734436393
Loss: 0.0030936424154788256
Loss: 0.0030910084024071693
Loss: 0.0030896314419806004
Loss: 0.003086052369326353
Loss: 0.0030833620112389326
Loss: 0.003080265363678336
Loss: 0.0030782856047153473
Loss: 0.003077052067965269
Loss: 0.0030765507835894823
Loss: 0.0030774271581321955
Loss: 0.0030789286829531193
Loss: 0.003081702860072255
Loss: 0.003084563883021474
Loss: 0.0030894409865140915
Loss: 0.0030926933977752924
Loss: 0.0031019223388284445
Loss: 0.003107999684289098
Loss: 0.0031191406305879354
Loss: 0.0031127699185162783
Loss: 0.0031047549564391375
Loss: 0.0030885846354067326
Loss: 0.0030789473094046116
