[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.012963839806616306
Loss: 0.012953153811395168
Loss: 0.012943877838551998
Loss: 0.012945487163960934
Loss: 0.012951976619660854
Loss: 0.012953338213264942
Loss: 0.012949580326676369
Loss: 0.012940683402121067
Loss: 0.012936223298311234
Loss: 0.012936804443597794
Loss: 0.012939425185322762
Loss: 0.012940802611410618
Loss: 0.012938412837684155
Loss: 0.012934467755258083
Loss: 0.012930041179060936
Loss: 0.012928176671266556
Loss: 0.012927461415529251
Loss: 0.012927797622978687
Loss: 0.012928121723234653
Loss: 0.012927345000207424
Loss: 0.012926150113344193
Loss: 0.012924044393002987
Loss: 0.012921604327857494
Loss: 0.012919212691485882
Loss: 0.01291751116514206
Loss: 0.012916161678731441
Loss: 0.012915246188640594
Loss: 0.012914721854031086
Loss: 0.012914278544485569
Loss: 0.012914199382066727
Loss: 0.012914703227579594
Loss: 0.012916576117277145
Loss: 0.01291922852396965
Loss: 0.012926415540277958
Loss: 0.012937644496560097
Loss: 0.01296150591224432
Loss: 0.012981119565665722
Loss: 0.013030693866312504
Loss: 0.013025131076574326
Loss: 0.01303833443671465
Loss: 0.012958976440131664
Loss: 0.012912287376821041
Loss: 0.01290889922529459
Loss: 0.01294014509767294
Loss: 0.012977343052625656
Loss: 0.012960336171090603
Loss: 0.012934708967804909
Loss: 0.012901854701340199
Loss: 0.012897253036499023
Loss: 0.012917255982756615
Loss: 0.012935238890349865
Loss: 0.012947961688041687
Loss: 0.012932510115206242
Loss: 0.012915102764964104
Loss: 0.01289517804980278
Loss: 0.012887532822787762
Loss: 0.012895803898572922
Loss: 0.012908553704619408
Loss: 0.012919082306325436
Loss: 0.012913873419165611
Loss: 0.012906387448310852
Loss: 0.01289189700037241
Loss: 0.012882388196885586
Loss: 0.012879138812422752
Loss: 0.012880451045930386
Loss: 0.01288627553731203
Loss: 0.01288872491568327
Loss: 0.012891111895442009
Loss: 0.012888411991298199
Loss: 0.012886278331279755
Loss: 0.012880939990282059
Loss: 0.012875706888735294
Loss: 0.012871603481471539
Loss: 0.012868721038103104
Loss: 0.012867890298366547
Loss: 0.012868215329945087
Loss: 0.012869799509644508
Loss: 0.012870879843831062
Loss: 0.012873281724750996
Loss: 0.012876607477664948
Loss: 0.012884963303804398
Loss: 0.012892666272819042
Loss: 0.012911352328956127
Loss: 0.012923914939165115
Loss: 0.012953539378941059
Loss: 0.012941327877342701
Loss: 0.012934061698615551
Loss: 0.012886423617601395
Loss: 0.012860073707997799
Loss: 0.01286131888628006
Loss: 0.012880378402769566
Loss: 0.012902982532978058
Loss: 0.01289625559002161
Loss: 0.012882824055850506
Loss: 0.012860371731221676
Loss: 0.012851862236857414
Loss: 0.012855828739702702
Loss: 0.012866063043475151
Loss: 0.01287804450839758
Loss: 0.012881290167570114
Loss: 0.012885953299701214
Loss: 0.012876697815954685
Loss: 0.012868980877101421
Loss: 0.012856151908636093
Loss: 0.012847854755818844
Loss: 0.012844824232161045
Loss: 0.01284744031727314
Loss: 0.012852616608142853
Loss: 0.012854908592998981
Loss: 0.012856210581958294
Loss: 0.012852383777499199
Loss: 0.012848718091845512
Loss: 0.012843350879848003
Loss: 0.012839281931519508
Loss: 0.012835952453315258
Loss: 0.012834463268518448
Loss: 0.012833932414650917
Loss: 0.0128356097266078
Loss: 0.012838387861847878
Loss: 0.012842935509979725
Loss: 0.012851467356085777
Loss: 0.012860027141869068
Loss: 0.012873430736362934
Loss: 0.012878399342298508
Loss: 0.012884777039289474
Loss: 0.012866959907114506
Loss: 0.012851117178797722
Loss: 0.01283342856913805
Loss: 0.012826214544475079
Loss: 0.012830949388444424
Loss: 0.012842420488595963
Loss: 0.012859809212386608
Loss: 0.012869691476225853
Loss: 0.012888438068330288
Loss: 0.012891285121440887
Loss: 0.012906535528600216
Loss: 0.012893352657556534
Loss: 0.012881370261311531
Loss: 0.01285517867654562
Loss: 0.012852542102336884
Loss: 0.012888980098068714
Loss: 0.012919357046484947
Loss: 0.01295395102351904
Loss: 0.012899761088192463
Loss: 0.012853802181780338
Loss: 0.012827654369175434
Loss: 0.012853940948843956
Loss: 0.01288960687816143
Loss: 0.012867016717791557
Loss: 0.012825073674321175
Loss: 0.012815712951123714
Loss: 0.012835973873734474
Loss: 0.012855935841798782
Loss: 0.012835828587412834
Loss: 0.01281202957034111
Loss: 0.012811551801860332
Loss: 0.012827121652662754
Loss: 0.012836657464504242
Loss: 0.012826912105083466
Loss: 0.012814389541745186
Loss: 0.012814118526875973
Loss: 0.012822391465306282
Loss: 0.01282663643360138
Loss: 0.012819035910069942
Loss: 0.012807720340788364
Loss: 0.012803212739527225
Loss: 0.012805805541574955
Loss: 0.012810871005058289
Loss: 0.012810278683900833
Loss: 0.012804891914129257
Loss: 0.012800292111933231
Loss: 0.012800388969480991
Loss: 0.012804683297872543
Loss: 0.012810115702450275
Loss: 0.012815742753446102
Loss: 0.012818381190299988
Loss: 0.012825477868318558
Loss: 0.012833337299525738
Loss: 0.01284641120582819
Loss: 0.012863591313362122
Loss: 0.012861886993050575
Loss: 0.012855980545282364
Loss: 0.012829617597162724
Loss: 0.012808728963136673
Loss: 0.012800748459994793
Loss: 0.01280426699668169
Loss: 0.012809785082936287
Loss: 0.012806039303541183
Loss: 0.012800992466509342
Loss: 0.01279823575168848
Loss: 0.012802586890757084
Loss: 0.012811664491891861
Loss: 0.012813359498977661
Loss: 0.012809674255549908
Loss: 0.01279754750430584
Loss: 0.01278696395456791
Loss: 0.012784024700522423
Loss: 0.012788073159754276
Loss: 0.012795031070709229
Loss: 0.01279835868626833
Loss: 0.012797998264431953
Loss: 0.012791785411536694
Loss: 0.012785891070961952
Loss: 0.012782113626599312
Loss: 0.012782743200659752
Loss: 0.012786938808858395
Loss: 0.012794438749551773
Loss: 0.012805179692804813
Loss: 0.012815660797059536
Loss: 0.012833896093070507
Loss: 0.012857681140303612
Loss: 0.01289165485650301
Loss: 0.012948809191584587
Loss: 0.012931512668728828
Loss: 0.012893051840364933
Loss: 0.012813678942620754
Loss: 0.012807691469788551
Loss: 0.012861793860793114
Loss: 0.012885993346571922
Loss: 0.012836855836212635
Loss: 0.01278806570917368
Loss: 0.01279478520154953
Loss: 0.012829134240746498
Loss: 0.012818650342524052
Loss: 0.012787558138370514
Loss: 0.012780817225575447
Loss: 0.012800049968063831
Loss: 0.012812340632081032
Loss: 0.012790953740477562
Loss: 0.012772182933986187
Loss: 0.01277319435030222
Loss: 0.012784467078745365
Loss: 0.012786452658474445
Loss: 0.01277620904147625
Loss: 0.012769687920808792
Loss: 0.012773820199072361
Loss: 0.01277879811823368
Loss: 0.012775808572769165
Loss: 0.012767567299306393
Loss: 0.012764375656843185
Loss: 0.012767387554049492
Loss: 0.012770558707416058
Loss: 0.012769896537065506
Loss: 0.012765034101903439
Loss: 0.012762187980115414
Loss: 0.012763003818690777
Loss: 0.012765140272676945
Loss: 0.012765604071319103
Loss: 0.01276289951056242
Loss: 0.012759880162775517
Loss: 0.012758643366396427
Loss: 0.012759312056005001
Loss: 0.012761091813445091
Loss: 0.012761522084474564
Loss: 0.012760027311742306
Loss: 0.012757627293467522
Loss: 0.012755954638123512
Loss: 0.012755440548062325
Loss: 0.012755910865962505
Loss: 0.012756713666021824
Loss: 0.012757222168147564
Loss: 0.012757371179759502
Loss: 0.012756982818245888
Loss: 0.012756259180605412
Loss: 0.012755775824189186
Loss: 0.012755854986608028
Loss: 0.01275747548788786
Loss: 0.012760997749865055
Loss: 0.012769120745360851
Loss: 0.012780985794961452
Loss: 0.012803257443010807
Loss: 0.012801092118024826
Loss: 0.01282538939267397
Loss: 0.01293389592319727
Loss: 0.013250384479761124
Loss: 0.013318950310349464
Loss: 0.013410273939371109
Loss: 0.012781843543052673
Loss: 0.013302231207489967
Loss: 0.013628087937831879
Loss: 0.01297404058277607
Loss: 0.013920001685619354
Loss: 0.013104396872222424
Loss: 0.013418697752058506
Loss: 0.01316076423972845
Loss: 0.013471094891428947
Loss: 0.013165280222892761
Loss: 0.013475804589688778
Loss: 0.013041527010500431
Loss: 0.013669469393789768
Loss: 0.01293266098946333
Loss: 0.013371233828365803
Loss: 0.012987157329916954
Loss: 0.013208789750933647
Loss: 0.012966454029083252
Loss: 0.013067329302430153
Loss: 0.012981357052922249
Loss: 0.013003555126488209
Loss: 0.012990118935704231
Loss: 0.012881151400506496
Loss: 0.012994597665965557
Loss: 0.012840252369642258
Loss: 0.012931665405631065
Loss: 0.012887855060398579
Loss: 0.012863054871559143
Loss: 0.012868325226008892
Loss: 0.012846720404922962
Loss: 0.012857071124017239
Loss: 0.012831109575927258
Loss: 0.012857381254434586
Loss: 0.012793969362974167
Loss: 0.01284053549170494
Loss: 0.012801115401089191
Loss: 0.01280419621616602
Loss: 0.012812943197786808
Loss: 0.012789582833647728
Loss: 0.012800685130059719
Loss: 0.012784325517714024
Loss: 0.012794528156518936
Loss: 0.01277691125869751
Loss: 0.012789515778422356
Loss: 0.012769280932843685
Loss: 0.012782113626599312
Loss: 0.012767594307661057
Loss: 0.012774376198649406
Loss: 0.012767748907208443
Loss: 0.012765908613801003
Loss: 0.01276612002402544
Loss: 0.0127629479393363
Loss: 0.012761654332280159
Loss: 0.01276062335819006
Loss: 0.012759470380842686
Loss: 0.01275591179728508
Loss: 0.012758061289787292
Loss: 0.012753003276884556
Loss: 0.01275567151606083
Loss: 0.012751479633152485
Loss: 0.012752852402627468
Loss: 0.012749756686389446
Loss: 0.012751016765832901
Loss: 0.012747899629175663
Loss: 0.012748654931783676
Loss: 0.012746903114020824
Loss: 0.012746746651828289
Loss: 0.012744751758873463
Loss: 0.012745597399771214
Loss: 0.012742939405143261
Loss: 0.012743745930492878
Loss: 0.012742013670504093
Loss: 0.012742004357278347
Training model using conversion value 1.7000000000000002.
Loss: 0.11998734623193741
Loss: 0.11240231990814209
Loss: 0.10303092747926712
Loss: 0.09238170087337494
Loss: 0.0794438049197197
Loss: 0.06542223691940308
Loss: 0.05139568820595741
Loss: 0.038424182683229446
Loss: 0.031033102422952652
Loss: 0.03200696408748627
Loss: 0.03159378096461296
Loss: 0.0298530962318182
Loss: 0.030681990087032318
Loss: 0.03114926815032959
Loss: 0.0310923233628273
Loss: 0.0306530874222517
Loss: 0.030173130333423615
Loss: 0.02984950691461563
Loss: 0.029528120532631874
Loss: 0.02914007380604744
Loss: 0.028893642127513885
Loss: 0.028829611837863922
Loss: 0.02878766879439354
Loss: 0.028752105310559273
Loss: 0.02880244515836239
Loss: 0.02884618192911148
Loss: 0.028786247596144676
Loss: 0.028706859797239304
Loss: 0.028630521148443222
Loss: 0.028484584763646126
Loss: 0.028312411159276962
Loss: 0.0281925518065691
Loss: 0.028060179203748703
Loss: 0.027914809063076973
Loss: 0.02780088596045971
Loss: 0.027666594833135605
Loss: 0.027490681037306786
Loss: 0.027306728065013885
Loss: 0.027059726417064667
Loss: 0.026727210730314255
Loss: 0.02633362077176571
Loss: 0.02581470087170601
Loss: 0.02515360154211521
Loss: 0.024323737248778343
Loss: 0.023242108523845673
Loss: 0.021923217922449112
Loss: 0.020434997975826263
Loss: 0.018987657502293587
Loss: 0.018062807619571686
Loss: 0.018274446949362755
Loss: 0.019277013838291168
Loss: 0.019725142046809196
Loss: 0.019230974838137627
Loss: 0.01835462637245655
Loss: 0.01785869337618351
Loss: 0.017775287851691246
Loss: 0.01794343627989292
Loss: 0.01818358339369297
Loss: 0.018311332911252975
Loss: 0.018314629793167114
Loss: 0.018203051760792732
Loss: 0.017968427389860153
Loss: 0.017739007249474525
Loss: 0.017551513388752937
Loss: 0.017509127035737038
Loss: 0.017594967037439346
Loss: 0.01768973469734192
Loss: 0.01772353984415531
Loss: 0.017621632665395737
Loss: 0.017477963119745255
Loss: 0.017371507361531258
Loss: 0.017331423237919807
Loss: 0.017359517514705658
Loss: 0.017388656735420227
Loss: 0.01739789918065071
Loss: 0.017363209277391434
Loss: 0.01730109378695488
Loss: 0.017231514677405357
Loss: 0.01717246137559414
Loss: 0.017149686813354492
Loss: 0.017142726108431816
Loss: 0.017139073461294174
Loss: 0.017120299860835075
Loss: 0.01707863062620163
Loss: 0.017028896138072014
Loss: 0.01698254607617855
Loss: 0.01695139892399311
Loss: 0.01692892424762249
Loss: 0.016906673088669777
Loss: 0.01687013916671276
Loss: 0.016821859404444695
Loss: 0.016763363033533096
Loss: 0.016703739762306213
Loss: 0.016652381047606468
Loss: 0.016606418415904045
Loss: 0.016563061624765396
Loss: 0.01651790551841259
Loss: 0.016459085047245026
Loss: 0.016395311802625656
Loss: 0.016327187418937683
Loss: 0.016263367608189583
Loss: 0.01620383933186531
Loss: 0.01614074409008026
Loss: 0.0160738043487072
Loss: 0.016002710908651352
Loss: 0.015933452174067497
Loss: 0.015866409987211227
Loss: 0.015799909830093384
Loss: 0.015748267993330956
Loss: 0.015716221183538437
Loss: 0.015695184469223022
Loss: 0.01567077450454235
Loss: 0.015648338943719864
Loss: 0.015624815598130226
Loss: 0.015598507598042488
Loss: 0.0155733497813344
Loss: 0.015534454956650734
Loss: 0.015501580201089382
Loss: 0.015476471744477749
Loss: 0.015451054088771343
Loss: 0.015421044081449509
Loss: 0.015407763421535492
Loss: 0.015389102511107922
Loss: 0.01536176260560751
Loss: 0.015343273058533669
Loss: 0.015325487591326237
Loss: 0.015302007086575031
Loss: 0.015281027182936668
Loss: 0.015262316912412643
Loss: 0.015238210558891296
Loss: 0.015213994309306145
Loss: 0.015192816965281963
Loss: 0.015171713195741177
Loss: 0.015153255313634872
Loss: 0.01513263862580061
Loss: 0.015112259425222874
Loss: 0.015086490660905838
Loss: 0.015070614404976368
Loss: 0.015050288289785385
Loss: 0.015028639696538448
Loss: 0.015007601119577885
Loss: 0.014990286901593208
Loss: 0.014976024627685547
Loss: 0.014956227503716946
Loss: 0.014937379397451878
Loss: 0.014919749461114407
Loss: 0.014903487637639046
Loss: 0.014886758290231228
Loss: 0.01487248670309782
Loss: 0.014855639077723026
Loss: 0.014839386567473412
Loss: 0.014824357815086842
Loss: 0.014808682724833488
Loss: 0.014792373403906822
Loss: 0.014779412187635899
Loss: 0.014765352942049503
Loss: 0.014749563299119473
Loss: 0.014733351767063141
Loss: 0.01471642218530178
Loss: 0.014702629297971725
Loss: 0.014686258509755135
Loss: 0.014675666578114033
Loss: 0.014659120701253414
Loss: 0.014641989022493362
Loss: 0.014624189585447311
Loss: 0.014605477452278137
Loss: 0.01458737812936306
Loss: 0.014569342136383057
Loss: 0.014551219530403614
Loss: 0.01453432347625494
Loss: 0.01451868936419487
Loss: 0.014507027342915535
Loss: 0.014512154273688793
Loss: 0.014491479843854904
Loss: 0.014457762241363525
Loss: 0.014434942044317722
Loss: 0.014395447447896004
Loss: 0.014382245019078255
Loss: 0.014396825805306435
Loss: 0.014380133710801601
Loss: 0.014322386123239994
Loss: 0.014289568178355694
Loss: 0.014292034320533276
Loss: 0.014288173988461494
Loss: 0.014244296588003635
Loss: 0.014229130931198597
Loss: 0.014205710031092167
Loss: 0.014154515229165554
Loss: 0.014142230153083801
Loss: 0.014152994379401207
Loss: 0.014114873483777046
Loss: 0.014075024053454399
Loss: 0.014060001820325851
Loss: 0.014056367799639702
Loss: 0.014048200100660324
Loss: 0.014017107896506786
Loss: 0.013994402252137661
Loss: 0.013988964259624481
Loss: 0.013991206884384155
Loss: 0.01399058848619461
Loss: 0.013984681107103825
Loss: 0.01398469228297472
Loss: 0.013974063098430634
Loss: 0.013970265164971352
Loss: 0.013965493068099022
Loss: 0.013899289071559906
Loss: 0.013894939795136452
Loss: 0.013921677134931087
Loss: 0.013905241154134274
Loss: 0.013863987289369106
Loss: 0.013838228769600391
Loss: 0.013840113766491413
Loss: 0.013868994079530239
Loss: 0.013852338306605816
Loss: 0.013821866363286972
Loss: 0.013851897791028023
Loss: 0.013912620022892952
Loss: 0.014046338386833668
Loss: 0.014129459857940674
Loss: 0.014250186271965504
Loss: 0.013812730088829994
Loss: 0.013894699513912201
Loss: 0.014127278700470924
Loss: 0.013819047249853611
Loss: 0.014133340679109097
Loss: 0.013867942616343498
Loss: 0.013969745486974716
Loss: 0.014060539193451405
Loss: 0.013784258626401424
Loss: 0.014038199558854103
Loss: 0.013920358382165432
Loss: 0.01402440294623375
Loss: 0.013703364878892899
Loss: 0.013943403027951717
Loss: 0.013733516447246075
Loss: 0.013845155015587807
Loss: 0.013740022666752338
Loss: 0.013840805739164352
Loss: 0.013673393055796623
Loss: 0.013762641698122025
Loss: 0.01367704477161169
Loss: 0.013705466873943806
Loss: 0.013638759963214397
Loss: 0.013698181137442589
Loss: 0.01361997053027153
Loss: 0.013639604672789574
Loss: 0.013624957762658596
Loss: 0.01359695103019476
Loss: 0.013590128161013126
Loss: 0.013587776571512222
Loss: 0.013580646365880966
Loss: 0.013547512702643871
Loss: 0.013570507988333702
Loss: 0.013545689173042774
Loss: 0.013537364080548286
Loss: 0.013529130257666111
Loss: 0.013524112291634083
Loss: 0.01351570151746273
Loss: 0.013496785424649715
Loss: 0.013497916981577873
Loss: 0.013484287075698376
Loss: 0.013476505875587463
Loss: 0.01347010862082243
Loss: 0.013459822162985802
Loss: 0.013457479886710644
Loss: 0.01344316452741623
Loss: 0.013435466215014458
Loss: 0.013434919528663158
Loss: 0.013421347364783287
Loss: 0.013411157764494419
Loss: 0.013407284393906593
Loss: 0.013399957679212093
Loss: 0.013391980901360512
Loss: 0.013384724035859108
Loss: 0.013374588452279568
Loss: 0.013369272463023663
Loss: 0.013365235179662704
Loss: 0.013357858173549175
Loss: 0.013347608037292957
Loss: 0.013339804485440254
Loss: 0.013331360183656216
Loss: 0.01332547515630722
Loss: 0.013317248784005642
Loss: 0.01330992765724659
Loss: 0.013305364176630974
Loss: 0.013298998586833477
Loss: 0.01328841969370842
Loss: 0.013280640356242657
Loss: 0.013280578888952732
Loss: 0.013279164209961891
Loss: 0.013275809586048126
Loss: 0.013274607248604298
Loss: 0.013281052932143211
Loss: 0.01330275647342205
Loss: 0.013331934809684753
Loss: 0.013382727280259132
Loss: 0.013404433615505695
Loss: 0.013390910811722279
Loss: 0.013301755301654339
Loss: 0.013242226094007492
Loss: 0.013228901661932468
Loss: 0.013257757760584354
Loss: 0.013303704559803009
Loss: 0.013300098478794098
Loss: 0.013250705786049366
Loss: 0.013199377804994583
Loss: 0.013191035948693752
Loss: 0.013208636082708836
Loss: 0.013217577710747719
Loss: 0.013204875402152538
Loss: 0.013183442875742912
Loss: 0.013171600177884102
Loss: 0.013166728429496288
Loss: 0.013167298398911953
Loss: 0.013165079057216644
Loss: 0.01316163782030344
Loss: 0.013156203553080559
Loss: 0.013147586956620216
Loss: 0.013139907270669937
Loss: 0.013134906999766827
Loss: 0.013136339373886585
Loss: 0.013135893270373344
Loss: 0.013135407119989395
Loss: 0.013130308128893375
Loss: 0.01312231458723545
Loss: 0.013119153678417206
Loss: 0.013115573674440384
Loss: 0.013112363405525684
Loss: 0.013108484447002411
Loss: 0.013105431571602821
Loss: 0.013103342615067959
Loss: 0.013100984506309032
Loss: 0.01309884525835514
Loss: 0.013095623813569546
Loss: 0.013093524612486362
Loss: 0.013092447072267532
Loss: 0.013092301785945892
Loss: 0.013093171641230583
Loss: 0.0130970049649477
Loss: 0.013106271624565125
Loss: 0.01312562357634306
Loss: 0.013155878521502018
Loss: 0.013193982653319836
Loss: 0.013244780711829662
Loss: 0.01325020007789135
Loss: 0.013220754452049732
Loss: 0.013137629255652428
Loss: 0.013082141056656837
Loss: 0.013088377192616463
Loss: 0.013131089508533478
Loss: 0.013149837031960487
Loss: 0.01310076005756855
Loss: 0.013055733405053616
Loss: 0.013059696182608604
Loss: 0.01309291459619999
Loss: 0.013110235333442688
Loss: 0.013080059550702572
Loss: 0.01304690446704626
Loss: 0.013044486753642559
Loss: 0.01306836400181055
Loss: 0.013080581091344357
Loss: 0.013061868958175182
Loss: 0.013036671094596386
Loss: 0.01303010992705822
Loss: 0.013040035031735897
Loss: 0.013049513101577759
Loss: 0.013042698614299297
Loss: 0.013027811422944069
Loss: 0.013016575016081333
Loss: 0.013020229525864124
Loss: 0.013027152046561241
Loss: 0.013029580935835838
Loss: 0.013021518476307392
Loss: 0.013011009432375431
Loss: 0.013005649670958519
Loss: 0.013006303459405899
Loss: 0.01301043201237917
Loss: 0.013012238778173923
Loss: 0.013008772395551205
Loss: 0.013006825000047684
Loss: 0.013008583337068558
Loss: 0.013022191822528839
Loss: 0.013042047619819641
Loss: 0.013055182993412018
Loss: 0.013062640093266964
Loss: 0.013035551644861698
Loss: 0.013008348643779755
Loss: 0.01299601886421442
Loss: 0.01300338376313448
Loss: 0.013021161779761314
Loss: 0.013024576008319855
Loss: 0.01302158460021019
Loss: 0.013004383072257042
Loss: 0.012989155016839504
Loss: 0.012987365014851093
Loss: 0.012998313643038273
Loss: 0.013014744967222214
Loss: 0.013021676801145077
Loss: 0.013019022531807423
Loss: 0.013003047555685043
Loss: 0.012984810397028923
Loss: 0.012971042655408382
Loss: 0.012971218675374985
Loss: 0.012994305230677128
Loss: 0.013019767589867115
Loss: 0.01306531298905611
Loss: 0.013067184016108513
Loss: 0.013053223490715027
Loss: 0.013007691130042076
Loss: 0.01297975517809391
Loss: 0.012991363182663918
Loss: 0.013014697469770908
Loss: 0.013021144084632397
Loss: 0.012980740517377853
Loss: 0.012945493683218956
Loss: 0.012944402173161507
Loss: 0.012966325506567955
Loss: 0.012984447181224823
Loss: 0.012969584204256535
Loss: 0.012944910675287247
Loss: 0.012932399287819862
Loss: 0.012940271757543087
Loss: 0.012959195300936699
Loss: 0.012967661023139954
Loss: 0.012972845695912838
Loss: 0.012965000234544277
Loss: 0.012972273863852024
Loss: 0.01301210094243288
Loss: 0.013042443431913853
Loss: 0.013058138079941273
Loss: 0.013003036379814148
Loss: 0.012939787469804287
Loss: 0.0129249794408679
Loss: 0.012965019792318344
Loss: 0.013013102114200592
Loss: 0.012999391183257103
Loss: 0.012957142665982246
Loss: 0.01292331237345934
Loss: 0.012932737357914448
Loss: 0.012961020693182945
Loss: 0.01296260766685009
Loss: 0.0129488380625844
Loss: 0.012932875193655491
Loss: 0.012935079634189606
Loss: 0.01295698806643486
Loss: 0.012956053018569946
Loss: 0.01293951366096735
Loss: 0.012911404483020306
Loss: 0.012900495901703835
Loss: 0.012911112047731876
Loss: 0.012923450209200382
Loss: 0.012925640679895878
Loss: 0.012912340462207794
Loss: 0.012900062836706638
Loss: 0.012899817898869514
Loss: 0.012907433323562145
Loss: 0.012914702296257019
Loss: 0.012914816848933697
Loss: 0.012909116223454475
Loss: 0.012903319671750069
Loss: 0.012906033545732498
Loss: 0.012924294918775558
Loss: 0.012939553707838058
Loss: 0.012969532050192356
Loss: 0.012974333018064499
Loss: 0.012966510839760303
Loss: 0.012946836650371552
Loss: 0.012914136052131653
Loss: 0.012902677990496159
Loss: 0.012905977666378021
Loss: 0.012914086692035198
Loss: 0.012915871106088161
Loss: 0.012918173335492611
Loss: 0.012927400879561901
Loss: 0.012922562658786774
Loss: 0.012911360710859299
Loss: 0.012892969883978367
Loss: 0.012881312519311905
Loss: 0.012882821261882782
Loss: 0.012895230203866959
Loss: 0.012910404242575169
Loss: 0.012909402139484882
Loss: 0.012895574793219566
Loss: 0.012877751141786575
Loss: 0.012866633012890816
Loss: 0.012868527323007584
Loss: 0.012876072898507118
Loss: 0.012883639894425869
Loss: 0.01288972981274128
Loss: 0.012907679192721844
Loss: 0.01293211430311203
Loss: 0.013005576096475124
Loss: 0.013060052879154682
Loss: 0.013063316233456135
Loss: 0.01298486441373825
Loss: 0.012907342053949833
Loss: 0.012991978786885738
Loss: 0.013027768582105637
Loss: 0.012924239970743656
Loss: 0.012872004881501198
Loss: 0.012938406318426132
Loss: 0.012960669584572315
Loss: 0.01288516353815794
Loss: 0.012871971353888512
Loss: 0.012918570078909397
Loss: 0.012919790111482143
Loss: 0.012867819517850876
Loss: 0.01286278571933508
Loss: 0.012901023961603642
Loss: 0.012900258414447308
Loss: 0.012860942631959915
Loss: 0.012852842919528484
Loss: 0.012876174412667751
Loss: 0.012883363291621208
Loss: 0.012858492322266102
Loss: 0.012844348326325417
Loss: 0.012855727225542068
Loss: 0.012865892611443996
Loss: 0.012854649685323238
Loss: 0.012840773910284042
Loss: 0.012840707786381245
Loss: 0.012849897146224976
Loss: 0.012852608226239681
Loss: 0.012844416312873363
Loss: 0.012835757806897163
Loss: 0.012835036031901836
Loss: 0.01283881813287735
Loss: 0.01283936481922865
Loss: 0.01283478457480669
Loss: 0.012830778025090694
Loss: 0.012829403392970562
Loss: 0.012832478620111942
Loss: 0.012841218151152134
Loss: 0.012852398678660393
Loss: 0.01287117786705494
Loss: 0.012871867045760155
Loss: 0.012873916886746883
Loss: 0.012847554869949818
Loss: 0.01282962504774332
Loss: 0.012839384377002716
Loss: 0.012865721248090267
Loss: 0.012884882278740406
Loss: 0.012885408475995064
Loss: 0.012878878973424435
Loss: 0.012897767126560211
Loss: 0.012928232550621033
Loss: 0.012966851703822613
Loss: 0.0129209253937006
Loss: 0.012874486856162548
Loss: 0.01284917164593935
Loss: 0.012865936383605003
Loss: 0.012872767634689808
Loss: 0.012850216589868069
Loss: 0.012819534167647362
Loss: 0.012823865748941898
Loss: 0.012847017496824265
Loss: 0.01285503525286913
Loss: 0.012838696129620075
Loss: 0.012823052704334259
Loss: 0.012825341895222664
Loss: 0.012841627933084965
Loss: 0.012871685437858105
Loss: 0.01286517083644867
Loss: 0.012851457111537457
Loss: 0.012816821224987507
Loss: 0.012813279405236244
Loss: 0.012836539186537266
Loss: 0.012841393239796162
Loss: 0.012826393358409405
Loss: 0.012808957137167454
Loss: 0.01281270757317543
Loss: 0.012826819904148579
Loss: 0.012828865088522434
Loss: 0.012819590047001839
Loss: 0.012809695675969124
Loss: 0.012812667526304722
Loss: 0.012826239690184593
Loss: 0.012836501933634281
Loss: 0.0128501420840621
Loss: 0.01284042652696371
Loss: 0.012826093472540379
Loss: 0.012817790731787682
Loss: 0.012827271595597267
Loss: 0.012863107025623322
Loss: 0.012915043160319328
Loss: 0.012937123887240887
Loss: 0.012871814891695976
Loss: 0.012817109934985638
Loss: 0.01286169234663248
Loss: 0.01290384866297245
Loss: 0.012908969074487686
Loss: 0.012842091731727123
Loss: 0.012823640368878841
Loss: 0.012893540784716606
Loss: 0.012887938879430294
Loss: 0.01282584946602583
Loss: 0.012807464227080345
Loss: 0.012848932296037674
Loss: 0.0128480214625597
Loss: 0.01280942466109991
Loss: 0.012800037860870361
Loss: 0.012826024554669857
Loss: 0.012826881371438503
Loss: 0.01280589122325182
Loss: 0.012791099958121777
Loss: 0.012805618345737457
Loss: 0.012827449478209019
Loss: 0.012823224067687988
Loss: 0.012804040685296059
Loss: 0.012787900865077972
Loss: 0.012798614799976349
Loss: 0.012812365777790546
Loss: 0.012802360579371452
Loss: 0.01279265433549881
Loss: 0.012789707630872726
Loss: 0.012799239717423916
Loss: 0.012817731127142906
Loss: 0.012821397744119167
Loss: 0.01282923948019743
Loss: 0.012835805304348469
Loss: 0.012871765531599522
Loss: 0.012929712422192097
Loss: 0.012994172982871532
Loss: 0.012965304777026176
Loss: 0.012898597866296768
Loss: 0.012887684628367424
Loss: 0.013063767924904823
