[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.009008016437292099
Loss: 0.009031740017235279
Loss: 0.009092751890420914
Loss: 0.009118412621319294
Loss: 0.009161332622170448
Loss: 0.009045126847922802
Loss: 0.008986394852399826
Loss: 0.008941622450947762
Loss: 0.00893052015453577
Loss: 0.008943727239966393
Loss: 0.008975831791758537
Loss: 0.009053117595613003
Loss: 0.009038705378770828
Loss: 0.009055224247276783
Loss: 0.008947777561843395
Loss: 0.00889400765299797
Loss: 0.008864511735737324
Loss: 0.008854284882545471
Loss: 0.00885785836726427
Loss: 0.008869688026607037
Loss: 0.008915655314922333
Loss: 0.008909666910767555
Loss: 0.008914398960769176
Loss: 0.008856352418661118
Loss: 0.008824583142995834
Loss: 0.008797790855169296
Loss: 0.00877597276121378
Loss: 0.00876619666814804
Loss: 0.008758743293583393
Loss: 0.008759966120123863
Loss: 0.008773577399551868
Loss: 0.00879963580518961
Loss: 0.00881026778370142
Loss: 0.008858803659677505
Loss: 0.008806698024272919
Loss: 0.008764768950641155
Loss: 0.008697820827364922
Loss: 0.00867032166570425
Loss: 0.008682001382112503
Loss: 0.008700969628989697
Loss: 0.008711314760148525
Loss: 0.008667073212563992
Loss: 0.008625468239188194
Loss: 0.008602205663919449
Loss: 0.008604432456195354
Loss: 0.00861852802336216
Loss: 0.00861382856965065
Loss: 0.008602575398981571
Loss: 0.008561539463698864
Loss: 0.008531090803444386
Loss: 0.008519472554326057
Loss: 0.00852183997631073
Loss: 0.008522101677954197
Loss: 0.008507035672664642
Loss: 0.00848917942494154
Loss: 0.008463581092655659
Loss: 0.00844064261764288
Loss: 0.008421752601861954
Loss: 0.00840751826763153
Loss: 0.00840133149176836
Loss: 0.008398527279496193
Loss: 0.008409676142036915
Loss: 0.008402581326663494
Loss: 0.008418848738074303
Loss: 0.008386215195059776
Loss: 0.008343702182173729
Loss: 0.008296049199998379
Loss: 0.00827205553650856
Loss: 0.00826963409781456
Loss: 0.008272603154182434
Loss: 0.00827946700155735
Loss: 0.00824841670691967
Loss: 0.008224472403526306
Loss: 0.00818269420415163
Loss: 0.008146450854837894
Loss: 0.008133783005177975
Loss: 0.008137386292219162
Loss: 0.008133494295179844
Loss: 0.008104400709271431
Loss: 0.008057298138737679
Loss: 0.008016775362193584
Loss: 0.008007070049643517
Loss: 0.008011558093130589
Loss: 0.007989082485437393
Loss: 0.007943563163280487
Loss: 0.007893020287156105
Loss: 0.007863222621381283
Loss: 0.00785415805876255
Loss: 0.007849320769309998
Loss: 0.007833053357899189
Loss: 0.007782315369695425
Loss: 0.007724086754024029
Loss: 0.007688635028898716
Loss: 0.007673002779483795
Loss: 0.007681701797991991
Loss: 0.007639515679329634
Loss: 0.007610375061631203
Loss: 0.007576537784188986
Loss: 0.007569344248622656
Loss: 0.007583010476082563
Loss: 0.007609389256685972
Loss: 0.007541857659816742
Loss: 0.0074800229631364346
Loss: 0.007434871047735214
Loss: 0.007376490626484156
Loss: 0.0073367031291127205
Loss: 0.007341928314417601
Loss: 0.007342945784330368
Loss: 0.007337421178817749
Loss: 0.0073355408385396
Loss: 0.0073305475525557995
Loss: 0.007314229384064674
Loss: 0.007313122507184744
Loss: 0.007313741836696863
Loss: 0.007301923353224993
Loss: 0.00726826349273324
Loss: 0.007213630713522434
Loss: 0.007162249647080898
Loss: 0.00713972607627511
Loss: 0.007149719633162022
Loss: 0.0071625602431595325
Loss: 0.007174602709710598
Loss: 0.007189231924712658
Loss: 0.007197175640612841
Loss: 0.007165250368416309
Loss: 0.0071222903206944466
Loss: 0.0070561571046710014
Loss: 0.006998105440288782
Loss: 0.006971674505621195
Loss: 0.006968808826059103
Loss: 0.006980129051953554
Loss: 0.0069930944591760635
Loss: 0.007005141582340002
Loss: 0.007011068519204855
Loss: 0.0070158992893993855
Loss: 0.006970633286982775
Loss: 0.006899732165038586
Loss: 0.006845276802778244
Loss: 0.006820582784712315
Loss: 0.006818939000368118
Loss: 0.006848787888884544
Loss: 0.006904033478349447
Loss: 0.006956636440008879
Loss: 0.006966809276491404
Loss: 0.006892112549394369
Loss: 0.006771457381546497
Loss: 0.00674149626865983
Loss: 0.006789051461964846
Loss: 0.006777456030249596
Loss: 0.006699149962514639
Loss: 0.006638763472437859
Loss: 0.006673288531601429
Loss: 0.006736293435096741
Loss: 0.006816268432885408
Loss: 0.006738271098583937
Loss: 0.006648473907262087
Loss: 0.006593944039195776
Loss: 0.006624467670917511
Loss: 0.0066562374122440815
Loss: 0.006634237710386515
Loss: 0.006547342054545879
Loss: 0.006504361517727375
Loss: 0.0065397340804338455
Loss: 0.006589333061128855
Loss: 0.006586609873920679
Loss: 0.006507312413305044
Loss: 0.006431660149246454
Loss: 0.006458736956119537
Loss: 0.006499691400676966
Loss: 0.006473689805716276
Loss: 0.006407658103853464
Loss: 0.006365688517689705
Loss: 0.006375468336045742
Loss: 0.006404356099665165
Loss: 0.006400684360414743
Loss: 0.006371924187988043
Loss: 0.006326488219201565
Loss: 0.0063066910952329636
Loss: 0.006332859862595797
Loss: 0.006377663929015398
Loss: 0.006456500384956598
Loss: 0.006497544702142477
Loss: 0.006508174818009138
Loss: 0.00650880578905344
Loss: 0.00651614461094141
Loss: 0.00643259147182107
Loss: 0.006295972503721714
Loss: 0.006223562639206648
Loss: 0.006283387076109648
Loss: 0.006355531979352236
Loss: 0.006325568538159132
Loss: 0.006250450387597084
Loss: 0.006287558004260063
Loss: 0.006369428243488073
Loss: 0.00635751336812973
Loss: 0.006214937660843134
Loss: 0.006163573823869228
Loss: 0.006236093584448099
Loss: 0.006270120851695538
Loss: 0.006203251425176859
Loss: 0.006154029164463282
Loss: 0.006217741407454014
Loss: 0.006265413947403431
Loss: 0.006229819729924202
Loss: 0.0061785150319337845
Loss: 0.006272314582020044
Loss: 0.006350770127028227
Loss: 0.006251276470720768
Loss: 0.00614757789298892
Loss: 0.0061426605097949505
Loss: 0.0061925239861011505
Loss: 0.006135713309049606
Loss: 0.006070438306778669
Loss: 0.006109125446528196
Loss: 0.006192795466631651
Loss: 0.0061780489049851894
Loss: 0.00622833427041769
Loss: 0.0064033144153654575
Loss: 0.006455827504396439
Loss: 0.006425323896110058
Loss: 0.006180975120514631
Loss: 0.006167001090943813
Loss: 0.006272751837968826
Loss: 0.006270172540098429
Loss: 0.00623848894611001
Loss: 0.006165842059999704
Loss: 0.00609314301982522
Loss: 0.006185431033372879
Loss: 0.006251721642911434
Loss: 0.006081623025238514
Loss: 0.006017706356942654
Loss: 0.0061418148688972
Loss: 0.0060858032666146755
Loss: 0.005980309098958969
Loss: 0.006036319769918919
Loss: 0.0060255080461502075
Loss: 0.005978614557534456
Loss: 0.006003969348967075
Loss: 0.005998645443469286
Loss: 0.005958961322903633
Loss: 0.005960352718830109
Loss: 0.005983108188956976
Loss: 0.005963969975709915
Loss: 0.00592929869890213
Loss: 0.005939725320786238
Loss: 0.005954429041594267
Loss: 0.00591921666637063
Loss: 0.005912022199481726
Loss: 0.005929117556661367
Loss: 0.005914375185966492
Loss: 0.005898761563003063
Loss: 0.0058927577920258045
Loss: 0.005898062605410814
Loss: 0.005896470043808222
Loss: 0.005878722760826349
Loss: 0.00587939890101552
Loss: 0.005892676766961813
Loss: 0.005906060338020325
Loss: 0.005939717870205641
Loss: 0.005987304728478193
Loss: 0.0060068038292229176
Loss: 0.0059901997447013855
Loss: 0.005924715660512447
Loss: 0.005863750819116831
Loss: 0.00584119139239192
Loss: 0.005853176116943359
Loss: 0.005893690511584282
Loss: 0.005959964357316494
Loss: 0.0060043358244001865
Loss: 0.005991545505821705
Loss: 0.00588020496070385
Loss: 0.00581900030374527
Loss: 0.00585127342492342
Loss: 0.005903992801904678
Loss: 0.005928032100200653
Loss: 0.005891283042728901
Loss: 0.005825560539960861
Loss: 0.00580512173473835
Loss: 0.005822851788252592
Loss: 0.005853110924363136
Loss: 0.0058668991550803185
Loss: 0.005835175514221191
Loss: 0.005800532177090645
Loss: 0.005779932718724012
Loss: 0.005777639802545309
Loss: 0.005790730006992817
Loss: 0.005804329179227352
Loss: 0.005816130433231592
Loss: 0.005805086810141802
Loss: 0.00579442223533988
Loss: 0.0057693542912602425
Loss: 0.005750952288508415
Loss: 0.005750230513513088
Loss: 0.005755844060331583
Loss: 0.005774799268692732
Loss: 0.005788031034171581
Loss: 0.005800236482173204
Loss: 0.005800175946205854
Loss: 0.005779928993433714
Loss: 0.005752751603722572
Loss: 0.005728688091039658
Loss: 0.005722120404243469
Loss: 0.00573425367474556
Loss: 0.005764340981841087
Loss: 0.0057835327461361885
Loss: 0.005789745599031448
Loss: 0.0057653216645121574
Loss: 0.005739701446145773
Loss: 0.005716032348573208
Loss: 0.005709418561309576
Loss: 0.005725419148802757
Loss: 0.005741741508245468
Loss: 0.005758853629231453
Loss: 0.005757829174399376
Loss: 0.00573900667950511
Loss: 0.0057055652141571045
Loss: 0.005690106190741062
Loss: 0.005695657804608345
Loss: 0.00570888863876462
Loss: 0.005712092854082584
Loss: 0.005717542953789234
Loss: 0.0057382103987038136
Loss: 0.005730115808546543
Loss: 0.005727175623178482
Loss: 0.005708213429898024
Loss: 0.005702296271920204
Loss: 0.005696769338101149
Loss: 0.0056838891468942165
Loss: 0.0056736585684120655
Loss: 0.005671375896781683
Loss: 0.0056755319237709045
Loss: 0.0056778439320623875
Loss: 0.005675346124917269
Loss: 0.005676355678588152
Loss: 0.005687514320015907
Loss: 0.005706313531845808
Loss: 0.005746503826230764
Loss: 0.0057731508277356625
Loss: 0.0058248271234333515
Loss: 0.005835960619151592
Loss: 0.005788574926555157
Loss: 0.005703624337911606
Loss: 0.00566143449395895
Loss: 0.005693925078958273
Loss: 0.005752572789788246
Loss: 0.00576996523886919
Loss: 0.005736623890697956
Loss: 0.005733142141252756
Loss: 0.005718433763831854
Loss: 0.005743300076574087
Loss: 0.005760661792010069
Loss: 0.0057065654546022415
Loss: 0.0056635551154613495
Loss: 0.005652029532939196
Loss: 0.005682853981852531
Loss: 0.005697064101696014
Loss: 0.00566507363691926
Loss: 0.005648387596011162
Loss: 0.005652198567986488
Loss: 0.005656925030052662
Loss: 0.005653147120028734
Loss: 0.005651173181831837
Loss: 0.005641784518957138
Loss: 0.005635709501802921
Loss: 0.005636891815811396
Loss: 0.0056459615007042885
Loss: 0.005648795980960131
Loss: 0.005639821756631136
Loss: 0.00563572533428669
Loss: 0.005648110061883926
Loss: 0.005663273856043816
Loss: 0.0056873830035328865
Loss: 0.005704447161406279
Loss: 0.005744243506342173
Loss: 0.00575133366510272
Loss: 0.005750431213527918
Loss: 0.005731039214879274
Loss: 0.005726512521505356
Loss: 0.005652994848787785
Loss: 0.005620517302304506
Loss: 0.005649064667522907
Loss: 0.0056865825317800045
Loss: 0.0057221162132918835
Loss: 0.0057044867426157
Loss: 0.005666173063218594
Loss: 0.005629226099699736
Loss: 0.005631539970636368
Loss: 0.005649116821587086
Loss: 0.005645720288157463
Loss: 0.005629952065646648
Loss: 0.005633085500448942
Loss: 0.005646204575896263
Loss: 0.005629777442663908
Loss: 0.005612265318632126
Loss: 0.00560804782435298
Loss: 0.005611706990748644
Loss: 0.005621954798698425
Loss: 0.005627922248095274
Loss: 0.005632566288113594
Loss: 0.005626082886010408
Loss: 0.005625361576676369
Loss: 0.005636804271489382
Loss: 0.005675444379448891
Loss: 0.005688452627509832
Loss: 0.005705268122255802
Loss: 0.005692376289516687
Loss: 0.005669283214956522
Loss: 0.0056410194374620914
Loss: 0.005644146353006363
Loss: 0.005635978654026985
Loss: 0.005619016941636801
Loss: 0.00559887383133173
Loss: 0.005597114562988281
Loss: 0.0056153456680476665
Loss: 0.005627120845019817
Loss: 0.00562739884480834
Loss: 0.0056050019338727
Loss: 0.005589831620454788
Loss: 0.0055931066162884235
Loss: 0.005614837631583214
Loss: 0.005631111096590757
Loss: 0.005657020956277847
Loss: 0.005676679778844118
Loss: 0.005730608012527227
Loss: 0.005764867644757032
Loss: 0.005805512890219688
Loss: 0.005730779375880957
Loss: 0.005656622815877199
Loss: 0.005583116319030523
Loss: 0.00559589546173811
Loss: 0.0056658098474144936
Loss: 0.005676590371876955
Loss: 0.005652523133903742
Loss: 0.005586378276348114
Loss: 0.005594921298325062
Loss: 0.005644903518259525
Loss: 0.005641311407089233
Loss: 0.005643113050609827
Loss: 0.0056450203992426395
Loss: 0.005668778903782368
Loss: 0.005646001547574997
Loss: 0.005599476397037506
Loss: 0.005570302251726389
Loss: 0.005599875934422016
Loss: 0.005643149372190237
Loss: 0.005611896049231291
Loss: 0.005571116227656603
Loss: 0.00556669756770134
Loss: 0.00558533426374197
Loss: 0.0055900695733726025
Loss: 0.005573119968175888
Loss: 0.0055627524852752686
Loss: 0.005565948318690062
Loss: 0.005575781222432852
Loss: 0.00557314045727253
Loss: 0.0055651580914855
Loss: 0.005565384402871132
Loss: 0.005586572457104921
Loss: 0.005622270982712507
Loss: 0.005667485296726227
Loss: 0.005721117369830608
Loss: 0.005804657470434904
Loss: 0.005771443713456392
Loss: 0.0057129464112222195
Loss: 0.005590376444160938
Loss: 0.005555492825806141
Loss: 0.00560868950560689
Loss: 0.00566889438778162
Loss: 0.005697994027286768
Loss: 0.005639079958200455
Loss: 0.00559049379080534
Loss: 0.005572387017309666
Loss: 0.005581374280154705
Loss: 0.005609468556940556
Loss: 0.005607275757938623
Loss: 0.00561120081692934
Loss: 0.005572997033596039
Loss: 0.0055522252805531025
Loss: 0.005562220700085163
Loss: 0.00558081828057766
Loss: 0.005574479233473539
Loss: 0.005552165675908327
Loss: 0.005542233120650053
Loss: 0.005547970067709684
Loss: 0.005554303526878357
Loss: 0.005559087265282869
Loss: 0.0055465092882514
Loss: 0.005534469150006771
Loss: 0.005533006973564625
Loss: 0.005540027283132076
Loss: 0.0055452752858400345
Loss: 0.005546899046748877
Loss: 0.00555479247123003
Loss: 0.005558314733207226
Loss: 0.005575981456786394
Loss: 0.0055781165137887
Loss: 0.005591267254203558
Loss: 0.005595929455012083
Loss: 0.005624804180115461
Loss: 0.0056363786570727825
Loss: 0.005652238614857197
Loss: 0.005593022797256708
Loss: 0.005555314011871815
Loss: 0.005536816082894802
Loss: 0.0055366442538797855
Loss: 0.005550106521695852
Loss: 0.005565863102674484
Loss: 0.00556386262178421
Loss: 0.005555087234824896
Loss: 0.005556431598961353
Loss: 0.00554469833150506
Loss: 0.005528667476028204
Loss: 0.005521642975509167
Loss: 0.005530755501240492
Loss: 0.005549647845327854
Loss: 0.00555014330893755
Loss: 0.005554188508540392
Loss: 0.005543416831642389
Loss: 0.005539234261959791
Loss: 0.005532355513423681
Loss: 0.0055281477980315685
Loss: 0.005518690682947636
Loss: 0.0055136363953351974
Loss: 0.005514136515557766
Loss: 0.005522279068827629
Loss: 0.0055354502983391285
Loss: 0.005544993095099926
Loss: 0.005569635424762964
Loss: 0.005599481053650379
Loss: 0.005675822496414185
Loss: 0.005738067906349897
Loss: 0.005850477144122124
Loss: 0.005706534255295992
Loss: 0.00560553977265954
Loss: 0.0055838655680418015
Loss: 0.005603853613138199
Loss: 0.005637690424919128
Loss: 0.005608109757304192
Loss: 0.005576265975832939
Loss: 0.005585088860243559
Loss: 0.005601469427347183
Loss: 0.0055484832264482975
Loss: 0.005555883515626192
Loss: 0.005626158323138952
Loss: 0.005581534933298826
Loss: 0.005534830968827009
Loss: 0.0055282944813370705
Loss: 0.005536914803087711
Loss: 0.005548237357288599
Loss: 0.005544542800635099
Loss: 0.005527949426323175
Loss: 0.00551172811537981
Loss: 0.0055251531302928925
Loss: 0.005524023901671171
Loss: 0.005508514121174812
Loss: 0.005504955537617207
Loss: 0.0055156792514026165
Loss: 0.005516954232007265
Loss: 0.005507792811840773
Loss: 0.005502998363226652
Loss: 0.005508268717676401
Loss: 0.005504429806023836
Loss: 0.005507729481905699
Loss: 0.005506196524947882
Loss: 0.0055033303797245026
Loss: 0.005502522457391024
Loss: 0.005515477154403925
Loss: 0.005521243903785944
Loss: 0.005541105754673481
Loss: 0.005560841411352158
Loss: 0.005606257356703281
Loss: 0.005632949061691761
Loss: 0.005684792995452881
Loss: 0.005672748200595379
Loss: 0.005656342022120953
Loss: 0.00557933934032917
Loss: 0.005518634337931871
Loss: 0.005496671423316002
Loss: 0.0055230120196938515
Loss: 0.005580047611147165
Loss: 0.005587109364569187
Loss: 0.005564461462199688
Loss: 0.0055098463781178
Loss: 0.005491039715707302
Loss: 0.00552326487377286
Loss: 0.0055635347962379456
Loss: 0.005587294232100248
Loss: 0.005544915795326233
Loss: 0.005506149027496576
Loss: 0.005487087648361921
Loss: 0.005508436821401119
Loss: 0.005542655475437641
Loss: 0.005549623165279627
Loss: 0.005540850106626749
Loss: 0.005505762528628111
Loss: 0.0054862005636096
Loss: 0.005498473532497883
Loss: 0.005525721237063408
Loss: 0.005553038790822029
Loss: 0.005542607046663761
Loss: 0.005522581748664379
Loss: 0.005489912815392017
Loss: 0.005482236389070749
Loss: 0.005503457970917225
Loss: 0.005528984125703573
Loss: 0.005561560858041048
Loss: 0.005551041569560766
Loss: 0.005527938716113567
Loss: 0.00549293402582407
Loss: 0.005480476655066013
Loss: 0.005489733070135117
Loss: 0.0055060009472072124
Loss: 0.005533098708838224
Loss: 0.005532518029212952
Loss: 0.00552601832896471
Loss: 0.0055017294362187386
Loss: 0.0054894243367016315
Loss: 0.005477412603795528
Loss: 0.005476561840623617
Loss: 0.005483904853463173
Loss: 0.005489101633429527
Loss: 0.0054940832778811455
Loss: 0.005495698191225529
Loss: 0.005498446989804506
Loss: 0.005496885161846876
Loss: 0.005498094018548727
Loss: 0.005489160772413015
Loss: 0.005485113710165024
Loss: 0.005479750223457813
Loss: 0.005476823076605797
Loss: 0.005472507793456316
Loss: 0.0054702842608094215
Loss: 0.005468138959258795
Loss: 0.005467640236020088
Loss: 0.0054685138165950775
Loss: 0.005470346659421921
Loss: 0.005476793739944696
Loss: 0.005484079942107201
Loss: 0.005502169486135244
Loss: 0.005527053028345108
Loss: 0.005592364352196455
Loss: 0.005680493079125881
Loss: 0.005844602826982737
Loss: 0.005934670101851225
Loss: 0.005967344157397747
Loss: 0.005680231377482414
Loss: 0.0055067227222025394
Loss: 0.005622955970466137
Loss: 0.005750092212110758
Loss: 0.005679653957486153
Loss: 0.0055136913433671
Loss: 0.00554144661873579
Loss: 0.0056451852433383465
Loss: 0.005581587087363005
Loss: 0.005489276256412268
Loss: 0.005569927394390106
Loss: 0.0056081716902554035
Loss: 0.005534894298762083
Loss: 0.005511233117431402
Loss: 0.0055484892800450325
Loss: 0.005532920826226473
Loss: 0.005504538305103779
Loss: 0.005504123866558075
Loss: 0.005509309004992247
Loss: 0.005509780719876289
Loss: 0.005502375774085522
Loss: 0.005480589345097542
Loss: 0.005510918330401182
Loss: 0.0055532329715788364
Loss: 0.005480219144374132
Loss: 0.005479034967720509
Loss: 0.005525484215468168
Loss: 0.005490702111274004
Loss: 0.00548180565237999
Loss: 0.005491931457072496
Loss: 0.005476198624819517
Loss: 0.005477221682667732
Loss: 0.0054837740026414394
Loss: 0.005470897536724806
Loss: 0.005468470510095358
Loss: 0.005479465704411268
Loss: 0.005476462189108133
Loss: 0.0054643237963318825
Loss: 0.005463603418320417
Loss: 0.005468609742820263
Loss: 0.0054712542332708836
Loss: 0.00546695152297616
Loss: 0.005462707951664925
Loss: 0.005456923972815275
Loss: 0.0054552555084228516
Loss: 0.0054603754542768
Loss: 0.0054658944718539715
Loss: 0.005466550122946501
Loss: 0.005466502159833908
Loss: 0.005473301745951176
Loss: 0.005473645403981209
Loss: 0.005477581173181534
Loss: 0.005475232843309641
Loss: 0.005463694222271442
Loss: 0.00545260775834322
Loss: 0.005448668263852596
Loss: 0.005451738368719816
Loss: 0.005457838531583548
Loss: 0.005463843699544668
Loss: 0.00546789588406682
Loss: 0.005473280791193247
Loss: 0.00548104802146554
Loss: 0.005504288710653782
Loss: 0.005518114659935236
Loss: 0.005529935471713543
Loss: 0.005505862645804882
Loss: 0.005478725768625736
Loss: 0.0054557002149522305
Loss: 0.005451128352433443
Loss: 0.005460693500936031
Loss: 0.005474707577377558
Loss: 0.005483883898705244
Loss: 0.005481363739818335
Loss: 0.005483247805386782
Loss: 0.005482579581439495
Loss: 0.005503032356500626
Loss: 0.005513206589967012
Loss: 0.005532640032470226
Loss: 0.00552303995937109
Loss: 0.005485488101840019
Loss: 0.005449952092021704
Loss: 0.005446976982057095
Loss: 0.005471423268318176
Loss: 0.005490800831466913
Loss: 0.005480253137648106
Loss: 0.005458093713968992
Loss: 0.005442161113023758
Loss: 0.005446041468530893
Loss: 0.005459530744701624
Loss: 0.005464810878038406
Loss: 0.005457472056150436
Loss: 0.005446606315672398
Loss: 0.005447070579975843
Loss: 0.005461510736495256
Loss: 0.005479295738041401
Loss: 0.005495555233210325
Loss: 0.0055178022012114525
Loss: 0.005527065601199865
Loss: 0.005552427377551794
Loss: 0.00556448707357049
Loss: 0.005579386372119188
Loss: 0.005541172344237566
Loss: 0.0054943496361374855
Loss: 0.005454560276120901
Loss: 0.005450541619211435
Loss: 0.005467233248054981
Loss: 0.005482612177729607
Loss: 0.005483907647430897
Loss: 0.0054627968929708
Loss: 0.005448630545288324
Loss: 0.005453417543321848
Loss: 0.005466784816235304
Loss: 0.005471912212669849
Loss: 0.005464502144604921
Loss: 0.0054520172998309135
Loss: 0.0054443515837192535
Loss: 0.0054464745335280895
Loss: 0.005456239450722933
Loss: 0.005463120993226767
Loss: 0.005456101149320602
Loss: 0.005444818641990423
Loss: 0.005436487961560488
Loss: 0.005436026491224766
Loss: 0.005442610941827297
Loss: 0.00545157678425312
Loss: 0.005454811733216047
Loss: 0.005454217083752155
Loss: 0.005450660362839699
Loss: 0.00545458821579814
Loss: 0.005472252145409584
Loss: 0.005484865512698889
Loss: 0.005517022218555212
Loss: 0.005528062116354704
Loss: 0.005529019050300121
Loss: 0.005512508563697338
Loss: 0.005493226461112499
Loss: 0.005477098748087883
Loss: 0.005467547569423914
Loss: 0.005451965611428022
Loss: 0.005451392848044634
Loss: 0.005473025143146515
Loss: 0.005478859879076481
Loss: 0.005496146157383919
Loss: 0.005502106621861458
Loss: 0.005504698492586613
Loss: 0.005488434806466103
Loss: 0.005460969638079405
Loss: 0.005442834924906492
Loss: 0.005438777152448893
Loss: 0.005443237256258726
Loss: 0.005461791064590216
Loss: 0.005486097186803818
Loss: 0.0054702856577932835
Loss: 0.005458836443722248
Loss: 0.005448471754789352
Loss: 0.005432219244539738
Loss: 0.005425841081887484
Loss: 0.005433313548564911
Loss: 0.005444939248263836
Loss: 0.00544905848801136
Loss: 0.005450915079563856
Loss: 0.005451941397041082
Loss: 0.005458767060190439
Loss: 0.005451863165944815
Loss: 0.005453340709209442
Loss: 0.005448483396321535
Loss: 0.005440656561404467
Loss: 0.005429938435554504
Loss: 0.005422463174909353
Loss: 0.005423000082373619
Loss: 0.005429285578429699
Loss: 0.005436325911432505
Loss: 0.005440045613795519
Loss: 0.005449303891509771
Loss: 0.0054657612927258015
Loss: 0.005509326700121164
Loss: 0.005524589214473963
Loss: 0.005575352348387241
Loss: 0.005629522260278463
Loss: 0.005680842325091362
Loss: 0.0056861829943954945
Loss: 0.005659664515405893
Loss: 0.005483813583850861
Loss: 0.005429030861705542
Loss: 0.0055170562118291855
Loss: 0.005581197794526815
Loss: 0.005554957780987024
Loss: 0.0054587689228355885
Loss: 0.005439101252704859
Loss: 0.0055044787004590034
Loss: 0.005529818590730429
Loss: 0.005468926392495632
Loss: 0.005423429422080517
Loss: 0.005462446250021458
Loss: 0.00550411781296134
Loss: 0.005486565176397562
Loss: 0.005432425998151302
Loss: 0.005428134463727474
Loss: 0.005467731971293688
Loss: 0.005471688695251942
Loss: 0.005447003524750471
Loss: 0.005430522840470076
Loss: 0.005430832505226135
Loss: 0.0054513742215931416
Loss: 0.005475175101310015
Loss: 0.005451029632240534
Loss: 0.0054322523064911366
Loss: 0.005436659324914217
Loss: 0.005454365164041519
Loss: 0.00546690821647644
Loss: 0.005453185178339481
Loss: 0.005433761049062014
Loss: 0.005421901121735573
Loss: 0.005418381188064814
Loss: 0.00542921619489789
Loss: 0.005438315682113171
Loss: 0.005428341217339039
Loss: 0.005415432620793581
Loss: 0.0054116761311888695
Loss: 0.005420099478214979
Loss: 0.0054288459941744804
Loss: 0.005432468838989735
Loss: 0.005437888670712709
Loss: 0.005453068763017654
Loss: 0.005454045254737139
Loss: 0.005476184654980898
Loss: 0.005500812083482742
Loss: 0.005517458543181419
Loss: 0.005525019019842148
Loss: 0.005495986435562372
Loss: 0.005461814347654581
Loss: 0.005432372912764549
Loss: 0.005411684978753328
Loss: 0.005411862395703793
Loss: 0.005429681856185198
Loss: 0.005446410737931728
Loss: 0.005459044594317675
Loss: 0.005451423116028309
Loss: 0.00543901976197958
Loss: 0.0054284571669995785
Loss: 0.005423007067292929
Loss: 0.005424608942121267
Loss: 0.00543064484372735
Loss: 0.005430568475276232
Loss: 0.005428500007838011
Loss: 0.0054242415353655815
Loss: 0.005424438044428825
Loss: 0.0054356870241463184
Loss: 0.0054384819231927395
Loss: 0.005446891766041517
Loss: 0.0054524424485862255
Loss: 0.005446954630315304
Loss: 0.005437998101115227
Loss: 0.005431743338704109
Loss: 0.005421285517513752
Loss: 0.0054155695252120495
Loss: 0.005414278246462345
Loss: 0.005420348607003689
Loss: 0.005427177995443344
Loss: 0.0054245321080088615
Loss: 0.005419723689556122
Loss: 0.005413420964032412
Loss: 0.0054068127647042274
Loss: 0.0054019480012357235
Loss: 0.005401486065238714
Loss: 0.005405887495726347
Loss: 0.005410803481936455
Loss: 0.0054120030254125595
Loss: 0.005412211641669273
Loss: 0.0054149990901350975
Loss: 0.00541285052895546
Loss: 0.005414064973592758
Loss: 0.005417793523520231
Loss: 0.005437420681118965
Loss: 0.005467092152684927
Loss: 0.005513909738510847
Loss: 0.005564061459153891
Loss: 0.005643690470606089
Loss: 0.005609381012618542
Loss: 0.005525470245629549
Loss: 0.00544733414426446
Loss: 0.005412205122411251
Loss: 0.005436786916106939
Loss: 0.0054938881658017635
Loss: 0.00549646932631731
Loss: 0.0054600718431174755
Loss: 0.00541731296107173
Loss: 0.005417804233729839
Loss: 0.005430727731436491
Loss: 0.005445780232548714
Loss: 0.005443666595965624
Loss: 0.005438460968434811
Loss: 0.005408832803368568
Loss: 0.00540752662345767
Loss: 0.005425566341727972
Loss: 0.005426645278930664
Loss: 0.005420306231826544
Loss: 0.005410344339907169
Loss: 0.005405937787145376
Loss: 0.005404230672866106
Loss: 0.0054135737009346485
Loss: 0.005422713700681925
Loss: 0.005419868975877762
Loss: 0.005404478404670954
Loss: 0.005396502558141947
Loss: 0.0053979214280843735
Loss: 0.005399702582508326
Loss: 0.005404033698141575
Loss: 0.005410734098404646
Loss: 0.005412423051893711
Loss: 0.005410868674516678
Loss: 0.005402136128395796
Loss: 0.005398403853178024
Loss: 0.0053977021016180515
Loss: 0.005398279055953026
Loss: 0.005400410853326321
Loss: 0.005405601114034653
Loss: 0.005415716208517551
Loss: 0.005437356419861317
Loss: 0.005460283253341913
Loss: 0.005513811018317938
Loss: 0.005569941829890013
Loss: 0.005650531966239214
Loss: 0.005694191437214613
Loss: 0.005691219121217728
