[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.007088224869221449
Loss: 0.0070821307599544525
Loss: 0.007084152661263943
Loss: 0.007090723142027855
Loss: 0.0070985108613967896
Loss: 0.007106592878699303
Loss: 0.007108340971171856
Loss: 0.007107072975486517
Loss: 0.007098216563463211
Loss: 0.007092014420777559
Loss: 0.007097241468727589
Loss: 0.007107917219400406
Loss: 0.0071350024081766605
Loss: 0.0071260216645896435
Loss: 0.0071115801110863686
Loss: 0.0071005793288350105
Loss: 0.0071166763082146645
Loss: 0.007140707224607468
Loss: 0.007128630764782429
Loss: 0.007103447802364826
Loss: 0.007082042749971151
Loss: 0.0070915245451033115
Loss: 0.007112724240869284
Loss: 0.007096497341990471
Loss: 0.007083662785589695
Loss: 0.0070961895398795605
Loss: 0.007107215002179146
Loss: 0.007104711141437292
Loss: 0.007087393663823605
Loss: 0.007088561076670885
Loss: 0.007104575168341398
Loss: 0.0070983655750751495
Loss: 0.007087280973792076
Loss: 0.007079129572957754
Loss: 0.007085114251822233
Loss: 0.0070892502553761005
Loss: 0.007077663205564022
Loss: 0.007072046864777803
Loss: 0.007076343987137079
Loss: 0.007079520728439093
Loss: 0.0070791286416351795
Loss: 0.007072892505675554
Loss: 0.007072619162499905
Loss: 0.007077964022755623
Loss: 0.007083355449140072
Loss: 0.007088318467140198
Loss: 0.007094499655067921
Loss: 0.007103655021637678
Loss: 0.007119813933968544
Loss: 0.007124660070985556
Loss: 0.007124222815036774
Loss: 0.007101359777152538
Loss: 0.007078682538121939
Loss: 0.007068870589137077
Loss: 0.00707448972389102
Loss: 0.007085125893354416
Loss: 0.007088611833751202
Loss: 0.007087323348969221
Loss: 0.007082479074597359
Loss: 0.007079210598021746
Loss: 0.0070785642601549625
Loss: 0.007074153982102871
Loss: 0.007071789354085922
Loss: 0.00707145594060421
Loss: 0.00707701500505209
Loss: 0.0070843929424881935
Loss: 0.007086841389536858
Loss: 0.0070830755867064
Loss: 0.007074970752000809
Loss: 0.007070684339851141
Loss: 0.007071759086102247
Loss: 0.007073307875543833
Loss: 0.007076462730765343
Loss: 0.007070199120789766
Loss: 0.007065801881253719
Loss: 0.0070664286613464355
Loss: 0.007071598432958126
Loss: 0.007076635956764221
Loss: 0.007076689973473549
Loss: 0.007074335590004921
Loss: 0.007069083396345377
Loss: 0.007064731325954199
Loss: 0.00706458929926157
Loss: 0.007066190242767334
Loss: 0.007071283180266619
Loss: 0.0070715406909585
Loss: 0.007072793319821358
Loss: 0.00706532783806324
Loss: 0.007060137577354908
Loss: 0.007058936636894941
Loss: 0.0070627531968057156
Loss: 0.007068157661706209
Loss: 0.007070185150951147
Loss: 0.007072831969708204
Loss: 0.007070283405482769
Loss: 0.0070717367343604565
Loss: 0.007081181742250919
Loss: 0.007103228010237217
Loss: 0.007125795353204012
Loss: 0.007145187817513943
Loss: 0.007124338299036026
Loss: 0.007095488253980875
Loss: 0.007075763773173094
Loss: 0.007094940636307001
Loss: 0.007102769799530506
Loss: 0.00709761306643486
Loss: 0.007072648499161005
Loss: 0.007073079235851765
Loss: 0.007092933636158705
Loss: 0.007085300050675869
Loss: 0.007067641243338585
Loss: 0.007055425085127354
Loss: 0.007066208869218826
Loss: 0.007082134019583464
Loss: 0.007069326005876064
Loss: 0.007057092152535915
Loss: 0.007057486101984978
Loss: 0.007067454047501087
Loss: 0.007073665037751198
Loss: 0.007063059601932764
Loss: 0.007053781300783157
Loss: 0.0070553552359342575
Loss: 0.007061457727104425
Loss: 0.007064527831971645
Loss: 0.007056435104459524
Loss: 0.007050344254821539
Loss: 0.007052293047308922
Loss: 0.007057443726807833
Loss: 0.007061732467263937
Loss: 0.007056022062897682
Loss: 0.007049636449664831
Loss: 0.0070490348152816296
Loss: 0.007052064873278141
Loss: 0.0070573859848082066
Loss: 0.007055141031742096
Loss: 0.007051240187138319
Loss: 0.007049198728054762
Loss: 0.007050483021885157
Loss: 0.007056047208607197
Loss: 0.007062183693051338
Loss: 0.007067786529660225
Loss: 0.0070747872814536095
Loss: 0.00708007300272584
Loss: 0.007097501307725906
Loss: 0.007118498906493187
Loss: 0.007150712423026562
Loss: 0.007142440881580114
Loss: 0.007116240914911032
Loss: 0.007068376988172531
Loss: 0.007056909147650003
Loss: 0.007079038769006729
Loss: 0.007076558656990528
Loss: 0.007063029333949089
Loss: 0.007060308009386063
Loss: 0.007071353495121002
Loss: 0.007072587497532368
Loss: 0.007051234599202871
Loss: 0.007045574951916933
Loss: 0.007059406489133835
Loss: 0.007066033314913511
Loss: 0.007061420939862728
Loss: 0.007051174063235521
Loss: 0.007054871879518032
Loss: 0.007066733669489622
Loss: 0.007060080301016569
Loss: 0.007050070911645889
Loss: 0.007048082537949085
Loss: 0.007052806206047535
Loss: 0.00705366674810648
Loss: 0.007046001497656107
Loss: 0.0070416973903775215
Loss: 0.007044300902634859
Loss: 0.007047574035823345
Loss: 0.007050007581710815
Loss: 0.007046565413475037
Loss: 0.0070436866953969
Loss: 0.007045527454465628
Loss: 0.007051327731460333
Loss: 0.007058942690491676
Loss: 0.007062392309308052
Loss: 0.007063858211040497
Loss: 0.007064654026180506
Loss: 0.007067472208291292
Loss: 0.007066280581057072
Loss: 0.007058279123157263
Loss: 0.007046759128570557
Loss: 0.007038674782961607
Loss: 0.007040629629045725
Loss: 0.007048800587654114
Loss: 0.007053872104734182
Loss: 0.007054342422634363
Loss: 0.007051458582282066
Loss: 0.007048365660011768
Loss: 0.007047496736049652
Loss: 0.007046754006296396
Loss: 0.0070480844005942345
Loss: 0.007043537683784962
Loss: 0.007039038464426994
Loss: 0.00704024825245142
Loss: 0.007046550512313843
Loss: 0.007054339163005352
Loss: 0.007057711947709322
Loss: 0.007060694973915815
Loss: 0.007056770380586386
Loss: 0.007050539832562208
Loss: 0.007048196624964476
Loss: 0.007050740998238325
Loss: 0.007054486777633429
Loss: 0.0070482962764799595
Loss: 0.007040522526949644
Loss: 0.0070356992073357105
Loss: 0.007039944175630808
Loss: 0.007050355430692434
Loss: 0.0070585450157523155
Loss: 0.007059711031615734
Loss: 0.007054265588521957
Loss: 0.0070464699529111385
Loss: 0.0070439730770885944
Loss: 0.007047551684081554
Loss: 0.007056803442537785
Loss: 0.0070531368255615234
Loss: 0.00704531604424119
Loss: 0.00703404052183032
Loss: 0.0070325834676623344
Loss: 0.00703998701646924
Loss: 0.007045877166092396
Loss: 0.007047256454825401
Loss: 0.007038289215415716
Loss: 0.007031218148767948
Loss: 0.007030264474451542
Loss: 0.00703474460169673
Loss: 0.00704247085377574
Loss: 0.007045211736112833
Loss: 0.007054072339087725
Loss: 0.007048059720546007
Loss: 0.007037954870611429
Loss: 0.00703013688325882
Loss: 0.007034354377537966
Loss: 0.007045627571642399
Loss: 0.007057786453515291
Loss: 0.007068964187055826
Loss: 0.007071927189826965
Loss: 0.007067518774420023
Loss: 0.007094250526279211
Loss: 0.0071537732146680355
Loss: 0.007297035772353411
Loss: 0.007284963503479958
Loss: 0.0071946075186133385
Loss: 0.007120124530047178
Loss: 0.00715551758185029
Loss: 0.0071563320234417915
Loss: 0.007072604726999998
Loss: 0.007138386834412813
Loss: 0.007157594431191683
Loss: 0.007047718390822411
Loss: 0.007096126209944487
Loss: 0.007128520868718624
Loss: 0.007058314047753811
Loss: 0.007099759764969349
Loss: 0.007085845805704594
Loss: 0.0070481630973517895
Loss: 0.007114657666534185
Loss: 0.007071139290928841
Loss: 0.007051267195492983
Loss: 0.0070857214741408825
Loss: 0.0070447782054543495
Loss: 0.007057619746774435
Loss: 0.007073870860040188
Loss: 0.007038518786430359
Loss: 0.007051572203636169
Loss: 0.007044184487313032
Loss: 0.007033488247543573
Loss: 0.007051296066492796
Loss: 0.00703952182084322
Loss: 0.007040087599307299
Loss: 0.007043609395623207
Loss: 0.007031105924397707
Loss: 0.007035928312689066
Loss: 0.007038424257189035
Loss: 0.007031739689409733
Loss: 0.007039966061711311
Loss: 0.007034490816295147
Loss: 0.007029668893665075
Loss: 0.007034211419522762
Loss: 0.007028310094028711
Loss: 0.007028949912637472
Loss: 0.007031871937215328
Loss: 0.007028000429272652
Loss: 0.007028763648122549
Loss: 0.007029482163488865
Loss: 0.007025525905191898
Loss: 0.007026538252830505
Loss: 0.007026579696685076
Loss: 0.007024107500910759
Loss: 0.007025737315416336
Loss: 0.007024982012808323
Loss: 0.007023575250059366
Loss: 0.007024575490504503
Loss: 0.0070237708278000355
Loss: 0.007023036014288664
Loss: 0.007023470476269722
Loss: 0.0070231216959655285
Loss: 0.007022485136985779
Loss: 0.007022816687822342
Loss: 0.00702272541821003
Loss: 0.007022465579211712
Loss: 0.0070231943391263485
Loss: 0.007024297956377268
Loss: 0.007026151288300753
Loss: 0.007029382977634668
Loss: 0.007034042850136757
Loss: 0.007040212396532297
Loss: 0.007045276463031769
Loss: 0.007051674649119377
Loss: 0.00705115357413888
Loss: 0.007046835962682962
Loss: 0.00703433295711875
Loss: 0.0070242551155388355
Loss: 0.00701971584931016
Loss: 0.007022717036306858
Loss: 0.0070299310609698296
Loss: 0.007034586742520332
Loss: 0.007036332041025162
Loss: 0.007033027242869139
Loss: 0.007027250714600086
Loss: 0.007020807825028896
Loss: 0.007017981261014938
Loss: 0.00701867463067174
Loss: 0.007021646946668625
Loss: 0.0070253582671284676
Loss: 0.007029417436569929
Loss: 0.007033176254481077
Loss: 0.007034312002360821
Loss: 0.007035396061837673
Loss: 0.007031774148344994
Loss: 0.007027585990726948
Loss: 0.007021751720458269
Loss: 0.007017628755420446
Loss: 0.007015687879174948
Loss: 0.007015793584287167
Loss: 0.00701789278537035
Loss: 0.007020740769803524
Loss: 0.007023812271654606
Loss: 0.007026797626167536
Loss: 0.007029640953987837
Loss: 0.0070296768099069595
Loss: 0.007027375977486372
Loss: 0.007021039258688688
Loss: 0.007016086485236883
Loss: 0.007013803813606501
Loss: 0.007013742811977863
Loss: 0.00701533118262887
Loss: 0.007018011528998613
Loss: 0.007021496072411537
Loss: 0.007024523802101612
Loss: 0.007028358522802591
Loss: 0.007031251210719347
Loss: 0.0070342025719583035
Loss: 0.007032532244920731
Loss: 0.0070300656370818615
Loss: 0.007022964768111706
Loss: 0.007016991265118122
Loss: 0.007012920454144478
Loss: 0.007011155132204294
Loss: 0.007011572364717722
Loss: 0.007013070862740278
Loss: 0.007015307433903217
Loss: 0.007017840165644884
Loss: 0.007020493969321251
Loss: 0.007023285608738661
Loss: 0.007026632782071829
Loss: 0.007026101928204298
Loss: 0.0070253293961286545
Loss: 0.007021543104201555
Loss: 0.0070175365544855595
Loss: 0.0070139579474925995
Loss: 0.0070115868002176285
Loss: 0.007010100409388542
Loss: 0.007009717170149088
Loss: 0.007010413333773613
Loss: 0.007012542802840471
Loss: 0.0070150066167116165
Loss: 0.007017688360065222
Loss: 0.007021812722086906
Loss: 0.007026109844446182
Loss: 0.007032274734228849
Loss: 0.00703778862953186
Loss: 0.007044623140245676
Loss: 0.007044816855341196
Loss: 0.007042184006422758
Loss: 0.007030882406979799
Loss: 0.007018620613962412
Loss: 0.007009743247181177
Loss: 0.007010514382272959
Loss: 0.00701846182346344
Loss: 0.007025750353932381
Loss: 0.007030275650322437
Loss: 0.007025893311947584
Loss: 0.007018677424639463
Loss: 0.0070106107741594315
Loss: 0.007006695494055748
Loss: 0.007007867097854614
Loss: 0.007012506946921349
Loss: 0.00701873516663909
Loss: 0.007023248355835676
Loss: 0.007028009742498398
Loss: 0.007027261890470982
Loss: 0.007026859559118748
Loss: 0.007023118901997805
Loss: 0.00701969675719738
Loss: 0.0070173488929867744
Loss: 0.0070179179310798645
Loss: 0.007017035968601704
Loss: 0.0070196217857301235
Loss: 0.0070152427069842815
Loss: 0.007011652924120426
Loss: 0.007010801695287228
Loss: 0.007013663649559021
Loss: 0.007019453682005405
Loss: 0.007023162674158812
Loss: 0.0070248316042125225
Loss: 0.007022084668278694
Loss: 0.007019000127911568
Loss: 0.007014308124780655
Loss: 0.00701100705191493
Loss: 0.00700943311676383
Loss: 0.007010983768850565
Loss: 0.007013434078544378
Loss: 0.007013949099928141
Loss: 0.007015508133918047
Loss: 0.007011368405073881
Loss: 0.007007052656263113
Loss: 0.007003105711191893
Loss: 0.007002243772149086
Loss: 0.007004051003605127
Loss: 0.0070066312327980995
Loss: 0.007010408211499453
Loss: 0.007011964451521635
Loss: 0.007013663649559021
Loss: 0.007014313247054815
Loss: 0.007016706746071577
Loss: 0.007028268650174141
Loss: 0.007049729116261005
Loss: 0.007096633315086365
Loss: 0.007160167209804058
Loss: 0.007252094801515341
Loss: 0.0072074998170137405
Loss: 0.007093519903719425
Loss: 0.007010279688984156
Loss: 0.007067239843308926
Loss: 0.007134618703275919
Loss: 0.00706052128225565
Loss: 0.0070101129822432995
Loss: 0.007062366232275963
Loss: 0.007073852699249983
Loss: 0.00702704070135951
Loss: 0.007011973764747381
Loss: 0.007049464620649815
Loss: 0.007048561703413725
Loss: 0.007009140215814114
Loss: 0.007017265539616346
Loss: 0.007041386794298887
Loss: 0.007021397352218628
Loss: 0.007002449594438076
Loss: 0.007015763316303492
Loss: 0.007023202255368233
Loss: 0.0070113008841872215
Loss: 0.007001443300396204
Loss: 0.007010878995060921
Loss: 0.00701629463583231
Loss: 0.007006198167800903
Loss: 0.007001833058893681
Loss: 0.007008177228271961
Loss: 0.007008824963122606
Loss: 0.007003691978752613
Loss: 0.006999596022069454
Loss: 0.007003010716289282
Loss: 0.007006226107478142
Loss: 0.007002463564276695
Loss: 0.006998621858656406
Loss: 0.00699906749650836
Loss: 0.007002081256359816
Loss: 0.007002182770520449
Loss: 0.006999362725764513
Loss: 0.006997627671808004
Loss: 0.006998816970735788
Loss: 0.007003412116318941
Loss: 0.0070089432410895824
Loss: 0.0070074209943413734
Loss: 0.007006380241364241
Loss: 0.007008198648691177
Loss: 0.007014562841504812
Loss: 0.007021288853138685
Loss: 0.007017302792519331
Loss: 0.0070097241550683975
Loss: 0.007002778351306915
Loss: 0.007000655401498079
Loss: 0.007002808153629303
Loss: 0.007001897785812616
Loss: 0.006998834200203419
Loss: 0.006997881922870874
Loss: 0.007000710815191269
Loss: 0.007006136234849691
Loss: 0.0070061455480754375
Training model using conversion value 0.4.
Loss: 0.08039525896310806
Loss: 0.07742071896791458
Loss: 0.07296647131443024
Loss: 0.067154161632061
Loss: 0.060073092579841614
Loss: 0.052065659314394
Loss: 0.043584369122982025
Loss: 0.034705039113759995
Loss: 0.026263853535056114
Loss: 0.021149100735783577
Loss: 0.02113473415374756
Loss: 0.020289942622184753
Loss: 0.016231734305620193
Loss: 0.012902003712952137
Loss: 0.01272980123758316
Loss: 0.013529444113373756
Loss: 0.01406062487512827
Loss: 0.01424128096550703
Loss: 0.014264636673033237
Loss: 0.013943566009402275
Loss: 0.013396920636296272
Loss: 0.012748830951750278
Loss: 0.011976625770330429
Loss: 0.011249707080423832
Loss: 0.010827149264514446
Loss: 0.010680516250431538
Loss: 0.01068845670670271
Loss: 0.01078968308866024
Loss: 0.01080396305769682
Loss: 0.010637124069035053
Loss: 0.01046787854284048
Loss: 0.010408755391836166
Loss: 0.01036226935684681
Loss: 0.010340375825762749
Loss: 0.010335151106119156
Loss: 0.010228964500129223
Loss: 0.010120438411831856
Loss: 0.010099688544869423
Loss: 0.010080231353640556
Loss: 0.010066449642181396
Loss: 0.009998139925301075
Loss: 0.009907957166433334
Loss: 0.009897846728563309
Loss: 0.009878781624138355
Loss: 0.009846752509474754
Loss: 0.009780017659068108
Loss: 0.009684795513749123
Loss: 0.009621012024581432
Loss: 0.009542062878608704
Loss: 0.009464660659432411
Loss: 0.009371322579681873
Loss: 0.009268910624086857
Loss: 0.00917873065918684
Loss: 0.009070642292499542
Loss: 0.008983392268419266
Loss: 0.00889609195291996
Loss: 0.008834553882479668
Loss: 0.008797246031463146
Loss: 0.008777138777077198
Loss: 0.008778933435678482
Loss: 0.008766251616179943
Loss: 0.008745386265218258
Loss: 0.008704794570803642
Loss: 0.008669360540807247
Loss: 0.008636688813567162
Loss: 0.008610853925347328
Loss: 0.008599595166742802
Loss: 0.008583134040236473
Loss: 0.00857316330075264
Loss: 0.008554681204259396
Loss: 0.008536688052117825
Loss: 0.00852139387279749
Loss: 0.008508113212883472
Loss: 0.008496569469571114
Loss: 0.008484818041324615
Loss: 0.008476070128381252
Loss: 0.008461578749120235
Loss: 0.008449300192296505
Loss: 0.008435290306806564
Loss: 0.00842476636171341
Loss: 0.008416847325861454
Loss: 0.008410903625190258
Loss: 0.008402607403695583
Loss: 0.008392211981117725
Loss: 0.008379533886909485
Loss: 0.008366643451154232
Loss: 0.008353911340236664
Loss: 0.00834287516772747
Loss: 0.008333161473274231
Loss: 0.00832499098032713
Loss: 0.008316345512866974
Loss: 0.008307143114507198
Loss: 0.008297108113765717
Loss: 0.008288071490824223
Loss: 0.008277440443634987
Loss: 0.008267012424767017
Loss: 0.008256574161350727
Loss: 0.00824708491563797
Loss: 0.008236165158450603
Loss: 0.008225351572036743
Loss: 0.008215339854359627
Loss: 0.008204936981201172
Loss: 0.008194493129849434
Loss: 0.008185723796486855
Loss: 0.008173299953341484
Loss: 0.008161884732544422
Loss: 0.00814917404204607
Loss: 0.008137280121445656
Loss: 0.008124326355755329
Loss: 0.008111911825835705
Loss: 0.008098973892629147
Loss: 0.00808668602257967
Loss: 0.008073706179857254
Loss: 0.008060486987233162
Loss: 0.008044999092817307
Loss: 0.008030883967876434
Loss: 0.008019613102078438
Loss: 0.00800341460853815
Loss: 0.007990499958395958
Loss: 0.007976294495165348
Loss: 0.007963476702570915
Loss: 0.007949010469019413
Loss: 0.007935124449431896
Loss: 0.007922012358903885
Loss: 0.007910310290753841
Loss: 0.007898332551121712
Loss: 0.007887580431997776
Loss: 0.007876797579228878
Loss: 0.00786289107054472
Loss: 0.00785309262573719
Loss: 0.007841303013265133
Loss: 0.007833285257220268
Loss: 0.007825850509107113
Loss: 0.007818861864507198
Loss: 0.007808996830135584
Loss: 0.007803015410900116
Loss: 0.007795927580446005
Loss: 0.00778798945248127
Loss: 0.007781345397233963
Loss: 0.007777586113661528
Loss: 0.007772034499794245
Loss: 0.007766803726553917
Loss: 0.007760271895676851
Loss: 0.007757674437016249
Loss: 0.007752477657049894
Loss: 0.007747282274067402
Loss: 0.007741957902908325
Loss: 0.007744877599179745
Loss: 0.007736850529909134
Loss: 0.007735935039818287
Loss: 0.007726568728685379
Loss: 0.007727227173745632
Loss: 0.007719494868069887
Loss: 0.0077161337248981
Loss: 0.00770752876996994
Loss: 0.007705521769821644
Loss: 0.007701074704527855
Loss: 0.007696965709328651
Loss: 0.007691169157624245
Loss: 0.007687196135520935
Loss: 0.007688576355576515
Loss: 0.007691593840718269
Loss: 0.007689558435231447
Loss: 0.007676674053072929
Loss: 0.00766797224059701
Loss: 0.007668261416256428
Loss: 0.0076688677072525024
Loss: 0.00766100874170661
Loss: 0.007650663610547781
Loss: 0.00764817139133811
Loss: 0.00764676695689559
Loss: 0.0076461369171738625
Loss: 0.0076443953439593315
Loss: 0.007635894231498241
Loss: 0.007632141001522541
Loss: 0.007625195197761059
Loss: 0.007619570940732956
Loss: 0.007617970462888479
Loss: 0.007617374882102013
Loss: 0.007618633098900318
Loss: 0.007617215160280466
Loss: 0.007609171327203512
Loss: 0.007596640381962061
Loss: 0.007590942084789276
Loss: 0.00759486760944128
Loss: 0.007601523771882057
Loss: 0.007591790985316038
Loss: 0.0075751799158751965
Loss: 0.007567588705569506
Loss: 0.007561408914625645
Loss: 0.007570135407149792
Loss: 0.007578527554869652
Loss: 0.007584674283862114
Loss: 0.0075674201361835
Loss: 0.007538077421486378
Loss: 0.00753765320405364
Loss: 0.007538653910160065
Loss: 0.007564470637589693
Loss: 0.007589156273752451
Loss: 0.0076042767614126205
Loss: 0.007551619317382574
Loss: 0.007520068436861038
Loss: 0.007554876152426004
Loss: 0.0075471908785402775
Loss: 0.007557853125035763
Loss: 0.007501882966607809
Loss: 0.0075082010589540005
Loss: 0.00753118097782135
Loss: 0.007550544571131468
Loss: 0.007555266376584768
Loss: 0.007492667995393276
Loss: 0.00748277036473155
Loss: 0.007511397823691368
Loss: 0.007502203807234764
Loss: 0.007464126218110323
Loss: 0.0074721467681229115
Loss: 0.00746869295835495
Loss: 0.007468141615390778
Loss: 0.007447028532624245
Loss: 0.007450344040989876
Loss: 0.007437749300152063
Loss: 0.007445195689797401
Loss: 0.007442864589393139
Loss: 0.0074372668750584126
Loss: 0.0074327001348137856
Loss: 0.0074178255163133144
Loss: 0.007417857181280851
Loss: 0.007420051377266645
Loss: 0.007437682710587978
Loss: 0.007437540218234062
Loss: 0.0074149793945252895
Loss: 0.007400584872812033
Loss: 0.007412802428007126
Loss: 0.007415357511490583
Loss: 0.0074434117414057255
Loss: 0.007437274791300297
Loss: 0.007430365774780512
Loss: 0.007389783393591642
Loss: 0.007373839616775513
Loss: 0.007393964566290379
Loss: 0.0074032871052622795
Loss: 0.007391720078885555
Loss: 0.007379934191703796
Loss: 0.007372761610895395
Loss: 0.007372167427092791
Loss: 0.007370197679847479
Loss: 0.0073880902491509914
Loss: 0.007399043999612331
Loss: 0.007402672432363033
Loss: 0.0073580206371843815
Loss: 0.0073414272628724575
Loss: 0.007344061508774757
Loss: 0.0073514967225492
Loss: 0.007353375665843487
Loss: 0.007350639905780554
Loss: 0.007342294789850712
Loss: 0.007326777558773756
Loss: 0.007318547461181879
Loss: 0.007319389842450619
Loss: 0.007329650688916445
Loss: 0.007349023595452309
Loss: 0.0073442040011286736
Loss: 0.007341356016695499
Loss: 0.007318801712244749
Loss: 0.007305094972252846
Loss: 0.007300723809748888
Loss: 0.00730014406144619
Loss: 0.00730289239436388
Loss: 0.007304402068257332
Loss: 0.007323537953197956
Loss: 0.0073364959098398685
Loss: 0.0073520224541425705
Loss: 0.007312736473977566
Loss: 0.007285936735570431
Loss: 0.007284148596227169
Loss: 0.007290116511285305
Loss: 0.007288961671292782
Loss: 0.007277072872966528
Loss: 0.00727385189384222
Loss: 0.007276965770870447
Loss: 0.007288257125765085
Loss: 0.007290981709957123
Loss: 0.007292076479643583
Loss: 0.0072743832133710384
Loss: 0.007266107015311718
Loss: 0.007261069491505623
Loss: 0.007265656720846891
Loss: 0.007266382686793804
Loss: 0.007264990359544754
Loss: 0.00725173857063055
Loss: 0.0072471085004508495
Loss: 0.007250820752233267
Loss: 0.007262898609042168
Loss: 0.007261698134243488
Loss: 0.007261727936565876
Loss: 0.007248396519571543
Loss: 0.0072483280673623085
Loss: 0.007252261508256197
Loss: 0.007264646701514721
Loss: 0.007253526709973812
Loss: 0.007241864688694477
Loss: 0.007226862013339996
Loss: 0.0072263432666659355
Loss: 0.007231526542454958
Loss: 0.0072363754734396935
Loss: 0.007224760018289089
Loss: 0.00720978295430541
Loss: 0.007210095878690481
Loss: 0.007222537416964769
Loss: 0.007226794958114624
Loss: 0.007221857085824013
Loss: 0.007210729643702507
Loss: 0.0072134798392653465
Loss: 0.007233691867440939
Loss: 0.007287428714334965
Loss: 0.00731032295152545
Loss: 0.007402124349027872
Loss: 0.007311779540032148
Loss: 0.007259823847562075
Loss: 0.0072060213424265385
Loss: 0.0072314003482460976
Loss: 0.0072889868170022964
Loss: 0.007238611113280058
Loss: 0.0072122132405638695
Loss: 0.007222202606499195
Loss: 0.0072311279363930225
Loss: 0.0072342525236308575
Loss: 0.007193998899310827
Loss: 0.00719594256952405
Loss: 0.007220747414976358
Loss: 0.00721187237650156
Loss: 0.007195729296654463
Loss: 0.0071799177676439285
Loss: 0.007188667077571154
Loss: 0.007202737499028444
Loss: 0.007189284078776836
Loss: 0.007173944730311632
Loss: 0.007170911878347397
Loss: 0.0071779643185436726
Loss: 0.007182960398495197
Loss: 0.007172751240432262
Loss: 0.007164097391068935
Loss: 0.007162373047322035
Loss: 0.007165894377976656
Loss: 0.007170916069298983
Loss: 0.007166732102632523
Loss: 0.007162250112742186
Loss: 0.007155056577175856
Loss: 0.007152239792048931
Loss: 0.007153011392802
Loss: 0.007156111765652895
Loss: 0.007158147636801004
Loss: 0.007157381623983383
Loss: 0.007154420018196106
Loss: 0.007149414625018835
Loss: 0.0071454294957220554
Loss: 0.007143822498619556
Loss: 0.00714346906170249
Loss: 0.007144275587052107
Loss: 0.007145140320062637
Loss: 0.007147576659917831
Loss: 0.007151010911911726
Loss: 0.007159604225307703
Loss: 0.007167174015194178
Loss: 0.007185834925621748
Loss: 0.007189188618212938
Loss: 0.007203609682619572
Loss: 0.007183640263974667
Loss: 0.0071702636778354645
Loss: 0.007144838571548462
Loss: 0.0071340021677315235
Loss: 0.007139131426811218
Loss: 0.007151682395488024
Loss: 0.0071644894778728485
Loss: 0.007159923668950796
Loss: 0.007155224215239286
Loss: 0.007140931207686663
Loss: 0.007132718805223703
Loss: 0.007131882477551699
Loss: 0.00713598495349288
Loss: 0.007142636924982071
Loss: 0.0071444762870669365
Loss: 0.007147565949708223
Loss: 0.00714609632268548
Loss: 0.007147044409066439
Loss: 0.0071415165439248085
Loss: 0.007137056905776262
Loss: 0.007132442202419043
Loss: 0.007128103636205196
Loss: 0.007124061696231365
Loss: 0.007121473550796509
Loss: 0.007122274022549391
Loss: 0.007125741336494684
Loss: 0.007132078055292368
Loss: 0.0071383449248969555
Loss: 0.007150057703256607
Loss: 0.0071535129100084305
Loss: 0.0071625313721597195
Loss: 0.007151173427700996
Loss: 0.007152158301323652
Loss: 0.007146443706005812
Loss: 0.007150264922529459
Loss: 0.007139165885746479
Loss: 0.007130787707865238
Loss: 0.007121034897863865
Loss: 0.007122419308871031
Loss: 0.007134494837373495
Loss: 0.0071462527848780155
Loss: 0.007164911832660437
Loss: 0.0071518863551318645
Loss: 0.007139717694371939
Loss: 0.007122732233256102
Loss: 0.007121044676750898
Loss: 0.007127563469111919
Loss: 0.007129212375730276
Loss: 0.0071269613690674305
Loss: 0.007115491665899754
Loss: 0.007110814098268747
Loss: 0.007116085849702358
Loss: 0.007124389987438917
Loss: 0.0071290116757154465
Loss: 0.007122898939996958
Loss: 0.007113481406122446
Loss: 0.0071097854524850845
Loss: 0.007113689556717873
Loss: 0.007123048882931471
Loss: 0.0071266405284404755
Loss: 0.007130850572139025
Loss: 0.007125947158783674
Loss: 0.007131637539714575
Loss: 0.007136247586458921
Loss: 0.007150445599108934
Loss: 0.007140100467950106
Loss: 0.007127637509256601
Loss: 0.0071086459793150425
Loss: 0.007104926742613316
Loss: 0.0071122413501143456
Loss: 0.007119943853467703
Loss: 0.007117471657693386
Loss: 0.007108726538717747
Loss: 0.007105364929884672
Loss: 0.00710973609238863
Loss: 0.007119413930922747
Loss: 0.007122614420950413
Loss: 0.007125255186110735
Loss: 0.007115614600479603
Loss: 0.007112779188901186
Loss: 0.00711485743522644
Loss: 0.007123576942831278
Loss: 0.007118716835975647
Loss: 0.007110362872481346
Loss: 0.007099635899066925
Loss: 0.007096279412508011
Loss: 0.00709858164191246
Loss: 0.0071021802723407745
Loss: 0.0071003492921590805
Loss: 0.007095778826624155
Loss: 0.007092418614774942
Loss: 0.007093564607203007
Loss: 0.007097530644387007
Loss: 0.007100350223481655
Loss: 0.007103356532752514
Loss: 0.007103447802364826
Loss: 0.007108628749847412
Loss: 0.007116976659744978
