[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.001625743811018765
Loss: 0.0016270141350105405
Loss: 0.001632901025004685
Loss: 0.001632292871363461
Loss: 0.0016283533768728375
Loss: 0.001620533294044435
Loss: 0.00161858054343611
Loss: 0.0016215946525335312
Loss: 0.0016237044474110007
Loss: 0.0016214539064094424
Loss: 0.0016179534140974283
Loss: 0.0016171725001186132
Loss: 0.001620711525902152
Loss: 0.0016247115563601255
Loss: 0.0016293786466121674
Loss: 0.0016303001902997494
Loss: 0.0016344576142728329
Loss: 0.0016379980370402336
Loss: 0.0016406237846240401
Loss: 0.0016424063360318542
Loss: 0.0016321890288963914
Loss: 0.0016223546117544174
Loss: 0.001616445486433804
Loss: 0.0016181232640519738
Loss: 0.001624705153517425
Loss: 0.0016297653783112764
Loss: 0.0016349793877452612
Loss: 0.0016392042161896825
Loss: 0.0016384258633479476
Loss: 0.0016378621803596616
Loss: 0.001628172816708684
Loss: 0.0016193079063668847
Loss: 0.0016168613219633698
Loss: 0.0016214135102927685
Loss: 0.0016328432830050588
Loss: 0.001642204588279128
Loss: 0.0016544180689379573
Loss: 0.0016474854201078415
Loss: 0.0016389292431995273
Loss: 0.0016230207402259111
Loss: 0.0016198571538552642
Loss: 0.0016288241604343057
Loss: 0.0016381146851927042
Loss: 0.0016470970585942268
Loss: 0.0016445330111309886
Loss: 0.0016357735730707645
Loss: 0.0016281454591080546
Loss: 0.0016229371540248394
Loss: 0.001626339741051197
Loss: 0.0016325674951076508
Loss: 0.0016405319329351187
Loss: 0.0016380050219595432
Loss: 0.0016280555864796042
Loss: 0.001621221425011754
Loss: 0.0016185555141419172
Loss: 0.0016215617069974542
Loss: 0.0016272745560854673
Loss: 0.0016304939053952694
Loss: 0.001628848141990602
Loss: 0.001621454837732017
Loss: 0.0016160286031663418
Loss: 0.0016144713154062629
Loss: 0.0016155693447217345
Loss: 0.001618825364857912
Loss: 0.001621271949261427
Loss: 0.0016236335504800081
Loss: 0.0016249541658908129
Loss: 0.001625876990146935
Loss: 0.0016281896969303489
Loss: 0.001626129960641265
Loss: 0.0016236660303547978
Loss: 0.0016185013810172677
Loss: 0.0016148060094565153
Loss: 0.0016140545485541224
Loss: 0.0016155496705323458
Loss: 0.0016187909059226513
Loss: 0.0016228777822107077
Loss: 0.001629246980883181
Loss: 0.0016289814375340939
Loss: 0.0016296993708238006
Loss: 0.0016252141213044524
Loss: 0.0016219656681641936
Loss: 0.001617474714294076
Loss: 0.0016147352289408445
Loss: 0.0016145032132044435
Loss: 0.0016163267428055406
Loss: 0.0016194845084100962
Loss: 0.001622825744561851
Loss: 0.0016291833017021418
Loss: 0.0016335254767909646
Loss: 0.0016354500548914075
Loss: 0.0016299892449751496
Loss: 0.0016217597294598818
Loss: 0.001614961656741798
Loss: 0.0016129340510815382
Loss: 0.0016162390820682049
Loss: 0.001622844603843987
Loss: 0.0016317707486450672
Loss: 0.0016390311066061258
Loss: 0.0016442160122096539
Loss: 0.0016366796335205436
Loss: 0.0016287702601402998
Loss: 0.0016170191811397672
Loss: 0.0016158748185262084
Loss: 0.0016225025756284595
Loss: 0.001633202307857573
Loss: 0.0016418014420196414
Loss: 0.0016431217081844807
Loss: 0.001640994451008737
Loss: 0.0016249800100922585
Loss: 0.0016158516518771648
Loss: 0.0016189616871997714
Loss: 0.001629057340323925
Loss: 0.0016367773059755564
Loss: 0.0016378768486902118
Loss: 0.0016328532947227359
Loss: 0.0016217882512137294
Loss: 0.0016144525725394487
Loss: 0.0016170298913493752
Loss: 0.0016242127167060971
Loss: 0.001627088524401188
Loss: 0.001627058140002191
Loss: 0.0016214759089052677
Loss: 0.0016174607444554567
Loss: 0.0016162906540557742
Loss: 0.0016162610845640302
Loss: 0.001618876587599516
Loss: 0.001619913731701672
Loss: 0.001620371942408383
Loss: 0.0016170742455869913
Loss: 0.0016140580410137773
Loss: 0.001612281077541411
Loss: 0.001612104126252234
Loss: 0.0016140082152560353
Loss: 0.0016179357189685106
Loss: 0.0016232563648372889
Loss: 0.001627292251214385
Loss: 0.001630402053706348
Loss: 0.0016298101982101798
Loss: 0.0016311556100845337
Loss: 0.001629468402825296
Loss: 0.0016309128841385245
Loss: 0.001631324295885861
Loss: 0.0016254952643066645
Loss: 0.001619303016923368
Loss: 0.0016133467433974147
Loss: 0.0016127809649333358
Loss: 0.0016163256950676441
Loss: 0.0016217547236010432
Loss: 0.0016259110998362303
Loss: 0.0016261617420241237
Loss: 0.001625184202566743
Loss: 0.0016217275988310575
Loss: 0.00161685049533844
Loss: 0.001614490058273077
Loss: 0.001614736975170672
Loss: 0.001616719295270741
Loss: 0.0016181415412575006
Loss: 0.0016188893932849169
Loss: 0.0016169743612408638
Loss: 0.0016159493243321776
Loss: 0.0016159211518242955
Loss: 0.0016176431672647595
Loss: 0.00162311433814466
Loss: 0.0016286933096125722
Loss: 0.0016342555172741413
Loss: 0.0016322422306984663
Loss: 0.001627558027394116
Loss: 0.0016208182787522674
Loss: 0.0016197145450860262
Loss: 0.0016216463409364223
Loss: 0.0016227132873609662
Loss: 0.0016233745263889432
Loss: 0.0016197322402149439
Loss: 0.0016156911151483655
Loss: 0.0016137989005073905
Loss: 0.0016150823794305325
Loss: 0.0016193509800359607
Loss: 0.0016249760519713163
Loss: 0.0016315978718921542
Loss: 0.0016333175590261817
Loss: 0.0016320707509294152
Loss: 0.0016292353393509984
Loss: 0.0016244837315753102
Loss: 0.0016252542845904827
Loss: 0.0016248704632744193
Loss: 0.0016202250262722373
Loss: 0.0016163919353857636
Loss: 0.0016151978634297848
Loss: 0.0016172261675819755
Loss: 0.001623406889848411
Loss: 0.0016361490124836564
Loss: 0.001638628775253892
Loss: 0.0016400828026235104
Loss: 0.0016278522089123726
Loss: 0.001616276684217155
Loss: 0.0016125589609146118
Loss: 0.0016169105656445026
Loss: 0.0016245300648733974
Loss: 0.0016262335702776909
Loss: 0.0016221191035583615
Loss: 0.0016164202243089676
Loss: 0.0016149067087098956
Loss: 0.0016184524865821004
Loss: 0.0016212458722293377
Loss: 0.0016239737160503864
Loss: 0.0016194501658901572
Loss: 0.0016145200934261084
Loss: 0.0016113927122205496
Loss: 0.0016127957496792078
Loss: 0.0016184105770662427
Loss: 0.0016234801150858402
Loss: 0.0016244606813415885
Loss: 0.0016203423729166389
Loss: 0.0016182557446882129
Loss: 0.001619260641746223
Loss: 0.0016225484432652593
Loss: 0.0016288949409499764
Loss: 0.0016278417315334082
Loss: 0.001626631710678339
Loss: 0.0016188466688618064
Loss: 0.0016167707508429885
Loss: 0.0016198327066376805
Loss: 0.0016233749920502305
Loss: 0.001622609794139862
Loss: 0.001615225919522345
Loss: 0.0016097297193482518
Loss: 0.0016090235440060496
Loss: 0.0016145227709785104
Loss: 0.0016207140870392323
Loss: 0.0016242193523794413
Loss: 0.0016274767694994807
Loss: 0.0016244370490312576
Loss: 0.0016288775950670242
Loss: 0.0016367024509236217
Loss: 0.001637783250771463
Loss: 0.0016386918723583221
Loss: 0.0016231673071160913
Loss: 0.001611508196219802
Loss: 0.001609589671716094
Loss: 0.0016155127668753266
Loss: 0.0016223507700487971
Loss: 0.0016225662548094988
Loss: 0.0016227284213528037
Loss: 0.0016217868542298675
Loss: 0.0016231819754466414
Loss: 0.0016308248741552234
Loss: 0.0016311852959915996
Loss: 0.0016285916790366173
Loss: 0.001618039095774293
Loss: 0.0016090412391349673
Loss: 0.0016080165514722466
Loss: 0.001612077234312892
Loss: 0.0016186968423426151
Loss: 0.0016225274885073304
Loss: 0.0016259511467069387
Loss: 0.001622210256755352
Loss: 0.0016233903588727117
Loss: 0.0016259957337751985
Loss: 0.0016253687208518386
Loss: 0.0016235205112025142
Loss: 0.0016140369698405266
Loss: 0.0016084504313766956
Loss: 0.0016092131845653057
Loss: 0.0016159397782757878
Loss: 0.0016244373982772231
Loss: 0.0016271680360659957
Loss: 0.0016299171838909388
Loss: 0.00162937690038234
Loss: 0.0016253552166745067
Loss: 0.001626502489671111
Loss: 0.0016236762749031186
Loss: 0.0016181726241484284
Loss: 0.0016121328808367252
Loss: 0.0016092421719804406
Loss: 0.0016115243779495358
Loss: 0.0016172723844647408
Loss: 0.0016270432388409972
Loss: 0.001626232173293829
Loss: 0.0016255470691248775
Loss: 0.001617726986296475
Loss: 0.001612574909813702
Loss: 0.0016117730410769582
Loss: 0.001613284577615559
Loss: 0.0016136770136654377
Loss: 0.0016128247370943427
Loss: 0.0016114551108330488
Loss: 0.0016116466140374541
Loss: 0.0016145267290994525
Loss: 0.001618996262550354
Loss: 0.0016198430676013231
Loss: 0.0016203193226829171
Loss: 0.0016142042586579919
Loss: 0.0016100569628179073
Loss: 0.001608002814464271
Loss: 0.0016082519432529807
Loss: 0.0016098293708637357
Loss: 0.0016109427670016885
Loss: 0.001609492814168334
Loss: 0.0016069547273218632
Loss: 0.0016049372497946024
Loss: 0.0016044557560235262
Loss: 0.001605288707651198
Loss: 0.0016069816192612052
Loss: 0.0016087442636489868
Loss: 0.00161149469204247
Loss: 0.001616552472114563
Loss: 0.0016294721281155944
Loss: 0.0016432085540145636
Loss: 0.0016710944473743439
Loss: 0.0016796458512544632
Loss: 0.0016623385017737746
Loss: 0.001630475977435708
Loss: 0.0016134477918967605
Loss: 0.0016310489736497402
Loss: 0.0016566348494961858
Loss: 0.0016841132892295718
Loss: 0.0016412163386121392
Loss: 0.0016180708771571517
Loss: 0.0016414528945460916
Loss: 0.0016501902136951685
Loss: 0.0016307712066918612
Loss: 0.0016116113401949406
Loss: 0.0016282288124784827
Loss: 0.0016491084825247526
Loss: 0.0016292156651616096
Loss: 0.0016090787248685956
Loss: 0.001613697619177401
Loss: 0.0016265411395579576
Loss: 0.001625901903025806
Loss: 0.0016084761591628194
Loss: 0.0016108965501189232
Loss: 0.0016262499848380685
Loss: 0.0016230823239311576
Loss: 0.0016128831775858998
Loss: 0.0016059846384450793
Loss: 0.0016096463659778237
Loss: 0.0016154403565451503
Loss: 0.0016142051899805665
Loss: 0.0016100130742415786
Loss: 0.0016063960501924157
Loss: 0.0016071961726993322
Loss: 0.0016109627904370427
Loss: 0.0016114249592646956
Loss: 0.0016092582372948527
Loss: 0.001605774275958538
Loss: 0.0016049909172579646
Loss: 0.0016081094508990645
Loss: 0.0016114627942442894
Loss: 0.0016126782866194844
Loss: 0.001611411920748651
Loss: 0.0016094419406726956
Loss: 0.0016079519409686327
Loss: 0.0016096474137157202
Loss: 0.001611719955690205
Loss: 0.0016136504709720612
Loss: 0.0016152425669133663
Loss: 0.0016129333525896072
Loss: 0.0016118641942739487
Loss: 0.0016106792027130723
Loss: 0.001611180487088859
Loss: 0.0016143751563504338
Loss: 0.0016149507137015462
Loss: 0.0016126218251883984
Loss: 0.0016085924580693245
Loss: 0.0016043654177337885
Loss: 0.0016023344360291958
Loss: 0.0016030693659558892
Loss: 0.0016046901000663638
Loss: 0.0016062121139839292
Loss: 0.0016072283033281565
Loss: 0.0016064418014138937
Loss: 0.001605387544259429
Loss: 0.0016050731064751744
Loss: 0.0016065083909779787
Loss: 0.0016099942149594426
Loss: 0.0016157818026840687
Loss: 0.001625972567126155
Loss: 0.0016261679120361805
Loss: 0.001626203884370625
Loss: 0.0016173457261174917
Loss: 0.0016105512622743845
Loss: 0.0016078139888122678
Loss: 0.0016098013147711754
Loss: 0.0016124119283631444
Loss: 0.0016135736368596554
Loss: 0.001611780491657555
Loss: 0.0016080305213108659
Loss: 0.0016063981456682086
Loss: 0.001607621437869966
Loss: 0.0016107696574181318
Loss: 0.0016139289364218712
Loss: 0.0016140845837071538
Loss: 0.001610722509212792
Loss: 0.0016058270120993257
Loss: 0.0016019799513742328
Loss: 0.001600731397047639
Loss: 0.001602319534868002
Loss: 0.0016053983708843589
Loss: 0.0016072053695097566
Loss: 0.001607094774954021
Loss: 0.0016056724125519395
Loss: 0.0016033482970669866
Loss: 0.0016019135946407914
Loss: 0.0016035009175539017
Loss: 0.0016086194664239883
Loss: 0.0016161471139639616
Loss: 0.0016310010105371475
Loss: 0.0016433373093605042
Loss: 0.0016597157809883356
Loss: 0.0016605639830231667
Loss: 0.0016368008218705654
Loss: 0.0016170432791113853
Loss: 0.0016112123848870397
Loss: 0.001624634605832398
Loss: 0.0016354452818632126
Loss: 0.0016398699954152107
Loss: 0.0016323428135365248
Loss: 0.001615087385289371
Loss: 0.001607269048690796
Loss: 0.0016153202159330249
Loss: 0.0016285221790894866
Loss: 0.0016276221722364426
Loss: 0.0016206410946324468
Loss: 0.0016068755649030209
Loss: 0.0016037191962823272
Loss: 0.001611281419172883
Loss: 0.0016161235980689526
Loss: 0.0016143290558829904
Loss: 0.0016055558808147907
Loss: 0.0016007150989025831
Loss: 0.0016029224498197436
Loss: 0.0016070835990831256
Loss: 0.001610449282452464
Loss: 0.0016085797687992454
Loss: 0.0016059483168646693
Loss: 0.001603070879355073
Loss: 0.0016035680891945958
Loss: 0.0016078436747193336
Loss: 0.0016139475628733635
Loss: 0.0016192318871617317
Loss: 0.0016190215246751904
Loss: 0.0016155363991856575
Loss: 0.0016096748877316713
Loss: 0.0016080924542620778
Loss: 0.0016094837337732315
Loss: 0.0016099218046292663
Loss: 0.0016099867643788457
Loss: 0.0016065086238086224
Loss: 0.0016028322279453278
Loss: 0.0016027248930186033
Loss: 0.001607090700417757
Loss: 0.0016135353362187743
Loss: 0.0016181686660274863
Loss: 0.0016213313210755587
Loss: 0.0016197864897549152
Loss: 0.00161336874589324
Loss: 0.0016093014273792505
Loss: 0.0016061790520325303
Loss: 0.0016057266620919108
Loss: 0.0016061209607869387
Loss: 0.0016059172339737415
Loss: 0.0016049761325120926
Loss: 0.0016052768332883716
Loss: 0.0016082541551440954
Loss: 0.0016113684978336096
Loss: 0.0016160354716703296
Loss: 0.001614203443750739
Loss: 0.0016088506672531366
Loss: 0.0016024785581976175
Loss: 0.0015991159016266465
Loss: 0.0016004126518964767
Loss: 0.0016048990655690432
Loss: 0.0016108943382278085
Loss: 0.0016162731917575002
Loss: 0.0016249549807980657
Loss: 0.0016237132949754596
Loss: 0.001624532975256443
Loss: 0.001617652946151793
Loss: 0.0016122093657031655
Loss: 0.0016110886353999376
Loss: 0.0016108974814414978
Loss: 0.0016102984081953764
Loss: 0.0016116526676341891
Loss: 0.001616017078049481
Loss: 0.0016183510888367891
Loss: 0.0016202614642679691
Loss: 0.0016199054662138224
Loss: 0.0016119051724672318
Loss: 0.0016039215261116624
Loss: 0.00160109787248075
Loss: 0.0016057771863415837
Loss: 0.0016118944622576237
Loss: 0.0016170092858374119
Loss: 0.0016187126748263836
Loss: 0.0016141353407874703
Loss: 0.001606270670890808
Loss: 0.0016014063730835915
Loss: 0.0015993475681170821
Loss: 0.0016007862286642194
Loss: 0.0016043122159317136
Loss: 0.001607004553079605
Loss: 0.0016063000075519085
Loss: 0.0016058646142482758
Loss: 0.0016073583392426372
Loss: 0.0016057915054261684
Loss: 0.0016051589045673609
Loss: 0.0016040015034377575
Loss: 0.0016008730744943023
Loss: 0.001599061070010066
Loss: 0.001600699732080102
Loss: 0.0016023507341742516
Loss: 0.0016047580866143107
Loss: 0.0016109164571389556
Loss: 0.0016144088003784418
Loss: 0.0016198043012991548
Loss: 0.0016167692374438047
Loss: 0.001610826700925827
Loss: 0.0016026794910430908
Loss: 0.0015986872604116797
Loss: 0.0016003125347197056
Loss: 0.0016049229307100177
Loss: 0.0016110362485051155
Loss: 0.0016160937957465649
Loss: 0.0016227529849857092
Loss: 0.0016204630956053734
Loss: 0.0016215876676142216
Loss: 0.0016219813842326403
Loss: 0.0016173634212464094
Loss: 0.0016148635186254978
Loss: 0.0016156247584149241
Loss: 0.0016152281314134598
Loss: 0.0016170373419299722
Loss: 0.001627014484256506
Loss: 0.0016282290453091264
Loss: 0.0016221129335463047
Loss: 0.0016173466574400663
Loss: 0.0016086525283753872
Loss: 0.001605713157914579
Loss: 0.0016105929389595985
Loss: 0.001617951667867601
Loss: 0.001622353564016521
Loss: 0.0016174374613910913
Loss: 0.001607653684914112
Loss: 0.001598596922121942
Loss: 0.0015993538545444608
Loss: 0.0016050210688263178
Loss: 0.001609384547919035
Loss: 0.0016107124974951148
Loss: 0.0016057243337854743
Loss: 0.0015993600245565176
Loss: 0.001596521702595055
Loss: 0.0015973348636180162
Loss: 0.0015993646811693907
Loss: 0.0016021371120586991
Loss: 0.0016048566903918982
Loss: 0.0016035783337429166
Loss: 0.0016019853064790368
Loss: 0.0016004756325855851
Loss: 0.0015988464001566172
Loss: 0.0015979756135493517
Loss: 0.001598415314219892
Loss: 0.0015987396473065019
Loss: 0.001598741626366973
Training model using conversion value 0.6.
Loss: 0.07212654501199722
Loss: 0.07019653171300888
Loss: 0.06670471280813217
Loss: 0.06229926273226738
Loss: 0.056429896503686905
Loss: 0.0491471067070961
Loss: 0.04020649567246437
Loss: 0.030462488532066345
Loss: 0.020729193463921547
Loss: 0.014308849349617958
Loss: 0.015412889420986176
Loss: 0.018559563905000687
Loss: 0.0160420723259449
Loss: 0.014523256570100784
Loss: 0.014295984990894794
Loss: 0.014317018911242485
Loss: 0.014581937342882156
Loss: 0.014703638851642609
Loss: 0.014472260139882565
Loss: 0.014024411328136921
Loss: 0.013655904680490494
Loss: 0.01353583112359047
Loss: 0.013573655858635902
Loss: 0.013480466790497303
Loss: 0.013213541358709335
Loss: 0.01295569445937872
Loss: 0.012862651608884335
Loss: 0.012864160351455212
Loss: 0.012787091545760632
Loss: 0.012611725367605686
Loss: 0.012442322447896004
Loss: 0.01236676424741745
Loss: 0.012353501282632351
Loss: 0.012304777279496193
Loss: 0.012192560359835625
Loss: 0.012095695361495018
Loss: 0.012068684212863445
Loss: 0.01205953024327755
Loss: 0.012012019753456116
Loss: 0.011944328434765339
Loss: 0.011909812688827515
Loss: 0.011906065978109837
Loss: 0.011881386861205101
Loss: 0.011828204616904259
Loss: 0.011786388233304024
Loss: 0.011769628152251244
Loss: 0.0117469672113657
Loss: 0.011704906821250916
Loss: 0.011668972671031952
Loss: 0.011652949266135693
Loss: 0.011634914204478264
Loss: 0.011604450643062592
Loss: 0.01158115267753601
Loss: 0.011574155651032925
Loss: 0.011566203087568283
Loss: 0.01154982391744852
Loss: 0.011539029888808727
Loss: 0.011537732556462288
Loss: 0.011532032862305641
Loss: 0.011519675143063068
Loss: 0.01151232048869133
Loss: 0.011509190313518047
Loss: 0.011501017957925797
Loss: 0.01149036455899477
Loss: 0.011484299786388874
Loss: 0.011478909291327
Loss: 0.011468940414488316
Loss: 0.011458956636488438
Loss: 0.01145191490650177
Loss: 0.011443493887782097
Loss: 0.011431951075792313
Loss: 0.011420870199799538
Loss: 0.011409986764192581
Loss: 0.011396221816539764
Loss: 0.01138139795511961
Loss: 0.011365732178092003
Loss: 0.011346923187375069
Loss: 0.011324862949550152
Loss: 0.011302937753498554
Loss: 0.011276515200734138
Loss: 0.011244036257266998
Loss: 0.01120853703469038
Loss: 0.011165996082127094
Loss: 0.01111456286162138
Loss: 0.011044695973396301
Loss: 0.010944153182208538
Loss: 0.010797202587127686
Loss: 0.010648884810507298
Loss: 0.010458284057676792
Loss: 0.010238188318908215
Loss: 0.009954225271940231
Loss: 0.009607678279280663
Loss: 0.009181582368910313
Loss: 0.008657444268465042
Loss: 0.008071476593613625
Loss: 0.0074325804598629475
Loss: 0.006759575102478266
Loss: 0.006186492741107941
Loss: 0.005880996584892273
Loss: 0.0058988286182284355
Loss: 0.006110538728535175
Loss: 0.006132799666374922
Loss: 0.005839793011546135
Loss: 0.005575607996433973
Loss: 0.005491721909493208
Loss: 0.005442585330456495
Loss: 0.005357976537197828
Loss: 0.005192277487367392
Loss: 0.004997299052774906
Loss: 0.004900684580206871
Loss: 0.004905523732304573
Loss: 0.004906975664198399
Loss: 0.004859605338424444
Loss: 0.0048082321882247925
Loss: 0.004787171725183725
Loss: 0.004788202233612537
Loss: 0.004787730518728495
Loss: 0.004769510589540005
Loss: 0.004730532877147198
Loss: 0.00469482596963644
Loss: 0.004676181823015213
Loss: 0.004665506072342396
Loss: 0.004652928560972214
Loss: 0.004635592922568321
Loss: 0.004618910141289234
Loss: 0.0046117957681417465
Loss: 0.004607986193150282
Loss: 0.0046006012707948685
Loss: 0.004592802841216326
Loss: 0.004583755508065224
Loss: 0.00457591749727726
Loss: 0.004572789650410414
Loss: 0.004570105578750372
Loss: 0.004565107170492411
Loss: 0.004559667315334082
Loss: 0.004556624218821526
Loss: 0.0045545510947704315
Loss: 0.0045512644574046135
Loss: 0.004547148011624813
Loss: 0.004542426206171513
Loss: 0.0045390622690320015
Loss: 0.004537008237093687
Loss: 0.004534528125077486
Loss: 0.0045309229753911495
Loss: 0.004527303855866194
Loss: 0.00452449731528759
Loss: 0.004521545488387346
Loss: 0.004517827648669481
Loss: 0.004514297936111689
Loss: 0.004511543083935976
Loss: 0.004508617799729109
Loss: 0.0045057497918605804
Loss: 0.004502919968217611
Loss: 0.004500154871493578
Loss: 0.004497797694057226
Loss: 0.004495411645621061
Loss: 0.004492733161896467
Loss: 0.004490257240831852
Loss: 0.0044880942441523075
Loss: 0.004485545679926872
Loss: 0.004482879303395748
Loss: 0.004480498842895031
Loss: 0.004478167276829481
Loss: 0.00447565782815218
Loss: 0.004473273642361164
Loss: 0.004471142310649157
Loss: 0.004469141364097595
Loss: 0.004466920159757137
Loss: 0.004464652854949236
Loss: 0.004462427459657192
Loss: 0.004460162948817015
Loss: 0.004457677714526653
Loss: 0.004455172922462225
Loss: 0.004452744033187628
Loss: 0.004450212232768536
Loss: 0.004447701387107372
Loss: 0.004445306025445461
Loss: 0.0044427174143493176
Loss: 0.004440238233655691
Loss: 0.0044380249455571175
Loss: 0.004436438903212547
Loss: 0.004435444716364145
Loss: 0.004432034213095903
Loss: 0.004428383894264698
Loss: 0.004427324514836073
Loss: 0.004425250459462404
Loss: 0.004421704448759556
Loss: 0.004419854376465082
Loss: 0.004418506287038326
Loss: 0.004415509290993214
Loss: 0.004412652924656868
Loss: 0.004411409143358469
Loss: 0.004409158602356911
Loss: 0.0044062030501663685
Loss: 0.004404356703162193
Loss: 0.0044027455151081085
Loss: 0.004400158766657114
Loss: 0.0043975599110126495
Loss: 0.004395990166813135
Loss: 0.004394536837935448
Loss: 0.0043921577744185925
Loss: 0.004389321431517601
Loss: 0.004386959131807089
Loss: 0.004385117907077074
Loss: 0.004383168648928404
Loss: 0.004381085745990276
Loss: 0.004378653131425381
Loss: 0.004376167897135019
Loss: 0.004374121315777302
Loss: 0.004372016992419958
Loss: 0.004369967617094517
Loss: 0.004367805551737547
Loss: 0.004365519620478153
Loss: 0.004363168962299824
Loss: 0.004360790364444256
Loss: 0.004358520731329918
Loss: 0.004356164950877428
Loss: 0.004353792406618595
Loss: 0.00435141334310174
Loss: 0.004349248018115759
Loss: 0.00434793159365654
Loss: 0.004347702953964472
Loss: 0.004348802380263805
Loss: 0.004346621222794056
Loss: 0.004339307546615601
Loss: 0.004332862328737974
Loss: 0.0043328674510121346
Training model using conversion value 0.7000000000000001.
Loss: 0.07210343331098557
Loss: 0.06875595450401306
Loss: 0.06382150202989578
Loss: 0.058880820870399475
Loss: 0.05242443457245827
Loss: 0.045586563646793365
Loss: 0.03719343617558479
Loss: 0.028026817366480827
Loss: 0.01935933716595173
Loss: 0.014489185065031052
Loss: 0.01644267328083515
Loss: 0.018964067101478577
Loss: 0.015922563150525093
Loss: 0.013275631703436375
Loss: 0.013406082056462765
Loss: 0.01432712096720934
Loss: 0.01463453471660614
Loss: 0.014227010309696198
Loss: 0.013617207296192646
Loss: 0.013310701586306095
Loss: 0.013224994763731956
Loss: 0.013089390471577644
Loss: 0.012753202579915524
Loss: 0.012357169762253761
Loss: 0.01212036982178688
Loss: 0.012046011164784431
Loss: 0.011988043785095215
Loss: 0.01188790611922741
Loss: 0.011810623109340668
Loss: 0.011803294532001019
Loss: 0.011804312467575073
Loss: 0.011740938760340214
Loss: 0.011704355478286743
Loss: 0.011707674711942673
Loss: 0.011639748699963093
Loss: 0.01155855879187584
Loss: 0.01152965147048235
Loss: 0.011472253128886223
Loss: 0.011395993642508984
Loss: 0.011357939802110195
Loss: 0.011305810883641243
Loss: 0.011219578795135021
Loss: 0.011148243211209774
Loss: 0.011050914414227009
Loss: 0.010922142304480076
Loss: 0.010792984627187252
Loss: 0.010629086755216122
Loss: 0.010401722975075245
Loss: 0.010131523944437504
Loss: 0.009794548153877258
Loss: 0.009378311224281788
Loss: 0.008876015432178974
Loss: 0.008254270069301128
Loss: 0.007521274499595165
Loss: 0.00672533642500639
Loss: 0.005971600767225027
Loss: 0.005421701353043318
Loss: 0.005256860051304102
Loss: 0.0054085939191281796
Loss: 0.005440565757453442
Loss: 0.0051081012934446335
Loss: 0.004926344845443964
Loss: 0.004878138191998005
Loss: 0.004891951102763414
Loss: 0.00504238810390234
Loss: 0.004878012929111719
Loss: 0.004712868481874466
Loss: 0.004767021629959345
Loss: 0.004805709235370159
Loss: 0.004822602029889822
Loss: 0.004762523807585239
Loss: 0.004645093809813261
Loss: 0.004608885385096073
Loss: 0.004622971639037132
Loss: 0.004618997219949961
Loss: 0.004618231672793627
Loss: 0.004579444415867329
Loss: 0.004554632119834423
Loss: 0.00456244545057416
Loss: 0.004564529750496149
Loss: 0.004566899500787258
Loss: 0.0045577590353786945
Loss: 0.00453219935297966
Loss: 0.004519984126091003
Loss: 0.004515678621828556
Loss: 0.004513618070632219
Loss: 0.004505953285843134
Loss: 0.004490081686526537
Loss: 0.004477887414395809
Loss: 0.004468191415071487
Loss: 0.004462813027203083
Loss: 0.004460511263459921
Loss: 0.004448490682989359
Loss: 0.004435794893652201
Loss: 0.004428288899362087
Loss: 0.004420265555381775
Loss: 0.004412610549479723
Loss: 0.004400859121233225
Loss: 0.004385154228657484
Loss: 0.004371906165033579
Loss: 0.0043588741682469845
Loss: 0.0043440815061330795
Loss: 0.004325952846556902
Loss: 0.0043044365011155605
Loss: 0.004282515961676836
Loss: 0.004258525557816029
Loss: 0.004231931176036596
Loss: 0.004200690891593695
Loss: 0.004163647536188364
Loss: 0.0041237385012209415
Loss: 0.004079887177795172
Loss: 0.004032451193779707
Loss: 0.003979750443249941
Loss: 0.003923388198018074
Loss: 0.0038655262906104326
Loss: 0.0038053751923143864
Loss: 0.0037452795077115297
Loss: 0.003684855531901121
Loss: 0.0036267193499952555
Loss: 0.003575673094019294
Loss: 0.00353604881092906
Loss: 0.003508050460368395
Loss: 0.003485817462205887
Loss: 0.0034663639962673187
Loss: 0.003445536131039262
Loss: 0.003421343397349119
Loss: 0.003396265907213092
Loss: 0.0033745779655873775
Loss: 0.0033566546626389027
Loss: 0.003343610092997551
Loss: 0.003331558546051383
Loss: 0.003319025505334139
Loss: 0.00330661260522902
Loss: 0.0032928800210356712
Loss: 0.0032785783987492323
Loss: 0.0032668800558894873
Loss: 0.0032578816171735525
Loss: 0.003251184243708849
Loss: 0.0032437066547572613
Loss: 0.0032352141570299864
Loss: 0.003227821784093976
Loss: 0.0032212361693382263
Loss: 0.0032156656961888075
Loss: 0.0032091443426907063
Loss: 0.003202793188393116
Loss: 0.0031972737051546574
Loss: 0.0031925686635077
Loss: 0.0031879569869488478
Loss: 0.0031830361112952232
