[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.006226426921784878
Loss: 0.0062295738607645035
Loss: 0.006218835711479187
Loss: 0.006172867026180029
Loss: 0.006168907508254051
Loss: 0.006170590873807669
Loss: 0.006133149843662977
Loss: 0.006120845675468445
Loss: 0.006129647139459848
Loss: 0.006116458680480719
Loss: 0.006120812613517046
Loss: 0.0061847311444580555
Loss: 0.006241418421268463
Loss: 0.006404269021004438
Loss: 0.006272307597100735
Loss: 0.0061541032046079636
Loss: 0.006016959436237812
Loss: 0.006018306594341993
Loss: 0.0061144460923969746
Loss: 0.006126297637820244
Loss: 0.006062260828912258
Loss: 0.0059854635037481785
Loss: 0.00597061961889267
Loss: 0.006017339415848255
Loss: 0.0060297464951872826
Loss: 0.006010375916957855
Loss: 0.005963087547570467
Loss: 0.005927216727286577
Loss: 0.005915392655879259
Loss: 0.005922220181673765
Loss: 0.005955693777650595
Loss: 0.005967477802187204
Loss: 0.006009257864207029
Loss: 0.005982439965009689
Loss: 0.005964280571788549
Loss: 0.005901284050196409
Loss: 0.005868797656148672
Loss: 0.005861182697117329
Loss: 0.0058779409155249596
Loss: 0.0059085325337946415
Loss: 0.005936151836067438
Loss: 0.006005645263940096
Loss: 0.00597862433642149
Loss: 0.005975769832730293
Loss: 0.005886319559067488
Loss: 0.005834789481014013
Loss: 0.005827527493238449
Loss: 0.005857718642801046
Loss: 0.005895325448364019
Loss: 0.0058956206776201725
Loss: 0.005873579997569323
Loss: 0.005827564746141434
Loss: 0.0058023142628371716
Loss: 0.00580201018601656
Loss: 0.005813446827232838
Loss: 0.005843571852892637
Loss: 0.0058835577219724655
Loss: 0.005968074779957533
Loss: 0.005992183927446604
Loss: 0.006070621311664581
Loss: 0.0058942376635968685
Loss: 0.005792701151221991
Loss: 0.0057968515902757645
Loss: 0.005877236369997263
Loss: 0.005980038549751043
Loss: 0.005898723844438791
Loss: 0.005810502916574478
Loss: 0.005767899565398693
Loss: 0.005802292376756668
Loss: 0.005860724486410618
Loss: 0.00583408260717988
Loss: 0.005798874422907829
Loss: 0.005761774722486734
Loss: 0.005752877332270145
Loss: 0.005771225318312645
Loss: 0.005786132998764515
Loss: 0.005801746621727943
Loss: 0.005781127605587244
Loss: 0.00576150044798851
Loss: 0.005744946654886007
Loss: 0.0057379743084311485
Loss: 0.005738161038607359
Loss: 0.005742514040321112
Loss: 0.005753044970333576
Loss: 0.005759129766374826
Loss: 0.005773591808974743
Loss: 0.005779188591986895
Loss: 0.005787722300738096
Loss: 0.005778270773589611
Loss: 0.005777166225016117
Loss: 0.005759126041084528
Loss: 0.005739949177950621
Loss: 0.005723370239138603
Loss: 0.005715991370379925
Loss: 0.005718148313462734
Loss: 0.0057253148406744
Loss: 0.005740083288401365
Loss: 0.005757481325417757
Loss: 0.005794826429337263
Loss: 0.005833535920828581
Loss: 0.00590906199067831
Loss: 0.005891305860131979
Loss: 0.005879832431674004
Loss: 0.005763907451182604
Loss: 0.005708235315978527
Loss: 0.00572288129478693
Loss: 0.005772794131189585
Loss: 0.005826539359986782
Loss: 0.005795371253043413
Loss: 0.005743430927395821
Loss: 0.005701851099729538
Loss: 0.0057053458876907825
Loss: 0.005746372975409031
Loss: 0.005777000915259123
Loss: 0.005807267036288977
Loss: 0.005781112238764763
Loss: 0.005741175264120102
Loss: 0.0056986333802342415
Loss: 0.005693057551980019
Loss: 0.005722467787563801
Loss: 0.005731427110731602
Loss: 0.0057412805035710335
Loss: 0.005730867851525545
Loss: 0.005711595062166452
Loss: 0.0056940047070384026
Loss: 0.005681350361555815
Loss: 0.005680598318576813
Loss: 0.005689787678420544
Loss: 0.005708120763301849
Loss: 0.005723663605749607
Loss: 0.005750632844865322
Loss: 0.0057604750618338585
Loss: 0.005773378536105156
Loss: 0.0057354639284312725
Loss: 0.0056985472328960896
Loss: 0.005670623388141394
Loss: 0.005674869753420353
Loss: 0.005703652277588844
Loss: 0.005730829667299986
Loss: 0.005766370799392462
Loss: 0.005767590366303921
Loss: 0.005754800979048014
Loss: 0.005694971419870853
Loss: 0.005662836134433746
Loss: 0.005666378885507584
Loss: 0.005695941857993603
Loss: 0.0057394495233893394
Loss: 0.005765073001384735
Loss: 0.005777955055236816
Loss: 0.005731711629778147
Loss: 0.005687217693775892
Loss: 0.005655528511852026
Loss: 0.005665306001901627
Loss: 0.005699989851564169
Loss: 0.005730563309043646
Loss: 0.0057657454162836075
Loss: 0.005757050588726997
Loss: 0.005724089685827494
Loss: 0.005665336735546589
Loss: 0.005652443505823612
Loss: 0.005690778139978647
Loss: 0.00573667511343956
Loss: 0.005781642626971006
Loss: 0.005778633523732424
Loss: 0.005756571888923645
Loss: 0.005677742417901754
Loss: 0.00564577616751194
Loss: 0.005672318860888481
Loss: 0.005708722397685051
Loss: 0.005738676525652409
Loss: 0.005716685671359301
Loss: 0.005683206487447023
Loss: 0.0056512076407670975
Loss: 0.005641383118927479
Loss: 0.0056592426262795925
Loss: 0.005678028333932161
Loss: 0.005687307100743055
Loss: 0.005676738917827606
Loss: 0.005657332018017769
Loss: 0.005641102325171232
Loss: 0.0056334324181079865
Loss: 0.0056345644406974316
Loss: 0.0056413221172988415
Loss: 0.005651970859616995
Loss: 0.005659033078700304
Loss: 0.005664389114826918
Loss: 0.0056641981936991215
Loss: 0.005656884983181953
Loss: 0.005641867406666279
Loss: 0.005632149986922741
Loss: 0.005626368802040815
Loss: 0.005623619072139263
Loss: 0.005625938065350056
Loss: 0.005629431921988726
Loss: 0.005632742773741484
Loss: 0.005635662004351616
Loss: 0.005638332571834326
Loss: 0.005640903487801552
Loss: 0.005644763819873333
Loss: 0.005651727318763733
Loss: 0.005660299211740494
Loss: 0.005659942049533129
Loss: 0.005669665522873402
Loss: 0.005671925377100706
Loss: 0.005673788022249937
Loss: 0.005665916949510574
Loss: 0.005653425585478544
Loss: 0.005631294101476669
Loss: 0.005616579670459032
Loss: 0.0056109013967216015
Loss: 0.0056129321455955505
Loss: 0.005619596224278212
Loss: 0.005629863124340773
Loss: 0.005643598269671202
Loss: 0.00564942043274641
Loss: 0.005659474525600672
Loss: 0.00566779263317585
Loss: 0.005682080984115601
Loss: 0.0056936657056212425
Loss: 0.005713445134460926
Loss: 0.005707832518965006
Loss: 0.0056974622420966625
Loss: 0.00565476855263114
Loss: 0.005622399039566517
Loss: 0.005603835918009281
Loss: 0.005604310892522335
Loss: 0.005621877033263445
Loss: 0.005650924984365702
Loss: 0.005688717123121023
Loss: 0.005718120373785496
Loss: 0.005736995488405228
Loss: 0.005704665090888739
Loss: 0.005660532508045435
Loss: 0.0056114052422344685
Loss: 0.005599504802376032
Loss: 0.005623438861221075
Loss: 0.005670417100191116
Loss: 0.005715758074074984
Loss: 0.005717771593481302
Loss: 0.005701195448637009
Loss: 0.005634153261780739
Loss: 0.005596556235104799
Loss: 0.005603577475994825
Loss: 0.005638696253299713
Loss: 0.005683991126716137
Loss: 0.005719502456486225
Loss: 0.005728750955313444
Loss: 0.005680131260305643
Loss: 0.005611008498817682
Loss: 0.005597718525677919
Loss: 0.005642076022922993
Loss: 0.005698909051716328
Loss: 0.005721349269151688
Loss: 0.005712677724659443
Loss: 0.005644042044878006
Loss: 0.005597774405032396
Loss: 0.005610231310129166
Loss: 0.005658303387463093
Loss: 0.0057098958641290665
Loss: 0.005695432890206575
Loss: 0.0056581683456897736
Loss: 0.005599555093795061
Loss: 0.005592820234596729
Loss: 0.005631064064800739
Loss: 0.0056611537002027035
Loss: 0.005675716791301966
Loss: 0.0056337621062994
Loss: 0.005596037022769451
Loss: 0.005584236700087786
Loss: 0.005604487378150225
Loss: 0.005625847261399031
Loss: 0.005628228187561035
Loss: 0.005618089810013771
Loss: 0.005595803260803223
Loss: 0.005579827819019556
Loss: 0.005579992663115263
Loss: 0.005594605579972267
Loss: 0.005603682715445757
Loss: 0.005605837795883417
Loss: 0.005597281269729137
Loss: 0.005582973826676607
Loss: 0.005574985407292843
Loss: 0.005574675742536783
Loss: 0.005580509547144175
Loss: 0.005588037893176079
Loss: 0.005598766729235649
Loss: 0.005604932550340891
Loss: 0.005597240757197142
Loss: 0.00558489328250289
Loss: 0.005575121846050024
Loss: 0.005570853594690561
Loss: 0.005568393971771002
Loss: 0.005566732492297888
Loss: 0.005565759260207415
Loss: 0.005565299652516842
Loss: 0.005566766951233149
Loss: 0.005569414235651493
Loss: 0.005574624519795179
Loss: 0.005590114742517471
Loss: 0.0056142862886190414
Loss: 0.00564358988776803
Loss: 0.00568186491727829
Loss: 0.005714861210435629
Loss: 0.005730976350605488
Loss: 0.00569082610309124
Loss: 0.005620394833385944
Loss: 0.005568459164351225
Loss: 0.005577403586357832
Loss: 0.005630924832075834
Loss: 0.005701289512217045
Loss: 0.005758080631494522
Loss: 0.005741239991039038
Loss: 0.005657274276018143
Loss: 0.005572091788053513
Loss: 0.005601555574685335
Loss: 0.005702005699276924
Loss: 0.005738005042076111
Loss: 0.005709225311875343
Loss: 0.005617620423436165
Loss: 0.005568880587816238
Loss: 0.005625841673463583
Loss: 0.005688023753464222
Loss: 0.0056932647712528706
Loss: 0.005621733143925667
Loss: 0.00556652806699276
Loss: 0.005574533715844154
Loss: 0.0056150322780013084
Loss: 0.0056234304793179035
Loss: 0.00559960538521409
Loss: 0.005563449114561081
Loss: 0.0055552213452756405
Loss: 0.0055696540512144566
Loss: 0.0055864411406219006
Loss: 0.005584926810115576
Loss: 0.005567654967308044
Loss: 0.005552705377340317
Loss: 0.005548977293074131
Loss: 0.005553041584789753
Loss: 0.005558990407735109
Loss: 0.005561253987252712
Loss: 0.005557096563279629
Loss: 0.0055496059358119965
Loss: 0.005544095765799284
Loss: 0.005541661754250526
Loss: 0.005543195642530918
Loss: 0.005547721404582262
Loss: 0.005552311427891254
Loss: 0.005558989476412535
Loss: 0.005568784661591053
Loss: 0.005581093020737171
Loss: 0.005580112338066101
Loss: 0.0055665201507508755
Loss: 0.00555211678147316
Loss: 0.005540979094803333
Loss: 0.005536222830414772
Loss: 0.00553716579452157
Loss: 0.005544387735426426
Loss: 0.005553805269300938
Loss: 0.005566674284636974
Loss: 0.005579902790486813
Loss: 0.005586497485637665
Loss: 0.005588472820818424
Loss: 0.005591057240962982
Loss: 0.005578143987804651
Loss: 0.005567474756389856
Loss: 0.005548545159399509
Loss: 0.005537055898457766
Loss: 0.005532233044505119
Loss: 0.005532989278435707
Loss: 0.005536715500056744
Loss: 0.005541165824979544
Loss: 0.005549516063183546
Loss: 0.005563979968428612
Loss: 0.005585852544754744
Loss: 0.005602310877293348
Loss: 0.005608982406556606
Loss: 0.005597244016826153
Loss: 0.00557028129696846
Loss: 0.00554411206394434
Loss: 0.005529491696506739
Loss: 0.005527727771550417
Loss: 0.005534076131880283
Loss: 0.005548864137381315
Loss: 0.005569865927100182
Loss: 0.005599592812359333
Loss: 0.005618150811642408
Loss: 0.005624085199087858
Loss: 0.005599953234195709
Loss: 0.005568741820752621
Loss: 0.005533677060157061
Loss: 0.005523438565433025
Loss: 0.0055356998927891254
Loss: 0.005556198768317699
Loss: 0.005580679513514042
Loss: 0.0055836886167526245
Loss: 0.005577373318374157
Loss: 0.005563757382333279
Loss: 0.005547904409468174
Loss: 0.005535503383725882
Loss: 0.005525367800146341
Loss: 0.005518349353224039
Loss: 0.005519371014088392
Loss: 0.005524718668311834
Loss: 0.005530531518161297
Loss: 0.005534444935619831
Loss: 0.005541292950510979
Loss: 0.0055566937662661076
Loss: 0.005578768905252218
Loss: 0.005627524107694626
Loss: 0.0056473263539373875
Loss: 0.005662478972226381
Loss: 0.005615795962512493
Loss: 0.005560583900660276
Loss: 0.005532627459615469
Loss: 0.00555191095918417
Loss: 0.00556804146617651
Loss: 0.005560237914323807
Loss: 0.005540862213820219
Loss: 0.00553889898583293
Loss: 0.005564525723457336
Loss: 0.0055749244056642056
Loss: 0.00556328846141696
Loss: 0.005532615818083286
Loss: 0.0055222464725375175
Loss: 0.0055403802543878555
Loss: 0.005556857213377953
Loss: 0.005558159667998552
Loss: 0.005533433519303799
Loss: 0.005519513972103596
Loss: 0.005529489368200302
Loss: 0.005550941452383995
Loss: 0.005564829800277948
Loss: 0.005569159053266048
Loss: 0.005575376562774181
Loss: 0.005606532096862793
Loss: 0.005672719329595566
Loss: 0.005675267893821001
Loss: 0.005669775418937206
Loss: 0.005585324019193649
Loss: 0.005548655055463314
Loss: 0.005561297293752432
Loss: 0.0055700549855828285
Loss: 0.005532786250114441
Loss: 0.005522341467440128
Loss: 0.005555265583097935
Loss: 0.005567525513470173
Loss: 0.005550614092499018
Loss: 0.0055240448564291
Loss: 0.005532212555408478
Loss: 0.005562637001276016
Loss: 0.005574474111199379
Loss: 0.005548783577978611
Loss: 0.0055323271080851555
Loss: 0.0055466704070568085
Loss: 0.005562169943004847
Loss: 0.005553470924496651
Loss: 0.005528003443032503
Loss: 0.005519916769117117
Loss: 0.0055312118493020535
Loss: 0.0055336481891572475
Loss: 0.005522498860955238
Loss: 0.0055096023716032505
Loss: 0.005514081101864576
Loss: 0.005526010412722826
Loss: 0.005528615787625313
Loss: 0.005529599729925394
Loss: 0.0055403877049684525
Loss: 0.005564394406974316
Loss: 0.005606706719845533
Loss: 0.0055992878042161465
Loss: 0.005581900477409363
Loss: 0.005555795971304178
Loss: 0.005540875717997551
Loss: 0.005525580141693354
Loss: 0.005507984198629856
Loss: 0.005494524724781513
Loss: 0.005501387175172567
Loss: 0.0055186147801578045
Loss: 0.005529273301362991
Loss: 0.005527772940695286
Loss: 0.005538998171687126
Loss: 0.005574570503085852
Loss: 0.00558492261916399
Loss: 0.0055923606269061565
Loss: 0.005559006240218878
Loss: 0.005527406465262175
Loss: 0.005515586584806442
Loss: 0.005510837770998478
Loss: 0.005498087964951992
Loss: 0.0054980977438390255
Training model using conversion value 0.5.
Loss: 0.2678368389606476
Loss: 0.26330995559692383
Loss: 0.25718390941619873
Loss: 0.24797973036766052
Loss: 0.2370949387550354
Loss: 0.2226502001285553
Loss: 0.20547273755073547
Loss: 0.1850566267967224
Loss: 0.1606360226869583
Loss: 0.13209415972232819
Loss: 0.10124681890010834
Loss: 0.07211580872535706
Loss: 0.05362900346517563
Loss: 0.05393941327929497
Loss: 0.05865422263741493
Loss: 0.04966630041599274
Loss: 0.05125642567873001
Loss: 0.05408552289009094
Loss: 0.05478978902101517
Loss: 0.05474003031849861
Loss: 0.05441676452755928
Loss: 0.054037101566791534
Loss: 0.05344419181346893
Loss: 0.05276259407401085
Loss: 0.05197549983859062
Loss: 0.05130155757069588
Loss: 0.050570182502269745
Loss: 0.04988539218902588
Loss: 0.04918040335178375
Loss: 0.048441994935274124
Loss: 0.04773673415184021
Loss: 0.04705432429909706
Loss: 0.046385858207941055
Loss: 0.045845579355955124
Loss: 0.0454016774892807
Loss: 0.044996947050094604
Loss: 0.04465438053011894
Loss: 0.04435780271887779
Loss: 0.04407549649477005
Loss: 0.04384264722466469
Loss: 0.043654199689626694
Loss: 0.043456677347421646
Loss: 0.043274953961372375
Loss: 0.04315182566642761
Loss: 0.043070048093795776
Loss: 0.04301353543996811
Loss: 0.04294794797897339
Loss: 0.04284635931253433
Loss: 0.04271126538515091
Loss: 0.04254049435257912
Loss: 0.04236641526222229
Loss: 0.042205747216939926
Loss: 0.04205470532178879
Loss: 0.041906267404556274
Loss: 0.04173869267106056
Loss: 0.04154156893491745
Loss: 0.04131058603525162
Loss: 0.04105234891176224
Loss: 0.04077443853020668
Loss: 0.04047825559973717
Loss: 0.04014191776514053
Loss: 0.039733514189720154
Loss: 0.039239659905433655
Loss: 0.03864199295639992
Loss: 0.037962280213832855
Loss: 0.03719261288642883
Loss: 0.03631377965211868
Loss: 0.035324353724718094
Loss: 0.03417706489562988
Loss: 0.03281638026237488
Loss: 0.03128243610262871
Loss: 0.02962365187704563
Loss: 0.02793162502348423
Loss: 0.026276376098394394
Loss: 0.02479415200650692
Loss: 0.02369868755340576
Loss: 0.02324109710752964
Loss: 0.023262353613972664
Loss: 0.023433176800608635
Loss: 0.02299332246184349
Loss: 0.021835660561919212
Loss: 0.0209291223436594
Loss: 0.019896987825632095
Loss: 0.018944699317216873
Loss: 0.018430903553962708
Loss: 0.018420426174998283
Loss: 0.018061809241771698
Loss: 0.01806253381073475
Loss: 0.018036823719739914
Loss: 0.017878105863928795
Loss: 0.017893562093377113
Loss: 0.01766122691333294
Loss: 0.01756219193339348
Loss: 0.017419831827282906
Loss: 0.017336957156658173
Loss: 0.017339441925287247
Loss: 0.01721937768161297
Loss: 0.017156951129436493
Loss: 0.017009524628520012
Loss: 0.016930563375353813
Loss: 0.01686762273311615
Loss: 0.016802769154310226
Loss: 0.016746602952480316
Loss: 0.016649281606078148
Loss: 0.016579654067754745
Loss: 0.01647346094250679
Loss: 0.016398420557379723
Loss: 0.016291536390781403
Loss: 0.016185389831662178
Loss: 0.016045769676566124
Loss: 0.01590815559029579
Loss: 0.015750307589769363
Loss: 0.015575435943901539
Loss: 0.015377825126051903
Loss: 0.015154751017689705
Loss: 0.014922254718840122
Loss: 0.01467430591583252
Loss: 0.01444689929485321
Loss: 0.014217112213373184
Loss: 0.014010976068675518
Loss: 0.013808466494083405
Loss: 0.013618331402540207
Loss: 0.013447053730487823
Loss: 0.01329653337597847
Loss: 0.013169917277991772
Loss: 0.013060047291219234
Loss: 0.012972645461559296
Loss: 0.012904537841677666
Loss: 0.012858456932008266
Loss: 0.012820476666092873
Loss: 0.012792136520147324
Loss: 0.012766456231474876
Loss: 0.01274196244776249
Loss: 0.01271848939359188
Loss: 0.01269418466836214
Loss: 0.012673482298851013
Loss: 0.012653488665819168
Loss: 0.01263538096100092
Loss: 0.012620443478226662
Loss: 0.012604346498847008
Loss: 0.012588162906467915
Loss: 0.012569580227136612
Loss: 0.012552669271826744
Loss: 0.012535604648292065
Loss: 0.012516269460320473
Loss: 0.012499116361141205
Loss: 0.012484663166105747
Loss: 0.012470747344195843
Loss: 0.012457486242055893
Loss: 0.012444213032722473
Loss: 0.012431898154318333
Loss: 0.012419379316270351
Loss: 0.0124072739854455
Loss: 0.01239452138543129
Loss: 0.012381728738546371
Loss: 0.012368746101856232
Loss: 0.012355039827525616
Loss: 0.012341897003352642
Loss: 0.012328400276601315
Loss: 0.012315437197685242
Loss: 0.0123029425740242
Loss: 0.012290243990719318
Loss: 0.012277280911803246
Loss: 0.01226389966905117
Loss: 0.01225022878497839
Loss: 0.01223596092313528
Loss: 0.012222708202898502
Loss: 0.012209976091980934
Loss: 0.012197628617286682
Loss: 0.012185439467430115
Loss: 0.012173742987215519
Loss: 0.012162072584033012
Loss: 0.012149901129305363
Loss: 0.012137937359511852
Loss: 0.012126242741942406
Loss: 0.01211492344737053
Loss: 0.012103136628866196
Loss: 0.012091508135199547
Loss: 0.012079300358891487
Loss: 0.012067665345966816
Loss: 0.01205606572329998
Loss: 0.01204452570527792
Loss: 0.012032924219965935
Loss: 0.012021179310977459
Loss: 0.012009372934699059
Loss: 0.01199735701084137
Loss: 0.011985886842012405
Loss: 0.011974525637924671
Loss: 0.011963620781898499
Loss: 0.011952639557421207
Loss: 0.011942016892135143
Loss: 0.011931391432881355
Loss: 0.011920802295207977
Loss: 0.01191062480211258
Loss: 0.01190037652850151
Loss: 0.011889995075762272
Loss: 0.011879847384989262
Loss: 0.011869844049215317
Loss: 0.011859850026667118
Loss: 0.011849823407828808
Loss: 0.01183982565999031
Loss: 0.011829670518636703
Loss: 0.011819548904895782
Loss: 0.011809492483735085
Loss: 0.011799406260251999
Loss: 0.011789548210799694
Loss: 0.011779598891735077
Loss: 0.011769663542509079
Loss: 0.011759715154767036
Loss: 0.01174970343708992
Loss: 0.011739583685994148
Loss: 0.011729367077350616
Loss: 0.011719086207449436
Loss: 0.011708858422935009
Loss: 0.011698504909873009
Loss: 0.01168802659958601
Loss: 0.011677509173750877
Loss: 0.01166694425046444
Loss: 0.01165628619492054
Loss: 0.011645706370472908
Loss: 0.01163504645228386
Loss: 0.011624261736869812
Loss: 0.011613329872488976
Loss: 0.01160234771668911
Loss: 0.011591448448598385
Loss: 0.011580417864024639
Loss: 0.011569121852517128
Loss: 0.011557726189494133
Loss: 0.01154632493853569
Loss: 0.01153472252190113
Loss: 0.011523043736815453
Loss: 0.011511184275150299
Loss: 0.011499231681227684
Loss: 0.01148710772395134
Loss: 0.011474892497062683
Loss: 0.011462857946753502
Loss: 0.011451173573732376
Loss: 0.011440320871770382
Loss: 0.011430591344833374
Loss: 0.01142412144690752
Loss: 0.011420522816479206
Loss: 0.011420819908380508
Loss: 0.011412624269723892
Loss: 0.011398920789361
Loss: 0.011366689577698708
Loss: 0.011336078867316246
Loss: 0.011318691074848175
Loss: 0.01131382305175066
Loss: 0.011309575289487839
Loss: 0.011294408701360226
Loss: 0.011273308657109737
Loss: 0.011250163428485394
Loss: 0.011234317906200886
Loss: 0.011225834488868713
Loss: 0.011216503567993641
Loss: 0.011202418245375156
Loss: 0.011180831119418144
Loss: 0.01115898322314024
Loss: 0.01114203967154026
Loss: 0.011129206046462059
Loss: 0.011116473004221916
Loss: 0.0111002242192626
Loss: 0.011081897653639317
Loss: 0.011064156889915466
Loss: 0.011048431508243084
Loss: 0.011033311486244202
Loss: 0.011017389595508575
Loss: 0.010999864898622036
Loss: 0.010981396771967411
Loss: 0.01096395868808031
Loss: 0.010947786271572113
Loss: 0.010930855758488178
Loss: 0.010914089158177376
Loss: 0.010896538384258747
Loss: 0.010877964086830616
Loss: 0.01085889246314764
Loss: 0.010839812457561493
Loss: 0.010820742696523666
Loss: 0.010801670141518116
Loss: 0.010782764293253422
Loss: 0.010763400234282017
Loss: 0.010743912309408188
Loss: 0.010724137537181377
Loss: 0.010703980922698975
Loss: 0.010683509521186352
Loss: 0.010663081891834736
Loss: 0.010642909444868565
Loss: 0.010622870177030563
Loss: 0.01060295756906271
Loss: 0.010583162307739258
Loss: 0.010563170537352562
Loss: 0.01054109912365675
Loss: 0.010516242124140263
Loss: 0.010492973029613495
Loss: 0.010471959598362446
Loss: 0.010452290996909142
Loss: 0.010433097369968891
Loss: 0.010416213423013687
Loss: 0.010404554195702076
Loss: 0.010407422669231892
Loss: 0.010453787632286549
Loss: 0.010555829852819443
Loss: 0.010789184831082821
Loss: 0.010585284791886806
Loss: 0.010368667542934418
Loss: 0.010291405953466892
Loss: 0.010411090217530727
Loss: 0.0104758832603693
Loss: 0.010280552320182323
Loss: 0.01022456306964159
Loss: 0.01030870620161295
Loss: 0.010290274396538734
Loss: 0.01021905243396759
Loss: 0.010150371119379997
Loss: 0.010181928984820843
Loss: 0.010231469757854939
Loss: 0.010141412727534771
Loss: 0.010088566690683365
Loss: 0.01010122150182724
Loss: 0.010109498165547848
Loss: 0.010085114277899265
Loss: 0.010037482716143131
Loss: 0.010016199201345444
Loss: 0.01001026015728712
Loss: 0.0100015290081501
Loss: 0.009998446330428123
Loss: 0.009975994005799294
Loss: 0.009945545345544815
Loss: 0.009920494630932808
Loss: 0.009898685850203037
Loss: 0.00988814327865839
Loss: 0.00988282822072506
Loss: 0.00987436156719923
Loss: 0.009862673468887806
Loss: 0.009850856848061085
Loss: 0.009826191700994968
Loss: 0.009803646244108677
Loss: 0.00977635383605957
Loss: 0.009754442609846592
Loss: 0.009735293686389923
Loss: 0.0097185168415308
Loss: 0.00970507599413395
Loss: 0.009692404419183731
Loss: 0.00968036986887455
Loss: 0.00967150554060936
Loss: 0.009668187238276005
Loss: 0.009670296683907509
Loss: 0.009689449332654476
Loss: 0.009699764661490917
Loss: 0.009746328927576542
Loss: 0.009700487367808819
Loss: 0.00967587810009718
Loss: 0.0095984423533082
Loss: 0.009556296281516552
Loss: 0.009548191912472248
Loss: 0.009559165686368942
Loss: 0.009583061560988426
Loss: 0.009573955088853836
Loss: 0.009569186717271805
Loss: 0.009519648738205433
Loss: 0.009486365132033825
Loss: 0.009462433867156506
Loss: 0.00945260003209114
Loss: 0.009450153447687626
Loss: 0.009448829106986523
Loss: 0.009449505247175694
Loss: 0.009438660927116871
Loss: 0.009436400607228279
Loss: 0.009425654076039791
Loss: 0.00941144023090601
Loss: 0.009391721338033676
Loss: 0.009371571242809296
Loss: 0.009356778115034103
Loss: 0.009356735274195671
Loss: 0.009348228573799133
Loss: 0.009345531463623047
Loss: 0.009330333210527897
Loss: 0.009344386868178844
Loss: 0.009354102425277233
Loss: 0.0094055300578475
Loss: 0.009359464980661869
Loss: 0.009317447431385517
Loss: 0.009256376884877682
Loss: 0.009232916869223118
Loss: 0.009227866306900978
Loss: 0.009224646724760532
Loss: 0.009206296876072884
Loss: 0.009186996147036552
Loss: 0.00917899888008833
Loss: 0.009190535172820091
Loss: 0.009239891543984413
Loss: 0.009278509765863419
Loss: 0.009396272711455822
Loss: 0.009333522990345955
Loss: 0.009397605434060097
Loss: 0.009186177514493465
Loss: 0.009099939838051796
Loss: 0.009104540571570396
Loss: 0.009160016663372517
Loss: 0.009247605688869953
Loss: 0.00913738552480936
Loss: 0.00905801635235548
Loss: 0.009019921533763409
Loss: 0.00906440895050764
Loss: 0.009172518737614155
Loss: 0.009136826731264591
Loss: 0.009105372242629528
Loss: 0.009007357060909271
Loss: 0.008959989994764328
Loss: 0.008977757766842842
Loss: 0.009008786641061306
Loss: 0.009054631926119328
Loss: 0.008978806436061859
Loss: 0.008918910287320614
Loss: 0.00887735839933157
Loss: 0.008876622654497623
Loss: 0.008905558846890926
Loss: 0.008906357921659946
Loss: 0.008921893313527107
Loss: 0.008872885257005692
Loss: 0.008833175525069237
Loss: 0.00880363304167986
Loss: 0.008787034079432487
Loss: 0.008776298724114895
Loss: 0.00876793172210455
Loss: 0.008763547986745834
Loss: 0.008774618618190289
Loss: 0.008816641755402088
Loss: 0.008847791701555252
Loss: 0.00883966963738203
Loss: 0.008764345198869705
Loss: 0.008678771555423737
Loss: 0.008653128519654274
Loss: 0.008665605448186398
Loss: 0.00869670044630766
Loss: 0.008707725442945957
Loss: 0.008680043742060661
Loss: 0.008628579787909985
Loss: 0.008590753190219402
Loss: 0.008571052923798561
Loss: 0.00856422446668148
Loss: 0.008582053706049919
Loss: 0.00862244050949812
Loss: 0.008669672533869743
Loss: 0.008703973144292831
Loss: 0.008683459833264351
Loss: 0.008631331846117973
Loss: 0.008532260544598103
Loss: 0.008488454855978489
Loss: 0.008511773310601711
Loss: 0.008563975803554058
Loss: 0.008620473556220531
Loss: 0.008614636957645416
Loss: 0.008506652899086475
Loss: 0.008429346606135368
Loss: 0.00846066139638424
Loss: 0.00855404045432806
Loss: 0.00861391518265009
Loss: 0.008532363921403885
Loss: 0.008418739773333073
Loss: 0.008411725983023643
Loss: 0.00853772833943367
Loss: 0.00861088465899229
Loss: 0.008523165248334408
Loss: 0.00840508472174406
Loss: 0.0083847064524889
Loss: 0.008493601344525814
Loss: 0.008545785211026669
Loss: 0.008435212075710297
Loss: 0.008325058966875076
Loss: 0.008346624672412872
Loss: 0.008397852070629597
Loss: 0.008364930748939514
Loss: 0.008284470997750759
Loss: 0.008265641517937183
Loss: 0.00828969944268465
Loss: 0.008279194124042988
Loss: 0.008236371912062168
Loss: 0.008214280940592289
Loss: 0.008215712383389473
Loss: 0.008220669813454151
Loss: 0.008210948668420315
Loss: 0.008182501420378685
