[1] "input_matrix_matrix"
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/keras/initializers.py:119: calling RandomUniform.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
WARNING:tensorflow:From /opt/venv/lib/python3.7/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
Loss: 0.012607310898602009
Loss: 0.012619514018297195
Loss: 0.012633278965950012
Loss: 0.012659784406423569
Loss: 0.012655454687774181
Loss: 0.012648588977754116
Loss: 0.01262038666754961
Loss: 0.012601813301444054
Loss: 0.012595481239259243
Loss: 0.012604204006493092
Loss: 0.012619812041521072
Loss: 0.012615576386451721
Loss: 0.01260661892592907
Loss: 0.01259296853095293
Loss: 0.0125938905403018
Loss: 0.012602373026311398
Loss: 0.01261231955140829
Loss: 0.012614188715815544
Loss: 0.01260558795183897
Loss: 0.012593129649758339
Loss: 0.012585666961967945
Loss: 0.012585700489580631
Loss: 0.012592310085892677
Loss: 0.012597797438502312
Loss: 0.012597461231052876
Loss: 0.012590833939611912
Loss: 0.012583593837916851
Loss: 0.012581520713865757
Loss: 0.012584117241203785
Loss: 0.012589224614202976
Loss: 0.012593615800142288
Loss: 0.012600035406649113
Loss: 0.012603821232914925
Loss: 0.012610740959644318
Loss: 0.012614781968295574
Loss: 0.012628364376723766
Loss: 0.012636075727641582
Loss: 0.012664723210036755
Loss: 0.012651819735765457
Loss: 0.012652520090341568
Loss: 0.01261842343956232
Loss: 0.012599557638168335
Loss: 0.012600543908774853
Loss: 0.012615819461643696
Loss: 0.012641683220863342
Loss: 0.012640111148357391
Loss: 0.012632112950086594
Loss: 0.012601769529283047
Loss: 0.01258549839258194
Loss: 0.01258824858814478
Loss: 0.01259815227240324
Loss: 0.012605537660419941
Loss: 0.012597727589309216
Loss: 0.01258865650743246
Loss: 0.012582133524119854
Loss: 0.012583578005433083
Loss: 0.012590767815709114
Loss: 0.012596609070897102
Loss: 0.01259832177311182
Loss: 0.01259046234190464
Loss: 0.01258071605116129
Loss: 0.012575283646583557
Loss: 0.012576833367347717
Loss: 0.012582859955728054
Loss: 0.01258628536015749
Loss: 0.01258674543350935
Loss: 0.012582707218825817
Loss: 0.012580354698002338
Loss: 0.0125807486474514
Loss: 0.012587130069732666
Loss: 0.012596211396157742
Loss: 0.012616637162864208
Loss: 0.012641601264476776
Loss: 0.012701889500021935
Loss: 0.012716514989733696
Loss: 0.012771373614668846
Loss: 0.012682218104600906
Loss: 0.012635990045964718
Loss: 0.012635121122002602
Loss: 0.012724672444164753
Loss: 0.012750520370900631
Loss: 0.012694588862359524
Loss: 0.012596202082931995
Loss: 0.012597819790244102
Loss: 0.01264942903071642
Loss: 0.012645690701901913
Loss: 0.012593853287398815
Loss: 0.012608170509338379
Loss: 0.012650514021515846
Loss: 0.012607181444764137
Loss: 0.012597892433404922
Loss: 0.012615063227713108
Loss: 0.012617462314665318
Loss: 0.012580359354615211
Loss: 0.012586886994540691
Loss: 0.012605158612132072
Loss: 0.012590574100613594
Loss: 0.012572672218084335
Loss: 0.01257880125194788
Loss: 0.01259700395166874
Loss: 0.012584954500198364
Loss: 0.012584390118718147
Loss: 0.012602338567376137
Loss: 0.012645515613257885
Loss: 0.012665990740060806
Loss: 0.012725974433124065
Loss: 0.012723024003207684
Loss: 0.012724463827908039
Loss: 0.012619704008102417
Loss: 0.012608055956661701
Loss: 0.01264414843171835
Loss: 0.01263448502868414
Loss: 0.012606018222868443
Loss: 0.012586232274770737
Loss: 0.01262402068823576
Loss: 0.012627428397536278
Loss: 0.012591351754963398
Loss: 0.012574663385748863
Loss: 0.012585960328578949
Loss: 0.012603110633790493
Loss: 0.012574882246553898
Loss: 0.012567251920700073
Loss: 0.012572521343827248
Loss: 0.012570160441100597
Loss: 0.012566893361508846
Loss: 0.012559594586491585
Loss: 0.012560364790260792
Loss: 0.012555611319839954
Loss: 0.012549903243780136
Loss: 0.012555316090583801
Loss: 0.012554019689559937
Loss: 0.012551384046673775
Loss: 0.012544483877718449
Loss: 0.012541861273348331
Loss: 0.012546952813863754
Loss: 0.012547193095088005
Loss: 0.012544909492135048
Loss: 0.012540498748421669
Loss: 0.012539202347397804
Loss: 0.012542277574539185
Loss: 0.012540282681584358
Loss: 0.012539799325168133
Loss: 0.012539622373878956
Loss: 0.012540294788777828
Loss: 0.01254289411008358
Loss: 0.012544597499072552
Loss: 0.012548123486340046
Loss: 0.012559720315039158
Loss: 0.012568732723593712
Loss: 0.012606028467416763
Loss: 0.012653493322432041
Loss: 0.012744556181132793
Loss: 0.01272627804428339
Loss: 0.012697980739176273
Loss: 0.012591567821800709
Loss: 0.012568136677145958
Loss: 0.012612225487828255
Loss: 0.012635115534067154
Loss: 0.012630658224225044
Loss: 0.012566427700221539
Loss: 0.012553817592561245
Loss: 0.01258405763655901
Loss: 0.012592029757797718
Loss: 0.0125776007771492
Loss: 0.012545068748295307
Loss: 0.012554682791233063
Loss: 0.012570902705192566
Loss: 0.012557419016957283
Loss: 0.012547256425023079
Loss: 0.012546787969768047
Loss: 0.012552944011986256
Loss: 0.012549628503620625
Loss: 0.012541002593934536
Loss: 0.012544478289783001
Loss: 0.012544176541268826
Loss: 0.012544047087430954
Loss: 0.012542049400508404
Loss: 0.012537950649857521
Loss: 0.012538203969597816
Loss: 0.012533152475953102
Loss: 0.012534081935882568
Loss: 0.012540163472294807
Loss: 0.012538809329271317
Loss: 0.012535707093775272
Loss: 0.012530188076198101
Loss: 0.012528344988822937
Loss: 0.012531640939414501
Loss: 0.012532554566860199
Loss: 0.012532348744571209
Loss: 0.012531783431768417
Loss: 0.012530638836324215
Loss: 0.012529347091913223
Loss: 0.01252800039947033
Loss: 0.012526938691735268
Loss: 0.012527300044894218
Loss: 0.01252791192382574
Loss: 0.012527930550277233
Loss: 0.0125276492908597
Loss: 0.012526648119091988
Loss: 0.012526405043900013
Loss: 0.012526859529316425
Loss: 0.012527179904282093
Loss: 0.01252726186066866
Loss: 0.012527220882475376
Loss: 0.012527219951152802
Training model using conversion value 0.4.
Loss: 0.12031524628400803
Loss: 0.11525411903858185
Loss: 0.10912685841321945
Loss: 0.10045535862445831
Loss: 0.08797132968902588
Loss: 0.07176756113767624
Loss: 0.05307445675134659
Loss: 0.03693138435482979
Loss: 0.03547360748052597
Loss: 0.04338729754090309
Loss: 0.03795425593852997
Loss: 0.03033781424164772
Loss: 0.028992749750614166
Loss: 0.030954524874687195
Loss: 0.03194772079586983
Loss: 0.03096066042780876
Loss: 0.02898540161550045
Loss: 0.027723373845219612
Loss: 0.028305234387516975
Loss: 0.029322059825062752
Loss: 0.028847910463809967
Loss: 0.02751568891108036
Loss: 0.026802673935890198
Loss: 0.02687833085656166
Loss: 0.02677823044359684
Loss: 0.026031065732240677
Loss: 0.02492077648639679
Loss: 0.024074042215943336
Loss: 0.023501338437199593
Loss: 0.0228443406522274
Loss: 0.021840112283825874
Loss: 0.020738786086440086
Loss: 0.019846519455313683
Loss: 0.019212450832128525
Loss: 0.018725112080574036
Loss: 0.01824801042675972
Loss: 0.017764363437891006
Loss: 0.017177719622850418
Loss: 0.016644900664687157
Loss: 0.016376467421650887
Loss: 0.01629900187253952
Loss: 0.01619998924434185
Loss: 0.016043726354837418
Loss: 0.0159141905605793
Loss: 0.015841010957956314
Loss: 0.015838749706745148
Loss: 0.015866730362176895
Loss: 0.015852637588977814
Loss: 0.01576109044253826
Loss: 0.015612675808370113
Loss: 0.015457390807569027
Loss: 0.015365085564553738
Loss: 0.015352905727922916
Loss: 0.015348874032497406
Loss: 0.01532668061554432
Loss: 0.015294769778847694
Loss: 0.015243010595440865
Loss: 0.015177914872765541
Loss: 0.015118232928216457
Loss: 0.015062420628964901
Loss: 0.015017217956483364
Loss: 0.01500366535037756
Loss: 0.015002360567450523
Loss: 0.014981372281908989
Loss: 0.014943069778382778
Loss: 0.014898760244250298
Loss: 0.014860428869724274
Loss: 0.01483885943889618
Loss: 0.014824614860117435
Loss: 0.014809311367571354
Loss: 0.014793334528803825
Loss: 0.014774714596569538
Loss: 0.014752646908164024
Loss: 0.014731531031429768
Loss: 0.014712541364133358
Loss: 0.014697916805744171
Loss: 0.01468627993017435
Loss: 0.01467114593833685
Loss: 0.014654627069830894
Loss: 0.014639448374509811
Loss: 0.014626388438045979
Loss: 0.014613796025514603
Loss: 0.01459953561425209
Loss: 0.01458963006734848
Loss: 0.014576776884496212
Loss: 0.014564217999577522
Loss: 0.014552050270140171
Loss: 0.0145408408716321
Loss: 0.01453070342540741
Loss: 0.014520620927214622
Loss: 0.014507514424622059
Loss: 0.014496419578790665
Loss: 0.014486340805888176
Loss: 0.014474449679255486
Loss: 0.01446246262639761
Loss: 0.014451899565756321
Loss: 0.014440960250794888
Loss: 0.014431161805987358
Loss: 0.01442180946469307
Loss: 0.014412058517336845
Loss: 0.014401838183403015
Loss: 0.014389349147677422
Loss: 0.01437720749527216
Loss: 0.014366881921887398
Loss: 0.014356374740600586
Loss: 0.014345505274832249
Loss: 0.01433870755136013
Loss: 0.014325741678476334
Loss: 0.014315757900476456
Loss: 0.014302928932011127
Loss: 0.014294319786131382
Loss: 0.014282315969467163
Loss: 0.014269931241869926
Loss: 0.014260529540479183
Loss: 0.014249821193516254
Loss: 0.014238852076232433
Loss: 0.014230010099709034
Loss: 0.014218267053365707
Loss: 0.01420807745307684
Loss: 0.014194859191775322
Loss: 0.014184894971549511
Loss: 0.014173843897879124
Loss: 0.014165484346449375
Loss: 0.014153111726045609
Loss: 0.014144533313810825
Loss: 0.014133501797914505
Loss: 0.014124040491878986
Loss: 0.01411300990730524
Loss: 0.014103090390563011
Loss: 0.014093548059463501
Loss: 0.014082982204854488
Loss: 0.014073427766561508
Loss: 0.014060936868190765
Loss: 0.014051968231797218
Loss: 0.01404256746172905
Loss: 0.0140359653159976
Loss: 0.014027060940861702
Loss: 0.014018097892403603
Loss: 0.014009946025907993
Loss: 0.01399754174053669
Loss: 0.013994847424328327
Loss: 0.013983375392854214
Loss: 0.013977313414216042
Loss: 0.013968014158308506
Loss: 0.013959364034235477
Loss: 0.013955462723970413
Loss: 0.013943730853497982
Loss: 0.013940921053290367
Loss: 0.013927002437412739
Loss: 0.01392944436520338
Loss: 0.013912118971347809
Loss: 0.013909709639847279
Loss: 0.01389392837882042
Loss: 0.013896101154386997
Loss: 0.013875072821974754
Loss: 0.013870050199329853
Loss: 0.013859168626368046
Loss: 0.013855346478521824
Loss: 0.01384645514190197
Loss: 0.013838415965437889
Loss: 0.013833610340952873
Loss: 0.013816064223647118
Loss: 0.01380909513682127
Loss: 0.013799741864204407
Loss: 0.013796145096421242
Loss: 0.013786915689706802
Loss: 0.013782888650894165
Loss: 0.013764685019850731
Loss: 0.013766217045485973
Loss: 0.013752353377640247
Loss: 0.013749768026173115
Loss: 0.01374405063688755
Loss: 0.013728883117437363
Loss: 0.013722744770348072
Loss: 0.013705595396459103
Loss: 0.013700381852686405
Loss: 0.01369372196495533
Loss: 0.013667396269738674
Loss: 0.013678413815796375
Loss: 0.013660755008459091
Loss: 0.01364362146705389
Loss: 0.013636963441967964
Loss: 0.01361656654626131
Loss: 0.013600843027234077
Loss: 0.01359916664659977
Loss: 0.01359270978718996
Loss: 0.01357173640280962
Loss: 0.013563193380832672
Loss: 0.013549157418310642
Loss: 0.013531656935811043
Loss: 0.01352707389742136
Loss: 0.013527016155421734
Loss: 0.013509564101696014
Loss: 0.013494567014276981
Loss: 0.013468187302350998
Loss: 0.013450494967401028
Loss: 0.01344566885381937
Loss: 0.01343414094299078
Loss: 0.013424009084701538
Loss: 0.013398047536611557
Loss: 0.013384047895669937
Loss: 0.013410315848886967
Loss: 0.01342825498431921
Loss: 0.013364404439926147
Loss: 0.013334477320313454
Loss: 0.013379951938986778
Loss: 0.013391554355621338
Loss: 0.013318597339093685
Loss: 0.013294374570250511
Loss: 0.013354039750993252
Loss: 0.013349062763154507
Loss: 0.013274701312184334
Loss: 0.013304531574249268
Loss: 0.013327610678970814
Loss: 0.013308055698871613
Loss: 0.01340442057698965
Loss: 0.013523618690669537
Loss: 0.013260540552437305
Loss: 0.013356208801269531
Loss: 0.013410471379756927
Loss: 0.013292676769196987
Loss: 0.013367085717618465
Loss: 0.01326590683311224
Loss: 0.013310329988598824
Loss: 0.013207479380071163
Loss: 0.01328350231051445
Loss: 0.013239625841379166
Loss: 0.013200304470956326
Loss: 0.013262441381812096
Loss: 0.013150663115084171
Loss: 0.013231576420366764
Loss: 0.01316708605736494
Loss: 0.013195434585213661
Loss: 0.013152939267456532
Loss: 0.013169834390282631
Loss: 0.013140438124537468
Loss: 0.013134533539414406
Loss: 0.013154859654605389
Loss: 0.013110565021634102
Loss: 0.013144838623702526
Loss: 0.013114318251609802
Loss: 0.013124382123351097
Loss: 0.013104907236993313
Loss: 0.013121252879500389
Loss: 0.013100450858473778
Loss: 0.01309993676841259
Loss: 0.013110718689858913
Loss: 0.013086182996630669
Loss: 0.013094473630189896
Loss: 0.01308642327785492
Loss: 0.013088050298392773
Loss: 0.01307792030274868
Loss: 0.013083457946777344
Loss: 0.01307561993598938
Loss: 0.013071486726403236
Loss: 0.01307590026408434
Loss: 0.013066168874502182
Loss: 0.013069577515125275
Loss: 0.013064112514257431
Loss: 0.013065683655440807
Loss: 0.013058589771389961
Loss: 0.013058195821940899
Loss: 0.013059229589998722
Loss: 0.013055036775767803
Loss: 0.013054301030933857
Loss: 0.01304976362735033
Loss: 0.013052813708782196
Loss: 0.013047625310719013
Loss: 0.013045676052570343
Loss: 0.013045043684542179
Loss: 0.013043251819908619
Loss: 0.013043167069554329
Loss: 0.013039035722613335
Loss: 0.01303817518055439
Loss: 0.013037225231528282
Loss: 0.013035331852734089
Loss: 0.013034791685640812
Loss: 0.013032413087785244
Loss: 0.013031451031565666
Loss: 0.013029870577156544
Loss: 0.013028024695813656
Loss: 0.01302732527256012
Loss: 0.013025968335568905
Loss: 0.013024196028709412
Loss: 0.013023538514971733
Loss: 0.013022185303270817
Loss: 0.013021175749599934
Loss: 0.01301957480609417
Loss: 0.013018901459872723
Loss: 0.013017719611525536
Loss: 0.01301629189401865
Loss: 0.013015732169151306
Loss: 0.013014542870223522
Loss: 0.013014397583901882
Loss: 0.01301317848265171
Loss: 0.013011686503887177
Loss: 0.013010186143219471
Loss: 0.01300868671387434
Loss: 0.013007421977818012
Loss: 0.013006404973566532
Loss: 0.01300542801618576
Loss: 0.01300483476370573
Loss: 0.013003875501453876
Loss: 0.0130036361515522
Loss: 0.013003993779420853
Loss: 0.013004743494093418
Loss: 0.013004210777580738
Loss: 0.013002580963075161
Loss: 0.01300089806318283
Loss: 0.012997928075492382
Loss: 0.012994981370866299
Loss: 0.01299282070249319
Loss: 0.01299164816737175
Loss: 0.012991540133953094
Loss: 0.01299174316227436
Loss: 0.012992039322853088
Loss: 0.01299348846077919
Loss: 0.012995362281799316
Loss: 0.012997309677302837
Loss: 0.012995216064155102
Loss: 0.0129921343177557
Loss: 0.012988351285457611
Loss: 0.012984028086066246
Loss: 0.012980971485376358
Loss: 0.012979906983673573
Loss: 0.012979798950254917
Loss: 0.01298060454428196
Loss: 0.012982449494302273
Loss: 0.012984737753868103
Loss: 0.012987380847334862
Loss: 0.01298881508409977
Loss: 0.012989732436835766
Loss: 0.012988273054361343
Loss: 0.01298560481518507
Loss: 0.012979419901967049
Loss: 0.01297314465045929
Loss: 0.012968724593520164
Loss: 0.012967235408723354
Loss: 0.012968359515070915
Loss: 0.01297121774405241
Loss: 0.01297673024237156
Loss: 0.012984214350581169
Loss: 0.012993794865906239
Loss: 0.012994088232517242
Loss: 0.012991426512598991
Loss: 0.012976746074855328
Loss: 0.012963871471583843
Loss: 0.012958764098584652
Loss: 0.012960492633283138
Loss: 0.012966909445822239
Loss: 0.012972806580364704
Loss: 0.012975169345736504
Loss: 0.012970513664186
Loss: 0.012965908274054527
Loss: 0.012957450933754444
Loss: 0.012952395714819431
Loss: 0.01295185461640358
Loss: 0.012953276745975018
Loss: 0.012956235557794571
Loss: 0.012959846295416355
Loss: 0.012964428402483463
Loss: 0.01296693179756403
Loss: 0.012967229820787907
Loss: 0.012962174601852894
Loss: 0.012955648824572563
Loss: 0.012948736548423767
Loss: 0.012944064103066921
Loss: 0.012941422872245312
Loss: 0.012941816821694374
Loss: 0.012944327667355537
Loss: 0.012947999872267246
Loss: 0.012953166849911213
Loss: 0.01295783556997776
Loss: 0.01296309381723404
Loss: 0.012960349209606647
Loss: 0.012955920770764351
Loss: 0.012945881113409996
Loss: 0.012937571853399277
Loss: 0.012933039106428623
Loss: 0.012933190912008286
Loss: 0.012936190702021122
Loss: 0.012940065935254097
Loss: 0.012944241985678673
Loss: 0.012945698574185371
Loss: 0.01294595468789339
Loss: 0.012941857799887657
Loss: 0.012937354855239391
Loss: 0.012931114993989468
Loss: 0.012926904484629631
Loss: 0.012924370355904102
Loss: 0.012923906557261944
Loss: 0.012925166636705399
Loss: 0.012927310541272163
Loss: 0.012930548749864101
Loss: 0.012934921309351921
Loss: 0.01294012926518917
Loss: 0.012943997047841549
Loss: 0.012948738411068916
Loss: 0.012946062721312046
Loss: 0.012940985150635242
Loss: 0.012927986681461334
Loss: 0.012918279506266117
Loss: 0.012914285995066166
Loss: 0.012916013598442078
Loss: 0.012921158224344254
Loss: 0.012925482355058193
Loss: 0.0129292793571949
Loss: 0.012926829978823662
Loss: 0.012924421578645706
Loss: 0.01291984785348177
Loss: 0.012915899977087975
Loss: 0.012911525554955006
Loss: 0.012907680124044418
Loss: 0.012905344367027283
Loss: 0.012904541566967964
Loss: 0.012905210256576538
Loss: 0.012908516451716423
Loss: 0.012913939543068409
Loss: 0.012921604327857494
Loss: 0.012934612110257149
Loss: 0.012947117909789085
Loss: 0.012965535745024681
Loss: 0.012955572456121445
Loss: 0.012942777946591377
Loss: 0.012911408208310604
Loss: 0.01289826724678278
Loss: 0.012909995391964912
Loss: 0.012921988032758236
Loss: 0.012926514260470867
Loss: 0.01291098166257143
Loss: 0.01289806142449379
Loss: 0.012893910519778728
Loss: 0.012900486588478088
Loss: 0.012907518073916435
Loss: 0.012908080592751503
Loss: 0.012903263792395592
Loss: 0.012894622050225735
Loss: 0.012889078818261623
Loss: 0.012889302335679531
Loss: 0.012893971055746078
Loss: 0.012896565720438957
Loss: 0.012894622050225735
Loss: 0.012890025973320007
Loss: 0.012885943055152893
Loss: 0.012882811948657036
Loss: 0.0128825968131423
Loss: 0.01288288738578558
Loss: 0.012885425239801407
Loss: 0.012886819429695606
Loss: 0.012889226898550987
Loss: 0.012890640646219254
Loss: 0.012892046011984348
Loss: 0.01289173774421215
Loss: 0.01289035938680172
Loss: 0.0128867719322443
Loss: 0.012882671318948269
Loss: 0.012877318076789379
Loss: 0.012874006293714046
Loss: 0.012872541323304176
Loss: 0.012871446087956429
Loss: 0.01287106703966856
Loss: 0.012871827930212021
Loss: 0.012872958555817604
Loss: 0.01287507452070713
Loss: 0.012880496680736542
Loss: 0.012888601049780846
Loss: 0.012906206771731377
Loss: 0.01292345765978098
Loss: 0.012959655374288559
Loss: 0.012950850650668144
Loss: 0.012933671474456787
Loss: 0.012883283197879791
Loss: 0.012865882366895676
Loss: 0.012882021255791187
Loss: 0.012900488451123238
Loss: 0.012904709205031395
Loss: 0.012874199077486992
Loss: 0.012860420159995556
Loss: 0.012872114777565002
Loss: 0.012886228039860725
Loss: 0.012888937257230282
Loss: 0.012869685888290405
Loss: 0.012856397777795792
Loss: 0.012861527502536774
Loss: 0.01286980602890253
Loss: 0.01287033874541521
Loss: 0.012859141454100609
Loss: 0.012851444073021412
Loss: 0.012854157015681267
Loss: 0.01285936962813139
Loss: 0.012860390357673168
Loss: 0.012854184955358505
Loss: 0.012848177924752235
Loss: 0.01284712366759777
Loss: 0.01284879632294178
Loss: 0.012851833365857601
Loss: 0.012850881554186344
Loss: 0.012848438695073128
Loss: 0.012843811884522438
Loss: 0.0128413001075387
Loss: 0.012842481024563313
Loss: 0.012843195348978043
Loss: 0.012844440527260303
Loss: 0.01284483540803194
Loss: 0.012843758799135685
Loss: 0.012839959003031254
Loss: 0.012836811132729053
Loss: 0.012835007160902023
Loss: 0.012834612280130386
Loss: 0.012834715656936169
Loss: 0.012835380621254444
Loss: 0.012836734764277935
Loss: 0.012836070731282234
Loss: 0.012834838591516018
Loss: 0.012833005748689175
Loss: 0.012831496074795723
Loss: 0.012829459272325039
Loss: 0.012828017584979534
Loss: 0.012826759368181229
Loss: 0.01282523013651371
Loss: 0.01282405387610197
Loss: 0.012823031283915043
Loss: 0.012822219170629978
Loss: 0.012821627780795097
Loss: 0.012821033596992493
Loss: 0.012821098789572716
Loss: 0.012822706252336502
Loss: 0.012826316989958286
Loss: 0.012834694236516953
Loss: 0.01285355631262064
Loss: 0.012878313660621643
Loss: 0.012923289090394974
Loss: 0.012929442338645458
Loss: 0.012935101054608822
Loss: 0.012856759130954742
Loss: 0.012816719710826874
Loss: 0.012837782502174377
Loss: 0.012872093357145786
Loss: 0.012893411330878735
Loss: 0.012846909463405609
Loss: 0.012813769280910492
Loss: 0.012820209376513958
Loss: 0.012842652387917042
Loss: 0.012858877889811993
Loss: 0.012832213193178177
Loss: 0.012809199281036854
Loss: 0.01281230989843607
Loss: 0.012825455516576767
Loss: 0.012837298214435577
Loss: 0.012818068265914917
Loss: 0.012804115191102028
Loss: 0.012806542217731476
Loss: 0.012813318520784378
Loss: 0.012820183299481869
Loss: 0.012811810709536076
Loss: 0.012803307734429836
Loss: 0.012797307223081589
Loss: 0.012798747979104519
Loss: 0.012804190628230572
Loss: 0.012804646044969559
Loss: 0.01280378270894289
Loss: 0.012799058109521866
Loss: 0.012794996611773968
Loss: 0.012791481800377369
Loss: 0.012790693901479244
Loss: 0.012791749089956284
Loss: 0.012793715111911297
Loss: 0.01279551163315773
Loss: 0.01279651839286089
Loss: 0.012797939591109753
Loss: 0.012795776128768921
Loss: 0.012794790789484978
Loss: 0.012790937907993793
Loss: 0.012787817977368832
Loss: 0.012784553691744804
Loss: 0.012782289646565914
Loss: 0.01278102956712246
Loss: 0.012780934572219849
Loss: 0.012781848199665546
Loss: 0.012783183716237545
Loss: 0.012785745784640312
Loss: 0.012789351865649223
Loss: 0.012797299772500992
Loss: 0.012808315455913544
Loss: 0.0128303412348032
Loss: 0.012839463539421558
Loss: 0.012857329100370407
Loss: 0.012847398407757282
Loss: 0.0128320949152112
Loss: 0.012795121408998966
Loss: 0.012780366465449333
Loss: 0.012790916487574577
Loss: 0.01280664186924696
Loss: 0.012818722054362297
Loss: 0.012807363644242287
Loss: 0.012796799652278423
Loss: 0.01278738584369421
Loss: 0.01278796698898077
Loss: 0.012786522507667542
Loss: 0.012786060571670532
Loss: 0.012787948362529278
Loss: 0.012792066670954227
Loss: 0.012795687653124332
Loss: 0.012787705287337303
Loss: 0.0127755431458354
Loss: 0.012766515836119652
Loss: 0.012765778228640556
Loss: 0.012770340777933598
Loss: 0.012774183414876461
Loss: 0.012775620445609093
Loss: 0.012773989699780941
Loss: 0.012775772251188755
Loss: 0.012779632583260536
Loss: 0.012788455933332443
Loss: 0.012793583795428276
Loss: 0.01279737614095211
Loss: 0.012790529057383537
Loss: 0.01278426218777895
Loss: 0.012776082381606102
Loss: 0.012773952446877956
Loss: 0.012770380824804306
Loss: 0.012767530046403408
Loss: 0.01276167668402195
Loss: 0.01276265550404787
Loss: 0.012770305387675762
Loss: 0.012775071896612644
Loss: 0.012780015356838703
Loss: 0.012779022566974163
Loss: 0.012782582081854343
Loss: 0.012787199579179287
Loss: 0.012803200632333755
Loss: 0.012809444218873978
Loss: 0.012815085239708424
Loss: 0.0127904387190938
Loss: 0.012767059728503227
Loss: 0.012758522294461727
Loss: 0.012763814069330692
Loss: 0.012770181521773338
Loss: 0.012768699787557125
Loss: 0.01276481430977583
Loss: 0.012757969088852406
Loss: 0.012754248455166817
Loss: 0.01275488082319498
Loss: 0.012762784957885742
Loss: 0.012766081839799881
Loss: 0.012768513523042202
Loss: 0.012756473384797573
Loss: 0.012748654931783676
Loss: 0.012747098691761494
Loss: 0.012751096859574318
Loss: 0.012754571624100208
Loss: 0.012753750197589397
Loss: 0.01275375671684742
Training model using conversion value 0.5.
Loss: 0.11990287899971008
Loss: 0.11172426491975784
Loss: 0.10225138813257217
Loss: 0.09126444160938263
Loss: 0.07718975096940994
Loss: 0.06098615378141403
Loss: 0.044549547135829926
Loss: 0.03277058154344559
Loss: 0.03325092792510986
Loss: 0.03674135357141495
Loss: 0.03235223889350891
Loss: 0.030035845935344696
Loss: 0.030607623979449272
Loss: 0.031094178557395935
Loss: 0.030921367928385735
Loss: 0.030212897807359695
Loss: 0.029539383947849274
Loss: 0.029319176450371742
Loss: 0.029392065480351448
Loss: 0.02921757660806179
Loss: 0.028831003233790398
Loss: 0.028675809502601624
Loss: 0.02884071134030819
Loss: 0.0289901215583086
Loss: 0.02890428714454174
Loss: 0.028760787099599838
Loss: 0.028767304494976997
Loss: 0.028823191300034523
Loss: 0.02871270664036274
Loss: 0.02850397676229477
Loss: 0.02839875966310501
Loss: 0.028384769335389137
Loss: 0.028334181755781174
Loss: 0.02823452837765217
Loss: 0.028187545016407967
Loss: 0.028223225846886635
Loss: 0.028235476464033127
Loss: 0.028184441849589348
Loss: 0.02815236896276474
Loss: 0.028167761862277985
Loss: 0.028163153678178787
Loss: 0.028111642226576805
Loss: 0.028067506849765778
Loss: 0.028055114671587944
Loss: 0.028028951957821846
Loss: 0.027988668531179428
Loss: 0.027969324961304665
Loss: 0.027961138635873795
Loss: 0.027940239757299423
Loss: 0.02792571485042572
Loss: 0.027925752103328705
Loss: 0.02791726030409336
Loss: 0.02790292538702488
Loss: 0.02789725363254547
Loss: 0.02788967452943325
Loss: 0.027873031795024872
Loss: 0.027860742062330246
Loss: 0.02785041555762291
Loss: 0.027831662446260452
Loss: 0.027810057625174522
Loss: 0.027787508442997932
Loss: 0.02775479666888714
Loss: 0.027712520211935043
Loss: 0.02766447141766548
Loss: 0.02760395221412182
Loss: 0.02752315253019333
Loss: 0.027423623949289322
Loss: 0.02729886770248413
Loss: 0.027139602228999138
Loss: 0.02693036198616028
Loss: 0.026636134833097458
Loss: 0.026244428008794785
Loss: 0.025741057470440865
Loss: 0.025089485570788383
Loss: 0.024250661954283714
Loss: 0.023228857666254044
Loss: 0.022102132439613342
Loss: 0.021152658388018608
Loss: 0.020498158410191536
Loss: 0.020160380750894547
Loss: 0.0200655460357666
Loss: 0.01998693123459816
Loss: 0.019681138917803764
Loss: 0.019222741946578026
Loss: 0.018817054107785225
Loss: 0.018631422892212868
Loss: 0.01860121265053749
Loss: 0.01857306808233261
Loss: 0.018475549295544624
Loss: 0.018271612003445625
Loss: 0.018073203042149544
Loss: 0.01795920357108116
Loss: 0.017930665984749794
Loss: 0.017910609021782875
Loss: 0.017867885529994965
Loss: 0.017854928970336914
Loss: 0.01781425066292286
Loss: 0.017751747742295265
Loss: 0.017692748457193375
Loss: 0.017640559002757072
Loss: 0.017610814422369003
Loss: 0.017584186047315598
Loss: 0.017555221915245056
Loss: 0.017522145062685013
Loss: 0.017496896907687187
Loss: 0.017472364008426666
Loss: 0.01744421198964119
Loss: 0.017423924058675766
Loss: 0.01740410178899765
Loss: 0.017385680228471756
Loss: 0.017366528511047363
Loss: 0.017346788197755814
Loss: 0.017326176166534424
Loss: 0.017304563894867897
Loss: 0.017286935821175575
Loss: 0.017269371077418327
Loss: 0.0172558706253767
Loss: 0.017242180183529854
