sample	category	subcategory	sv_type	count	total_length	mean_length
HG04228	chromosome	chr15	all	2463	0	0
HG04228	chromosome	chr16	all	3517	0	0
HG04228	chromosome	chr17	all	1662	0	0
HG04228	chromosome	chr18	all	1594	0	0
HG04228	chromosome	chr19	all	1874	0	0
HG04228	chromosome	chr20	all	1908	0	0
HG04228	chromosome	chr21	all	1535	0	0
HG04228	chromosome	chr22	all	2411	0	0
HG04228	chromosome	chr1	DEL	3297	0	0
HG04228	chromosome	chr2	DEL	1646	0	0
HG04228	chromosome	chr3	DEL	1292	0	0
HG04228	chromosome	chr4	DEL	1595	0	0
HG04228	chromosome	chr5	DEL	1378	0	0
HG04228	chromosome	chr6	DEL	986	0	0
HG04228	chromosome	chr7	DEL	1429	0	0
HG04228	chromosome	chr8	DEL	1229	0	0
HG04228	chromosome	chr9	DEL	3133	0	0
HG04228	chromosome	chrX	DEL	490	0	0
HG04228	chromosome	chrY	DEL	379	0	0
HG04228	chromosome	chr10	DEL	1288	0	0
HG04228	chromosome	chr11	DEL	1057	0	0
HG04228	chromosome	chr12	DEL	1075	0	0
HG04228	chromosome	chr13	DEL	969	0	0
HG04228	chromosome	chr14	DEL	1068	0	0
HG04228	chromosome	chr15	DEL	1252	0	0
HG04228	chromosome	chr16	DEL	1897	0	0
HG04228	chromosome	chr17	DEL	826	0	0
HG04228	chromosome	chr18	DEL	807	0	0
HG04228	chromosome	chr19	DEL	969	0	0
HG04228	chromosome	chr20	DEL	1032	0	0
HG04228	chromosome	chr21	DEL	736	0	0
HG04228	chromosome	chr22	DEL	1218	0	0
HG04228	chromosome	chr1	INS	3219	0	0
HG04228	chromosome	chr2	INS	1692	0	0
HG04228	chromosome	chr3	INS	1337	0	0
HG04228	chromosome	chr4	INS	1613	0	0
HG04228	chromosome	chr5	INS	1385	0	0
HG04228	chromosome	chr6	INS	1214	0	0
HG04228	chromosome	chr7	INS	1405	0	0
HG04228	chromosome	chr8	INS	1105	0	0
HG04228	chromosome	chr9	INS	2947	0	0
HG04228	chromosome	chrX	INS	500	0	0
HG04228	chromosome	chrY	INS	359	0	0
HG04228	chromosome	chr10	INS	1277	0	0
HG04228	chromosome	chr11	INS	989	0	0
HG04228	chromosome	chr12	INS	1144	0	0
HG04228	chromosome	chr13	INS	960	0	0
HG04228	chromosome	chr14	INS	994	0	0
HG04228	chromosome	chr15	INS	1208	0	0
HG04228	chromosome	chr16	INS	1615	0	0
HG04228	chromosome	chr17	INS	836	0	0
HG04228	chromosome	chr18	INS	787	0	0
HG04228	chromosome	chr19	INS	902	0	0
HG04228	chromosome	chr20	INS	872	0	0
HG04228	chromosome	chr21	INS	798	0	0
HG04228	chromosome	chr22	INS	1191	0	0
