sample	method	haplotype	contig	switch_position	from_type	to_type	from_kmer_count	to_kmer_count	from_block_length	to_block_length	chr	ref_position	strand
T2T00	verkko_trio	haplotype1	mat-0000018	35166469	paternal	maternal	7	142	10186	616912	chr20	29846319.0	-
T2T00	verkko_trio	haplotype1	mat-0000018	61638390	maternal	paternal	9	5	100180	54032	chr20	3933706.0	-
T2T00	verkko_trio	haplotype1	mat-0000018	62959262	maternal	paternal	35	6	51542	83179	chr20	2583500.0	-
T2T00	verkko_trio	haplotype1	mat-0000018	63047163	paternal	maternal	6	6	83179	20292	chr20	2558483.0	-
T2T00	verkko_trio	haplotype1	mat-0000019	660935	paternal	maternal	6	11	119882	43884	chr9	664518.0	+
T2T00	verkko_trio	haplotype1	mat-0000019	16752903	maternal	paternal	10	5	139147	29652	chr9	16748040.0	+
T2T00	verkko_trio	haplotype1	mat-0000019	16794269	paternal	maternal	5	51	29652	90915	chr9	16789384.0	+
T2T00	verkko_trio	haplotype1	mat-0000019	46362516	paternal	maternal	11	17	4831	27977	chr9	46342110.0	+
T2T00	verkko_trio	haplotype1	mat-0000020	11983219	maternal	paternal	17	5	57224	17566	chr6	160186232.0	-
T2T00	verkko_trio	haplotype1	mat-0000020	32061501	maternal	paternal	6	5	92299	92194	chr6	139983001.0	-
T2T00	verkko_trio	haplotype1	mat-0000020	32227664	paternal	maternal	6	6	44039	145108	chr6	139763377.0	-
T2T00	verkko_trio	haplotype1	mat-0000022	18757476	maternal	paternal	46	9	57872	123609	chr13	29448024.0	+
T2T00	verkko_trio	haplotype1	mat-0000022	18895165	paternal	maternal	9	14	123609	70617	chr13	29585655.0	+
T2T00	verkko_trio	haplotype1	mat-0000022	83123633	maternal	paternal	25	19	114109	4717	chr13	93787055.0	+
T2T00	verkko_trio	haplotype1	mat-0000023	4902808	paternal	maternal	5	5	39225	73347	chr14	96083333.0	-
T2T00	verkko_trio	haplotype1	mat-0000023	89098293	paternal	maternal	15	27	28436	30098	chr14	12032964.0	-
T2T00	verkko_trio	haplotype1	mat-0000023	89202793	maternal	paternal	25	10	30586	19695	chr14	11938981.0	-
T2T00	verkko_trio	haplotype1	mat-0000023	89223147	paternal	maternal	10	5	19695	4240	chr14	11934088.0	-
T2T00	verkko_trio	haplotype1	mat-0000023	89271226	maternal	paternal	44	5	34630	9304	chr14	11881009.0	-
T2T00	verkko_trio	haplotype1	mat-0000024	13678758	maternal	paternal	27	5	148595	3740	chr11	121395972.0	-
T2T00	verkko_trio	haplotype1	mat-0000024	13685582	paternal	maternal	5	86	3740	180526	chr11	121212282.0	-
T2T00	verkko_trio	haplotype1	mat-0000024	33094888	paternal	maternal	8	34	50620	37684	chr11	101937486.0	-
T2T00	verkko_trio	haplotype1	mat-0000024	67999000	paternal	maternal	6	5	50740	67793	chr11	66988156.0	-
T2T00	verkko_trio	haplotype1	mat-0000024	72311907	paternal	maternal	6	5	50005	67917	chr11	62673260.0	-
T2T00	verkko_trio	haplotype1	mat-0000024	84809127	maternal	paternal	72	5	53678	1708	chr11	50236872.0	-
T2T00	verkko_trio	haplotype1	mat-0000024	135778884	maternal	paternal	30	5	36727	37505	chr11	-790740.0	-
T2T00	verkko_trio	haplotype1	mat-0000025	8124668	maternal	paternal	35	5	43872	29086	chr12	125178868.0	-
T2T00	verkko_trio	haplotype1	mat-0000025	20115169	maternal	paternal	12	5	124992	35604	chr12	113181903.0	-
T2T00	verkko_trio	haplotype1	mat-0000025	20165326	paternal	maternal	5	5	35604	18164	chr12	113149186.0	-
T2T00	verkko_trio	haplotype1	mat-0000025	51931938	paternal	maternal	5	10	83284	433732	chr12	80967152.0	-
T2T00	verkko_trio	haplotype1	mat-0000025	102565936	paternal	maternal	7	394	42446	304404	chr12	30462711.0	-
T2T00	verkko_trio	haplotype1	mat-0000025	104061902	paternal	maternal	6	96	1846	134795	chr12	29136360.0	-
T2T00	verkko_trio	haplotype1	mat-0000025	114319849	maternal	paternal	44	5	130364	8260	chr12	19004993.0	-
T2T00	verkko_trio	haplotype1	mat-0000026	98447042	maternal	paternal	15	8	394200	76134	chr5	98439109.0	+
T2T00	verkko_trio	haplotype1	mat-0000026	166336875	maternal	paternal	17	6	77898	1492	chr5	166277437.0	+
T2T00	verkko_trio	haplotype1	mat-0000026	166365443	paternal	maternal	6	48	1492	258446	chr5	166305983.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	25327064	maternal	paternal	19	7	52610	112974	chr4	27067966.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	39683029	paternal	maternal	5	6	45601	18998	chr4	41414878.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	45870597	maternal	paternal	8	5	150985	110065	chr4	47598544.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	45994648	paternal	maternal	5	336	110065	365931	chr4	47722517.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	50619419	maternal	paternal	20	5	31974	452	chr4	52344371.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	50622191	paternal	maternal	5	14	452	27095	chr4	52347141.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	51530363	maternal	paternal	24	17	73245	58667	chr4	53254740.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	51637317	paternal	maternal	17	21	58667	48757	chr4	53361627.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	51694739	maternal	paternal	21	5	48757	11740	chr4	53419013.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	51754766	paternal	maternal	5	24	11740	64910	chr4	53479002.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	59830686	maternal	paternal	50	6	238516	1889	chr4	61549829.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	59850366	paternal	maternal	6	336	1889	489858	chr4	61569496.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	89725297	maternal	paternal	245	9	521138	92231	chr4	91425587.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	89844715	paternal	maternal	9	7	92231	48559	chr4	91544930.0	+
T2T00	verkko_trio	haplotype1	mat-0000027	154284346	paternal	maternal	7	152	92549	322526	chr4	155943922.0	+
T2T00	verkko_trio	haplotype1	mat-0000028	50880609	maternal	paternal	10	5	6585	3367	chr16	45353417.0	-
T2T00	verkko_trio	haplotype1	mat-0000028	50884707	paternal	maternal	5	10	3367	6585	chr16	45346084.0	-
T2T00	verkko_trio	haplotype1	mat-0000028	72799624	maternal	paternal	5	5	101179	19242	chr16	23366453.0	-
T2T00	verkko_trio	haplotype1	mat-0000028	72822536	paternal	maternal	5	16	19242	27753	chr16	23334955.0	-
T2T00	verkko_trio	haplotype1	mat-0000028	72853588	maternal	paternal	16	5	27753	46985	chr16	23284552.0	-
T2T00	verkko_trio	haplotype1	mat-0000030	33989164	maternal	paternal	46	12	81621	445999	chr6	33757436.0	+
T2T00	verkko_trio	haplotype1	mat-0000030	47892203	maternal	paternal	536	5	281335	132038	chr6	47668070.0	+
T2T00	verkko_trio	haplotype1	mat-0000030	48102209	paternal	maternal	5	11	132038	295256	chr6	47878191.0	+
T2T00	verkko_trio	haplotype1	mat-0000031	23560269	maternal	paternal	157	13	186013	5708	chr9	88276040.0	+
T2T00	verkko_trio	haplotype1	mat-0000031	23568562	paternal	maternal	13	44	5708	38923	chr9	88284333.0	+
T2T00	verkko_trio	haplotype1	mat-0000031	84924176	maternal	paternal	12	5	3742	7308	chr9	149639157.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	51825681	paternal	maternal	10	6	96320	110021	chr1	51453324.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	51967903	maternal	paternal	6	24	110021	112850	chr1	51595547.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	52740633	paternal	maternal	8	5	73282	48605	chr1	52368286.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	56801248	paternal	maternal	15	5	151777	65548	chr1	56428950.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	56975835	maternal	paternal	5	78	65548	220538	chr1	56603539.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	74484242	paternal	maternal	73	5	137497	2808	chr1	74112155.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	74489128	maternal	paternal	5	6	2808	9426	chr1	74117041.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	113337195	paternal	maternal	7	5	49263	18157	chr1	112965573.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	113381164	maternal	paternal	5	6	18157	31325	chr1	113009542.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	122922566	maternal	paternal	6	72	5258	43100	chr1	122551058.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	123646289	maternal	paternal	6	241	2925	166360	chr1	123274790.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	126867741	paternal	maternal	291	8	153122	4840	chr1	126496281.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	126953524	paternal	maternal	19	16	60815	13850	chr1	126582065.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	126967441	maternal	paternal	16	120	13850	130796	chr1	126595982.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	127297309	paternal	maternal	45	18	70362	49356	chr1	126925854.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	127353099	maternal	paternal	18	52	49356	76312	chr1	126981644.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	127436103	paternal	maternal	52	30	76312	63241	chr1	127064649.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	127534787	maternal	paternal	14	263	27762	295226	chr1	127163335.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	127833538	paternal	maternal	263	6	295226	12229	chr1	127462089.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	127892713	maternal	paternal	21	114	30412	211678	chr1	127521265.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	132463535	paternal	maternal	76	15	177837	9556	chr1	132092142.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	132474935	maternal	paternal	15	6	9556	14467	chr1	132103542.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	132980976	paternal	maternal	84	12	71690	14138	chr1	132609589.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	133004906	maternal	paternal	12	23	14138	42692	chr1	132633519.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	133049729	paternal	maternal	23	5	42692	9099	chr1	132678343.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	133086917	maternal	paternal	5	5	9099	11095	chr1	132715531.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	133252538	maternal	paternal	5	118	7709	307977	chr1	132881154.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	134352670	maternal	paternal	6	5	7927	14182	chr1	133981299.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	134437169	maternal	paternal	9	6	11480	8504	chr1	134065799.0	+
T2T00	verkko_trio	haplotype2	pat-0000521	136185615	maternal	paternal	8	142	8234	87530	chr1	135814266.0	+
T2T00	verkko_trio	haplotype2	pat-0000522	59877516	paternal	maternal	168	7	527585	5006	chr18	20673370.0	-
T2T00	verkko_trio	haplotype2	pat-0000522	62891824	maternal	paternal	8	135	13665	232146	chr18	17434630.0	-
T2T00	verkko_trio	haplotype2	pat-0000523	14329028	paternal	maternal	289	5	294400	64394	chr21	30699440.0	-
T2T00	verkko_trio	haplotype2	pat-0000523	14416408	maternal	paternal	5	50	64394	103402	chr21	30573117.0	-
T2T00	verkko_trio	haplotype2	pat-0000523	15393831	paternal	maternal	6	5	10410	59208	chr21	29640369.0	-
T2T00	verkko_trio	haplotype2	pat-0000523	15499916	maternal	paternal	5	23	59208	94918	chr21	29498647.0	-
T2T00	verkko_trio	haplotype2	pat-0000523	29351800	paternal	maternal	17	5	41416	113346	chr21	15635491.0	-
T2T00	verkko_trio	haplotype2	pat-0000523	33853373	paternal	maternal	16	11	74667	6471	chr21	11243060.0	-
T2T00	verkko_trio	haplotype2	pat-0000523	34831116	maternal	paternal	51	98	86689	183801	chr21	10088583.0	-
T2T00	verkko_trio	haplotype2	pat-0000523	39972155	paternal	maternal	1733	13	1247863	164134	chr21	4969853.0	-
T2T00	verkko_trio	haplotype2	pat-0000524	52502	paternal	maternal	17	7	38988	148243	chr10	49260.0	+
T2T00	verkko_trio	haplotype2	pat-0000524	21344329	maternal	paternal	5	7	10156	32060	chr10	21345251.0	+
T2T00	verkko_trio	haplotype2	pat-0000524	40345739	maternal	paternal	16	65	48916	78828	chr10	40350377.0	+
T2T00	verkko_trio	haplotype2	pat-0000524	41378524	maternal	paternal	10	6	59642	52201	chr10	41383364.0	+
T2T00	verkko_trio	haplotype2	pat-0000524	42114624	paternal	maternal	81	10	279062	35829	chr10	42119608.0	+
T2T00	verkko_trio	haplotype2	pat-0000524	42165309	maternal	paternal	10	40	35829	59676	chr10	42170303.0	+
T2T00	verkko_trio	haplotype2	pat-0000524	86707067	paternal	maternal	6	5	133798	142641	chr10	86720772.0	+
T2T00	verkko_trio	haplotype2	pat-0000524	102378869	paternal	maternal	105	5	66490	4270	chr10	102395639.0	+
T2T00	verkko_trio	haplotype2	pat-0000524	102387912	maternal	paternal	5	9	4270	78129	chr10	102404684.0	+
T2T00	verkko_trio	haplotype2	pat-0000524	122469856	maternal	paternal	5	9	59130	227817	chr10	122490555.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	12958570	maternal	paternal	6	7	52734	119142	chr3	12836460.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	29524131	paternal	maternal	81	6	91407	32897	chr3	29389295.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	29566208	maternal	paternal	6	10	32897	97985	chr3	29431340.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	79761217	paternal	maternal	7	6	126451	3299	chr3	79587789.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	92123133	paternal	maternal	64	20	354367	22660	chr3	91940208.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	92997481	maternal	paternal	51	140	61980	451905	chr3	92813885.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	106315992	maternal	paternal	5	25	56898	42444	chr3	106122164.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	130611359	maternal	paternal	5	138	184439	245118	chr3	130398867.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	133286716	maternal	paternal	6	5	34051	102395	chr3	133072169.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	151913726	paternal	maternal	259	6	506258	23447	chr3	151684870.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	151951426	maternal	paternal	6	5	23447	62731	chr3	151722541.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	169471056	paternal	maternal	15	6	577290	529	chr3	169228712.0	+
T2T00	verkko_trio	haplotype2	pat-0000525	169483601	maternal	paternal	6	5	529	49238	chr3	169241247.0	+
T2T00	verkko_trio	haplotype2	pat-0000526	13807441	paternal	maternal	89	5	131628	125703	chr17	69911742.0	-
T2T00	verkko_trio	haplotype2	pat-0000526	23941735	paternal	maternal	37	8	90277	7416	chr17	59898693.0	-
T2T00	verkko_trio	haplotype2	pat-0000526	23987945	maternal	paternal	5	9	13565	118952	chr17	59740994.0	-
T2T00	verkko_trio	haplotype2	pat-0000526	35815703	maternal	paternal	9	23	164576	170183	chr17	47865513.0	-
T2T00	verkko_trio	haplotype2	pat-0000526	57034045	maternal	paternal	6	16	1283	19810	chr17	26803766.0	-
T2T00	verkko_trio	haplotype2	pat-0000526	57310655	paternal	maternal	59	5	85872	21555	chr17	26525494.0	-
T2T00	verkko_trio	haplotype2	pat-0000526	59954628	maternal	paternal	14	5	25180	33156	chr17	23870704.0	-
T2T00	verkko_trio	haplotype2	pat-0000526	66119444	maternal	paternal	6	9	50216	29602	chr17	17711261.0	-
T2T00	verkko_trio	haplotype2	pat-0000527	106603558	paternal	maternal	10	5	80106	30075	chr2	136039693.0	-
T2T00	verkko_trio	haplotype2	pat-0000527	107109073	maternal	paternal	6	71	79857	341299	chr2	135221371.0	-
T2T00	verkko_trio	haplotype2	pat-0000527	112111234	maternal	paternal	6	152	39402	376009	chr2	130174736.0	-
T2T00	verkko_trio	haplotype2	pat-0000527	149603266	paternal	maternal	54	8	246927	14475	chr2	92972260.0	-
T2T00	verkko_trio	haplotype2	pat-0000527	149674298	maternal	paternal	19	12	44033	29604	chr2	92885932.0	-
T2T00	verkko_trio	haplotype2	pat-0000527	149709477	paternal	maternal	12	9	29604	2191	chr2	92878151.0	-
T2T00	verkko_trio	haplotype2	pat-0000527	163755036	paternal	maternal	234	7	399429	9771	chr2	78797769.0	-
T2T00	verkko_trio	haplotype2	pat-0000527	204062970	paternal	maternal	17	5	60458	37388	chr2	38384027.0	-
T2T00	verkko_trio	haplotype2	pat-0000527	215250001	maternal	paternal	5	9	23679	60137	chr2	27152517.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	13821838	paternal	maternal	9	5	33722	25861	chr7	147054945.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	13866158	maternal	paternal	5	214	25861	291967	chr7	146744680.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	28052305	maternal	paternal	6	11	86448	95225	chr7	132762543.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	60283635	paternal	maternal	13	5	105176	33768	chr7	100609385.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	60319711	maternal	paternal	5	8	33768	65150	chr7	100541962.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	83949256	paternal	maternal	109	5	91883	22368	chr7	76967453.0	-
T2T00	verkko_trio	haplotype2	pat-0000528	92634217	paternal	maternal	79	6	83807	57604	chr7	68251787.0	-
