sample	method	haplotype	contig	switch_position	from_type	to_type	from_kmer_count	to_kmer_count	from_block_length	to_block_length	chr	ref_position	strand
T2T04	hifiasm_porec	haplotype1	h1tg000003l	206171258	maternal	paternal	5	6	39024	57837	chr2	205944507.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000003l	206259671	paternal	maternal	6	40	57837	261983	chr2	206032827.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000004l	32791867	paternal	maternal	90	5	277397	65251	chr4	35093671.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000004l	32860334	maternal	paternal	5	10	65251	60390	chr4	35162091.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000004l	73638684	paternal	maternal	8	6	70652	81139	chr4	75912266.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000004l	83466984	paternal	maternal	9	5	2813	2799	chr4	85733775.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000004l	83470146	maternal	paternal	5	20	2799	46701	chr4	85736935.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000004l	84096521	maternal	paternal	5	14	27048	145319	chr4	86362877.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000004l	92232359	maternal	paternal	5	13	162646	134275	chr4	94493094.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000005l	41917646	maternal	paternal	5	10	38330	213872	chr10	92563967.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000005l	107870284	paternal	maternal	19	5	90248	37397	chr10	26859305.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000005l	109660677	maternal	paternal	6	52	116570	108202	chr10	25000131.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000006l	1338021	paternal	maternal	12	5	8897	29143	chr16	4582915.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	3974624	paternal	maternal	7	5	10655	12631	chr16	7226126.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	4530619	paternal	maternal	7	5	32425	20396	chr16	7783515.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	4561083	maternal	paternal	5	7	20396	113859	chr16	7814055.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	13794672	paternal	maternal	276	5	222611	17149	chr16	17070785.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	36712581	paternal	maternal	8	6	16371	34013	chr16	40046130.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	36753759	maternal	paternal	6	66	34013	357263	chr16	40087412.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	48134042	paternal	maternal	5	5	16456	3546	chr16	51496216.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	68901031	paternal	maternal	6	8	71525	19754	chr16	72315251.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	70285952	maternal	paternal	5	12	14274	114268	chr16	73703642.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	71965015	maternal	paternal	6	24	50358	41729	chr16	75386913.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	73979615	paternal	maternal	5	5	2031	29550	chr16	77406562.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	74010051	maternal	paternal	5	29	29550	97127	chr16	77437075.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000006l	78901300	maternal	paternal	5	86	29091	47931	chr16	82340582.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000007l	244210	paternal	maternal	88	7	240640	56067	chr12	280359.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000007l	31269398	paternal	maternal	88	7	179195	36432	chr12	31191858.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000007l	49505550	paternal	maternal	26	6	9637	29325	chr12	49361186.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000007l	58329797	paternal	maternal	10	5	144645	185423	chr12	58153097.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000007l	71252819	maternal	paternal	5	50	67665	66295	chr12	71028764.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000007l	96935181	paternal	maternal	47	5	157436	35266	chr12	96617016.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000007l	102262203	paternal	maternal	8	7	40259	33831	chr12	101924518.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000007l	102298423	maternal	paternal	7	5	33831	90069	chr12	101960605.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000007l	110993799	paternal	maternal	7	8	141737	151009	chr12	110624118.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000007l	112413675	maternal	paternal	7	7	18726	59368	chr12	112038791.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000007l	115559981	maternal	paternal	5	58	21072	280353	chr12	115173567.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000008l	12120510	paternal	maternal	13	5	8877	24678	chr6	159915560.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000008l	21028576	paternal	maternal	9	6	73464	80611	chr6	150950255.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000008l	43746562	maternal	paternal	5	435	17108	414946	chr6	127894574.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000008l	135501747	paternal	maternal	75	6	93801	28931	chr6	36512090.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000008l	135535171	maternal	paternal	6	12	28931	21436	chr6	36486157.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000008l	136240633	paternal	maternal	11	6	76968	33589	chr6	35768437.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	54105748	maternal	paternal	12	5	25328	9650	chr18	26380070.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	59399759	paternal	maternal	6	46	139085	810007	chr18	20273756.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	60226065	maternal	paternal	46	7	810007	4941	chr18	20252474.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	60251029	paternal	maternal	7	87	4941	886046	chr18	19344629.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	61152422	maternal	paternal	87	7	886046	32171	chr18	19297018.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	61403997	maternal	paternal	30	6	33545	88531	chr18	18988479.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	62582920	maternal	paternal	15	8	170073	68507	chr18	17827309.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	62727908	paternal	maternal	5	26	6648	268480	chr18	17481671.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	63320333	maternal	paternal	12	6	194066	648	chr18	17156442.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	63683187	maternal	paternal	16	25	162926	33413	chr18	16760048.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	63766482	paternal	maternal	8	80	16886	946709	chr18	15761503.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	74201964	maternal	paternal	64	5	34326	102617	chr18	6151312.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	74337392	paternal	maternal	5	5	102617	82065	chr18	6036211.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000009l	74430924	maternal	paternal	5	5	82065	12068	chr18	6012630.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000010l	53969266	paternal	maternal	67	5	36739	15581	chr20	53684691.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000010l	53989594	maternal	paternal	5	81	15581	110823	chr20	53705055.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000011l	8288817	paternal	maternal	87	5	59722	36752	chr3	194612169.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	8331528	maternal	paternal	5	92	36752	221592	chr3	194384585.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	12446055	paternal	maternal	31	5	31139	58462	chr3	190432609.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	16010562	paternal	maternal	5	9	119049	517702	chr3	186408272.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	105030204	paternal	maternal	7	16	2605	11227	chr3	97882135.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	105115040	paternal	maternal	10	5	8198	51318	chr3	97757189.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	105226455	paternal	maternal	14	16	18156	11227	chr3	97685855.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	105452917	paternal	maternal	13	18	6063	110605	chr3	97359967.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	106506310	maternal	paternal	265	10	890445	19257	chr3	96397781.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	107465770	maternal	paternal	29	9	169247	14988	chr3	95442450.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	109900181	paternal	maternal	9	5	47304	68952	chr3	92953710.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	110761773	maternal	paternal	15	23	50624	39104	chr3	92121845.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	110808188	paternal	maternal	23	14	39104	20028	chr3	92094502.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	111058667	maternal	paternal	19	19	71597	17635	chr3	91846379.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	111117022	paternal	maternal	7	9	6145	24808	chr3	91780842.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	111243764	maternal	paternal	38	13	67302	11624	chr3	91667267.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	153693963	maternal	paternal	9	5	76426	14634	chr3	49207837.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	153733023	paternal	maternal	5	9	14634	61018	chr3	49122380.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000011l	153808171	maternal	paternal	9	6	61018	33332	chr3	49074911.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	37302903	paternal	maternal	11	6	175189	181225	chr1	211594551.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	37547398	maternal	paternal	6	30	181225	46020	chr1	211484171.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	68134924	paternal	maternal	36	5	48045	71505	chr1	180565894.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	68211660	maternal	paternal	5	40	71505	46721	chr1	180513424.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	93823837	paternal	maternal	6	5	66687	88181	chr1	154603974.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	93915406	maternal	paternal	5	5	88181	42337	chr1	154557793.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	106559206	paternal	maternal	177	5	427711	6141	chr1	141824468.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	106571570	maternal	paternal	5	3455	6141	5065745	chr1	136701924.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	137117675	paternal	maternal	18	7	59827	52322	chr1	110914635.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	152393328	maternal	paternal	5	27	35765	47496	chr1	95491530.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	158120638	paternal	maternal	8	8	8869	9748	chr1	89745233.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	198767004	paternal	maternal	14	5	88949	15722	chr1	48687516.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	215184040	paternal	maternal	7	6	64756	23535	chr1	32098882.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	229798987	maternal	paternal	8	5	9787	46172	chr1	17315335.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	233526119	paternal	maternal	32	6	14199	3989	chr1	13593640.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	233538427	maternal	paternal	6	247	3989	139970	chr1	13443873.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000012l	235565733	maternal	paternal	5	65	43443	91718	chr1	11445084.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000013l	36672496	maternal	paternal	6	216	33067	245842	chr5	36198132.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000013l	89505460	paternal	maternal	5	7	119978	177228	chr5	89057016.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000013l	141780359	paternal	maternal	8	7	81908	86923	chr5	141357562.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000013l	151320415	paternal	maternal	12	6	31919	144138	chr5	150902298.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000013l	151469612	maternal	paternal	6	61	144138	56918	chr5	151051568.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000013l	172613337	paternal	maternal	9	5	141827	36138	chr5	172205666.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000013l	172652952	maternal	paternal	5	40	36138	67939	chr5	172245301.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000014l	5378252	maternal	paternal	569	6	474127	3858	chr15	12506666.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000014l	5385420	paternal	maternal	6	515	3858	243117	chr15	12513833.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000014l	46063081	maternal	paternal	6	5	28420	34320	chr15	53187781.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000015l	37278195	paternal	maternal	5	9	37408	91357	chr13	76135567.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000015l	40665359	maternal	paternal	59	5	48433	189593	chr13	72673664.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000015l	96776495	paternal	maternal	15	12	24091	21841	chr13	17107430.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000015l	96965102	paternal	maternal	8	5	14818	19881	chr13	16922042.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000015l	97583169	maternal	paternal	17	6	61787	27976	chr13	16300101.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000016l	5814156	paternal	maternal	33	6	162863	28070	chr15	7342768.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000016l	6365903	paternal	maternal	64	5	408473	34490	chr15	7861327.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000017l	35246248	paternal	maternal	5	8	54967	53569	chr22	41183806.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000018l	15384776	paternal	maternal	20	5	42470	69068	chr9	31227209.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000018l	15467375	maternal	paternal	5	30	69068	96524	chr9	31309749.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000018l	73813286	maternal	paternal	6	11	50101	41971	chr9	89614258.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000018l	93348481	paternal	maternal	6	6	78679	18879	chr9	109135591.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000018l	103955160	maternal	paternal	8	6	72725	47490	chr9	119734744.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000019l	40154591	maternal	paternal	5	6	15837	74469	chr17	44124195.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000019l	58033739	maternal	paternal	1300	14	1276930	40330	chr17	26409075.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000019l	58076712	paternal	maternal	14	6	40330	28552	chr17	26378107.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000019l	58192863	paternal	maternal	13	9	29744	5977	chr17	26285212.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000019l	58309539	paternal	maternal	8	705	31924	657876	chr17	25522231.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000019l	59019847	maternal	paternal	705	7	657876	14659	chr17	25455629.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000019l	59122190	maternal	paternal	7	5	19699	4335	chr17	25364280.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000019l	59412442	paternal	maternal	13	5	25117	4877	chr17	25075602.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000019l	59967884	paternal	maternal	10	7	27205	21948	chr17	24507256.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000019l	60589720	paternal	maternal	11	961	150362	1162027	chr17	22758166.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000020l	10565189	paternal	maternal	21	5	25499	45748	chr19	50950941.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000020l	10627814	maternal	paternal	5	27	45748	21788	chr19	50912214.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000020l	42559945	maternal	paternal	7	47	74351	85474	chr19	18865171.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000020l	43954834	paternal	maternal	81	6	49808	33857	chr19	17519748.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000020l	43990430	maternal	paternal	6	23	33857	28351	chr19	17489610.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000020l	55027319	paternal	maternal	137	5	123310	26188	chr19	6437217.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000020l	55059283	maternal	paternal	5	13	26188	22884	chr19	6408511.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000020l	55908314	paternal	maternal	7	5	47182	18057	chr19	5562956.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000020l	55927715	maternal	paternal	5	126	18057	133539	chr19	5427857.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000022l	93628200	maternal	paternal	26	16	33820	29488	chrX	60639864.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000022l	94359081	paternal	maternal	5	145	8312	357424	chrX	59580996.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000022l	94903598	paternal	maternal	6	11	10330	65968	chrX	59327923.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000023l	33048871	maternal	paternal	5	6	65885	23674	chr11	102285400.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000023l	52004717	paternal	maternal	108	5	345109	8277	chr11	83270667.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000023l	52019903	maternal	paternal	5	21	8277	57498	chr11	83206007.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000023l	69619641	paternal	maternal	98	5	106876	21983	chr11	65572898.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000023l	101760811	paternal	maternal	5	5	31626	14941	chr11	33312741.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000023l	101825130	maternal	paternal	5	9	14941	109791	chr11	33152948.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000023l	133969023	paternal	maternal	78	6	121702	18542	chr11	974594.0	-
T2T04	hifiasm_porec	haplotype1	h1tg000024l	67075696	maternal	paternal	25	5	134994	8188	chr8	67123079.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000024l	67096171	paternal	maternal	5	5	8188	22709	chr8	67143547.0	+
T2T04	hifiasm_porec	haplotype1	h1tg000025l	2825805	paternal	maternal	120	7	121183	57170	chr21	42213024.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000001l	36892752	maternal	paternal	42	5	450410	136138	chr1	211565998.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000001l	81577848	paternal	maternal	5	10	47735	97818	chr1	166580612.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000001l	116813231	maternal	paternal	1034	5	1447004	9728	chr1	131166754.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000001l	119102633	maternal	paternal	980	12	1442336	38855	chr1	128830641.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000001l	119162679	paternal	maternal	12	1296	38855	2033457	chr1	126760410.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000001l	196522049	maternal	paternal	20	5	24389	3504	chr1	50859679.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000001l	200136455	paternal	maternal	6	6	47947	112684	chr1	47107853.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000001l	206144096	maternal	paternal	5	5	33784	40698	chr1	41127180.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000001l	224603168	paternal	maternal	5	69	28459	38155	chr1	22530673.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000001l	234069248	maternal	paternal	85	6	122784	33789	chr1	12997200.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000001l	234141579	paternal	maternal	6	7	33789	33411	chr1	12924701.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000002l	8735565	paternal	maternal	9	6	46831	28776	chr22	42582953.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000002l	19639274	paternal	maternal	5	5	20859	33044	chr22	31671468.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000002l	21511570	paternal	maternal	22	5	87582	64057	chr22	29767547.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000002l	31334712	paternal	maternal	14	5	10306	24762	chr22	19980554.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000003l	9523648	maternal	paternal	5	59	20820	81090	chr2	233084091.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000003l	18513429	paternal	maternal	57	5	33272	73154	chr2	224102489.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000003l	18627095	maternal	paternal	5	333	73154	373819	chr2	223688169.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000003l	71559828	paternal	maternal	7	5	32501	5504	chr2	171125172.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000003l	71587579	maternal	paternal	5	32	5504	44089	chr2	171058838.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000003l	133652048	maternal	paternal	5	8	28723	98908	chr2	108941229.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000003l	145347727	paternal	maternal	20	5	361804	11372	chr2	97333399.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000003l	167987707	paternal	maternal	5	6	26539	9823	chr2	74695580.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000003l	168002778	maternal	paternal	6	37	9823	36315	chr2	74654018.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000003l	181497767	maternal	paternal	5	10	11099	18646	chr2	61177062.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000003l	214873936	paternal	maternal	18	5	24023	27335	chr2	27793107.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000003l	214908131	maternal	paternal	5	24	27335	127334	chr2	27658916.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000004l	16744791	paternal	maternal	29	11	104152	28399	chr18	16863015.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000004l	16774044	maternal	paternal	11	7	28399	9443	chr18	16892182.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000004l	21282481	maternal	paternal	7	8	78865	89010	chr18	21387452.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000004l	30976593	paternal	maternal	302	5	384525	61968	chr18	31053250.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000004l	31040935	maternal	paternal	5	30	61968	66377	chr18	31117404.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000005l	67607281	paternal	maternal	5	6	53880	205803	chr7	92853933.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000005l	97419105	paternal	maternal	10	6	26285	766	chr7	63235312.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000005l	97798175	paternal	maternal	5	6	4808	4122	chr7	62852733.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000005l	97803842	maternal	paternal	6	6	4122	2106	chr7	62849081.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000005l	97933590	paternal	maternal	10	5	27629	2920	chr7	62718466.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000005l	98031392	maternal	paternal	7	6	2839	3522	chr7	62620023.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000005l	98110615	maternal	paternal	8	5	8899	10276	chr7	62534012.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000005l	98423528	paternal	maternal	14	5	27165	1021	chr7	62230232.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000005l	99261027	paternal	maternal	18	7	37132	7715	chr7	61385702.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000005l	99517920	paternal	maternal	7	77	24969	328828	chr7	60807465.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000005l	100276030	maternal	paternal	10	5	41389	14999	chr7	60363006.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000005l	100304637	paternal	maternal	5	19	14999	43472	chr7	60305903.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000005l	155153363	paternal	maternal	5	6	43622	47846	chr7	5430878.0	-
T2T04	hifiasm_porec	haplotype2	h2tg000006l	11496906	paternal	maternal	12	5	79250	34366	chr3	11493827.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000006l	11534137	maternal	paternal	5	44	34366	93768	chr3	11531053.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000006l	31974573	maternal	paternal	5	5	36878	12659	chr3	31968691.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000006l	47975405	maternal	paternal	6	10	33152	72212	chr3	47967333.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000006l	126572158	paternal	maternal	489	5	600222	21890	chr3	126553328.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000007l	50017732	maternal	paternal	138	5	374843	7162	chr4	49914811.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000007l	50026996	paternal	maternal	5	6	7162	3828	chr4	49924076.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000007l	50089063	maternal	paternal	6	12	3555	23950	chr4	49986148.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000007l	50301733	paternal	maternal	9	8	26899	48829	chr4	50198835.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000007l	50352871	maternal	paternal	8	7	48829	20656	chr4	50249977.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000007l	52630383	maternal	paternal	1172	5	740402	2081	chr4	52527670.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000007l	83777384	maternal	paternal	18	7	217448	199029	chr4	83677153.0	+
T2T04	hifiasm_porec	haplotype2	h2tg000007l	83982765	paternal	maternal	7	10	199029	274375	chr4	83882550.0	+
