sample	method	haplotype	contig	switch_position	from_type	to_type	from_kmer_count	to_kmer_count	from_block_length	to_block_length	chr	ref_position	strand
T2T04	hifiasm_trio	haplotype1	h1tg000003l	99262299	paternal	maternal	18	7	37132	7715	chr7	61385702.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000003l	99519192	paternal	maternal	7	77	24969	328828	chr7	60807465.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000003l	100277302	maternal	paternal	10	5	41389	14999	chr7	60363006.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000003l	100305909	paternal	maternal	5	19	14999	43472	chr7	60305903.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000003l	155154642	paternal	maternal	5	6	43622	47846	chr7	5430871.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000004l	109745702	maternal	paternal	10	7	274375	199029	chr4	83677126.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000004l	109960212	paternal	maternal	7	18	199029	217448	chr4	83444179.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000004l	141102833	paternal	maternal	5	1172	2081	740402	chr4	51776105.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000004l	143371552	paternal	maternal	7	8	20656	48829	chr4	50198834.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000004l	143429042	maternal	paternal	8	9	48829	26899	chr4	50163271.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000004l	143638847	paternal	maternal	12	6	23950	3555	chr4	49976796.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000004l	143697220	maternal	paternal	6	5	3828	7162	chr4	49914811.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000004l	143711047	paternal	maternal	5	138	7162	374843	chr4	49533273.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000005l	54105748	maternal	paternal	12	5	25328	9650	chr18	26380070.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000005l	59399759	paternal	maternal	6	46	139085	810007	chr18	20273756.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000005l	60226065	maternal	paternal	46	7	810007	4941	chr18	20252474.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000005l	60251029	paternal	maternal	7	87	4941	886046	chr18	19344629.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000005l	61152422	maternal	paternal	87	7	886046	32171	chr18	19297018.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000005l	61403997	maternal	paternal	30	6	33545	88531	chr18	18988479.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000005l	62582920	maternal	paternal	15	8	170073	68507	chr18	17827309.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000005l	62727908	paternal	maternal	5	26	6648	268480	chr18	17481671.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000005l	63320333	maternal	paternal	12	6	194066	648	chr18	17156442.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000005l	63683187	maternal	paternal	16	25	162926	33413	chr18	16760048.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000005l	63766482	paternal	maternal	8	80	16886	946709	chr18	15761503.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000006l	37779414	maternal	paternal	6	6	3812	45164	chr9	37764783.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000006l	46629323	maternal	paternal	96	5	152208	3282	chr9	46610823.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000006l	46635458	paternal	maternal	5	5	3282	17638	chr9	46616956.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000006l	47061054	maternal	paternal	7	5	19821	7718	chr9	47042366.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000006l	47076381	paternal	maternal	5	6	7718	5884	chr9	47057686.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000006l	47255963	maternal	paternal	10	6	26413	13301	chr9	47237189.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000006l	47279653	paternal	maternal	6	455	13301	401743	chr9	47260869.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000007l	2260076	maternal	paternal	134	5	215974	23323	chr11	2114370.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000007l	2289079	paternal	maternal	5	225	23323	141075	chr11	2143464.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000007l	63735218	maternal	paternal	7	5	69002	13776	chr11	63782613.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000007l	63750571	paternal	maternal	5	7	13776	36199	chr11	63798014.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000007l	66522712	maternal	paternal	16	5	10889	3341	chr11	66578863.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000007l	66526663	paternal	maternal	5	62	3341	149595	chr11	66582826.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000008l	8288817	paternal	maternal	87	5	59722	36752	chr3	194612169.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	8331528	maternal	paternal	5	92	36752	221592	chr3	194384585.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	12446055	paternal	maternal	31	5	31139	58462	chr3	190432609.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	16010562	paternal	maternal	5	9	119049	517702	chr3	186408272.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	105030204	paternal	maternal	7	16	2605	11227	chr3	97882135.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	105115040	paternal	maternal	10	5	8198	51318	chr3	97757189.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	105226455	paternal	maternal	14	16	18156	11227	chr3	97685855.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	105452917	paternal	maternal	13	18	6063	110605	chr3	97359967.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	106506310	maternal	paternal	265	10	890445	19257	chr3	96397781.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	107465770	maternal	paternal	29	9	169247	14988	chr3	95442450.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	109900182	paternal	maternal	9	5	47304	68952	chr3	92953709.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	110761774	maternal	paternal	15	23	50624	39104	chr3	92121844.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	110808189	paternal	maternal	23	14	39104	20028	chr3	92094501.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	111058668	maternal	paternal	19	19	71597	17635	chr3	91846378.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	111117023	paternal	maternal	7	9	6145	24808	chr3	91780841.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	111243765	maternal	paternal	38	13	67302	11624	chr3	91667266.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	153693963	maternal	paternal	9	5	76426	14634	chr3	49207837.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	153733023	paternal	maternal	5	9	14634	61018	chr3	49122380.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000008l	153808171	maternal	paternal	9	6	61018	33332	chr3	49074911.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000009l	37188996	maternal	paternal	5	5	5568	7539	chr20	29000466.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000009l	37641684	maternal	paternal	6	5	16394	18884	chr20	28536350.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	6649380	maternal	paternal	26	5	21066	37026	chr5	175328782.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	6699746	paternal	maternal	5	98	37026	94289	chr5	175221122.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	8609367	maternal	paternal	48	25	39475	29667	chr5	173375582.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	8660089	paternal	maternal	25	60	29667	92820	chr5	173261674.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	119234589	paternal	maternal	5	6	80323	96549	chr5	62651056.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	134029930	maternal	paternal	5	11	5264	44617	chr5	47903328.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	134075473	paternal	maternal	11	33	44617	107028	chr5	47795343.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	134190332	maternal	paternal	33	5	107028	7380	chr5	47780127.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	134799041	maternal	paternal	63	11	32278	41557	chr5	47137053.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	134841524	paternal	maternal	11	30	41557	104310	chr5	47031786.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	135661290	paternal	maternal	6	5	29790	53646	chr5	46262459.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	135716626	maternal	paternal	5	7	53646	61441	chr5	46199309.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	136437169	maternal	paternal	127	13	392886	61260	chr5	45478736.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000010l	136511431	paternal	maternal	13	443	61260	1569444	chr5	43895827.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000011l	6117619	maternal	paternal	149	5	198761	85414	chr12	4792967.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000011l	32743340	maternal	paternal	6	5	79122	7772	chr12	31411394.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000011l	32753291	paternal	maternal	5	431	7772	453586	chr12	31421342.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000011l	52280265	maternal	paternal	65	6	95669	44254	chr12	50942967.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000011l	111560676	paternal	maternal	6	8	72941	151009	chr12	110207139.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	36294796	maternal	paternal	10	8	97521	29581	chr16	40190584.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	37288958	paternal	maternal	8	117	7875	1232560	chr16	41184749.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	39649752	paternal	maternal	6	70	7457	238890	chr16	43545551.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	46888585	maternal	paternal	70	6	344626	20228	chr16	50784410.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	46910633	paternal	maternal	6	7	20228	38633	chr16	50806458.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	47314501	paternal	maternal	7	5	18209	19411	chr16	51210327.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	47466114	paternal	maternal	14	34	23531	116081	chr16	51361941.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	47755404	maternal	paternal	6	8	3546	28399	chr16	51651232.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	47827930	paternal	maternal	5	54	1893	181615	chr16	51723758.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	48922350	maternal	paternal	10	6	110571	22965	chr16	52818182.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	48946524	paternal	maternal	6	5	22965	1691	chr16	52842356.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	89517243	maternal	paternal	16	5	51221	2902	chr16	93413217.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	91378659	maternal	paternal	13	5	72709	70433	chr16	95274639.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000012l	91477385	paternal	maternal	5	28	70433	32412	chr16	95373366.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000013l	26165008	paternal	maternal	7	15	90083	357981	chr6	26035795.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000013l	29029681	maternal	paternal	21	5	259468	142508	chr6	28900210.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000013l	29181960	paternal	maternal	5	5	142508	62768	chr6	29052476.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000013l	36527469	maternal	paternal	13	6	77761	24378	chr6	36397325.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000013l	36561233	paternal	maternal	6	139	24378	235190	chr6	36431086.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000013l	98924480	paternal	maternal	5	70	73742	299384	chr6	98788729.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000013l	130014447	maternal	paternal	15	5	166048	23695	chr6	129875902.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000013l	147987171	paternal	maternal	5	113	24827	465956	chr6	147847011.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000014l	46545155	paternal	maternal	5	6	34320	28420	chr15	53157991.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000014l	87224771	maternal	paternal	515	6	243117	3858	chr15	12506668.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000014l	87229188	paternal	maternal	6	569	3858	474127	chr15	12032026.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000015l	37278195	paternal	maternal	5	9	37408	91357	chr13	76135566.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000015l	40665359	maternal	paternal	59	5	48433	189593	chr13	72673663.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000015l	96776494	paternal	maternal	15	12	24091	21841	chr13	17107430.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000015l	96965101	paternal	maternal	8	5	14818	19881	chr13	16922042.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000015l	97583168	maternal	paternal	17	6	61787	27976	chr13	16300101.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000016l	35246249	paternal	maternal	5	8	54967	53569	chr22	41183806.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000017l	6736053	maternal	paternal	9	5	22519	23809	chr19	6083716.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000017l	39411585	paternal	maternal	5	78	13793	214545	chr19	38767060.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000018l	34110059	paternal	maternal	12	34	16448	150740	chr21	10840200.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000018l	34610868	paternal	maternal	10	8	42821	56949	chr21	10433342.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000018l	34678911	maternal	paternal	8	9	56949	4987	chr21	10417267.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000018l	34710062	paternal	maternal	9	202	4987	315052	chr21	10076185.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000019l	46331990	maternal	paternal	19	5	50928	98101	chr10	88419929.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000019l	47356143	maternal	paternal	7	5	126981	11055	chr10	87482186.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000019l	126500708	paternal	maternal	5	11	23791	71064	chr10	8223878.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000020l	40154605	maternal	paternal	5	6	15837	74469	chr17	44116537.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000020l	58026039	maternal	paternal	1300	14	1276930	40330	chr17	26409075.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000020l	58069012	paternal	maternal	14	6	40330	28552	chr17	26378107.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000020l	58185163	paternal	maternal	13	9	29744	5977	chr17	26285212.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000020l	58301839	paternal	maternal	8	705	31924	657876	chr17	25522231.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000020l	59012147	maternal	paternal	705	7	657876	14659	chr17	25455629.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000020l	59114490	maternal	paternal	7	5	19699	4335	chr17	25364280.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000020l	59404742	paternal	maternal	13	5	25117	4877	chr17	25075602.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000020l	59960184	paternal	maternal	10	7	27205	21948	chr17	24507256.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000020l	60582020	paternal	maternal	11	961	150362	1162027	chr17	22758166.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000022l	93628200	maternal	paternal	26	16	33820	29488	chrX	60639864.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000022l	94359081	paternal	maternal	5	145	8312	357424	chrX	59580996.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000022l	94903598	paternal	maternal	6	11	10330	65968	chrX	59327923.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000023l	89545045	maternal	paternal	50	44	761061	36574	chr14	11752754.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000023l	89658676	paternal	maternal	34	7	56078	50918	chr14	11625149.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000023l	89894047	maternal	paternal	7	11	6411	38325	chr14	11403014.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000023l	90211600	paternal	maternal	19	8	63439	81561	chr14	11043266.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000023l	90299394	maternal	paternal	8	14	81561	29428	chr14	11007708.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000023l	90497141	maternal	paternal	6	21	43853	57363	chr14	10782677.0	-
T2T04	hifiasm_trio	haplotype1	h1tg000025l	67075699	maternal	paternal	25	5	134994	8188	chr8	67123079.0	+
T2T04	hifiasm_trio	haplotype1	h1tg000025l	67096174	paternal	maternal	5	5	8188	22709	chr8	67143547.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000001l	6133711	paternal	maternal	23	5	83897	46375	chr7	5865655.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000001l	61876772	maternal	paternal	5	8	8136	4407	chr7	61736884.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000001l	102158731	maternal	paternal	5	32	25719	75827	chr7	102111462.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000001l	118039742	paternal	maternal	36	5	99602	125473	chr7	118028988.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000001l	142144816	paternal	maternal	6	7	92181	52599	chr7	142189486.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000001l	142199153	maternal	paternal	7	8	52599	12633	chr7	142243948.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000002l	6704644	paternal	maternal	38	8	74515	54022	chr14	94245981.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000002l	54272662	maternal	paternal	7	35	61978	246711	chr14	46495553.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000002l	90217730	maternal	paternal	12	15	60587	66460	chr14	10738433.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000003l	8735565	paternal	maternal	9	6	46831	28776	chr22	42582958.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000003l	19639279	paternal	maternal	5	5	20859	33044	chr22	31671468.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000003l	21511575	paternal	maternal	22	5	87582	64057	chr22	29767547.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000003l	31334717	paternal	maternal	14	5	10306	24762	chr22	19980554.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000004l	9523647	maternal	paternal	5	59	20820	81090	chr2	233084141.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000004l	18513478	paternal	maternal	57	5	33272	73154	chr2	224102489.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000004l	18627144	maternal	paternal	5	333	73154	373819	chr2	223688169.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000004l	71559877	paternal	maternal	7	5	32501	5504	chr2	171125172.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000004l	71587628	maternal	paternal	5	32	5504	44089	chr2	171058838.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000004l	133652097	maternal	paternal	5	8	28723	98908	chr2	108941229.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000004l	145347776	paternal	maternal	20	5	361804	11372	chr2	97333399.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000004l	167987756	paternal	maternal	5	6	26539	9823	chr2	74695580.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000004l	168002827	maternal	paternal	6	37	9823	36315	chr2	74654018.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000004l	181497815	maternal	paternal	5	10	11099	18646	chr2	61177063.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000004l	214873984	paternal	maternal	18	5	24023	27335	chr2	27793108.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000004l	214908179	maternal	paternal	5	24	27335	127334	chr2	27658917.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000005l	99050379	paternal	maternal	13	5	134275	162646	chr4	94324633.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000005l	107193005	paternal	maternal	14	5	145319	27049	chr4	86323134.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000005l	107807022	paternal	maternal	20	5	46701	2799	chr4	85733775.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000005l	107812595	maternal	paternal	5	9	2799	2813	chr4	85728192.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000005l	117659528	maternal	paternal	6	8	81139	70652	chr4	75820268.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000005l	158419678	paternal	maternal	10	5	60390	65251	chr4	35093670.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000005l	158520366	maternal	paternal	5	90	65251	277397	chr4	34781052.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000006l	41917646	maternal	paternal	5	10	38330	213872	chr10	92563967.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000006l	107870282	paternal	maternal	19	5	90248	37397	chr10	26859295.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000006l	109660675	maternal	paternal	6	52	116570	108202	chr10	25000120.0	-
T2T04	hifiasm_trio	haplotype2	h2tg000007l	1338021	paternal	maternal	12	5	8897	29143	chr16	4582917.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	3974624	paternal	maternal	7	5	10655	12631	chr16	7226128.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	4530619	paternal	maternal	7	5	32425	20396	chr16	7783517.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	4561083	maternal	paternal	5	7	20396	113859	chr16	7814057.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	13794672	paternal	maternal	276	5	222611	17149	chr16	17070787.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	36712579	paternal	maternal	8	6	16371	34013	chr16	40046130.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	36753757	maternal	paternal	6	66	34013	357263	chr16	40087412.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	48134040	paternal	maternal	5	5	16456	3546	chr16	51496216.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	68901029	paternal	maternal	6	8	71525	19754	chr16	72315251.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	70285950	maternal	paternal	5	12	14274	114268	chr16	73703642.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	71965013	maternal	paternal	6	24	50358	41729	chr16	75386913.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	73979613	paternal	maternal	5	5	2031	29550	chr16	77406562.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	74010049	maternal	paternal	5	29	29550	97127	chr16	77437075.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000007l	78901298	maternal	paternal	5	86	29091	47931	chr16	82340582.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000008l	5584126	paternal	maternal	5	5	12068	82065	chr18	5732428.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000008l	5699002	maternal	paternal	5	124	82065	439174	chr18	5846954.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000008l	16748598	paternal	maternal	29	11	104152	28399	chr18	16862900.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000008l	16777851	maternal	paternal	11	7	28399	9443	chr18	16892064.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000008l	21286288	maternal	paternal	7	8	78865	89010	chr18	21386771.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000008l	30980400	paternal	maternal	302	5	384525	61968	chr18	31051360.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000008l	31044742	maternal	paternal	5	30	61968	66377	chr18	31115506.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000009l	11496905	paternal	maternal	12	5	79250	34366	chr3	11493834.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000009l	11534136	maternal	paternal	5	44	34366	93768	chr3	11531060.0	+
T2T04	hifiasm_trio	haplotype2	h2tg000009l	31974553	maternal	paternal	5	5	36878	12659	chr3	31968685.0	+
