contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000393	75999	unassigned	chr13	75966	75966	1	satellite
unassigned-0000414	147376	unassigned	chr14	290360	145180	0.5	satellite
unassigned-0000169	68528	unassigned	chr13	63969	63969	1	satellite
unassigned-0000397	138789	unassigned	chr7	138797	0	0	non_satellite
unassigned-0000185	121811	unassigned	chr13	108301	108301	1	satellite
unassigned-0000436	189295	unassigned	chr14	87774	87774	1	satellite
unassigned-0000437	95789	unassigned	chr21	39717	39717	1	satellite
unassigned-0000223	108021	unassigned	chr13	98058	98058	1	satellite
unassigned-0000224	63939	unassigned	chr13	54194	54194	1	satellite
unassigned-0000439	106939	unassigned	chr2	320643	106881	0.333333	non_satellite
unassigned-0000452	155866	unassigned	chr14	37365	37365	1	satellite
unassigned-0000243	49548	unassigned	chr13	41625	41625	1	satellite
unassigned-0000245	61324	unassigned	chr13	38272	38272	1	satellite
haplotype1-0000032	207251	haplotype1	chr3	207288	0	0	non_satellite
haplotype1-0000033	206286	haplotype1	chr2	206308	0	0	non_satellite
haplotype1-0000034	204930	haplotype1	chr3	204985	0	0	non_satellite
unassigned-0000491	167808	unassigned	chr13	168424	168424	1	satellite
unassigned-0000512	112233	unassigned	chr13	22478	22478	1	satellite
unassigned-0000265	164075	unassigned	chr1	166371	0	0	non_satellite
unassigned-0000496	71682	unassigned	chr12	71680	0	0	non_satellite
unassigned-0000302	59592	unassigned	chr13	61047	61047	1	satellite
unassigned-0000518	101128	unassigned	chr13	102207	102207	1	satellite
haplotype2-0000090	179007	haplotype2	chr1	179004	0	0	non_satellite
haplotype2-0000078	156961	haplotype2	chr3	156627	0	0	non_satellite
unassigned-0000308	126135	unassigned	chr14	126105	0	0	non_satellite
unassigned-0000309	66793	unassigned	chr14	66686	0	0	non_satellite
haplotype2-0000093	243484	haplotype2	chrX	303509	0	0	non_satellite
unassigned-0000551	4586945	unassigned	chr22	36499952	3683677	0.100923	non_satellite
unassigned-0000539	33692	unassigned	chr15	33668	0	0	non_satellite
