contig	color	chromosome
haplotype2-0000097	#D57533	chr13
haplotype2-0000098	#D57533	chr13
haplotype2-0000099	#808080	chr21
haplotype2-0000100	#E6C47F	chr22
haplotype2-0000101	#E6C47F	chr22
haplotype2-0000102	#D55E00	chr6
haplotype2-0000103	#808080	chr21
haplotype2-0000104	#E6C47F	chr22
haplotype2-0000105	#D58C66	chr20
haplotype2-0000106	#808080	chr21
haplotype2-0000107	#737373	chr14
haplotype2-0000108	#D58C66	chr20
haplotype2-0000109	#D58C66	chr20
haplotype2-0000110	#567DE9	chr16
haplotype2-0000111	#E6AB23	chr8
unassigned-0000112	#808080	chr21
unassigned-0000113	#E6B847	chr15
unassigned-0000114	#E6B847	chr15
unassigned-0000116	#D57533	chr13
unassigned-0000117	#D57533	chr13
unassigned-0000118	#808080	chr21
unassigned-0000119	#808080	chr21
unassigned-0000120	#737373	chr14
unassigned-0000121	#E6C47F	chr22
unassigned-0000122	#E6C47F	chr22
unassigned-0000123	#E6C47F	chr22
unassigned-0000124	#E6B847	chr15
unassigned-0000125	#D57533	chr13
unassigned-0000126	#808080	chr21
unassigned-0000127	#D57533	chr13
unassigned-0000130	#E6C47F	chr22
unassigned-0000131	#E6C47F	chr22
unassigned-0000132	#E6C47F	chr22
unassigned-0000133	#D57533	chr13
unassigned-0000134	#E6C47F	chr22
unassigned-0000135	#737373	chr14
unassigned-0000136	#737373	chr14
unassigned-0000137	#E6C47F	chr22
unassigned-0000138	#737373	chr14
unassigned-0000140	#E6B847	chr15
unassigned-0000141	#D57533	chr13
unassigned-0000142	#D57533	chr13
unassigned-0000144	#D57533	chr13
unassigned-0000145	#808080	chr21
unassigned-0000146	#D57533	chr13
unassigned-0000147	#737373	chr14
unassigned-0000149	#D57533	chr13
unassigned-0000150	#E6C47F	chr22
unassigned-0000151	#E6C47F	chr22
unassigned-0000152	#D57533	chr13
unassigned-0000153	#737373	chr14
unassigned-0000154	#E69F00	chr1
unassigned-0000155	#808080	chr21
unassigned-0000156	#808080	chr21
unassigned-0000157	#808080	chr21
unassigned-0000158	#E6C47F	chr22
unassigned-0000159	#E6C47F	chr22
unassigned-0000160	#E6C47F	chr22
unassigned-0000161	#E6C47F	chr22
unassigned-0000162	#E6C47F	chr22
unassigned-0000163	#D57533	chr13
unassigned-0000164	#D57533	chr13
unassigned-0000165	#D57533	chr13
unassigned-0000166	#E6B847	chr15
unassigned-0000167	#808080	chr21
unassigned-0000168	#D57533	chr13
unassigned-0000169	#E6B847	chr15
unassigned-0000170	#E6C47F	chr22
unassigned-0000171	#E6C47F	chr22
unassigned-0000172	#737373	chr14
unassigned-0000174	#E6C47F	chr22
unassigned-0000175	#D57533	chr13
unassigned-0000176	#E6B847	chr15
unassigned-0000177	#E6C47F	chr22
unassigned-0000178	#E6C47F	chr22
unassigned-0000179	#E6C47F	chr22
unassigned-0000180	#D57533	chr13
unassigned-0000181	#D57533	chr13
unassigned-0000182	#E6C47F	chr22
unassigned-0000183	#D57533	chr13
unassigned-0000184	#D57533	chr13
unassigned-0000185	#E6B847	chr15
unassigned-0000186	#E6B847	chr15
unassigned-0000187	#E6C47F	chr22
unassigned-0000189	#737373	chr14
unassigned-0000190	#00B28C	chr17
unassigned-0000191	#E6C47F	chr22
unassigned-0000192	#D57533	chr13
unassigned-0000193	#E6B847	chr15
unassigned-0000194	#E6C47F	chr22
unassigned-0000195	#E6C47F	chr22
unassigned-0000196	#E6C47F	chr22
unassigned-0000197	#E6C47F	chr22
unassigned-0000198	#E6AB23	chr8
unassigned-0000199	#D57533	chr13
unassigned-0000200	#D57533	chr13
unassigned-0000201	#D57533	chr13
unassigned-0000202	#E6AB23	chr8
unassigned-0000203	#808080	chr21
unassigned-0000204	#CC79A7	chr4
unassigned-0000205	#CC79A7	chr4
unassigned-0000206	#00A880	chr10
unassigned-0000207	#00A880	chr10
unassigned-0000208	#D57533	chr13
unassigned-0000209	#E6B847	chr15
unassigned-0000210	#D57533	chr13
unassigned-0000212	#D57533	chr13
unassigned-0000213	#E6B847	chr15
unassigned-0000214	#E69F00	chr1
unassigned-0000215	#CC79A7	chr4
unassigned-0000216	#D57533	chr13
unassigned-0000217	#E6B847	chr15
unassigned-0000218	#E6C47F	chr22
unassigned-0000219	#9467BD	chrX
unassigned-0000220	#9467BD	chrX
unassigned-0000222	#56B4E9	chr2
unassigned-0000223	#808080	chr21
unassigned-0000224	#009E73	chr3
unassigned-0000225	#D57533	chr13
unassigned-0000228	#D57533	chr13
unassigned-0000229	#00A880	chr10
unassigned-0000230	#00B28C	chr17
unassigned-0000232	#737373	chr14
unassigned-0000233	#808080	chr21
unassigned-0000234	#808080	chr21
unassigned-0000235	#808080	chr21
unassigned-0000236	#E6C47F	chr22
unassigned-0000237	#E6C47F	chr22
unassigned-0000238	#E6C47F	chr22
unassigned-0000239	#E6C47F	chr22
unassigned-0000240	#1A7FBA	chr12
unassigned-0000241	#D57533	chr13
unassigned-0000242	#808080	chr21
unassigned-0000243	#808080	chr21
unassigned-0000244	#808080	chr21
unassigned-0000245	#00A880	chr10
unassigned-0000246	#00A880	chr10
unassigned-0000247	#D57533	chr13
unassigned-0000248	#D57533	chr13
unassigned-0000249	#D57533	chr13
unassigned-0000250	#00A880	chr10
unassigned-0000251	#E6B847	chr15
unassigned-0000252	#E69F00	chr1
unassigned-0000253	#E69F00	chr1
unassigned-0000254	#E69F00	chr1
unassigned-0000255	#D57533	chr13
unassigned-0000256	#D57533	chr13
unassigned-0000257	#D57533	chr13
unassigned-0000258	#D57533	chr13
unassigned-0000259	#E69F00	chr1
unassigned-0000260	#E69F00	chr1
unassigned-0000261	#D57533	chr13
unassigned-0000262	#737373	chr14
unassigned-0000263	#737373	chr14
unassigned-0000264	#E69F00	chr1
unassigned-0000265	#E69F00	chr1
unassigned-0000266	#737373	chr14
unassigned-0000267	#D57533	chr13
unassigned-0000268	#808080	chr21
unassigned-0000269	#808080	chr21
unassigned-0000270	#737373	chr14
unassigned-0000271	#E6C47F	chr22
unassigned-0000272	#808080	chr21
unassigned-0000274	#808080	chr21
unassigned-0000276	#D57533	chr13
unassigned-0000277	#808080	chr21
unassigned-0000278	#1A7FBA	chr12
unassigned-0000279	#808080	chr21
unassigned-0000280	#808080	chr21
unassigned-0000281	#808080	chr21
unassigned-0000282	#0072B2	chr5
unassigned-0000283	#338CC2	chr19
unassigned-0000284	#0072B2	chr5
unassigned-0000285	#0072B2	chr5
unassigned-0000287	#0072B2	chr5
unassigned-0000288	#0072B2	chr5
unassigned-0000289	#D57533	chr13
unassigned-0000290	#D57533	chr13
unassigned-0000291	#808080	chr21
unassigned-0000292	#808080	chr21
unassigned-0000293	#009E73	chr3
unassigned-0000294	#E6B847	chr15
unassigned-0000295	#E6C47F	chr22
unassigned-0000296	#737373	chr14
unassigned-0000297	#D57533	chr13
unassigned-0000298	#9467BD	chrX
unassigned-0000299	#E6AB23	chr8
unassigned-0000300	#E6AB23	chr8
unassigned-0000301	#56B4E9	chr2
unassigned-0000302	#56B4E9	chr2
unassigned-0000303	#E6AB23	chr8
unassigned-0000304	#D57533	chr13
unassigned-0000305	#5699E9	chr9
unassigned-0000306	#5699E9	chr9
unassigned-0000307	#CCA0BF	chr18
unassigned-0000308	#0072B2	chr5
unassigned-0000310	#737373	chr14
unassigned-0000311	#CC8DB3	chr11
unassigned-0000312	#737373	chr14
unassigned-0000313	#CC8DB3	chr11
unassigned-0000314	#0072B2	chr5
unassigned-0000315	#E6B847	chr15
unassigned-0000316	#9467BD	chrX
unassigned-0000317	#0072B2	chr5
unassigned-0000318	#D55E00	chr6
unassigned-0000319	#808080	chr21
unassigned-0000320	#737373	chr14
unassigned-0000321	#00A880	chr10
unassigned-0000322	#00A880	chr10
unassigned-0000323	#00A880	chr10
unassigned-0000324	#D57533	chr13
unassigned-0000325	#00B28C	chr17
unassigned-0000326	#00B28C	chr17
unassigned-0000327	#9467BD	chrX
unassigned-0000328	#9467BD	chrX
unassigned-0000330	#D57533	chr13
unassigned-0000331	#666666	chr7
unassigned-0000333	#009E73	chr3
unassigned-0000334	#D55E00	chr6
unassigned-0000335	#56B4E9	chr2
unassigned-0000336	#CC79A7	chr4
unassigned-0000337	#737373	chr14
unassigned-0000338	#9467BD	chrX
unassigned-0000339	#1A7FBA	chr12
unassigned-0000340	#D57533	chr13
unassigned-0000341	#9467BD	chrX
unassigned-0000342	#737373	chr14
unassigned-0000343	#E6AB23	chr8
unassigned-0000344	#E6AB23	chr8
unassigned-0000345	#0072B2	chr5
unassigned-0000346	#CC79A7	chr4
unassigned-0000347	#E6B847	chr15
unassigned-0000351	#D57533	chr13
unassigned-0000353	#E69F00	chr1
unassigned-0000354	#E6B847	chr15
unassigned-0000355	#D57533	chr13
unassigned-0000356	#D57533	chr13
unassigned-0000357	#808080	chr21
unassigned-0000358	#D57533	chr13
unassigned-0000359	#808080	chr21
unassigned-0000360	#808080	chr21
unassigned-0000361	#E6B847	chr15
unassigned-0000362	#D57533	chr13
unassigned-0000363	#808080	chr21
unassigned-0000364	#808080	chr21
unassigned-0000365	#D57533	chr13
unassigned-0000366	#808080	chr21
unassigned-0000367	#D57533	chr13
unassigned-0000368	#D57533	chr13
unassigned-0000369	#737373	chr14
unassigned-0000370	#737373	chr14
unassigned-0000371	#D57533	chr13
unassigned-0000372	#E6C47F	chr22
unassigned-0000373	#737373	chr14
unassigned-0000374	#D57533	chr13
unassigned-0000375	#D57533	chr13
unassigned-0000376	#D57533	chr13
unassigned-0000377	#737373	chr14
unassigned-0000378	#737373	chr14
unassigned-0000379	#737373	chr14
unassigned-0000380	#737373	chr14
unassigned-0000382	#737373	chr14
unassigned-0000383	#E6C47F	chr22
unassigned-0000384	#E6C47F	chr22
unassigned-0000385	#E6C47F	chr22
unassigned-0000386	#E6C47F	chr22
unassigned-0000387	#E6C47F	chr22
unassigned-0000388	#E6C47F	chr22
unassigned-0000389	#E6C47F	chr22
unassigned-0000390	#E6C47F	chr22
unassigned-0000391	#9467BD	chrX
unassigned-0000392	#E6C47F	chr22
unassigned-0000393	#E6C47F	chr22
unassigned-0000394	#E6C47F	chr22
unassigned-0000395	#E6C47F	chr22
unassigned-0000396	#E6C47F	chr22
unassigned-0000397	#E6C47F	chr22
unassigned-0000398	#E6B847	chr15
unassigned-0000399	#808080	chr21
unassigned-0000400	#D57533	chr13
unassigned-0000401	#D57533	chr13
unassigned-0000402	#D57533	chr13
unassigned-0000403	#D57533	chr13
unassigned-0000404	#737373	chr14
unassigned-0000405	#808080	chr21
unassigned-0000406	#737373	chr14
unassigned-0000407	#E6C47F	chr22
unassigned-0000408	#E6C47F	chr22
unassigned-0000409	#E6C47F	chr22
unassigned-0000410	#E6C47F	chr22
unassigned-0000413	#D57533	chr13
unassigned-0000414	#E69F00	chr1
unassigned-0000416	#D57533	chr13
unassigned-0000418	#E6C47F	chr22
unassigned-0000420	#1A7FBA	chr12
unassigned-0000422	#737373	chr14
unassigned-0000423	#D57533	chr13
unassigned-0000424	#E6C47F	chr22
unassigned-0000426	#808080	chr21
unassigned-0000427	#E69F00	chr1
unassigned-0000428	#E6AB23	chr8
unassigned-0000429	#00A880	chr10
unassigned-0000430	#808080	chr21
unassigned-0000431	#00A880	chr10
unassigned-0000432	#009E73	chr3
unassigned-0000433	#E69F00	chr1
unassigned-0000434	#E69F00	chr1
unassigned-0000435	#737373	chr14
unassigned-0000436	#E69F00	chr1
unassigned-0000437	#E6B847	chr15
unassigned-0000438	#E6B847	chr15
unassigned-0000439	#737373	chr14
unassigned-0000440	#E6B847	chr15
unassigned-0000441	#E6B847	chr15
unassigned-0000442	#808080	chr21
unassigned-0000443	#009E73	chr3
unassigned-0000445	#E6C47F	chr22
unassigned-0000446	#D57533	chr13
unassigned-0000447	#808080	chr21
unassigned-0000448	#E6C47F	chr22
unassigned-0000449	#808080	chr21
unassigned-0000452	#808080	chr21
unassigned-0000453	#D57533	chr13
unassigned-0000455	#808080	chr21
unassigned-0000456	#737373	chr14
unassigned-0000457	#737373	chr14
unassigned-0000458	#00A880	chr10
unassigned-0000459	#17BECF	chrM
unassigned-0000460	#17BECF	chrM
unassigned-0000461	#17BECF	chrM
unassigned-0000464	#D57533	chr13
unassigned-0000467	#737373	chr14
unassigned-0000468	#9467BD	chrX
unassigned-0000469	#9467BD	chrX
unassigned-0000470	#E6C47F	chr22
unassigned-0000471	#D57533	chr13
unassigned-0000472	#D57533	chr13
unassigned-0000474	#E69F00	chr1
unassigned-0000475	#737373	chr14
unassigned-0000480	#808080	chr21
unassigned-0000481	#E6B847	chr15
unassigned-0000482	#E6B847	chr15
unassigned-0000483	#E6B847	chr15
unassigned-0000484	#E6B847	chr15
unassigned-0000485	#E6AB23	chr8
unassigned-0000486	#737373	chr14
unassigned-0000487	#E6B847	chr15
unassigned-0000488	#E6B847	chr15
unassigned-0000489	#E6B847	chr15
unassigned-0000490	#E6B847	chr15
unassigned-0000491	#D57533	chr13
unassigned-0000494	#737373	chr14
unassigned-0000495	#00A880	chr10
unassigned-0000496	#0072B2	chr5
unassigned-0000498	#E6C47F	chr22
unassigned-0000499	#808080	chr21
unassigned-0000500	#E6B847	chr15
unassigned-0000501	#D57533	chr13
unassigned-0000502	#808080	chr21
unassigned-0000503	#808080	chr21
unassigned-0000504	#E6AB23	chr8
unassigned-0000505	#E6AB23	chr8
unassigned-0000506	#00A880	chr10
unassigned-0000507	#E6AB23	chr8
unassigned-0000508	#E6C47F	chr22
unassigned-0000511	#808080	chr21
unassigned-0000512	#009E73	chr3
unassigned-0000514	#CC79A7	chr4
unassigned-0000515	#E69F00	chr1
unassigned-0000516	#E69F00	chr1
unassigned-0000517	#808080	chr21
unassigned-0000518	#D57533	chr13
unassigned-0000519	#E6C47F	chr22
unassigned-0000520	#808080	chr21
unassigned-0000521	#737373	chr14
unassigned-0000522	#737373	chr14
unassigned-0000523	#009E73	chr3
unassigned-0000524	#D57533	chr13
unassigned-0000525	#D57533	chr13
unassigned-0000528	#00A880	chr10
unassigned-0000530	#808080	chr21
unassigned-0000531	#E6C47F	chr22
unassigned-0000532	#0072B2	chr5
unassigned-0000533	#E6C47F	chr22
unassigned-0000535	#56B4E9	chr2
unassigned-0000537	#E6B847	chr15
unassigned-0000538	#737373	chr14
unassigned-0000539	#E69F00	chr1
unassigned-0000540	#D55E00	chr6
unassigned-0000545	#E6B847	chr15
unassigned-0000546	#D55E00	chr6
unassigned-0000547	#808080	chr21
unassigned-0000549	#D55E00	chr6
unassigned-0000552	#666666	chr7
unassigned-0000553	#737373	chr14
unassigned-0000554	#808080	chr21
unassigned-0000555	#808080	chr21
unassigned-0000556	#666666	chr7
unassigned-0000557	#666666	chr7
unassigned-0000558	#D57533	chr13
unassigned-0000559	#808080	chr21
unassigned-0000560	#808080	chr21
unassigned-0000561	#D57533	chr13
unassigned-0000562	#737373	chr14
unassigned-0000563	#737373	chr14
unassigned-0000564	#D57533	chr13
unassigned-0000565	#737373	chr14
unassigned-0000566	#737373	chr14
unassigned-0000567	#E6AB23	chr8
unassigned-0000568	#E6C47F	chr22
unassigned-0000569	#737373	chr14
unassigned-0000570	#737373	chr14
unassigned-0000571	#808080	chr21
unassigned-0000572	#808080	chr21
unassigned-0000573	#737373	chr14
unassigned-0000574	#737373	chr14
unassigned-0000576	#D57533	chr13
unassigned-0000577	#E6B847	chr15
unassigned-0000578	#808080	chr21
unassigned-0000579	#00A880	chr10
unassigned-0000580	#808080	chr21
unassigned-0000581	#00A880	chr10
unassigned-0000582	#00A880	chr10
unassigned-0000583	#00A880	chr10
unassigned-0000584	#CC8DB3	chr11
unassigned-0000585	#D57533	chr13
unassigned-0000586	#D57533	chr13
unassigned-0000587	#D57533	chr13
unassigned-0000589	#1A7FBA	chr12
unassigned-0000591	#808080	chr21
unassigned-0000592	#808080	chr21
unassigned-0000593	#D57533	chr13
unassigned-0000594	#D57533	chr13
unassigned-0000595	#808080	chr21
unassigned-0000596	#808080	chr21
unassigned-0000597	#E6C47F	chr22
unassigned-0000600	#D57533	chr13
unassigned-0000601	#E6C47F	chr22
unassigned-0000602	#737373	chr14
unassigned-0000603	#737373	chr14
unassigned-0000604	#737373	chr14
unassigned-0000605	#808080	chr21
unassigned-0000606	#E6AB23	chr8
unassigned-0000608	#D57533	chr13
unassigned-0000609	#808080	chr21
unassigned-0000612	#D57533	chr13
unassigned-0000613	#808080	chr21
unassigned-0000614	#D57533	chr13
unassigned-0000616	#D57533	chr13
unassigned-0000617	#808080	chr21
unassigned-0000618	#737373	chr14
unassigned-0000619	#D57533	chr13
unassigned-0000620	#737373	chr14
unassigned-0000621	#808080	chr21
unassigned-0000622	#00A880	chr10
unassigned-0000624	#808080	chr21
unassigned-0000625	#E6B847	chr15
unassigned-0000626	#E6B847	chr15
unassigned-0000627	#E6B847	chr15
unassigned-0000628	#D57533	chr13
unassigned-0000629	#737373	chr14
unassigned-0000630	#E6B847	chr15
unassigned-0000631	#737373	chr14
unassigned-0000633	#808080	chr21
unassigned-0000634	#808080	chr21
unassigned-0000635	#808080	chr21
unassigned-0000636	#E6C47F	chr22
unassigned-0000637	#E6C47F	chr22
unassigned-0000638	#808080	chr21
unassigned-0000639	#808080	chr21
unassigned-0000640	#808080	chr21
unassigned-0000641	#737373	chr14
unassigned-0000643	#E6C47F	chr22
unassigned-0000644	#E6C47F	chr22
unassigned-0000645	#E6C47F	chr22
unassigned-0000646	#E6C47F	chr22
unassigned-0000647	#737373	chr14
unassigned-0000648	#E6C47F	chr22
unassigned-0000649	#D57533	chr13
unassigned-0000650	#808080	chr21
unassigned-0000651	#808080	chr21
unassigned-0000653	#808080	chr21
unassigned-0000654	#737373	chr14
unassigned-0000655	#808080	chr21
unassigned-0000656	#737373	chr14
unassigned-0000657	#808080	chr21
unassigned-0000658	#737373	chr14
unassigned-0000659	#737373	chr14
unassigned-0000660	#D57533	chr13
unassigned-0000662	#808080	chr21
unassigned-0000663	#D57533	chr13
unassigned-0000664	#D57533	chr13
unassigned-0000665	#D57533	chr13
unassigned-0000666	#D57533	chr13
unassigned-0000667	#00A880	chr10
unassigned-0000668	#D57533	chr13
unassigned-0000669	#D57533	chr13
unassigned-0000671	#D57533	chr13
unassigned-0000672	#737373	chr14
unassigned-0000673	#808080	chr21
unassigned-0000674	#808080	chr21
unassigned-0000675	#D57533	chr13
unassigned-0000676	#D57533	chr13
unassigned-0000677	#D57533	chr13
unassigned-0000678	#737373	chr14
unassigned-0000679	#E6C47F	chr22
unassigned-0000680	#E6C47F	chr22
unassigned-0000682	#737373	chr14
unassigned-0000683	#D57533	chr13
unassigned-0000685	#D57533	chr13
unassigned-0000687	#737373	chr14
unassigned-0000689	#D57533	chr13
unassigned-0000691	#D57533	chr13
unassigned-0000692	#D57533	chr13
unassigned-0000693	#D57533	chr13
unassigned-0000694	#D57533	chr13
unassigned-0000696	#737373	chr14
unassigned-0000697	#D57533	chr13
unassigned-0000698	#E69F00	chr1
unassigned-0000699	#808080	chr21
unassigned-0000700	#737373	chr14
unassigned-0000701	#808080	chr21
unassigned-0000703	#D57533	chr13
unassigned-0000704	#737373	chr14
unassigned-0000705	#808080	chr21
unassigned-0000706	#D57533	chr13
unassigned-0000707	#D57533	chr13
unassigned-0000708	#E6C47F	chr22
unassigned-0000710	#808080	chr21
unassigned-0000711	#567DE9	chr16
unassigned-0000712	#567DE9	chr16
unassigned-0000713	#D57533	chr13
unassigned-0000715	#D57533	chr13
unassigned-0000716	#808080	chr21
unassigned-0000717	#737373	chr14
unassigned-0000718	#D57533	chr13
unassigned-0000719	#737373	chr14
unassigned-0000720	#E6B847	chr15
unassigned-0000721	#D57533	chr13
unassigned-0000722	#D57533	chr13
unassigned-0000723	#E6C47F	chr22
unassigned-0000724	#E6B847	chr15
unassigned-0000725	#D57533	chr13
unassigned-0000726	#E6C47F	chr22
unassigned-0000729	#D57533	chr13
unassigned-0000730	#E6C47F	chr22
unassigned-0000731	#737373	chr14
unassigned-0000732	#D57533	chr13
unassigned-0000733	#808080	chr21
unassigned-0000734	#737373	chr14
unassigned-0000735	#737373	chr14
unassigned-0000736	#737373	chr14
unassigned-0000737	#808080	chr21
unassigned-0000738	#E6B847	chr15
unassigned-0000740	#E6B847	chr15
unassigned-0000741	#808080	chr21
unassigned-0000742	#D57533	chr13
unassigned-0000743	#737373	chr14
unassigned-0000744	#808080	chr21
unassigned-0000745	#E69F00	chr1
unassigned-0000746	#808080	chr21
unassigned-0000747	#D57533	chr13
unassigned-0000748	#D57533	chr13
unassigned-0000749	#E6C47F	chr22
unassigned-0000750	#E6C47F	chr22
unassigned-0000751	#E6C47F	chr22
unassigned-0000752	#D57533	chr13
unassigned-0000753	#D57533	chr13
unassigned-0000754	#D57533	chr13
unassigned-0000755	#D57533	chr13
unassigned-0000757	#D57533	chr13
unassigned-0000759	#808080	chr21
unassigned-0000760	#E6B847	chr15
unassigned-0000761	#E6B847	chr15
unassigned-0000764	#737373	chr14
unassigned-0000765	#737373	chr14
unassigned-0000767	#D57533	chr13
unassigned-0000768	#737373	chr14
unassigned-0000769	#D57533	chr13
unassigned-0000771	#D57533	chr13
unassigned-0000772	#808080	chr21
unassigned-0000773	#737373	chr14
unassigned-0000774	#E6C47F	chr22
unassigned-0000775	#E6C47F	chr22
unassigned-0000776	#737373	chr14
unassigned-0000777	#E6C47F	chr22
unassigned-0000778	#E6C47F	chr22
unassigned-0000779	#E6C47F	chr22
unassigned-0000780	#E6C47F	chr22
unassigned-0000781	#E6C47F	chr22
unassigned-0000782	#E6B847	chr15
unassigned-0000783	#737373	chr14
unassigned-0000784	#D57533	chr13
unassigned-0000785	#737373	chr14
unassigned-0000786	#E6B847	chr15
unassigned-0000787	#D57533	chr13
unassigned-0000788	#E6B847	chr15
unassigned-0000789	#808080	chr21
unassigned-0000790	#D57533	chr13
unassigned-0000791	#D57533	chr13
unassigned-0000792	#808080	chr21
unassigned-0000793	#E6C47F	chr22
unassigned-0000794	#808080	chr21
unassigned-0000795	#E6C47F	chr22
unassigned-0000796	#E6C47F	chr22
unassigned-0000797	#D57533	chr13
unassigned-0000798	#E6C47F	chr22
unassigned-0000799	#E6AB23	chr8
unassigned-0000800	#737373	chr14
unassigned-0000801	#E6C47F	chr22
unassigned-0000802	#00A880	chr10
unassigned-0000803	#00A880	chr10
unassigned-0000804	#737373	chr14
unassigned-0000805	#E6B847	chr15
unassigned-0000806	#737373	chr14
unassigned-0000807	#737373	chr14
unassigned-0000808	#D57533	chr13
unassigned-0000809	#D57533	chr13
unassigned-0000810	#D57533	chr13
unassigned-0000811	#737373	chr14
unassigned-0000812	#E6C47F	chr22
unassigned-0000813	#E6C47F	chr22
unassigned-0000814	#E6C47F	chr22
unassigned-0000815	#E6C47F	chr22
unassigned-0000816	#E6C47F	chr22
unassigned-0000817	#808080	chr21
unassigned-0000818	#E6C47F	chr22
unassigned-0000820	#9467BD	chrX
unassigned-0000821	#9467BD	chrX
unassigned-0000822	#D57533	chr13
unassigned-0000824	#D57533	chr13
unassigned-0000825	#E6C47F	chr22
unassigned-0000826	#E6C47F	chr22
unassigned-0000827	#9467BD	chrX
unassigned-0000828	#808080	chr21
unassigned-0000829	#D57533	chr13
unassigned-0000832	#808080	chr21
unassigned-0000833	#E6C47F	chr22
unassigned-0000834	#E6C47F	chr22
unassigned-0000835	#D57533	chr13
unassigned-0000836	#D57533	chr13
unassigned-0000842	#E6C47F	chr22
unassigned-0000843	#E6C47F	chr22
unassigned-0000844	#737373	chr14
unassigned-0000845	#E6C47F	chr22
unassigned-0000846	#E6C47F	chr22
unassigned-0000848	#737373	chr14
unassigned-0000849	#E6B847	chr15
unassigned-0000850	#D57533	chr13
unassigned-0000851	#D57533	chr13
unassigned-0000852	#808080	chr21
unassigned-0000853	#D57533	chr13
unassigned-0000854	#E6B847	chr15
unassigned-0000855	#E6B847	chr15
