contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
unassigned-0000157	82410	unassigned	chr13	83821	83821	1	satellite
unassigned-0000599	134740	unassigned	chr21	64616	64616	1	satellite
unassigned-0000846	78979	unassigned	chr21	52380	52380	1	satellite
unassigned-0000619	95178	unassigned	chr15	285363	95121	0.333333	non_satellite
unassigned-0000406	110017	unassigned	chr1	110101	0	0	non_satellite
unassigned-0000861	187992	unassigned	chr21	18162	18162	1	satellite
unassigned-0001005	210797	unassigned	chr21	44251	44251	1	satellite
unassigned-0000862	134727	unassigned	chr21	43910	43910	1	satellite
unassigned-0000177	78564	unassigned	chr13	79825	79825	1	satellite
unassigned-0000191	152469	unassigned	chr21	16351	16351	1	satellite
unassigned-0000880	93640	unassigned	chr21	26889	26889	1	satellite
unassigned-0000192	156833	unassigned	chr21	16351	16351	1	satellite
unassigned-0000869	63140	unassigned	chr21	52380	52380	1	satellite
unassigned-0000428	60472	unassigned	chr21	49890	49890	1	satellite
unassigned-0000441	18083	unassigned	chr13	17973	17973	1	satellite
unassigned-0000429	172361	unassigned	chr16	940293	164722	0.175182	non_satellite
unassigned-0000195	98716	unassigned	chr13	33530	33530	1	satellite
unassigned-0000216	60742	unassigned	chr21	52380	52380	1	satellite
unassigned-0000884	86484	unassigned	chr13	87848	87848	1	satellite
unassigned-0000905	183702	unassigned	chr22	546018	182006	0.333333	non_satellite
unassigned-0000886	133503	unassigned	chr6	133430	0	0	non_satellite
unassigned-0000198	86771	unassigned	chr13	65881	65881	1	satellite
unassigned-0000887	118408	unassigned	chr6	118387	0	0	non_satellite
unassigned-0000920	318252	unassigned	chr22	58268	58268	1	satellite
unassigned-0000908	101467	unassigned	chr3	101415	0	0	non_satellite
unassigned-0000461	143725	unassigned	chr7	143667	0	0	non_satellite
unassigned-0000909	195851	unassigned	chr6	195855	0	0	non_satellite
unassigned-0000448	62760	unassigned	chr21	24593	24593	1	satellite
unassigned-0000922	122554	unassigned	chr21	77497	77497	1	satellite
unassigned-0000889	274618	unassigned	chr17	274612	0	0	non_satellite
unassigned-0000449	146628	unassigned	chr21	43910	43910	1	satellite
unassigned-0000677	100511	unassigned	chr21	28878	28878	1	satellite
unassigned-0000678	202982	unassigned	chr21	92195	92195	1	satellite
unassigned-0000925	86147	unassigned	chr20	86153	0	0	non_satellite
unassigned-0000927	165195	unassigned	chr17	171148	0	0	non_satellite
unassigned-0000928	119686	unassigned	chr17	66271	0	0	non_satellite
unassigned-0000467	98285	unassigned	chr13	60665	60665	1	satellite
unassigned-0000715	115510	unassigned	chr15	229611	152546	0.664367	satellite
unassigned-0000929	145349	unassigned	chr11	145297	0	0	non_satellite
haplotype1-0000026	844182	haplotype1	chr6	843983	0	0	non_satellite
unassigned-0000502	109019	unassigned	chr21	21557	21557	1	satellite
unassigned-0000944	165961	unassigned	chrY	165904	165904	1	satellite
unassigned-0000697	91600	unassigned	chr21	28113	28113	1	satellite
unassigned-0000483	64226	unassigned	chr2	64185	0	0	non_satellite
haplotype1-0000040	193551	haplotype1	chr17	192516	0	0	non_satellite
haplotype1-0000027	146945	haplotype1	chr10	146911	0	0	non_satellite
unassigned-0000717	60886	unassigned	chr11	60886	0	0	non_satellite
haplotype1-0000028	213616	haplotype1	chr8	192939	192939	1	satellite
unassigned-0000270	170700	unassigned	chr21	44251	44251	1	satellite
haplotype1-0000041	445588	haplotype1	chr17	409604	0	0	non_satellite
unassigned-0000504	66531	unassigned	chr13	18423	18423	1	satellite
unassigned-0000731	133603	unassigned	chr13	119521	119521	1	satellite
haplotype1-0000029	105318	haplotype1	chr8	137278	137278	1	satellite
haplotype1-0000042	286369	haplotype1	chr13	139822	139822	1	satellite
unassigned-0000719	76144	unassigned	chr13	21880	21880	1	satellite
unassigned-0000947	135633	unassigned	chr8	135644	0	0	non_satellite
unassigned-0000506	60234	unassigned	chr7	60218	0	0	non_satellite
haplotype1-0000043	364417	haplotype1	chr13	105814	105814	1	satellite
unassigned-0000486	69987	unassigned	chr13	71321	71321	1	satellite
unassigned-0000259	106647	unassigned	chr10	106578	0	0	non_satellite
haplotype1-0000044	172906	haplotype1	chr5	172908	0	0	non_satellite
unassigned-0000734	67157	unassigned	chr16	335605	67121	0.2	non_satellite
unassigned-0000520	67955	unassigned	chr14	136160	68080	0.5	satellite
unassigned-0000507	60932	unassigned	chr13	28772	28772	1	satellite
unassigned-0000949	62088	unassigned	chr3	62050	0	0	non_satellite
unassigned-0000521	64002	unassigned	chr13	17347	17347	1	satellite
unassigned-0000522	135845	unassigned	chr21	15316	15316	1	satellite
haplotype1-0000060	304010	haplotype1	chr21	367301	367301	1	satellite
unassigned-0000523	63988	unassigned	chr13	17347	17347	1	satellite
haplotype1-0000047	101617	haplotype1	chr10	97780	0	0	non_satellite
haplotype1-0000061	111559	haplotype1	chr21	114957	114957	1	satellite
haplotype1-0000048	147562	haplotype1	chr19	295132	147566	0.5	satellite
unassigned-0000277	114064	unassigned	chr14	228716	114358	0.5	satellite
unassigned-0000524	66005	unassigned	chr13	19074	19074	1	satellite
unassigned-0000738	63423	unassigned	chr13	64803	64803	1	satellite
haplotype2-0000101	126117	haplotype2	chrY	126148	126148	1	satellite
haplotype1-0000062	58976	haplotype1	chr21	65903	65903	1	satellite
haplotype2-0000081	2483252	haplotype2	chr21	21319003	2262388	0.106121	non_satellite
unassigned-0000752	187160	unassigned	chr14	187117	0	0	non_satellite
unassigned-0000278	111920	unassigned	chr14	84183	84183	1	satellite
haplotype1-0000049	67276	haplotype1	chr10	67308	0	0	non_satellite
unassigned-0000292	94384	unassigned	chr8	94395	0	0	non_satellite
unassigned-0000753	148705	unassigned	chr5	148708	0	0	non_satellite
unassigned-0000293	69812	unassigned	chr8	69707	0	0	non_satellite
unassigned-0000981	134053	unassigned	chr20	133205	133205	1	satellite
haplotype1-0000064	844956	haplotype1	chr20	123730	123730	1	satellite
unassigned-0000528	55355	unassigned	chr21	48727	48727	1	satellite
haplotype2-0000104	230757	haplotype2	chr1	230816	0	0	non_satellite
haplotype2-0000105	130596	haplotype2	chr12	130602	0	0	non_satellite
unassigned-0000984	120123	unassigned	chr2	120109	0	0	non_satellite
unassigned-0000770	62683	unassigned	chr13	63966	63966	1	satellite
unassigned-0000297	85141	unassigned	chr21	37553	37553	1	satellite
unassigned-0000771	8237760	unassigned	chr15	5980450	2720226	0.454853	non_satellite
haplotype2-0000121	76704	haplotype2	chr6	76711	0	0	non_satellite
unassigned-0000986	88900	unassigned	chr6	88778	0	0	non_satellite
unassigned-0000759	304091	unassigned	chr3	277457	277457	1	satellite
haplotype2-0000108	218567	haplotype2	chr15	242935	242935	1	satellite
haplotype2-0000122	61452	haplotype2	chr6	61414	0	0	non_satellite
unassigned-0000299	65252	unassigned	chr21	64278	64278	1	satellite
haplotype2-0000109	694105	haplotype2	chr15	2343856	585964	0.25	non_satellite
unassigned-0000774	124839	unassigned	chr2	125155	0	0	non_satellite
unassigned-0000775	224907	unassigned	chr22	57690	57690	1	satellite
unassigned-0000989	103854	unassigned	chr21	11440	11440	1	satellite
unassigned-0000561	62182	unassigned	chr13	17293	17293	1	satellite
unassigned-0000776	38469	unassigned	chr13	38361	38361	1	satellite
unassigned-0000810	75712	unassigned	chr13	77091	77091	1	satellite
unassigned-0000565	211898	unassigned	chr21	43910	43910	1	satellite
unassigned-0000339	86613	unassigned	chr22	74231	74231	1	satellite
unassigned-0000566	297229	unassigned	chr21	87528	87528	1	satellite
unassigned-0000600	147771	unassigned	chr21	43910	43910	1	satellite
unassigned-0000567	297589	unassigned	chr15	617553	325915	0.527752	satellite
unassigned-0000568	125389	unassigned	chr21	43017	43017	1	satellite
unassigned-0000815	59563	unassigned	chr21	11729	11729	1	satellite
unassigned-0000795	75264	unassigned	chr21	156954	78477	0.5	satellite
unassigned-0000127	212382	unassigned	chr14	417635	209831	0.502427	satellite
unassigned-0000796	180043	unassigned	chr22	540174	180058	0.333333	non_satellite
unassigned-0000569	115272	unassigned	chr21	42830	42830	1	satellite
unassigned-0000816	212253	unassigned	chr17	212256	0	0	non_satellite
unassigned-0000603	229465	unassigned	chr16	2294400	229440	0.1	non_satellite
unassigned-0000797	63872	unassigned	chr10	63835	0	0	non_satellite
unassigned-0000370	84380	unassigned	chr21	12935	12935	1	satellite
unassigned-0000831	60409	unassigned	chr11	60388	0	0	non_satellite
unassigned-0000799	153253	unassigned	chr7	153311	0	0	non_satellite
unassigned-0000606	168518	unassigned	chr22	782499	203874	0.260542	non_satellite
unassigned-0000607	78594	unassigned	chr21	162016	88621	0.546989	satellite
unassigned-0000620	59851	unassigned	chr14	174762	58254	0.333333	non_satellite
unassigned-0000621	2361203	unassigned	chr15	6610721	1462122	0.221174	non_satellite
unassigned-0000161	211598	unassigned	chr11	211590	0	0	non_satellite
unassigned-0000850	127997	unassigned	chr21	19582	19582	1	satellite
unassigned-0000838	100805	unassigned	chr11	100802	0	0	non_satellite
unassigned-0000391	77925	unassigned	chr22	61049	61049	1	satellite
unassigned-0000852	99380	unassigned	chr21	52491	52491	1	satellite
unassigned-0000164	74424	unassigned	chr21	159701	101737	0.637047	satellite
unassigned-0000166	135680	unassigned	chr21	13529	13529	1	satellite
unassigned-0000180	160427	unassigned	chr21	42298	42298	1	satellite
unassigned-0000870	106500	unassigned	chr21	44053	44053	1	satellite
unassigned-0000643	100897	unassigned	chr17	100874	0	0	non_satellite
unassigned-0001015	94360	unassigned	chrY	94294	94294	1	satellite
unassigned-0000397	156945	unassigned	chr22	753964	192308	0.255063	non_satellite
unassigned-0000858	284510	unassigned	chr14	276180	276180	1	satellite
unassigned-0001016	123594	unassigned	chr21	27916	27916	1	satellite
unassigned-0000645	112645	unassigned	chr14	224136	112068	0.5	satellite
unassigned-0000186	109362	unassigned	chr13	101441	101441	1	satellite
unassigned-0000206	64335	unassigned	chr13	25799	25799	1	satellite
unassigned-0000187	58523	unassigned	chr22	57526	57526	1	satellite
unassigned-0000662	110118	unassigned	chr21	44251	44251	1	satellite
unassigned-0000910	187849	unassigned	chr6	187864	0	0	non_satellite
unassigned-0000450	211831	unassigned	chr8	211801	0	0	non_satellite
unassigned-0000911	73761	unassigned	chr5	73727	0	0	non_satellite
unassigned-0000912	112410	unassigned	chr6	112423	0	0	non_satellite
unassigned-0000451	101882	unassigned	chr22	419553	139851	0.333333	non_satellite
unassigned-0000665	96329	unassigned	chr21	54685	54685	1	satellite
unassigned-0000879	77923	unassigned	chr21	26889	26889	1	satellite
unassigned-0000892	114416	unassigned	chr21	13834	13834	1	satellite
unassigned-0000224	103426	unassigned	chr21	48392	48392	1	satellite
unassigned-0000225	66997	unassigned	chr21	47216	47216	1	satellite
unassigned-0000893	151887	unassigned	chr21	94802	94802	1	satellite
unassigned-0000452	119452	unassigned	chr21	28189	28189	1	satellite
unassigned-0000439	89295	unassigned	chr13	58663	58663	1	satellite
unassigned-0000894	73756	unassigned	chr21	12956	12956	1	satellite
unassigned-0000226	90396	unassigned	chr21	52489	52489	1	satellite
unassigned-0000895	59622	unassigned	chr1	59611	0	0	non_satellite
unassigned-0000682	61913	unassigned	chr21	24593	24593	1	satellite
unassigned-0000669	98458	unassigned	chr21	60564	60564	1	satellite
unassigned-0000896	112885	unassigned	chr21	132059	104742	0.793145	satellite
unassigned-0000917	213446	unassigned	chrY	640464	213488	0.333333	non_satellite
unassigned-0000930	90118	unassigned	chr11	90085	0	0	non_satellite
unassigned-0000931	87629	unassigned	chr11	87605	0	0	non_satellite
unassigned-0000919	238331	unassigned	chr22	31791	31791	1	satellite
unassigned-0000932	86669	unassigned	chr2	173292	86646	0.5	satellite
unassigned-0000458	88235	unassigned	chr16	704832	88104	0.125	non_satellite
unassigned-0000686	61542	unassigned	chr5	61475	0	0	non_satellite
unassigned-0000246	246007	unassigned	chr7	251266	0	0	non_satellite
unassigned-0000720	254907	unassigned	chr14	912400	250810	0.27489	non_satellite
haplotype1-0000030	72336	haplotype1	chr13	74735	74735	1	satellite
unassigned-0000260	109753	unassigned	chr21	465677	132730	0.285026	non_satellite
haplotype1-0000031	157065	haplotype1	chr21	652824	179812	0.275437	non_satellite
unassigned-0000689	64065	unassigned	chr13	65350	65350	1	satellite
unassigned-0000950	65662	unassigned	chr3	65628	0	0	non_satellite
haplotype1-0000033	153201	haplotype1	chr17	118182	0	0	non_satellite
unassigned-0000249	75199	unassigned	chr13	76593	76593	1	satellite
unassigned-0000724	19214	unassigned	chr21	15979	15979	1	satellite
haplotype1-0000034	312422	haplotype1	chr17	277348	0	0	non_satellite
unassigned-0000951	109417	unassigned	chr16	109303	0	0	non_satellite
unassigned-0000725	202414	unassigned	chr22	395292	197646	0.5	satellite
unassigned-0000264	128721	unassigned	chr16	498353	121078	0.242956	non_satellite
haplotype1-0000035	65086	haplotype1	chr16	65173	0	0	non_satellite
unassigned-0000953	143215	unassigned	chr21	107056	107056	1	satellite
unassigned-0000954	86401	unassigned	chrY	86350	86350	1	satellite
haplotype1-0000037	276155	haplotype1	chr9	2213416	276677	0.125	non_satellite
haplotype1-0000050	188457	haplotype1	chr8	188412	0	0	non_satellite
unassigned-0000266	72835	unassigned	chr13	73348	73348	1	satellite
unassigned-0000955	104246	unassigned	chrY	104138	104138	1	satellite
unassigned-0000300	65545	unassigned	chr18	65540	0	0	non_satellite
haplotype1-0000051	159542	haplotype1	chr21	364570	142272	0.390246	non_satellite
haplotype1-0000038	333218	haplotype1	chr14	333259	0	0	non_satellite
unassigned-0000956	66248	unassigned	chrY	66235	66235	1	satellite
unassigned-0000281	58111	unassigned	chr9	58073	0	0	non_satellite
haplotype1-0000052	72148	haplotype1	chr21	189353	84611	0.446843	non_satellite
unassigned-0000301	215208	unassigned	chr22	1459353	216329	0.148236	non_satellite
haplotype1-0000039	102312	haplotype1	chr17	89014	0	0	non_satellite
unassigned-0000269	72696	unassigned	chr22	141786	70893	0.5	satellite
unassigned-0000302	122609	unassigned	chr22	355234	121828	0.342951	non_satellite
haplotype1-0000053	449541	haplotype1	chr13	116077	116077	1	satellite
unassigned-0000744	62533	unassigned	chr5	62440	0	0	non_satellite
unassigned-0000303	68261	unassigned	chr22	415488	69248	0.166667	non_satellite
haplotype1-0000054	292602	haplotype1	chr21	247814	247814	1	satellite
unassigned-0000530	237076	unassigned	chr14	237157	0	0	non_satellite
unassigned-0000283	194640	unassigned	chr14	775228	193807	0.25	non_satellite
unassigned-0000304	67259	unassigned	chr22	269012	67253	0.25	non_satellite
unassigned-0000518	90665	unassigned	chr21	86647	86647	1	satellite
haplotype1-0000055	365532	haplotype1	chr11	371481	0	0	non_satellite
unassigned-0000973	91382	unassigned	chr6	91355	0	0	non_satellite
unassigned-0000746	63014	unassigned	chr13	62872	62872	1	satellite
unassigned-0000532	65246	unassigned	chr13	66479	66479	1	satellite
unassigned-0000974	71436	unassigned	chr6	71423	0	0	non_satellite
unassigned-0000975	188928	unassigned	chr6	188928	0	0	non_satellite
haplotype2-0000110	731541	haplotype2	chr4	851611	851611	1	satellite
haplotype1-0000058	39102	haplotype1	chr3	39080	0	0	non_satellite
haplotype1-0000059	386379	haplotype1	chr21	381370	381370	1	satellite
haplotype2-0000111	234635	haplotype2	chr20	234104	234104	1	satellite
unassigned-0000535	211280	unassigned	chr15	835352	208838	0.25	non_satellite
unassigned-0000762	73009	unassigned	chr10	72793	0	0	non_satellite
unassigned-0000990	112456	unassigned	chr5	112460	0	0	non_satellite
unassigned-0000977	65495	unassigned	chr15	65504	0	0	non_satellite
haplotype2-0000112	170524	haplotype2	chr15	170600	0	0	non_satellite
unassigned-0000991	106468	unassigned	chr17	106428	0	0	non_satellite
haplotype2-0000113	165090	haplotype2	chr10	230378	0	0	non_satellite
haplotype2-0000114	78505	haplotype2	chr17	78473	0	0	non_satellite
haplotype2-0000094	71195	haplotype2	chr13	71220	0	0	non_satellite
haplotype2-0000095	415059	haplotype2	chr4	572115	572115	1	satellite
