contig	color
contig-0000125	#338CC2	chr19
contig-0000126	#338CC2	chr19
contig-0000127	#338CC2	chr19
contig-0000128	#338CC2	chr19
contig-0000130	#808080	chr21
contig-0000131	#56B4E9	chr2
contig-0000132	#56B4E9	chr2
contig-0000133	#56B4E9	chr2
contig-0000134	#56B4E9	chr2
contig-0000135	#56B4E9	chr2
contig-0000136	#56B4E9	chr2
contig-0000137	#E6C47F	chr22
contig-0000138	#56B4E9	chr2
contig-0000139	#56B4E9	chr2
contig-0000140	#1A7FBA	chr12
contig-0000141	#1A7FBA	chr12
contig-0000142	#1A7FBA	chr12
contig-0000143	#56B4E9	chr2
contig-0000144	#1A7FBA	chr12
contig-0000145	#1A7FBA	chr12
contig-0000146	#009E73	chr3
contig-0000147	#009E73	chr3
contig-0000148	#009E73	chr3
contig-0000149	#666666	chr7
contig-0000150	#666666	chr7
contig-0000151	#666666	chr7
contig-0000152	#56B4E9	chr2
contig-0000153	#D57533	chr13
contig-0000154	#56B4E9	chr2
contig-0000155	#56B4E9	chr2
contig-0000156	#56B4E9	chr2
contig-0000157	#56B4E9	chr2
contig-0000158	#56B4E9	chr2
contig-0000159	#E6B847	chr15
contig-0000160	#E6B847	chr15
contig-0000161	#56B4E9	chr2
contig-0000162	#E6B847	chr15
contig-0000163	#1A7FBA	chr12
contig-0000164	#E69F00	chr1
contig-0000165	#E69F00	chr1
contig-0000166	#E69F00	chr1
contig-0000167	#CC79A7	chr4
contig-0000168	#CC79A7	chr4
contig-0000169	#CC79A7	chr4
contig-0000170	#CC79A7	chr4
contig-0000171	#CC79A7	chr4
contig-0000172	#56B4E9	chr2
contig-0000173	#CC79A7	chr4
contig-0000174	#CC79A7	chr4
contig-0000175	#CC79A7	chr4
contig-0000176	#CC79A7	chr4
contig-0000177	#CC79A7	chr4
contig-0000178	#E6AB23	chr8
contig-0000179	#E6AB23	chr8
contig-0000180	#E6AB23	chr8
contig-0000181	#E6AB23	chr8
contig-0000182	#E6AB23	chr8
contig-0000183	#E6AB23	chr8
contig-0000184	#D55E00	chr6
contig-0000185	#D55E00	chr6
contig-0000186	#E6AB23	chr8
contig-0000187	#E6AB23	chr8
contig-0000188	#009E73	chr3
contig-0000189	#009E73	chr3
contig-0000190	#009E73	chr3
contig-0000191	#CC8DB3	chr11
contig-0000192	#009E73	chr3
contig-0000193	#E6AB23	chr8
contig-0000194	#009E73	chr3
contig-0000195	#D57533	chr13
contig-0000196	#D57533	chr13
contig-0000197	#D57533	chr13
contig-0000198	#D57533	chr13
contig-0000199	#D57533	chr13
contig-0000200	#CCA0BF	chr18
contig-0000201	#CCA0BF	chr18
contig-0000202	#CCA0BF	chr18
contig-0000203	#CCA0BF	chr18
contig-0000204	#0072B2	chr5
contig-0000205	#E6AB23	chr8
contig-0000206	#CCA0BF	chr18
contig-0000207	#CCA0BF	chr18
contig-0000208	#CC79A7	chr4
contig-0000209	#CC79A7	chr4
contig-0000210	#CC79A7	chr4
contig-0000211	#00A880	chr10
contig-0000212	#00A880	chr10
contig-0000213	#00A880	chr10
contig-0000214	#00A880	chr10
contig-0000215	#00A880	chr10
contig-0000216	#D55E00	chr6
contig-0000217	#D55E00	chr6
contig-0000218	#D55E00	chr6
contig-0000220	#5699E9	chr9
contig-0000221	#5699E9	chr9
contig-0000222	#5699E9	chr9
contig-0000223	#5699E9	chr9
contig-0000224	#E6AB23	chr8
contig-0000225	#5699E9	chr9
contig-0000226	#D55E00	chr6
contig-0000227	#D55E00	chr6
contig-0000228	#D55E00	chr6
contig-0000229	#D55E00	chr6
contig-0000230	#D55E00	chr6
contig-0000231	#E6B847	chr15
contig-0000232	#00A880	chr10
contig-0000233	#0072B2	chr5
contig-0000234	#0072B2	chr5
contig-0000235	#0072B2	chr5
contig-0000236	#CC8DB3	chr11
contig-0000237	#E6AB23	chr8
contig-0000238	#E6AB23	chr8
contig-0000239	#E6AB23	chr8
contig-0000240	#00A880	chr10
contig-0000241	#00A880	chr10
contig-0000242	#00A880	chr10
contig-0000243	#00A880	chr10
contig-0000244	#CC79A7	chr4
contig-0000245	#E6B847	chr15
contig-0000246	#009E73	chr3
contig-0000247	#009E73	chr3
contig-0000248	#009E73	chr3
contig-0000249	#E6AB23	chr8
contig-0000250	#E6AB23	chr8
contig-0000251	#E6AB23	chr8
contig-0000252	#D55E00	chr6
contig-0000253	#D55E00	chr6
contig-0000254	#00A880	chr10
contig-0000255	#D55E00	chr6
contig-0000256	#D55E00	chr6
contig-0000257	#D55E00	chr6
contig-0000258	#737373	chr14
contig-0000259	#737373	chr14
contig-0000260	#737373	chr14
contig-0000261	#737373	chr14
contig-0000262	#737373	chr14
contig-0000263	#E69F00	chr1
contig-0000264	#E69F00	chr1
contig-0000265	#00A880	chr10
contig-0000266	#E69F00	chr1
contig-0000267	#56B4E9	chr2
contig-0000268	#56B4E9	chr2
contig-0000269	#56B4E9	chr2
contig-0000270	#D55E00	chr6
contig-0000271	#567DE9	chr16
contig-0000272	#567DE9	chr16
contig-0000273	#E6C47F	chr22
contig-0000274	#E6C47F	chr22
contig-0000275	#E6C47F	chr22
contig-0000276	#00A880	chr10
contig-0000277	#E6C47F	chr22
contig-0000278	#E6C47F	chr22
contig-0000279	#E6C47F	chr22
contig-0000280	#E6C47F	chr22
contig-0000281	#E6C47F	chr22
contig-0000282	#E6C47F	chr22
contig-0000283	#E69F00	chr1
contig-0000284	#E69F00	chr1
contig-0000285	#E69F00	chr1
contig-0000286	#E69F00	chr1
contig-0000287	#9467BD	chrX
contig-0000288	#E69F00	chr1
contig-0000289	#E69F00	chr1
contig-0000290	#E69F00	chr1
contig-0000291	#E69F00	chr1
contig-0000292	#E6AB23	chr8
contig-0000293	#E6AB23	chr8
contig-0000294	#E6AB23	chr8
contig-0000295	#56B4E9	chr2
contig-0000296	#56B4E9	chr2
contig-0000297	#56B4E9	chr2
contig-0000298	#9467BD	chrX
contig-0000299	#CCA0BF	chr18
contig-0000300	#CCA0BF	chr18
contig-0000301	#CCA0BF	chr18
contig-0000302	#CCA0BF	chr18
contig-0000303	#CCA0BF	chr18
contig-0000304	#E69F00	chr1
contig-0000305	#CCA0BF	chr18
contig-0000306	#CCA0BF	chr18
contig-0000307	#CC79A7	chr4
contig-0000308	#0072B2	chr5
contig-0000309	#9467BD	chrX
contig-0000310	#00B28C	chr17
contig-0000311	#CCA0BF	chr18
contig-0000312	#CCA0BF	chr18
contig-0000313	#CCA0BF	chr18
contig-0000314	#CCA0BF	chr18
contig-0000315	#CCA0BF	chr18
contig-0000316	#E69F00	chr1
contig-0000317	#CCA0BF	chr18
contig-0000318	#00B28C	chr17
contig-0000319	#CCA0BF	chr18
contig-0000320	#CCA0BF	chr18
contig-0000321	#CCA0BF	chr18
contig-0000322	#CCA0BF	chr18
contig-0000323	#567DE9	chr16
contig-0000324	#567DE9	chr16
contig-0000325	#567DE9	chr16
contig-0000326	#567DE9	chr16
contig-0000327	#567DE9	chr16
contig-0000328	#E69F00	chr1
contig-0000329	#CC79A7	chr4
contig-0000330	#CC79A7	chr4
contig-0000331	#CC79A7	chr4
contig-0000332	#CC79A7	chr4
contig-0000333	#CC79A7	chr4
contig-0000334	#808080	chr21
contig-0000335	#808080	chr21
contig-0000336	#808080	chr21
contig-0000337	#808080	chr21
contig-0000338	#D57533	chr13
contig-0000339	#D57533	chr13
contig-0000340	#338CC2	chr19
contig-0000341	#338CC2	chr19
contig-0000342	#338CC2	chr19
contig-0000343	#E6B847	chr15
contig-0000344	#00B28C	chr17
contig-0000345	#00B28C	chr17
contig-0000346	#00B28C	chr17
contig-0000347	#00B28C	chr17
contig-0000348	#00B28C	chr17
contig-0000350	#808080	chr21
contig-0000351	#E6AB23	chr8
contig-0000352	#E6AB23	chr8
contig-0000353	#E6AB23	chr8
contig-0000354	#9467BD	chrX
contig-0000355	#1A7FBA	chr12
contig-0000356	#1A7FBA	chr12
contig-0000357	#1A7FBA	chr12
contig-0000358	#D58C66	chr20
contig-0000359	#D58C66	chr20
contig-0000360	#D58C66	chr20
contig-0000361	#666666	chr7
contig-0000362	#666666	chr7
contig-0000363	#666666	chr7
contig-0000364	#CCA0BF	chr18
contig-0000365	#E6C47F	chr22
contig-0000366	#CCA0BF	chr18
contig-0000367	#CCA0BF	chr18
contig-0000368	#D57533	chr13
contig-0000369	#D57533	chr13
contig-0000370	#D57533	chr13
contig-0000371	#E6C47F	chr22
contig-0000372	#D57533	chr13
contig-0000373	#D57533	chr13
contig-0000374	#E6C47F	chr22
contig-0000375	#D57533	chr13
contig-0000376	#D57533	chr13
contig-0000377	#D57533	chr13
contig-0000378	#E6C47F	chr22
contig-0000379	#E6C47F	chr22
contig-0000380	#E6C47F	chr22
contig-0000381	#E6C47F	chr22
contig-0000382	#E6C47F	chr22
contig-0000383	#E6C47F	chr22
contig-0000384	#E6C47F	chr22
contig-0000385	#E6C47F	chr22
contig-0000386	#567DE9	chr16
contig-0000387	#567DE9	chr16
contig-0000388	#567DE9	chr16
contig-0000389	#567DE9	chr16
contig-0000390	#567DE9	chr16
contig-0000391	#D55E00	chr6
contig-0000392	#E6C47F	chr22
contig-0000393	#D55E00	chr6
contig-0000394	#D55E00	chr6
contig-0000395	#D55E00	chr6
contig-0000396	#D55E00	chr6
contig-0000397	#00A880	chr10
contig-0000398	#00A880	chr10
contig-0000399	#00A880	chr10
contig-0000400	#00A880	chr10
contig-0000401	#00A880	chr10
contig-0000402	#E6B847	chr15
contig-0000403	#009E73	chr3
contig-0000404	#E6C47F	chr22
contig-0000405	#E6B847	chr15
contig-0000406	#E6B847	chr15
contig-0000407	#E6B847	chr15
contig-0000408	#D57533	chr13
contig-0000409	#56B4E9	chr2
contig-0000410	#56B4E9	chr2
contig-0000411	#56B4E9	chr2
contig-0000412	#56B4E9	chr2
contig-0000413	#56B4E9	chr2
contig-0000414	#567DE9	chr16
contig-0000415	#567DE9	chr16
contig-0000416	#567DE9	chr16
contig-0000417	#567DE9	chr16
contig-0000418	#567DE9	chr16
contig-0000419	#00B28C	chr17
contig-0000420	#5699E9	chr9
contig-0000421	#5699E9	chr9
contig-0000422	#5699E9	chr9
contig-0000423	#808080	chr21
contig-0000424	#666666	chr7
contig-0000425	#666666	chr7
contig-0000426	#666666	chr7
contig-0000427	#E6AB23	chr8
contig-0000428	#E6AB23	chr8
contig-0000429	#E6AB23	chr8
contig-0000430	#E6AB23	chr8
contig-0000431	#E6AB23	chr8
contig-0000432	#E6C47F	chr22
contig-0000433	#009E73	chr3
contig-0000434	#009E73	chr3
contig-0000435	#009E73	chr3
contig-0000436	#009E73	chr3
contig-0000437	#009E73	chr3
contig-0000438	#E69F00	chr1
contig-0000439	#00B28C	chr17
contig-0000440	#00B28C	chr17
contig-0000441	#00B28C	chr17
contig-0000442	#00B28C	chr17
contig-0000443	#E6C47F	chr22
contig-0000444	#00B28C	chr17
contig-0000445	#E6AB23	chr8
contig-0000446	#E6AB23	chr8
contig-0000447	#E6AB23	chr8
contig-0000448	#1A7FBA	chr12
contig-0000449	#1A7FBA	chr12
contig-0000450	#1A7FBA	chr12
contig-0000451	#D55E00	chr6
contig-0000452	#D55E00	chr6
contig-0000453	#D55E00	chr6
contig-0000454	#E6B847	chr15
contig-0000455	#D55E00	chr6
contig-0000456	#D57533	chr13
contig-0000457	#D57533	chr13
contig-0000458	#D57533	chr13
contig-0000459	#CCA0BF	chr18
contig-0000460	#56B4E9	chr2
contig-0000461	#CC79A7	chr4
contig-0000462	#CC79A7	chr4
contig-0000463	#CC79A7	chr4
contig-0000464	#E6B847	chr15
contig-0000465	#CC8DB3	chr11
contig-0000466	#CC8DB3	chr11
contig-0000467	#CC8DB3	chr11
contig-0000468	#CC79A7	chr4
contig-0000469	#1A7FBA	chr12
contig-0000470	#1A7FBA	chr12
contig-0000471	#1A7FBA	chr12
contig-0000472	#CC8DB3	chr11
contig-0000473	#CC8DB3	chr11
contig-0000474	#E6B847	chr15
contig-0000475	#CC8DB3	chr11
contig-0000476	#E6AB23	chr8
contig-0000477	#E6AB23	chr8
contig-0000478	#E6AB23	chr8
contig-0000479	#E6AB23	chr8
contig-0000480	#CC79A7	chr4
contig-0000481	#CCA0BF	chr18
contig-0000482	#CCA0BF	chr18
contig-0000483	#CCA0BF	chr18
contig-0000484	#CCA0BF	chr18
contig-0000485	#E6B847	chr15
contig-0000486	#CCA0BF	chr18
contig-0000487	#0072B2	chr5
contig-0000488	#0072B2	chr5
contig-0000489	#0072B2	chr5
contig-0000490	#D55E00	chr6
contig-0000491	#1A7FBA	chr12
contig-0000492	#1A7FBA	chr12
contig-0000493	#1A7FBA	chr12
contig-0000494	#E6B847	chr15
contig-0000496	#D55E00	chr6
contig-0000497	#D55E00	chr6
contig-0000498	#D55E00	chr6
contig-0000499	#1A7FBA	chr12
contig-0000500	#338CC2	chr19
contig-0000501	#338CC2	chr19
contig-0000502	#338CC2	chr19
contig-0000503	#666666	chr7
contig-0000504	#009E73	chr3
contig-0000505	#E6B847	chr15
contig-0000506	#666666	chr7
contig-0000507	#666666	chr7
contig-0000508	#D55E00	chr6
contig-0000509	#009E73	chr3
contig-0000510	#009E73	chr3
contig-0000511	#009E73	chr3
contig-0000512	#0072B2	chr5
contig-0000513	#0072B2	chr5
contig-0000514	#0072B2	chr5
contig-0000515	#666666	chr7
contig-0000516	#56B4E9	chr2
contig-0000517	#1A7FBA	chr12
contig-0000518	#CC8DB3	chr11
contig-0000519	#CC8DB3	chr11
contig-0000520	#CC8DB3	chr11
contig-0000521	#CC8DB3	chr11
contig-0000522	#CC8DB3	chr11
contig-0000523	#666666	chr7
contig-0000524	#666666	chr7
contig-0000525	#666666	chr7
contig-0000526	#009E73	chr3
contig-0000527	#009E73	chr3
contig-0000528	#009E73	chr3
contig-0000529	#E69F00	chr1
contig-0000530	#E69F00	chr1
contig-0000531	#E69F00	chr1
contig-0000532	#E69F00	chr1
contig-0000533	#E69F00	chr1
contig-0000534	#E69F00	chr1
contig-0000535	#E6AB23	chr8
contig-0000536	#E6AB23	chr8
contig-0000537	#E6AB23	chr8
contig-0000538	#E6AB23	chr8
contig-0000539	#E6B847	chr15
contig-0000540	#E6B847	chr15
contig-0000541	#E6B847	chr15
contig-0000542	#338CC2	chr19
contig-0000543	#338CC2	chr19
contig-0000544	#338CC2	chr19
contig-0000545	#338CC2	chr19
contig-0000546	#666666	chr7
contig-0000547	#338CC2	chr19
contig-0000548	#CC8DB3	chr11
contig-0000549	#CC8DB3	chr11
contig-0000550	#CC8DB3	chr11
contig-0000551	#808080	chr21
contig-0000552	#808080	chr21
contig-0000553	#E6B847	chr15
contig-0000554	#737373	chr14
contig-0000555	#808080	chr21
contig-0000556	#666666	chr7
contig-0000557	#338CC2	chr19
contig-0000558	#009E73	chr3
contig-0000559	#009E73	chr3
contig-0000560	#009E73	chr3
contig-0000561	#009E73	chr3
contig-0000562	#009E73	chr3
contig-0000563	#E69F00	chr1
contig-0000564	#00B28C	chr17
contig-0000565	#CC8DB3	chr11
contig-0000566	#E6B847	chr15
contig-0000567	#CC8DB3	chr11
contig-0000568	#CC8DB3	chr11
contig-0000569	#CC8DB3	chr11
contig-0000570	#CC8DB3	chr11
contig-0000571	#D57533	chr13
contig-0000572	#D57533	chr13
contig-0000573	#D55E00	chr6
contig-0000574	#D55E00	chr6
contig-0000575	#D55E00	chr6
contig-0000576	#E6B847	chr15
contig-0000577	#1A7FBA	chr12
contig-0000578	#1A7FBA	chr12
contig-0000579	#1A7FBA	chr12
contig-0000580	#5699E9	chr9
contig-0000581	#5699E9	chr9
contig-0000582	#5699E9	chr9
contig-0000583	#E69F00	chr1
contig-0000584	#E69F00	chr1
contig-0000585	#E69F00	chr1
contig-0000586	#1A7FBA	chr12
contig-0000587	#E6B847	chr15
contig-0000588	#1A7FBA	chr12
contig-0000589	#1A7FBA	chr12
contig-0000590	#1A7FBA	chr12
contig-0000591	#1A7FBA	chr12
contig-0000592	#1A7FBA	chr12
contig-0000593	#1A7FBA	chr12
contig-0000594	#567DE9	chr16
contig-0000595	#567DE9	chr16
contig-0000596	#567DE9	chr16
contig-0000597	#00A880	chr10
contig-0000598	#E6B847	chr15
contig-0000599	#00A880	chr10
contig-0000600	#00A880	chr10
contig-0000601	#009E73	chr3
contig-0000602	#CC79A7	chr4
contig-0000603	#CC79A7	chr4
contig-0000604	#CC79A7	chr4
contig-0000605	#1A7FBA	chr12
contig-0000606	#1A7FBA	chr12
contig-0000607	#009E73	chr3
contig-0000608	#E6B847	chr15
contig-0000609	#1A7FBA	chr12
contig-0000610	#E69F00	chr1
contig-0000611	#E69F00	chr1
contig-0000612	#E69F00	chr1
contig-0000613	#1A7FBA	chr12
contig-0000614	#666666	chr7
contig-0000615	#666666	chr7
contig-0000616	#666666	chr7
contig-0000617	#1A7FBA	chr12
contig-0000618	#E69F00	chr1
contig-0000619	#1A7FBA	chr12
contig-0000620	#1A7FBA	chr12
contig-0000621	#D55E00	chr6
contig-0000622	#5699E9	chr9
contig-0000623	#5699E9	chr9
contig-0000624	#5699E9	chr9
contig-0000625	#5699E9	chr9
contig-0000626	#5699E9	chr9
contig-0000627	#5699E9	chr9
contig-0000628	#5699E9	chr9
contig-0000629	#E69F00	chr1
contig-0000630	#D57533	chr13
contig-0000631	#D57533	chr13
contig-0000632	#E6B847	chr15
contig-0000633	#D57533	chr13
contig-0000634	#808080	chr21
contig-0000635	#808080	chr21
contig-0000636	#808080	chr21
contig-0000637	#E69F00	chr1
contig-0000638	#666666	chr7
contig-0000639	#0072B2	chr5
contig-0000640	#0072B2	chr5
contig-0000641	#0072B2	chr5
contig-0000642	#0072B2	chr5
contig-0000643	#0072B2	chr5
contig-0000644	#0072B2	chr5
contig-0000645	#0072B2	chr5
contig-0000646	#E69F00	chr1
contig-0000647	#00B28C	chr17
contig-0000648	#00B28C	chr17
contig-0000649	#00B28C	chr17
contig-0000650	#666666	chr7
contig-0000651	#666666	chr7
contig-0000652	#5699E9	chr9
contig-0000653	#5699E9	chr9
contig-0000654	#5699E9	chr9
contig-0000655	#E69F00	chr1
contig-0000656	#5699E9	chr9
contig-0000657	#5699E9	chr9
contig-0000658	#00B28C	chr17
contig-0000659	#00B28C	chr17
contig-0000660	#00B28C	chr17
contig-0000661	#E69F00	chr1
contig-0000662	#E69F00	chr1
contig-0000663	#E69F00	chr1
contig-0000664	#737373	chr14
contig-0000665	#737373	chr14
contig-0000666	#CC79A7	chr4
contig-0000667	#737373	chr14
contig-0000668	#737373	chr14
contig-0000669	#737373	chr14
contig-0000670	#737373	chr14
contig-0000671	#808080	chr21
contig-0000672	#808080	chr21
contig-0000673	#CC79A7	chr4
contig-0000674	#CC8DB3	chr11
contig-0000675	#CC8DB3	chr11
contig-0000676	#CC8DB3	chr11
contig-0000677	#CC8DB3	chr11
contig-0000678	#CC8DB3	chr11
contig-0000679	#00A880	chr10
contig-0000680	#00A880	chr10
contig-0000681	#00A880	chr10
contig-0000682	#0072B2	chr5
contig-0000683	#0072B2	chr5
contig-0000684	#CC79A7	chr4
contig-0000685	#0072B2	chr5
contig-0000686	#808080	chr21
contig-0000687	#808080	chr21
contig-0000688	#D57533	chr13
contig-0000689	#CC79A7	chr4
contig-0000690	#E6B847	chr15
contig-0000691	#808080	chr21
contig-0000692	#808080	chr21
contig-0000693	#CC79A7	chr4
contig-0000694	#CC79A7	chr4
contig-0000695	#CC79A7	chr4
contig-0000696	#00A880	chr10
contig-0000697	#009E73	chr3
contig-0000698	#CC79A7	chr4
contig-0000699	#00A880	chr10
contig-0000700	#00A880	chr10
contig-0000701	#00A880	chr10
contig-0000702	#00A880	chr10
contig-0000703	#00A880	chr10
contig-0000704	#00A880	chr10
contig-0000705	#5699E9	chr9
contig-0000706	#5699E9	chr9
contig-0000707	#5699E9	chr9
contig-0000708	#5699E9	chr9
contig-0000709	#5699E9	chr9
contig-0000710	#5699E9	chr9
contig-0000711	#5699E9	chr9
contig-0000712	#D57533	chr13
contig-0000713	#D57533	chr13
contig-0000714	#E69F00	chr1
contig-0000715	#E69F00	chr1
contig-0000716	#5699E9	chr9
contig-0000717	#E69F00	chr1
contig-0000718	#E6C47F	chr22
contig-0000719	#5699E9	chr9
contig-0000720	#5699E9	chr9
contig-0000721	#5699E9	chr9
contig-0000722	#5699E9	chr9
contig-0000723	#5699E9	chr9
contig-0000724	#5699E9	chr9
contig-0000725	#5699E9	chr9
contig-0000726	#5699E9	chr9
contig-0000727	#5699E9	chr9
contig-0000728	#5699E9	chr9
contig-0000729	#5699E9	chr9
contig-0000730	#5699E9	chr9
contig-0000731	#E69F00	chr1
contig-0000732	#CC8DB3	chr11
contig-0000733	#CC8DB3	chr11
contig-0000734	#CC8DB3	chr11
contig-0000735	#CC8DB3	chr11
contig-0000736	#CC8DB3	chr11
contig-0000737	#00A880	chr10
contig-0000738	#808080	chr21
contig-0000739	#D57533	chr13
contig-0000740	#5699E9	chr9
contig-0000741	#D55E00	chr6
contig-0000742	#D55E00	chr6
contig-0000743	#D55E00	chr6
contig-0000744	#D57533	chr13
contig-0000745	#D57533	chr13
contig-0000746	#E6C47F	chr22
contig-0000747	#00A880	chr10
contig-0000749	#00A880	chr10
contig-0000750	#00A880	chr10
contig-0000751	#00A880	chr10
contig-0000752	#00A880	chr10
contig-0000753	#00A880	chr10
contig-0000754	#00A880	chr10
contig-0000755	#737373	chr14
contig-0000756	#E6B847	chr15
contig-0000757	#E69F00	chr1
contig-0000758	#D57533	chr13
contig-0000759	#E69F00	chr1
contig-0000760	#E6B847	chr15
contig-0000761	#D55E00	chr6
contig-0000762	#E6AB23	chr8
contig-0000763	#D55E00	chr6
contig-0000764	#D55E00	chr6
contig-0000765	#D55E00	chr6
contig-0000766	#D55E00	chr6
contig-0000767	#D55E00	chr6
contig-0000768	#E69F00	chr1
contig-0000769	#D57533	chr13
contig-0000770	#E6C47F	chr22
contig-0000771	#E6C47F	chr22
contig-0000772	#E6C47F	chr22
contig-0000773	#E6C47F	chr22
contig-0000775	#1A7FBA	chr12
contig-0000776	#1A7FBA	chr12
contig-0000777	#E69F00	chr1
contig-0000778	#1A7FBA	chr12
contig-0000779	#1A7FBA	chr12
contig-0000780	#E6B847	chr15
contig-0000781	#009E73	chr3
contig-0000782	#009E73	chr3
contig-0000783	#009E73	chr3
contig-0000784	#56B4E9	chr2
contig-0000786	#D55E00	chr6
contig-0000787	#009E73	chr3
contig-0000788	#5699E9	chr9
contig-0000789	#D55E00	chr6
contig-0000790	#D55E00	chr6
contig-0000791	#338CC2	chr19
contig-0000792	#56B4E9	chr2
contig-0000793	#56B4E9	chr2
contig-0000794	#56B4E9	chr2
contig-0000795	#808080	chr21
contig-0000796	#808080	chr21
contig-0000798	#5699E9	chr9
contig-0000799	#56B4E9	chr2
contig-0000800	#56B4E9	chr2
contig-0000801	#56B4E9	chr2
contig-0000802	#56B4E9	chr2
contig-0000803	#56B4E9	chr2
contig-0000804	#808080	chr21
contig-0000805	#D57533	chr13
contig-0000806	#737373	chr14
contig-0000807	#808080	chr21
contig-0000808	#5699E9	chr9
contig-0000809	#808080	chr21
contig-0000810	#808080	chr21
contig-0000811	#1A7FBA	chr12
contig-0000812	#5699E9	chr9
contig-0000813	#1A7FBA	chr12
contig-0000814	#1A7FBA	chr12
contig-0000815	#1A7FBA	chr12
contig-0000816	#1A7FBA	chr12
contig-0000817	#E6C47F	chr22
contig-0000818	#1A7FBA	chr12
contig-0000820	#338CC2	chr19
contig-0000821	#338CC2	chr19
contig-0000822	#338CC2	chr19
contig-0000823	#5699E9	chr9
contig-0000824	#338CC2	chr19
