Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr14	94961427	94961490	Paternal	DLK1	Joshi,Zink	7	0	0	0	0	0.26816	0.30793	Ignored:DidNotMeet_cpg_difference
chr14	95042558	95046625	Paternal	IG-DMR,MEG3,MEG3/DLK1	Akbari,Court,Hernandez,Zink	96	0	58	0	0.57785	0.52566	0.93166	Included
chr14	95058592	95063118	Paternal	MEG3,AL117190.1	Akbari,Court,Hernandez,Joshi,Zink	246	0	230	0	0.73012	0.21063	0.9066	Included
chr14	95135834	95136700	Maternal	MEG8,SNHG23	Zink	27	13	0	0.3619	0	0.35119	0.13902	Included
chr14	95139591	95140676	Maternal	MEG8,SNHG23	Akbari,Court,Hernandez,Zink	52	52	0	0.72894	0	0.81821	0.08927	Included
chr14	100719510	100719614	Maternal	IGHV3-37	Hernandez	10	0	0	0	0	0.55914	0.69831	Ignored:DidNotMeet_cpg_difference
chr15	21296256	21301762	Maternal	MIR4508,MKRN3	Akbari,Court,Hernandez,Joshi	109	0	31	0	0.51382	0.68896	0.82752	Included
chr15	21341062	21343880	Paternal	MKRN3	Zink	14	0	0	0	0	0.7831	0.61163	Ignored:DidNotMeet_cpg_difference
chr15	21363464	21363638	Maternal	MKRN3	Zink	10	0	10	0	0.61265	0.14506	0.75771	Included
chr15	21368503	21368715	Maternal	MKRN3	Zink	8	0	3	0	0.29143	0.6261	0.86732	Included
chr15	21377299	21377524	Maternal	MAGEL2	Zink	6	0	1	0	0.2407	0.1855	0.41685	Included
chr15	21381510	21383473	Maternal	MAGEL2	Akbari,Court,Hernandez,Joshi,Zink	64	0	59	0	0.65335	0.21466	0.83256	Included
chr15	21420762	21422619	Maternal	NDN	Akbari,Court,Hernandez,Joshi,Zink	117	0	111	0	0.53939	0.13755	0.65416	Included
chr15	21532265	21532875	Maternal	RNU6-741P	Zink	22	0	20	0	0.31791	0.46664	0.77965	Included
chr15	21563910	21564305	Paternal	RNU6-741P	Zink	6	1	0	0.38269	0	0.84984	0.64151	Included
chr15	21589212	21590074	Maternal	RP11-484P15.1	Zink	9	0	7	0	0.48206	0.15961	0.59259	Included
chr15	21591584	21596455	Maternal	RP11-484P15.1	Akbari,Zink,Zink	84	0	39	0	0.42591	0.50263	0.69318	Included
chr15	21603570	21604377	Maternal	RP11-484P15.1	Akbari,Zink	36	0	33	0	0.52001	0.13811	0.63394	Included
chr15	21611867	21613067	Maternal	RP11-484P15.1	Akbari,Zink	40	0	34	0	0.35878	0.13562	0.46611	Included
chr15	21617488	21617845	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.84598	0.79677	Ignored:DidNotMeet_cpg_difference
chr15	21630697	21633011	Maternal	PWRN4,RP11-484P15.1	Akbari,Joshi,Zink	59	0	32	0	0.42175	0.45579	0.67121	Included
chr15	21648478	21650220	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.763	0.64575	Ignored:DidNotMeet_cpg_difference
chr15	21674147	21675281	Paternal	RP11-484P15.1	Zink	12	0	0	0	0	0.78526	0.60814	Ignored:DidNotMeet_cpg_difference
chr15	21743102	21743985	Paternal	PWRN4	Zink	7	1	0	0.61472	0	0.76051	0.52102	Included
chr15	21763297	21763709	Paternal	PWRN4	Zink	5	0	0	0	0	0.75823	0.56531	Ignored:DidNotMeet_cpg_difference
chr15	21784164	21785579	Paternal	PWRN4	Zink	12	7	0	0.43583	0	0.8405	0.493	Included
chr15	21835134	21836136	Maternal	SNRPN_intragenic_CpG32,PWRN2	Akbari,Court,Zink	46	0	46	0	0.35683	0.12101	0.47784	Included
chr15	21890432	21891180	Paternal	PWRN2	Zink	8	0	0	0	0	0.65767	0.63432	Ignored:DidNotMeet_cpg_difference
chr15	21897209	21897954	Paternal	PWRN2	Zink	8	0	0	0	0	0.73756	0.63887	Ignored:DidNotMeet_cpg_difference
chr15	21908292	21909250	Paternal	PWRN2	Zink	9	6	0	0.5536	0	0.79219	0.38649	Included
chr15	22008923	22009869	Paternal	RP11-580I1.2	Zink	10	1	0	0.34966	0	0.85632	0.66443	Included
chr15	22160590	22161837	Maternal	SNRPN_intragenic_CpG29,PWRN3	Akbari,Court,Zink	53	0	42	0	0.38731	0.23089	0.52495	Included
chr15	22211722	22212175	Maternal	SNRPN_intragenic_CpG30	Akbari,Court	31	0	31	0	0.23856	0.094	0.33255	Included
chr15	22310237	22311050	Paternal	PWRN1	Zink	8	2	0	0.42351	0	0.82203	0.46144	Included
chr15	22312618	22313135	Paternal	PWRN1	Zink	7	4	0	0.38552	0	0.74591	0.52142	Included
chr15	22505473	22506455	Paternal	PWRN1,SNRPN	Hernandez,Zink	14	0	0	0	0	0.83152	0.76008	Ignored:DidNotMeet_cpg_difference
chr15	22508944	22510547	Maternal	SNRPN_intragenic_CpG40,SNRPN	Akbari,Court,Hernandez,Joshi,Zink	81	0	74	0	0.47078	0.14753	0.58523	Included
chr15	22560068	22561411	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	22	0	15	0	0.69936	0.26684	0.79539	Included
chr15	22583384	22585283	Maternal	SNRPN,RP11-385H1.1	Akbari,Court,Hernandez,Joshi,Zink	72	0	69	0	0.42899	0.15967	0.5811	Included
chr15	22593074	22595820	Maternal	SNRPN	Joshi,Zink	37	0	25	0	0.60725	0.37158	0.79238	Included
chr15	22614163	22616870	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	87	1	45	0.31163	0.52303	0.44991	0.72299	Included
chr15	22647266	22647904	Paternal	SNRPN,AC090602.2	Zink	8	0	0	0	0	0.87566	0.77775	Ignored:DidNotMeet_cpg_difference
chr15	22688234	22693913	Maternal	SNURF,SNRPN,RP11-701H24.9	Akbari,Court,Hernandez,Joshi,Zink	149	0	121	0	0.86027	0.1932	0.88465	Included
chr15	22693914	22738212	Paternal	PWAR5,PWARSN,SNORD107,SNORD64,SNORD108,RP11-701H24.9,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	385	22	0	0.41756	0	0.91104	0.78549	Ignored:DidNotMeet_cpg_difference
chr15	22739217	22767775	Paternal	SNHG14	Akbari,Zink	210	33	0	0.43172	0	0.92109	0.7285	Included
chr15	22775157	22793910	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	217	7	0	0.3708	0	0.92254	0.81798	Ignored:DidNotMeet_cpg_difference
chr15	22796137	22837398	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	576	17	0	0.36428	0	0.91046	0.79272	Ignored:DidNotMeet_cpg_difference
chr15	22877695	22880669	Paternal	SNHG14	Akbari	16	0	0	0	0	0.78861	0.61287	Ignored:DidNotMeet_cpg_difference
chr15	22917914	22920700	Paternal	SNORD115Cluster	Joshi,Zink	49	0	0	0	0	0.86906	0.81566	Ignored:DidNotMeet_cpg_difference
chr15	27466585	27466749	Maternal	AC022613.1	Hernandez	17	0	0	0	0	0.5443	0.40946	Ignored:DidNotMeet_cpg_difference
chr15	42830610	42830766	Maternal	SORD	Hernandez,Joshi,Zink	12	0	0	0	0	0.07635	0.14643	Ignored:DidNotMeet_cpg_difference
chr15	48716873	48717145	Maternal	AP4E1	Zink	19	0	0	0	0	0.60179	0.71862	Ignored:DidNotMeet_cpg_difference
chr15	60148414	60148894	Paternal	MIR6085	Akbari	19	19	0	0.36964	0	0.49391	0.12426	Included
chr15	78982358	78982976	Paternal	CFAP161	Akbari	44	0	0	0	0	0.60937	0.61469	Ignored:DidNotMeet_cpg_difference
chr15	96629415	96631475	Maternal	IGF1R	Akbari,Court,Hernandez,Joshi,Zink	70	0	66	0	0.62022	0.22374	0.8142	Included
chr16	811704	813589	Maternal	PRR25	Akbari,Zink	141	117	0	0.2723	0	0.41351	0.1649	Included
chr16	821900	823268	Maternal	PRR25	Akbari,Zink	83	77	0	0.61238	0	0.86168	0.28214	Included
chr16	3281461	3281826	Paternal	MEFV	Zink	34	0	28	0	0.22304	0.50093	0.71645	Included
chr16	3322511	3322654	Maternal	TIGD7	Joshi	19	0	0	0	0	0.44996	0.60276	Ignored:DidNotMeet_cpg_difference
chr16	3391703	3393524	Paternal	MTRNR2L4,LA16c-306E5.2	Akbari,Joshi,Zink	84	0	57	0	0.34647	0.33369	0.5777	Included
chr16	3441035	3441528	Paternal	LA16c-306E5.2	Zink	27	0	24	0	0.30056	0.34722	0.63893	Included
chr16	3458714	3468983	Maternal	ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	131	44	0	0.56859	0	0.91911	0.68261	Included
chr16	3470097	3472038	Paternal	NAA60,ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	78	0	73	0	0.82559	0.07335	0.84576	Included
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	65	0	0.37775	0	0.39737	0.18459	Included
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	0	0	0	0	0.24958	0.36416	Ignored:DidNotMeet_cpg_difference
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	15	0	0.17019	0	0.38151	0.21331	Included
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	0	91	0	0.8013	0.06637	0.86767	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	0	98	0	0.39465	0.11418	0.50666	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	0	54	0	0.24292	0.31936	0.56145	Included
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	0	29	0	0.1854	0.43633	0.61375	Included
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	0	38	0	0.32153	0.0225	0.34403	Included
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.16917	0.13996	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	0	45	0	0.41266	0.4836	0.8634	Included
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	0	23	0	0.35801	0.40048	0.74396	Included
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	0	131	0	0.84351	0.09895	0.93109	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	123	0	108	0	0.86827	0.18239	0.95265	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	0	217	0	0.84841	0.07947	0.92105	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	20	0	4	0	0.20595	0.54859	0.73876	Included
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	0	0	0	0	0.4413	0.39463	Ignored:DidNotMeet_cpg_difference
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	0	27	0	0.51046	0.23312	0.74357	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	0	8	0	0.21958	0.39199	0.51825	Included
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	55	54	0	0.37106	0	0.65683	0.28807	Included
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	0	0	0	0	0.50016	0.49986	Ignored:DidNotMeet_cpg_difference
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	0	25	0	0.26211	0.24182	0.48384	Included
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	0	81	0	0.2187	0.24611	0.45987	Included
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	474	470	0	0.65895	0	0.8899	0.23402	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	16	0	0.51318	0	0.7489	0.23572	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	65	0	0	0	0	0.8813	0.8799	Ignored:DidNotMeet_cpg_difference
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	35	0	27	0	0.19021	0.10097	0.28304	Included
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	0	55	0	0.77665	0.214	0.94456	Included
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	0	0	0	0	0.01804	0.05489	Ignored:DidNotMeet_cpg_difference
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	0	140	0	0.71282	0.26032	0.95273	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	0	88	0	0.86844	0.10664	0.92965	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	50	0	4	0	0.17038	0.78271	0.911	Ignored:DidNotMeet_cpg_difference
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	331	260	0	0.85172	0	0.9194	0.22877	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	362	0	337	0	0.848	0.10239	0.89993	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	0	242	0	0.78919	0.03487	0.82159	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	16	0	0.26968	0	0.51436	0.26948	Included
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	16	0	0	0	0	0.48248	0.26672	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	0	0	0	0	0.6154	0.66836	Ignored:DidNotMeet_cpg_difference
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	0	0	0	0	0.90738	0.91068	Ignored:DidNotMeet_cpg_difference
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	58	0	57	0	0.54397	0.36682	0.90501	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	0	43	0	0.27081	0.39795	0.64784	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	64	0	0	0	0	0.2442	0.29844	Ignored:DidNotMeet_cpg_difference
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	22	0	22	0	0.33975	0.18738	0.52713	Included
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	82	0	71	0	0.80799	0.202	0.9153	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	56	0	0.33938	0	0.41522	0.07677	Included
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	28	27	0	0.32317	0	0.45711	0.14017	Included
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	59	0	0.53911	0	0.67804	0.13893	Included
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	73	0	0.52377	0	0.82178	0.32078	Included
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	0	0	0	0.83906	0.81676	Ignored:DidNotMeet_cpg_difference
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	59	0	0.72452	0	0.79425	0.09597	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	67	0	0.38479	0	0.93555	0.55076	Included
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	0	0	0	0	0.64821	0.59083	Ignored:DidNotMeet_cpg_difference
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	14	0	0.36166	0	0.38447	0.1836	Included
chr5	561353	562753	Paternal	MIR4456	Akbari	136	51	0	0.19838	0	0.69345	0.53655	Included
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	0	34	0	0.26648	0.69647	0.96015	Included
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	0	0	0	0.1454	0.18563	Ignored:DidNotMeet_cpg_difference
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	0	0	0	0	0.08032	0.13167	Ignored:DidNotMeet_cpg_difference
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	83	0	0.72511	0	0.843	0.15717	Included
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	0	0	0	0.08315	0.06948	Ignored:DidNotMeet_cpg_difference
chr5	138659249	138659851	Maternal	NME5	Akbari	21	21	0	0.43986	0	0.64973	0.20987	Included
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	0	110	0	0.75075	0.1828	0.93355	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	51	0	45	0	0.34673	0.48279	0.81013	Included
chr6	31425008	31425410	Maternal	LTA	Hernandez	16	0	0	0	0	0.59306	0.54501	Ignored:DidNotMeet_cpg_difference
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	0	154	0	0.87473	0.07039	0.93721	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	0	0	0	0.4767	0.3686	Ignored:DidNotMeet_cpg_difference
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	0	107	0	0.56129	0.38969	0.95099	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.4768	0.62253	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	67	0	0	0	0	0.95325	0.90717	Ignored:DidNotMeet_cpg_difference
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	46	0	0.4606	0	0.60735	0.14675	Included
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	62	0	0.74257	0	0.80989	0.06732	Included
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	10	0	0.24333	0	0.21459	0.10182	Included
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	171	155	0	0.84049	0	0.88698	0.11275	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	0	0	0	0	0.18998	0.10497	Ignored:DidNotMeet_cpg_difference
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	121	0	0.85515	0	0.87491	0.02586	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	229	221	0	0.85071	0	0.89087	0.06648	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	0	0	0	0	0.90318	0.76672	Ignored:DidNotMeet_cpg_difference
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	89	0	0.64839	0	0.71181	0.06343	Included
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	62	0	0.63394	0	0.86543	0.26732	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	0	76	0	0.24755	0.03315	0.28026	Included
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	21	0	0	0	0	0.03451	0.13007	Ignored:DidNotMeet_cpg_difference
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	41	41	0	0.75219	0	0.89809	0.1459	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	0	0	0	0.67479	0.5243	Ignored:DidNotMeet_cpg_difference
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	57	0	0.57588	0	0.90173	0.32584	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	19	0	0.32494	0	0.6501	0.47975	Included
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	25	0	0.36864	0	0.6256	0.45713	Included
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	202	0	0.8307	0	0.92473	0.16752	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	53	0	0	0	0	0.76684	0.80916	Ignored:DidNotMeet_cpg_difference
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	116	0	0.32376	0	0.80353	0.47977	Included
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	22	0	0	0	0	0.15655	0.09299	Ignored:DidNotMeet_cpg_difference
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	0	0	0	0.82358	0.77437	Ignored:DidNotMeet_cpg_difference
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	31	0	0.25699	0	0.39434	0.14111	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	22	0	0	0	0	0.19219	0.11003	Ignored:DidNotMeet_cpg_difference
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	0	82	0	0.46987	0.23911	0.70897	Included
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	0	63	0	0.62226	0.21341	0.83567	Included
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	142	136	0	0.31459	0	0.83406	0.5262	Included
