contig	color
contig-0000092	#808080	chr21
contig-0000093	#808080	chr21
contig-0000094	#E6C47F	chr22
contig-0000095	#E6C47F	chr22
contig-0000096	#737373	chr14
contig-0000097	#737373	chr14
contig-0000098	#808080	chr21
contig-0000099	#808080	chr21
contig-0000100	#737373	chr14
contig-0000101	#808080	chr21
contig-0000102	#D57533	chr13
contig-0000103	#D57533	chr13
contig-0000104	#E69F00	chr1
contig-0000105	#E6C47F	chr22
contig-0000106	#D57533	chr13
contig-0000107	#D57533	chr13
contig-0000108	#D57533	chr13
contig-0000109	#D57533	chr13
contig-0000110	#D57533	chr13
contig-0000111	#D55E00	chr6
contig-0000112	#D55E00	chr6
contig-0000113	#E6C47F	chr22
contig-0000114	#737373	chr14
contig-0000115	#E6C47F	chr22
contig-0000116	#808080	chr21
contig-0000117	#E6C47F	chr22
contig-0000118	#E6C47F	chr22
contig-0000119	#E6C47F	chr22
contig-0000120	#E6C47F	chr22
contig-0000121	#D57533	chr13
contig-0000122	#E6C47F	chr22
contig-0000123	#E6C47F	chr22
contig-0000124	#E6C47F	chr22
contig-0000125	#D57533	chr13
contig-0000126	#E6C47F	chr22
contig-0000127	#E6C47F	chr22
contig-0000128	#E6C47F	chr22
contig-0000129	#E6C47F	chr22
contig-0000130	#E6C47F	chr22
contig-0000131	#808080	chr21
contig-0000132	#808080	chr21
contig-0000133	#808080	chr21
contig-0000134	#808080	chr21
contig-0000135	#E6B847	chr15
contig-0000136	#E6B847	chr15
contig-0000137	#808080	chr21
contig-0000138	#E6C47F	chr22
contig-0000139	#E6B847	chr15
contig-0000140	#D57533	chr13
contig-0000141	#E6C47F	chr22
contig-0000142	#737373	chr14
contig-0000143	#E6B847	chr15
contig-0000144	#737373	chr14
contig-0000145	#808080	chr21
contig-0000146	#1A7FBA	chr12
contig-0000147	#1A7FBA	chr12
contig-0000148	#737373	chr14
contig-0000149	#737373	chr14
contig-0000150	#808080	chr21
contig-0000151	#737373	chr14
contig-0000152	#737373	chr14
contig-0000153	#D57533	chr13
contig-0000154	#D57533	chr13
contig-0000155	#D57533	chr13
contig-0000156	#E6C47F	chr22
contig-0000157	#E6B847	chr15
contig-0000158	#E6B847	chr15
contig-0000159	#D57533	chr13
contig-0000160	#D57533	chr13
contig-0000161	#E6B847	chr15
contig-0000162	#D57533	chr13
contig-0000163	#D57533	chr13
contig-0000164	#D57533	chr13
contig-0000165	#E6B847	chr15
contig-0000166	#009E73	chr3
contig-0000167	#D57533	chr13
contig-0000168	#D57533	chr13
contig-0000169	#D57533	chr13
contig-0000170	#737373	chr14
contig-0000171	#D57533	chr13
contig-0000172	#D57533	chr13
contig-0000173	#009E73	chr3
contig-0000174	#808080	chr21
contig-0000175	#E6B847	chr15
contig-0000176	#E6B847	chr15
contig-0000177	#808080	chr21
contig-0000178	#737373	chr14
contig-0000179	#CC8DB3	chr11
contig-0000180	#CC8DB3	chr11
contig-0000181	#CC8DB3	chr11
contig-0000182	#009E73	chr3
contig-0000183	#808080	chr21
contig-0000184	#D57533	chr13
contig-0000185	#E6C47F	chr22
contig-0000186	#E6C47F	chr22
contig-0000187	#808080	chr21
contig-0000188	#808080	chr21
contig-0000189	#009E73	chr3
contig-0000190	#808080	chr21
contig-0000191	#D57533	chr13
contig-0000192	#666666	chr7
contig-0000193	#666666	chr7
contig-0000194	#666666	chr7
contig-0000195	#666666	chr7
contig-0000196	#E6B847	chr15
contig-0000197	#E6B847	chr15
contig-0000198	#E6B847	chr15
contig-0000199	#009E73	chr3
contig-0000200	#8C564B	chrY
contig-0000201	#E69F00	chr1
contig-0000202	#E6B847	chr15
contig-0000203	#808080	chr21
contig-0000204	#E6B847	chr15
contig-0000205	#E6C47F	chr22
contig-0000206	#E6C47F	chr22
contig-0000207	#808080	chr21
contig-0000208	#9467BD	chrX
contig-0000209	#9467BD	chrX
contig-0000210	#E6B847	chr15
contig-0000211	#E6C47F	chr22
contig-0000212	#808080	chr21
contig-0000213	#E6C47F	chr22
contig-0000214	#9467BD	chrX
contig-0000215	#9467BD	chrX
contig-0000216	#9467BD	chrX
contig-0000217	#E6C47F	chr22
contig-0000218	#D57533	chr13
contig-0000219	#D57533	chr13
contig-0000220	#D57533	chr13
contig-0000221	#D57533	chr13
contig-0000222	#D57533	chr13
contig-0000223	#D57533	chr13
contig-0000224	#00B28C	chr17
contig-0000225	#00B28C	chr17
contig-0000226	#00B28C	chr17
contig-0000227	#D57533	chr13
contig-0000228	#D57533	chr13
contig-0000229	#009E73	chr3
contig-0000230	#00B28C	chr17
contig-0000231	#00B28C	chr17
contig-0000232	#E6B847	chr15
contig-0000233	#E69F00	chr1
contig-0000234	#D57533	chr13
contig-0000235	#E69F00	chr1
contig-0000236	#E69F00	chr1
contig-0000237	#E69F00	chr1
contig-0000239	#D57533	chr13
contig-0000241	#808080	chr21
contig-0000242	#D57533	chr13
contig-0000244	#CC79A7	chr4
contig-0000245	#E69F00	chr1
contig-0000246	#CC79A7	chr4
contig-0000247	#666666	chr7
contig-0000248	#E6C47F	chr22
contig-0000249	#808080	chr21
contig-0000251	#D57533	chr13
contig-0000253	#808080	chr21
contig-0000254	#E6B847	chr15
contig-0000255	#737373	chr14
contig-0000256	#737373	chr14
contig-0000257	#737373	chr14
contig-0000258	#737373	chr14
contig-0000259	#808080	chr21
contig-0000260	#E69F00	chr1
contig-0000261	#E69F00	chr1
contig-0000262	#E69F00	chr1
contig-0000263	#E69F00	chr1
contig-0000264	#E6C47F	chr22
contig-0000265	#E69F00	chr1
contig-0000266	#E69F00	chr1
contig-0000268	#808080	chr21
contig-0000269	#737373	chr14
contig-0000270	#808080	chr21
contig-0000271	#808080	chr21
contig-0000272	#808080	chr21
contig-0000273	#808080	chr21
contig-0000274	#E69F00	chr1
contig-0000275	#D57533	chr13
contig-0000276	#E6C47F	chr22
contig-0000277	#D57533	chr13
contig-0000278	#E6AB23	chr8
contig-0000279	#E6AB23	chr8
contig-0000280	#E6AB23	chr8
contig-0000281	#E69F00	chr1
contig-0000282	#E69F00	chr1
contig-0000283	#737373	chr14
contig-0000284	#737373	chr14
contig-0000285	#D57533	chr13
contig-0000286	#E6AB23	chr8
contig-0000287	#E6C47F	chr22
contig-0000290	#D57533	chr13
contig-0000291	#CC79A7	chr4
contig-0000292	#D57533	chr13
contig-0000293	#E6B847	chr15
contig-0000296	#D57533	chr13
contig-0000297	#E6C47F	chr22
contig-0000298	#808080	chr21
contig-0000299	#CC8DB3	chr11
contig-0000300	#CC79A7	chr4
contig-0000302	#D57533	chr13
contig-0000303	#D57533	chr13
contig-0000304	#808080	chr21
contig-0000305	#808080	chr21
contig-0000306	#808080	chr21
contig-0000307	#808080	chr21
contig-0000308	#E6C47F	chr22
contig-0000310	#D57533	chr13
contig-0000311	#808080	chr21
contig-0000312	#808080	chr21
contig-0000313	#808080	chr21
contig-0000314	#808080	chr21
contig-0000315	#808080	chr21
contig-0000316	#D57533	chr13
contig-0000317	#737373	chr14
contig-0000318	#D57533	chr13
contig-0000319	#D57533	chr13
contig-0000320	#D57533	chr13
contig-0000321	#00B28C	chr17
contig-0000322	#00B28C	chr17
contig-0000323	#00B28C	chr17
contig-0000324	#00B28C	chr17
contig-0000325	#00B28C	chr17
contig-0000326	#E6B847	chr15
contig-0000327	#D57533	chr13
contig-0000328	#E6C47F	chr22
contig-0000329	#E6C47F	chr22
contig-0000330	#E6C47F	chr22
contig-0000331	#E6C47F	chr22
contig-0000332	#D57533	chr13
contig-0000333	#E6C47F	chr22
contig-0000334	#737373	chr14
contig-0000335	#808080	chr21
contig-0000336	#D57533	chr13
contig-0000337	#E6B847	chr15
contig-0000338	#808080	chr21
contig-0000339	#E6B847	chr15
contig-0000340	#808080	chr21
contig-0000341	#D57533	chr13
contig-0000342	#D57533	chr13
contig-0000343	#D57533	chr13
contig-0000344	#E6B847	chr15
contig-0000345	#E6C47F	chr22
contig-0000346	#E69F00	chr1
contig-0000347	#E69F00	chr1
contig-0000348	#E69F00	chr1
contig-0000349	#E69F00	chr1
contig-0000350	#E69F00	chr1
contig-0000351	#E6C47F	chr22
contig-0000352	#D57533	chr13
contig-0000353	#D57533	chr13
contig-0000354	#808080	chr21
contig-0000355	#56B4E9	chr2
contig-0000356	#808080	chr21
contig-0000357	#808080	chr21
contig-0000358	#D57533	chr13
contig-0000359	#D57533	chr13
contig-0000360	#56B4E9	chr2
contig-0000361	#56B4E9	chr2
contig-0000362	#56B4E9	chr2
contig-0000363	#808080	chr21
contig-0000364	#D57533	chr13
contig-0000365	#D57533	chr13
contig-0000366	#D57533	chr13
contig-0000368	#E6B847	chr15
contig-0000369	#E6B847	chr15
contig-0000370	#808080	chr21
contig-0000371	#808080	chr21
contig-0000372	#808080	chr21
contig-0000373	#808080	chr21
contig-0000374	#E6C47F	chr22
contig-0000375	#E6C47F	chr22
contig-0000376	#CC79A7	chr4
contig-0000377	#808080	chr21
contig-0000378	#CC79A7	chr4
contig-0000379	#808080	chr21
contig-0000380	#D57533	chr13
contig-0000382	#E6C47F	chr22
contig-0000383	#D57533	chr13
contig-0000384	#D57533	chr13
contig-0000385	#D57533	chr13
contig-0000386	#D57533	chr13
contig-0000387	#D57533	chr13
contig-0000388	#D57533	chr13
contig-0000389	#D57533	chr13
contig-0000391	#737373	chr14
contig-0000392	#808080	chr21
contig-0000393	#E6B847	chr15
contig-0000394	#9467BD	chrX
contig-0000395	#9467BD	chrX
contig-0000396	#D57533	chr13
contig-0000397	#CC79A7	chr4
contig-0000398	#D58C66	chr20
contig-0000399	#D57533	chr13
contig-0000401	#808080	chr21
contig-0000402	#808080	chr21
contig-0000403	#808080	chr21
contig-0000404	#E6C47F	chr22
contig-0000405	#808080	chr21
contig-0000406	#D57533	chr13
contig-0000407	#D57533	chr13
contig-0000408	#CC79A7	chr4
contig-0000409	#CC79A7	chr4
contig-0000410	#E6C47F	chr22
contig-0000411	#E6C47F	chr22
contig-0000412	#737373	chr14
contig-0000413	#0072B2	chr5
contig-0000414	#0072B2	chr5
contig-0000415	#0072B2	chr5
contig-0000416	#0072B2	chr5
contig-0000417	#0072B2	chr5
contig-0000418	#808080	chr21
contig-0000419	#D57533	chr13
contig-0000420	#E6B847	chr15
contig-0000421	#D57533	chr13
contig-0000422	#E6C47F	chr22
contig-0000423	#808080	chr21
contig-0000424	#E6B847	chr15
contig-0000425	#E6B847	chr15
contig-0000426	#D57533	chr13
contig-0000427	#D57533	chr13
contig-0000428	#D57533	chr13
contig-0000429	#D57533	chr13
contig-0000430	#D57533	chr13
contig-0000431	#D57533	chr13
contig-0000432	#E6B847	chr15
contig-0000434	#D57533	chr13
contig-0000435	#D57533	chr13
contig-0000437	#D57533	chr13
contig-0000438	#D57533	chr13
contig-0000439	#D57533	chr13
contig-0000440	#D57533	chr13
contig-0000441	#D57533	chr13
contig-0000442	#E6C47F	chr22
contig-0000443	#E6C47F	chr22
contig-0000444	#E6B847	chr15
contig-0000445	#808080	chr21
contig-0000447	#808080	chr21
contig-0000448	#D57533	chr13
contig-0000449	#D57533	chr13
contig-0000450	#D57533	chr13
contig-0000451	#E6C47F	chr22
contig-0000452	#D57533	chr13
contig-0000453	#D57533	chr13
contig-0000456	#0072B2	chr5
contig-0000457	#0072B2	chr5
contig-0000458	#0072B2	chr5
contig-0000459	#0072B2	chr5
contig-0000460	#0072B2	chr5
contig-0000461	#E6B847	chr15
contig-0000462	#E6C47F	chr22
contig-0000463	#E6C47F	chr22
contig-0000464	#E6B847	chr15
contig-0000465	#D57533	chr13
contig-0000466	#E6B847	chr15
contig-0000467	#E6B847	chr15
contig-0000468	#808080	chr21
contig-0000469	#E6C47F	chr22
contig-0000470	#E69F00	chr1
contig-0000471	#E69F00	chr1
contig-0000472	#E69F00	chr1
contig-0000473	#E6C47F	chr22
contig-0000474	#E69F00	chr1
contig-0000475	#E69F00	chr1
contig-0000476	#E69F00	chr1
contig-0000477	#E69F00	chr1
contig-0000478	#E69F00	chr1
contig-0000479	#737373	chr14
contig-0000480	#0072B2	chr5
contig-0000481	#0072B2	chr5
contig-0000482	#1A7FBA	chr12
contig-0000483	#1A7FBA	chr12
contig-0000484	#1A7FBA	chr12
contig-0000485	#1A7FBA	chr12
contig-0000486	#1A7FBA	chr12
contig-0000487	#1A7FBA	chr12
contig-0000488	#1A7FBA	chr12
contig-0000489	#1A7FBA	chr12
contig-0000490	#D58C66	chr20
contig-0000491	#D58C66	chr20
contig-0000492	#D58C66	chr20
contig-0000493	#D58C66	chr20
contig-0000494	#D58C66	chr20
contig-0000495	#CC8DB3	chr11
contig-0000496	#CC8DB3	chr11
contig-0000497	#CC8DB3	chr11
contig-0000498	#CC8DB3	chr11
contig-0000499	#00B28C	chr17
contig-0000500	#00B28C	chr17
contig-0000501	#00B28C	chr17
contig-0000502	#00B28C	chr17
contig-0000503	#00B28C	chr17
contig-0000504	#666666	chr7
contig-0000505	#666666	chr7
contig-0000506	#666666	chr7
contig-0000507	#666666	chr7
contig-0000508	#666666	chr7
contig-0000509	#D57533	chr13
contig-0000510	#D57533	chr13
contig-0000511	#666666	chr7
contig-0000512	#666666	chr7
contig-0000513	#666666	chr7
contig-0000514	#666666	chr7
contig-0000515	#666666	chr7
contig-0000516	#0072B2	chr5
contig-0000517	#0072B2	chr5
contig-0000518	#567DE9	chr16
contig-0000519	#567DE9	chr16
contig-0000520	#567DE9	chr16
contig-0000521	#567DE9	chr16
contig-0000522	#567DE9	chr16
contig-0000523	#5699E9	chr9
contig-0000524	#5699E9	chr9
contig-0000525	#5699E9	chr9
contig-0000526	#5699E9	chr9
contig-0000527	#E6C47F	chr22
contig-0000528	#5699E9	chr9
contig-0000529	#CC8DB3	chr11
contig-0000530	#CC8DB3	chr11
contig-0000531	#CC8DB3	chr11
contig-0000532	#E6C47F	chr22
contig-0000533	#E6B847	chr15
contig-0000534	#E6C47F	chr22
contig-0000535	#808080	chr21
contig-0000536	#D55E00	chr6
contig-0000537	#D55E00	chr6
contig-0000538	#D55E00	chr6
contig-0000539	#D55E00	chr6
contig-0000540	#D55E00	chr6
contig-0000541	#D55E00	chr6
contig-0000542	#D55E00	chr6
contig-0000543	#5699E9	chr9
contig-0000544	#D57533	chr13
contig-0000545	#CC8DB3	chr11
contig-0000546	#CC8DB3	chr11
contig-0000547	#CC8DB3	chr11
contig-0000548	#CC8DB3	chr11
contig-0000549	#CC8DB3	chr11
contig-0000551	#56B4E9	chr2
contig-0000552	#56B4E9	chr2
contig-0000553	#338CC2	chr19
contig-0000554	#E6B847	chr15
contig-0000555	#56B4E9	chr2
contig-0000556	#808080	chr21
contig-0000557	#808080	chr21
contig-0000558	#808080	chr21
contig-0000559	#808080	chr21
contig-0000560	#808080	chr21
contig-0000561	#D57533	chr13
contig-0000562	#E6C47F	chr22
contig-0000563	#E6C47F	chr22
contig-0000564	#E6C47F	chr22
contig-0000565	#CCA0BF	chr18
contig-0000566	#CCA0BF	chr18
contig-0000567	#CCA0BF	chr18
contig-0000568	#CCA0BF	chr18
contig-0000569	#CCA0BF	chr18
contig-0000570	#338CC2	chr19
contig-0000571	#338CC2	chr19
contig-0000572	#338CC2	chr19
contig-0000573	#E69F00	chr1
contig-0000574	#E69F00	chr1
contig-0000575	#E6C47F	chr22
contig-0000576	#E69F00	chr1
contig-0000577	#E69F00	chr1
contig-0000578	#E69F00	chr1
contig-0000579	#E69F00	chr1
contig-0000580	#D55E00	chr6
contig-0000581	#D55E00	chr6
contig-0000582	#D55E00	chr6
contig-0000583	#E6C47F	chr22
contig-0000584	#D55E00	chr6
contig-0000585	#D55E00	chr6
contig-0000586	#D55E00	chr6
contig-0000587	#D55E00	chr6
contig-0000588	#D55E00	chr6
contig-0000589	#CC8DB3	chr11
contig-0000590	#CC8DB3	chr11
contig-0000591	#CC8DB3	chr11
contig-0000592	#CC79A7	chr4
contig-0000593	#CC79A7	chr4
contig-0000594	#CC79A7	chr4
contig-0000595	#CC79A7	chr4
contig-0000596	#1A7FBA	chr12
contig-0000597	#1A7FBA	chr12
contig-0000598	#1A7FBA	chr12
contig-0000599	#D58C66	chr20
contig-0000600	#D58C66	chr20
contig-0000601	#D58C66	chr20
contig-0000602	#1A7FBA	chr12
contig-0000603	#1A7FBA	chr12
contig-0000604	#E6C47F	chr22
contig-0000605	#1A7FBA	chr12
contig-0000606	#1A7FBA	chr12
contig-0000607	#1A7FBA	chr12
contig-0000608	#1A7FBA	chr12
contig-0000609	#1A7FBA	chr12
contig-0000610	#0072B2	chr5
contig-0000611	#0072B2	chr5
contig-0000612	#0072B2	chr5
contig-0000613	#0072B2	chr5
contig-0000614	#0072B2	chr5
contig-0000615	#5699E9	chr9
contig-0000616	#5699E9	chr9
contig-0000617	#5699E9	chr9
contig-0000618	#5699E9	chr9
contig-0000619	#5699E9	chr9
contig-0000620	#5699E9	chr9
contig-0000621	#E6B847	chr15
contig-0000622	#E6B847	chr15
contig-0000623	#567DE9	chr16
contig-0000624	#E6B847	chr15
contig-0000625	#56B4E9	chr2
contig-0000626	#56B4E9	chr2
contig-0000627	#56B4E9	chr2
contig-0000628	#56B4E9	chr2
contig-0000629	#56B4E9	chr2
contig-0000630	#56B4E9	chr2
contig-0000631	#567DE9	chr16
contig-0000632	#56B4E9	chr2
contig-0000633	#56B4E9	chr2
contig-0000634	#56B4E9	chr2
contig-0000635	#56B4E9	chr2
contig-0000636	#5699E9	chr9
contig-0000637	#5699E9	chr9
contig-0000638	#5699E9	chr9
contig-0000639	#5699E9	chr9
contig-0000640	#E6AB23	chr8
contig-0000641	#567DE9	chr16
contig-0000642	#E6AB23	chr8
contig-0000643	#E6AB23	chr8
contig-0000644	#E6AB23	chr8
contig-0000645	#E6AB23	chr8
contig-0000646	#E6AB23	chr8
contig-0000647	#E6AB23	chr8
contig-0000648	#E69F00	chr1
contig-0000649	#D55E00	chr6
contig-0000650	#338CC2	chr19
contig-0000651	#567DE9	chr16
contig-0000652	#D55E00	chr6
contig-0000653	#D55E00	chr6
contig-0000654	#E6AB23	chr8
contig-0000655	#E6AB23	chr8
contig-0000656	#E6AB23	chr8
contig-0000657	#E6AB23	chr8
contig-0000658	#E6AB23	chr8
contig-0000659	#E6AB23	chr8
contig-0000660	#567DE9	chr16
contig-0000661	#D57533	chr13
contig-0000662	#E6C47F	chr22
contig-0000663	#17BECF	chrM
contig-0000664	#17BECF	chrM
contig-0000665	#17BECF	chrM
contig-0000666	#56B4E9	chr2
contig-0000667	#17BECF	chrM
contig-0000668	#0072B2	chr5
contig-0000669	#0072B2	chr5
contig-0000670	#D57533	chr13
contig-0000671	#0072B2	chr5
contig-0000672	#0072B2	chr5
contig-0000673	#17BECF	chrM
contig-0000674	#CC8DB3	chr11
contig-0000675	#CC8DB3	chr11
contig-0000676	#CC8DB3	chr11
contig-0000677	#00B28C	chr17
contig-0000678	#00B28C	chr17
contig-0000679	#00B28C	chr17
contig-0000680	#00B28C	chr17
contig-0000681	#00B28C	chr17
contig-0000682	#00B28C	chr17
contig-0000683	#00B28C	chr17
contig-0000684	#D55E00	chr6
contig-0000685	#D55E00	chr6
contig-0000686	#D55E00	chr6
contig-0000687	#0072B2	chr5
contig-0000688	#0072B2	chr5
contig-0000689	#0072B2	chr5
contig-0000690	#E69F00	chr1
contig-0000691	#E69F00	chr1
contig-0000692	#E69F00	chr1
contig-0000693	#00B28C	chr17
contig-0000694	#00B28C	chr17
contig-0000695	#00B28C	chr17
contig-0000696	#00B28C	chr17
contig-0000697	#808080	chr21
contig-0000698	#D57533	chr13
contig-0000699	#D57533	chr13
contig-0000700	#808080	chr21
contig-0000701	#D55E00	chr6
contig-0000702	#D55E00	chr6
contig-0000703	#D55E00	chr6
contig-0000704	#5699E9	chr9
contig-0000705	#5699E9	chr9
contig-0000706	#5699E9	chr9
contig-0000707	#D57533	chr13
contig-0000708	#009E73	chr3
contig-0000709	#009E73	chr3
contig-0000710	#009E73	chr3
contig-0000711	#E6B847	chr15
contig-0000712	#D58C66	chr20
contig-0000713	#D58C66	chr20
contig-0000714	#E69F00	chr1
contig-0000715	#E69F00	chr1
contig-0000716	#E69F00	chr1
contig-0000717	#E69F00	chr1
contig-0000718	#D57533	chr13
contig-0000719	#E69F00	chr1
contig-0000720	#1A7FBA	chr12
contig-0000721	#1A7FBA	chr12
contig-0000722	#1A7FBA	chr12
contig-0000723	#00B28C	chr17
contig-0000724	#00B28C	chr17
contig-0000726	#00B28C	chr17
contig-0000727	#56B4E9	chr2
contig-0000728	#56B4E9	chr2
contig-0000729	#56B4E9	chr2
contig-0000730	#0072B2	chr5
contig-0000731	#0072B2	chr5
contig-0000732	#0072B2	chr5
contig-0000733	#0072B2	chr5
contig-0000734	#0072B2	chr5
contig-0000735	#567DE9	chr16
contig-0000736	#567DE9	chr16
contig-0000737	#567DE9	chr16
contig-0000738	#567DE9	chr16
contig-0000739	#567DE9	chr16
contig-0000740	#5699E9	chr9
contig-0000741	#5699E9	chr9
contig-0000742	#5699E9	chr9
contig-0000743	#5699E9	chr9
contig-0000744	#5699E9	chr9
contig-0000745	#CC8DB3	chr11
contig-0000746	#338CC2	chr19
contig-0000747	#CC8DB3	chr11
contig-0000748	#CC8DB3	chr11
contig-0000749	#CC79A7	chr4
contig-0000750	#CC79A7	chr4
contig-0000751	#CC79A7	chr4
contig-0000752	#CC79A7	chr4
contig-0000753	#CC79A7	chr4
contig-0000754	#808080	chr21
contig-0000755	#0072B2	chr5
contig-0000756	#00B28C	chr17
contig-0000757	#737373	chr14
contig-0000758	#00B28C	chr17
contig-0000759	#00B28C	chr17
contig-0000760	#00B28C	chr17
contig-0000761	#E6AB23	chr8
contig-0000762	#E6AB23	chr8
contig-0000763	#E6AB23	chr8
contig-0000764	#E6AB23	chr8
contig-0000765	#E6AB23	chr8
contig-0000766	#CC8DB3	chr11
contig-0000767	#CC8DB3	chr11
contig-0000768	#D55E00	chr6
contig-0000769	#D55E00	chr6
contig-0000770	#D55E00	chr6
contig-0000771	#D55E00	chr6
contig-0000772	#D55E00	chr6
contig-0000773	#D55E00	chr6
contig-0000774	#D55E00	chr6
contig-0000775	#0072B2	chr5
contig-0000776	#0072B2	chr5
contig-0000777	#0072B2	chr5
contig-0000778	#E6C47F	chr22
contig-0000779	#0072B2	chr5
contig-0000780	#0072B2	chr5
contig-0000781	#009E73	chr3
contig-0000782	#009E73	chr3
contig-0000783	#009E73	chr3
contig-0000784	#009E73	chr3
contig-0000785	#009E73	chr3
contig-0000786	#00A880	chr10
contig-0000787	#00A880	chr10
contig-0000788	#00A880	chr10
contig-0000790	#00A880	chr10
contig-0000791	#00A880	chr10
contig-0000792	#666666	chr7
contig-0000793	#CC79A7	chr4
contig-0000794	#CC79A7	chr4
contig-0000795	#CC79A7	chr4
contig-0000796	#CC79A7	chr4
contig-0000797	#CC79A7	chr4
contig-0000798	#CC79A7	chr4
contig-0000799	#CC79A7	chr4
contig-0000800	#CC79A7	chr4
contig-0000801	#CC79A7	chr4
contig-0000802	#CC79A7	chr4
contig-0000803	#E6B847	chr15
contig-0000804	#E6B847	chr15
contig-0000805	#E6AB23	chr8
contig-0000806	#E6AB23	chr8
contig-0000807	#E6AB23	chr8
contig-0000808	#E6AB23	chr8
contig-0000809	#E69F00	chr1
contig-0000810	#E69F00	chr1
contig-0000811	#E69F00	chr1
contig-0000812	#737373	chr14
contig-0000813	#737373	chr14
contig-0000814	#737373	chr14
contig-0000815	#737373	chr14
contig-0000816	#737373	chr14
contig-0000817	#737373	chr14
contig-0000818	#737373	chr14
contig-0000819	#56B4E9	chr2
contig-0000820	#E6B847	chr15
contig-0000821	#E6B847	chr15
contig-0000822	#E6B847	chr15
contig-0000823	#E6B847	chr15
contig-0000824	#E6B847	chr15
contig-0000825	#009E73	chr3
contig-0000826	#009E73	chr3
contig-0000827	#009E73	chr3
contig-0000828	#009E73	chr3
contig-0000829	#009E73	chr3
contig-0000830	#D55E00	chr6
contig-0000831	#D55E00	chr6
contig-0000832	#D55E00	chr6
contig-0000833	#E6AB23	chr8
contig-0000834	#CC79A7	chr4
contig-0000835	#CC79A7	chr4
contig-0000836	#CC79A7	chr4
contig-0000837	#009E73	chr3
contig-0000838	#009E73	chr3
contig-0000839	#009E73	chr3
contig-0000840	#56B4E9	chr2
contig-0000841	#56B4E9	chr2
contig-0000842	#56B4E9	chr2
contig-0000843	#338CC2	chr19
contig-0000844	#D55E00	chr6
contig-0000845	#338CC2	chr19
contig-0000846	#338CC2	chr19
contig-0000847	#338CC2	chr19
contig-0000848	#1A7FBA	chr12
contig-0000849	#1A7FBA	chr12
contig-0000850	#1A7FBA	chr12
contig-0000851	#E6C47F	chr22
contig-0000852	#0072B2	chr5
contig-0000853	#D57533	chr13
contig-0000854	#737373	chr14
contig-0000855	#D57533	chr13
contig-0000856	#E6B847	chr15
contig-0000857	#808080	chr21
contig-0000858	#808080	chr21
contig-0000859	#808080	chr21
contig-0000860	#808080	chr21
contig-0000861	#808080	chr21
contig-0000862	#808080	chr21
