contig	color	chromosome
unassigned-0000222	#E6AB23	chr8
unassigned-0000223	#E6C47F	chr22
unassigned-0000224	#E6C47F	chr22
unassigned-0000225	#00B28C	chr17
unassigned-0000226	#737373	chr14
unassigned-0000227	#737373	chr14
unassigned-0000228	#E6C47F	chr22
unassigned-0000229	#E6C47F	chr22
unassigned-0000230	#E6C47F	chr22
unassigned-0000231	#E6C47F	chr22
unassigned-0000233	#D57533	chr13
unassigned-0000234	#E6B847	chr15
unassigned-0000235	#D57533	chr13
unassigned-0000236	#E6C47F	chr22
unassigned-0000237	#E6C47F	chr22
unassigned-0000238	#D57533	chr13
unassigned-0000239	#E6C47F	chr22
unassigned-0000240	#D57533	chr13
unassigned-0000242	#D57533	chr13
unassigned-0000243	#E6C47F	chr22
unassigned-0000244	#D57533	chr13
unassigned-0000245	#E6C47F	chr22
unassigned-0000246	#E69F00	chr1
unassigned-0000247	#E6B847	chr15
unassigned-0000248	#CCA0BF	chr18
unassigned-0000250	#CCA0BF	chr18
unassigned-0000251	#D57533	chr13
unassigned-0000252	#56B4E9	chr2
unassigned-0000253	#CCA0BF	chr18
unassigned-0000254	#CCA0BF	chr18
unassigned-0000255	#E6B847	chr15
unassigned-0000256	#E6B847	chr15
unassigned-0000257	#E6C47F	chr22
unassigned-0000258	#E6C47F	chr22
unassigned-0000259	#E6B847	chr15
unassigned-0000260	#E6B847	chr15
unassigned-0000261	#E6AB23	chr8
unassigned-0000262	#E6AB23	chr8
unassigned-0000263	#E6AB23	chr8
unassigned-0000264	#E6C47F	chr22
unassigned-0000265	#E6C47F	chr22
unassigned-0000266	#E6C47F	chr22
unassigned-0000267	#D57533	chr13
unassigned-0000268	#E6C47F	chr22
unassigned-0000269	#D57533	chr13
unassigned-0000270	#E6B847	chr15
unassigned-0000271	#E6C47F	chr22
unassigned-0000272	#E6C47F	chr22
unassigned-0000274	#E6C47F	chr22
unassigned-0000275	#D57533	chr13
unassigned-0000276	#E6B847	chr15
unassigned-0000277	#E6B847	chr15
unassigned-0000278	#D57533	chr13
unassigned-0000279	#E6B847	chr15
unassigned-0000280	#E6C47F	chr22
unassigned-0000281	#E6C47F	chr22
unassigned-0000282	#E6C47F	chr22
unassigned-0000283	#E6C47F	chr22
unassigned-0000284	#D57533	chr13
unassigned-0000285	#E6C47F	chr22
unassigned-0000286	#E6C47F	chr22
unassigned-0000287	#E6C47F	chr22
unassigned-0000288	#E6C47F	chr22
unassigned-0000289	#E6C47F	chr22
unassigned-0000290	#E6C47F	chr22
unassigned-0000291	#E6C47F	chr22
unassigned-0000292	#808080	chr21
unassigned-0000293	#808080	chr21
unassigned-0000294	#D57533	chr13
unassigned-0000295	#D57533	chr13
unassigned-0000296	#E6C47F	chr22
unassigned-0000297	#E6C47F	chr22
unassigned-0000298	#E6C47F	chr22
unassigned-0000299	#E6C47F	chr22
unassigned-0000300	#E6C47F	chr22
unassigned-0000301	#D57533	chr13
unassigned-0000302	#E6C47F	chr22
unassigned-0000303	#E6C47F	chr22
unassigned-0000304	#E6C47F	chr22
unassigned-0000305	#E6C47F	chr22
unassigned-0000306	#E6C47F	chr22
unassigned-0000307	#737373	chr14
unassigned-0000308	#E6C47F	chr22
unassigned-0000309	#E6C47F	chr22
unassigned-0000310	#E6B847	chr15
unassigned-0000311	#737373	chr14
unassigned-0000312	#D57533	chr13
unassigned-0000313	#737373	chr14
unassigned-0000314	#737373	chr14
unassigned-0000315	#737373	chr14
unassigned-0000316	#737373	chr14
unassigned-0000317	#D57533	chr13
unassigned-0000318	#E6C47F	chr22
unassigned-0000319	#E6C47F	chr22
unassigned-0000320	#E6B847	chr15
unassigned-0000321	#E6C47F	chr22
unassigned-0000322	#E6C47F	chr22
unassigned-0000323	#E6C47F	chr22
unassigned-0000324	#E6C47F	chr22
unassigned-0000325	#D57533	chr13
unassigned-0000326	#D57533	chr13
unassigned-0000327	#E6C47F	chr22
unassigned-0000328	#E6C47F	chr22
unassigned-0000329	#E6C47F	chr22
unassigned-0000330	#E6C47F	chr22
unassigned-0000331	#E6C47F	chr22
unassigned-0000332	#E6C47F	chr22
unassigned-0000333	#E6C47F	chr22
unassigned-0000334	#E6C47F	chr22
unassigned-0000335	#E6C47F	chr22
unassigned-0000336	#D57533	chr13
unassigned-0000337	#E6C47F	chr22
unassigned-0000338	#D57533	chr13
unassigned-0000339	#E6C47F	chr22
unassigned-0000340	#E6C47F	chr22
unassigned-0000341	#E6C47F	chr22
unassigned-0000342	#E6C47F	chr22
unassigned-0000343	#E6C47F	chr22
unassigned-0000344	#E6C47F	chr22
unassigned-0000345	#D57533	chr13
unassigned-0000346	#E6C47F	chr22
unassigned-0000347	#E6C47F	chr22
unassigned-0000348	#E6C47F	chr22
unassigned-0000349	#E6C47F	chr22
unassigned-0000350	#E6B847	chr15
unassigned-0000351	#E6C47F	chr22
unassigned-0000352	#D57533	chr13
unassigned-0000353	#E6C47F	chr22
unassigned-0000354	#E6C47F	chr22
unassigned-0000355	#E6C47F	chr22
unassigned-0000356	#E6C47F	chr22
unassigned-0000357	#E6C47F	chr22
unassigned-0000358	#E6C47F	chr22
unassigned-0000359	#E6C47F	chr22
unassigned-0000360	#E6C47F	chr22
unassigned-0000361	#E6C47F	chr22
unassigned-0000362	#E6C47F	chr22
unassigned-0000363	#D57533	chr13
unassigned-0000364	#808080	chr21
unassigned-0000365	#D57533	chr13
unassigned-0000366	#D57533	chr13
unassigned-0000367	#D57533	chr13
unassigned-0000368	#D57533	chr13
unassigned-0000369	#D57533	chr13
unassigned-0000370	#D57533	chr13
unassigned-0000371	#808080	chr21
unassigned-0000372	#E6B847	chr15
unassigned-0000373	#D57533	chr13
unassigned-0000374	#D57533	chr13
unassigned-0000375	#D57533	chr13
unassigned-0000376	#808080	chr21
unassigned-0000377	#808080	chr21
unassigned-0000378	#E6C47F	chr22
unassigned-0000379	#E6C47F	chr22
unassigned-0000380	#E6C47F	chr22
unassigned-0000381	#E6C47F	chr22
unassigned-0000382	#D57533	chr13
unassigned-0000383	#D57533	chr13
unassigned-0000384	#E6C47F	chr22
unassigned-0000385	#D57533	chr13
unassigned-0000386	#E6C47F	chr22
unassigned-0000387	#E6C47F	chr22
unassigned-0000388	#D57533	chr13
unassigned-0000389	#D57533	chr13
unassigned-0000390	#E6C47F	chr22
unassigned-0000391	#E6C47F	chr22
unassigned-0000392	#D57533	chr13
unassigned-0000393	#D57533	chr13
unassigned-0000394	#D57533	chr13
unassigned-0000395	#D57533	chr13
unassigned-0000396	#D57533	chr13
unassigned-0000397	#D57533	chr13
unassigned-0000398	#D57533	chr13
unassigned-0000399	#D57533	chr13
unassigned-0000400	#D57533	chr13
unassigned-0000401	#808080	chr21
unassigned-0000403	#E6C47F	chr22
unassigned-0000405	#D57533	chr13
unassigned-0000406	#D57533	chr13
unassigned-0000407	#D57533	chr13
unassigned-0000408	#808080	chr21
unassigned-0000409	#E6B847	chr15
unassigned-0000410	#E6B847	chr15
unassigned-0000411	#E6B847	chr15
unassigned-0000412	#E6B847	chr15
unassigned-0000413	#E6C47F	chr22
unassigned-0000414	#E6B847	chr15
unassigned-0000415	#D57533	chr13
unassigned-0000416	#E6B847	chr15
unassigned-0000417	#E6C47F	chr22
unassigned-0000418	#E6C47F	chr22
unassigned-0000419	#D57533	chr13
unassigned-0000420	#E6C47F	chr22
unassigned-0000421	#D57533	chr13
unassigned-0000422	#D57533	chr13
unassigned-0000423	#808080	chr21
unassigned-0000424	#737373	chr14
unassigned-0000425	#D57533	chr13
unassigned-0000426	#808080	chr21
unassigned-0000427	#E6C47F	chr22
unassigned-0000428	#E6C47F	chr22
unassigned-0000429	#D57533	chr13
unassigned-0000430	#D57533	chr13
unassigned-0000431	#808080	chr21
unassigned-0000432	#D57533	chr13
unassigned-0000433	#808080	chr21
unassigned-0000434	#E6C47F	chr22
unassigned-0000435	#E6C47F	chr22
unassigned-0000436	#E6C47F	chr22
unassigned-0000437	#E6C47F	chr22
unassigned-0000438	#D57533	chr13
unassigned-0000439	#D57533	chr13
unassigned-0000440	#E6C47F	chr22
unassigned-0000441	#D57533	chr13
unassigned-0000442	#E6C47F	chr22
unassigned-0000443	#E6C47F	chr22
unassigned-0000444	#D57533	chr13
unassigned-0000445	#E6C47F	chr22
unassigned-0000446	#D57533	chr13
unassigned-0000447	#D57533	chr13
unassigned-0000448	#D57533	chr13
unassigned-0000449	#737373	chr14
unassigned-0000450	#D57533	chr13
unassigned-0000451	#D57533	chr13
unassigned-0000452	#E6C47F	chr22
unassigned-0000453	#D57533	chr13
unassigned-0000454	#D57533	chr13
unassigned-0000455	#E6C47F	chr22
unassigned-0000456	#E6C47F	chr22
unassigned-0000457	#E6C47F	chr22
unassigned-0000458	#D57533	chr13
unassigned-0000459	#D57533	chr13
unassigned-0000460	#D57533	chr13
unassigned-0000461	#E6C47F	chr22
unassigned-0000462	#D57533	chr13
unassigned-0000463	#D57533	chr13
unassigned-0000464	#D57533	chr13
unassigned-0000465	#D57533	chr13
unassigned-0000466	#D57533	chr13
unassigned-0000467	#D57533	chr13
unassigned-0000468	#D57533	chr13
unassigned-0000469	#D57533	chr13
unassigned-0000470	#D57533	chr13
unassigned-0000471	#D57533	chr13
unassigned-0000472	#E6C47F	chr22
unassigned-0000473	#E6C47F	chr22
unassigned-0000474	#E6C47F	chr22
unassigned-0000475	#737373	chr14
unassigned-0000476	#E6C47F	chr22
unassigned-0000477	#E6C47F	chr22
unassigned-0000478	#E6C47F	chr22
unassigned-0000479	#808080	chr21
unassigned-0000480	#E6C47F	chr22
unassigned-0000481	#E6C47F	chr22
unassigned-0000482	#D57533	chr13
unassigned-0000483	#E6B847	chr15
unassigned-0000485	#E6B847	chr15
unassigned-0000486	#D57533	chr13
unassigned-0000487	#CCA0BF	chr18
unassigned-0000488	#D57533	chr13
unassigned-0000489	#D57533	chr13
unassigned-0000490	#E6C47F	chr22
unassigned-0000491	#CCA0BF	chr18
unassigned-0000492	#D57533	chr13
unassigned-0000493	#E6C47F	chr22
unassigned-0000494	#E6B847	chr15
unassigned-0000495	#D57533	chr13
unassigned-0000496	#D57533	chr13
unassigned-0000497	#E6C47F	chr22
unassigned-0000498	#D57533	chr13
unassigned-0000499	#E6C47F	chr22
unassigned-0000500	#D57533	chr13
unassigned-0000502	#E6B847	chr15
unassigned-0000503	#737373	chr14
unassigned-0000504	#737373	chr14
unassigned-0000505	#D57533	chr13
unassigned-0000506	#D57533	chr13
unassigned-0000507	#D57533	chr13
unassigned-0000508	#737373	chr14
unassigned-0000509	#737373	chr14
unassigned-0000510	#E6B847	chr15
unassigned-0000511	#E6C47F	chr22
unassigned-0000512	#D57533	chr13
unassigned-0000513	#D57533	chr13
unassigned-0000514	#E6C47F	chr22
unassigned-0000515	#E6C47F	chr22
unassigned-0000516	#E6C47F	chr22
unassigned-0000517	#E6C47F	chr22
unassigned-0000518	#E6C47F	chr22
unassigned-0000519	#E6C47F	chr22
unassigned-0000520	#E6C47F	chr22
unassigned-0000521	#E6C47F	chr22
unassigned-0000522	#E6C47F	chr22
unassigned-0000523	#E6C47F	chr22
unassigned-0000524	#E6C47F	chr22
unassigned-0000525	#E6C47F	chr22
unassigned-0000526	#E6C47F	chr22
unassigned-0000527	#E6C47F	chr22
unassigned-0000528	#E6C47F	chr22
unassigned-0000529	#E6C47F	chr22
unassigned-0000530	#E6C47F	chr22
unassigned-0000531	#D57533	chr13
unassigned-0000532	#E6C47F	chr22
unassigned-0000533	#E6C47F	chr22
unassigned-0000534	#E6C47F	chr22
unassigned-0000535	#E6C47F	chr22
unassigned-0000536	#E6C47F	chr22
unassigned-0000537	#E6C47F	chr22
unassigned-0000538	#E6C47F	chr22
unassigned-0000539	#E6C47F	chr22
unassigned-0000540	#D57533	chr13
unassigned-0000541	#D57533	chr13
unassigned-0000543	#E6C47F	chr22
unassigned-0000544	#E6C47F	chr22
unassigned-0000545	#D57533	chr13
unassigned-0000546	#D57533	chr13
unassigned-0000548	#E6C47F	chr22
unassigned-0000549	#808080	chr21
