contig	color	chromosome
unassigned-0000459	#D57533	chr13
unassigned-0000461	#D57533	chr13
unassigned-0000462	#D57533	chr13
unassigned-0000463	#D57533	chr13
unassigned-0000464	#E6B847	chr15
unassigned-0000466	#D57533	chr13
unassigned-0000467	#D57533	chr13
unassigned-0000468	#D57533	chr13
unassigned-0000469	#D57533	chr13
unassigned-0000470	#D57533	chr13
unassigned-0000471	#D57533	chr13
unassigned-0000472	#D57533	chr13
unassigned-0000473	#D57533	chr13
unassigned-0000475	#D57533	chr13
unassigned-0000476	#E6C47F	chr22
unassigned-0000477	#D57533	chr13
unassigned-0000478	#D57533	chr13
unassigned-0000479	#808080	chr21
unassigned-0000480	#808080	chr21
unassigned-0000481	#D57533	chr13
unassigned-0000482	#808080	chr21
unassigned-0000483	#737373	chr14
unassigned-0000484	#D57533	chr13
unassigned-0000485	#D57533	chr13
unassigned-0000486	#D57533	chr13
unassigned-0000488	#D57533	chr13
unassigned-0000489	#808080	chr21
unassigned-0000490	#808080	chr21
unassigned-0000491	#D57533	chr13
unassigned-0000492	#808080	chr21
unassigned-0000493	#D57533	chr13
unassigned-0000494	#E6B847	chr15
unassigned-0000496	#808080	chr21
unassigned-0000498	#D57533	chr13
unassigned-0000500	#D57533	chr13
unassigned-0000501	#D57533	chr13
unassigned-0000502	#D57533	chr13
unassigned-0000503	#D57533	chr13
unassigned-0000504	#808080	chr21
unassigned-0000505	#808080	chr21
unassigned-0000506	#808080	chr21
unassigned-0000507	#D57533	chr13
unassigned-0000508	#56B4E9	chr2
unassigned-0000509	#56B4E9	chr2
unassigned-0000510	#D57533	chr13
unassigned-0000512	#737373	chr14
unassigned-0000513	#D57533	chr13
unassigned-0000514	#737373	chr14
unassigned-0000515	#D57533	chr13
unassigned-0000516	#E6B847	chr15
unassigned-0000517	#737373	chr14
unassigned-0000518	#808080	chr21
unassigned-0000519	#808080	chr21
unassigned-0000520	#808080	chr21
unassigned-0000521	#E6C47F	chr22
unassigned-0000522	#808080	chr21
unassigned-0000523	#808080	chr21
unassigned-0000524	#808080	chr21
unassigned-0000525	#D57533	chr13
unassigned-0000526	#808080	chr21
unassigned-0000527	#E6B847	chr15
unassigned-0000528	#808080	chr21
unassigned-0000529	#D57533	chr13
unassigned-0000530	#808080	chr21
unassigned-0000531	#808080	chr21
unassigned-0000532	#808080	chr21
unassigned-0000533	#808080	chr21
unassigned-0000534	#808080	chr21
unassigned-0000535	#808080	chr21
unassigned-0000536	#808080	chr21
unassigned-0000537	#D57533	chr13
unassigned-0000538	#808080	chr21
unassigned-0000539	#808080	chr21
unassigned-0000540	#808080	chr21
unassigned-0000542	#00B28C	chr17
unassigned-0000543	#808080	chr21
unassigned-0000544	#808080	chr21
unassigned-0000545	#808080	chr21
unassigned-0000546	#D57533	chr13
unassigned-0000547	#D57533	chr13
unassigned-0000548	#808080	chr21
unassigned-0000549	#808080	chr21
unassigned-0000550	#D57533	chr13
unassigned-0000551	#808080	chr21
unassigned-0000552	#808080	chr21
unassigned-0000553	#808080	chr21
unassigned-0000555	#808080	chr21
unassigned-0000556	#808080	chr21
unassigned-0000557	#808080	chr21
unassigned-0000558	#808080	chr21
unassigned-0000559	#808080	chr21
unassigned-0000560	#808080	chr21
unassigned-0000561	#808080	chr21
unassigned-0000562	#808080	chr21
unassigned-0000563	#808080	chr21
unassigned-0000564	#808080	chr21
unassigned-0000565	#808080	chr21
unassigned-0000566	#808080	chr21
unassigned-0000567	#808080	chr21
unassigned-0000568	#808080	chr21
unassigned-0000569	#D57533	chr13
unassigned-0000570	#737373	chr14
unassigned-0000571	#737373	chr14
unassigned-0000572	#E6C47F	chr22
unassigned-0000573	#D57533	chr13
unassigned-0000574	#D57533	chr13
unassigned-0000575	#D57533	chr13
unassigned-0000576	#D57533	chr13
unassigned-0000577	#D57533	chr13
unassigned-0000578	#D57533	chr13
unassigned-0000579	#E6C47F	chr22
unassigned-0000581	#808080	chr21
unassigned-0000582	#D57533	chr13
unassigned-0000584	#D57533	chr13
unassigned-0000587	#E6C47F	chr22
unassigned-0000588	#808080	chr21
unassigned-0000589	#808080	chr21
unassigned-0000590	#808080	chr21
unassigned-0000591	#D57533	chr13
unassigned-0000592	#808080	chr21
unassigned-0000594	#E6C47F	chr22
unassigned-0000595	#D57533	chr13
unassigned-0000596	#E6B847	chr15
unassigned-0000597	#808080	chr21
unassigned-0000598	#808080	chr21
unassigned-0000599	#808080	chr21
unassigned-0000602	#737373	chr14
unassigned-0000603	#D57533	chr13
unassigned-0000604	#D57533	chr13
unassigned-0000605	#D57533	chr13
unassigned-0000606	#D57533	chr13
unassigned-0000607	#E6B847	chr15
unassigned-0000608	#808080	chr21
unassigned-0000609	#808080	chr21
unassigned-0000610	#808080	chr21
unassigned-0000611	#D57533	chr13
unassigned-0000612	#808080	chr21
unassigned-0000613	#808080	chr21
unassigned-0000614	#E69F00	chr1
unassigned-0000615	#D57533	chr13
unassigned-0000616	#D57533	chr13
unassigned-0000617	#D57533	chr13
unassigned-0000618	#E6C47F	chr22
unassigned-0000620	#808080	chr21
unassigned-0000621	#E6B847	chr15
unassigned-0000623	#808080	chr21
unassigned-0000624	#E6C47F	chr22
unassigned-0000625	#808080	chr21
unassigned-0000626	#D57533	chr13
unassigned-0000628	#E69F00	chr1
unassigned-0000631	#D57533	chr13
unassigned-0000632	#E6C47F	chr22
unassigned-0000633	#E6C47F	chr22
unassigned-0000634	#E6C47F	chr22
unassigned-0000635	#E6C47F	chr22
unassigned-0000636	#E6C47F	chr22
unassigned-0000637	#E6C47F	chr22
unassigned-0000638	#E6B847	chr15
unassigned-0000639	#E6C47F	chr22
unassigned-0000640	#E6C47F	chr22
unassigned-0000641	#808080	chr21
unassigned-0000642	#E6C47F	chr22
unassigned-0000643	#808080	chr21
unassigned-0000645	#737373	chr14
unassigned-0000646	#737373	chr14
unassigned-0000647	#737373	chr14
unassigned-0000648	#737373	chr14
unassigned-0000650	#D57533	chr13
unassigned-0000651	#808080	chr21
unassigned-0000654	#E6C47F	chr22
unassigned-0000655	#737373	chr14
unassigned-0000656	#808080	chr21
unassigned-0000657	#808080	chr21
unassigned-0000659	#D57533	chr13
unassigned-0000660	#808080	chr21
unassigned-0000661	#E6B847	chr15
unassigned-0000662	#D57533	chr13
unassigned-0000663	#D57533	chr13
unassigned-0000664	#D57533	chr13
unassigned-0000666	#D57533	chr13
unassigned-0000667	#808080	chr21
unassigned-0000668	#808080	chr21
unassigned-0000669	#808080	chr21
unassigned-0000670	#D57533	chr13
unassigned-0000671	#D57533	chr13
unassigned-0000672	#E6B847	chr15
unassigned-0000673	#E69F00	chr1
unassigned-0000674	#E6C47F	chr22
unassigned-0000677	#D57533	chr13
unassigned-0000679	#E6B847	chr15
unassigned-0000680	#D57533	chr13
unassigned-0000681	#737373	chr14
unassigned-0000682	#E6B847	chr15
unassigned-0000683	#E6B847	chr15
unassigned-0000684	#D57533	chr13
unassigned-0000685	#D57533	chr13
unassigned-0000686	#E6B847	chr15
unassigned-0000687	#E6C47F	chr22
unassigned-0000688	#D57533	chr13
unassigned-0000689	#D57533	chr13
unassigned-0000692	#E6B847	chr15
unassigned-0000693	#D57533	chr13
unassigned-0000694	#E6B847	chr15
unassigned-0000695	#E6C47F	chr22
unassigned-0000697	#808080	chr21
unassigned-0000698	#808080	chr21
unassigned-0000700	#E6C47F	chr22
unassigned-0000701	#D57533	chr13
unassigned-0000702	#808080	chr21
unassigned-0000703	#E6B847	chr15
unassigned-0000705	#E6B847	chr15
unassigned-0000706	#737373	chr14
unassigned-0000707	#737373	chr14
unassigned-0000708	#737373	chr14
unassigned-0000709	#E6C47F	chr22
unassigned-0000710	#E6C47F	chr22
unassigned-0000711	#737373	chr14
unassigned-0000712	#D57533	chr13
unassigned-0000713	#E6C47F	chr22
unassigned-0000714	#737373	chr14
unassigned-0000715	#737373	chr14
unassigned-0000716	#D57533	chr13
unassigned-0000717	#808080	chr21
unassigned-0000718	#E6B847	chr15
unassigned-0000719	#E6B847	chr15
unassigned-0000720	#E69F00	chr1
unassigned-0000721	#E6C47F	chr22
unassigned-0000723	#737373	chr14
unassigned-0000724	#009E73	chr3
unassigned-0000725	#E6C47F	chr22
unassigned-0000726	#D57533	chr13
unassigned-0000727	#567DE9	chr16
unassigned-0000729	#737373	chr14
unassigned-0000730	#808080	chr21
unassigned-0000731	#808080	chr21
unassigned-0000732	#808080	chr21
unassigned-0000733	#1A7FBA	chr12
unassigned-0000734	#1A7FBA	chr12
unassigned-0000735	#1A7FBA	chr12
unassigned-0000736	#E6B847	chr15
unassigned-0000737	#E6B847	chr15
unassigned-0000739	#E6B847	chr15
unassigned-0000741	#E6B847	chr15
unassigned-0000742	#808080	chr21
unassigned-0000743	#E6B847	chr15
unassigned-0000744	#D57533	chr13
unassigned-0000745	#D57533	chr13
unassigned-0000746	#D57533	chr13
unassigned-0000747	#D57533	chr13
unassigned-0000748	#D57533	chr13
unassigned-0000749	#D57533	chr13
unassigned-0000751	#E6B847	chr15
unassigned-0000752	#009E73	chr3
unassigned-0000753	#D57533	chr13
unassigned-0000754	#E69F00	chr1
unassigned-0000755	#808080	chr21
unassigned-0000756	#D57533	chr13
unassigned-0000757	#D57533	chr13
unassigned-0000758	#D57533	chr13
unassigned-0000759	#D57533	chr13
unassigned-0000760	#737373	chr14
unassigned-0000761	#808080	chr21
unassigned-0000762	#808080	chr21
unassigned-0000763	#808080	chr21
unassigned-0000764	#808080	chr21
unassigned-0000765	#D57533	chr13
unassigned-0000766	#808080	chr21
unassigned-0000767	#808080	chr21
unassigned-0000768	#808080	chr21
unassigned-0000769	#808080	chr21
unassigned-0000770	#D57533	chr13
unassigned-0000771	#E6B847	chr15
unassigned-0000772	#E6B847	chr15
unassigned-0000773	#D57533	chr13
unassigned-0000774	#808080	chr21
unassigned-0000775	#808080	chr21
unassigned-0000776	#567DE9	chr16
unassigned-0000777	#808080	chr21
unassigned-0000778	#808080	chr21
unassigned-0000779	#E6B847	chr15
unassigned-0000780	#E6B847	chr15
unassigned-0000781	#D55E00	chr6
unassigned-0000782	#E6B847	chr15
unassigned-0000783	#1A7FBA	chr12
unassigned-0000784	#D57533	chr13
unassigned-0000786	#D57533	chr13
unassigned-0000787	#D57533	chr13
unassigned-0000788	#E6C47F	chr22
unassigned-0000789	#E6C47F	chr22
unassigned-0000790	#D57533	chr13
unassigned-0000791	#808080	chr21
unassigned-0000792	#E6B847	chr15
unassigned-0000793	#D57533	chr13
unassigned-0000794	#D57533	chr13
unassigned-0000795	#D57533	chr13
unassigned-0000796	#D57533	chr13
unassigned-0000797	#D57533	chr13
unassigned-0000798	#D57533	chr13
unassigned-0000799	#D57533	chr13
unassigned-0000800	#567DE9	chr16
unassigned-0000801	#D57533	chr13
unassigned-0000803	#E6B847	chr15
unassigned-0000805	#0072B2	chr5
unassigned-0000806	#808080	chr21
unassigned-0000807	#808080	chr21
unassigned-0000808	#D57533	chr13
unassigned-0000809	#808080	chr21
unassigned-0000810	#808080	chr21
unassigned-0000811	#808080	chr21
