sample	category	subcategory	sv_type	count	total_length	mean_length
T2T05	chromosome	chr12	all	2111	0	0
T2T05	chromosome	chr13	all	1820	0	0
T2T05	chromosome	chr14	all	1598	0	0
T2T05	chromosome	chr15	all	2002	0	0
T2T05	chromosome	chr16	all	4054	0	0
T2T05	chromosome	chr17	all	1753	0	0
T2T05	chromosome	chr18	all	1649	0	0
T2T05	chromosome	chr19	all	1751	0	0
T2T05	chromosome	chr20	all	1946	0	0
T2T05	chromosome	chr21	all	1348	0	0
T2T05	chromosome	chr22	all	1699	0	0
T2T05	chromosome	chr1	DEL	2512	0	0
T2T05	chromosome	chr2	DEL	1603	0	0
T2T05	chromosome	chr3	DEL	1199	0	0
T2T05	chromosome	chr4	DEL	1060	0	0
T2T05	chromosome	chr5	DEL	1364	0	0
T2T05	chromosome	chr6	DEL	970	0	0
T2T05	chromosome	chr7	DEL	1345	0	0
T2T05	chromosome	chr8	DEL	1207	0	0
T2T05	chromosome	chr9	DEL	2759	0	0
T2T05	chromosome	chrX	DEL	471	0	0
T2T05	chromosome	chrY	DEL	506	0	0
T2T05	chromosome	chr10	DEL	1360	0	0
T2T05	chromosome	chr11	DEL	1054	0	0
T2T05	chromosome	chr12	DEL	1117	0	0
T2T05	chromosome	chr13	DEL	941	0	0
T2T05	chromosome	chr14	DEL	760	0	0
T2T05	chromosome	chr15	DEL	1020	0	0
T2T05	chromosome	chr16	DEL	2171	0	0
T2T05	chromosome	chr17	DEL	990	0	0
T2T05	chromosome	chr18	DEL	849	0	0
T2T05	chromosome	chr19	DEL	978	0	0
T2T05	chromosome	chr20	DEL	1003	0	0
T2T05	chromosome	chr21	DEL	686	0	0
T2T05	chromosome	chr22	DEL	851	0	0
T2T05	chromosome	chr1	INS	2641	0	0
T2T05	chromosome	chr2	INS	1594	0	0
T2T05	chromosome	chr3	INS	1201	0	0
T2T05	chromosome	chr4	INS	1124	0	0
T2T05	chromosome	chr5	INS	1368	0	0
T2T05	chromosome	chr6	INS	1222	0	0
T2T05	chromosome	chr7	INS	1277	0	0
T2T05	chromosome	chr8	INS	1159	0	0
T2T05	chromosome	chr9	INS	2637	0	0
T2T05	chromosome	chrX	INS	455	0	0
T2T05	chromosome	chrY	INS	568	0	0
T2T05	chromosome	chr10	INS	1353	0	0
T2T05	chromosome	chr11	INS	963	0	0
T2T05	chromosome	chr12	INS	993	0	0
T2T05	chromosome	chr13	INS	878	0	0
T2T05	chromosome	chr14	INS	835	0	0
T2T05	chromosome	chr15	INS	981	0	0
T2T05	chromosome	chr16	INS	1882	0	0
T2T05	chromosome	chr17	INS	761	0	0
T2T05	chromosome	chr18	INS	800	0	0
T2T05	chromosome	chr19	INS	770	0	0
T2T05	chromosome	chr20	INS	941	0	0
T2T05	chromosome	chr21	INS	659	0	0
T2T05	chromosome	chr22	INS	847	0	0
