contig	color	chromosome
unassigned-0000130	#567DE9	chr16
unassigned-0000131	#D57533	chr13
unassigned-0000132	#9467BD	chrX
unassigned-0000133	#808080	chr21
unassigned-0000134	#D57533	chr13
unassigned-0000136	#D57533	chr13
unassigned-0000137	#E6B847	chr15
unassigned-0000138	#808080	chr21
unassigned-0000139	#808080	chr21
unassigned-0000140	#D57533	chr13
unassigned-0000141	#808080	chr21
unassigned-0000142	#D57533	chr13
unassigned-0000143	#D57533	chr13
unassigned-0000144	#D55E00	chr6
unassigned-0000145	#D57533	chr13
unassigned-0000146	#737373	chr14
unassigned-0000147	#737373	chr14
unassigned-0000148	#737373	chr14
unassigned-0000149	#E69F00	chr1
unassigned-0000150	#D57533	chr13
unassigned-0000151	#737373	chr14
unassigned-0000152	#737373	chr14
unassigned-0000154	#D57533	chr13
unassigned-0000155	#E6B847	chr15
unassigned-0000156	#E6B847	chr15
unassigned-0000157	#E6C47F	chr22
unassigned-0000158	#567DE9	chr16
unassigned-0000159	#737373	chr14
unassigned-0000160	#D57533	chr13
unassigned-0000161	#E6C47F	chr22
unassigned-0000162	#00B28C	chr17
unassigned-0000163	#9467BD	chrX
unassigned-0000164	#9467BD	chrX
unassigned-0000165	#567DE9	chr16
unassigned-0000168	#D57533	chr13
unassigned-0000169	#E6C47F	chr22
unassigned-0000171	#E6C47F	chr22
unassigned-0000172	#D57533	chr13
unassigned-0000173	#E6B847	chr15
unassigned-0000174	#E6B847	chr15
unassigned-0000176	#5699E9	chr9
unassigned-0000177	#56B4E9	chr2
unassigned-0000179	#5699E9	chr9
unassigned-0000180	#5699E9	chr9
unassigned-0000181	#D57533	chr13
unassigned-0000182	#808080	chr21
unassigned-0000183	#808080	chr21
unassigned-0000184	#737373	chr14
unassigned-0000185	#E6C47F	chr22
unassigned-0000187	#808080	chr21
unassigned-0000188	#56B4E9	chr2
unassigned-0000189	#E69F00	chr1
unassigned-0000190	#E6C47F	chr22
unassigned-0000193	#D57533	chr13
unassigned-0000194	#D57533	chr13
unassigned-0000195	#00B28C	chr17
unassigned-0000196	#D57533	chr13
unassigned-0000197	#D57533	chr13
unassigned-0000198	#E6B847	chr15
unassigned-0000200	#D57533	chr13
unassigned-0000201	#737373	chr14
unassigned-0000202	#D57533	chr13
unassigned-0000203	#808080	chr21
unassigned-0000206	#D57533	chr13
unassigned-0000207	#808080	chr21
unassigned-0000209	#E6B847	chr15
unassigned-0000210	#808080	chr21
unassigned-0000211	#D57533	chr13
unassigned-0000212	#D57533	chr13
unassigned-0000213	#E6B847	chr15
unassigned-0000214	#E6B847	chr15
unassigned-0000215	#E6B847	chr15
unassigned-0000216	#808080	chr21
unassigned-0000217	#D57533	chr13
unassigned-0000218	#D57533	chr13
unassigned-0000219	#D57533	chr13
unassigned-0000220	#D57533	chr13
unassigned-0000223	#D57533	chr13
unassigned-0000224	#D57533	chr13
unassigned-0000225	#D57533	chr13
unassigned-0000226	#D57533	chr13
unassigned-0000227	#E6B847	chr15
unassigned-0000228	#E6B847	chr15
unassigned-0000229	#D57533	chr13
unassigned-0000230	#00B28C	chr17
unassigned-0000234	#E6C47F	chr22
unassigned-0000235	#E6B847	chr15
unassigned-0000237	#737373	chr14
unassigned-0000238	#D57533	chr13
unassigned-0000239	#E6B847	chr15
unassigned-0000240	#E6B847	chr15
unassigned-0000241	#E6B847	chr15
unassigned-0000242	#737373	chr14
unassigned-0000243	#5699E9	chr9
unassigned-0000244	#5699E9	chr9
unassigned-0000245	#00B28C	chr17
unassigned-0000246	#00B28C	chr17
unassigned-0000247	#00B28C	chr17
unassigned-0000248	#D57533	chr13
unassigned-0000249	#D57533	chr13
unassigned-0000250	#D55E00	chr6
unassigned-0000251	#E6B847	chr15
unassigned-0000252	#E6B847	chr15
unassigned-0000253	#E6B847	chr15
unassigned-0000255	#D57533	chr13
unassigned-0000256	#D57533	chr13
unassigned-0000257	#0072B2	chr5
unassigned-0000258	#808080	chr21
unassigned-0000259	#D57533	chr13
unassigned-0000260	#D57533	chr13
unassigned-0000261	#D57533	chr13
unassigned-0000262	#E6B847	chr15
unassigned-0000263	#D57533	chr13
unassigned-0000264	#737373	chr14
unassigned-0000265	#D57533	chr13
unassigned-0000266	#D57533	chr13
unassigned-0000267	#D57533	chr13
unassigned-0000268	#D57533	chr13
unassigned-0000269	#E6B847	chr15
unassigned-0000270	#808080	chr21
unassigned-0000271	#E6B847	chr15
unassigned-0000272	#D57533	chr13
unassigned-0000273	#D57533	chr13
unassigned-0000274	#D57533	chr13
unassigned-0000275	#E6C47F	chr22
unassigned-0000276	#D57533	chr13
unassigned-0000278	#E6B847	chr15
unassigned-0000279	#D57533	chr13
unassigned-0000280	#808080	chr21
unassigned-0000282	#D57533	chr13
unassigned-0000283	#D57533	chr13
unassigned-0000284	#5699E9	chr9
unassigned-0000285	#5699E9	chr9
unassigned-0000286	#5699E9	chr9
unassigned-0000287	#E6C47F	chr22
unassigned-0000288	#E6B847	chr15
unassigned-0000289	#E6C47F	chr22
unassigned-0000290	#E6C47F	chr22
unassigned-0000291	#D57533	chr13
unassigned-0000292	#338CC2	chr19
unassigned-0000293	#808080	chr21
unassigned-0000294	#D57533	chr13
unassigned-0000295	#808080	chr21
unassigned-0000296	#D57533	chr13
unassigned-0000297	#E6B847	chr15
unassigned-0000298	#D57533	chr13
unassigned-0000299	#D57533	chr13
unassigned-0000300	#D57533	chr13
unassigned-0000301	#D57533	chr13
unassigned-0000302	#D57533	chr13
unassigned-0000303	#D57533	chr13
unassigned-0000304	#D57533	chr13
unassigned-0000306	#E6B847	chr15
unassigned-0000307	#E6B847	chr15
unassigned-0000308	#E6B847	chr15
unassigned-0000309	#E6B847	chr15
unassigned-0000310	#E6B847	chr15
unassigned-0000311	#E6C47F	chr22
unassigned-0000312	#E6C47F	chr22
unassigned-0000313	#E6B847	chr15
unassigned-0000314	#808080	chr21
unassigned-0000315	#E6B847	chr15
unassigned-0000316	#00A880	chr10
unassigned-0000317	#D57533	chr13
unassigned-0000319	#D57533	chr13
unassigned-0000320	#00A880	chr10
unassigned-0000321	#E6B847	chr15
unassigned-0000322	#E6B847	chr15
unassigned-0000323	#E6C47F	chr22
unassigned-0000324	#E6B847	chr15
unassigned-0000326	#E6C47F	chr22
unassigned-0000327	#E6C47F	chr22
unassigned-0000328	#E6C47F	chr22
unassigned-0000329	#D57533	chr13
unassigned-0000330	#D57533	chr13
unassigned-0000331	#E6C47F	chr22
unassigned-0000332	#E6C47F	chr22
unassigned-0000333	#D57533	chr13
unassigned-0000334	#D57533	chr13
unassigned-0000335	#E6C47F	chr22
unassigned-0000336	#D57533	chr13
unassigned-0000337	#E6C47F	chr22
unassigned-0000338	#E6C47F	chr22
unassigned-0000339	#E6C47F	chr22
unassigned-0000340	#D57533	chr13
unassigned-0000341	#E6C47F	chr22
unassigned-0000342	#E6C47F	chr22
unassigned-0000343	#D57533	chr13
unassigned-0000344	#E6B847	chr15
unassigned-0000345	#D57533	chr13
unassigned-0000346	#E6B847	chr15
unassigned-0000347	#E6B847	chr15
unassigned-0000348	#E6B847	chr15
unassigned-0000349	#E6B847	chr15
unassigned-0000350	#D57533	chr13
unassigned-0000351	#E6C47F	chr22
unassigned-0000352	#737373	chr14
unassigned-0000353	#737373	chr14
unassigned-0000354	#E6C47F	chr22
unassigned-0000355	#E6C47F	chr22
unassigned-0000356	#E6C47F	chr22
unassigned-0000357	#E6C47F	chr22
unassigned-0000358	#E6C47F	chr22
unassigned-0000359	#E6C47F	chr22
unassigned-0000360	#D57533	chr13
unassigned-0000361	#D57533	chr13
unassigned-0000362	#E6C47F	chr22
unassigned-0000365	#D57533	chr13
unassigned-0000366	#E6B847	chr15
unassigned-0000367	#808080	chr21
unassigned-0000368	#808080	chr21
unassigned-0000370	#E6B847	chr15
unassigned-0000372	#D57533	chr13
unassigned-0000373	#D57533	chr13
unassigned-0000374	#D57533	chr13
unassigned-0000375	#D57533	chr13
unassigned-0000376	#E6B847	chr15
unassigned-0000377	#E6C47F	chr22
unassigned-0000378	#E6C47F	chr22
unassigned-0000379	#E6C47F	chr22
unassigned-0000380	#E6B847	chr15
unassigned-0000381	#E6B847	chr15
unassigned-0000382	#E6B847	chr15
unassigned-0000383	#808080	chr21
unassigned-0000384	#E6B847	chr15
unassigned-0000385	#567DE9	chr16
unassigned-0000386	#808080	chr21
unassigned-0000387	#D57533	chr13
unassigned-0000388	#D57533	chr13
unassigned-0000389	#808080	chr21
unassigned-0000390	#D57533	chr13
unassigned-0000391	#D57533	chr13
unassigned-0000392	#E69F00	chr1
unassigned-0000393	#E69F00	chr1
unassigned-0000394	#E69F00	chr1
unassigned-0000395	#D57533	chr13
unassigned-0000396	#E6B847	chr15
unassigned-0000397	#D57533	chr13
unassigned-0000398	#D57533	chr13
unassigned-0000399	#00B28C	chr17
unassigned-0000400	#E6B847	chr15
unassigned-0000401	#D57533	chr13
unassigned-0000402	#D57533	chr13
unassigned-0000403	#E6B847	chr15
unassigned-0000405	#E6B847	chr15
unassigned-0000406	#E6B847	chr15
unassigned-0000407	#5699E9	chr9
unassigned-0000408	#5699E9	chr9
unassigned-0000409	#E6B847	chr15
unassigned-0000410	#E6C47F	chr22
unassigned-0000411	#D57533	chr13
unassigned-0000412	#D57533	chr13
unassigned-0000413	#D57533	chr13
unassigned-0000414	#D57533	chr13
unassigned-0000415	#D57533	chr13
unassigned-0000416	#D57533	chr13
unassigned-0000417	#D57533	chr13
unassigned-0000418	#E6B847	chr15
unassigned-0000419	#808080	chr21
unassigned-0000420	#D57533	chr13
unassigned-0000421	#E6B847	chr15
unassigned-0000422	#E6B847	chr15
unassigned-0000423	#808080	chr21
unassigned-0000424	#D57533	chr13
unassigned-0000425	#5699E9	chr9
unassigned-0000426	#E6B847	chr15
unassigned-0000427	#E6C47F	chr22
unassigned-0000428	#D57533	chr13
unassigned-0000429	#D57533	chr13
unassigned-0000431	#E6B847	chr15
unassigned-0000432	#E6C47F	chr22
unassigned-0000433	#808080	chr21
unassigned-0000434	#E6C47F	chr22
unassigned-0000435	#E6C47F	chr22
unassigned-0000437	#9467BD	chrX
unassigned-0000438	#D57533	chr13
unassigned-0000439	#0072B2	chr5
unassigned-0000440	#0072B2	chr5
unassigned-0000441	#0072B2	chr5
unassigned-0000443	#808080	chr21
unassigned-0000444	#1A7FBA	chr12
unassigned-0000445	#E6B847	chr15
unassigned-0000446	#808080	chr21
unassigned-0000447	#E6B847	chr15
unassigned-0000448	#56B4E9	chr2
unassigned-0000449	#D57533	chr13
unassigned-0000450	#D57533	chr13
unassigned-0000451	#808080	chr21
unassigned-0000452	#E6B847	chr15
unassigned-0000453	#D57533	chr13
unassigned-0000454	#E6B847	chr15
unassigned-0000455	#D57533	chr13
unassigned-0000456	#D55E00	chr6
unassigned-0000458	#737373	chr14
unassigned-0000459	#CCA0BF	chr18
unassigned-0000460	#0072B2	chr5
unassigned-0000461	#E6AB23	chr8
unassigned-0000462	#737373	chr14
unassigned-0000463	#808080	chr21
unassigned-0000464	#E6C47F	chr22
unassigned-0000465	#E6C47F	chr22
unassigned-0000466	#CC8DB3	chr11
unassigned-0000467	#1A7FBA	chr12
unassigned-0000468	#CC8DB3	chr11
unassigned-0000469	#666666	chr7
unassigned-0000470	#CC8DB3	chr11
unassigned-0000471	#5699E9	chr9
unassigned-0000472	#E69F00	chr1
unassigned-0000473	#808080	chr21
unassigned-0000474	#808080	chr21
unassigned-0000475	#CC8DB3	chr11
unassigned-0000476	#D57533	chr13
unassigned-0000477	#D57533	chr13
unassigned-0000478	#E6B847	chr15
unassigned-0000479	#D57533	chr13
unassigned-0000480	#E6C47F	chr22
unassigned-0000481	#E6AB23	chr8
unassigned-0000482	#00B28C	chr17
unassigned-0000483	#338CC2	chr19
unassigned-0000484	#00B28C	chr17
unassigned-0000485	#009E73	chr3
unassigned-0000486	#737373	chr14
unassigned-0000487	#E6B847	chr15
unassigned-0000488	#CCA0BF	chr18
unassigned-0000489	#E6B847	chr15
unassigned-0000490	#E6B847	chr15
unassigned-0000492	#5699E9	chr9
unassigned-0000493	#5699E9	chr9
unassigned-0000494	#737373	chr14
unassigned-0000495	#737373	chr14
unassigned-0000496	#E6C47F	chr22
unassigned-0000497	#00B28C	chr17
unassigned-0000498	#808080	chr21
unassigned-0000499	#808080	chr21
unassigned-0000500	#009E73	chr3
unassigned-0000501	#E6B847	chr15
unassigned-0000502	#D57533	chr13
unassigned-0000503	#D57533	chr13
unassigned-0000504	#D57533	chr13
unassigned-0000507	#D57533	chr13
unassigned-0000508	#D57533	chr13
unassigned-0000509	#D57533	chr13
unassigned-0000510	#666666	chr7
unassigned-0000511	#808080	chr21
unassigned-0000512	#808080	chr21
unassigned-0000513	#D57533	chr13
unassigned-0000514	#E6B847	chr15
unassigned-0000515	#808080	chr21
unassigned-0000516	#666666	chr7
unassigned-0000517	#666666	chr7
unassigned-0000518	#E6C47F	chr22
unassigned-0000519	#E6C47F	chr22
unassigned-0000520	#E6B847	chr15
unassigned-0000521	#E6B847	chr15
unassigned-0000522	#E6C47F	chr22
unassigned-0000523	#E6C47F	chr22
unassigned-0000524	#D57533	chr13
unassigned-0000525	#D57533	chr13
unassigned-0000526	#E6B847	chr15
unassigned-0000527	#D57533	chr13
unassigned-0000528	#56B4E9	chr2
unassigned-0000529	#E6AB23	chr8
unassigned-0000530	#D57533	chr13
unassigned-0000531	#E6B847	chr15
unassigned-0000532	#E6B847	chr15
unassigned-0000533	#E6B847	chr15
unassigned-0000534	#D57533	chr13
unassigned-0000535	#E6B847	chr15
unassigned-0000536	#E6B847	chr15
unassigned-0000537	#E6B847	chr15
unassigned-0000538	#E6AB23	chr8
unassigned-0000539	#E6B847	chr15
unassigned-0000540	#737373	chr14
unassigned-0000541	#9467BD	chrX
unassigned-0000542	#E6C47F	chr22
unassigned-0000543	#E6C47F	chr22
unassigned-0000544	#E6C47F	chr22
unassigned-0000545	#E6C47F	chr22
unassigned-0000546	#E6C47F	chr22
unassigned-0000547	#E6C47F	chr22
unassigned-0000548	#D57533	chr13
unassigned-0000549	#E6B847	chr15
unassigned-0000550	#E6C47F	chr22
unassigned-0000551	#D57533	chr13
unassigned-0000552	#E69F00	chr1
unassigned-0000553	#808080	chr21
unassigned-0000554	#D57533	chr13
unassigned-0000555	#D57533	chr13
unassigned-0000556	#808080	chr21
unassigned-0000557	#D57533	chr13
unassigned-0000558	#E6B847	chr15
unassigned-0000559	#808080	chr21
unassigned-0000560	#D57533	chr13
unassigned-0000561	#737373	chr14
unassigned-0000562	#E6B847	chr15
unassigned-0000563	#E6B847	chr15
unassigned-0000564	#737373	chr14
unassigned-0000565	#D57533	chr13
unassigned-0000566	#E6C47F	chr22
unassigned-0000567	#737373	chr14
unassigned-0000568	#737373	chr14
unassigned-0000569	#D57533	chr13
unassigned-0000570	#737373	chr14
unassigned-0000571	#D57533	chr13
unassigned-0000572	#CC8DB3	chr11
unassigned-0000573	#CC8DB3	chr11
unassigned-0000574	#CC8DB3	chr11
unassigned-0000575	#CC8DB3	chr11
unassigned-0000576	#CC8DB3	chr11
unassigned-0000577	#D57533	chr13
unassigned-0000578	#E6C47F	chr22
unassigned-0000579	#E6C47F	chr22
unassigned-0000580	#CC8DB3	chr11
unassigned-0000581	#E6B847	chr15
unassigned-0000582	#5699E9	chr9
unassigned-0000583	#5699E9	chr9
unassigned-0000584	#CC8DB3	chr11
unassigned-0000585	#D57533	chr13
unassigned-0000586	#5699E9	chr9
unassigned-0000588	#5699E9	chr9
unassigned-0000589	#D57533	chr13
unassigned-0000590	#D57533	chr13
unassigned-0000592	#E6C47F	chr22
unassigned-0000593	#E6B847	chr15
unassigned-0000594	#D57533	chr13
unassigned-0000595	#CC8DB3	chr11
unassigned-0000596	#CC8DB3	chr11
unassigned-0000597	#D58C66	chr20
unassigned-0000598	#D58C66	chr20
unassigned-0000600	#D57533	chr13
unassigned-0000601	#D57533	chr13
unassigned-0000602	#808080	chr21
unassigned-0000604	#D57533	chr13
unassigned-0000605	#E6B847	chr15
unassigned-0000606	#0072B2	chr5
unassigned-0000608	#E6C47F	chr22
unassigned-0000609	#D57533	chr13
unassigned-0000610	#E6C47F	chr22
unassigned-0000611	#D57533	chr13
unassigned-0000612	#808080	chr21
unassigned-0000613	#666666	chr7
unassigned-0000614	#808080	chr21
unassigned-0000615	#D57533	chr13
unassigned-0000616	#E6B847	chr15
unassigned-0000617	#56B4E9	chr2
unassigned-0000621	#E6B847	chr15
unassigned-0000622	#E6B847	chr15
unassigned-0000623	#808080	chr21
unassigned-0000624	#56B4E9	chr2
unassigned-0000625	#E6B847	chr15
unassigned-0000626	#CC8DB3	chr11
unassigned-0000629	#D57533	chr13
unassigned-0000630	#D58C66	chr20
unassigned-0000632	#E69F00	chr1
unassigned-0000635	#666666	chr7
unassigned-0000636	#CC8DB3	chr11
unassigned-0000639	#737373	chr14
unassigned-0000640	#567DE9	chr16
unassigned-0000641	#567DE9	chr16
unassigned-0000642	#567DE9	chr16
unassigned-0000643	#737373	chr14
unassigned-0000644	#737373	chr14
unassigned-0000645	#56B4E9	chr2
unassigned-0000646	#E6C47F	chr22
unassigned-0000647	#737373	chr14
unassigned-0000648	#5699E9	chr9
unassigned-0000649	#5699E9	chr9
unassigned-0000650	#666666	chr7
unassigned-0000651	#E6B847	chr15
unassigned-0000652	#5699E9	chr9
unassigned-0000653	#5699E9	chr9
unassigned-0000654	#5699E9	chr9
unassigned-0000655	#5699E9	chr9
unassigned-0000656	#5699E9	chr9
unassigned-0000657	#D57533	chr13
unassigned-0000658	#E6B847	chr15
unassigned-0000659	#567DE9	chr16
unassigned-0000660	#567DE9	chr16
unassigned-0000661	#567DE9	chr16
unassigned-0000662	#567DE9	chr16
unassigned-0000663	#567DE9	chr16
unassigned-0000665	#5699E9	chr9
unassigned-0000666	#5699E9	chr9
unassigned-0000667	#567DE9	chr16
unassigned-0000668	#CC8DB3	chr11
unassigned-0000669	#737373	chr14
unassigned-0000670	#56B4E9	chr2
unassigned-0000672	#9467BD	chrX
unassigned-0000673	#9467BD	chrX
unassigned-0000674	#9467BD	chrX
unassigned-0000675	#009E73	chr3
unassigned-0000677	#CC8DB3	chr11
unassigned-0000678	#5699E9	chr9
unassigned-0000679	#D57533	chr13
unassigned-0000680	#0072B2	chr5
unassigned-0000681	#808080	chr21
unassigned-0000682	#808080	chr21
unassigned-0000683	#737373	chr14
unassigned-0000684	#737373	chr14
unassigned-0000685	#737373	chr14
unassigned-0000687	#808080	chr21
unassigned-0000688	#808080	chr21
unassigned-0000691	#737373	chr14
unassigned-0000692	#E6B847	chr15
unassigned-0000693	#D55E00	chr6
unassigned-0000695	#9467BD	chrX
unassigned-0000696	#E69F00	chr1
unassigned-0000697	#00A880	chr10
unassigned-0000699	#666666	chr7
unassigned-0000702	#CC8DB3	chr11
unassigned-0000703	#9467BD	chrX
unassigned-0000704	#0072B2	chr5
unassigned-0000705	#0072B2	chr5
unassigned-0000706	#00B28C	chr17
unassigned-0000707	#E6C47F	chr22
unassigned-0000708	#009E73	chr3
unassigned-0000709	#D57533	chr13
unassigned-0000710	#D55E00	chr6
unassigned-0000711	#D55E00	chr6
unassigned-0000712	#D55E00	chr6
unassigned-0000713	#D57533	chr13
unassigned-0000714	#56B4E9	chr2
unassigned-0000715	#56B4E9	chr2
unassigned-0000716	#56B4E9	chr2
unassigned-0000717	#E69F00	chr1
unassigned-0000718	#D57533	chr13
unassigned-0000720	#E6C47F	chr22
unassigned-0000722	#E6C47F	chr22
unassigned-0000723	#E6C47F	chr22
unassigned-0000724	#E6C47F	chr22
unassigned-0000725	#E6C47F	chr22
unassigned-0000726	#00B28C	chr17
unassigned-0000727	#00B28C	chr17
unassigned-0000730	#00B28C	chr17
unassigned-0000731	#00B28C	chr17
unassigned-0000732	#E69F00	chr1
unassigned-0000734	#567DE9	chr16
unassigned-0000735	#1A7FBA	chr12
unassigned-0000736	#808080	chr21
unassigned-0000737	#737373	chr14
unassigned-0000738	#E6B847	chr15
unassigned-0000739	#338CC2	chr19
unassigned-0000740	#56B4E9	chr2
unassigned-0000742	#56B4E9	chr2
unassigned-0000743	#808080	chr21
unassigned-0000744	#E6B847	chr15
unassigned-0000745	#338CC2	chr19
unassigned-0000747	#56B4E9	chr2
unassigned-0000748	#E6B847	chr15
unassigned-0000749	#E6B847	chr15
unassigned-0000750	#D57533	chr13
unassigned-0000751	#56B4E9	chr2
unassigned-0000752	#E6C47F	chr22
unassigned-0000753	#D57533	chr13
unassigned-0000754	#D57533	chr13
unassigned-0000755	#D57533	chr13
unassigned-0000756	#E6B847	chr15
unassigned-0000757	#E6B847	chr15
unassigned-0000758	#00A880	chr10
unassigned-0000760	#E6C47F	chr22
unassigned-0000762	#737373	chr14
unassigned-0000763	#D57533	chr13
unassigned-0000764	#D57533	chr13
unassigned-0000765	#E6B847	chr15
unassigned-0000766	#E6B847	chr15
unassigned-0000767	#E6C47F	chr22
unassigned-0000768	#E6C47F	chr22
unassigned-0000769	#D57533	chr13
unassigned-0000770	#D57533	chr13
unassigned-0000771	#00A880	chr10
unassigned-0000772	#00A880	chr10
unassigned-0000774	#D57533	chr13
unassigned-0000775	#D57533	chr13
unassigned-0000776	#E6C47F	chr22
unassigned-0000777	#D57533	chr13
unassigned-0000778	#E6B847	chr15
unassigned-0000780	#E6C47F	chr22
unassigned-0000781	#E6C47F	chr22
unassigned-0000782	#E6C47F	chr22
unassigned-0000784	#CCA0BF	chr18
