Chromosome	Start	End	Methylated_allele	Name	Reference	All_CpGs_At_iDMR_CouldBeExaminedInBothHaplotypes	DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP1	MeanDiffMethylationOf_DifferentiallyMethylatedCpGs_HypermethylatedOnHP2	MethylationFrequency_HP1	MethylationFrequency_HP2	Included_Or_Ignored_For_PofO_Assignment
chr13	47537482	47542150	Maternal	RB1,PPP1R26P1	Akbari,Court,Hernandez,Joshi,Zink	258	0	211	0	0.76046	0.33224	0.9619	Included
chr13	47630529	47633749	Maternal	LPAR6,RB1	Akbari	29	0	11	0	0.42154	0.4611	0.70374	Included
chr13	59487091	59488917	Maternal	TARDBPP2	Akbari,Hernandez,Zink	39	0	35	0	0.53651	0.2814	0.76898	Included
chr13	98425642	98426046	Paternal	UBAC2	Akbari	18	0	0	0	0	0.7575	0.70949	Ignored:DidNotMeet_cpg_difference
chr13	100190731	100191002	Maternal	NALCN-AS1	Akbari	22	0	0	0	0	0.83493	0.81447	Ignored:DidNotMeet_cpg_difference
chr14	27997060	27998007	Maternal	NPAS3	Akbari,Zink	117	0	116	0	0.18243	0.29545	0.47786	Included
chr14	46476152	46476528	Maternal	PTGDR	Akbari	18	0	0	0	0	0.38062	0.38358	Ignored:DidNotMeet_cpg_difference
chr14	94961427	94961490	Paternal	DLK1	Joshi,Zink	7	0	0	0	0	0.34563	0.29195	Ignored:DidNotMeet_cpg_difference
chr14	95042558	95046625	Paternal	IG-DMR,MEG3,MEG3/DLK1	Akbari,Court,Hernandez,Zink	94	60	0	0.49076	0	0.95491	0.59295	Included
chr14	95058592	95063118	Paternal	MEG3,AL117190.1	Akbari,Court,Hernandez,Joshi,Zink	246	245	0	0.75204	0	0.94735	0.19721	Included
chr14	95135834	95136700	Maternal	MEG8,SNHG23	Zink	26	0	12	0	0.33176	0.19187	0.38242	Included
chr14	95139591	95140676	Maternal	MEG8,SNHG23	Akbari,Court,Hernandez,Zink	52	0	51	0	0.78512	0.10098	0.8754	Included
chr14	100719510	100719614	Maternal	IGHV3-37	Hernandez	10	0	0	0	0	0.84401	0.69499	Ignored:DidNotMeet_cpg_difference
chr15	21296256	21301762	Maternal	MIR4508,MKRN3	Akbari,Court,Hernandez,Joshi	109	0	25	0	0.45718	0.73231	0.86383	Included
chr15	21341062	21343880	Paternal	MKRN3	Zink	14	0	0	0	0	0.76996	0.69537	Ignored:DidNotMeet_cpg_difference
chr15	21363464	21363638	Maternal	MKRN3	Zink	10	0	10	0	0.54979	0.14952	0.69931	Included
chr15	21368503	21368715	Maternal	MKRN3	Zink	8	0	3	0	0.24314	0.66286	0.87254	Included
chr15	21377299	21377524	Maternal	MAGEL2	Zink	6	0	1	0	0.22788	0.25277	0.44975	Included
chr15	21381510	21383473	Maternal	MAGEL2	Akbari,Court,Hernandez,Joshi,Zink	64	0	60	0	0.67356	0.23499	0.87806	Included
chr15	21420762	21422619	Maternal	NDN	Akbari,Court,Hernandez,Joshi,Zink	117	0	108	0	0.50681	0.21038	0.68331	Included
chr15	21532265	21532875	Maternal	RNU6-741P	Zink	22	0	3	0	0.18533	0.6387	0.82187	Included
chr15	21563910	21564305	Paternal	RNU6-741P	Zink	6	0	0	0	0	0.80174	0.68897	Ignored:DidNotMeet_cpg_difference
chr15	21589212	21590074	Maternal	RP11-484P15.1	Zink	9	0	6	0	0.43747	0.15314	0.53474	Included
chr15	21591584	21596455	Maternal	RP11-484P15.1	Akbari,Zink,Zink	84	0	42	0	0.45739	0.47456	0.73741	Included
chr15	21603570	21604377	Maternal	RP11-484P15.1	Akbari,Zink	36	0	36	0	0.59956	0.14095	0.74051	Included
chr15	21611867	21613067	Maternal	RP11-484P15.1	Akbari,Zink	40	0	34	0	0.39987	0.12557	0.49609	Included
chr15	21617488	21617845	Paternal	RP11-484P15.1	Zink	11	0	0	0	0	0.87814	0.78232	Ignored:DidNotMeet_cpg_difference
chr15	21630697	21633011	Maternal	PWRN4,RP11-484P15.1	Akbari,Joshi,Zink	58	0	31	0	0.50514	0.49425	0.77987	Included
chr15	21648478	21650220	Paternal	RP11-484P15.1	Zink	11	2	0	0.32528	0	0.84541	0.59837	Included
chr15	21674147	21675281	Paternal	RP11-484P15.1	Zink	12	0	0	0	0	0.82632	0.697	Ignored:DidNotMeet_cpg_difference
chr15	21743102	21743985	Paternal	PWRN4	Zink	7	4	0	0.46379	0	0.78368	0.38555	Included
chr15	21763297	21763709	Paternal	PWRN4	Zink	5	0	0	0	0	0.78375	0.6193	Ignored:DidNotMeet_cpg_difference
chr15	21784164	21785579	Paternal	PWRN4	Zink	12	7	0	0.43048	0	0.8889	0.56114	Included
chr15	21835134	21836136	Maternal	SNRPN_intragenic_CpG32,PWRN2	Akbari,Court,Zink	46	0	39	0	0.37593	0.2038	0.5334	Included
chr15	21890432	21891180	Paternal	PWRN2	Zink	7	0	0	0	0	0.7264	0.58249	Ignored:DidNotMeet_cpg_difference
chr15	21897209	21897954	Paternal	PWRN2	Zink	8	0	0	0	0	0.788	0.56408	Ignored:DidNotMeet_cpg_difference
chr15	21908292	21909250	Paternal	PWRN2	Zink	9	6	0	0.47128	0	0.86328	0.46656	Included
chr15	22008923	22009869	Paternal	RP11-580I1.2	Zink	10	1	0	0.34369	0	0.83762	0.58395	Included
chr15	22160590	22161837	Maternal	SNRPN_intragenic_CpG29,PWRN3	Akbari,Court,Zink	53	0	39	0	0.43244	0.24919	0.55719	Included
chr15	22211722	22212175	Maternal	SNRPN_intragenic_CpG30	Akbari,Court	31	0	31	0	0.37447	0.11171	0.48617	Included
chr15	22310237	22311050	Paternal	PWRN1	Zink	8	7	0	0.46385	0	0.84811	0.39613	Included
chr15	22312618	22313135	Paternal	PWRN1	Zink	7	5	0	0.42855	0	0.84658	0.42302	Included
chr15	22505473	22506455	Paternal	PWRN1,SNRPN	Hernandez,Zink	14	0	0	0	0	0.8814	0.70464	Ignored:DidNotMeet_cpg_difference
chr15	22508944	22510547	Maternal	SNRPN_intragenic_CpG40,SNRPN	Akbari,Court,Hernandez,Joshi,Zink	81	0	77	0	0.54241	0.13547	0.65527	Included
chr15	22560068	22561411	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	22	0	15	0	0.68319	0.30648	0.79256	Included
chr15	22583384	22585283	Maternal	SNRPN,RP11-385H1.1	Akbari,Court,Hernandez,Joshi,Zink	76	0	71	0	0.51518	0.17884	0.67823	Included
chr15	22593074	22595820	Maternal	SNRPN	Joshi,Zink	39	0	25	0	0.53867	0.44566	0.83614	Included
chr15	22614163	22616870	Maternal	SNRPN	Akbari,Court,Hernandez,Joshi,Zink	88	0	41	0	0.30971	0.6044	0.74152	Included
chr15	22647266	22647904	Paternal	SNRPN,AC090602.2	Zink	8	0	0	0	0	0.88418	0.79605	Ignored:DidNotMeet_cpg_difference
chr15	22688234	22693913	Maternal	SNURF,SNRPN,RP11-701H24.9	Akbari,Court,Hernandez,Joshi,Zink	149	1	122	0.34838	0.90437	0.20069	0.92391	Included
chr15	22693914	22738212	Paternal	PWAR5,PWARSN,SNORD107,SNORD64,SNORD108,RP11-701H24.9,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	385	19	1	0.43073	0.46246	0.92667	0.80694	Ignored:DidNotMeet_cpg_difference
chr15	22739217	22767775	Paternal	SNHG14	Akbari,Zink	210	28	0	0.3713	0	0.9241	0.74942	Included
chr15	22775157	22793910	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	215	8	0	0.36632	0	0.93587	0.85791	Ignored:DidNotMeet_cpg_difference
chr15	22796137	22837398	Paternal	SNORD116Cluster,SNHG14	Akbari,Joshi,Zink,Akbari,Zink	574	4	0	0.49652	0	0.92201	0.83191	Ignored:DidNotMeet_cpg_difference
chr15	22877695	22880669	Paternal	SNHG14	Akbari	16	5	0	0.38539	0	0.79197	0.51236	Included
chr15	22917914	22920700	Paternal	SNORD115Cluster	Joshi,Zink	49	0	0	0	0	0.89291	0.84111	Ignored:DidNotMeet_cpg_difference
chr15	27466585	27466749	Maternal	AC022613.1	Hernandez	17	0	0	0	0	0.44311	0.57292	Ignored:DidNotMeet_cpg_difference
chr15	42830610	42830766	Maternal	SORD	Hernandez,Joshi,Zink	12	0	0	0	0	0.21068	0.3495	Ignored:DidNotMeet_cpg_difference
chr15	48716873	48717145	Maternal	AP4E1	Zink	19	0	17	0	0.2192	0.61319	0.82692	Included
chr15	60148414	60148894	Paternal	MIR6085	Akbari	19	17	0	0.23287	0	0.46919	0.23788	Included
chr15	78982358	78982976	Paternal	CFAP161	Akbari	44	0	0	0	0	0.31325	0.22386	Ignored:DidNotMeet_cpg_difference
chr15	96629415	96631475	Maternal	IGF1R	Akbari,Court,Hernandez,Joshi,Zink	70	0	66	0	0.69641	0.18939	0.85813	Included
chr16	811704	813589	Maternal	PRR25	Akbari,Zink	141	0	116	0	0.34003	0.16523	0.4692	Included
chr16	821900	823268	Maternal	PRR25	Akbari,Zink	83	0	72	0	0.33105	0.53067	0.82741	Included
chr16	3281461	3281826	Paternal	MEFV	Zink	34	34	0	0.35282	0	0.76795	0.41513	Included
chr16	3322511	3322654	Maternal	TIGD7	Joshi	19	0	0	0	0	0.63828	0.51143	Ignored:DidNotMeet_cpg_difference
chr16	3391703	3393524	Paternal	MTRNR2L4,LA16c-306E5.2	Akbari,Joshi,Zink	84	57	0	0.25417	0	0.53063	0.33303	Included
chr16	3441035	3441528	Paternal	LA16c-306E5.2	Zink	27	11	0	0.22208	0	0.66542	0.45752	Included
chr16	3458714	3468983	Maternal	ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	132	0	61	0	0.64187	0.60653	0.9657	Included
chr16	3470097	3472038	Paternal	NAA60,ZNF597,LA16c-306E5.2	Akbari,Court,Hernandez,Joshi,Zink	78	73	0	0.85124	0	0.87042	0.07119	Included
chr17	4790606	4792558	Maternal	CHRNE,C17orf107	Akbari,Zink	139	0	58	0	0.27087	0.20538	0.36909	Included
chr18	47858673	47859226	Maternal	RP11-767C4.1	Zink	23	0	0	0	0	0.35474	0.39302	Ignored:DidNotMeet_cpg_difference
chr18	60172271	60172582	Maternal	NFE2L3P1	Akbari	42	0	0	0	0	0.3292	0.45006	Ignored:DidNotMeet_cpg_difference
chr18	79873008	79873927	Maternal	AC068473.4	Akbari,Hernandez	91	0	91	0	0.77634	0.06695	0.84329	Included
chr18	80423625	80425712	Maternal	ADNP2,PARD6G-AS1	Akbari,Zink	99	0	97	0	0.50952	0.0994	0.6025	Included
chr19	4770231	4771096	Maternal	MIR7-3HG	Akbari	56	0	28	0	0.23526	0.46724	0.64941	Included
chr19	17458059	17459138	Maternal	DDA1	Akbari	65	0	0	0	0	0.29749	0.41753	Ignored:DidNotMeet_cpg_difference
chr19	21220736	21221486	Maternal	ZNF714	Akbari	38	0	0	0	0	0.02099	0.0367	Ignored:DidNotMeet_cpg_difference
chr19	39096790	39096912	Paternal	AC092296.3	Akbari	20	0	0	0	0	0.1791	0.19184	Ignored:DidNotMeet_cpg_difference
chr19	41329684	41330758	Maternal	RYR1,AC067969.1	Zink	52	0	45	0	0.46241	0.47742	0.8996	Included
chr19	41345884	41346651	Maternal	RYR1	Akbari,Zink	26	0	22	0	0.33792	0.45013	0.76165	Included
chr19	56616549	56618747	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	133	0	126	0	0.88518	0.11401	0.9598	Included
chr19	56632968	56635239	Maternal	ZNF331	Akbari,Court,Hernandez,Zink	124	0	109	0	0.87046	0.18824	0.96125	Included
chr19	59932193	59936971	Maternal	PEG3,MIMT1,ZIM2,PEG3	Akbari,Court,Hernandez,Zink	219	0	217	0	0.87168	0.07657	0.94194	Included
chr19	59959876	59960104	Maternal	MIMT1	Zink	20	0	5	0	0.1916	0.42167	0.60693	Included
chr19	61152004	61152621	Paternal	ZSCAN1	Zink	26	23	0	0.56615	0	0.69444	0.16517	Included
chr2	37542728	37543329	Maternal	AC007391.3	Akbari	27	27	0	0.61197	0	0.92217	0.3102	Included
chr2	39252404	39252862	Maternal	MAP4K3	Hernandez	54	0	0	0	0	0.72514	0.77501	Ignored:DidNotMeet_cpg_difference
chr2	95377831	95378577	Paternal	TEKT4,AC097374.2	Zink	55	1	0	0.17298	0	0.73401	0.63673	Ignored:DidNotMeet_cpg_difference
chr2	130015734	130016047	Paternal	LOC151121	Joshi	37	0	37	0	0.24002	0.51729	0.7573	Included
chr2	131734853	131735206	Maternal	FAR2P4,KLF2P4,PLEKHB2	Zink	32	32	0	0.56678	0	0.86313	0.29635	Included
chr2	132265092	132265797	Paternal	C2orf27B	Joshi	91	0	0	0	0	0.39624	0.39861	Ignored:DidNotMeet_cpg_difference
chr2	206731612	206755969	Paternal	ZDBF2,GPR1-AS	Akbari,Court,Hernandez,Joshi,Zink	475	0	475	0	0.70042	0.20008	0.90049	Included
chr2	206758117	206759140	Paternal	ZDBF2	Akbari	16	0	16	0	0.49869	0.22088	0.71957	Included
chr2	209688185	209689718	Maternal	MEAF6P1	Zink	66	59	0	0.40495	0	0.89785	0.51405	Included
chr2	232838377	232838828	Maternal	ECEL1P3	Akbari,Zink	35	35	0	0.25322	0	0.3542	0.10099	Included
chr20	33270910	33272750	Maternal	HM13,MCTS2P	Akbari,Court,Hernandez,Joshi,Zink	60	50	0	0.817	0	0.9618	0.2563	Included
chr20	35394117	35394664	Maternal	ACTL10,NECAB3	Akbari	51	0	0	0	0	0.03505	0.02696	Ignored:DidNotMeet_cpg_difference
chr20	39243846	39246355	Maternal	BLCAP,NNAT	Akbari,Court,Hernandez,Joshi,Zink	145	140	0	0.6365	0	0.96375	0.34596	Included
chr20	45246628	45249468	Maternal	L3MBTL1	Akbari,Court,Hernandez,Joshi,Zink	93	88	0	0.86072	0	0.91857	0.10232	Included
chr20	50153200	50154157	Maternal	RP1-66N13.1	Akbari,Zink	50	20	0	0.21076	0	0.93198	0.7689	Included
chr20	60619350	60630515	Paternal	GNAS,GNAS-AS1	Akbari,Court,Hernandez,Joshi,Zink	329	0	257	0	0.87892	0.24087	0.94261	Included
chr20	60633235	60639710	Maternal	GNAS-AS1,GNAS,GNAS-XL	Akbari,Court,Hernandez,Joshi,Zink	362	337	0	0.84804	0	0.90804	0.11423	Included
chr20	60671085	60673567	Maternal	GNAS_Ex1A,GNAS,LOC101927932	Akbari,Court,Hernandez,Joshi,Zink	243	242	0	0.81664	0	0.85183	0.03768	Included
chr20	61310202	61310679	Maternal	RP11-164D18.2	Zink	25	24	0	0.38146	0	0.72641	0.35274	Included
chr20	65030021	65030481	Maternal	AL096828.3	Akbari	17	0	0	0	0	0.42105	0.34673	Ignored:DidNotMeet_cpg_difference
chr20	65758266	65759319	Maternal	UCKL1	Akbari,Zink	96	96	0	0.36751	0	0.78968	0.42217	Included
chr21	12407958	12408119	Maternal	LIPI	Joshi	21	0	0	0	0	0.96059	0.95557	Ignored:DidNotMeet_cpg_difference
chr21	37770066	37771384	Maternal	WRB	Akbari,Court,Hernandez,Joshi,Zink	58	57	0	0.58845	0	0.94019	0.35995	Included
chr21	45047466	45048210	Maternal	PRMT2	Akbari,Zink	54	54	0	0.42424	0	0.75031	0.32607	Included
chr22	21798922	21799586	Paternal	RIMBP3	Akbari	64	0	0	0	0	0.70894	0.63139	Ignored:DidNotMeet_cpg_difference
chr22	32507282	32507589	Maternal	SLC5A1	Akbari	22	0	0	0	0	0.3935	0.35817	Ignored:DidNotMeet_cpg_difference
chr22	42160534	42162792	Maternal	NHP2L1,SNU13	Akbari,Court,Hernandez,Joshi,Zink	82	0	71	0	0.77043	0.20752	0.88874	Included
chr3	39514775	39515873	Maternal	MOBP	Akbari,Hernandez,Zink	57	57	0	0.32665	0	0.45379	0.12714	Included
chr3	195267123	195267736	Maternal	FGF12	Akbari,Zink	28	27	0	0.55142	0	0.73191	0.19026	Included
chr4	5980877	5981527	Maternal	C4orf50	Akbari	59	0	59	0	0.40603	0.23997	0.646	Included
chr4	6078696	6079854	Maternal	JAKMIP1	Akbari,Hernandez,Joshi,Zink	78	0	75	0	0.48241	0.34786	0.82114	Included
chr4	17624235	17624518	Maternal	FAM184B	Zink	29	0	0	0	0	0.85571	0.90146	Ignored:DidNotMeet_cpg_difference
chr4	92028524	92029856	Maternal	NAP1L5,HERC3	Akbari,Court,Hernandez,Joshi,Zink	62	0	61	0	0.86856	0.09403	0.95206	Included
chr4	125236257	125237219	Maternal	TRPC3	Akbari,Hernandez,Zink	67	0	66	0	0.28589	0.57809	0.86271	Included
chr4	158113274	158113803	Maternal	RBM46	Hernandez	51	0	0	0	0	0.67698	0.64199	Ignored:DidNotMeet_cpg_difference
chr4	173134512	173135071	Maternal	PTGES3P3	Akbari,Zink	31	0	29	0	0.28704	0.22635	0.50586	Included
chr5	561353	562753	Paternal	MIR4456	Akbari	136	0	0	0	0	0.77774	0.74231	Ignored:DidNotMeet_cpg_difference
chr5	37458597	37459310	Maternal	CPLANE1	Akbari	35	0	35	0	0.39009	0.47107	0.86115	Included
chr5	111236976	111237741	Maternal	TMEM232	Akbari	21	0	0	0	0	0.33456	0.22564	Ignored:DidNotMeet_cpg_difference
chr5	117967773	117967929	Maternal	LINC00992	Hernandez	5	0	0	0	0	0.16242	0.13966	Ignored:DidNotMeet_cpg_difference
chr5	136601303	136603696	Maternal	VTRNA2-1	Akbari,Hernandez,Joshi,Zink	87	0	83	0	0.78088	0.11464	0.86539	Included
chr5	138415651	138415958	Maternal	PKD2L2	Hernandez	38	0	0	0	0	0.07714	0.05316	Ignored:DidNotMeet_cpg_difference
chr5	138659249	138659851	Maternal	NME5	Akbari	21	0	18	0	0.2423	0.15876	0.39064	Included
chr6	3718149	3719860	Maternal	FAM50B,RP11-420L9.4	Akbari,Court,Hernandez,Joshi,Zink	110	0	110	0	0.65849	0.29144	0.94993	Included
chr6	29555331	29556045	Maternal	ZFP57	Hernandez	51	0	51	0	0.67723	0.07969	0.75692	Included
chr6	31425008	31425410	Maternal	LTA	Hernandez	16	0	0	0	0	0.72775	0.61444	Ignored:DidNotMeet_cpg_difference
chr6	145199421	145201738	Maternal	PLAGL1,HYMAI	Akbari,Court,Hernandez,Joshi,Zink	156	0	154	0	0.88555	0.08324	0.96087	Included
chr6	160184517	160185088	Paternal	RNU6-293P	Akbari	28	0	0	0	0	0.50334	0.61477	Ignored:DidNotMeet_cpg_difference
chr6	161251417	161252899	Maternal	IGF2R,AIRN	Akbari,Court,Hernandez,Joshi,Zink	107	0	106	0	0.62137	0.35407	0.97161	Included
chr6	169727799	169727970	Maternal	SMOC2	Joshi	8	0	0	0	0	0.56513	0.64211	Ignored:DidNotMeet_cpg_difference
chr6	171008085	171009630	Maternal	WDR27	Akbari,Court,Hernandez,Joshi,Zink	69	0	61	0	0.81146	0.22956	0.95499	Included
chr7	16980167	16981214	Maternal	RP11-455J15.1	Akbari,Zink	46	36	0	0.26437	0	0.62083	0.37771	Included
chr7	23626787	23627861	Maternal	RPS2P32	Akbari,Joshi,Zink	62	62	0	0.75237	0	0.80993	0.05755	Included
chr7	43014610	43015863	Maternal	AC010132.10	Akbari,Zink	58	58	0	0.27576	0	0.45606	0.1803	Included
chr7	50942206	50944802	Maternal	GRB10	Akbari,Court,Hernandez,Joshi,Zink	172	152	0	0.86264	0	0.92846	0.1496	Included
chr7	65134148	65134309	Maternal	AC092634.8	Akbari	16	0	0	0	0	0.09067	0.09464	Ignored:DidNotMeet_cpg_difference
chr7	95892113	95894859	Maternal	PEG10,SGCE	Akbari,Court,Hernandez,Joshi	122	121	0	0.87151	0	0.89323	0.02833	Included
chr7	131803479	131808268	Maternal	MEST,MESTIT1	Akbari,Court,Hernandez,Joshi,Zink	229	221	0	0.81851	0	0.91984	0.13075	Included
chr7	136139397	136139823	Maternal	CALD1	Zink	20	0	0	0	0	0.94837	0.80117	Ignored:DidNotMeet_cpg_difference
chr7	139976260	139977741	Maternal	SVOPL	Akbari,Hernandez,Joshi,Zink	89	89	0	0.73504	0	0.8175	0.08245	Included
chr7	156246412	156247762	Maternal	HTR5A,HTR5A-AS1	Akbari,Court,Hernandez,Joshi,Zink	66	59	0	0.5045	0	0.72543	0.26714	Included
chr8	2481367	2482359	Maternal	LOC101927815	Joshi	77	0	56	0	0.19182	0.05861	0.23625	Included
chr8	2487234	2487616	Maternal	LOC101927815	Akbari,Joshi	21	0	21	0	0.23892	0.0198	0.25872	Included
chr8	38023830	38025061	Maternal	ERLIN2,LOC728024,CXORF56_pseudogene	Akbari,Court,Hernandez,Joshi	41	0	41	0	0.58256	0.17647	0.75903	Included
chr8	39591596	39591695	Maternal	ADAM5P	Hernandez	12	0	0	0	0	0.72191	0.70437	Ignored:DidNotMeet_cpg_difference
chr8	61137435	61138271	Maternal	CHD7	Akbari,Joshi,Zink	57	0	55	0	0.52821	0.42704	0.94042	Included
chr8	95243985	95245657	Maternal	CDH17	Akbari,Zink	44	0	18	0	0.35774	0.6007	0.80149	Included
chr8	103653910	103655995	Maternal	KB-1980E6.3	Akbari,Zink	60	0	26	0	0.4348	0.43146	0.6675	Included
chr8	141217642	141221375	Maternal	TRAPPC9,PEG13	Akbari,Court,Hernandez,Joshi,Zink	223	0	202	0	0.84941	0.18094	0.95682	Included
chr8	141468978	141469691	Maternal	TRAPPC9	Akbari,Joshi	53	0	46	0	0.29095	0.48616	0.75813	Included
chr8	144884219	144885051	Maternal	FAM83H	Akbari	116	0	92	0	0.21324	0.62735	0.82131	Included
chr9	41939693	41940117	Maternal	CDRT15P6	Akbari	22	0	0	0	0	0.12279	0.14131	Ignored:DidNotMeet_cpg_difference
chr9	104264526	104264928	Maternal	SPTLC1	Akbari	26	0	0	0	0	0.687	0.52433	Ignored:DidNotMeet_cpg_difference
chr9	107482378	107483147	Maternal	FANCC,FANCC_Int1-DMR	Akbari,Hernandez	34	0	34	0	0.67868	0.09593	0.77461	Included
chr9	109746840	109747389	Maternal	TMOD1	Akbari	22	15	0	0.25019	0	0.50623	0.27239	Included
chr9	125287844	125289117	Maternal	AL449105.5	Hernandez	82	0	0	0	0	0.30634	0.19668	Ignored:DidNotMeet_cpg_difference
chr9	134423466	134424180	Maternal	LHX6	Akbari	63	0	0	0	0	0.9427	0.92314	Ignored:DidNotMeet_cpg_difference
chr9	149667453	149669193	Maternal	EXD3	Akbari,Zink	142	0	136	0	0.31752	0.62542	0.93588	Included
