read_id	filename	runid	sample_name	read_length	mean_quality	channel	read_number	start_time
b1bc426e-d310-42f6-bccb-31dc3fd647a5:1	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28984	33.00	0	0	
c0ace36b-8e37-4b2d-8d1c-069e4c79a675	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28050	33.00	0	0	
43e5f975-731f-49d7-a4a2-8866fcbc5a3c:0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24575	33.00	0	0	
b5bf23ca-669d-4395-9225-1603fb12c083	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24612	33.00	0	0	
d3d9cc4c-6888-4b12-ac58-3c24e0729a1b	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24571	33.00	0	0	
72602519-2754-4d61-8891-787b687d12bc:0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	73767	33.00	0	0	
b1bc426e-d310-42f6-bccb-31dc3fd647a5:0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28716	33.00	0	0	
1a890c41-1e40-4c9a-95d0-872a754edc5e	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24618	33.00	0	0	
bc887fb2-ab9e-411e-ad7b-a8c18e25a47b:1	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28660	33.00	0	0	
03a86948-4cfd-4010-b08a-bbe76a03149d	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28710	33.00	0	0	
c22321e2-df17-4a61-b01b-8d4a9ae598d4:1	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24596	33.00	0	0	
a9b99648-4c0e-4899-9e07-17b2d8108a29	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24632	33.00	0	0	
52f950ab-394b-4f15-b807-324057e72a6b:1	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28716	33.00	0	0	
5d88795c-245e-43dc-ac54-6ee242de3c49	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28775	33.00	0	0	
63c1dde9-ccb1-4b0b-b788-010944abbb17	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	29080	33.00	0	0	
567fa44b-aa9c-4697-a70b-9887c071910b	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	27139	33.00	0	0	
1eb7526a-289d-4008-9a37-2b341762a932	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	27114	33.00	0	0	
c4304e96-e7c8-4695-ad50-d65dadf9ca65	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25594	33.00	0	0	
d32e9885-03a2-42f6-b969-451a330b6d18	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25594	33.00	0	0	
c27cb2eb-4f3b-4346-a3ac-50ba8baabb97:1	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28974	33.00	0	0	
724273ee-28a2-4a02-a1bb-47baab16d12a	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22101	33.00	0	0	
18b0764c-2046-4bfe-a647-37938ca7deb4	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24593	33.00	0	0	
975e9c4c-0f8e-4d74-8894-a2f58be2eb07:0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24589	33.00	0	0	
264ffc52-cc2b-4244-bc72-45742be8a8df:1	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25346	33.00	0	0	
acdf8092-3b9a-43dd-be44-dcda6baf2821	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24952	33.00	0	0	
909ee81c-85ad-4931-a00e-cf90d7332ddf	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	27126	33.00	0	0	
51f7aaf7-640d-4096-b0c7-83ffbea3e461	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28691	33.00	0	0	
b178a0c7-c71d-4c4f-a8df-98ba4caccf15	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26404	33.00	0	0	
f6f326d1-a2e0-47fc-bf43-b3cae270ea30	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	27980	33.00	0	0	
b0f781cb-c807-466b-a320-7e70e235697b	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28670	33.00	0	0	
b3544b63-fd6c-417c-a898-f38cebbdaa9f:0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24606	33.00	0	0	
548afbac-0038-40ef-a49d-f686d72b205e	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23027	33.00	0	0	
93227752-849f-4316-92ce-06ae76245649	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23033	33.00	0	0	
a797e5be-0b3a-4b1a-a05b-89a0a3b18d6e	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23141	33.00	0	0	
6855a7f9-f98f-4b56-9358-6df5e922bff6	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	27387	33.00	0	0	
74f431ea-f899-4a40-9199-5d7af52aa0e8	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28202	33.00	0	0	
3119da0a-d343-4bbe-91b6-c4e36296632f	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22864	33.00	0	0	
44614ada-3cd3-4541-b4af-c476b214f2c5	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	27845	33.00	0	0	
99cb9c07-58e6-4152-80fe-ab1abdf8f12c	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24594	33.00	0	0	
a3ded41d-9b55-4ec4-82b9-1fd9ef461d01:0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24607	33.00	0	0	
689eae82-ac77-42a2-8e3e-60dcab33320b:0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	73770	33.00	0	0	
689eae82-ac77-42a2-8e3e-60dcab33320b:1	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	72172	33.00	0	0	
3e00032b-400d-4f7a-be68-883eb65094ec	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28688	33.00	0	0	
171a5084-7040-451e-8957-07adc1f971b0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24585	33.00	0	0	
1631643c-3f5e-4445-b194-99b326c92ab1:1	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25068	33.00	0	0	
a0ceaca1-43b9-4bd7-834e-9e08ca848459	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23660	33.00	0	0	
40984e51-33cd-48ba-9b62-59decfc1e842	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	29618	33.00	0	0	
78adc0f5-f88a-40a2-ae50-5018bbcaea8f	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	21890	33.00	0	0	
c302532c-cd09-4a99-bc7a-8e1ffc07c8d9	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26938	33.00	0	0	
0d74d739-1cad-4e0e-ae6f-3786c0e13512	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26977	33.00	0	0	
a188d876-2a48-4654-8ecb-8d9159330b8d	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22713	33.00	0	0	
ab6033ef-3b87-4af3-9efa-0dc664c3772f	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	27504	33.00	0	0	
5c2df151-4744-41fd-9318-3f9ef911530f	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	27118	33.00	0	0	
69327c0d-949e-4fdb-85a1-a81d683941d5	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24623	33.00	0	0	
027610c5-eddb-4329-8a02-ba19ecc5fbc8	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28686	33.00	0	0	
2286fb6d-6efc-4ab7-8acc-3ef96deec219	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25565	33.00	0	0	
f8096a84-74af-4815-9be5-84bd935b2780	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22956	33.00	0	0	
1b026658-d86b-4539-abee-92b4838bc8a9	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22953	33.00	0	0	
d48a4e30-0385-41e1-bd61-3499204cadbf	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24574	33.00	0	0	
05cdebe3-61e2-4c55-8bdf-6bc1834ab339	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22939	33.00	0	0	
b0f40cee-afa9-4b12-8adb-59870b30c7b4	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23314	33.00	0	0	
a85a4444-f47e-4153-a629-76eece555ec7	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26821	33.00	0	0	
a369ecac-a842-4143-8728-5e66e348500d	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24313	33.00	0	0	
b1dbe31e-e865-4d45-bb71-f6c8d1aae84d	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24295	33.00	0	0	
4fbbfb2b-2f18-4c57-aaa1-6bf10c865876	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26590	33.00	0	0	
41356951-2a7b-4a7e-9cb3-09e1dbc7c064	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26581	33.00	0	0	
2891835b-ed7e-45a7-b772-e4b4017b81f4	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24042	33.00	0	0	
c85c3a25-0342-4ee8-94f8-f611c0f43ae8	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24614	33.00	0	0	
8ce6c107-a932-4ccd-9a98-3bc2461155f7:0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28669	33.00	0	0	
b50fb57f-05ab-4fdc-b5f4-4968fd697ede	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	29201	33.00	0	0	
757d5870-2836-465d-975e-2139d51deb3f	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	71084	33.00	0	0	
e84cbbec-5bfd-447a-bbcd-1b396bab081f	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	71037	33.00	0	0	
d93b513a-4759-4039-b0bf-30c374de7740	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23243	33.00	0	0	
84809664-3f55-4aeb-998f-78cc86aac840	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23246	33.00	0	0	
596448cd-6bf7-4d3c-8b55-bcf9d81fcc7a	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25832	33.00	0	0	
1512025a-29ee-4234-983b-438d868faf7e:0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28710	33.00	0	0	
b0b7f727-a8cd-4130-aa31-23d86b2a097d	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26126	33.00	0	0	
1b9adc4b-7289-4702-a8cb-9b58ca5424e3	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26119	33.00	0	0	
9aca0bd2-ceae-419a-96e4-bdfa865dfe61	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	29855	33.00	0	0	
9ea260b2-a7c9-430d-b1b9-265c52da3568	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28762	33.00	0	0	
98b0505f-1f19-4bd5-83ac-893f8c7819d6	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23591	33.00	0	0	
e4cc8d87-4919-48ce-8c5d-2eec2388348a	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	29355	33.00	0	0	
6f64a7cc-0238-4163-9844-a61f80be1b36	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	27142	33.00	0	0	
e90efba5-e4ca-409f-822a-b901b3d424d4	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	27210	33.00	0	0	
ea53f362-53f3-4ee1-81ad-54ee1838e79e	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	27866	33.00	0	0	
5da39517-334e-4b9f-bebb-1e46b3d88fec	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25255	33.00	0	0	
7a56036d-f43d-4e30-9671-81b47e667b70	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25217	33.00	0	0	
df70084e-c24b-4bf1-98c8-fa20bad7bb7d:6	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24592	33.00	0	0	
553b0ff2-7988-41b0-9354-4bce7434284b	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23449	33.00	0	0	
5fea0e56-8ab1-462b-875f-9d3460077fbc	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23406	33.00	0	0	
9a52ba16-ba55-401c-b4aa-b7fe05ac4723	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28535	33.00	0	0	
1f23af60-c09f-4397-923c-f0b228d97e42	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22756	33.00	0	0	
913e2da9-5e30-47a5-9549-39e144dc1185	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28425	33.00	0	0	
fe7f9e05-1c91-4677-8454-2d7041a0ffab	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28493	33.00	0	0	
815cdb5b-4fb5-4d6c-9a03-fbf3fc7ff6ce	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22468	33.00	0	0	
00e274e5-1538-40e7-af2a-3de81cf3b789	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22450	33.00	0	0	
dbff55f2-f7ee-4795-b6f2-2fa60efabfb8	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28651	33.00	0	0	
6d35fdf3-11de-4ddc-a559-72fce3166cb9	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24637	33.00	0	0	
af293e2d-1f0a-4c54-85d0-c3b1912dad9c	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28450	33.00	0	0	
88c22af4-e6fd-4f94-bf9e-560a61ca3611	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26076	33.00	0	0	
b3aeef32-be24-4c8e-a471-5f2314e7062f	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26079	33.00	0	0	
ca54f111-7823-4242-8b4f-a63e1471761b	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24581	33.00	0	0	
b03412bb-2c6a-41fb-8985-6f0dd8f1c40d:0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24605	33.00	0	0	
46fa790b-7c1e-4684-ac29-144ca0eca2a9	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28308	33.00	0	0	
14aa00c5-916c-4c76-a588-af8560367e7e	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22398	33.00	0	0	
0f70064a-8050-4675-adbd-c52ad927babc	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23535	33.00	0	0	
149d3b5e-3dfd-42fa-84c1-5cc8d0b7751b	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24570	33.00	0	0	
382e274f-94f1-4a44-82cd-408109e084ff	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28956	33.00	0	0	
1bd7e9bf-7547-4d9a-ba53-293e3aad764c	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25929	33.00	0	0	
d7d17c2c-c98f-4099-add5-ed4bc1fa9371	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25922	33.00	0	0	
07e9d6c0-503d-4982-9a88-42bea3bc9e7f	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24941	33.00	0	0	
e16a2edd-224e-425c-9a32-591a2d72a262	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28668	33.00	0	0	
4c097c9c-8e85-4ef3-8463-e20d33b76613	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28689	33.00	0	0	
4025c1dc-741a-4ef4-a079-e3d9465c8d77	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25744	33.00	0	0	
b85f5b19-2e9e-4752-9709-835baa7f815a	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22382	33.00	0	0	
d4257291-eb01-4345-b255-57ef9d2b2d01	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	29447	33.00	0	0	
e702fa9c-9def-47f9-8439-ad0dc3386474	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25117	33.00	0	0	
f929bc99-6bb9-46bb-bddb-c5543e0956bf	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26010	33.00	0	0	
616b045a-1f2a-434e-b5a7-1549471a6cef	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26383	33.00	0	0	
9c019859-6ec0-477b-a51b-0e9d7c8716d1	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26381	33.00	0	0	
cb723d24-d7e2-4532-870a-eac1ea63c385	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24597	33.00	0	0	
3c978a46-f865-4ca2-9c2b-a0c2f40b102f	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28693	33.00	0	0	
bdaaf5db-3ee0-4a55-b996-3124b64f3f1b	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23220	33.00	0	0	
ee645c75-f131-4263-8a21-1fc837fdf180	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	23217	33.00	0	0	
72804d68-643c-49b2-a9fc-a8cdc6354717	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28695	33.00	0	0	
1eb5a3f8-4dbf-4cd5-ac5b-e609efced110	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28723	33.00	0	0	
5d3c24c3-5e73-4aba-839b-571ce27b16c1	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22846	33.00	0	0	
9059a2c0-ff67-4b84-b35b-7457fa31816c	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22823	33.00	0	0	
0a27a3ee-82df-4d77-b09d-d4bbbeff9b76	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	27253	33.00	0	0	
62816a93-e230-4467-bf29-5184ae601c93	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	22500	33.00	0	0	
410f8517-e8b7-4e54-b883-52bf5b85d4b9:0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24596	33.00	0	0	
a682e2d7-1453-40d7-8f7b-31883ea243b8	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25202	33.00	0	0	
be3c94f3-0e61-4429-ac83-7c25f7767c06	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28714	33.00	0	0	
f517bdb2-c208-413b-a74f-6b14d77e4867:0	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28728	33.00	0	0	
4c4d0ad8-b9f3-4bdb-8477-a7d49e47a73c	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26783	33.00	0	0	
55b57429-68d6-4636-8388-8c0f73100803	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26778	33.00	0	0	
5a357d77-7cad-44aa-affc-99a3439c7fb5	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25465	33.00	0	0	
16fd19bd-10b1-4725-9e3c-cff8b2c59e38	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25424	33.00	0	0	
47f918ca-7943-4435-9661-e1b95ff3b83c	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26678	33.00	0	0	
3e46d7b2-a2ad-4583-9a58-d0218a73e2f1	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28356	33.00	0	0	
48d6689b-e11e-433d-a4f0-c028c3b47c79	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28717	33.00	0	0	
36357a29-c307-46dd-9627-15a7ba3c6473	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26641	33.00	0	0	
6cf1bc3e-9c08-484d-955b-88bdeda109ca	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	24606	33.00	0	0	
3747e995-8192-4c8c-8ff7-337df4e0bd8a	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	25029	33.00	0	0	
336ffcd1-91fb-4469-8083-cbcc5bab3b14	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	28710	33.00	0	0	
c81e0333-cd62-478f-9d86-09c5636bd8df:1	assembly/input/published/published.HQ_herro.35x.chr19.fastq.gz		published_HQ_herro.35x.chr19	26719	33.00	0	0	
